id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,pass_cross,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,pass_inswinging,pass_technique_id,pass_technique_name,counterpress,duel_type_id,duel_type_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,out,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_outcome_id,duel_outcome_name,pass_cut_back,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,pass_outswinging,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,pass_goal_assist,clearance_left_foot,injury_stoppage_in_chain,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_aerial_won,miscontrol_aerial_won,pass_no_touch,shot_deflected,block_deflection,timestamp_seconds
3df244e5-a868-49c2-8000-ed8a4aae7549,2040,2,00:10:25.206,55,25,100,1.19961,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['8347593d-9c5b-432f-9c11-9f68d067f138', 'e09729e0-0bc6-4ffd-9fbb-ad78dd2729c1']","[64.1, 4.7]",5588.0,Antonio Rukavina,6.0,Left Back,,,,,,,,,,,,"[64.1, 5.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.206
e09729e0-0bc6-4ffd-9fbb-ad78dd2729c1,2041,2,00:10:26.405,55,26,100,1.00807,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['a76d080d-2237-4591-9c22-b368552b0246'],"[64.1, 5.2]",5588.0,Antonio Rukavina,6.0,Left Back,22819.0,Bruno Soriano Llido,8.472308,1.7728214,1.0,Ground Pass,"[62.4, 13.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.405
a76d080d-2237-4591-9c22-b368552b0246,2042,2,00:10:27.414,55,27,100,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['e09729e0-0bc6-4ffd-9fbb-ad78dd2729c1'],"[62.4, 13.5]",22819.0,Bruno Soriano Llido,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.414
4127c814-d9d0-4d21-bb9c-2c030c256cad,2043,2,00:10:27.414,55,27,100,3.402871,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3803b971-f3dd-4295-b4ce-ff6f01d89b18', 'a76d080d-2237-4591-9c22-b368552b0246']","[62.4, 13.5]",22819.0,Bruno Soriano Llido,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.1, 13.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.414
3803b971-f3dd-4295-b4ce-ff6f01d89b18,2044,2,00:10:30.816,55,30,100,3.849172,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['a08a0d97-aa7c-4cd8-8cc9-d103d3db4fc9'],"[63.1, 13.5]",22819.0,Bruno Soriano Llido,9.0,Right Defensive Midfield,6829.0,Samuel Castillejo Azuaga,54.901546,0.0857127,3.0,High Pass,"[117.8, 18.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.816
a08a0d97-aa7c-4cd8-8cc9-d103d3db4fc9,2045,2,00:10:34.666,55,34,100,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['3803b971-f3dd-4295-b4ce-ff6f01d89b18'],"[117.8, 18.2]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.6659999999999
797db232-36c1-4686-abdf-986d8f9c241b,2046,2,00:10:34.666,55,34,100,0.889448,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['05f00fa0-b376-4b14-a01e-513f7911ecd3'],"[117.8, 18.2]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,18.94888,1.7888929,1.0,Ground Pass,"[113.7, 36.7]",38.0,Left Foot,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.6659999999999
05f00fa0-b376-4b14-a01e-513f7911ecd3,2047,2,00:10:35.555,55,35,100,0.0,9,Clearance,222,Villarreal,1,Regular Play,219,RC Deportivo La Coruña,,,['797db232-36c1-4686-abdf-986d8f9c241b'],"[6.4, 43.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,635.555
66e4bab5-fa99-43d9-91cb-66f735a42ea2,2048,2,00:10:47.902,55,47,101,0.90125,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['39467464-4872-493a-89bc-3a22b3884a5e', '77c52f0b-aa1c-409a-a55b-3982f7a0a15f']","[111.2, 0.1]",5588.0,Antonio Rukavina,6.0,Left Back,6735.0,Adrián López Álvarez,9.305912,1.0783106,2.0,Low Pass,"[115.6, 8.3]",,,67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.902
77c52f0b-aa1c-409a-a55b-3982f7a0a15f,2049,2,00:10:48.803,55,48,101,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['66e4bab5-fa99-43d9-91cb-66f735a42ea2'],"[115.7, 10.6]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.803
39467464-4872-493a-89bc-3a22b3884a5e,2050,2,00:10:48.803,55,48,101,0.0,10,Interception,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,['66e4bab5-fa99-43d9-91cb-66f735a42ea2'],"[4.5, 71.8]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.803
23854507-b492-4f7b-a488-f5ff18ec0204,2051,2,00:10:59.126,55,59,102,0.772716,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['9a0b2bf5-46b7-4bd2-a2b7-c6dced9478b3'],"[110.5, 0.1]",5588.0,Antonio Rukavina,6.0,Left Back,6735.0,Adrián López Álvarez,9.794897,0.8721365,2.0,Low Pass,"[116.8, 7.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.126
9ba29574-e417-418f-97b4-851f3d3def60,2052,2,00:10:59.848,55,59,102,0.6091,17,Pressure,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,"['581e28a9-1fac-4cc0-8046-fb6026238984', '9a0b2bf5-46b7-4bd2-a2b7-c6dced9478b3']","[3.3, 72.5]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.848
9a0b2bf5-46b7-4bd2-a2b7-c6dced9478b3,2053,2,00:10:59.899,55,59,102,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,"['23854507-b492-4f7b-a488-f5ff18ec0204', '9ba29574-e417-418f-97b4-851f3d3def60']","[116.8, 7.6]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.899
581e28a9-1fac-4cc0-8046-fb6026238984,2054,2,00:10:59.899,55,59,102,1.106122,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['9ba29574-e417-418f-97b4-851f3d3def60', '9d67114b-340c-4eef-8640-9e8138afcc24']","[116.8, 7.6]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,5588.0,Antonio Rukavina,6.412488,-1.6332152,1.0,Ground Pass,"[116.4, 1.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.899
9d67114b-340c-4eef-8640-9e8138afcc24,2055,2,00:11:01.005,56,1,102,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['581e28a9-1fac-4cc0-8046-fb6026238984'],"[116.4, 1.2]",5588.0,Antonio Rukavina,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.005
24b58d9d-7e4b-4394-87a4-b6b4ec133422,2056,2,00:11:01.005,56,1,102,0.516977,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['9d67114b-340c-4eef-8640-9e8138afcc24', 'f6c6e628-12de-4001-abab-dbcfa33787da']","[116.4, 1.2]",5588.0,Antonio Rukavina,6.0,Left Back,,,,,,,,,,,,"[116.4, 1.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.005
f6c6e628-12de-4001-abab-dbcfa33787da,2057,2,00:11:01.522,56,1,102,0.962793,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['11603300-f87a-4d88-968a-7efbf33fc2bc'],"[116.4, 1.2]",5588.0,Antonio Rukavina,6.0,Left Back,6829.0,Samuel Castillejo Azuaga,12.632102,3.070285,1.0,Ground Pass,"[103.8, 2.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.522
11603300-f87a-4d88-968a-7efbf33fc2bc,2058,2,00:11:02.485,56,2,102,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['f6c6e628-12de-4001-abab-dbcfa33787da'],"[103.8, 2.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.485
3fcfc794-3ffe-4c1a-b152-f5bdf946aebc,2059,2,00:11:02.485,56,2,102,1.091748,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['11603300-f87a-4d88-968a-7efbf33fc2bc', '62f204cd-5807-4c86-9d6f-06f109bd4a95']","[103.8, 2.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,,,,,,,,,,,,"[103.8, 2.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.485
62f204cd-5807-4c86-9d6f-06f109bd4a95,2060,2,00:11:03.577,56,3,102,1.930689,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['63c870bf-4517-42d7-a644-22f3c299fcac'],"[103.8, 2.1]",6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,22819.0,Bruno Soriano Llido,16.292637,2.8489602,1.0,Ground Pass,"[88.2, 6.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.577
63c870bf-4517-42d7-a644-22f3c299fcac,2061,2,00:11:05.508,56,5,102,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['62f204cd-5807-4c86-9d6f-06f109bd4a95'],"[88.2, 6.8]",22819.0,Bruno Soriano Llido,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.508
8cb68f8c-44c2-475c-a47c-bd5bc174bf00,2062,2,00:11:05.508,56,5,102,0.028552,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['63c870bf-4517-42d7-a644-22f3c299fcac', 'c07c3772-2d59-42c5-9c9a-f9ba04ed943e']","[88.2, 6.8]",22819.0,Bruno Soriano Llido,9.0,Right Defensive Midfield,,,,,,,,,,,,"[87.2, 7.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.508
c07c3772-2d59-42c5-9c9a-f9ba04ed943e,2063,2,00:11:05.536,56,5,102,1.537436,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['88e665e5-bd11-4811-9254-44c78f6cca66'],"[87.2, 7.1]",22819.0,Bruno Soriano Llido,9.0,Right Defensive Midfield,6771.0,Manuel Trigueros Muñoz,28.778463,1.682221,1.0,Ground Pass,"[84.0, 35.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.536
88e665e5-bd11-4811-9254-44c78f6cca66,2064,2,00:11:07.074,56,7,102,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['c07c3772-2d59-42c5-9c9a-f9ba04ed943e'],"[84.0, 35.7]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.074
46e8a5e4-71da-4baf-96c1-d97e559555b7,2065,2,00:11:07.074,56,7,102,0.852131,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['88e665e5-bd11-4811-9254-44c78f6cca66', 'cfa4111d-7455-4de9-8fff-721a38d8d539']","[84.0, 35.7]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,"[79.9, 41.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.074
cfa4111d-7455-4de9-8fff-721a38d8d539,2066,2,00:11:07.926,56,7,102,0.843133,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['3899dc44-cabc-4b24-8bc2-be805c5b4824'],"[79.9, 41.6]",6771.0,Manuel Trigueros Muñoz,11.0,Left Defensive Midfield,6783.0,Samuel García Sánchez,15.43049,0.47813934,1.0,Ground Pass,"[93.6, 48.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.926
3899dc44-cabc-4b24-8bc2-be805c5b4824,2067,2,00:11:08.769,56,8,102,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['cfa4111d-7455-4de9-8fff-721a38d8d539'],"[93.6, 48.7]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.769
dd29813d-5242-4fda-83dd-537756da5495,2068,2,00:11:08.769,56,8,102,0.035008,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['3899dc44-cabc-4b24-8bc2-be805c5b4824', '91f3c9ad-ce48-4bc6-a39c-7008ecd80eb7']","[93.6, 48.7]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,"[93.6, 49.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.769
91f3c9ad-ce48-4bc6-a39c-7008ecd80eb7,2069,2,00:11:08.804,56,8,102,2.08261,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['c48074ba-1aa5-4dc0-8e69-b567814861f0'],"[93.6, 49.0]",6783.0,Samuel García Sánchez,12.0,Right Midfield,6772.0,Mario Gaspar Pérez Martínez,24.666172,1.8206913,1.0,Ground Pass,"[87.5, 72.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.804
c48074ba-1aa5-4dc0-8e69-b567814861f0,2070,2,00:11:10.886,56,10,102,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['91f3c9ad-ce48-4bc6-a39c-7008ecd80eb7'],"[87.5, 72.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.886
f6f1004d-51a5-4f41-9594-6e7316789bed,2071,2,00:11:10.886,56,10,102,0.039999,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['b258f409-2800-489b-8dc4-bd0f5ea46dd1', 'c48074ba-1aa5-4dc0-8e69-b567814861f0']","[87.5, 72.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[87.5, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.886
b258f409-2800-489b-8dc4-bd0f5ea46dd1,2072,2,00:11:10.926,56,10,102,2.396607,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['ce4d8bce-4284-400a-9ad9-c088e4b84065'],"[87.5, 72.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6783.0,Samuel García Sánchez,22.586943,-0.12874816,1.0,Ground Pass,"[109.9, 70.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.926
b4857956-3ec9-4b02-b696-6a506982ede9,2073,2,00:11:13.032,56,13,102,2.099337,17,Pressure,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,"['6283b288-101c-41f2-a145-255fd6aecd5f', 'ce4d8bce-4284-400a-9ad9-c088e4b84065']","[10.2, 10.1]",6738.0,Juan Francisco Moreno Fuertes,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.032
ce4d8bce-4284-400a-9ad9-c088e4b84065,2074,2,00:11:13.323,56,13,102,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,"['b258f409-2800-489b-8dc4-bd0f5ea46dd1', 'b4857956-3ec9-4b02-b696-6a506982ede9']","[109.9, 70.0]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.323
6283b288-101c-41f2-a145-255fd6aecd5f,2075,2,00:11:13.323,56,13,102,1.986607,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['125aefbf-b6da-4062-b967-ab0b1955f6ab', 'b4857956-3ec9-4b02-b696-6a506982ede9', 'ce4d8bce-4284-400a-9ad9-c088e4b84065', 'ce6187f7-20ea-48a3-89e6-7dfe88ae1c70']","[109.9, 70.0]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,"[110.9, 74.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.323
ce6187f7-20ea-48a3-89e6-7dfe88ae1c70,2076,2,00:11:14.768,56,14,102,0.542013,17,Pressure,222,Villarreal,4,From Throw In,219,RC Deportivo La Coruña,,,['6283b288-101c-41f2-a145-255fd6aecd5f'],"[10.6, 8.9]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.768
125aefbf-b6da-4062-b967-ab0b1955f6ab,2077,2,00:11:15.310,56,15,102,0.0,14,Dribble,222,Villarreal,4,From Throw In,222,Villarreal,,,['eb5c1293-306a-4306-9650-5ca23c404e05'],"[110.9, 74.9]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,675.31
eb5c1293-306a-4306-9650-5ca23c404e05,2078,2,00:11:15.310,56,15,103,0.0,4,Duel,219,RC Deportivo La Coruña,6,From Counter,219,RC Deportivo La Coruña,,,['125aefbf-b6da-4062-b967-ab0b1955f6ab'],"[9.2, 5.2]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.31
dce09074-4b13-4b77-b7a3-3523a47b3d35,2079,2,00:11:15.310,56,15,103,1.630889,43,Carry,219,RC Deportivo La Coruña,6,From Counter,219,RC Deportivo La Coruña,,,"['8d251073-9c24-4cb5-84e9-54b8d7794c21', 'c1968b2f-537a-45c0-925b-ed1138132271', 'eb5c1293-306a-4306-9650-5ca23c404e05']","[9.2, 5.2]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,"[11.1, 5.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.31
c1968b2f-537a-45c0-925b-ed1138132271,2080,2,00:11:16.459,56,16,103,0.455639,17,Pressure,219,RC Deportivo La Coruña,6,From Counter,222,Villarreal,,,['dce09074-4b13-4b77-b7a3-3523a47b3d35'],"[105.0, 72.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.459
8d251073-9c24-4cb5-84e9-54b8d7794c21,2081,2,00:11:16.940,56,16,103,4.361947,30,Pass,219,RC Deportivo La Coruña,6,From Counter,219,RC Deportivo La Coruña,,,['000ee59e-e1cd-40a8-b165-51deb65b9ccd'],"[11.1, 5.4]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,6732.0,Lucas Pérez Martínez,68.56486,0.24603985,2.0,Low Pass,"[77.6, 22.1]",40.0,Right Foot,,,,,,,,,,,,108.0,Through Ball,,,,,cd9ed2eb-9bbc-4954-af50-477028377577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,676.94
000ee59e-e1cd-40a8-b165-51deb65b9ccd,2082,2,00:11:21.302,56,21,103,,42,Ball Receipt*,219,RC Deportivo La Coruña,6,From Counter,219,RC Deportivo La Coruña,,,['8d251073-9c24-4cb5-84e9-54b8d7794c21'],"[77.6, 22.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.302
877f01bf-9a3e-4a5b-89af-f9220a865204,2083,2,00:11:21.302,56,21,103,2.732004,43,Carry,219,RC Deportivo La Coruña,6,From Counter,219,RC Deportivo La Coruña,,,"['000ee59e-e1cd-40a8-b165-51deb65b9ccd', '902253cd-2969-48f7-9b3e-9d67e95d7249', 'cd9ed2eb-9bbc-4954-af50-477028377577']","[77.6, 22.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,"[109.5, 28.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.302
902253cd-2969-48f7-9b3e-9d67e95d7249,2084,2,00:11:22.875,56,22,103,1.146217,17,Pressure,219,RC Deportivo La Coruña,6,From Counter,222,Villarreal,,,['877f01bf-9a3e-4a5b-89af-f9220a865204'],"[19.8, 55.4]",6827.0,Daniele Bonera,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.875
cd9ed2eb-9bbc-4954-af50-477028377577,2085,2,00:11:24.034,56,24,103,0.440888,16,Shot,219,RC Deportivo La Coruña,6,From Counter,219,RC Deportivo La Coruña,,,['d3118fba-c387-453c-a707-5845cb38012a'],"[109.5, 28.6]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20765415,"[120.0, 36.7, 2.0]",8d251073-9c24-4cb5-84e9-54b8d7794c21,87.0,Open Play,97.0,Goal,,93.0,Normal,38.0,Left Foot,"[{'location': [116.5, 36.6], 'player': {'id': 6860, 'name': 'Mariano Damián Barbosa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 29.7], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.6, 29.9], 'player': {'id': 6827, 'name': 'Daniele Bonera'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,684.034
