id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,counterpress,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,pass_cross,pass_goal_assist,clearance_left_foot,duel_outcome_id,duel_outcome_name,foul_committed_penalty,foul_won_defensive,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_deflected,block_deflection,shot_first_time,pass_through_ball,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,shot_aerial_won,ball_recovery_recovery_failure,pass_miscommunication,goalkeeper_punched_out,timestamp_seconds
62be6358-2a75-4053-9ebd-c9df41c1dc61,2168,2,00:04:33.773,49,33,93,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['3a996412-398b-4b77-8b8c-44061d42a900'],"[54.3, 22.8]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.773
9162c875-2045-47ab-9fa2-427ccd8a1e87,2169,2,00:04:33.773,49,33,93,1.187657,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['3ccbbca1-16f0-42b6-b483-6df5fd98b76f', '62be6358-2a75-4053-9ebd-c9df41c1dc61', '822f89a6-9ae7-48db-a6b6-e33459f0a033']","[54.3, 22.8]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,"[54.8, 26.0]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.773
3ccbbca1-16f0-42b6-b483-6df5fd98b76f,2170,2,00:04:34.719,49,34,93,0.449186,17,Pressure,214,Espanyol,4,From Throw In,220,Real Madrid,,,"['822f89a6-9ae7-48db-a6b6-e33459f0a033', '9162c875-2045-47ab-9fa2-427ccd8a1e87']","[64.4, 55.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.719
822f89a6-9ae7-48db-a6b6-e33459f0a033,2171,2,00:04:34.960,49,34,93,1.452071,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['3ccbbca1-16f0-42b6-b483-6df5fd98b76f', '4eba70e0-253d-4da9-bae3-0b931ac8de56']","[54.8, 26.0]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,6791.0,Javier López Rodríguez,28.905708,1.2359174,1.0,Ground Pass,"[64.3, 53.3]",40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.96
4eba70e0-253d-4da9-bae3-0b931ac8de56,2172,2,00:04:36.412,49,36,93,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['822f89a6-9ae7-48db-a6b6-e33459f0a033'],"[64.3, 53.3]",6791.0,Javier López Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.412
47d512c8-860f-4644-98fd-886db409c99c,2173,2,00:04:36.412,49,36,93,3.197545,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['42f8c6a1-7d31-4cfd-a4ca-783484d32369', '4eba70e0-253d-4da9-bae3-0b931ac8de56', 'b9ebcc83-35a3-4e35-beb0-993c05238557']","[64.3, 53.3]",6791.0,Javier López Rodríguez,17.0,Right Wing,,,,,,,,,,,,"[77.2, 44.7]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.412
42f8c6a1-7d31-4cfd-a4ca-783484d32369,2174,2,00:04:37.091,49,37,93,1.936377,17,Pressure,214,Espanyol,4,From Throw In,220,Real Madrid,,,['47d512c8-860f-4644-98fd-886db409c99c'],"[50.1, 28.2]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.091
2bb0bee8-3533-4383-a2ed-4ff6d5810ffa,2175,2,00:04:39.610,49,39,93,0.0,22,Foul Committed,214,Espanyol,4,From Throw In,220,Real Madrid,,,['b9ebcc83-35a3-4e35-beb0-993c05238557'],"[42.9, 35.4]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.61
b9ebcc83-35a3-4e35-beb0-993c05238557,2176,2,00:04:39.610,49,39,93,0.0,21,Foul Won,214,Espanyol,4,From Throw In,214,Espanyol,,,['2bb0bee8-3533-4383-a2ed-4ff6d5810ffa'],"[77.2, 44.7]",6791.0,Javier López Rodríguez,17.0,Right Wing,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.61
8d2ddbf1-4a02-44ee-a842-75ce91a363b8,2177,2,00:05:11.929,50,11,94,1.169028,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['4c73077d-4f77-4e75-9091-c04310345c0a'],"[77.8, 44.9]",6701.0,Joan Jordán Moreno,19.0,Center Attacking Midfield,,,30.297855,-0.3363633,3.0,High Pass,"[106.4, 34.9]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.929
4c73077d-4f77-4e75-9091-c04310345c0a,2178,2,00:05:13.098,50,13,94,0.0,9,Clearance,214,Espanyol,3,From Free Kick,220,Real Madrid,,,['8d2ddbf1-4a02-44ee-a842-75ce91a363b8'],"[13.7, 45.2]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.098
38055020-7c9e-49cc-826d-82fcb07cebd3,2179,2,00:05:15.439,50,15,94,0.0,2,Ball Recovery,214,Espanyol,3,From Free Kick,214,Espanyol,,,,"[105.1, 33.8]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.439
a9a4ad7f-8e38-4f4a-887b-b9226b6ad46a,2180,2,00:05:15.479,50,15,94,1.417404,16,Shot,214,Espanyol,3,From Free Kick,214,Espanyol,,,['f193fb71-e715-4266-b2dc-78e7918950b2'],"[105.0, 37.3]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,0.034217227,"[118.2, 35.0, 1.0]",,115.0,Saved Off Target,93.0,Normal,37.0,Head,87.0,Open Play,"[{'location': [102.8, 38.2], 'player': {'id': 23924, 'name': 'Mamadou Sylla Diallo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.3, 40.4], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.0, 53.6], 'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.4, 33.9], 'player': {'id': 4741, 'name': 'Juan Rafael Fuentes Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.9, 35.6], 'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [93.0, 50.6], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.3, 33.3], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 39.9], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 55.1], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 41.7], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.3, 45.8], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 38.3], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.7, 42.7], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 38.4], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,315.479
f193fb71-e715-4266-b2dc-78e7918950b2,2181,2,00:05:16.896,50,16,95,0.0,23,Goal Keeper,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['a9a4ad7f-8e38-4f4a-887b-b9226b6ad46a'],"[1.8, 41.8]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,Shot Saved Off Target,44.0,Set,,,,,,,,,,,,,,,,,,,,46.0,Standing,15.0,Success,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,316.896
bbeed0dc-05b7-4c7a-bd85-14ee3bbfeb14,2182,2,00:05:21.465,50,21,95,1.144648,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['7cefa48b-e29d-4824-9498-4dbdb2d8ab35'],"[10.3, 50.4]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,5485.0,Raphaël Varane,14.8946295,0.59917533,1.0,Ground Pass,"[22.6, 58.8]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.465
7cefa48b-e29d-4824-9498-4dbdb2d8ab35,2183,2,00:05:22.610,50,22,95,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['bbeed0dc-05b7-4c7a-bd85-14ee3bbfeb14'],"[22.6, 58.8]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.61
86b67646-a7ad-420d-993d-09b2398642dd,2184,2,00:05:22.610,50,22,95,1.195374,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['7cefa48b-e29d-4824-9498-4dbdb2d8ab35', '8fe8147c-7891-4e44-ab62-a20314adee3e']","[22.6, 58.8]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[28.7, 62.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.61
8fe8147c-7891-4e44-ab62-a20314adee3e,2185,2,00:05:23.805,50,23,95,2.280183,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['d11f1eaf-f080-4eb1-b9ad-65ff0ba3d443'],"[28.7, 62.4]",5485.0,Raphaël Varane,3.0,Right Center Back,5721.0,Daniel Carvajal Ramos,22.348602,0.6712469,1.0,Ground Pass,"[46.2, 76.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.805
d11f1eaf-f080-4eb1-b9ad-65ff0ba3d443,2186,2,00:05:26.085,50,26,95,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['8fe8147c-7891-4e44-ab62-a20314adee3e'],"[46.2, 76.3]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.085
c893eeb5-6d76-4382-bb31-66586e5399b4,2187,2,00:05:26.085,50,26,95,0.969184,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['88ff1961-d5bf-4734-984f-bd216d6a7c20', 'd11f1eaf-f080-4eb1-b9ad-65ff0ba3d443']","[46.2, 76.3]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[46.9, 77.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.085
88ff1961-d5bf-4734-984f-bd216d6a7c20,2188,2,00:05:27.055,50,27,95,0.929196,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f1f30c38-6e82-4791-8ff8-498171019c3d'],"[46.9, 77.3]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,5695.0,James David Rodríguez Rubio,4.7434163,0.32175055,1.0,Ground Pass,"[51.4, 78.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.055
f1f30c38-6e82-4791-8ff8-498171019c3d,2189,2,00:05:27.984,50,27,95,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['88ff1961-d5bf-4734-984f-bd216d6a7c20'],"[51.4, 78.8]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.984
fd02fdcc-4ea6-415a-ba04-6c5b2ab3aa54,2190,2,00:05:27.984,50,27,95,1.860597,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['634331cc-2933-4394-a5db-63917455c70c', '79d9694f-731f-45c4-8bb6-71bf8cbf7326', 'f1f30c38-6e82-4791-8ff8-498171019c3d']","[51.4, 78.8]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,,,,,,,,,,,,"[50.3, 77.3]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.984
634331cc-2933-4394-a5db-63917455c70c,2191,2,00:05:28.424,50,28,95,1.446208,17,Pressure,220,Real Madrid,1,Regular Play,214,Espanyol,,,"['79d9694f-731f-45c4-8bb6-71bf8cbf7326', 'fd02fdcc-4ea6-415a-ba04-6c5b2ab3aa54']","[66.1, 5.5]",5598.0,Óscar Esau Duarte Gaitán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.424
79d9694f-731f-45c4-8bb6-71bf8cbf7326,2192,2,00:05:29.844,50,29,95,1.300864,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['634331cc-2933-4394-a5db-63917455c70c', 'dcaaf1b6-8341-47ba-9f76-0a8b967bba4e']","[50.3, 77.3]",5695.0,James David Rodríguez Rubio,17.0,Right Wing,5485.0,Raphaël Varane,17.07425,-2.418355,1.0,Ground Pass,"[37.5, 66.0]",38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.844
dcaaf1b6-8341-47ba-9f76-0a8b967bba4e,2193,2,00:05:31.145,50,31,95,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['79d9694f-731f-45c4-8bb6-71bf8cbf7326'],"[37.5, 66.0]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.145
d854ccea-d2aa-4bb1-9d54-6c562aee90de,2194,2,00:05:31.145,50,31,95,0.950271,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['cdebf507-918b-4e0a-9aac-bdb8809adaba', 'dcaaf1b6-8341-47ba-9f76-0a8b967bba4e']","[37.5, 66.0]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[35.4, 63.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.145
cdebf507-918b-4e0a-9aac-bdb8809adaba,2195,2,00:05:32.096,50,32,95,2.095413,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c084aef5-f029-47f9-803e-a0d6f3b5a16e'],"[35.4, 63.8]",5485.0,Raphaël Varane,3.0,Right Center Back,5201.0,Sergio Ramos García,24.803226,-1.586924,1.0,Ground Pass,"[35.0, 39.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.096
c084aef5-f029-47f9-803e-a0d6f3b5a16e,2196,2,00:05:34.191,50,34,95,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cdebf507-918b-4e0a-9aac-bdb8809adaba'],"[35.0, 39.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.19100000000003
1da96f64-003a-450a-8c81-ad2fe0a9ac9e,2197,2,00:05:34.191,50,34,95,1.709533,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['c084aef5-f029-47f9-803e-a0d6f3b5a16e', 'c9faac7d-f709-4d28-8bf0-2557770eb728']","[35.0, 39.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[47.6, 26.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.19100000000003
c9faac7d-f709-4d28-8bf0-2557770eb728,2198,2,00:05:35.900,50,35,95,1.618893,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f8b34b1c-5368-46dc-b028-7a2cf6da1438'],"[47.6, 26.6]",5201.0,Sergio Ramos García,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,19.146017,-0.9523683,1.0,Ground Pass,"[58.7, 11.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.9
f8b34b1c-5368-46dc-b028-7a2cf6da1438,2199,2,00:05:37.519,50,37,95,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c9faac7d-f709-4d28-8bf0-2557770eb728'],"[58.7, 11.0]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.519
9babdb8f-ce3c-45bf-abc3-ddf34f67869f,2200,2,00:05:37.519,50,37,95,2.217408,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['8c2dbe2f-d5bc-477b-81e1-aeee32376dfb', 'f8b34b1c-5368-46dc-b028-7a2cf6da1438']","[58.7, 11.0]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[64.2, 14.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.519
8c2dbe2f-d5bc-477b-81e1-aeee32376dfb,2201,2,00:05:39.737,50,39,95,0.936348,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['e1c9ff0e-7dc6-4d7a-bf02-30b270e47982'],"[64.2, 14.8]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5574.0,Toni Kroos,10.768937,1.7481581,1.0,Ground Pass,"[62.3, 25.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.737
d9f29a9e-029f-4756-8891-12077ab9211d,2202,2,00:05:40.597,50,40,95,1.399714,17,Pressure,220,Real Madrid,1,Regular Play,214,Espanyol,,,"['04c1fab4-07f4-430d-bf32-917053f2d4e3', '28541621-7909-425d-a569-98b173fbd5fa', '359bbccc-2031-4149-9cc5-7227738e78d3', '62bce463-8bbb-47d7-a92f-3a52fb606dad', '632664b1-c6b0-425c-95fd-b840a77ef850', 'e1c9ff0e-7dc6-4d7a-bf02-30b270e47982']","[56.4, 49.9]",23924.0,Mamadou Sylla Diallo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.597
e1c9ff0e-7dc6-4d7a-bf02-30b270e47982,2203,2,00:05:40.673,50,40,95,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['8c2dbe2f-d5bc-477b-81e1-aeee32376dfb', 'd9f29a9e-029f-4756-8891-12077ab9211d']","[62.3, 25.4]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.673
28541621-7909-425d-a569-98b173fbd5fa,2204,2,00:05:40.673,50,40,95,0.074292,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['62bce463-8bbb-47d7-a92f-3a52fb606dad', 'd9f29a9e-029f-4756-8891-12077ab9211d', 'e1c9ff0e-7dc6-4d7a-bf02-30b270e47982']","[62.3, 25.4]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[63.7, 25.9]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.673
62bce463-8bbb-47d7-a92f-3a52fb606dad,2205,2,00:05:40.747,50,40,95,1.090245,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['359bbccc-2031-4149-9cc5-7227738e78d3', 'd9f29a9e-029f-4756-8891-12077ab9211d']","[63.7, 25.9]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5201.0,Sergio Ramos García,6.624198,-2.6374266,1.0,Ground Pass,"[57.9, 22.7]",38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.747
359bbccc-2031-4149-9cc5-7227738e78d3,2206,2,00:05:41.838,50,41,95,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['62bce463-8bbb-47d7-a92f-3a52fb606dad', 'd9f29a9e-029f-4756-8891-12077ab9211d']","[57.9, 22.7]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.838
632664b1-c6b0-425c-95fd-b840a77ef850,2207,2,00:05:41.838,50,41,95,0.08,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['04c1fab4-07f4-430d-bf32-917053f2d4e3', '359bbccc-2031-4149-9cc5-7227738e78d3', 'd9f29a9e-029f-4756-8891-12077ab9211d']","[57.9, 22.7]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[57.9, 22.9]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.838
