id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,pass_cross,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_straight,pass_technique_id,pass_technique_name,foul_committed_offensive,foul_won_defensive,pass_aerial_won,clearance_left_foot,counterpress,interception_outcome_id,interception_outcome_name,block_offensive,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,duel_outcome_id,duel_outcome_name,pass_goal_assist,shot_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,dribble_overrun,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,pass_miscommunication,pass_through_ball,foul_committed_advantage,foul_won_advantage,clearance_other,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,miscontrol_aerial_won,pass_inswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_punched_out,shot_open_goal,pass_outswinging,dribble_nutmeg,timestamp_seconds
dac17230-8adc-4f05-bfe8-299a592a7644,2426,2,00:28:30.218,73,30,181,0.982901,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['ece2c104-c6f1-488e-9a2b-5b94086add51'],,"[104.9, 80.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,14.948244,-1.7117473,2.0,Low Pass,"[102.8, 65.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.218
ece2c104-c6f1-488e-9a2b-5b94086add51,2427,2,00:28:31.201,73,31,181,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['dac17230-8adc-4f05-bfe8-299a592a7644'],,"[102.8, 65.2]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.201
7c957e21-cd6a-4b54-abed-2b90a55ee0f1,2428,2,00:28:31.201,73,31,181,0.04,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['e1f9a111-2da4-4032-b984-0fdf6ffc1212', 'ece2c104-c6f1-488e-9a2b-5b94086add51']",,"[102.8, 65.2]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,"[102.8, 65.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.201
e1f9a111-2da4-4032-b984-0fdf6ffc1212,2429,2,00:28:31.241,73,31,181,0.861292,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['f2b89395-7b59-4491-b4a7-ee49b96ce779'],,"[102.8, 65.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,6699.0,Ander Capa Rodríguez,11.829624,1.2704328,1.0,Ground Pass,"[106.3, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.241
f2b89395-7b59-4491-b4a7-ee49b96ce779,2430,2,00:28:32.102,73,32,181,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['e1f9a111-2da4-4032-b984-0fdf6ffc1212'],,"[106.3, 76.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.102
53df0aeb-41b9-424b-8f41-80b1e0aaa917,2431,2,00:28:32.102,73,32,181,6.106818,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['d1af6c47-f488-4252-8545-4689e2d230da', 'f2b89395-7b59-4491-b4a7-ee49b96ce779']",,"[106.3, 76.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,"[98.3, 61.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.102
d1af6c47-f488-4252-8545-4689e2d230da,2432,2,00:28:38.209,73,38,181,0.040867,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['3a938479-c68d-4b7e-8ba9-31a5103ee0b5'],,"[98.3, 61.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,2.1470912,-1.0863184,1.0,Ground Pass,"[99.3, 59.1]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.209
3a938479-c68d-4b7e-8ba9-31a5103ee0b5,2433,2,00:28:38.250,73,38,181,0.0,6,Block,322,Eibar,4,From Throw In,213,Sevilla,,,['d1af6c47-f488-4252-8545-4689e2d230da'],,"[20.8, 21.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.25
847c75e4-39b8-41e3-839a-948b86120572,2434,2,00:28:39.720,73,39,182,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,,,"[27.3, 39.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.72
6c33de03-c346-4f95-a49a-f6f06afc0e43,2435,2,00:28:39.720,73,39,182,2.810612,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['4ff67ff0-330c-4540-8b55-60a5aeeddffc', '847c75e4-39b8-41e3-839a-948b86120572']",,"[27.3, 39.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,"[45.5, 26.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.72
4ff67ff0-330c-4540-8b55-60a5aeeddffc,2436,2,00:28:42.531,73,42,182,1.634702,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['b4cdf89c-8b65-4ee6-a3c0-d7201b1fa2d3'],,"[45.5, 26.5]",6841.0,Víctor Machín Pérez,17.0,Right Wing,5504.0,Éver Maximiliano David Banega,15.725775,1.5135342,1.0,Ground Pass,"[46.4, 42.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.531
b4cdf89c-8b65-4ee6-a3c0-d7201b1fa2d3,2437,2,00:28:44.165,73,44,182,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['4ff67ff0-330c-4540-8b55-60a5aeeddffc'],,"[46.4, 42.2]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.165
97135fd9-07b5-4de6-a456-f11950ef5ffa,2438,2,00:28:44.165,73,44,182,2.049063,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['b4cdf89c-8b65-4ee6-a3c0-d7201b1fa2d3', 'dafe5a0a-c302-4f47-8d50-fd53e8f19ffa']",,"[46.4, 42.2]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[63.0, 46.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.165
dafe5a0a-c302-4f47-8d50-fd53e8f19ffa,2439,2,00:28:46.215,73,46,182,1.186411,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['2eb4eaf0-695f-4a27-b28d-30c46e85901a'],,"[63.0, 46.9]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,6401.0,Kevin Gameiro,22.465975,0.59540987,1.0,Ground Pass,"[81.6, 59.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.215
2eb4eaf0-695f-4a27-b28d-30c46e85901a,2440,2,00:28:47.401,73,47,182,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['dafe5a0a-c302-4f47-8d50-fd53e8f19ffa'],,"[81.6, 59.5]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.401
76aa86b0-72fb-4a1c-a035-c37d7f359dd7,2441,2,00:28:47.401,73,47,182,4.502176,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['20e9b1f0-4bbd-4442-8a28-7d83b3aa0fb5', '2eb4eaf0-695f-4a27-b28d-30c46e85901a']",,"[81.6, 59.5]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,"[105.7, 66.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.401
20e9b1f0-4bbd-4442-8a28-7d83b3aa0fb5,2442,2,00:28:51.903,73,51,182,1.185809,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['64418728-5f73-4bc4-8f04-ae1e12802e9a'],,"[105.7, 66.2]",6401.0,Kevin Gameiro,23.0,Center Forward,6672.0,Jorge Andújar Moreno,8.964374,-0.67474097,1.0,Ground Pass,"[112.7, 60.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.903
00f20235-6b83-4a82-bb41-2bcb355a3917,2443,2,00:28:52.774,73,52,182,0.862467,17,Pressure,213,Sevilla,1,Regular Play,322,Eibar,,,"['64418728-5f73-4bc4-8f04-ae1e12802e9a', 'aef6a9b9-55d7-4de2-aa98-15be0e93e731']",,"[7.4, 20.1]",27239.0,Aleksandar Pantić,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.774
64418728-5f73-4bc4-8f04-ae1e12802e9a,2444,2,00:28:53.089,73,53,182,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['00f20235-6b83-4a82-bb41-2bcb355a3917', '20e9b1f0-4bbd-4442-8a28-7d83b3aa0fb5']",,"[112.7, 60.6]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.089
aef6a9b9-55d7-4de2-aa98-15be0e93e731,2445,2,00:28:53.089,73,53,182,0.583938,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['00f20235-6b83-4a82-bb41-2bcb355a3917', '64418728-5f73-4bc4-8f04-ae1e12802e9a', '8b7ffe65-a9d3-4869-9f21-13e18a7a01c8']",,"[112.7, 60.6]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,True,"[113.2, 60.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.089
8b7ffe65-a9d3-4869-9f21-13e18a7a01c8,2446,2,00:28:53.673,73,53,182,1.027047,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['fbead068-588a-4b89-a22b-45bb40be9a33'],,"[113.2, 60.1]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,11.552056,-1.7800759,1.0,Ground Pass,"[110.8, 48.8]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.673
fbead068-588a-4b89-a22b-45bb40be9a33,2447,2,00:28:54.700,73,54,183,2.14044,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['8b7ffe65-a9d3-4869-9f21-13e18a7a01c8', 'f397f286-9711-4019-b258-da7391ab155f']",,"[9.3, 31.3]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,6776.0,David Juncà Reñé,14.4,-1.5707964,1.0,Ground Pass,"[9.3, 16.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.7
f397f286-9711-4019-b258-da7391ab155f,2448,2,00:28:56.840,73,56,183,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['fbead068-588a-4b89-a22b-45bb40be9a33'],,"[9.3, 16.9]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.84
194780b6-0b9e-46c4-867d-d45698aaf830,2449,2,00:28:56.840,73,56,183,1.510948,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['3454c1f6-c3b4-4792-a15b-eb9343325928'],,"[10.9, 14.9]",6776.0,David Juncà Reñé,6.0,Left Back,5687.0,Takashi Inui,32.70122,-0.43902877,1.0,Ground Pass,"[40.5, 1.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.84
3454c1f6-c3b4-4792-a15b-eb9343325928,2450,2,00:28:58.351,73,58,183,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['194780b6-0b9e-46c4-867d-d45698aaf830'],,"[40.5, 1.0]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.351
1f1709d8-9196-434c-9e7b-58aeb0d3e7c3,2451,2,00:28:58.351,73,58,183,1.948616,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['3454c1f6-c3b4-4792-a15b-eb9343325928', 'bd9e5317-c28f-4dfb-b4ca-26141d3afd87']",,"[40.5, 1.0]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,"[51.0, 1.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.351
bd9e5317-c28f-4dfb-b4ca-26141d3afd87,2452,2,00:29:00.300,74,0,183,1.506576,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['4b92152a-4e33-4159-bd43-9b835d5e0363'],,"[51.0, 1.3]",5687.0,Takashi Inui,21.0,Left Wing,6742.0,Sergio Gontán Gallardo,24.91626,1.6069251,1.0,Ground Pass,"[50.1, 26.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.3
4b92152a-4e33-4159-bd43-9b835d5e0363,2453,2,00:29:01.806,74,1,183,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['bd9e5317-c28f-4dfb-b4ca-26141d3afd87'],,"[50.1, 26.2]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.806
be02e643-4d77-4fbc-b6f9-e2af9607cbd9,2454,2,00:29:01.806,74,1,183,5.157317,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['4b92152a-4e33-4159-bd43-9b835d5e0363', '50a05a7b-98f8-4e91-bd14-0b920e9c2de5', 'a6e278c2-3874-4deb-a5ba-3f9f1d9d9b09']",,"[50.1, 26.2]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,True,"[87.8, 34.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.806
a6e278c2-3874-4deb-a5ba-3f9f1d9d9b09,2455,2,00:29:02.600,74,2,183,0.609937,17,Pressure,322,Eibar,1,Regular Play,213,Sevilla,,,['be02e643-4d77-4fbc-b6f9-e2af9607cbd9'],,"[66.5, 50.6]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.6
50a05a7b-98f8-4e91-bd14-0b920e9c2de5,2456,2,00:29:06.964,74,6,183,1.255245,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['49623ee1-093d-489b-ab06-cccbbbc54554'],,"[87.8, 34.9]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,5687.0,Takashi Inui,17.059015,-0.8310097,1.0,Ground Pass,"[99.3, 22.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.964
49623ee1-093d-489b-ab06-cccbbbc54554,2457,2,00:29:08.219,74,8,183,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['50a05a7b-98f8-4e91-bd14-0b920e9c2de5'],,"[99.3, 22.3]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.219
4d81e246-92ee-447c-b89b-5ebce7619eb0,2458,2,00:29:08.219,74,8,183,0.04,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['49623ee1-093d-489b-ab06-cccbbbc54554', '8f94e919-da83-4133-af19-f3c37a47028a', 'a5fd4bbe-88e9-44f7-a8d6-e9aa192ce2e4']",,"[99.3, 22.3]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,True,"[100.9, 22.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.219
8f94e919-da83-4133-af19-f3c37a47028a,2459,2,00:29:08.258,74,8,183,0.0,10,Interception,322,Eibar,1,Regular Play,213,Sevilla,,,['4d81e246-92ee-447c-b89b-5ebce7619eb0'],,"[20.8, 59.7]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.258
a5fd4bbe-88e9-44f7-a8d6-e9aa192ce2e4,2460,2,00:29:08.259,74,8,183,0.0,38,Miscontrol,322,Eibar,1,Regular Play,322,Eibar,,,,,"[100.9, 22.7]",5687.0,Takashi Inui,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.259
b0f33fa4-53f1-46f2-85d0-ea843c9d4464,2461,2,00:29:09.347,74,9,184,0.845807,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['791f2ffc-5708-45a9-ba2b-a8e536846f51'],,"[14.8, 50.1]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,5504.0,Éver Maximiliano David Banega,11.175867,0.76008713,3.0,High Pass,"[22.9, 57.8]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.347
791f2ffc-5708-45a9-ba2b-a8e536846f51,2462,2,00:29:10.193,74,10,184,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['b0f33fa4-53f1-46f2-85d0-ea843c9d4464'],,"[22.9, 57.8]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.193
7a1c1854-97d0-408d-b126-62011c9cea45,2463,2,00:29:10.193,74,10,184,2.937179,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['23639de6-d71d-4de3-ba5f-5e209a23c12f', '791f2ffc-5708-45a9-ba2b-a8e536846f51']",,"[22.9, 57.8]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[34.3, 76.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.193
23639de6-d71d-4de3-ba5f-5e209a23c12f,2464,2,00:29:13.130,74,13,184,2.138052,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['127435d0-3225-4765-b0a1-a5bc77ff75b5'],,"[34.3, 76.2]",5504.0,Éver Maximiliano David Banega,9.0,Right Defensive Midfield,6841.0,Víctor Machín Pérez,19.69467,-0.9658939,1.0,Ground Pass,"[45.5, 60.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.13
34b85cfe-80d5-407a-bf2d-6fd1f88acf24,2465,2,00:29:14.672,74,14,184,0.719061,17,Pressure,213,Sevilla,1,Regular Play,322,Eibar,,,"['127435d0-3225-4765-b0a1-a5bc77ff75b5', '2e25d826-d801-4624-a4ae-6d09c47cdb6d', 'ed88920f-ac8a-40df-b10b-8441c73c727e']",,"[72.7, 22.3]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.672
127435d0-3225-4765-b0a1-a5bc77ff75b5,2466,2,00:29:15.268,74,15,184,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['23639de6-d71d-4de3-ba5f-5e209a23c12f', '34b85cfe-80d5-407a-bf2d-6fd1f88acf24']",,"[45.5, 60.0]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.268
ed88920f-ac8a-40df-b10b-8441c73c727e,2467,2,00:29:15.268,74,15,184,0.023341,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['127435d0-3225-4765-b0a1-a5bc77ff75b5', '2e25d826-d801-4624-a4ae-6d09c47cdb6d', '34b85cfe-80d5-407a-bf2d-6fd1f88acf24']",,"[45.5, 60.0]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,True,"[43.9, 59.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.268
2e25d826-d801-4624-a4ae-6d09c47cdb6d,2468,2,00:29:15.291,74,15,184,0.7,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['01cc6d4b-1284-4c7a-8748-bc7a4b234065', '34b85cfe-80d5-407a-bf2d-6fd1f88acf24']",,"[43.9, 59.7]",6841.0,Víctor Machín Pérez,17.0,Right Wing,8523.0,Yevhen Konoplyanka,22.357325,-1.4991702,1.0,Ground Pass,"[45.5, 37.4]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.291
01cc6d4b-1284-4c7a-8748-bc7a4b234065,2469,2,00:29:15.545,74,15,184,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['2e25d826-d801-4624-a4ae-6d09c47cdb6d'],,"[45.5, 37.4]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.545
68dd0301-6858-47b2-a844-b379b7364164,2470,2,00:29:15.545,74,15,184,0.0,22,Foul Committed,213,Sevilla,1,Regular Play,322,Eibar,,,['6d9d1699-9811-451e-bcaa-c9c24857e92f'],,"[72.7, 43.8]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1755.545
