id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_switch,out,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,clearance_head,clearance_aerial_won,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,ball_recovery_recovery_failure,foul_won_defensive,pass_cross,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_nutmeg,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_inswinging,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,goalkeeper_lost_in_play,dribble_overrun,ball_recovery_offensive,pass_goal_assist,timestamp_seconds
7c5e38d6-0ea3-4c41-b3a2-678d12dbc119,2850,2,00:27:36.756,72,36,153,2.169167,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['b93c78c7-ef9d-43df-9f2d-e2f95c82f4cc', 'c7cf7fa3-07f4-4ad0-8eb2-9b030c62beb1']",,"[41.4, 20.1]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[40.5, 20.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.756
b93c78c7-ef9d-43df-9f2d-e2f95c82f4cc,2851,2,00:27:38.925,72,38,153,2.625901,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['e819876c-ae24-4285-a77c-f12454927f45'],,"[40.5, 20.1]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,27305.0,Germán Darío Lux,34.047173,2.6490438,1.0,Ground Pass,"[10.5, 36.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.925
e819876c-ae24-4285-a77c-f12454927f45,2852,2,00:27:41.551,72,41,153,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['b93c78c7-ef9d-43df-9f2d-e2f95c82f4cc'],,"[10.5, 36.2]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.551
c9e77f6a-7803-4363-9e34-f672f0cce8f6,2853,2,00:27:41.551,72,41,153,1.759997,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['cb8b2b02-dbcf-467f-acd7-7a4c0aaa8980', 'e819876c-ae24-4285-a77c-f12454927f45']",,"[10.5, 36.2]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[10.5, 36.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.551
cb8b2b02-dbcf-467f-acd7-7a4c0aaa8980,2854,2,00:27:43.311,72,43,153,6.50439,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['afbf81b6-ad2c-45ff-90ee-ff7eba83276c', 'c88357a3-2f19-4db4-9d7c-895fbf72210d']",,"[10.5, 36.2]",27305.0,Germán Darío Lux,1.0,Goalkeeper,6732.0,Lucas Pérez Martínez,88.82258,0.45206705,3.0,High Pass,"[90.4, 75.0]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.311
afbf81b6-ad2c-45ff-90ee-ff7eba83276c,2855,2,00:27:49.816,72,49,153,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['cb8b2b02-dbcf-467f-acd7-7a4c0aaa8980'],,"[87.8, 75.5]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.816
c88357a3-2f19-4db4-9d7c-895fbf72210d,2856,2,00:27:49.816,72,49,154,2.494367,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['855c50eb-28ce-4f42-92ec-cd7c6b127dca', 'cb8b2b02-dbcf-467f-acd7-7a4c0aaa8980']",,"[29.7, 5.1]",6932.0,Dani Castellano Betancor,6.0,Left Back,26753.0,Javier Varas Herrera,29.351831,2.377878,1.0,Ground Pass,"[8.5, 25.4]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.816
855c50eb-28ce-4f42-92ec-cd7c6b127dca,2857,2,00:27:52.310,72,52,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c88357a3-2f19-4db4-9d7c-895fbf72210d'],,"[8.5, 25.4]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.31
e608f220-495a-4385-99d6-ac1427e72843,2858,2,00:27:52.310,72,52,154,0.567948,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['855c50eb-28ce-4f42-92ec-cd7c6b127dca', '9c16134a-726d-49c3-b1a0-cb7af0a0d9ce']",,"[8.5, 25.4]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,"[12.2, 28.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.31
9c16134a-726d-49c3-b1a0-cb7af0a0d9ce,2859,2,00:27:52.878,72,52,154,1.6,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9cc721a2-4d69-4210-b9a7-67076ed885d1'],,"[12.2, 28.6]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,8440.0,Aythami Artiles Oliva,32.867157,1.2230651,1.0,Ground Pass,"[23.4, 59.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.878
9cc721a2-4d69-4210-b9a7-67076ed885d1,2860,2,00:27:54.478,72,54,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9c16134a-726d-49c3-b1a0-cb7af0a0d9ce'],,"[23.4, 59.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.478
5af33a17-fca7-44af-b084-fcc45acd0ac6,2861,2,00:27:54.478,72,54,154,0.920444,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0566cc56-1f83-4220-b677-051e56acff30', '9cc721a2-4d69-4210-b9a7-67076ed885d1']",,"[23.4, 59.5]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[28.5, 61.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.478
0566cc56-1f83-4220-b677-051e56acff30,2862,2,00:27:55.398,72,55,154,1.2,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['42bde2cc-4083-423e-ac8a-b759371a0284'],,"[28.5, 61.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,3610.0,Roque Mesa Quevedo,18.159296,0.13255154,1.0,Ground Pass,"[46.5, 63.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.398
42bde2cc-4083-423e-ac8a-b759371a0284,2863,2,00:27:56.598,72,56,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0566cc56-1f83-4220-b677-051e56acff30'],,"[46.5, 63.8]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.598
5702b404-87ad-4a5e-a079-0b155a8d12f9,2864,2,00:27:56.598,72,56,154,1.367172,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['42bde2cc-4083-423e-ac8a-b759371a0284', 'ca67c2e1-a0a6-48f3-914d-69369afa789a']",,"[46.5, 63.8]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,"[52.2, 63.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.598
ca67c2e1-a0a6-48f3-914d-69369afa789a,2865,2,00:27:57.965,72,57,154,1.6,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['de5ad1d1-5335-4679-88a6-e74100c9d2fc'],,"[52.2, 63.8]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,26689.0,Nauzet Alemán Viera,22.703524,0.6258818,1.0,Ground Pass,"[70.6, 77.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.965
de5ad1d1-5335-4679-88a6-e74100c9d2fc,2866,2,00:27:59.565,72,59,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ca67c2e1-a0a6-48f3-914d-69369afa789a'],,"[70.6, 77.1]",26689.0,Nauzet Alemán Viera,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.565
aa6040df-cfaa-49f1-babb-92b0b0c7dc3a,2867,2,00:27:59.565,72,59,154,2.686694,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['90719b17-4356-419e-b614-f9d634614516', 'de5ad1d1-5335-4679-88a6-e74100c9d2fc']",,"[70.6, 77.1]",26689.0,Nauzet Alemán Viera,12.0,Right Midfield,,,,,,,,,,,,"[77.4, 68.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.565
90719b17-4356-419e-b614-f9d634614516,2868,2,00:28:02.252,73,2,154,1.078281,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b2a12146-589b-495d-969b-1ff1340e05cc'],,"[77.4, 68.8]",26689.0,Nauzet Alemán Viera,12.0,Right Midfield,7906.0,David Simón Rodríguez Santana,11.2605505,0.9877198,1.0,Ground Pass,"[83.6, 78.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.252
b2a12146-589b-495d-969b-1ff1340e05cc,2869,2,00:28:03.330,73,3,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['90719b17-4356-419e-b614-f9d634614516'],,"[83.6, 78.2]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.33
60ef23b9-96fc-490e-9b10-540aa5d20c47,2870,2,00:28:03.330,73,3,154,1.339688,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['6a4d28e7-5cd4-484e-b020-81ff3c9b698a', 'b2a12146-589b-495d-969b-1ff1340e05cc']",,"[83.6, 78.2]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,"[83.6, 78.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.33
6a4d28e7-5cd4-484e-b020-81ff3c9b698a,2871,2,00:28:04.670,73,4,154,0.746271,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['33da7798-fde9-4392-ac1c-85f5fc314680'],,"[83.6, 78.2]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,6928.0,Pedro Taunausú Domínguez Placeres,12.306909,-0.80838263,1.0,Ground Pass,"[92.1, 69.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.67
33da7798-fde9-4392-ac1c-85f5fc314680,2872,2,00:28:05.416,73,5,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6a4d28e7-5cd4-484e-b020-81ff3c9b698a'],,"[92.1, 69.3]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.416
c484ffa8-7c1a-43df-89eb-5f34a1c393a6,2873,2,00:28:05.416,73,5,154,1.16702,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['33da7798-fde9-4392-ac1c-85f5fc314680', 'ea076e5d-e2ca-4d7f-867c-6faa7eadff8d']",,"[92.1, 69.3]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,"[93.8, 67.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.416
ea076e5d-e2ca-4d7f-867c-6faa7eadff8d,2874,2,00:28:06.583,73,6,154,0.895073,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['574cfef0-1c99-4393-a14f-682be1acb029', '79502e6b-1d3a-44fd-881e-354fddc124f1']",,"[93.8, 67.2]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,26689.0,Nauzet Alemán Viera,9.868131,1.2298174,1.0,Ground Pass,"[97.1, 76.5]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.583
574cfef0-1c99-4393-a14f-682be1acb029,2875,2,00:28:07.478,73,7,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['ea076e5d-e2ca-4d7f-867c-6faa7eadff8d'],,"[98.6, 78.6]",26689.0,Nauzet Alemán Viera,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.478
79502e6b-1d3a-44fd-881e-354fddc124f1,2876,2,00:28:07.478,73,7,154,0.699485,30,Pass,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,"['56fb1d49-175d-4842-92e2-fa8974e9c00a', 'ea076e5d-e2ca-4d7f-867c-6faa7eadff8d']",,"[23.0, 3.6]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6734.0,Luis Carlos Correia Pinto,5.249762,2.2752905,1.0,Ground Pass,"[19.6, 7.6]",64.0,Interception,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.478
56fb1d49-175d-4842-92e2-fa8974e9c00a,2877,2,00:28:08.178,73,8,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,['79502e6b-1d3a-44fd-881e-354fddc124f1'],,"[19.6, 7.6]",6734.0,Luis Carlos Correia Pinto,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.178
b95e0320-a081-45d2-a2a0-b1bcc7b63cd2,2878,2,00:28:08.178,73,8,154,0.119999,43,Carry,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,"['56fb1d49-175d-4842-92e2-fa8974e9c00a', '62fb32fc-880e-422a-9b67-40336dbed97d']",,"[19.6, 7.6]",6734.0,Luis Carlos Correia Pinto,16.0,Left Midfield,,,,,,,,,,,,"[19.6, 7.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.178
62fb32fc-880e-422a-9b67-40336dbed97d,2879,2,00:28:08.298,73,8,154,2.660064,30,Pass,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,"['d3f83ce5-00c5-417a-8d53-a0f42b3d04f0', 'eecc4c18-5c80-418c-bbe7-92e8c875fa2f']",,"[19.6, 7.6]",6734.0,Luis Carlos Correia Pinto,16.0,Left Midfield,5724.0,Fayçal Fajr,42.76038,0.08663704,3.0,High Pass,"[62.2, 11.3]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.298
eecc4c18-5c80-418c-bbe7-92e8c875fa2f,2880,2,00:28:10.958,73,10,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,219,RC Deportivo La Coruña,,,['62fb32fc-880e-422a-9b67-40336dbed97d'],,"[49.2, 14.6]",5724.0,Fayçal Fajr,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.958
d3f83ce5-00c5-417a-8d53-a0f42b3d04f0,2881,2,00:28:10.958,73,10,154,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['62fb32fc-880e-422a-9b67-40336dbed97d'],,"[57.9, 68.8]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.958
021127db-9b83-4dc6-acac-850a155948e3,2882,2,00:28:10.958,73,10,154,1.633392,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['61103d52-fd3c-4072-93f4-409cac0bd4c7', 'd3f83ce5-00c5-417a-8d53-a0f42b3d04f0']",,"[57.9, 68.8]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,"[58.1, 67.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.958
61103d52-fd3c-4072-93f4-409cac0bd4c7,2883,2,00:28:12.591,73,12,154,0.691743,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['af632bd1-29ca-46f8-8589-4526346ebbe8'],,"[58.1, 67.8]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,3610.0,Roque Mesa Quevedo,9.2660675,0.5070985,1.0,Ground Pass,"[66.2, 72.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.591
af632bd1-29ca-46f8-8589-4526346ebbe8,2884,2,00:28:13.283,73,13,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['61103d52-fd3c-4072-93f4-409cac0bd4c7'],,"[66.2, 72.3]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.283
0966f0bd-b5af-4f94-bf35-b7f815fedc00,2885,2,00:28:13.283,73,13,154,4.010896,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['7d460887-9a0d-419c-921c-7fccbab86d59', 'af632bd1-29ca-46f8-8589-4526346ebbe8']",,"[66.2, 72.3]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,"[72.9, 72.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.283
7d460887-9a0d-419c-921c-7fccbab86d59,2886,2,00:28:17.294,73,17,154,3.814052,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['d6382b25-4410-4100-bc0a-6de7b23f7477'],,"[72.9, 72.4]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,10755.0,Jonathan Viera Ramos,72.09106,-1.4540117,3.0,High Pass,"[81.3, 0.8]",,,40.0,Right Foot,,75.0,Out,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.294
d6382b25-4410-4100-bc0a-6de7b23f7477,2887,2,00:28:21.108,73,21,154,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['7d460887-9a0d-419c-921c-7fccbab86d59'],,"[82.4, 5.7]",10755.0,Jonathan Viera Ramos,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.108
ad0f325b-71de-46a9-81ed-1d999aa71296,2888,2,00:28:38.886,73,38,155,2.80208,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['05038478-f9cb-4ff0-96a9-5dfafd7d249f', '61d7a33b-95a5-472d-b047-d404ace0dd5f']",,"[52.2, 80.0]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,6732.0,Lucas Pérez Martínez,36.04844,-0.94893444,3.0,High Pass,"[73.2, 50.7]",67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.886
05038478-f9cb-4ff0-96a9-5dfafd7d249f,2889,2,00:28:41.688,73,41,155,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['ad0f325b-71de-46a9-81ed-1d999aa71296'],,"[73.4, 51.7]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.688
61d7a33b-95a5-472d-b047-d404ace0dd5f,2890,2,00:28:41.688,73,41,156,1.126907,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3e004f00-7062-4bb8-b433-0ec28b04efac', 'ad0f325b-71de-46a9-81ed-1d999aa71296']",,"[46.9, 29.4]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,8440.0,Aythami Artiles Oliva,1.0198039,-1.7681919,3.0,High Pass,"[46.7, 28.4]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.688
3e004f00-7062-4bb8-b433-0ec28b04efac,2891,2,00:28:42.815,73,42,156,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['61d7a33b-95a5-472d-b047-d404ace0dd5f'],,"[46.7, 28.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.815
f6336664-4b2f-4b72-9ef9-27aa68733757,2892,2,00:28:42.815,73,42,156,1.529969,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['80799ef4-bca8-4b8a-829b-bd0752f1c54a'],,"[34.4, 38.6]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,7907.0,Pedro Bigas Rigo,9.144397,-1.3390795,3.0,High Pass,"[36.5, 29.7]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.815
80799ef4-bca8-4b8a-829b-bd0752f1c54a,2893,2,00:28:44.345,73,44,156,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f6336664-4b2f-4b72-9ef9-27aa68733757'],,"[36.5, 29.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.345
6fd59e53-da2c-40ba-b2e4-e6ca559b8d59,2894,2,00:28:44.345,73,44,156,1.265986,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c384c4db-5f0c-4af1-b0ec-f864d139cfce'],,"[36.5, 29.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,3610.0,Roque Mesa Quevedo,11.002273,1.3787483,2.0,Low Pass,"[38.6, 40.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.345
