id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,off_camera,pass_through_ball,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,ball_recovery_recovery_failure,pass_switch,pass_cross,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_inswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,clearance_head,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,pass_outswinging,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,shot_first_time,pass_deflected,shot_one_on_one,clearance_right_foot,foul_committed_offensive,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,timestamp_seconds
ee025f77-956a-4fef-b8f6-1809e3b12ee9,2080,2,00:22:49.003,67,49,155,0.877005,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['81ddf579-eeb1-4977-bc0f-260ca4497857'],"[73.6, 66.0]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,26848.0,Roberto Trashorras Gayoso,9.264988,2.9018495,1.0,Ground Pass,"[64.6, 68.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.003
81ddf579-eeb1-4977-bc0f-260ca4497857,2081,2,00:22:49.880,67,49,155,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['ee025f77-956a-4fef-b8f6-1809e3b12ee9'],"[64.6, 68.2]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.88
acbed9eb-0886-4e1a-bed5-2caef53ca8b4,2082,2,00:22:49.880,67,49,155,1.821369,43,Carry,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['81ddf579-eeb1-4977-bc0f-260ca4497857', 'ce54c63c-84de-4bce-bc5c-c0c51df02df5']","[64.6, 68.2]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,"[63.4, 65.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.88
ce54c63c-84de-4bce-bc5c-c0c51df02df5,2083,2,00:22:51.701,67,51,155,3.399862,30,Pass,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,"['53258eaa-4db6-40af-b29d-624681cfa84d', '5cc4bbf8-5f90-4724-bee9-185571e19897']","[63.4, 65.2]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,11539.0,Adrián Embarba Blázquez,56.302753,-0.58307654,3.0,High Pass,"[110.4, 34.2]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.701
5cc4bbf8-5f90-4724-bee9-185571e19897,2084,2,00:22:55.101,67,55,155,,42,Ball Receipt*,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,['ce54c63c-84de-4bce-bc5c-c0c51df02df5'],"[92.0, 36.1]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.101
53258eaa-4db6-40af-b29d-624681cfa84d,2085,2,00:22:55.101,67,55,156,0.0,23,Goal Keeper,210,Real Sociedad,8,From Keeper,210,Real Sociedad,,,['ce54c63c-84de-4bce-bc5c-c0c51df02df5'],"[9.7, 45.9]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.101
1bf49395-cf94-4a5b-a14a-4426e76bd256,2086,2,00:22:55.101,67,55,156,9.271943,43,Carry,210,Real Sociedad,8,From Keeper,210,Real Sociedad,,,"['53258eaa-4db6-40af-b29d-624681cfa84d', '7f763a77-6d2f-48f7-902e-db569285d4a2']","[9.7, 45.9]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[13.5, 48.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.101
7f763a77-6d2f-48f7-902e-db569285d4a2,2087,2,00:23:04.373,68,4,156,3.085169,30,Pass,210,Real Sociedad,8,From Keeper,210,Real Sociedad,,,['0f7d8238-801e-4215-81bb-a1e2fa8bf0be'],"[13.5, 48.3]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,75.96032,-0.15064754,3.0,High Pass,"[88.6, 36.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.373
0f7d8238-801e-4215-81bb-a1e2fa8bf0be,2088,2,00:23:07.458,68,7,157,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['7f763a77-6d2f-48f7-902e-db569285d4a2'],"[31.5, 43.2]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.458
3bb5ac3c-3776-441d-b470-cc8ae9fadb15,2089,2,00:23:09.319,68,9,157,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,['90c1b798-acd7-4bb0-b586-bc90efa41f33'],"[87.1, 32.4]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,True,True,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.319
90c1b798-acd7-4bb0-b586-bc90efa41f33,2090,2,00:23:09.319,68,9,157,1.215685,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['18f7a9bd-9b21-4d19-b78e-addbb1c33807', '3bb5ac3c-3776-441d-b470-cc8ae9fadb15']","[33.0, 47.7]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,26848.0,Roberto Trashorras Gayoso,13.523683,0.05919004,3.0,High Pass,"[46.5, 48.5]",,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.319
18f7a9bd-9b21-4d19-b78e-addbb1c33807,2091,2,00:23:10.534,68,10,157,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['90c1b798-acd7-4bb0-b586-bc90efa41f33'],"[46.5, 48.5]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.534
6c3c8250-361a-4b30-9830-19e884816f9d,2092,2,00:23:10.534,68,10,157,3.367125,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['18f7a9bd-9b21-4d19-b78e-addbb1c33807', '40a032dc-cceb-4ae8-b6e4-49e532ca6715']","[46.5, 48.5]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,"[50.3, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.534
40a032dc-cceb-4ae8-b6e4-49e532ca6715,2093,2,00:23:13.901,68,13,157,2.373453,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['74826f01-0625-48ad-a85b-b3af61848a7b', '8f9ab1e3-cf03-4297-bc86-ebe41d00f21f']","[50.3, 76.1]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,7900.0,Tiago Manuel Dias Correia,33.95114,-0.0943932,1.0,Ground Pass,"[84.1, 72.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.901
74826f01-0625-48ad-a85b-b3af61848a7b,2094,2,00:23:16.275,68,16,157,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['40a032dc-cceb-4ae8-b6e4-49e532ca6715'],"[75.3, 70.5]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.275
8f9ab1e3-cf03-4297-bc86-ebe41d00f21f,2095,2,00:23:16.275,68,16,157,0.0,10,Interception,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,['40a032dc-cceb-4ae8-b6e4-49e532ca6715'],"[36.0, 7.2]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.275
41304d74-0812-40db-be87-fd72c9640673,2096,2,00:23:24.295,68,24,158,1.331317,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['cd67feb5-c9f3-4824-ae2e-44a400769f29'],"[92.0, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,11542.0,Javier Guerra Rodríguez,17.400288,-1.1817523,2.0,Low Pass,"[98.6, 63.9]",,,67.0,Throw-in,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.295
cd67feb5-c9f3-4824-ae2e-44a400769f29,2097,2,00:23:25.626,68,25,158,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['41304d74-0812-40db-be87-fd72c9640673'],"[98.6, 63.9]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.626
8a7803e3-3b3d-4fff-bbc2-64ac70955925,2098,2,00:23:25.725,68,25,158,0.592657,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['653ec69a-824c-495f-b56e-5e7e83484f06'],"[98.6, 63.9]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,7900.0,Tiago Manuel Dias Correia,7.602631,2.1879878,1.0,Ground Pass,"[94.2, 70.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,3489991a-2ce8-47bb-a137-f28eeb20ee4a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.725
653ec69a-824c-495f-b56e-5e7e83484f06,2099,2,00:23:26.317,68,26,158,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['8a7803e3-3b3d-4fff-bbc2-64ac70955925'],"[94.2, 70.1]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.317
8a6ba26b-be52-4ae3-a18d-59cec6a6ce93,2100,2,00:23:26.317,68,26,158,2.098008,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['329f93e6-7c6a-48cb-bdde-ac6e39789ac5', '653ec69a-824c-495f-b56e-5e7e83484f06', 'cfd5e281-d20c-49e1-a93b-c467aab6891f']","[94.2, 70.1]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,"[100.4, 58.8]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.317
329f93e6-7c6a-48cb-bdde-ac6e39789ac5,2101,2,00:23:26.920,68,26,158,1.135099,17,Pressure,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,['8a6ba26b-be52-4ae3-a18d-59cec6a6ce93'],"[27.4, 9.6]",6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.92
5c598861-33af-4f84-92c8-7985788ea15d,2102,2,00:23:27.979,68,27,158,0.357926,17,Pressure,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,,"[24.7, 10.6]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.979
06bee3f3-ca21-48a2-b434-c719fdf5db1a,2103,2,00:23:28.415,68,28,158,0.0,39,Dribbled Past,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,"['cfd5e281-d20c-49e1-a93b-c467aab6891f', 'd8d2f69e-fde7-4c5b-8eb0-c0ff3d9f9e0d']","[19.7, 21.3]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.415
cfd5e281-d20c-49e1-a93b-c467aab6891f,2104,2,00:23:28.415,68,28,158,0.0,14,Dribble,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['06bee3f3-ca21-48a2-b434-c719fdf5db1a'],"[100.4, 58.8]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,1408.415
d8d2f69e-fde7-4c5b-8eb0-c0ff3d9f9e0d,2105,2,00:23:28.415,68,28,158,2.152215,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['06bee3f3-ca21-48a2-b434-c719fdf5db1a', '3489991a-2ce8-47bb-a137-f28eeb20ee4a', '6b991b03-de7b-4156-934e-27e107beb34e', 'cfd5e281-d20c-49e1-a93b-c467aab6891f']","[100.4, 58.8]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,"[107.5, 55.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.415
6b991b03-de7b-4156-934e-27e107beb34e,2106,2,00:23:30.000,68,30,158,0.455115,17,Pressure,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,['d8d2f69e-fde7-4c5b-8eb0-c0ff3d9f9e0d'],"[13.1, 22.6]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.0
3489991a-2ce8-47bb-a137-f28eeb20ee4a,2107,2,00:23:30.567,68,30,158,0.66487,16,Shot,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6184335d-73f6-41d7-869f-89d7668e9678'],"[107.5, 55.1]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0713049,"[116.5, 44.5, 0.7]",8a7803e3-3b3d-4fff-bbc2-64ac70955925,100.0,Saved,87.0,Open Play,40.0,Right Foot,93.0,Normal,"[{'location': [106.4, 29.8], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.1, 41.7], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.0, 52.8], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.3, 67.8], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [86.3, 31.2], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.8, 70.6], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.7, 42.0], 'player': {'id': 8724, 'name': 'Carlos Martínez Díez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 48.3], 'player': {'id': 6679, 'name': 'Aritz Elustondo Irribaria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.9, 41.9], 'player': {'id': 8522, 'name': 'Armindo Tué Na Bangna'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.8, 54.3], 'player': {'id': 6665, 'name': 'Íñigo Martínez Berridi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.3, 68.3], 'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [116.6, 44.4], 'player': {'id': 6694, 'name': 'Gerónimo Rulli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.1, 48.6], 'player': {'id': 6690, 'name': 'Xabier Prieto Argarate'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 61.6], 'player': {'id': 3023, 'name': 'Yuri Berchiche Izeta'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 57.4], 'player': {'id': 6633, 'name': 'Markel Bergara Larrañaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.7, 62.3], 'player': {'id': 6899, 'name': 'Rubén Pardo Gutiérrez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.567
6184335d-73f6-41d7-869f-89d7668e9678,2108,2,00:23:31.232,68,31,158,0.0,23,Goal Keeper,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,['3489991a-2ce8-47bb-a137-f28eeb20ee4a'],"[3.5, 35.7]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,52.0,In Play Danger,,,,,,,,,,,,,,,46.0,Standing,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,1411.232
1bfd9d67-34f8-4157-af4f-8194f4eec6d8,2109,2,00:23:32.206,68,32,158,0.0,9,Clearance,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,,"[3.9, 33.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.206
78c64e6f-b903-494e-9c8c-5acfa5594c34,2110,2,00:23:54.618,68,54,159,1.686902,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['e8bbe868-e77d-4482-a512-f43b1ccc6c40', 'f934cfa4-a772-437b-9a9c-53dedd9bf261']","[109.8, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,7900.0,Tiago Manuel Dias Correia,22.779377,-1.4872905,3.0,High Pass,"[111.7, 57.3]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.618
e8bbe868-e77d-4482-a512-f43b1ccc6c40,2111,2,00:23:56.304,68,56,159,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['78c64e6f-b903-494e-9c8c-5acfa5594c34'],"[110.8, 57.7]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.304
c790a79d-e0f7-40e1-8d0a-03a08c54afc5,2112,2,00:23:56.304,68,56,159,0.0,4,Duel,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['f934cfa4-a772-437b-9a9c-53dedd9bf261'],"[111.7, 57.3]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.304
f934cfa4-a772-437b-9a9c-53dedd9bf261,2113,2,00:23:56.304,68,56,159,1.636688,30,Pass,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,"['78c64e6f-b903-494e-9c8c-5acfa5594c34', 'c790a79d-e0f7-40e1-8d0a-03a08c54afc5']","[8.4, 22.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,19.007893,-2.0226798,3.0,High Pass,"[0.1, 5.7]",,,66.0,Recovery,,75.0,Out,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.304
918848d1-530d-4271-9aa5-aa554c0b1b7e,2114,2,00:24:05.810,69,5,159,0.0,24,Bad Behaviour,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,,,3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,1445.81
3b13497c-8289-48b9-b41c-d675358eb903,2115,2,00:24:42.271,69,42,160,1.581917,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['51d0fabf-d745-43f8-a705-08493ba2f000'],"[120.0, 80.0]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,6713.0,Diego Javier Llorente Ríos,40.446014,-1.7497653,3.0,High Pass,"[112.8, 40.2]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,105.0,Outswinging,,,,,,e9885a00-7e71-4bb0-bc96-a300a7132898,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1482.271
51d0fabf-d745-43f8-a705-08493ba2f000,2116,2,00:24:43.853,69,43,160,,42,Ball Receipt*,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['3b13497c-8289-48b9-b41c-d675358eb903'],"[112.8, 40.2]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.853
92b871e5-6ac0-4f02-a720-94538bb4c61f,2117,2,00:24:43.853,69,43,160,0.0,4,Duel,360,Rayo Vallecano,2,From Corner,210,Real Sociedad,,,['e9885a00-7e71-4bb0-bc96-a300a7132898'],"[7.2, 37.5]",8724.0,Carlos Martínez Díez,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.853
