id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,out,counterpress,foul_won_defensive,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,shot_aerial_won,goalkeeper_end_location,interception_outcome_id,interception_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,ball_recovery_recovery_failure,pass_inswinging,dribble_overrun,foul_committed_card_id,foul_committed_card_name,shot_first_time,block_offensive,pass_miscommunication,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,pass_straight,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_cut_back,pass_goal_assist,shot_one_on_one,dribble_nutmeg,timestamp_seconds
236fa6f5-cbaf-4632-a4a8-2d1f76759778,2788,2,00:26:29.063,71,29,119,0.884434,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4e771ff6-8662-4940-8620-54882998be63', '83ca60b1-e66c-40ed-9201-aac0d409f0b5']",,"[91.2, 33.7]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,3601.0,Charly Musonda Junior,15.575622,1.3507346,1.0,Ground Pass,"[94.6, 48.9]",,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,beb2bae1-49af-41f1-be5b-c259e192dc1f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.063
4e771ff6-8662-4940-8620-54882998be63,2789,2,00:26:29.947,71,29,119,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['236fa6f5-cbaf-4632-a4a8-2d1f76759778'],,"[94.6, 48.9]",3601.0,Charly Musonda Junior,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.947
c6710452-a4c6-42eb-bc13-d962d13908ca,2790,2,00:26:29.947,71,29,119,0.920455,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4e771ff6-8662-4940-8620-54882998be63', 'beb2bae1-49af-41f1-be5b-c259e192dc1f']",,"[94.6, 48.9]",3601.0,Charly Musonda Junior,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,"[97.4, 50.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.947
beb2bae1-49af-41f1-be5b-c259e192dc1f,2791,2,00:26:30.868,71,30,119,1.170585,16,Shot,218,Real Betis,1,Regular Play,218,Real Betis,,,['424e447d-356c-4eca-b390-84c65ce274b5'],,"[97.4, 50.0]",3601.0,Charly Musonda Junior,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032886695,"[120.0, 43.6, 6.4]",236fa6f5-cbaf-4632-a4a8-2d1f76759778,98.0,Off T,87.0,Open Play,93.0,Normal,40.0,Right Foot,"[{'location': [103.8, 35.6], 'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 69.9], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.9, 33.6], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.7, 27.4], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.4, 44.3], 'player': {'id': 27348, 'name': 'Ricky van Wolfswinkel'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.5, 45.7], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.0, 16.9], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.6, 43.5], 'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 38.4], 'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.9, 40.7], 'player': {'id': 7905, 'name': 'Raúl Lizoáin Cruz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.8, 43.4], 'player': {'id': 24144, 'name': 'Ángel Montoro Sánchez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.8, 47.3], 'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.5, 47.2], 'player': {'id': 6929, 'name': 'José Vicente Gómez Umpiérrez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 50.2], 'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.6, 22.7], 'player': {'id': 6934, 'name': 'Jerónimo Figueroa Cabrera'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [89.6, 45.5], 'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [90.1, 47.9], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [87.4, 38.7], 'player': {'id': 27346, 'name': 'Petros Matheus dos Santos Araújo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.868
424e447d-356c-4eca-b390-84c65ce274b5,2792,2,00:26:32.038,71,32,119,0.0,23,Goal Keeper,218,Real Betis,1,Regular Play,208,Las Palmas,,,['beb2bae1-49af-41f1-be5b-c259e192dc1f'],,"[2.2, 39.4]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,44.0,Set,,"[2.2, 39.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.038
eee0b6d3-78f6-4ce5-8658-6ba1c59da32b,2793,2,00:26:57.815,71,57,120,3.392102,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['a534b65a-6812-42e1-bd56-7c3e7c6cc63c', 'c4993a99-d5c0-40fc-80e1-43608452d02b']",True,"[6.0, 44.0]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,6721.0,Willian José da Silva,62.966736,0.25691953,3.0,High Pass,"[66.9, 60.0]",63.0,Goal Kick,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.815
c4993a99-d5c0-40fc-80e1-43608452d02b,2794,2,00:27:01.207,72,1,120,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['eee0b6d3-78f6-4ce5-8658-6ba1c59da32b'],,"[68.3, 58.7]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.207
b8c3698e-8970-41ef-a0d4-4166e1a152ba,2795,2,00:27:01.207,72,1,120,0.0,4,Duel,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['a534b65a-6812-42e1-bd56-7c3e7c6cc63c'],,"[66.9, 60.0]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.207
a534b65a-6812-42e1-bd56-7c3e7c6cc63c,2796,2,00:27:01.207,72,1,121,2.405022,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['97d6d809-f0fe-435c-a8ae-d242144bf315', 'b8c3698e-8970-41ef-a0d4-4166e1a152ba', 'eee0b6d3-78f6-4ce5-8658-6ba1c59da32b']",,"[53.2, 20.1]",6872.0,Bruno González Cabrera,5.0,Left Center Back,6651.0,Joaquín Sánchez Rodríguez,17.830591,-1.3040524,3.0,High Pass,"[57.9, 2.9]",66.0,Recovery,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.207
fb57ef63-7084-4279-b178-c1905865e1f1,2797,2,00:27:02.772,72,2,121,0.969153,17,Pressure,218,Real Betis,1,Regular Play,208,Las Palmas,,,"['97d6d809-f0fe-435c-a8ae-d242144bf315', '9a47db05-207f-400a-a6a4-d1903883f040']",,"[58.1, 74.6]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.772
97d6d809-f0fe-435c-a8ae-d242144bf315,2798,2,00:27:03.612,72,3,121,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['a534b65a-6812-42e1-bd56-7c3e7c6cc63c', 'fb57ef63-7084-4279-b178-c1905865e1f1']",,"[57.9, 2.9]",6651.0,Joaquín Sánchez Rodríguez,8.0,Left Wing Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.612
9a47db05-207f-400a-a6a4-d1903883f040,2799,2,00:27:03.612,72,3,121,2.52386,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['57115344-677e-474f-a3ed-aa9cc3893934', 'd2ff4f65-c58c-4772-bf27-1a7634759ce3', 'fb57ef63-7084-4279-b178-c1905865e1f1']",,"[58.6, 3.9]",6651.0,Joaquín Sánchez Rodríguez,8.0,Left Wing Back,6872.0,Bruno González Cabrera,17.586359,1.8709675,3.0,High Pass,"[53.4, 20.7]",,,40.0,Right Foot,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.612
57115344-677e-474f-a3ed-aa9cc3893934,2800,2,00:27:06.136,72,6,121,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['9a47db05-207f-400a-a6a4-d1903883f040'],,"[52.9, 21.4]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.136
136d3c5a-17b3-46fa-8bc2-23dfb3f3154c,2801,2,00:27:06.136,72,6,121,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['d2ff4f65-c58c-4772-bf27-1a7634759ce3'],,"[53.4, 20.7]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.136
d2ff4f65-c58c-4772-bf27-1a7634759ce3,2802,2,00:27:06.136,72,6,121,1.327066,30,Pass,218,Real Betis,1,Regular Play,208,Las Palmas,,,"['136d3c5a-17b3-46fa-8bc2-23dfb3f3154c', '5635f63c-5d88-4580-bfca-55629ba7bd21', '9a47db05-207f-400a-a6a4-d1903883f040', 'd88ebbf6-4365-4e09-a1a9-1fed5d195336']",,"[66.7, 59.4]",6721.0,Willian José da Silva,23.0,Center Forward,6934.0,Jerónimo Figueroa Cabrera,10.8074045,0.68052125,3.0,High Pass,"[75.1, 66.2]",66.0,Recovery,,,9.0,Incomplete,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.136
5635f63c-5d88-4580-bfca-55629ba7bd21,2803,2,00:27:07.463,72,7,121,,42,Ball Receipt*,218,Real Betis,1,Regular Play,208,Las Palmas,,,['d2ff4f65-c58c-4772-bf27-1a7634759ce3'],,"[70.6, 67.0]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.463
d88ebbf6-4365-4e09-a1a9-1fed5d195336,2804,2,00:27:07.463,72,7,121,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,['d2ff4f65-c58c-4772-bf27-1a7634759ce3'],,"[45.0, 13.9]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.463
00125757-e468-4fbc-b67c-7313d522476a,2805,2,00:27:07.463,72,7,121,1.410335,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2faaf7c6-d138-4685-bbf8-67940f9df4f8', 'd88ebbf6-4365-4e09-a1a9-1fed5d195336']",,"[45.0, 13.9]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[40.3, 21.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.463
2faaf7c6-d138-4685-bbf8-67940f9df4f8,2806,2,00:27:08.873,72,8,121,1.584649,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['9273c6bd-1e33-420e-9522-6efa23fcee31'],,"[40.3, 21.2]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,7161.0,Germán Alejandro Pezzella,23.210773,1.8189098,1.0,Ground Pass,"[34.6, 43.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.873
9273c6bd-1e33-420e-9522-6efa23fcee31,2807,2,00:27:10.458,72,10,121,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['2faaf7c6-d138-4685-bbf8-67940f9df4f8'],,"[34.6, 43.7]",7161.0,Germán Alejandro Pezzella,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.458
022562d3-c8ad-41e3-b46c-494d73f583cf,2808,2,00:27:10.458,72,10,121,0.402801,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['9273c6bd-1e33-420e-9522-6efa23fcee31', 'e369fd7e-ac5a-4388-8870-a6d7d40ad4ab']",,"[34.6, 43.7]",7161.0,Germán Alejandro Pezzella,4.0,Center Back,,,,,,,,,,,,,,,,,,,,"[34.6, 43.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.458
e369fd7e-ac5a-4388-8870-a6d7d40ad4ab,2809,2,00:27:10.861,72,10,121,0.996802,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['50ae6ce8-9ee7-416f-bdfb-9cedf86f59a9'],,"[34.6, 43.7]",7161.0,Germán Alejandro Pezzella,4.0,Center Back,27346.0,Petros Matheus dos Santos Araújo,8.430896,0.3893167,1.0,Ground Pass,"[42.4, 46.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.861
50ae6ce8-9ee7-416f-bdfb-9cedf86f59a9,2810,2,00:27:11.857,72,11,121,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['e369fd7e-ac5a-4388-8870-a6d7d40ad4ab'],,"[42.4, 46.9]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.857
354fb0bd-8dd1-41e7-a28d-7f469e895be7,2811,2,00:27:11.857,72,11,121,0.18741,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['50ae6ce8-9ee7-416f-bdfb-9cedf86f59a9', '86d29e08-23ca-4c2c-badd-cbefb75c3797']",,"[42.4, 46.9]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[42.6, 46.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.857
86d29e08-23ca-4c2c-badd-cbefb75c3797,2812,2,00:27:12.045,72,12,121,2.120408,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['c6f5d70a-302d-48c2-9aee-a4bd9fb293b0'],,"[42.6, 46.9]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,26723.0,Álvaro Cejudo Carmona,25.910616,1.4157996,1.0,Ground Pass,"[46.6, 72.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.045
c6f5d70a-302d-48c2-9aee-a4bd9fb293b0,2813,2,00:27:14.165,72,14,121,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['86d29e08-23ca-4c2c-badd-cbefb75c3797'],,"[46.6, 72.5]",26723.0,Álvaro Cejudo Carmona,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.165
33067e98-9eff-4b44-ab18-796a4bb147c6,2814,2,00:27:14.165,72,14,121,0.08,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5c48ccd5-180d-443c-b601-cf951989dc57', 'c6f5d70a-302d-48c2-9aee-a4bd9fb293b0']",,"[46.6, 72.5]",26723.0,Álvaro Cejudo Carmona,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,"[46.6, 72.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.165
5c48ccd5-180d-443c-b601-cf951989dc57,2815,2,00:27:14.245,72,14,121,1.336904,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['562018b5-5b84-49d7-83a7-1d8465b0f687'],,"[46.6, 72.5]",26723.0,Álvaro Cejudo Carmona,3.0,Right Center Back,27346.0,Petros Matheus dos Santos Araújo,12.226201,-1.305979,1.0,Ground Pass,"[49.8, 60.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.245
562018b5-5b84-49d7-83a7-1d8465b0f687,2816,2,00:27:15.582,72,15,121,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['5c48ccd5-180d-443c-b601-cf951989dc57'],,"[49.8, 60.7]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.582
10cebb7d-c167-437c-89e4-c4c7358f619e,2817,2,00:27:15.582,72,15,121,3.281779,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['562018b5-5b84-49d7-83a7-1d8465b0f687', 'e87c4240-fc4b-4812-96f5-65269d8d6d4f']",,"[49.8, 60.7]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[57.0, 52.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.582
e87c4240-fc4b-4812-96f5-65269d8d6d4f,2818,2,00:27:18.864,72,18,121,1.903615,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['5af577a9-f0f4-491d-b122-d9d73adea7a3'],,"[57.0, 52.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6697.0,Daniel Ceballos Fernández,23.769098,-1.3329604,1.0,Ground Pass,"[62.6, 29.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.864
5af577a9-f0f4-491d-b122-d9d73adea7a3,2819,2,00:27:20.768,72,20,121,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['e87c4240-fc4b-4812-96f5-65269d8d6d4f'],,"[62.6, 29.3]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.768
3b890d44-91f2-471b-91e0-3af06fa808ab,2820,2,00:27:20.768,72,20,121,2.4234,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5af577a9-f0f4-491d-b122-d9d73adea7a3', 'c6bc4da1-23c8-4e00-b857-4fb0a5b60bbf']",,"[62.6, 29.3]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,"[72.8, 25.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.768
c6bc4da1-23c8-4e00-b857-4fb0a5b60bbf,2821,2,00:27:23.191,72,23,121,1.362294,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['4a3e93bc-2242-462a-91ca-e624a4997f42'],,"[72.8, 25.6]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,6651.0,Joaquín Sánchez Rodríguez,23.827085,-1.0526913,1.0,Ground Pass,"[84.6, 4.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.191
4a3e93bc-2242-462a-91ca-e624a4997f42,2822,2,00:27:24.553,72,24,121,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['c6bc4da1-23c8-4e00-b857-4fb0a5b60bbf'],,"[84.6, 4.9]",6651.0,Joaquín Sánchez Rodríguez,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.553
35dd5f31-bc8e-4d14-8491-cd41de3edba0,2823,2,00:27:24.553,72,24,121,4.806131,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4a3e93bc-2242-462a-91ca-e624a4997f42', 'd44d9ab6-17bd-47d2-8824-1a11fd338e35', 'eb0576bf-0bb9-47d1-8201-41f45e6db66b']",,"[84.6, 4.9]",6651.0,Joaquín Sánchez Rodríguez,8.0,Left Wing Back,,,,,,,,,,,,,,True,,,,,,"[94.5, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.553
eb0576bf-0bb9-47d1-8201-41f45e6db66b,2824,2,00:27:28.154,72,28,121,1.350038,17,Pressure,218,Real Betis,1,Regular Play,208,Las Palmas,,,"['35dd5f31-bc8e-4d14-8491-cd41de3edba0', 'd44d9ab6-17bd-47d2-8824-1a11fd338e35']",,"[21.9, 66.7]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.154
d44d9ab6-17bd-47d2-8824-1a11fd338e35,2825,2,00:27:29.359,72,29,121,1.511637,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['e10e0c84-a9bb-485d-a89d-9ffaea4a1f95', 'eb0576bf-0bb9-47d1-8201-41f45e6db66b']",,"[94.5, 14.4]",6651.0,Joaquín Sánchez Rodríguez,8.0,Left Wing Back,3601.0,Charly Musonda Junior,36.92831,1.6820517,1.0,Ground Pass,"[90.4, 51.1]",,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.359
