id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,out,off_camera,interception_outcome_id,interception_outcome_name,pass_switch,duel_type_id,duel_type_name,pass_aerial_won,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,ball_recovery_offensive,pass_no_touch,pass_cross,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_inswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,50_50_outcome_id,50_50_outcome_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,goalkeeper_end_location,goalkeeper_punched_out,shot_aerial_won,foul_won_defensive,block_offensive,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,clearance_aerial_won,pass_deflected,block_deflection,foul_won_advantage,pass_through_ball,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,pass_goal_assist,shot_deflected,dribble_nutmeg,timestamp_seconds
19a5d51d-441a-4ad1-af8a-33301044932a,1908,2,00:05:39.488,50,39,116,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['53e05629-100e-4a74-a658-31ad6fe4f902'],"[73.9, 55.1]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.488
67d198ae-85e2-428d-89d8-29462bae9342,1909,2,00:05:39.488,50,39,116,0.0,2,Ball Recovery,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['53e05629-100e-4a74-a658-31ad6fe4f902'],"[45.8, 27.1]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.488
6fe28989-e35c-442b-9cc1-ab58c6ba0722,1910,2,00:05:40.060,50,40,116,0.0,2,Ball Recovery,223,Málaga,7,From Goal Kick,223,Málaga,,,,"[74.1, 56.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.06
f4b5e83c-b8b4-4865-99ff-b07ac33569b4,1911,2,00:05:41.400,50,41,116,0.0,2,Ball Recovery,223,Málaga,7,From Goal Kick,223,Málaga,,,,"[70.2, 57.9]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.4
ad74189c-7564-4286-800c-7323cf69b912,1912,2,00:05:41.400,50,41,116,1.330051,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['a27de359-f20d-49ad-b28e-f113e04e586a', 'de6e9c5e-6fa7-4ccb-a4ad-2c89639712f3', 'f4b5e83c-b8b4-4865-99ff-b07ac33569b4']","[70.2, 57.9]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,"[71.7, 54.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.4
de6e9c5e-6fa7-4ccb-a4ad-2c89639712f3,1913,2,00:05:41.840,50,41,116,0.730353,17,Pressure,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['ad74189c-7564-4286-800c-7323cf69b912'],"[48.4, 23.9]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.84000000000003
edd0a7f0-d2e0-46fa-b499-90f92a6dd1df,1914,2,00:05:41.975,50,41,116,0.546617,17,Pressure,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,,"[48.4, 23.9]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.975
16ce9d7d-92d3-4aba-8744-b5a7152f6e3e,1915,2,00:05:42.730,50,42,116,0.0,39,Dribbled Past,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,"['4567090e-486e-4810-a21d-b6264abec970', 'a27de359-f20d-49ad-b28e-f113e04e586a']","[48.4, 25.8]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.73
a27de359-f20d-49ad-b28e-f113e04e586a,1916,2,00:05:42.730,50,42,116,0.0,14,Dribble,223,Málaga,7,From Goal Kick,223,Málaga,,,['16ce9d7d-92d3-4aba-8744-b5a7152f6e3e'],"[71.7, 54.3]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.73
4567090e-486e-4810-a21d-b6264abec970,1917,2,00:05:42.730,50,42,116,0.624545,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['0955c394-1fd8-4b65-a481-2cc917fa3556', '16ce9d7d-92d3-4aba-8744-b5a7152f6e3e', 'a27de359-f20d-49ad-b28e-f113e04e586a', 'f3b6ddc7-43e1-49c5-9db4-63519e3bf40f']","[71.7, 54.3]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,"[75.6, 45.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.73
0955c394-1fd8-4b65-a481-2cc917fa3556,1918,2,00:05:43.000,50,43,116,0.359195,17,Pressure,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,"['4567090e-486e-4810-a21d-b6264abec970', 'f3b6ddc7-43e1-49c5-9db4-63519e3bf40f']","[43.9, 28.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0
f3b6ddc7-43e1-49c5-9db4-63519e3bf40f,1919,2,00:05:43.355,50,43,116,0.462782,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['0955c394-1fd8-4b65-a481-2cc917fa3556', '76c3ab7e-986e-4689-86f5-a43e7d29a469']","[75.6, 45.9]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,8419.0,Duje Čop,9.170606,0.4392622,1.0,Ground Pass,"[83.9, 49.8]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.355
76c3ab7e-986e-4689-86f5-a43e7d29a469,1920,2,00:05:43.817,50,43,116,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['f3b6ddc7-43e1-49c5-9db4-63519e3bf40f'],"[83.9, 49.8]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.817
841f3dab-aa65-4334-93c0-89b37e02870f,1921,2,00:05:43.817,50,43,116,0.169377,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['76c3ab7e-986e-4689-86f5-a43e7d29a469', 'c6837bae-bb96-4144-a770-6d58605ae674']","[83.9, 49.8]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,"[86.3, 52.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.817
c6837bae-bb96-4144-a770-6d58605ae674,1922,2,00:05:43.987,50,43,116,0.610716,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['2b128ee6-179e-4440-bc21-c9dc38bd409c'],"[86.3, 52.1]",8419.0,Duje Čop,22.0,Right Center Forward,6707.0,Charles Días Barbosa de Oliveira,9.013878,-1.6262949,1.0,Ground Pass,"[85.8, 43.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.987
2b128ee6-179e-4440-bc21-c9dc38bd409c,1923,2,00:05:44.598,50,44,116,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['c6837bae-bb96-4144-a770-6d58605ae674'],"[85.8, 43.1]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.598
404070fa-f5a0-4e06-b40a-72d438c2a333,1924,2,00:05:44.598,50,44,116,0.873774,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['2b128ee6-179e-4440-bc21-c9dc38bd409c', '2f2eb4ea-9cdd-4765-b709-93fe97d237d4']","[85.8, 43.1]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,"[88.8, 44.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.598
2f2eb4ea-9cdd-4765-b709-93fe97d237d4,1925,2,00:05:45.471,50,45,116,1.394225,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['2f166b5d-2643-4f6d-a7fc-c77b4377cef7'],"[88.8, 44.0]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,6580.0,José Luis García del Pozo,13.305638,-2.398722,1.0,Ground Pass,"[79.0, 35.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.471
2f166b5d-2643-4f6d-a7fc-c77b4377cef7,1926,2,00:05:46.866,50,46,116,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['2f2eb4ea-9cdd-4765-b709-93fe97d237d4'],"[79.0, 35.0]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.866
d3989f93-03a4-4fa0-a0d2-1adcbb0c954f,1927,2,00:05:46.866,50,46,116,0.652299,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['2f166b5d-2643-4f6d-a7fc-c77b4377cef7', '9c5d2967-bd58-4b07-b1e1-84afb1b7c523']","[79.0, 35.0]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[76.9, 31.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.866
9c5d2967-bd58-4b07-b1e1-84afb1b7c523,1928,2,00:05:47.518,50,47,116,1.156162,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['0790b240-7968-4989-a675-050bf5dabb81'],"[76.9, 31.8]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,10868.0,Ricardo Jorge Luz Horta,22.5322,-1.164739,1.0,Ground Pass,"[85.8, 11.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.51800000000003
0790b240-7968-4989-a675-050bf5dabb81,1929,2,00:05:48.674,50,48,116,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['9c5d2967-bd58-4b07-b1e1-84afb1b7c523'],"[85.8, 11.1]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.674
7e93a148-242a-415b-b2db-3c33db1ff726,1930,2,00:05:48.674,50,48,116,1.179389,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['0790b240-7968-4989-a675-050bf5dabb81', '6f824bdb-40e7-4e84-b30e-7cc811fb3232', '8bde6ca1-58ec-459c-badd-f14e11e99244']","[85.8, 11.1]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,"[84.1, 14.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.674
6f824bdb-40e7-4e84-b30e-7cc811fb3232,1931,2,00:05:49.000,50,49,116,0.605412,17,Pressure,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['7e93a148-242a-415b-b2db-3c33db1ff726'],"[33.8, 71.8]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0
8bde6ca1-58ec-459c-badd-f14e11e99244,1932,2,00:05:49.853,50,49,116,0.489084,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,['08b2b22e-bc08-4588-8118-f818814e10f1'],"[84.1, 14.3]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,6580.0,José Luis García del Pozo,14.144964,2.3361971,1.0,Ground Pass,"[74.3, 24.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.853
08b2b22e-bc08-4588-8118-f818814e10f1,1933,2,00:05:50.342,50,50,116,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['8bde6ca1-58ec-459c-badd-f14e11e99244'],"[74.3, 24.5]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.342
c3366868-050b-4c6b-888d-d317f20fa292,1934,2,00:05:50.342,50,50,116,0.289982,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['08b2b22e-bc08-4588-8118-f818814e10f1', '5b7a5685-88a2-4196-b5b2-9dc47f03d56a']","[74.3, 24.5]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[73.9, 23.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.342
5b7a5685-88a2-4196-b5b2-9dc47f03d56a,1935,2,00:05:50.632,50,50,116,1.672502,30,Pass,223,Málaga,7,From Goal Kick,223,Málaga,,,"['41a7c2c4-0008-4be3-aeaf-3d8ce8ca569e', 'd0bd6e4f-28b8-421b-9e0d-63dd5854163b']","[73.9, 23.2]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,6878.0,Miguel Torres Gómez,25.548582,-0.7438708,3.0,High Pass,"[92.7, 5.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.632
41a7c2c4-0008-4be3-aeaf-3d8ce8ca569e,1936,2,00:05:52.305,50,52,116,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,223,Málaga,,,['5b7a5685-88a2-4196-b5b2-9dc47f03d56a'],"[90.8, 6.6]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.305
d0bd6e4f-28b8-421b-9e0d-63dd5854163b,1937,2,00:05:52.305,50,52,116,0.0,10,Interception,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['5b7a5685-88a2-4196-b5b2-9dc47f03d56a'],"[27.4, 74.2]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.305
dd5238bd-9ad7-468b-86cb-d8021d195b04,1938,2,00:05:52.305,50,52,116,1.871984,43,Carry,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,"['5647b143-3fec-4d8e-9e4e-7b27017e5b12', 'd0bd6e4f-28b8-421b-9e0d-63dd5854163b']","[27.4, 74.2]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[31.1, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.305
5647b143-3fec-4d8e-9e4e-7b27017e5b12,1939,2,00:05:54.177,50,54,116,1.991194,30,Pass,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['8e226ef0-d988-435a-b6c4-0fb3e27ea429'],"[31.1, 76.1]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6382.0,Fernando José Torres Sanz,30.505901,0.019669594,1.0,Ground Pass,"[61.6, 76.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.177
8e226ef0-d988-435a-b6c4-0fb3e27ea429,1940,2,00:05:56.168,50,56,116,,42,Ball Receipt*,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['5647b143-3fec-4d8e-9e4e-7b27017e5b12'],"[61.6, 76.7]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.168
e2e1117d-4223-4d3b-bab8-7ad594b3e106,1941,2,00:05:56.168,50,56,116,2.830292,43,Carry,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,"['7eb70f27-0b84-496c-b16e-b857fdfb51da', '8e226ef0-d988-435a-b6c4-0fb3e27ea429']","[61.6, 76.7]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,"[93.1, 77.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.168
7eb70f27-0b84-496c-b16e-b857fdfb51da,1942,2,00:05:58.998,50,58,116,0.0,38,Miscontrol,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,,"[93.1, 77.8]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.998
5afb0530-31bd-4d7a-87f0-3f1e720fe316,1943,2,00:05:59.581,50,59,116,0.0,2,Ball Recovery,223,Málaga,7,From Goal Kick,223,Málaga,,,,"[26.6, 4.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.581
5703c736-53b1-4d6a-a0fe-201dba43d5d8,1944,2,00:05:59.581,50,59,116,4.888523,43,Carry,223,Málaga,7,From Goal Kick,223,Málaga,,,"['5afb0530-31bd-4d7a-87f0-3f1e720fe316', '65d6fdee-2c49-48d2-a30e-249eb7a51369', 'b14fd8d5-b5b8-4d1e-9b4b-0b95d601b7db']","[26.6, 4.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[6.9, 3.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.581
65d6fdee-2c49-48d2-a30e-249eb7a51369,1945,2,00:06:02.038,51,2,116,2.217909,17,Pressure,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['5703c736-53b1-4d6a-a0fe-201dba43d5d8'],"[109.1, 75.9]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.038
b14fd8d5-b5b8-4d1e-9b4b-0b95d601b7db,1946,2,00:06:04.470,51,4,116,0.0,14,Dribble,223,Málaga,7,From Goal Kick,223,Málaga,,,['7d1b20c1-3b8f-45e9-854b-9be086f724d9'],"[6.9, 3.1]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.47
7d1b20c1-3b8f-45e9-854b-9be086f724d9,1947,2,00:06:04.470,51,4,116,0.0,4,Duel,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['b14fd8d5-b5b8-4d1e-9b4b-0b95d601b7db'],"[113.2, 77.0]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,11.0,Tackle,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.47
7328a088-b5a3-4d98-a9bd-53a1b953955a,1948,2,00:06:04.470,51,4,116,2.30807,43,Carry,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,"['170d85f0-ef2d-443e-8d69-1c569f3f5546', '7d1b20c1-3b8f-45e9-854b-9be086f724d9', 'c403d291-4d98-4405-ba9d-2017b4e86c30']","[113.2, 77.0]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,"[112.6, 76.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.47
c403d291-4d98-4405-ba9d-2017b4e86c30,1949,2,00:06:06.778,51,6,116,0.0,39,Dribbled Past,223,Málaga,7,From Goal Kick,223,Málaga,,,"['170d85f0-ef2d-443e-8d69-1c569f3f5546', '1a43bccf-5bc1-4831-b571-ce40c3633ee1', '7328a088-b5a3-4d98-a9bd-53a1b953955a']","[7.5, 3.4]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.778
170d85f0-ef2d-443e-8d69-1c569f3f5546,1950,2,00:06:06.778,51,6,116,0.0,14,Dribble,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,['c403d291-4d98-4405-ba9d-2017b4e86c30'],"[112.6, 76.7]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.778
1a43bccf-5bc1-4831-b571-ce40c3633ee1,1951,2,00:06:06.778,51,6,116,2.16945,43,Carry,223,Málaga,7,From Goal Kick,212,Atlético Madrid,,,"['170d85f0-ef2d-443e-8d69-1c569f3f5546', '26e818ec-9b2d-4144-a924-38ef604b8666', '4afc7adc-4415-4b8a-ae52-efd4e5f0ceb0', 'c403d291-4d98-4405-ba9d-2017b4e86c30']","[112.6, 76.7]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,"[110.2, 73.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.778
26e818ec-9b2d-4144-a924-38ef604b8666,1952,2,00:06:08.395,51,8,116,0.477381,17,Pressure,223,Málaga,7,From Goal Kick,223,Málaga,,,['1a43bccf-5bc1-4831-b571-ce40c3633ee1'],"[11.4, 3.6]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.395
