id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,out,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_right_foot,pass_cross,clearance_other,goalkeeper_end_location,foul_committed_advantage,foul_won_advantage,pass_cut_back,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,counterpress,off_camera,pass_goal_assist,pass_switch,clearance_aerial_won,clearance_head,ball_recovery_recovery_failure,foul_committed_offensive,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_no_touch,shot_deflected,block_deflection,miscontrol_aerial_won,pass_outswinging,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_deflected,shot_aerial_won,pass_through_ball,timestamp_seconds
dff60ab3-4b86-4444-8968-5aec992d2a2a,1727,2,00:07:30.514,52,30,114,1.208896,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['2e05a3a6-3ace-44c7-ae40-9f29fde98e7f', '6e81120c-5716-4f90-82af-cf94f4c0f369']","[69.4, 22.0]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,"[70.6, 22.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.514
6e81120c-5716-4f90-82af-cf94f4c0f369,1728,2,00:07:31.723,52,31,114,1.234329,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['7cd5e06d-7dda-4d06-a5b5-580aa09b7328'],"[70.6, 22.2]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,20063.0,Javier Ontiveros Parra,8.256513,-1.2758592,1.0,Ground Pass,"[73.0, 14.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.723
7cd5e06d-7dda-4d06-a5b5-580aa09b7328,1729,2,00:07:32.957,52,32,114,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['6e81120c-5716-4f90-82af-cf94f4c0f369'],"[73.0, 14.3]",20063.0,Javier Ontiveros Parra,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.957
9b5c874f-4cb6-4528-8064-7af40eaa5aca,1730,2,00:07:32.957,52,32,114,0.523831,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['4fc3f25e-3644-416b-90e0-367e9788dc23', '7cd5e06d-7dda-4d06-a5b5-580aa09b7328']","[73.0, 14.3]",20063.0,Javier Ontiveros Parra,16.0,Left Midfield,,,,,,,,,,,,"[71.3, 17.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.957
4fc3f25e-3644-416b-90e0-367e9788dc23,1731,2,00:07:33.481,52,33,114,1.229661,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['1ec772b7-0ac7-4abc-8689-4ffc989d3f39'],"[71.3, 17.9]",20063.0,Javier Ontiveros Parra,16.0,Left Midfield,19431.0,Fernando Damián Tissone,12.427792,1.8900024,1.0,Ground Pass,"[67.4, 29.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.481
1ec772b7-0ac7-4abc-8689-4ffc989d3f39,1732,2,00:07:34.711,52,34,114,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['4fc3f25e-3644-416b-90e0-367e9788dc23'],"[67.4, 29.7]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.711
228e3a18-44d2-497e-a962-e7df452d7be8,1733,2,00:07:34.711,52,34,114,0.711749,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['1ec772b7-0ac7-4abc-8689-4ffc989d3f39', '258548d8-187c-4ccc-a3c7-331e5c509771', 'de79217d-ae8f-4a6d-8573-ce5491806580']","[67.4, 29.7]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,"[68.3, 30.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.711
258548d8-187c-4ccc-a3c7-331e5c509771,1734,2,00:07:35.336,52,35,114,0.183645,17,Pressure,223,Málaga,4,From Throw In,214,Espanyol,,,"['228e3a18-44d2-497e-a962-e7df452d7be8', 'de79217d-ae8f-4a6d-8573-ce5491806580']","[51.2, 49.6]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.336
de79217d-ae8f-4a6d-8573-ce5491806580,1735,2,00:07:35.422,52,35,114,2.336226,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['05cecda0-7aa6-49b7-a339-721a8357722d', '258548d8-187c-4ccc-a3c7-331e5c509771']","[68.3, 30.9]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,27184.0,Marcos Alberto Angeleri,22.500889,1.7045226,1.0,Ground Pass,"[65.3, 53.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.422
05cecda0-7aa6-49b7-a339-721a8357722d,1736,2,00:07:37.759,52,37,114,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['de79217d-ae8f-4a6d-8573-ce5491806580'],"[65.3, 53.2]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.759
5e9af327-aa4b-4107-b03b-8324421d03c1,1737,2,00:07:37.759,52,37,114,1.073049,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['05cecda0-7aa6-49b7-a339-721a8357722d', '1bc4cd15-e4c6-43f9-b2a5-2505f2084843']","[65.3, 53.2]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,,,,,,,,,,,,"[65.1, 51.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.759
1bc4cd15-e4c6-43f9-b2a5-2505f2084843,1738,2,00:07:38.832,52,38,114,0.733763,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['6f088908-b297-4ce0-97df-0cddd088f30d'],"[65.1, 51.5]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,25859.0,Sérgio Paulo Barbosa Valente,7.7897367,0.50959224,1.0,Ground Pass,"[71.9, 55.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.832
6f088908-b297-4ce0-97df-0cddd088f30d,1739,2,00:07:39.565,52,39,114,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['1bc4cd15-e4c6-43f9-b2a5-2505f2084843'],"[71.9, 55.3]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.565
a2a9805b-90f1-4237-ba8e-23a0cdefe867,1740,2,00:07:39.565,52,39,114,5.87047,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['6f088908-b297-4ce0-97df-0cddd088f30d', 'a8d6aa3f-8503-40d8-aea2-0024483e2305']","[71.9, 55.3]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,"[76.0, 23.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.565
a8d6aa3f-8503-40d8-aea2-0024483e2305,1741,2,00:07:45.436,52,45,114,0.171537,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['085a013f-f3d2-495d-bf83-51b35ba3e0af'],"[76.0, 23.5]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,7.6902537,-0.22290023,2.0,Low Pass,"[83.5, 21.8]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.436
085a013f-f3d2-495d-bf83-51b35ba3e0af,1742,2,00:07:45.607,52,45,114,0.0,6,Block,223,Málaga,4,From Throw In,214,Espanyol,,,['a8d6aa3f-8503-40d8-aea2-0024483e2305'],"[36.6, 58.3]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.60699999999997
059c040f-6a4e-4cc3-88d7-3d2b31ffd915,1743,2,00:07:48.047,52,48,115,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,,"[35.8, 69.3]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.047
e5355afe-b3cd-4e11-9348-7745aad79c6e,1744,2,00:07:48.047,52,48,115,1.439997,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['059c040f-6a4e-4cc3-88d7-3d2b31ffd915', '1528a85a-85d8-4047-bffb-e301997d936b']","[35.8, 69.3]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[37.9, 74.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.047
1528a85a-85d8-4047-bffb-e301997d936b,1745,2,00:07:49.487,52,49,115,0.799999,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['c1146e73-eb7e-455a-8d18-7ddff8d7158c'],"[37.9, 74.6]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6791.0,Javier López Rodríguez,8.850988,-2.5817957,1.0,Ground Pass,"[30.4, 69.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.487
c1146e73-eb7e-455a-8d18-7ddff8d7158c,1746,2,00:07:50.287,52,50,115,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['1528a85a-85d8-4047-bffb-e301997d936b'],"[30.4, 69.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.287
965f7fce-c939-4aca-83c5-a6e251d2557e,1747,2,00:07:50.287,52,50,115,1.039998,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['c1146e73-eb7e-455a-8d18-7ddff8d7158c', 'c7fbdbd4-a87b-47ab-b76b-0e7999fb2ecf']","[30.4, 69.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[31.3, 63.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.287
c7fbdbd4-a87b-47ab-b76b-0e7999fb2ecf,1748,2,00:07:51.327,52,51,115,0.626308,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['137bb9b9-c50a-4ba8-b561-61fc0933b6db'],"[31.3, 63.9]",6791.0,Javier López Rodríguez,2.0,Right Back,6758.0,Víctor Sánchez Mata,13.905754,-0.028769039,1.0,Ground Pass,"[45.2, 63.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.327
137bb9b9-c50a-4ba8-b561-61fc0933b6db,1749,2,00:07:51.954,52,51,115,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['c7fbdbd4-a87b-47ab-b76b-0e7999fb2ecf'],"[45.2, 63.5]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.954
976e51e1-81d4-45c3-be21-c761b6c27132,1750,2,00:07:51.954,52,51,115,0.12,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['137bb9b9-c50a-4ba8-b561-61fc0933b6db', '852acd98-7a92-4c04-8a11-4ebdfe593d8f']","[45.2, 63.5]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,"[45.8, 64.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.954
852acd98-7a92-4c04-8a11-4ebdfe593d8f,1751,2,00:07:52.074,52,52,115,1.199999,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['9d14aefd-32f6-48c5-94ef-b415051a9b7f'],"[45.8, 64.3]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6791.0,Javier López Rodríguez,11.822859,2.9973032,1.0,Ground Pass,"[34.1, 66.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.074
9d14aefd-32f6-48c5-94ef-b415051a9b7f,1752,2,00:07:53.274,52,53,115,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['852acd98-7a92-4c04-8a11-4ebdfe593d8f'],"[34.1, 66.0]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.274
3835bd1e-274b-47ea-8bb0-50b73f161140,1753,2,00:07:53.274,52,53,115,0.4,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['88784e87-6145-4021-b9fe-6dc419f81f73', '9d14aefd-32f6-48c5-94ef-b415051a9b7f']","[34.1, 66.0]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[31.5, 66.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.274
88784e87-6145-4021-b9fe-6dc419f81f73,1754,2,00:07:53.674,52,53,115,0.731496,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['5ddb001e-d3dd-460b-b6cb-612bffe218dc'],"[31.5, 66.3]",6791.0,Javier López Rodríguez,2.0,Right Back,6758.0,Víctor Sánchez Mata,17.927074,0.26527357,1.0,Ground Pass,"[48.8, 71.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.674
8b89d0c7-43da-4e11-84b1-8cfe70278ccd,1755,2,00:07:54.219,52,54,115,1.947242,17,Pressure,214,Espanyol,1,Regular Play,223,Málaga,,,"['489be5b6-efc7-46f0-9c4c-e222a45e92d9', '5ddb001e-d3dd-460b-b6cb-612bffe218dc', 'd3c0a998-a8c0-49f1-855e-dfad058f548e']","[70.4, 8.3]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.219
5ddb001e-d3dd-460b-b6cb-612bffe218dc,1756,2,00:07:54.405,52,54,115,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['88784e87-6145-4021-b9fe-6dc419f81f73', '8b89d0c7-43da-4e11-84b1-8cfe70278ccd']","[48.8, 71.0]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.405
489be5b6-efc7-46f0-9c4c-e222a45e92d9,1757,2,00:07:54.405,52,54,115,1.435583,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['5ddb001e-d3dd-460b-b6cb-612bffe218dc', '8b89d0c7-43da-4e11-84b1-8cfe70278ccd', 'd3c0a998-a8c0-49f1-855e-dfad058f548e']","[48.8, 71.0]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.4, 77.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.405
d3c0a998-a8c0-49f1-855e-dfad058f548e,1758,2,00:07:55.841,52,55,115,0.875741,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['8b89d0c7-43da-4e11-84b1-8cfe70278ccd', '909e194c-ea8f-465a-bcd3-1125e1f0344f']","[51.4, 77.0]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6838.0,Hernán Arsenio Pérez González,17.3026,-3.1242533,1.0,Ground Pass,"[34.1, 76.7]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.841
d072d105-6b0b-4602-9227-ec02b7e64fe9,1759,2,00:07:56.382,52,56,115,0.784805,17,Pressure,214,Espanyol,1,Regular Play,223,Málaga,,,"['29b8accd-254a-4e7d-91af-142d76c0f829', '909e194c-ea8f-465a-bcd3-1125e1f0344f']","[84.8, 3.4]",20063.0,Javier Ontiveros Parra,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.382
909e194c-ea8f-465a-bcd3-1125e1f0344f,1760,2,00:07:56.717,52,56,115,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['d072d105-6b0b-4602-9227-ec02b7e64fe9', 'd3c0a998-a8c0-49f1-855e-dfad058f548e']","[34.1, 76.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.717
29b8accd-254a-4e7d-91af-142d76c0f829,1761,2,00:07:56.717,52,56,115,0.722332,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['525a65ae-2bdc-49b5-b077-35953435a7ba', '909e194c-ea8f-465a-bcd3-1125e1f0344f', 'd072d105-6b0b-4602-9227-ec02b7e64fe9']","[34.1, 76.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[35.5, 76.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.717
525a65ae-2bdc-49b5-b077-35953435a7ba,1762,2,00:07:57.439,52,57,115,0.0,14,Dribble,214,Espanyol,1,Regular Play,214,Espanyol,,,['24bd9ef8-d632-4674-9239-35e1d7bb2f8c'],"[35.5, 76.1]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.439
24bd9ef8-d632-4674-9239-35e1d7bb2f8c,1763,2,00:07:57.439,52,57,115,0.0,4,Duel,214,Espanyol,1,Regular Play,223,Málaga,,,['525a65ae-2bdc-49b5-b077-35953435a7ba'],"[84.6, 4.0]",20063.0,Javier Ontiveros Parra,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,11.0,Tackle,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.439
f6e16ee9-d676-4f30-8f7b-7dca21ded972,1764,2,00:08:01.479,53,1,116,2.010161,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['3b7c3920-f33e-4b4d-b68c-368f09143394'],"[82.6, 0.1]",20063.0,Javier Ontiveros Parra,16.0,Left Midfield,6707.0,Charles Días Barbosa de Oliveira,13.355523,1.3748692,2.0,Low Pass,"[85.2, 13.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.479
3b7c3920-f33e-4b4d-b68c-368f09143394,1765,2,00:08:03.489,53,3,116,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['f6e16ee9-d676-4f30-8f7b-7dca21ded972'],"[85.2, 13.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.489
810a7d70-3747-41db-bc9f-0aa593b3add6,1766,2,00:08:03.489,53,3,116,0.661394,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['2bf0ec18-a31b-445e-b9b7-90e32b56d7be', '3b7c3920-f33e-4b4d-b68c-368f09143394', '5d04dbd5-37c8-4ddc-8880-5d7e7f1d7e6d']","[85.2, 13.2]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,"[85.0, 14.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.489
2bf0ec18-a31b-445e-b9b7-90e32b56d7be,1767,2,00:08:03.653,53,3,116,0.33118,17,Pressure,223,Málaga,4,From Throw In,214,Espanyol,,,['810a7d70-3747-41db-bc9f-0aa593b3add6'],"[34.3, 66.5]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.653
5d04dbd5-37c8-4ddc-8880-5d7e7f1d7e6d,1768,2,00:08:04.151,53,4,116,2.972188,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['0576a956-31d5-4a79-b1ff-b66706f46573', '35fe0877-920d-44fd-81f0-17c5249a3e5c']","[85.0, 14.9]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,6764.0,Pablo Fornals Malla,22.21711,1.8070416,1.0,Ground Pass,"[79.8, 36.5]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.151
35fe0877-920d-44fd-81f0-17c5249a3e5c,1769,2,00:08:07.123,53,7,116,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['5d04dbd5-37c8-4ddc-8880-5d7e7f1d7e6d'],"[82.6, 37.6]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.123
0576a956-31d5-4a79-b1ff-b66706f46573,1770,2,00:08:07.123,53,7,116,0.06585,30,Pass,223,Málaga,4,From Throw In,214,Espanyol,,,"['5d04dbd5-37c8-4ddc-8880-5d7e7f1d7e6d', 'bf880620-822c-435a-b5c7-fe6e3670cdd1']","[40.3, 43.6]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,2.7018511,-0.8902751,1.0,Ground Pass,"[42.0, 41.5]",38.0,Left Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.123
bf880620-822c-435a-b5c7-fe6e3670cdd1,1771,2,00:08:07.189,53,7,116,0.0,6,Block,223,Málaga,4,From Throw In,223,Málaga,,,['0576a956-31d5-4a79-b1ff-b66706f46573'],"[78.1, 38.6]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.189
