id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,carry_end_location,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,out,clearance_left_foot,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,pass_through_ball,shot_first_time,pass_switch,pass_deflected,block_deflection,shot_one_on_one,pass_outswinging,miscontrol_aerial_won,pass_cross,dribble_nutmeg,dribble_overrun,foul_committed_type_id,foul_committed_type_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_card_id,foul_committed_card_name,pass_cut_back,foul_committed_penalty,shot_aerial_won,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,timestamp_seconds
9602ea47-f75f-40d4-857b-bf15890ebd4d,1282,1,00:31:01.960,31,1,66,0.0,23,Goal Keeper,218,Real Betis,1,Regular Play,218,Real Betis,,,['cc0e1b29-c32a-4127-905b-9842b73321dd'],,"[2.7, 39.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,113.0,Shot Saved Off Target,35.0,Both Hands,44.0,Set,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,1861.96
3574aa4c-7221-4ebd-864c-a628c76423dd,1283,1,00:31:13.516,31,13,66,3.096147,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['571539a7-85a0-4568-a3ee-af757ea2703c', 'f3c3c433-fa28-456c-b601-e3dbe132bdcb']",,"[14.7, 33.5]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,24277.0,Vincenzo Renato Rennella,65.89643,-0.19084804,3.0,High Pass,"[79.4, 21.0]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.516
f3c3c433-fa28-456c-b601-e3dbe132bdcb,1284,1,00:31:16.612,31,16,66,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['3574aa4c-7221-4ebd-864c-a628c76423dd'],,"[76.4, 21.3]",24277.0,Vincenzo Renato Rennella,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.612
c52a89f9-1d96-43b3-af1b-e22aea8f256f,1285,1,00:31:16.612,31,16,66,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['571539a7-85a0-4568-a3ee-af757ea2703c'],,"[79.4, 21.0]",24277.0,Vincenzo Renato Rennella,22.0,Right Center Forward,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.612
571539a7-85a0-4568-a3ee-af757ea2703c,1286,1,00:31:16.612,31,16,66,0.0,9,Clearance,218,Real Betis,1,Regular Play,1049,Granada,,,"['3574aa4c-7221-4ebd-864c-a628c76423dd', 'c52a89f9-1d96-43b3-af1b-e22aea8f256f']",,"[40.7, 59.1]",3160.0,Rene Krhin,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,,True,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.612
d84ffe07-6dd5-450d-8f7a-914b0f877ab6,1287,1,00:31:18.367,31,18,66,0.980269,17,Pressure,218,Real Betis,1,Regular Play,1049,Granada,,,"['ce3a4b63-5931-42f1-bbb0-5aefbfd184ed', 'eda4eddd-fc7f-42b0-ae23-98dfe8f99838', 'f80fe3bf-6e7e-4c22-a3f4-96341aeebceb']",,"[55.9, 49.9]",24783.0,Javier Márquez Moreno,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.367
ce3a4b63-5931-42f1-bbb0-5aefbfd184ed,1288,1,00:31:18.418,31,18,66,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,['d84ffe07-6dd5-450d-8f7a-914b0f877ab6'],,"[57.5, 28.1]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.418
f80fe3bf-6e7e-4c22-a3f4-96341aeebceb,1289,1,00:31:18.418,31,18,66,0.713212,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['ce3a4b63-5931-42f1-bbb0-5aefbfd184ed', 'd84ffe07-6dd5-450d-8f7a-914b0f877ab6', 'eda4eddd-fc7f-42b0-ae23-98dfe8f99838']",,"[57.5, 28.1]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,"[57.3, 28.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.418
eda4eddd-fc7f-42b0-ae23-98dfe8f99838,1290,1,00:31:19.131,31,19,66,1.168046,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['86bd7dc3-1db6-455e-bc15-190e3e13972c', 'd84ffe07-6dd5-450d-8f7a-914b0f877ab6']",,"[57.3, 28.1]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,27349.0,Heiko Westermann,10.113852,-2.8918178,1.0,Ground Pass,"[47.5, 25.6]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.131
86bd7dc3-1db6-455e-bc15-190e3e13972c,1291,1,00:31:20.299,31,20,66,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['eda4eddd-fc7f-42b0-ae23-98dfe8f99838'],,"[47.5, 25.6]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.299
d201eacd-913b-4b10-8f73-ac8dc1d072da,1292,1,00:31:20.299,31,20,66,4.434011,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['052803f7-af34-43ca-a1dd-6c0ca3fa4ffe', '5caa364a-68b4-4390-8518-500c8b46196e']",,"[47.5, 25.6]",27349.0,Heiko Westermann,5.0,Left Center Back,6832.0,Rubén Castro Martín,63.78166,-0.14633161,3.0,High Pass,"[110.6, 16.3]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.299
5caa364a-68b4-4390-8518-500c8b46196e,1293,1,00:31:24.733,31,24,66,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['d201eacd-913b-4b10-8f73-ac8dc1d072da'],,"[106.4, 15.1]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.733
052803f7-af34-43ca-a1dd-6c0ca3fa4ffe,1294,1,00:31:24.733,31,24,66,0.0,9,Clearance,218,Real Betis,1,Regular Play,1049,Granada,,,['d201eacd-913b-4b10-8f73-ac8dc1d072da'],,"[9.5, 63.8]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.733
b0369370-3a48-4df4-a0a3-ec489a113997,1295,1,00:31:28.307,31,28,66,0.0,9,Clearance,218,Real Betis,1,Regular Play,1049,Granada,,,,,"[7.8, 62.5]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.307
04911d5e-dcf8-48ce-bab8-5804288f0a34,1296,1,00:31:28.596,31,28,66,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,,,"[111.5, 14.3]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.596
d352db9b-3ca4-401d-96ec-27eab59a22c0,1297,1,00:31:30.481,31,30,66,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,,,"[104.0, 5.1]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.481
e08b7d21-94dd-4814-bf22-839fb9d68fb0,1298,1,00:31:30.481,31,30,66,1.534632,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5e7da368-7b41-4320-bdf8-8aeeef2f63b2', 'd352db9b-3ca4-401d-96ec-27eab59a22c0']",,"[104.0, 5.1]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[107.0, 4.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.481
5e7da368-7b41-4320-bdf8-8aeeef2f63b2,1299,1,00:31:32.016,31,32,66,0.944034,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['a1b32e0d-4d0c-4e04-b400-b5918e84c4c7'],,"[107.0, 4.5]",6873.0,Francisco Portillo Soler,16.0,Left Midfield,6832.0,Rubén Castro Martín,9.265528,2.3790913,1.0,Ground Pass,"[100.3, 10.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.016
75af2792-2778-4985-8855-9a3172a75a27,1300,1,00:31:32.738,31,32,66,3.040097,17,Pressure,218,Real Betis,1,Regular Play,1049,Granada,,,"['5b480380-ac46-43e7-a16f-81e9dd2093f3', '753fd7ee-435a-4759-91a2-4b00db5ca301', 'a1b32e0d-4d0c-4e04-b400-b5918e84c4c7']",,"[17.0, 68.5]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.738
a1b32e0d-4d0c-4e04-b400-b5918e84c4c7,1301,1,00:31:32.960,31,32,66,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5e7da368-7b41-4320-bdf8-8aeeef2f63b2', '75af2792-2778-4985-8855-9a3172a75a27']",,"[100.3, 10.9]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.96
753fd7ee-435a-4759-91a2-4b00db5ca301,1302,1,00:31:32.960,31,32,66,2.65447,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5b480380-ac46-43e7-a16f-81e9dd2093f3', '75af2792-2778-4985-8855-9a3172a75a27', 'a1b32e0d-4d0c-4e04-b400-b5918e84c4c7']",,"[100.3, 10.9]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,"[90.8, 16.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.96
5b480380-ac46-43e7-a16f-81e9dd2093f3,1303,1,00:31:35.614,31,35,66,0.917943,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['75af2792-2778-4985-8855-9a3172a75a27', 'de0d523c-f96f-4d34-989b-f3317d0fe166']",,"[90.8, 16.8]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,27346.0,Petros Matheus dos Santos Araújo,10.396634,2.3765998,1.0,Ground Pass,"[83.3, 24.0]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.614
de0d523c-f96f-4d34-989b-f3317d0fe166,1304,1,00:31:36.532,31,36,66,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['5b480380-ac46-43e7-a16f-81e9dd2093f3'],,"[83.3, 24.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.532
0c262050-7d7e-46be-a58d-fb3c5ab1cf2a,1305,1,00:31:36.532,31,36,66,2.313874,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['3d893f9f-60df-4800-b1df-a3b02617d7eb', 'b81934c6-9917-46ce-a6d4-e776049ebd62', 'de0d523c-f96f-4d34-989b-f3317d0fe166']",,"[83.3, 24.0]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,"[79.7, 25.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.532
b81934c6-9917-46ce-a6d4-e776049ebd62,1306,1,00:31:37.470,31,37,66,1.284868,17,Pressure,218,Real Betis,1,Regular Play,1049,Granada,,,['0c262050-7d7e-46be-a58d-fb3c5ab1cf2a'],,"[42.2, 58.0]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.47
3d893f9f-60df-4800-b1df-a3b02617d7eb,1307,1,00:31:38.846,31,38,66,3.542992,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['030a3e69-674e-4a84-9892-51fbc34f54e8'],,"[79.7, 25.9]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,11634.0,Cristiano Piccini,53.832703,1.872573,2.0,Low Pass,"[63.7, 77.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.846
030a3e69-674e-4a84-9892-51fbc34f54e8,1308,1,00:31:42.389,31,42,66,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['3d893f9f-60df-4800-b1df-a3b02617d7eb'],,"[63.7, 77.3]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.389
66777757-d0d5-410c-84dc-2c2ebdb2594f,1309,1,00:31:42.389,31,42,66,5.15841,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['030a3e69-674e-4a84-9892-51fbc34f54e8', '2f93c47b-13e3-4948-91b1-d8ec029595ba']",,"[63.7, 77.3]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,"[62.6, 46.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.389
2f93c47b-13e3-4948-91b1-d8ec029595ba,1310,1,00:31:47.547,31,47,66,2.124138,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['e7488daf-5c08-4a57-8d9d-14fe0a91fe17'],,"[62.6, 46.5]",11634.0,Cristiano Piccini,2.0,Right Back,27349.0,Heiko Westermann,27.86198,-2.0280235,1.0,Ground Pass,"[50.3, 21.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.547
e7488daf-5c08-4a57-8d9d-14fe0a91fe17,1311,1,00:31:49.671,31,49,66,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['2f93c47b-13e3-4948-91b1-d8ec029595ba'],,"[50.3, 21.5]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.671
fc87bdb3-341a-4626-9c1d-c467d2233840,1312,1,00:31:49.671,31,49,66,5.490024,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['411e60f3-cede-4580-a073-cfafb1ea7aaa', 'e7488daf-5c08-4a57-8d9d-14fe0a91fe17']",,"[50.3, 21.5]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[74.7, 24.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.671
411e60f3-cede-4580-a073-cfafb1ea7aaa,1313,1,00:31:55.161,31,55,66,1.831769,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['a90a9a8e-216c-4cad-9c23-16fb8bcac38d'],,"[74.7, 24.8]",27349.0,Heiko Westermann,5.0,Left Center Back,24132.0,Francisco Miguel Varela Martín,29.689224,-0.721048,3.0,High Pass,"[97.0, 5.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.161
092a8955-4bc0-48bf-8715-02668aebd84f,1314,1,00:31:56.960,31,56,66,1.044512,17,Pressure,218,Real Betis,1,Regular Play,1049,Granada,,,"['9b4297fa-7bd0-4b4d-99a3-6c66139e66e2', 'a90a9a8e-216c-4cad-9c23-16fb8bcac38d']",,"[24.3, 70.2]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.96
a90a9a8e-216c-4cad-9c23-16fb8bcac38d,1315,1,00:31:56.993,31,56,66,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['092a8955-4bc0-48bf-8715-02668aebd84f', '411e60f3-cede-4580-a073-cfafb1ea7aaa']",,"[97.0, 5.2]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.993
9b4297fa-7bd0-4b4d-99a3-6c66139e66e2,1316,1,00:31:56.993,31,56,66,1.331389,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['092a8955-4bc0-48bf-8715-02668aebd84f', '94fe309f-800f-4717-8e04-cb357d82f171', 'a90a9a8e-216c-4cad-9c23-16fb8bcac38d']",,"[97.0, 5.2]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,"[97.5, 5.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.993
94fe309f-800f-4717-8e04-cb357d82f171,1317,1,00:31:58.325,31,58,66,0.0,3,Dispossessed,218,Real Betis,1,Regular Play,218,Real Betis,,,['899a8468-e104-42b7-b91f-3c715b7c3341'],,"[97.5, 5.4]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.325
899a8468-e104-42b7-b91f-3c715b7c3341,1318,1,00:31:58.325,31,58,67,0.0,4,Duel,1049,Granada,1,Regular Play,1049,Granada,,,['94fe309f-800f-4717-8e04-cb357d82f171'],,"[22.6, 74.7]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,True,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.325
f8569050-7296-4cfa-9ea3-579051328d9a,1319,1,00:31:58.325,31,58,67,0.792443,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['899a8468-e104-42b7-b91f-3c715b7c3341', '902cbf6c-4813-4618-9225-4e77fa49ea52', 'f6d34f48-88c9-4ae0-9635-62a6a3d8b0b5']",,"[22.6, 74.7]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,"[15.7, 72.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.325
f6d34f48-88c9-4ae0-9635-62a6a3d8b0b5,1320,1,00:31:58.528,31,58,67,0.587985,17,Pressure,1049,Granada,1,Regular Play,218,Real Betis,,,['f8569050-7296-4cfa-9ea3-579051328d9a'],,"[98.4, 5.9]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.528
902cbf6c-4813-4618-9225-4e77fa49ea52,1321,1,00:31:59.117,31,59,67,1.181331,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['8bb48c15-5321-490f-9bf6-774a1233dbf3'],,"[15.7, 72.2]",6918.0,Isaac Ajayi Success,21.0,Left Wing,4546.0,Dimitri Foulquier,9.7252245,-1.6428365,1.0,Ground Pass,"[15.0, 62.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.117
8bb48c15-5321-490f-9bf6-774a1233dbf3,1322,1,00:32:00.298,32,0,67,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['902cbf6c-4813-4618-9225-4e77fa49ea52'],,"[15.0, 62.5]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.298
72a76460-7f00-4488-8b45-d78af67c8c56,1323,1,00:32:00.298,32,0,67,0.04,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['0f9c2e55-0050-4600-854d-9540fdcc1443', '8bb48c15-5321-490f-9bf6-774a1233dbf3']",,"[15.0, 62.5]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,"[15.0, 62.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.298
0f9c2e55-0050-4600-854d-9540fdcc1443,1324,1,00:32:00.338,32,0,67,0.85791,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['30116613-e8df-4b60-857b-7aa26a1568b1'],,"[15.0, 62.5]",4546.0,Dimitri Foulquier,2.0,Right Back,6599.0,Rubén Salvador Pérez Del Mármol,14.220057,0.6406882,1.0,Ground Pass,"[26.4, 71.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.338
30116613-e8df-4b60-857b-7aa26a1568b1,1325,1,00:32:01.196,32,1,67,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['0f9c2e55-0050-4600-854d-9540fdcc1443'],,"[26.4, 71.0]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.196
bfa7b542-b0af-4d1c-b860-2f87e34cda1a,1326,1,00:32:01.196,32,1,67,0.619868,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['207739c4-fd14-4a9f-ae67-493c1dd57c8a', '30116613-e8df-4b60-857b-7aa26a1568b1']",,"[26.4, 71.0]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[26.4, 71.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.196
