id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,out,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble_overrun,pass_aerial_won,block_deflection,block_offensive,pass_switch,foul_committed_advantage,foul_won_defensive,foul_won_advantage,pass_straight,pass_cross,clearance_aerial_won,goalkeeper_end_location,ball_recovery_recovery_failure,pass_inswinging,clearance_right_foot,miscontrol_aerial_won,pass_cut_back,pass_goal_assist,shot_first_time,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,pass_outswinging,shot_aerial_won,pass_miscommunication,block_save_block,shot_one_on_one,shot_saved_to_post,goalkeeper_shot_saved_to_post,timestamp_seconds
a3a62aef-a0e2-462a-ad5e-a42b892b3b5f,1829,2,00:06:23.211,51,23,110,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['54f7686b-2297-4fd9-b4ee-d010b566d188'],,"[62.7, 14.8]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.211
7035455d-eb45-4299-a52f-7258b97ee9ba,1830,2,00:06:23.211,51,23,110,2.227849,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['5672df64-6f82-4209-ac86-49951f4ca39a', 'a3a62aef-a0e2-462a-ad5e-a42b892b3b5f']",,"[62.7, 14.8]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,"[69.9, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.211
5672df64-6f82-4209-ac86-49951f4ca39a,1831,2,00:06:25.438,51,25,110,1.36107,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['c5acecd5-fee2-4cbf-a68f-f1b1c3966437'],,"[69.9, 4.2]",27335.0,Arthur Etienne Boka,6.0,Left Back,6580.0,José Luis García del Pozo,12.347064,2.0598009,1.0,Ground Pass,"[64.1, 15.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.438
c5acecd5-fee2-4cbf-a68f-f1b1c3966437,1832,2,00:06:26.800,51,26,110,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['5672df64-6f82-4209-ac86-49951f4ca39a'],,"[64.1, 15.1]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.8
0b89aedb-badc-44cf-a7f0-070d7e7aefb9,1833,2,00:06:26.800,51,26,110,2.881234,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['48879f24-ece1-49d3-88b7-b96cb3a5658c', 'c5acecd5-fee2-4cbf-a68f-f1b1c3966437']",,"[64.1, 15.1]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[62.7, 30.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.8
48879f24-ece1-49d3-88b7-b96cb3a5658c,1834,2,00:06:29.681,51,29,110,1.136227,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['fbab83fa-8dd1-45e5-8eb2-4c8c30d304f0'],,"[62.7, 30.3]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,6764.0,Pablo Fornals Malla,13.669309,1.371966,1.0,Ground Pass,"[65.4, 43.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.681
fbab83fa-8dd1-45e5-8eb2-4c8c30d304f0,1835,2,00:06:30.817,51,30,110,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['48879f24-ece1-49d3-88b7-b96cb3a5658c'],,"[65.4, 43.7]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.817
a37a9e11-683e-44ed-ad47-9f2e9c003edb,1836,2,00:06:30.817,51,30,110,1.079085,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['aa21f7d9-c209-408e-970f-a6798b432f77', 'fbab83fa-8dd1-45e5-8eb2-4c8c30d304f0']",,"[65.4, 43.7]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[68.6, 48.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.817
aa21f7d9-c209-408e-970f-a6798b432f77,1837,2,00:06:31.896,51,31,110,1.053885,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['f3e50e6a-c7bf-431d-9900-27285fa6c9f3'],,"[68.6, 48.1]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,8264.0,Adnane Tighadouini,13.705838,-0.029188788,1.0,Ground Pass,"[82.3, 47.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,4376f6b6-abf0-44a6-8daa-ec8291961888,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.896
f3e50e6a-c7bf-431d-9900-27285fa6c9f3,1838,2,00:06:32.950,51,32,110,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['aa21f7d9-c209-408e-970f-a6798b432f77'],,"[82.3, 47.7]",8264.0,Adnane Tighadouini,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.95
b6b37330-1f10-44fc-a969-0c8ae957bd73,1839,2,00:06:32.950,51,32,110,4.486318,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['4376f6b6-abf0-44a6-8daa-ec8291961888', 'a08c36cd-228d-4228-badc-c7d71de357d1', 'f3e50e6a-c7bf-431d-9900-27285fa6c9f3']",,"[82.3, 47.7]",8264.0,Adnane Tighadouini,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[89.4, 46.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.95
a08c36cd-228d-4228-badc-c7d71de357d1,1840,2,00:06:35.659,51,35,110,0.882242,17,Pressure,223,Málaga,1,Regular Play,1041,Sporting Gijón,,,['b6b37330-1f10-44fc-a969-0c8ae957bd73'],,"[32.0, 45.4]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.659
4376f6b6-abf0-44a6-8daa-ec8291961888,1841,2,00:06:37.436,51,37,110,0.981295,16,Shot,223,Málaga,1,Regular Play,223,Málaga,,,['3f1d6a0f-bdbc-46da-86d2-ae4e15ee04d7'],,"[89.4, 46.0]",8264.0,Adnane Tighadouini,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021508677,"[120.0, 52.0, 6.7]",aa21f7d9-c209-408e-970f-a6798b432f77,87.0,Open Play,40.0,Right Foot,98.0,Off T,93.0,Normal,"[{'location': [93.9, 48.1], 'player': {'id': 11212, 'name': 'Fábio Ricardo Gomes Fonseca'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [97.1, 33.0], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.6, 45.5], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [81.4, 51.9], 'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.4, 72.8], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [116.7, 40.5], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 53.1], 'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.9, 45.6], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.1, 52.9], 'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.3, 38.6], 'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.8, 44.7], 'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.2, 28.5], 'player': {'id': 23838, 'name': 'Pablo Pérez Rodríguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.7, 43.2], 'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 33.0], 'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.436
3f1d6a0f-bdbc-46da-86d2-ae4e15ee04d7,1842,2,00:06:38.418,51,38,110,0.0,23,Goal Keeper,223,Málaga,1,Regular Play,1041,Sporting Gijón,,,['4376f6b6-abf0-44a6-8daa-ec8291961888'],,"[3.4, 39.6]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,44.0,Set,,,,,,,,,,,,"[3.4, 39.6]",,,,,,,,,,,,,,,,,,,,,,,398.418
7a0169e2-1caf-47ad-9316-a0034a49bec5,1843,2,00:07:11.335,52,11,111,3.573892,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['aa187154-41b2-4f53-8559-4057dff01d10', 'b51bd2b5-d1dd-4d5c-bb75-4e3d78c212c0']",,"[7.0, 36.1]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,6602.0,Miguel Ángel Guerrero Martín,70.75373,-0.14609452,3.0,High Pass,"[77.0, 25.8]",63.0,Goal Kick,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.335
aa187154-41b2-4f53-8559-4057dff01d10,1844,2,00:07:14.909,52,14,111,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['7a0169e2-1caf-47ad-9316-a0034a49bec5'],,"[76.5, 25.8]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.909
b51bd2b5-d1dd-4d5c-bb75-4e3d78c212c0,1845,2,00:07:14.909,52,14,111,1.261628,30,Pass,1041,Sporting Gijón,7,From Goal Kick,223,Málaga,,,"['057f9f21-5c15-4eca-8717-7bbfaea02e46', '7a0169e2-1caf-47ad-9316-a0034a49bec5', 'c7e9ac87-1301-40bd-848f-06a502c9df7b', 'f5e88a1b-1fc3-4ab2-9da3-376760d702ed']",,"[43.1, 54.3]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,6569.0,Roberto José Rosales Altuve,17.407183,-1.0274211,3.0,High Pass,"[52.1, 39.4]",64.0,Interception,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.909
f5e88a1b-1fc3-4ab2-9da3-376760d702ed,1846,2,00:07:14.909,52,14,111,0.0,4,Duel,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['b51bd2b5-d1dd-4d5c-bb75-4e3d78c212c0'],,"[77.0, 25.8]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.909
057f9f21-5c15-4eca-8717-7bbfaea02e46,1847,2,00:07:16.170,52,16,111,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,223,Málaga,,,['b51bd2b5-d1dd-4d5c-bb75-4e3d78c212c0'],,"[53.2, 37.1]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.17
c7e9ac87-1301-40bd-848f-06a502c9df7b,1848,2,00:07:16.170,52,16,111,0.753806,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['b03e0749-61c1-4778-b2ed-2fd6267ffb3d', 'b51bd2b5-d1dd-4d5c-bb75-4e3d78c212c0']",,"[68.0, 40.7]",23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,13107.0,Sergio Álvarez Díaz,5.440588,-2.5127964,2.0,Low Pass,"[63.6, 37.5]",64.0,Interception,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.17
b03e0749-61c1-4778-b2ed-2fd6267ffb3d,1849,2,00:07:16.924,52,16,111,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['c7e9ac87-1301-40bd-848f-06a502c9df7b'],,"[63.6, 37.5]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.924
d85f8415-38ee-4017-a7fe-1f53a7dee6e5,1850,2,00:07:16.924,52,16,111,0.874831,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['1e3c2eb0-b265-4c8b-94dc-bb207ada4c4a', 'b03e0749-61c1-4778-b2ed-2fd6267ffb3d']",,"[63.6, 37.5]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[65.7, 36.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.924
1e3c2eb0-b265-4c8b-94dc-bb207ada4c4a,1851,2,00:07:17.799,52,17,111,2.783004,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['d1b8afc8-c0f2-49a7-82a1-135d8f08e46d'],,"[65.7, 36.4]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,26633.0,Alberto Lora Ramos,23.172829,1.8461322,1.0,Ground Pass,"[59.4, 58.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.799
d1b8afc8-c0f2-49a7-82a1-135d8f08e46d,1852,2,00:07:20.582,52,20,111,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['1e3c2eb0-b265-4c8b-94dc-bb207ada4c4a'],,"[59.4, 58.7]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.582
de25446b-d0f7-447a-a965-f100cde9e7e5,1853,2,00:07:20.582,52,20,111,0.257035,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['1f1b8dfc-ea12-4f2b-ac0d-638dc192e2f3', 'd1b8afc8-c0f2-49a7-82a1-135d8f08e46d']",,"[59.4, 58.7]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,"[59.7, 58.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.582
1f1b8dfc-ea12-4f2b-ac0d-638dc192e2f3,1854,2,00:07:20.839,52,20,111,0.981245,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['4c5166d3-6319-4720-9e75-dd031b2a74c9'],,"[59.7, 58.7]",26633.0,Alberto Lora Ramos,2.0,Right Back,6926.0,Alen Halilović,14.131525,0.5428467,1.0,Ground Pass,"[71.8, 66.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.839
4c5166d3-6319-4720-9e75-dd031b2a74c9,1855,2,00:07:21.820,52,21,111,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['1f1b8dfc-ea12-4f2b-ac0d-638dc192e2f3'],,"[71.8, 66.0]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.82
099f27af-cffd-4f0e-9b44-aa2ab6427b74,1856,2,00:07:21.820,52,21,111,0.097083,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['4c5166d3-6319-4720-9e75-dd031b2a74c9', 'b5c87945-0c93-4694-9400-806a6eba8810']",,"[71.8, 66.0]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[71.0, 66.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.82
b5c87945-0c93-4694-9400-806a6eba8810,1857,2,00:07:21.918,52,21,111,0.970512,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['8eb88ad1-b3bb-43ae-9a4c-1c479ac58712'],,"[71.0, 66.0]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,26633.0,Alberto Lora Ramos,9.3744335,-2.9483812,1.0,Ground Pass,"[61.8, 64.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.918
8eb88ad1-b3bb-43ae-9a4c-1c479ac58712,1858,2,00:07:22.888,52,22,111,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['b5c87945-0c93-4694-9400-806a6eba8810'],,"[61.8, 64.2]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.888
322edc34-f6a9-4398-a4f9-6debeeceafa6,1859,2,00:07:22.888,52,22,111,1.42956,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['8eb88ad1-b3bb-43ae-9a4c-1c479ac58712', 'eac47b2d-eeb7-451d-b8c5-a57bc6fd571c']",,"[61.8, 64.2]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,"[66.2, 64.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.888
eac47b2d-eeb7-451d-b8c5-a57bc6fd571c,1860,2,00:07:24.318,52,24,111,0.847564,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['8dd1ac69-2a05-4cdb-a78a-19d4d19ccbe1'],,"[66.2, 64.7]",26633.0,Alberto Lora Ramos,2.0,Right Back,6926.0,Alen Halilović,10.988175,1.341269,1.0,Ground Pass,"[68.7, 75.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.318
8dd1ac69-2a05-4cdb-a78a-19d4d19ccbe1,1861,2,00:07:25.165,52,25,111,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['eac47b2d-eeb7-451d-b8c5-a57bc6fd571c'],,"[68.7, 75.4]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.165
826a3fd7-3f88-4858-8684-f9932700a27d,1862,2,00:07:25.165,52,25,111,1.61388,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['5fb39f35-3239-4f9b-bd3a-7e10575913a2', '8dd1ac69-2a05-4cdb-a78a-19d4d19ccbe1']",,"[68.7, 75.4]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[69.4, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.165
5fb39f35-3239-4f9b-bd3a-7e10575913a2,1863,2,00:07:26.779,52,26,111,3.003174,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['ea59610d-2642-4ed0-bbc2-c090e4afe4bf'],,"[69.4, 75.4]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,6581.0,Jonathan Rodríguez Menéndez,60.32918,-1.1086313,3.0,High Pass,"[96.3, 21.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.779
ea59610d-2642-4ed0-bbc2-c090e4afe4bf,1864,2,00:07:29.782,52,29,111,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['5fb39f35-3239-4f9b-bd3a-7e10575913a2'],,"[96.3, 21.4]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.782
93af96b0-0e12-4fbc-bc80-b7fe9f499e25,1865,2,00:07:29.782,52,29,111,0.377162,43,Carry,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['2b469164-6c4c-40fa-830d-8c80a21e89e1', 'ea59610d-2642-4ed0-bbc2-c090e4afe4bf']",,"[96.3, 21.4]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,"[99.5, 25.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.782
2b469164-6c4c-40fa-830d-8c80a21e89e1,1866,2,00:07:30.159,52,30,111,0.0,14,Dribble,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['0ea6b485-ddcd-41c6-a4df-3076d09ba108'],,"[99.5, 25.5]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.159
0ea6b485-ddcd-41c6-a4df-3076d09ba108,1867,2,00:07:30.159,52,30,111,0.0,4,Duel,1041,Sporting Gijón,7,From Goal Kick,223,Málaga,,,['2b469164-6c4c-40fa-830d-8c80a21e89e1'],,"[20.6, 54.6]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.159
0a43ed3d-75b5-4aa1-9ca4-8469c40a8314,1868,2,00:08:00.948,53,0,112,1.742426,30,Pass,1041,Sporting Gijón,2,From Corner,1041,Sporting Gijón,,,['11c71c5d-f1d4-4aad-9916-24de5ea3d1e4'],True,"[120.0, 0.1]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,43.512985,1.669779,3.0,High Pass,"[115.7, 43.4]",61.0,Corner,40.0,Right Foot,,,9.0,Incomplete,,,,,,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,480.948
