id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,carry_end_location,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_inswinging,pass_technique_id,pass_technique_name,50_50_outcome_id,50_50_outcome_name,shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,shot_first_time,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,shot_one_on_one,pass_outswinging,shot_aerial_won,clearance_aerial_won,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_cut_back,ball_recovery_recovery_failure,pass_goal_assist,shot_open_goal,timestamp_seconds
67b6aa86-da65-4416-a78f-a134f3412031,2830,2,00:40:35.909,85,35,195,1.86536,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['9c97a705-cc76-4120-8cb1-3bb9281560c5', 'f3337037-1464-4752-874c-540867f1e477']",,"[84.2, 61.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,7900.0,Tiago Manuel Dias Correia,40.609974,-1.0586752,3.0,High Pass,"[104.1, 26.5]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.909
f3337037-1464-4752-874c-540867f1e477,2831,2,00:40:37.775,85,37,195,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['67b6aa86-da65-4416-a78f-a134f3412031'],,"[107.0, 22.5]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.775
9c97a705-cc76-4120-8cb1-3bb9281560c5,2832,2,00:40:37.775,85,37,195,0.0,10,Interception,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,['67b6aa86-da65-4416-a78f-a134f3412031'],,"[16.0, 53.6]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.775
605af088-3c6a-412f-ba11-8d0c8eaac02a,2833,2,00:40:46.068,85,46,196,2.697098,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['81530204-3cdd-4106-9064-5cfa9278becd'],,"[110.2, 0.1]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,10727.0,Răzvan Dincă Raț,31.878048,2.9202018,2.0,Low Pass,"[79.1, 7.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.068
81530204-3cdd-4106-9064-5cfa9278becd,2834,2,00:40:48.765,85,48,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['605af088-3c6a-412f-ba11-8d0c8eaac02a'],,"[79.1, 7.1]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.765
8b5d0658-e329-4657-b36b-54663c102ec3,2835,2,00:40:48.765,85,48,196,1.157807,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['7f862a66-6197-4708-ad5c-b0621bfdb1a1', '81530204-3cdd-4106-9064-5cfa9278becd']",,"[79.1, 7.1]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,"[76.1, 5.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.765
7f862a66-6197-4708-ad5c-b0621bfdb1a1,2836,2,00:40:49.923,85,49,196,1.641202,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['40999781-a694-4fea-856d-f2e654d07473'],,"[76.1, 5.6]",10727.0,Răzvan Dincă Raț,6.0,Left Back,26222.0,José Eduardo Rosa Vale de Castro,7.343024,2.629203,1.0,Ground Pass,"[69.7, 9.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.923
40999781-a694-4fea-856d-f2e654d07473,2837,2,00:40:51.564,85,51,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['7f862a66-6197-4708-ad5c-b0621bfdb1a1'],,"[69.7, 9.2]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.564
9241f8db-42ef-4380-a567-cea0f1a1d1ad,2838,2,00:40:51.564,85,51,196,0.923307,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['38763475-e63e-44fc-a10c-7c305ed93318'],,"[69.8, 11.1]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,26607.0,José Raúl Baena Urdiales,9.708244,1.6120101,1.0,Ground Pass,"[69.4, 20.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.564
38763475-e63e-44fc-a10c-7c305ed93318,2839,2,00:40:52.488,85,52,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['9241f8db-42ef-4380-a567-cea0f1a1d1ad'],,"[69.4, 20.8]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.488
c58c4112-ba1c-47b9-b3d5-813576425b23,2840,2,00:40:52.488,85,52,196,1.603745,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['38763475-e63e-44fc-a10c-7c305ed93318', '3d09feae-4aa3-4aa8-b1f3-ce02bcc24144']",,"[69.4, 20.8]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[71.3, 21.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.488
3d09feae-4aa3-4aa8-b1f3-ce02bcc24144,2841,2,00:40:54.091,85,54,196,1.078532,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['2274b99e-3f82-4beb-8682-3940d28718af'],,"[71.3, 21.0]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,6852.0,Jozabed Sánchez Ruiz,13.132022,-0.2856217,1.0,Ground Pass,"[83.9, 17.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.091
2274b99e-3f82-4beb-8682-3940d28718af,2842,2,00:40:55.170,85,55,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3d09feae-4aa3-4aa8-b1f3-ce02bcc24144'],,"[83.9, 17.3]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.17
e2f84fb5-6182-4f64-a152-18a7c03c38a4,2843,2,00:40:55.170,85,55,196,0.887867,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['2274b99e-3f82-4beb-8682-3940d28718af', 'd9df3e65-4a62-408a-bada-0b9c5c08e1da']",,"[83.9, 17.3]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[78.4, 15.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.17
d9df3e65-4a62-408a-bada-0b9c5c08e1da,2844,2,00:40:56.058,85,56,196,1.187316,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['c8d8d7ce-1578-4edf-8690-d5e49b6a8c6e'],,"[78.4, 15.8]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,10727.0,Răzvan Dincă Raț,12.104958,-1.7957376,1.0,Ground Pass,"[75.7, 4.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.058
c8d8d7ce-1578-4edf-8690-d5e49b6a8c6e,2845,2,00:40:57.245,85,57,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['d9df3e65-4a62-408a-bada-0b9c5c08e1da'],,"[75.7, 4.0]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.245
5b9c4388-2b87-4376-a138-722ee6bc0cfb,2846,2,00:40:57.245,85,57,196,1.323637,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['1fa44b44-d175-467e-9357-e81c6819a686'],,"[75.2, 4.2]",10727.0,Răzvan Dincă Raț,6.0,Left Back,26222.0,José Eduardo Rosa Vale de Castro,15.229576,2.5335562,1.0,Ground Pass,"[62.7, 12.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.245
1fa44b44-d175-467e-9357-e81c6819a686,2847,2,00:40:58.569,85,58,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['5b9c4388-2b87-4376-a138-722ee6bc0cfb'],,"[62.7, 12.9]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.569
ebf65cae-8f82-4ab8-816a-c13fa634a59c,2848,2,00:40:58.569,85,58,196,1.196374,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['1fa44b44-d175-467e-9357-e81c6819a686', '791636c5-0537-411c-930d-53d2dce98a2d']",,"[62.7, 12.9]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[62.7, 15.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.569
791636c5-0537-411c-930d-53d2dce98a2d,2849,2,00:40:59.765,85,59,196,2.293787,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['16a03a23-7f70-4e19-8b5a-0707254fd886'],,"[62.7, 15.2]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,6713.0,Diego Javier Llorente Ríos,34.60925,1.5476791,1.0,Ground Pass,"[63.5, 49.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.765
16a03a23-7f70-4e19-8b5a-0707254fd886,2850,2,00:41:02.059,86,2,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['791636c5-0537-411c-930d-53d2dce98a2d'],,"[63.5, 49.8]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.059
78272e8d-8ba9-4ee2-969e-dff29dbe34f6,2851,2,00:41:02.059,86,2,196,0.653168,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['16a03a23-7f70-4e19-8b5a-0707254fd886', '8b2a4744-db02-4e3d-9185-112fd9944ff6']",,"[63.5, 49.8]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[64.7, 56.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.059
8b2a4744-db02-4e3d-9185-112fd9944ff6,2852,2,00:41:02.712,86,2,196,1.807805,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3b819cbf-01b2-4c39-b744-c896b1cfa786'],,"[64.7, 56.1]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,26848.0,Roberto Trashorras Gayoso,17.63094,0.83755964,1.0,Ground Pass,"[76.5, 69.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.712
3b819cbf-01b2-4c39-b744-c896b1cfa786,2853,2,00:41:04.520,86,4,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['8b2a4744-db02-4e3d-9185-112fd9944ff6'],,"[76.5, 69.2]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.52
73bfc2b7-b6de-4b02-b85c-aecbbd09f249,2854,2,00:41:04.520,86,4,196,4.855962,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['28936c23-53e7-4254-a8ab-f8037065f5ad', '3b819cbf-01b2-4c39-b744-c896b1cfa786', 'd39e2d5a-eede-4f26-8534-15833bfb2252']",,"[76.5, 69.2]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,"[88.9, 73.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.52
28936c23-53e7-4254-a8ab-f8037065f5ad,2855,2,00:41:07.543,86,7,196,0.87032,17,Pressure,360,Rayo Vallecano,4,From Throw In,214,Espanyol,,,['73bfc2b7-b6de-4b02-b85c-aecbbd09f249'],,"[29.6, 13.5]",23924.0,Mamadou Sylla Diallo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.543
d39e2d5a-eede-4f26-8534-15833bfb2252,2856,2,00:41:09.376,86,9,196,1.32952,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['4c56e5bc-b4ba-4936-90a4-7ce07cdd895d'],,"[88.9, 73.8]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,6713.0,Diego Javier Llorente Ríos,16.220049,-2.2118313,1.0,Ground Pass,"[79.2, 60.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.376
4c56e5bc-b4ba-4936-90a4-7ce07cdd895d,2857,2,00:41:10.705,86,10,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['d39e2d5a-eede-4f26-8534-15833bfb2252'],,"[79.2, 60.8]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.705
ed68485f-634d-4aa1-a535-accdbc57ec39,2858,2,00:41:10.705,86,10,196,0.685543,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['4c56e5bc-b4ba-4936-90a4-7ce07cdd895d', 'edaacf35-9632-4fa2-9d3c-6db3d23ddaf8']",,"[79.2, 60.8]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[77.0, 61.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.705
edaacf35-9632-4fa2-9d3c-6db3d23ddaf8,2859,2,00:41:11.391,86,11,196,0.938984,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['5e4f63ba-6f1e-40d1-a9e8-a2877e141146'],,"[77.0, 61.7]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,26607.0,José Raúl Baena Urdiales,15.297058,-1.7681919,1.0,Ground Pass,"[74.0, 46.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471.391
5e4f63ba-6f1e-40d1-a9e8-a2877e141146,2860,2,00:41:12.330,86,12,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['edaacf35-9632-4fa2-9d3c-6db3d23ddaf8'],,"[74.0, 46.7]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.33
16af1807-e80c-4fff-8e4f-c75448ed66e0,2861,2,00:41:12.330,86,12,196,0.981144,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['5e4f63ba-6f1e-40d1-a9e8-a2877e141146', 'c410377c-fed0-49c3-8b60-9927251e43a3']",,"[74.0, 46.7]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[74.0, 46.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.33
c410377c-fed0-49c3-8b60-9927251e43a3,2862,2,00:41:13.311,86,13,196,1.66278,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['7cfe25f8-cf2d-4a88-becb-40a93d3225bb'],,"[74.0, 46.7]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,26222.0,José Eduardo Rosa Vale de Castro,31.716557,-1.6877209,1.0,Ground Pass,"[70.3, 15.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.311
7cfe25f8-cf2d-4a88-becb-40a93d3225bb,2863,2,00:41:14.974,86,14,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['c410377c-fed0-49c3-8b60-9927251e43a3'],,"[70.3, 15.2]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474.974
44cf7d6c-9445-47ae-8f00-320ccd95cc39,2864,2,00:41:14.974,86,14,196,4.056367,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['7cfe25f8-cf2d-4a88-becb-40a93d3225bb', 'f4c6e320-540c-4b6d-8670-0c1fb6ce4511']",,"[70.3, 15.2]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[77.3, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474.974
f4c6e320-540c-4b6d-8670-0c1fb6ce4511,2865,2,00:41:19.030,86,19,196,0.889726,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6a1ef69a-526c-4ae9-9f91-ced8e22eb412'],,"[77.3, 22.0]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,7900.0,Tiago Manuel Dias Correia,11.485643,0.12219517,1.0,Ground Pass,"[88.7, 23.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.03
938fdb75-e01d-4ad4-baaf-d0e5a60fd8af,2866,2,00:41:19.795,86,19,196,0.483543,17,Pressure,360,Rayo Vallecano,4,From Throw In,214,Espanyol,,,"['35ddcc22-4f3e-4819-a5b5-0e7325d0210b', '6a1ef69a-526c-4ae9-9f91-ced8e22eb412']",,"[31.4, 58.1]",18407.0,José Alberto Cañas Ruiz Herrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.795
6a1ef69a-526c-4ae9-9f91-ced8e22eb412,2867,2,00:41:19.920,86,19,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['938fdb75-e01d-4ad4-baaf-d0e5a60fd8af', 'f4c6e320-540c-4b6d-8670-0c1fb6ce4511']",,"[88.7, 23.4]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.92
35ddcc22-4f3e-4819-a5b5-0e7325d0210b,2868,2,00:41:19.920,86,19,196,1.979437,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['6a1ef69a-526c-4ae9-9f91-ced8e22eb412', '938fdb75-e01d-4ad4-baaf-d0e5a60fd8af', 'f133afdf-8f81-44fa-872c-c806dae9e7b3']",,"[88.7, 23.4]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,"[93.9, 29.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.92
f133afdf-8f81-44fa-872c-c806dae9e7b3,2869,2,00:41:21.899,86,21,196,0.922836,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['5a89b31e-42ff-4d93-a8b5-d85e2981067d'],,"[93.9, 29.2]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,6852.0,Jozabed Sánchez Ruiz,6.664833,2.0545754,1.0,Ground Pass,"[90.8, 35.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.899
5a89b31e-42ff-4d93-a8b5-d85e2981067d,2870,2,00:41:22.822,86,22,196,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['f133afdf-8f81-44fa-872c-c806dae9e7b3'],,"[90.8, 35.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.822
533d18be-bae0-481c-b8c5-372b49d4bfaf,2871,2,00:41:22.822,86,22,196,0.015983,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['5a89b31e-42ff-4d93-a8b5-d85e2981067d', 'ff80b858-c795-420e-b821-a60d1ee10cd9']",,"[90.8, 35.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[91.2, 35.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.822
ff80b858-c795-420e-b821-a60d1ee10cd9,2872,2,00:41:22.838,86,22,196,1.952527,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['da2db4de-a601-4184-a93a-97aab8d66357'],,"[91.2, 35.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,10727.0,Răzvan Dincă Raț,31.260359,-1.1100099,1.0,Ground Pass,"[105.1, 7.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.838
