id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,out,counterpress,interception_outcome_id,interception_outcome_name,clearance_left_foot,pass_switch,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_cross,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,clearance_right_foot,shot_one_on_one,pass_through_ball,foul_committed_card_id,foul_committed_card_name,shot_first_time,goalkeeper_end_location,pass_goal_assist,shot_deflected,block_deflection,dribble_nutmeg,dribble_overrun,pass_cut_back,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,pass_no_touch,timestamp_seconds
bf7ebf00-09fa-4ed8-bfd4-f8669ddfd656,1936,2,00:09:41.466,54,41,151,,42,Ball Receipt*,1049,Granada,2,From Corner,1049,Granada,,,['b3659f7f-ced2-42b0-9ecf-6dc340dc40af'],,"[81.3, 32.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.466
62e24b65-fd9c-4a64-858d-a8c6d678af70,1937,2,00:09:41.466,54,41,151,0.837203,43,Carry,1049,Granada,2,From Corner,1049,Granada,,,"['a4ff0399-5c21-4aec-a1b4-9545cc6e645a', 'bf7ebf00-09fa-4ed8-bfd4-f8669ddfd656']",,"[81.3, 32.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,"[83.5, 30.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.466
a4ff0399-5c21-4aec-a1b4-9545cc6e645a,1938,2,00:09:42.303,54,42,151,2.720835,30,Pass,1049,Granada,2,From Corner,1049,Granada,,,['d4c3bb95-3e2e-4bfc-9034-6973cefd7229'],,"[83.5, 30.3]",7158.0,Cristiano Biraghi,6.0,Left Back,6702.0,David Rodríguez Lombán,21.780725,-1.6997072,1.0,Ground Pass,"[80.7, 8.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.303
d4c3bb95-3e2e-4bfc-9034-6973cefd7229,1939,2,00:09:45.024,54,45,151,,42,Ball Receipt*,1049,Granada,2,From Corner,1049,Granada,,,['a4ff0399-5c21-4aec-a1b4-9545cc6e645a'],,"[80.7, 8.7]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.024
c429748f-ed9f-4334-bae9-e5311cea3850,1940,2,00:09:45.024,54,45,151,0.5163,43,Carry,1049,Granada,2,From Corner,1049,Granada,,,"['61a51743-0af6-45e1-9b5e-e8cd0a46dd10', 'd4c3bb95-3e2e-4bfc-9034-6973cefd7229']",,"[80.7, 8.7]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,"[82.4, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.024
61a51743-0af6-45e1-9b5e-e8cd0a46dd10,1941,2,00:09:45.540,54,45,151,1.923511,30,Pass,1049,Granada,2,From Corner,1049,Granada,,,['7b580d23-be68-43ab-85cf-5236d3c9c293'],,"[82.4, 7.8]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,7158.0,Cristiano Biraghi,17.088007,-0.35877067,2.0,Low Pass,"[98.4, 1.8]",,,38.0,Left Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.54
7b580d23-be68-43ab-85cf-5236d3c9c293,1942,2,00:09:47.464,54,47,151,,42,Ball Receipt*,1049,Granada,2,From Corner,1049,Granada,,,['61a51743-0af6-45e1-9b5e-e8cd0a46dd10'],,"[93.5, 3.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.4639999999999
c0f7f057-a211-468b-9d64-c4afe906aa38,1943,2,00:09:58.971,54,58,152,1.483398,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['bab3d403-fe92-4975-920b-fa7d6677fe04', 'daea5a70-4298-49df-bb5b-3e9dd310c56b']",,"[27.0, 80.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6690.0,Xabier Prieto Argarate,18.544003,-0.28422552,3.0,High Pass,"[44.8, 74.8]",67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.971
bab3d403-fe92-4975-920b-fa7d6677fe04,1944,2,00:10:00.455,55,0,152,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['c0f7f057-a211-468b-9d64-c4afe906aa38'],,"[43.5, 74.8]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.455
daea5a70-4298-49df-bb5b-3e9dd310c56b,1945,2,00:10:00.455,55,0,153,0.718284,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['b4101bd6-1c2a-4cf3-89d4-293ad132ea19', 'c0f7f057-a211-468b-9d64-c4afe906aa38']",,"[75.3, 5.3]",7158.0,Cristiano Biraghi,6.0,Left Back,6599.0,Rubén Salvador Pérez Del Mármol,6.652819,0.8279257,2.0,Low Pass,"[79.8, 10.2]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.455
17d8ffde-2a73-4a9a-895d-3dcf5df4782f,1946,2,00:10:01.014,55,1,153,0.319999,17,Pressure,1049,Granada,1,Regular Play,210,Real Sociedad,,,"['b4101bd6-1c2a-4cf3-89d4-293ad132ea19', 'c69ccbc9-9e85-47d3-857c-9aa9b3e29ae5']",,"[39.4, 70.3]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.014
b4101bd6-1c2a-4cf3-89d4-293ad132ea19,1947,2,00:10:01.173,55,1,153,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['17d8ffde-2a73-4a9a-895d-3dcf5df4782f', 'daea5a70-4298-49df-bb5b-3e9dd310c56b']",,"[79.8, 10.2]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.173
c69ccbc9-9e85-47d3-857c-9aa9b3e29ae5,1948,2,00:10:01.173,55,1,153,0.718284,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['17d8ffde-2a73-4a9a-895d-3dcf5df4782f', 'e84a6700-50ef-4e03-bc2d-4cc902e96d80']",,"[80.0, 10.4]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,6847.0,Adalberto Peñaranda Maestre,4.7707443,-0.9944211,1.0,Ground Pass,"[82.6, 6.4]",,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.173
e84a6700-50ef-4e03-bc2d-4cc902e96d80,1949,2,00:10:01.891,55,1,153,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['c69ccbc9-9e85-47d3-857c-9aa9b3e29ae5'],,"[82.6, 6.4]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.891
cc9c7a0f-3643-4d05-9869-573e873d77ca,1950,2,00:10:01.891,55,1,153,0.852394,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['112e8221-7183-43ac-a08a-2c0c9b7957b0', '92166bbb-b1de-47ec-ae87-fdc0468d2e3a', 'e84a6700-50ef-4e03-bc2d-4cc902e96d80']",,"[82.6, 6.4]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,True,"[81.5, 7.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.891
112e8221-7183-43ac-a08a-2c0c9b7957b0,1951,2,00:10:02.264,55,2,153,0.479996,17,Pressure,1049,Granada,1,Regular Play,210,Real Sociedad,,,"['92166bbb-b1de-47ec-ae87-fdc0468d2e3a', 'cc9c7a0f-3643-4d05-9869-573e873d77ca']",,"[38.1, 72.9]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.264
92166bbb-b1de-47ec-ae87-fdc0468d2e3a,1952,2,00:10:02.744,55,2,153,0.0,14,Dribble,1049,Granada,1,Regular Play,1049,Granada,,,"['112e8221-7183-43ac-a08a-2c0c9b7957b0', 'd8310703-63fb-4484-b027-73ec2d9b71b3']",,"[81.5, 7.0]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.744
d8310703-63fb-4484-b027-73ec2d9b71b3,1953,2,00:10:02.744,55,2,153,0.0,4,Duel,1049,Granada,1,Regular Play,210,Real Sociedad,,,['92166bbb-b1de-47ec-ae87-fdc0468d2e3a'],,"[38.6, 73.1]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,True,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.744
63eec103-4ae0-497b-84ce-39d12ab27530,1954,2,00:10:03.677,55,3,153,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,210,Real Sociedad,,,,,"[31.7, 72.4]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.677
a2cd8120-296c-4808-95d9-b840201063eb,1955,2,00:10:03.677,55,3,153,1.65221,43,Carry,1049,Granada,1,Regular Play,210,Real Sociedad,,,"['2f466071-91e7-422e-88e1-567cf3c8b274', '63eec103-4ae0-497b-84ce-39d12ab27530']",,"[31.7, 72.4]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,"[32.1, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.677
2f466071-91e7-422e-88e1-567cf3c8b274,1956,2,00:10:05.329,55,5,153,5.298183,30,Pass,1049,Granada,1,Regular Play,210,Real Sociedad,,,['378e6923-de99-4d5a-97c6-d21e61afc028'],,"[32.1, 75.2]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,65.51717,-0.022896761,3.0,High Pass,"[97.6, 73.7]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.329
378e6923-de99-4d5a-97c6-d21e61afc028,1957,2,00:10:10.627,55,10,153,3.751712,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['2f466071-91e7-422e-88e1-567cf3c8b274', '8eb36aa5-cbdb-4cc9-b09c-6b93bd5300f1']",,"[22.5, 6.4]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,8697.0,Andrés Eduardo Fernández Moreno,27.749235,2.1037993,2.0,Low Pass,"[8.4, 30.3]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.627
8eb36aa5-cbdb-4cc9-b09c-6b93bd5300f1,1958,2,00:10:14.379,55,14,153,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['378e6923-de99-4d5a-97c6-d21e61afc028'],,"[8.4, 30.3]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.379
bf3a4620-10b9-4bec-9ce9-22eea4e4820b,1959,2,00:10:14.379,55,14,153,3.10537,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['43f7c3cc-7792-4c9e-9967-d21dc90a4a06'],,"[3.7, 29.9]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,25707.0,Francisco Manuel Rico Castro,53.296154,-0.06007799,3.0,High Pass,"[56.9, 26.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.379
43f7c3cc-7792-4c9e-9967-d21dc90a4a06,1960,2,00:10:17.484,55,17,153,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['bf3a4620-10b9-4bec-9ce9-22eea4e4820b'],,"[56.9, 26.7]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.484
f77e7385-c15b-4e55-8777-2f9cd9754fd1,1961,2,00:10:17.484,55,17,153,2.897842,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['1417370f-6c02-4c57-8d68-a149a261af51', '43f7c3cc-7792-4c9e-9967-d21dc90a4a06', '968bdbf7-302f-4657-b0a1-eef26de2c7d8']",,"[56.9, 26.7]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[56.5, 29.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.484
968bdbf7-302f-4657-b0a1-eef26de2c7d8,1962,2,00:10:19.478,55,19,153,0.687584,17,Pressure,1049,Granada,1,Regular Play,210,Real Sociedad,,,['f77e7385-c15b-4e55-8777-2f9cd9754fd1'],,"[63.2, 53.4]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.478
1417370f-6c02-4c57-8d68-a149a261af51,1963,2,00:10:20.382,55,20,153,0.0,38,Miscontrol,1049,Granada,1,Regular Play,1049,Granada,,,,,"[56.5, 29.3]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.382
8e77aef9-0b92-49ad-875c-55db456fce48,1964,2,00:10:20.542,55,20,153,0.197382,17,Pressure,1049,Granada,1,Regular Play,1049,Granada,,,"['04c0970a-0c92-4b71-b96a-fa812bf3cb92', '81c14e58-0362-4526-87e7-e9314d1758f8', 'df209ff3-314c-4420-b520-4bff05bf31f3', 'ef3837d0-b8da-49f1-b6ac-f9ae5522bc5c']",,"[56.5, 29.3]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.542
ef3837d0-b8da-49f1-b6ac-f9ae5522bc5c,1965,2,00:10:20.596,55,20,154,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8e77aef9-0b92-49ad-875c-55db456fce48'],,"[63.6, 50.8]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.596
81c14e58-0362-4526-87e7-e9314d1758f8,1966,2,00:10:20.596,55,20,154,0.1,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['04c0970a-0c92-4b71-b96a-fa812bf3cb92', '8e77aef9-0b92-49ad-875c-55db456fce48', 'b6fca8c0-6e16-4895-8bf7-9e07db0e5732', 'ef3837d0-b8da-49f1-b6ac-f9ae5522bc5c']",,"[63.6, 50.8]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[63.6, 50.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.596
b6fca8c0-6e16-4895-8bf7-9e07db0e5732,1967,2,00:10:20.696,55,20,154,0.0,39,Dribbled Past,210,Real Sociedad,1,Regular Play,1049,Granada,,,"['04c0970a-0c92-4b71-b96a-fa812bf3cb92', '81c14e58-0362-4526-87e7-e9314d1758f8', 'df209ff3-314c-4420-b520-4bff05bf31f3']",,"[56.5, 29.3]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.696
04c0970a-0c92-4b71-b96a-fa812bf3cb92,1968,2,00:10:20.696,55,20,154,0.0,14,Dribble,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['8e77aef9-0b92-49ad-875c-55db456fce48', 'b6fca8c0-6e16-4895-8bf7-9e07db0e5732']",,"[63.6, 50.8]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.696
df209ff3-314c-4420-b520-4bff05bf31f3,1969,2,00:10:20.696,55,20,154,2.107118,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['04c0970a-0c92-4b71-b96a-fa812bf3cb92', '891af891-5ae4-42ba-8ca8-be5b04aa6df2', '8e77aef9-0b92-49ad-875c-55db456fce48', 'b6fca8c0-6e16-4895-8bf7-9e07db0e5732']",,"[63.6, 50.8]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[68.3, 38.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.696
891af891-5ae4-42ba-8ca8-be5b04aa6df2,1970,2,00:10:22.803,55,22,154,1.739879,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['be663ce9-df46-4035-bea8-803da8257aab'],,"[68.3, 38.2]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,6685.0,Mikel Oyarzabal Ugarte,29.990831,-1.355744,1.0,Ground Pass,"[74.7, 8.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.803
be663ce9-df46-4035-bea8-803da8257aab,1971,2,00:10:24.543,55,24,154,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['891af891-5ae4-42ba-8ca8-be5b04aa6df2'],,"[74.7, 8.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.543
e7d35921-9242-4dd8-94e7-45a88201591f,1972,2,00:10:24.543,55,24,154,2.576021,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['13380004-5f73-4771-bf16-9d467dada207', 'be663ce9-df46-4035-bea8-803da8257aab']",,"[74.7, 8.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,"[87.8, 21.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.543
13380004-5f73-4771-bf16-9d467dada207,1973,2,00:10:27.119,55,27,154,1.938429,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e912b5a4-b724-491a-97ed-e41710bbdf75'],,"[87.8, 21.8]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,3023.0,Yuri Berchiche Izeta,19.31968,-0.1821683,1.0,Ground Pass,"[106.8, 18.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.119
e912b5a4-b724-491a-97ed-e41710bbdf75,1974,2,00:10:29.057,55,29,154,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['13380004-5f73-4771-bf16-9d467dada207'],,"[106.8, 18.3]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.057
e0696dcc-b109-4cb7-8a6c-a83d72ab4cf4,1975,2,00:10:29.057,55,29,154,0.04,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3a4d0556-789e-4081-b31c-c5483a7a14b2', 'e912b5a4-b724-491a-97ed-e41710bbdf75']",,"[106.8, 18.3]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,"[106.8, 18.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.057
3a4d0556-789e-4081-b31c-c5483a7a14b2,1976,2,00:10:29.097,55,29,154,3.489459,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,,"[106.8, 18.3]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,61.86348,1.4035217,3.0,High Pass,"[117.1, 79.3]",,,38.0,Left Foot,,,75.0,Out,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.097
1129d983-6477-40f2-815e-759df49ac34a,1977,2,00:10:45.333,55,45,155,0.031934,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['8f726aab-6e47-4c87-b789-38d717012547'],True,"[7.0, 36.1]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,27109.0,Youssef El-Arabi,29.534048,1.0419908,3.0,High Pass,"[21.9, 61.6]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.333
8f726aab-6e47-4c87-b789-38d717012547,1978,2,00:10:45.365,55,45,155,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['1129d983-6477-40f2-815e-759df49ac34a'],,"[21.9, 61.6]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.365
860f98d1-0e6d-4494-8652-c20971a26ba5,1979,2,00:10:45.444,55,45,155,1.094305,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['7b8903d4-e9ad-48de-8190-595f78078e80'],True,"[22.3, 59.6]",27109.0,Youssef El-Arabi,23.0,Center Forward,6680.0,Rubén Rochina Naixes,53.711266,-0.6639824,1.0,Ground Pass,"[64.6, 26.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.444
7b8903d4-e9ad-48de-8190-595f78078e80,1980,2,00:10:46.538,55,46,155,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['860f98d1-0e6d-4494-8652-c20971a26ba5'],,"[64.6, 26.5]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.538
