id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,out,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,pass_switch,foul_won_defensive,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_right_foot,block_offensive,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_through_ball,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,pass_inswinging,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,pass_straight,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,clearance_other,pass_cut_back,pass_deflected,pass_goal_assist,pass_no_touch,block_save_block,50_50_outcome_id,50_50_outcome_name,shot_aerial_won,miscontrol_aerial_won,timestamp_seconds
d0e20318-5439-4e07-907b-1a4b8fa63b8e,1333,1,00:42:04.350,42,4,93,1.089456,30,Pass,218,Real Betis,6,From Counter,218,Real Betis,,,"['6e9b2824-9d09-488e-8b9c-decad42f0983', 'd14740cc-127f-4b60-8c79-4d29b3703413']",,"[83.0, 25.9]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,6697.0,Daniel Ceballos Fernández,6.2425957,2.1854594,1.0,Ground Pass,"[79.4, 31.0]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.35
fe7577c8-2548-40aa-a711-18713fbecdae,1334,1,00:42:05.223,42,5,93,0.83076,17,Pressure,218,Real Betis,6,From Counter,207,Valencia,,,"['442c72e7-737f-471f-8863-53cb91c7e06d', 'd14740cc-127f-4b60-8c79-4d29b3703413']",,"[42.3, 48.8]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.223
d14740cc-127f-4b60-8c79-4d29b3703413,1335,1,00:42:05.439,42,5,93,,42,Ball Receipt*,218,Real Betis,6,From Counter,218,Real Betis,,,"['d0e20318-5439-4e07-907b-1a4b8fa63b8e', 'fe7577c8-2548-40aa-a711-18713fbecdae']",,"[79.4, 31.0]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.439
442c72e7-737f-471f-8863-53cb91c7e06d,1336,1,00:42:05.439,42,5,93,0.614443,43,Carry,218,Real Betis,6,From Counter,218,Real Betis,,,"['77a40f9a-8f1f-4ec2-a026-024c20c5f19c', 'd14740cc-127f-4b60-8c79-4d29b3703413', 'fe7577c8-2548-40aa-a711-18713fbecdae']",,"[79.4, 31.0]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,"[80.2, 32.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.439
77a40f9a-8f1f-4ec2-a026-024c20c5f19c,1337,1,00:42:06.054,42,6,93,0.0,3,Dispossessed,218,Real Betis,6,From Counter,218,Real Betis,,,['ae74d70d-3b82-4e8f-bc43-f37b19c2e8c4'],,"[80.2, 32.7]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.054
ae74d70d-3b82-4e8f-bc43-f37b19c2e8c4,1338,1,00:42:06.054,42,6,94,0.0,4,Duel,207,Valencia,1,Regular Play,207,Valencia,,,['77a40f9a-8f1f-4ec2-a026-024c20c5f19c'],,"[39.9, 47.4]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,True,,,11.0,Tackle,4.0,Won,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.054
1652dae3-54e2-48b2-b87d-628914af5238,1339,1,00:42:06.054,42,6,94,1.930376,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['29c80394-b464-4ef7-a2a8-ec3805bf3d73', 'ae74d70d-3b82-4e8f-bc43-f37b19c2e8c4']",,"[39.9, 47.4]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,"[44.0, 45.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.054
29c80394-b464-4ef7-a2a8-ec3805bf3d73,1340,1,00:42:07.984,42,7,94,1.609302,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['76502e22-dc2c-48bd-ae52-09e47053eafd'],,"[44.0, 45.2]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,5186.0,Denis Cheryshev,17.201162,-0.4064185,1.0,Ground Pass,"[59.8, 38.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527.984
76502e22-dc2c-48bd-ae52-09e47053eafd,1341,1,00:42:09.593,42,9,94,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['29c80394-b464-4ef7-a2a8-ec3805bf3d73'],,"[59.8, 38.4]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.593
f550d4fa-91e6-4766-a7e5-8b2303a04549,1342,1,00:42:09.593,42,9,94,2.610134,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['76502e22-dc2c-48bd-ae52-09e47053eafd', '88593810-06fb-49bc-8f7d-1e4b46d57ab1']",,"[59.8, 38.4]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,"[73.1, 47.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.593
88593810-06fb-49bc-8f7d-1e4b46d57ab1,1343,1,00:42:12.204,42,12,94,0.429428,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['1b891ef6-73cd-4877-91d1-70d57029630c'],,"[73.1, 47.0]",5186.0,Denis Cheryshev,21.0,Left Wing,10802.0,André Filipe Tavares Gomes,4.7010636,-0.6647745,1.0,Ground Pass,"[76.8, 44.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.204
1b891ef6-73cd-4877-91d1-70d57029630c,1344,1,00:42:12.633,42,12,94,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['88593810-06fb-49bc-8f7d-1e4b46d57ab1'],,"[76.8, 44.1]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.633
78cd2cb3-489f-466f-b91e-a80c5d2b2f50,1345,1,00:42:12.633,42,12,94,1.258621,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['1b891ef6-73cd-4877-91d1-70d57029630c', '6599fc77-3fb9-4dca-8145-a7d0a9aa5077']",,"[76.8, 44.1]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,"[85.0, 53.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.633
6599fc77-3fb9-4dca-8145-a7d0a9aa5077,1346,1,00:42:13.892,42,13,94,1.675612,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['20e611ca-4cd3-4300-8d39-1643672b1c40', 'd314aa11-fb19-46a2-814d-fd4b6bfe8a70']",,"[85.0, 53.6]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,18724.0,Sofiane Feghouli,23.193102,-0.7853982,1.0,Ground Pass,"[101.4, 37.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.892
20e611ca-4cd3-4300-8d39-1643672b1c40,1347,1,00:42:15.567,42,15,94,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['6599fc77-3fb9-4dca-8145-a7d0a9aa5077'],,"[101.4, 43.3]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.567
d314aa11-fb19-46a2-814d-fd4b6bfe8a70,1348,1,00:42:15.567,42,15,94,1.892293,10,Interception,207,Valencia,1,Regular Play,218,Real Betis,,,['6599fc77-3fb9-4dca-8145-a7d0a9aa5077'],,"[18.4, 43.1]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.567
64391a0c-5105-44e7-9273-976523fc4fc2,1349,1,00:42:17.365,42,17,95,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,,,"[42.2, 21.4]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.365
11dfb0cd-c9ff-4bba-bd5b-a77501e8560c,1350,1,00:42:17.365,42,17,95,4.730178,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['21160aee-9ddc-471c-8e96-58dcce9840b9', '64391a0c-5105-44e7-9273-976523fc4fc2']",,"[42.2, 21.4]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,"[71.5, 18.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.365
21160aee-9ddc-471c-8e96-58dcce9840b9,1351,1,00:42:22.095,42,22,95,2.032458,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['472bb168-7d2b-4d49-8949-d31abc942b31', 'c37158af-4184-475f-a3aa-b7ef626108f6']",,"[71.5, 18.7]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,6832.0,Rubén Castro Martín,24.549135,-0.29340762,1.0,Ground Pass,"[95.0, 11.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.095
c37158af-4184-475f-a3aa-b7ef626108f6,1352,1,00:42:24.128,42,24,95,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['21160aee-9ddc-471c-8e96-58dcce9840b9'],,"[91.6, 7.5]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.128
472bb168-7d2b-4d49-8949-d31abc942b31,1353,1,00:42:24.128,42,24,95,0.0,10,Interception,218,Real Betis,1,Regular Play,207,Valencia,,,['21160aee-9ddc-471c-8e96-58dcce9840b9'],,"[25.1, 68.5]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.128
f37ccf2e-d2e8-4624-be45-6c14c26481b1,1354,1,00:42:24.672,42,24,95,2.147957,30,Pass,218,Real Betis,1,Regular Play,207,Valencia,,,['6e1b4d23-3c2f-47f3-b61f-665eb44edc05'],,"[20.1, 60.8]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,11.788554,0.99691045,1.0,Ground Pass,"[26.5, 70.7]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.672
6e1b4d23-3c2f-47f3-b61f-665eb44edc05,1355,1,00:42:26.820,42,26,95,0.868655,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['8924d4b8-6cab-455b-9249-3ebac1ad54b1', 'f37ccf2e-d2e8-4624-be45-6c14c26481b1']",,"[93.6, 9.4]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,6832.0,Rubén Castro Martín,11.452948,1.0798118,1.0,Ground Pass,"[99.0, 19.5]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.82
8924d4b8-6cab-455b-9249-3ebac1ad54b1,1356,1,00:42:27.689,42,27,95,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['6e1b4d23-3c2f-47f3-b61f-665eb44edc05'],,"[99.0, 19.5]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.689
5c28f8d9-17c0-4b9a-9998-56e8954a676e,1357,1,00:42:27.689,42,27,95,0.114488,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['8924d4b8-6cab-455b-9249-3ebac1ad54b1', 'b7623daa-f11b-46b7-8f86-5a303db650e0']",,"[99.0, 19.5]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,"[99.0, 21.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.689
b7623daa-f11b-46b7-8f86-5a303db650e0,1358,1,00:42:27.803,42,27,95,2.271794,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['3cdd351d-3da3-408a-a1e9-04730e68874f'],,"[99.0, 21.4]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,5671.0,Alfred John Momar N''Diaye,15.76864,-1.424415,3.0,High Pass,"[101.3, 5.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.803
88e9cd89-7327-4e02-a2ae-841847cdf84d,1359,1,00:42:29.677,42,29,95,3.60753,17,Pressure,218,Real Betis,1,Regular Play,207,Valencia,,,"['3cdd351d-3da3-408a-a1e9-04730e68874f', '4b3b673f-13e1-4831-99fc-ed54915e4dc4', 'ff166570-5f62-4ac5-a7fe-9e5467f7d96a']",,"[18.9, 72.6]",12349.0,Wilfried Aimeric Zahibo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.677
3cdd351d-3da3-408a-a1e9-04730e68874f,1360,1,00:42:30.075,42,30,95,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,"['88e9cd89-7327-4e02-a2ae-841847cdf84d', 'b7623daa-f11b-46b7-8f86-5a303db650e0']",,"[101.3, 5.8]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.075
ff166570-5f62-4ac5-a7fe-9e5467f7d96a,1361,1,00:42:30.075,42,30,95,2.847436,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['3cdd351d-3da3-408a-a1e9-04730e68874f', '4b3b673f-13e1-4831-99fc-ed54915e4dc4', '88e9cd89-7327-4e02-a2ae-841847cdf84d']",,"[101.3, 5.8]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,"[98.8, 2.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.075
4b3b673f-13e1-4831-99fc-ed54915e4dc4,1362,1,00:42:32.922,42,32,95,0.927515,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['6bbe3fa0-8fe7-4205-b047-49cfd49cbf52', '88e9cd89-7327-4e02-a2ae-841847cdf84d']",,"[98.8, 2.8]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,6697.0,Daniel Ceballos Fernández,5.646238,2.741352,1.0,Ground Pass,"[93.6, 5.0]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.922
6bbe3fa0-8fe7-4205-b047-49cfd49cbf52,1363,1,00:42:33.850,42,33,95,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['4b3b673f-13e1-4831-99fc-ed54915e4dc4'],,"[93.6, 5.0]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.85
7ec6a019-feb3-4e66-8f64-1b0e644c034e,1364,1,00:42:33.850,42,33,95,2.467606,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5d23100d-78c4-461e-9d04-41720f0f5c87', '6bbe3fa0-8fe7-4205-b047-49cfd49cbf52', '7ee07e6f-89a8-4715-a532-51b12f94f926']",,"[93.6, 5.0]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,"[97.2, 19.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.85
7ee07e6f-89a8-4715-a532-51b12f94f926,1365,1,00:42:36.162,42,36,95,0.377946,17,Pressure,218,Real Betis,1,Regular Play,207,Valencia,,,"['5d23100d-78c4-461e-9d04-41720f0f5c87', '7ec6a019-feb3-4e66-8f64-1b0e644c034e']",,"[18.5, 62.2]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.162
5d23100d-78c4-461e-9d04-41720f0f5c87,1366,1,00:42:36.317,42,36,95,1.375855,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['04d57314-68a7-4e68-ad78-1a7b65c51b50', '7ee07e6f-89a8-4715-a532-51b12f94f926']",,"[97.2, 19.2]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,3601.0,Charly Musonda Junior,12.869344,1.9614034,1.0,Ground Pass,"[92.3, 31.1]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.317
04d57314-68a7-4e68-ad78-1a7b65c51b50,1367,1,00:42:37.693,42,37,95,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['5d23100d-78c4-461e-9d04-41720f0f5c87'],,"[92.3, 31.1]",3601.0,Charly Musonda Junior,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.693
48ba02de-15b0-4e64-b100-94059512f8d1,1368,1,00:42:37.693,42,37,95,1.019801,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['04d57314-68a7-4e68-ad78-1a7b65c51b50', '8e791d31-9971-4301-85ac-be3f92ea75ef']",,"[92.3, 31.1]",3601.0,Charly Musonda Junior,12.0,Right Midfield,,,,,,,,,,,,"[95.0, 34.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.693
8e791d31-9971-4301-85ac-be3f92ea75ef,1369,1,00:42:38.713,42,38,95,1.228329,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['8b27b437-0479-4592-b44d-452e5c83719d'],,"[95.0, 34.5]",3601.0,Charly Musonda Junior,12.0,Right Midfield,27348.0,Ricky van Wolfswinkel,17.64653,1.259798,2.0,Low Pass,"[100.4, 51.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55b90b9f-05fd-4f31-9824-80610f84edcd,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.713
8b27b437-0479-4592-b44d-452e5c83719d,1370,1,00:42:39.941,42,39,95,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['8e791d31-9971-4301-85ac-be3f92ea75ef'],,"[100.4, 51.3]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.941
f948bc57-1aad-423d-bfb7-1d2b9adf4eef,1371,1,00:42:39.941,42,39,95,1.147277,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['55b90b9f-05fd-4f31-9824-80610f84edcd', '8b27b437-0479-4592-b44d-452e5c83719d']",,"[100.4, 51.3]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,"[105.1, 51.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.941
55b90b9f-05fd-4f31-9824-80610f84edcd,1372,1,00:42:41.089,42,41,95,0.389176,16,Shot,218,Real Betis,1,Regular Play,218,Real Betis,,,['b6ef82ed-5172-4ecf-b1ae-f54a254385e2'],,"[105.1, 51.5]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10783238,"[116.4, 43.1, 0.5]",8e791d31-9971-4301-85ac-be3f92ea75ef,93.0,Normal,,40.0,Right Foot,87.0,Open Play,100.0,Saved,"[{'location': [117.0, 42.6], 'player': {'id': 3240, 'name': 'Mathew Ryan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 55.0], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [104.9, 36.7], 'player': {'id': 6663, 'name': 'Antonio Barragán Fernández'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.9, 38.9], 'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 45.5], 'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.6, 46.6], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 36.4], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.6, 39.6], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.0, 42.5], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.089
b6ef82ed-5172-4ecf-b1ae-f54a254385e2,1373,1,00:42:41.478,42,41,96,0.0,23,Goal Keeper,207,Valencia,1,Regular Play,207,Valencia,,,['55b90b9f-05fd-4f31-9824-80610f84edcd'],,"[3.1, 37.5]",3240.0,Mathew Ryan,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,56.0,Saved Twice,,,,,,,,,,,,35.0,Both Hands,46.0,Standing,,,,,,,,,,,,,,,,2561.478
