id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,off_camera,pass_switch,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,out,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_aerial_won,ball_recovery_recovery_failure,foul_won_defensive,pass_through_ball,foul_committed_card_id,foul_committed_card_name,dribble_overrun,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_no_touch,goalkeeper_punched_out,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,shot_first_time,shot_aerial_won,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,dribble_no_touch,pass_cut_back,block_deflection,pass_goal_assist,shot_one_on_one,dribble_nutmeg,timestamp_seconds
b7d0501a-7542-4316-9b46-db09647a36c7,1502,1,00:40:54.592,40,54,87,1.632468,30,Pass,209,Celta Vigo,2,From Corner,216,Getafe,,,['b84103a4-8fbf-45d1-8172-54612f2e8eba'],"[45.8, 61.9]",6720.0,Pablo Sarabia García,17.0,Right Wing,15893.0,Víctor Rodríguez Romero,12.539936,-1.0071253,3.0,High Pass,"[52.5, 51.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.592
b84103a4-8fbf-45d1-8172-54612f2e8eba,1503,1,00:40:56.224,40,56,87,,42,Ball Receipt*,209,Celta Vigo,2,From Corner,216,Getafe,,,['b7d0501a-7542-4316-9b46-db09647a36c7'],"[52.5, 51.3]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.224
fff41b34-adef-472d-afe3-bd67c57b6508,1504,1,00:40:56.224,40,56,87,1.074577,43,Carry,209,Celta Vigo,2,From Corner,216,Getafe,,,"['06c89bdd-ed8f-49d2-80f7-303e9afe2c2c', 'b84103a4-8fbf-45d1-8172-54612f2e8eba', 'd5d1280f-763a-4814-abcc-7c53331fef57']","[52.5, 51.3]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[57.5, 45.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.224
06c89bdd-ed8f-49d2-80f7-303e9afe2c2c,1505,1,00:40:56.725,40,56,87,0.763439,17,Pressure,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,"['d5d1280f-763a-4814-abcc-7c53331fef57', 'fff41b34-adef-472d-afe3-bd67c57b6508']","[65.5, 29.9]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.725
d5d1280f-763a-4814-abcc-7c53331fef57,1506,1,00:40:57.299,40,57,87,0.630228,30,Pass,209,Celta Vigo,2,From Corner,216,Getafe,,,"['06c89bdd-ed8f-49d2-80f7-303e9afe2c2c', '9295fbc3-dcb5-43ae-a85e-6b6f11678c18']","[57.5, 45.7]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,3.4058774,1.5120405,1.0,Ground Pass,"[57.7, 49.1]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.299
9295fbc3-dcb5-43ae-a85e-6b6f11678c18,1507,1,00:40:57.929,40,57,87,0.0,6,Block,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['d5d1280f-763a-4814-abcc-7c53331fef57'],"[62.4, 31.0]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.929
c63f6d2f-c5fd-45ef-abe5-94c302e862b3,1508,1,00:40:59.342,40,59,87,0.0,2,Ball Recovery,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,,"[63.2, 38.0]",6801.0,Pedro Pablo Hernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.342
67de315a-9247-4735-b7cd-d9a3219a4d6c,1509,1,00:40:59.342,40,59,87,1.948251,43,Carry,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,"['8c298bc3-0caf-420a-869f-3a5bfe7e1925', 'c63f6d2f-c5fd-45ef-abe5-94c302e862b3']","[63.2, 38.0]",6801.0,Pedro Pablo Hernández,9.0,Right Defensive Midfield,,,,,,,,,,,,"[58.9, 38.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.342
8c298bc3-0caf-420a-869f-3a5bfe7e1925,1510,1,00:41:01.290,41,1,87,4.339412,30,Pass,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['cbf6b3ce-d7e7-4435-8722-01d25e4a7b23'],"[58.9, 38.6]",6801.0,Pedro Pablo Hernández,9.0,Right Defensive Midfield,7105.0,Fabián Ariel Orellana Valenzuela,62.655647,-0.45793745,3.0,High Pass,"[115.1, 10.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.29
cbf6b3ce-d7e7-4435-8722-01d25e4a7b23,1511,1,00:41:05.629,41,5,87,,42,Ball Receipt*,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['8c298bc3-0caf-420a-869f-3a5bfe7e1925'],"[115.1, 10.9]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.629
792f0e20-a4c2-4e53-b9c1-5529c6cd1dde,1512,1,00:41:05.629,41,5,87,2.216705,43,Carry,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,"['24c59535-d477-4c67-9e4b-e663cffdf028', 'cbf6b3ce-d7e7-4435-8722-01d25e4a7b23']","[115.1, 10.9]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,"[116.1, 19.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.629
24c59535-d477-4c67-9e4b-e663cffdf028,1513,1,00:41:07.846,41,7,87,0.253315,30,Pass,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['7d3557d4-3909-4813-af4c-3866b64f77d2'],"[116.1, 19.6]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,3.7363083,1.8417432,2.0,Low Pass,"[115.1, 23.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.846
7d3557d4-3909-4813-af4c-3866b64f77d2,1514,1,00:41:08.099,41,8,87,0.0,6,Block,209,Celta Vigo,2,From Corner,216,Getafe,,,['24c59535-d477-4c67-9e4b-e663cffdf028'],"[5.0, 56.9]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.099
83b32be5-e148-4188-9b91-d4187824e798,1515,1,00:41:32.784,41,32,87,0.0,24,Bad Behaviour,209,Celta Vigo,2,From Corner,216,Getafe,,,,,27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,2492.784
584b4463-6c21-4926-8c57-6355749c17e2,1516,1,00:41:42.919,41,42,87,0.0,24,Bad Behaviour,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,,,6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,2502.919
1a4cf439-2c6a-4432-aa08-065061d4def2,1517,1,00:42:11.672,42,11,88,1.203396,30,Pass,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['f4a12dbe-63cb-4e59-a730-89d1a408382e'],"[120.0, 0.1]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,6794.0,Gustavo Daniel Cabral Cáceres,31.094212,1.8243551,3.0,High Pass,"[112.2, 30.2]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,Straight,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,2531.672
f4a12dbe-63cb-4e59-a730-89d1a408382e,1518,1,00:42:12.876,42,12,88,,42,Ball Receipt*,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['1a4cf439-2c6a-4432-aa08-065061d4def2'],"[112.2, 30.2]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.876
c14f85b8-a0f6-46fc-a1bd-2de0100879b2,1519,1,00:42:13.005,42,13,88,0.584512,30,Pass,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,"['fb36dce8-f35b-4eea-ac78-f914fee46cc4', 'ffa21f97-258e-4c22-8941-90106dc652d1']","[112.8, 31.0]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,10.417294,1.6284248,2.0,Low Pass,"[112.2, 41.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.005
fb36dce8-f35b-4eea-ac78-f914fee46cc4,1520,1,00:42:13.005,42,13,88,0.0,4,Duel,209,Celta Vigo,2,From Corner,216,Getafe,,,['c14f85b8-a0f6-46fc-a1bd-2de0100879b2'],"[7.3, 49.1]",17054.0,Emiliano Daniel Velázquez Maldonado,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.005
ffa21f97-258e-4c22-8941-90106dc652d1,1521,1,00:42:13.589,42,13,88,0.0,9,Clearance,209,Celta Vigo,2,From Corner,216,Getafe,,,['c14f85b8-a0f6-46fc-a1bd-2de0100879b2'],"[7.9, 38.7]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.589
8f3f2b69-f2e9-42ab-9b78-8cab64ff5b94,1522,1,00:42:15.393,42,15,88,0.0,2,Ball Recovery,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,,"[104.6, 51.6]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.393
ecff1d05-394b-4068-a4d1-7cac9bf55a90,1523,1,00:42:15.486,42,15,88,0.570911,16,Shot,209,Celta Vigo,2,From Corner,209,Celta Vigo,,,['3f7f6c94-eac3-4449-bb0f-f64bce76eccd'],"[100.0, 49.9]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,0.031089908,"[110.1, 40.7]",,87.0,Open Play,101.0,Wayward,91.0,Half Volley,40.0,Right Foot,"[{'location': [111.5, 47.9], 'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.9, 47.6], 'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.1, 38.6], 'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.8, 29.0], 'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.9, 37.1], 'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.2, 34.0], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.5, 33.2], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.1, 39.3], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.4, 29.9], 'player': {'id': 6745, 'name': 'Mehdi Lacen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 47.2], 'player': {'id': 16426, 'name': 'Wanderson Maciel Sousa Campos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.7, 35.5], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 35.4], 'player': {'id': 17054, 'name': 'Emiliano Daniel Velázquez Maldonado'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 40.1], 'player': {'id': 6861, 'name': 'Juan Torres Ruiz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 45.2], 'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.9, 48.9], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.4, 41.7], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,2535.486
3f7f6c94-eac3-4449-bb0f-f64bce76eccd,1524,1,00:42:16.057,42,16,88,0.0,23,Goal Keeper,209,Celta Vigo,2,From Corner,216,Getafe,,,['ecff1d05-394b-4068-a4d1-7cac9bf55a90'],"[2.7, 38.4]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.7, 38.4]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.057
49a8d70d-a0e3-43f3-8fed-0031ebd6d764,1525,1,00:42:16.137,42,16,88,0.0,9,Clearance,209,Celta Vigo,2,From Corner,216,Getafe,,,,"[11.6, 40.9]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.137
f146d9b6-8ebc-4c75-88c7-f043d757a34c,1526,1,00:42:17.064,42,17,89,2.105547,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['872629ec-25b1-4509-8555-3314608b8f7c'],"[15.8, 47.5]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,6720.0,Pablo Sarabia García,27.818878,-0.24323499,2.0,Low Pass,"[42.8, 40.8]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.064
872629ec-25b1-4509-8555-3314608b8f7c,1527,1,00:42:19.170,42,19,89,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['f146d9b6-8ebc-4c75-88c7-f043d757a34c'],"[42.8, 40.8]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.17
90a26243-d691-4ddf-b191-f2cae3029cbc,1528,1,00:42:19.170,42,19,89,3.164857,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['47556bb8-694a-4bf9-afb5-888ffc96d387', '872629ec-25b1-4509-8555-3314608b8f7c']","[42.8, 40.8]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,"[68.0, 28.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.17
47556bb8-694a-4bf9-afb5-888ffc96d387,1529,1,00:42:22.335,42,22,89,1.559615,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['ea4cb6b8-3b58-47be-9800-4cb0a4700c4b'],"[68.0, 28.7]",6720.0,Pablo Sarabia García,17.0,Right Wing,15893.0,Víctor Rodríguez Romero,19.116747,-0.88543487,1.0,Ground Pass,"[80.1, 13.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.335
ea4cb6b8-3b58-47be-9800-4cb0a4700c4b,1530,1,00:42:23.894,42,23,89,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['47556bb8-694a-4bf9-afb5-888ffc96d387'],"[80.1, 13.9]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.894
932afc4e-0ca0-404f-9706-aebcfaf96332,1531,1,00:42:23.894,42,23,89,6.241527,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['020a42b7-fff8-4c8e-a2f5-f8b8c2ceb4f8', 'ea4cb6b8-3b58-47be-9800-4cb0a4700c4b']","[80.1, 13.9]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[95.4, 27.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.894
020a42b7-fff8-4c8e-a2f5-f8b8c2ceb4f8,1532,1,00:42:30.136,42,30,89,1.769886,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['0ab3c18c-3b35-4913-bab6-1b4168aaa0fe'],"[95.4, 27.8]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,25881.0,Juan Antonio Rodríguez Villamuela,27.188969,1.6887646,1.0,Ground Pass,"[92.2, 54.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.136
0ab3c18c-3b35-4913-bab6-1b4168aaa0fe,1533,1,00:42:31.906,42,31,89,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['020a42b7-fff8-4c8e-a2f5-f8b8c2ceb4f8'],"[92.2, 54.8]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.906
911600e9-c32f-4d6d-a8d4-b6e02d129752,1534,1,00:42:31.906,42,31,89,2.33611,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['0ab3c18c-3b35-4913-bab6-1b4168aaa0fe', '784ba065-e040-45b5-a40b-a3d25827fa6b', '97eaf057-480e-411f-a4fd-d37949daf0f7']","[92.2, 54.8]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,,,,,,,,,,"[94.4, 53.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.906
784ba065-e040-45b5-a40b-a3d25827fa6b,1535,1,00:42:32.715,42,32,89,1.012787,17,Pressure,216,Getafe,1,Regular Play,209,Celta Vigo,,,['911600e9-c32f-4d6d-a8d4-b6e02d129752'],"[24.7, 26.7]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.715
a49a2030-ad51-4a54-924e-8d1076db85fd,1536,1,00:42:33.176,42,33,89,0.71797,17,Pressure,216,Getafe,1,Regular Play,209,Celta Vigo,,,,"[24.4, 26.8]",6801.0,Pedro Pablo Hernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.176
97eaf057-480e-411f-a4fd-d37949daf0f7,1537,1,00:42:34.242,42,34,89,0.0,3,Dispossessed,216,Getafe,1,Regular Play,216,Getafe,,,['1d99e728-4083-46c6-b9be-3a63a711ad6c'],"[94.4, 53.4]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.242
1d99e728-4083-46c6-b9be-3a63a711ad6c,1538,1,00:42:34.242,42,34,90,0.0,4,Duel,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['97eaf057-480e-411f-a4fd-d37949daf0f7'],"[25.7, 26.7]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.242
ec67a60f-ba95-40fd-a687-ce99a8587890,1539,1,00:42:34.242,42,34,90,2.031328,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['1d99e728-4083-46c6-b9be-3a63a711ad6c', 'c30ff730-b467-49c3-bf1f-ec1bd350da16']","[25.7, 26.7]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[27.1, 32.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.242
c30ff730-b467-49c3-bf1f-ec1bd350da16,1540,1,00:42:36.273,42,36,90,0.22772,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d4766878-ead7-4925-9b1f-db252c14ae2c'],"[27.1, 32.8]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,3.3301651,0.8491415,2.0,Low Pass,"[29.3, 35.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.273
6b0dd9c4-dbc8-40b4-be26-e672721b0994,1541,1,00:42:36.325,42,36,90,0.175522,17,Pressure,209,Celta Vigo,1,Regular Play,216,Getafe,,,,"[93.0, 45.6]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.325
d4766878-ead7-4925-9b1f-db252c14ae2c,1542,1,00:42:36.501,42,36,90,0.0,6,Block,209,Celta Vigo,1,Regular Play,216,Getafe,,,['c30ff730-b467-49c3-bf1f-ec1bd350da16'],"[90.8, 44.8]",6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.501
d48b5adc-9185-4c0e-afa2-173cf619088c,1543,1,00:42:38.847,42,38,90,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,"[8.9, 36.4]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.847
