id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,interception_outcome_id,interception_outcome_name,off_camera,clearance_head,clearance_body_part_id,clearance_body_part_name,out,foul_won_defensive,clearance_right_foot,pass_cross,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,clearance_aerial_won,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_key_pass_id,shot_first_time,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_shot_assist,shot_aerial_won,goalkeeper_end_location,miscontrol_aerial_won,pass_outswinging,dribble_overrun,clearance_left_foot,pass_cut_back,pass_through_ball,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,timestamp_seconds
5134602e-548e-4197-a18a-dab9e3e7692e,3877,2,00:42:37.891,87,37,213,1.180629,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['7c5094ab-90a9-4ed4-a7a8-ad46c95090d2', 'ab18abf6-1fb2-4871-a5df-4a4137219875']","[71.4, 61.4]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,"[67.7, 63.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.891
7c5094ab-90a9-4ed4-a7a8-ad46c95090d2,3878,2,00:42:39.072,87,39,213,1.972435,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['4bc0bf5f-668c-4728-b02a-8cf188af1c68'],"[67.7, 63.4]",6802.0,Jonathan Castro Otto,2.0,Right Back,6794.0,Gustavo Daniel Cabral Cáceres,20.056171,-2.2891574,1.0,Ground Pass,"[54.5, 48.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.072
4bc0bf5f-668c-4728-b02a-8cf188af1c68,3879,2,00:42:41.044,87,41,213,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['7c5094ab-90a9-4ed4-a7a8-ad46c95090d2'],"[54.5, 48.3]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.044
6d4a7052-0f46-46b0-899b-c12c56229018,3880,2,00:42:41.044,87,41,213,1.011706,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['4bc0bf5f-668c-4728-b02a-8cf188af1c68', 'dae18d23-08d1-47bd-b403-cffeec19c32e']","[54.5, 48.3]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[56.1, 42.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.044
dae18d23-08d1-47bd-b403-cffeec19c32e,3881,2,00:42:42.056,87,42,213,1.756647,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['7664d0f1-64c7-4fc2-b3ef-8273f92f4e13'],"[56.1, 42.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6804.0,Sergi Gómez Solà,20.27634,-1.8097942,1.0,Ground Pass,"[51.3, 22.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.056
7664d0f1-64c7-4fc2-b3ef-8273f92f4e13,3882,2,00:42:43.813,87,43,213,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['dae18d23-08d1-47bd-b403-cffeec19c32e'],"[51.3, 22.7]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.813
4359428f-0ff5-4096-a2b7-d2e9e30c9768,3883,2,00:42:43.813,87,43,213,1.0227,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['43bf1220-22f5-43e4-8bd0-25a9679c0738', '7664d0f1-64c7-4fc2-b3ef-8273f92f4e13']","[51.3, 22.7]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[51.3, 22.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.813
43bf1220-22f5-43e4-8bd0-25a9679c0738,3884,2,00:42:44.835,87,44,213,1.141673,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['4e817c4f-377e-4986-a7d2-e2453a89134e'],"[51.3, 22.7]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,7577.0,Carles Planas Antolínez,20.813938,-1.273357,1.0,Ground Pass,"[57.4, 2.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.835
4e817c4f-377e-4986-a7d2-e2453a89134e,3885,2,00:42:45.977,87,45,213,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['43bf1220-22f5-43e4-8bd0-25a9679c0738'],"[57.4, 2.8]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.977
ec999bf6-4e81-4597-9c27-aa2ba89d81a1,3886,2,00:42:45.977,87,45,213,1.404805,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['4e817c4f-377e-4986-a7d2-e2453a89134e', 'a7b6051c-4f1c-4e27-a4bc-d9e0382aeb5f']","[57.4, 2.8]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,"[57.4, 2.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.977
a7b6051c-4f1c-4e27-a4bc-d9e0382aeb5f,3887,2,00:42:47.382,87,47,213,1.526567,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['73141719-1eb2-44ea-8e96-071958a71f52', 'f52074ea-779c-4c05-9d2c-2b9e59abe6ba']","[57.4, 2.8]",7577.0,Carles Planas Antolínez,6.0,Left Back,6724.0,Manuel Agudo Durán,18.693583,0.46603996,1.0,Ground Pass,"[74.1, 11.2]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.382
73141719-1eb2-44ea-8e96-071958a71f52,3888,2,00:42:48.908,87,48,213,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['a7b6051c-4f1c-4e27-a4bc-d9e0382aeb5f'],"[76.9, 11.2]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.908
f52074ea-779c-4c05-9d2c-2b9e59abe6ba,3889,2,00:42:48.908,87,48,214,2.600658,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7dbfefe1-773a-4287-bc37-d04a506854be', 'a7b6051c-4f1c-4e27-a4bc-d9e0382aeb5f']","[46.0, 68.9]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,6791.0,Javier López Rodríguez,21.157032,2.6969702,1.0,Ground Pass,"[26.9, 78.0]",64.0,Interception,40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.908
7dbfefe1-773a-4287-bc37-d04a506854be,3890,2,00:42:51.509,87,51,214,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['f52074ea-779c-4c05-9d2c-2b9e59abe6ba'],"[26.9, 78.0]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.509
67556d92-36ef-48aa-a6db-5210ec70b094,3891,2,00:42:51.509,87,51,214,2.276436,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7dbfefe1-773a-4287-bc37-d04a506854be', 'c49d5205-7586-4fb1-a8b0-a7528c34408a', 'c510dfe7-cae2-44f4-b0aa-5e507f70064c']","[26.9, 78.0]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[27.2, 75.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571.509
c510dfe7-cae2-44f4-b0aa-5e507f70064c,3892,2,00:42:52.496,87,52,214,2.805761,17,Pressure,214,Espanyol,1,Regular Play,209,Celta Vigo,,,"['67556d92-36ef-48aa-a6db-5210ec70b094', '76dbeec7-be7c-4a83-b2ac-394a26a945ff', 'c49d5205-7586-4fb1-a8b0-a7528c34408a']","[90.9, 5.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.496
e3ef7975-6f21-41a0-ae4c-eefc9c327be2,3893,2,00:42:53.786,87,53,214,0.0,39,Dribbled Past,214,Espanyol,1,Regular Play,209,Celta Vigo,,,"['76dbeec7-be7c-4a83-b2ac-394a26a945ff', 'c49d5205-7586-4fb1-a8b0-a7528c34408a']","[92.9, 4.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.786
c49d5205-7586-4fb1-a8b0-a7528c34408a,3894,2,00:42:53.786,87,53,214,0.0,14,Dribble,214,Espanyol,1,Regular Play,214,Espanyol,,,"['c510dfe7-cae2-44f4-b0aa-5e507f70064c', 'e3ef7975-6f21-41a0-ae4c-eefc9c327be2']","[27.2, 75.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.786
76dbeec7-be7c-4a83-b2ac-394a26a945ff,3895,2,00:42:53.786,87,53,214,2.142714,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['57ad8c6f-4260-47d1-af98-f70122bd8ad1', 'c49d5205-7586-4fb1-a8b0-a7528c34408a', 'c510dfe7-cae2-44f4-b0aa-5e507f70064c', 'e3ef7975-6f21-41a0-ae4c-eefc9c327be2']","[27.2, 75.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[39.3, 77.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.786
57ad8c6f-4260-47d1-af98-f70122bd8ad1,3896,2,00:42:55.928,87,55,214,0.86897,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['e3f14216-2f7c-4209-a1e6-e65970727755'],"[39.3, 77.8]",6791.0,Javier López Rodríguez,2.0,Right Back,5719.0,Marco Asensio Willemsen,16.608732,-0.3503142,1.0,Ground Pass,"[54.9, 72.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.928
7bca0068-7bae-49a8-b34c-4110423ed28e,3897,2,00:42:56.624,87,56,214,0.227208,17,Pressure,214,Espanyol,1,Regular Play,209,Celta Vigo,,,"['e3f14216-2f7c-4209-a1e6-e65970727755', 'e5bb6eef-5a43-49e5-a4ad-580f948cc00e']","[64.3, 7.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.624
e3f14216-2f7c-4209-a1e6-e65970727755,3898,2,00:42:56.797,87,56,214,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,"['57ad8c6f-4260-47d1-af98-f70122bd8ad1', '7bca0068-7bae-49a8-b34c-4110423ed28e']","[54.9, 72.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.797
e5bb6eef-5a43-49e5-a4ad-580f948cc00e,3899,2,00:42:56.797,87,56,214,0.08,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['7bca0068-7bae-49a8-b34c-4110423ed28e', 'e3f14216-2f7c-4209-a1e6-e65970727755', 'ecb54438-352e-48b4-b1d0-c364e3b89baf']","[54.9, 72.1]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[54.7, 72.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.797
ecb54438-352e-48b4-b1d0-c364e3b89baf,3900,2,00:42:56.877,87,56,214,0.939719,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['a5890bc1-a7fb-48c2-aa3a-9ac50c950b1e'],"[54.7, 72.8]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,6867.0,Papa Kouly Diop,7.7233415,-2.4203267,1.0,Ground Pass,"[48.9, 67.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.877
a5890bc1-a7fb-48c2-aa3a-9ac50c950b1e,3901,2,00:42:57.817,87,57,214,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['ecb54438-352e-48b4-b1d0-c364e3b89baf'],"[48.9, 67.7]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.817
f090a35e-0b94-4cde-b531-b1add25b4782,3902,2,00:42:57.817,87,57,214,0.08,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['4e10637f-40c2-4383-aa35-496158e12a36', 'a5890bc1-a7fb-48c2-aa3a-9ac50c950b1e']","[48.9, 67.7]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,"[48.9, 67.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.817
4e10637f-40c2-4383-aa35-496158e12a36,3903,2,00:42:57.897,87,57,214,1.345899,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['5d2dfaa7-f6c9-453d-8822-d35ca4113ba3'],"[48.9, 67.7]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,5719.0,Marco Asensio Willemsen,19.306475,0.025900941,1.0,Ground Pass,"[68.2, 68.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.897
5d2dfaa7-f6c9-453d-8822-d35ca4113ba3,3904,2,00:42:59.243,87,59,214,,42,Ball Receipt*,214,Espanyol,1,Regular Play,214,Espanyol,,,['4e10637f-40c2-4383-aa35-496158e12a36'],"[68.2, 68.2]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579.243
85992fa9-ed46-4f6e-a1cc-8bb1e377b243,3905,2,00:42:59.243,87,59,214,2.06611,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['0013c29f-f0d3-4e0a-a165-39cebc26f1c8', '5d2dfaa7-f6c9-453d-8822-d35ca4113ba3', 'b23f059e-7f76-45f1-8a30-79a3b67bae8c']","[68.2, 68.2]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,"[84.0, 63.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579.243
b23f059e-7f76-45f1-8a30-79a3b67bae8c,3906,2,00:43:00.304,88,0,214,1.004517,17,Pressure,214,Espanyol,1,Regular Play,209,Celta Vigo,,,['85992fa9-ed46-4f6e-a1cc-8bb1e377b243'],"[44.6, 15.6]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.304
0013c29f-f0d3-4e0a-a165-39cebc26f1c8,3907,2,00:43:01.309,88,1,214,0.0,3,Dispossessed,214,Espanyol,1,Regular Play,214,Espanyol,,,['5c909e20-0e4c-47cf-ae0d-98ff8d9e4c0b'],"[84.0, 63.4]",5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.309
5c909e20-0e4c-47cf-ae0d-98ff8d9e4c0b,3908,2,00:43:01.309,88,1,214,0.0,4,Duel,214,Espanyol,1,Regular Play,209,Celta Vigo,,,['0013c29f-f0d3-4e0a-a165-39cebc26f1c8'],"[36.1, 16.7]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,11.0,Tackle,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.309
d5aaaf16-0268-4799-95df-56167d36f7b6,3909,2,00:43:03.292,88,3,215,0.930154,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['87f39b1b-3370-4720-a47f-d10d7cc5e132'],"[32.2, 47.0]",6802.0,Jonathan Castro Otto,2.0,Right Back,6801.0,Pedro Pablo Hernández,13.345411,-1.0098141,1.0,Ground Pass,"[39.3, 35.7]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.292
87f39b1b-3370-4720-a47f-d10d7cc5e132,3910,2,00:43:04.222,88,4,215,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['d5aaaf16-0268-4799-95df-56167d36f7b6'],"[39.3, 35.7]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584.222
a0a666ed-d27f-4ee5-ad33-3ffb7b7316ad,3911,2,00:43:04.222,88,4,215,2.720099,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['87f39b1b-3370-4720-a47f-d10d7cc5e132', 'c30aa265-cae2-4da3-b23b-1d150f42172a']","[39.3, 35.7]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[52.9, 38.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584.222
c30aa265-cae2-4da3-b23b-1d150f42172a,3912,2,00:43:06.942,88,6,215,0.928523,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['15073ee1-8c1c-476a-9750-250afa22277c'],"[52.9, 38.0]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,27341.0,Marcelo Alfonso Díaz Rojas,12.379418,-1.6841297,1.0,Ground Pass,"[51.5, 25.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.942
15073ee1-8c1c-476a-9750-250afa22277c,3913,2,00:43:07.871,88,7,215,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['c30aa265-cae2-4da3-b23b-1d150f42172a'],"[51.5, 25.7]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.871
b4d8841d-2681-4f5d-abf1-bfb46431695d,3914,2,00:43:07.871,88,7,215,0.563614,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['15073ee1-8c1c-476a-9750-250afa22277c', '99a158b8-cdea-4f17-b8d1-9b8ce2cad394']","[51.5, 25.7]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,,,,,,,,,,,,"[51.5, 25.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.871
99a158b8-cdea-4f17-b8d1-9b8ce2cad394,3915,2,00:43:08.434,88,8,215,1.804846,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['abb8dfcb-e0a4-478b-ac33-8d0220d8a4e1'],"[51.5, 25.7]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,6724.0,Manuel Agudo Durán,27.40529,-0.83960855,2.0,Low Pass,"[69.8, 5.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.434
abb8dfcb-e0a4-478b-ac33-8d0220d8a4e1,3916,2,00:43:10.239,88,10,215,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['99a158b8-cdea-4f17-b8d1-9b8ce2cad394'],"[69.8, 5.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.239
33b8b7f0-4b20-462f-bfa3-665210b317c4,3917,2,00:43:10.239,88,10,215,1.270101,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['00beb430-8fb1-4b6b-af72-c2bea7170106', 'abb8dfcb-e0a4-478b-ac33-8d0220d8a4e1']","[69.8, 5.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[65.4, 11.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.239
00beb430-8fb1-4b6b-af72-c2bea7170106,3918,2,00:43:11.509,88,11,215,2.647688,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['ffd6db61-266d-4da8-b315-5529cc21e6f3'],"[65.4, 11.7]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6038.0,John Guidetti,40.94142,0.08314123,2.0,Low Pass,"[106.2, 15.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.509
85d2f68a-c0e0-4bb7-a14f-4239e3aceef1,3919,2,00:43:13.023,88,13,215,4.74616,17,Pressure,209,Celta Vigo,1,Regular Play,214,Espanyol,,,"['baf2a585-4443-4304-9908-a45bcf6e8e99', 'ffd6db61-266d-4da8-b315-5529cc21e6f3']","[18.5, 65.0]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593.023
ffd6db61-266d-4da8-b315-5529cc21e6f3,3920,2,00:43:14.157,88,14,215,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['00beb430-8fb1-4b6b-af72-c2bea7170106', '85d2f68a-c0e0-4bb7-a14f-4239e3aceef1']","[106.2, 15.1]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.157
