id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,off_camera,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_switch,pass_technique_id,pass_technique_name,pass_straight,interception_outcome_id,interception_outcome_name,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,pass_cross,pass_cut_back,clearance_head,foul_committed_type_id,foul_committed_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,pass_through_ball,pass_outswinging,ball_recovery_recovery_failure,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,pass_no_touch,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,clearance_aerial_won,shot_aerial_won,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,block_offensive,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,shot_one_on_one,timestamp_seconds
37419f90-c95f-482e-a9b6-a0ff6199f22a,2905,2,00:26:50.715,71,50,169,2.908597,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['416fca8a-ab92-4057-a65b-ccd83341ca64', '4d531939-778a-4d01-b1e7-6fe355f89ea8']","[71.9, 2.3]",4546.0,Dimitri Foulquier,6.0,Left Back,,,,,,,,,,,,"[82.2, 2.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.715
416fca8a-ab92-4057-a65b-ccd83341ca64,2906,2,00:26:53.623,71,53,169,0.9178,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['fa37e1fa-8804-4564-8298-9c8ab186d5bc'],"[82.2, 2.9]",4546.0,Dimitri Foulquier,6.0,Left Back,6680.0,Rubén Rochina Naixes,7.0604534,2.2256284,1.0,Ground Pass,"[77.9, 8.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.623
fa37e1fa-8804-4564-8298-9c8ab186d5bc,2907,2,00:26:54.541,71,54,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['416fca8a-ab92-4057-a65b-ccd83341ca64'],"[77.9, 8.5]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.541
14f45fdc-acd8-4ed5-959f-3b26f496371e,2908,2,00:26:54.541,71,54,169,0.481799,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['fa37e1fa-8804-4564-8298-9c8ab186d5bc', 'fd8cd239-1810-4867-9005-0352275e3113']","[77.9, 8.5]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,"[76.4, 9.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.541
fd8cd239-1810-4867-9005-0352275e3113,2909,2,00:26:55.023,71,55,169,1.2307,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['9432fa8c-6d21-436e-bc19-48dfd5d5d97d'],"[76.4, 9.8]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,25707.0,Francisco Manuel Rico Castro,8.860023,2.8555412,1.0,Ground Pass,"[67.9, 12.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.023
9432fa8c-6d21-436e-bc19-48dfd5d5d97d,2910,2,00:26:56.253,71,56,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['fd8cd239-1810-4867-9005-0352275e3113'],"[67.9, 12.3]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.253
363a8a8c-69a3-4446-a811-d2c257ffb961,2911,2,00:26:56.253,71,56,169,0.673896,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['9432fa8c-6d21-436e-bc19-48dfd5d5d97d', 'a9b3928f-d939-4bc6-b9ac-8ce0ff93a098', 'e252a727-a619-4b5e-8655-001c73b512f2']","[67.9, 12.3]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,"[67.9, 12.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.253
e252a727-a619-4b5e-8655-001c73b512f2,2912,2,00:26:56.565,71,56,169,0.521166,17,Pressure,1049,Granada,1,Regular Play,207,Valencia,,,"['363a8a8c-69a3-4446-a811-d2c257ffb961', 'a9b3928f-d939-4bc6-b9ac-8ce0ff93a098']","[50.5, 67.5]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.565
a9b3928f-d939-4bc6-b9ac-8ce0ff93a098,2913,2,00:26:56.927,71,56,169,1.1713,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['2ca6ada6-1b46-43ac-a9f4-b4874727ddee', 'e252a727-a619-4b5e-8655-001c73b512f2']","[67.9, 12.1]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,19454.0,Ricardo Miguel Moreira da Costa,18.613167,2.3979952,1.0,Ground Pass,"[54.2, 24.7]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.927
2ca6ada6-1b46-43ac-a9f4-b4874727ddee,2914,2,00:26:58.099,71,58,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['a9b3928f-d939-4bc6-b9ac-8ce0ff93a098'],"[54.2, 24.7]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.099
4cf9f612-da96-4b76-bb2c-7b5dad7d6813,2915,2,00:26:58.099,71,58,169,1.448198,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['2ca6ada6-1b46-43ac-a9f4-b4874727ddee', '78463da2-e741-4920-aeea-6b15758381cb']","[54.2, 24.7]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,"[57.4, 31.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.099
78463da2-e741-4920-aeea-6b15758381cb,2916,2,00:26:59.547,71,59,169,3.0579,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['477ec827-b1d7-488a-856a-4f0fa24903f4'],"[57.4, 31.2]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,20064.0,Hugo Miguel Almeida Costa Lopes,46.208767,1.1565272,3.0,High Pass,"[76.0, 73.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.547
477ec827-b1d7-488a-856a-4f0fa24903f4,2917,2,00:27:02.605,72,2,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['78463da2-e741-4920-aeea-6b15758381cb'],"[76.0, 73.5]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.605
f9c123dd-a5c6-4b26-a7c0-13bbda1389fb,2918,2,00:27:02.605,72,2,169,0.093098,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['477ec827-b1d7-488a-856a-4f0fa24903f4', 'e0a887e1-3ae8-4525-83b4-8933fd743c1d']","[76.0, 73.5]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[77.5, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.605
e0a887e1-3ae8-4525-83b4-8933fd743c1d,2919,2,00:27:02.698,72,2,169,0.0,38,Miscontrol,1049,Granada,1,Regular Play,1049,Granada,,,,"[77.5, 73.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.698
c07e27d1-cf62-43a7-96ca-8cc18a33704e,2920,2,00:27:04.141,72,4,169,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,207,Valencia,,,,"[48.0, 12.8]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.141
554dc35d-d0c0-49db-aeae-1a2c8a2eae8b,2921,2,00:27:04.141,72,4,169,1.02327,43,Carry,1049,Granada,1,Regular Play,207,Valencia,,,"['c07e27d1-cf62-43a7-96ca-8cc18a33704e', 'c2ed442e-5817-4c63-8f17-9ecb3bd4014a']","[48.0, 12.8]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,"[51.8, 14.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.141
c2ed442e-5817-4c63-8f17-9ecb3bd4014a,2922,2,00:27:05.164,72,5,169,2.101272,30,Pass,1049,Granada,1,Regular Play,207,Valencia,,,['a2d1c535-8c9a-4706-b837-f35dfcea402b'],"[51.8, 14.1]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,10802.0,André Filipe Tavares Gomes,11.011357,1.3324255,1.0,Ground Pass,"[54.4, 24.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.164
b1273c6d-1c10-4312-8c48-48c947d57b34,2923,2,00:27:06.760,72,6,169,0.478298,17,Pressure,1049,Granada,1,Regular Play,1049,Granada,,,,"[65.5, 54.9]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.76
a2d1c535-8c9a-4706-b837-f35dfcea402b,2924,2,00:27:07.265,72,7,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,207,Valencia,,,['c2ed442e-5817-4c63-8f17-9ecb3bd4014a'],"[54.4, 24.8]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.265
b279160f-6449-400b-b0fa-9cc839691f9e,2925,2,00:27:07.265,72,7,169,0.244354,43,Carry,1049,Granada,1,Regular Play,207,Valencia,,,"['246ec9d4-22f0-43aa-b158-8f692eecd64e', 'a2d1c535-8c9a-4706-b837-f35dfcea402b']","[54.4, 24.8]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[57.8, 27.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.265
246ec9d4-22f0-43aa-b158-8f692eecd64e,2926,2,00:27:07.510,72,7,169,0.0,3,Dispossessed,1049,Granada,1,Regular Play,207,Valencia,,,['cc5f5f81-f107-4e41-b252-7d983a439583'],"[57.8, 27.8]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.51
cc5f5f81-f107-4e41-b252-7d983a439583,2927,2,00:27:07.510,72,7,169,0.0,4,Duel,1049,Granada,1,Regular Play,1049,Granada,,,['246ec9d4-22f0-43aa-b158-8f692eecd64e'],"[62.3, 52.3]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,True,,,,,11.0,Tackle,,True,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.51
da7c525f-71c5-48eb-846a-47114e14c711,2928,2,00:27:08.054,72,8,169,1.4313,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['980361b1-6c09-4d54-b70e-bc12ee5ae0d9'],"[58.5, 43.6]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,6702.0,David Rodríguez Lombán,19.307253,2.3745074,1.0,Ground Pass,"[44.6, 57.0]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.054
980361b1-6c09-4d54-b70e-bc12ee5ae0d9,2929,2,00:27:09.485,72,9,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['da7c525f-71c5-48eb-846a-47114e14c711'],"[44.6, 57.0]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.485
64855329-a181-4a37-a6dd-017595a84601,2930,2,00:27:09.485,72,9,169,0.082597,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['4e200058-ad9c-4efc-993c-338ccea0af33', '980361b1-6c09-4d54-b70e-bc12ee5ae0d9']","[44.6, 57.0]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,"[43.9, 56.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.485
4e200058-ad9c-4efc-993c-338ccea0af33,2931,2,00:27:09.568,72,9,169,1.1726,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['ad8b1e28-a9f1-4325-beb5-ed6b8b1aac53'],"[43.9, 56.8]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,26776.0,Juan Isaac Cuenca López,5.189412,0.43779132,1.0,Ground Pass,"[48.6, 59.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.568
ad8b1e28-a9f1-4325-beb5-ed6b8b1aac53,2932,2,00:27:10.740,72,10,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['4e200058-ad9c-4efc-993c-338ccea0af33'],"[48.6, 59.0]",26776.0,Juan Isaac Cuenca López,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.74
12694139-11c6-4954-815a-53b880c327b7,2933,2,00:27:10.740,72,10,169,1.163499,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['ad8b1e28-a9f1-4325-beb5-ed6b8b1aac53', 'ae09a6c9-1abc-400d-b5f4-b80006ed34a7', 'da3bd16c-00c5-4c46-a6b9-ea3e84331f42']","[48.6, 59.0]",26776.0,Juan Isaac Cuenca López,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.4, 58.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.74
ae09a6c9-1abc-400d-b5f4-b80006ed34a7,2934,2,00:27:11.542,72,11,169,0.393295,17,Pressure,1049,Granada,1,Regular Play,207,Valencia,,,"['12694139-11c6-4954-815a-53b880c327b7', 'da3bd16c-00c5-4c46-a6b9-ea3e84331f42']","[65.5, 19.8]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.542
da3bd16c-00c5-4c46-a6b9-ea3e84331f42,2935,2,00:27:11.904,72,11,169,0.6552,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['ae09a6c9-1abc-400d-b5f4-b80006ed34a7', 'f971c60a-c796-41d2-ab2d-3e8eff47b6fd']","[51.4, 58.8]",26776.0,Juan Isaac Cuenca López,9.0,Right Defensive Midfield,20064.0,Hugo Miguel Almeida Costa Lopes,8.575546,-1.0183774,1.0,Ground Pass,"[55.9, 51.5]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.904
f971c60a-c796-41d2-ab2d-3e8eff47b6fd,2936,2,00:27:12.559,72,12,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['da3bd16c-00c5-4c46-a6b9-ea3e84331f42'],"[55.9, 51.5]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.559
a6ecbe94-7110-49b9-a90b-234613dc130c,2937,2,00:27:12.559,72,12,169,0.263998,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['27722907-c666-47b3-8c28-763b7d22e8b3', 'f971c60a-c796-41d2-ab2d-3e8eff47b6fd']","[55.9, 51.5]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[56.1, 51.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.559
27722907-c666-47b3-8c28-763b7d22e8b3,2938,2,00:27:12.823,72,12,169,1.04,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['2ed8da7a-a5c0-443a-9c2f-9a0a8f1be65a'],"[56.1, 51.5]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6702.0,David Rodríguez Lombán,14.542696,2.5173464,1.0,Ground Pass,"[44.3, 60.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.823
2ed8da7a-a5c0-443a-9c2f-9a0a8f1be65a,2939,2,00:27:13.863,72,13,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['27722907-c666-47b3-8c28-763b7d22e8b3'],"[44.3, 60.0]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.863
3f1e3103-ed5f-4526-9106-2ddc78f0424f,2940,2,00:27:13.863,72,13,169,0.1488,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['2ed8da7a-a5c0-443a-9c2f-9a0a8f1be65a', '7f20ed1e-5fc3-4913-aea8-5f0c655f4ad6']","[44.3, 60.0]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,"[48.4, 59.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.863
7f20ed1e-5fc3-4913-aea8-5f0c655f4ad6,2941,2,00:27:14.012,72,14,169,1.32,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['f7692bff-aad4-423a-a7de-f1032467e314'],"[48.4, 59.2]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,25707.0,Francisco Manuel Rico Castro,23.151026,-1.4234015,1.0,Ground Pass,"[51.8, 36.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.012
f7692bff-aad4-423a-a7de-f1032467e314,2942,2,00:27:15.332,72,15,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['7f20ed1e-5fc3-4913-aea8-5f0c655f4ad6'],"[51.8, 36.3]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.332
cb89f74d-492f-4012-ac27-0aff84542fd5,2943,2,00:27:15.332,72,15,169,0.08,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['23c16249-2b63-4693-93c5-a387903d04a9', 'f7692bff-aad4-423a-a7de-f1032467e314']","[51.8, 36.3]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,"[51.8, 36.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.332
23c16249-2b63-4693-93c5-a387903d04a9,2944,2,00:27:15.412,72,15,169,1.7113,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['4a69e987-4762-4d59-8d4b-48177de6de1a'],"[51.8, 36.3]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,19454.0,Ricardo Miguel Moreira da Costa,16.292637,-1.863429,1.0,Ground Pass,"[47.1, 20.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.412
4a69e987-4762-4d59-8d4b-48177de6de1a,2945,2,00:27:17.123,72,17,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['23c16249-2b63-4693-93c5-a387903d04a9'],"[47.1, 20.7]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.123
83e08d22-6f84-49cc-a4b1-537d63c8fd8c,2946,2,00:27:17.123,72,17,169,1.9389,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['0814db76-9630-4f7e-ba55-a2376e293cd6', '4a69e987-4762-4d59-8d4b-48177de6de1a']","[47.1, 20.7]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,"[60.0, 14.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.123
0814db76-9630-4f7e-ba55-a2376e293cd6,2947,2,00:27:19.062,72,19,169,0.8472,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['d1af5890-fd62-48b9-9366-61804fef42ce'],"[60.0, 14.1]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,4546.0,Dimitri Foulquier,11.078809,-1.0303768,1.0,Ground Pass,"[65.7, 4.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.062
d1af5890-fd62-48b9-9366-61804fef42ce,2948,2,00:27:19.909,72,19,169,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['0814db76-9630-4f7e-ba55-a2376e293cd6'],"[65.7, 4.6]",4546.0,Dimitri Foulquier,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.909
bd9ec368-0bac-4572-833a-85e729ec53a8,2949,2,00:27:19.909,72,19,169,2.471297,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['37507754-af93-4416-a422-b0ac895058d0', 'd1af5890-fd62-48b9-9366-61804fef42ce']","[65.7, 4.6]",4546.0,Dimitri Foulquier,6.0,Left Back,,,,,,,,,,,,"[71.1, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.909
