id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,pass_aerial_won,carry_end_location,counterpress,interception_outcome_id,interception_outcome_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_no_touch,shot_first_time,goalkeeper_end_location,miscontrol_aerial_won,pass_through_ball,foul_committed_card_id,foul_committed_card_name,clearance_head,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,foul_won_defensive,dribble_overrun,pass_cut_back,block_offensive,pass_inswinging,shot_one_on_one,ball_recovery_recovery_failure,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
b1e70a1a-a548-4255-8b94-40f3ed600305,2857,2,00:19:59.076,64,59,121,0.3786,43,Carry,212,Atlético Madrid,4,From Throw In,219,RC Deportivo La Coruña,,,"['847e1cdd-72a8-40bf-8109-939a6ea55dff', 'd128899f-1c3a-40e7-a4ac-6666061c8b4d']",,"[40.4, 7.7]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,"[41.6, 9.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.076
d128899f-1c3a-40e7-a4ac-6666061c8b4d,2858,2,00:19:59.454,64,59,121,3.479324,30,Pass,212,Atlético Madrid,4,From Throw In,219,RC Deportivo La Coruña,,,"['17298d6d-56cf-4be6-ae11-e17cd71dad61', '18d11c37-3d2d-47da-a01d-5e13771838d5']",,"[41.6, 9.1]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,6732.0,Lucas Pérez Martínez,41.625473,0.2624594,3.0,High Pass,"[81.8, 19.9]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.454
d5b7c7b8-292b-4db6-bbd6-1680121e8fb0,2859,2,00:19:59.495,64,59,121,0.081742,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,,,"[76.9, 71.0]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.495
17298d6d-56cf-4be6-ae11-e17cd71dad61,2860,2,00:20:02.934,65,2,121,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,219,RC Deportivo La Coruña,,,['d128899f-1c3a-40e7-a4ac-6666061c8b4d'],,"[79.7, 20.5]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.934
18d11c37-3d2d-47da-a01d-5e13771838d5,2861,2,00:20:02.934,65,2,121,2.503326,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d128899f-1c3a-40e7-a4ac-6666061c8b4d'],,"[38.3, 60.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,11.542097,-0.6625629,3.0,High Pass,"[47.4, 53.1]",37.0,Head,66.0,Recovery,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.934
3cfab887-fce1-41ed-ba8f-cb703810bacf,2862,2,00:20:05.874,65,5,121,0.0,22,Foul Committed,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a33e076f-24e5-4c6b-b0f1-24ad5be023c6'],,"[47.6, 53.3]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.874
a33e076f-24e5-4c6b-b0f1-24ad5be023c6,2863,2,00:20:05.874,65,5,121,0.0,21,Foul Won,212,Atlético Madrid,4,From Throw In,219,RC Deportivo La Coruña,,,['3cfab887-fce1-41ed-ba8f-cb703810bacf'],,"[72.5, 26.8]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1205.874
4abff5e1-bcc4-45c1-8c7d-a11021674548,2864,2,00:20:40.178,65,40,122,1.873105,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['f9a31dc6-fd94-4e09-872e-da497ac427fc'],,"[73.7, 26.8]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,42.68817,0.4301172,3.0,High Pass,"[112.5, 44.6]",40.0,Right Foot,62.0,Free Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.1779999999999
f9a31dc6-fd94-4e09-872e-da497ac427fc,2865,2,00:20:42.051,65,42,123,0.0,23,Goal Keeper,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['4abff5e1-bcc4-45c1-8c7d-a11021674548'],,"[7.6, 35.5]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,,,,,,,25.0,Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.051
dbeb1b74-f125-4f3a-ba39-fc228ee0a0f6,2866,2,00:20:42.051,65,42,123,6.925937,43,Carry,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['ee72aa3b-d923-47aa-a5f7-755f3210e2e1', 'f9a31dc6-fd94-4e09-872e-da497ac427fc']",,"[7.6, 35.5]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,"[13.6, 39.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.051
ee72aa3b-d923-47aa-a5f7-755f3210e2e1,2867,2,00:20:48.977,65,48,123,3.052676,30,Pass,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['0c550864-777e-4db1-bf2e-ada7fbf74e9e'],,"[13.6, 39.9]",6378.0,Jan Oblak,1.0,Goalkeeper,6375.0,Juan Francisco Torres Belén,33.61339,0.861202,1.0,Ground Pass,"[35.5, 65.4]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.977
0c550864-777e-4db1-bf2e-ada7fbf74e9e,2868,2,00:20:52.029,65,52,123,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['ee72aa3b-d923-47aa-a5f7-755f3210e2e1'],,"[35.5, 65.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.029
622caf1f-9ab4-4293-a745-8463b4b89dd2,2869,2,00:20:52.029,65,52,123,0.270545,30,Pass,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['8192e014-13ce-4a8a-8407-7426a1fae82c', '880aa468-75da-47c9-8c9d-bf3139832a84']",,"[37.5, 64.6]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5487.0,Antoine Griezmann,3.5846896,0.4012288,1.0,Ground Pass,"[40.8, 66.0]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.029
880aa468-75da-47c9-8c9d-bf3139832a84,2870,2,00:20:52.300,65,52,123,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['622caf1f-9ab4-4293-a745-8463b4b89dd2'],,"[52.2, 67.8]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.3
8192e014-13ce-4a8a-8407-7426a1fae82c,2871,2,00:20:52.300,65,52,124,0.0,10,Interception,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['622caf1f-9ab4-4293-a745-8463b4b89dd2'],,"[79.3, 14.1]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.3
4da822c0-a28b-4ae1-88c1-53da5ec1c763,2872,2,00:20:52.300,65,52,124,5.231475,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['8192e014-13ce-4a8a-8407-7426a1fae82c', 'ab4f37e8-3196-46fc-bfc2-2341712b7a5f']",,"[79.3, 14.1]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[104.4, 12.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.3
ab4f37e8-3196-46fc-bfc2-2341712b7a5f,2873,2,00:20:57.531,65,57,124,0.35678,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['4940ec1b-e103-4abf-aaaa-b9344b299d3d'],,"[104.4, 12.3]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,3.3241541,1.2966288,2.0,Low Pass,"[105.3, 15.5]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.531
4940ec1b-e103-4abf-aaaa-b9344b299d3d,2874,2,00:20:57.888,65,57,124,0.0,6,Block,219,RC Deportivo La Coruña,1,Regular Play,212,Atlético Madrid,,,['ab4f37e8-3196-46fc-bfc2-2341712b7a5f'],,"[14.8, 64.6]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.888
7778ec22-9b05-41a5-8cee-953ec84c282e,2875,2,00:21:00.268,66,0,124,1.249293,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['64fe6832-73f3-4c78-b196-d2f9d3cdd367'],,"[99.0, 18.5]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,6733.0,Pedro Mosquera Parada,11.872658,2.5722795,2.0,Low Pass,"[89.0, 24.9]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.268
64fe6832-73f3-4c78-b196-d2f9d3cdd367,2876,2,00:21:01.518,66,1,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['7778ec22-9b05-41a5-8cee-953ec84c282e'],,"[89.0, 24.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.518
2c35179a-4469-4a94-82c0-760e85433af0,2877,2,00:21:01.518,66,1,124,0.159999,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['103f2ef4-7f8d-4bc2-9ac6-1ae8e269e5b0', '64fe6832-73f3-4c78-b196-d2f9d3cdd367', '8a7a26bf-c569-40cb-898f-7d425083de41']",,"[89.0, 24.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,"[88.6, 21.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.518
8a7a26bf-c569-40cb-898f-7d425083de41,2878,2,00:21:01.551,66,1,124,0.225399,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,212,Atlético Madrid,,,"['103f2ef4-7f8d-4bc2-9ac6-1ae8e269e5b0', '2c35179a-4469-4a94-82c0-760e85433af0']",,"[31.9, 57.4]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.551
103f2ef4-7f8d-4bc2-9ac6-1ae8e269e5b0,2879,2,00:21:01.678,66,1,124,1.452624,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['61b9925d-be29-432e-87b0-77e5223da866', '8a7a26bf-c569-40cb-898f-7d425083de41']",,"[88.6, 21.9]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,5724.0,Fayçal Fajr,20.74729,1.6383263,3.0,High Pass,"[87.2, 42.6]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.678
61b9925d-be29-432e-87b0-77e5223da866,2880,2,00:21:03.130,66,3,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['103f2ef4-7f8d-4bc2-9ac6-1ae8e269e5b0'],,"[87.2, 42.6]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.13
6a89620b-8e93-4279-a286-af41368ffd53,2881,2,00:21:03.130,66,3,124,1.740073,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['1d36a9b2-b1c0-4b35-a147-63efa4e2539f', '61b9925d-be29-432e-87b0-77e5223da866', 'a3381fb1-7a09-4dda-abba-62630783042d']",,"[87.2, 42.6]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,"[88.6, 42.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.13
a3381fb1-7a09-4dda-abba-62630783042d,2882,2,00:21:03.212,66,3,124,0.181101,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,212,Atlético Madrid,,,['6a89620b-8e93-4279-a286-af41368ffd53'],,"[31.5, 36.7]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.212
317b060a-8718-4cab-ac65-d145536518d2,2883,2,00:21:04.430,66,4,124,0.384564,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,212,Atlético Madrid,,,,,"[30.5, 40.1]",6377.0,Ángel Martín Correa,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.43
1d36a9b2-b1c0-4b35-a147-63efa4e2539f,2884,2,00:21:04.870,66,4,124,0.482946,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['21674a9a-2347-44fb-b83e-633585bb4c31'],,"[88.6, 42.8]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,5582.0,Celso Borges Mora,7.7897367,0.50959224,1.0,Ground Pass,"[95.4, 46.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.87
21674a9a-2347-44fb-b83e-633585bb4c31,2885,2,00:21:05.353,66,5,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['1d36a9b2-b1c0-4b35-a147-63efa4e2539f'],,"[95.4, 46.6]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.353
d7d1657c-f398-47fd-9753-d816978e8054,2886,2,00:21:05.353,66,5,124,0.200901,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['21674a9a-2347-44fb-b83e-633585bb4c31', '35cbaf85-361c-42e0-b208-fab4034df24a']",,"[95.4, 46.6]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[93.8, 46.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.353
35cbaf85-361c-42e0-b208-fab4034df24a,2887,2,00:21:05.554,66,5,124,0.740033,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['1c6fe69c-440a-46a2-a963-4564c4603e51'],,"[93.8, 46.8]",5582.0,Celso Borges Mora,9.0,Right Defensive Midfield,5724.0,Fayçal Fajr,9.80816,-1.8603,1.0,Ground Pass,"[91.0, 37.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.554
b1a3c11b-2d06-47d1-9a5d-3c421617df61,2888,2,00:21:06.076,66,6,124,0.522149,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,212,Atlético Madrid,,,"['1c6fe69c-440a-46a2-a963-4564c4603e51', 'e528d378-28f9-41d5-a018-0d8545e600b3']",,"[28.3, 42.5]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.076
1c6fe69c-440a-46a2-a963-4564c4603e51,2889,2,00:21:06.294,66,6,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['35cbaf85-361c-42e0-b208-fab4034df24a', 'b1a3c11b-2d06-47d1-9a5d-3c421617df61']",,"[91.0, 37.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.294
e528d378-28f9-41d5-a018-0d8545e600b3,2890,2,00:21:06.294,66,6,124,0.937439,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['1c6fe69c-440a-46a2-a963-4564c4603e51', 'aa6586a3-e350-4ab1-9d7f-c22ffa783f95', 'b1a3c11b-2d06-47d1-9a5d-3c421617df61']",,"[91.0, 37.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,"[92.0, 37.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.294
aa6586a3-e350-4ab1-9d7f-c22ffa783f95,2891,2,00:21:07.232,66,7,124,0.0,38,Miscontrol,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,,,"[92.0, 37.0]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.232
b2a2da9e-15bf-48d4-80c5-b7add459865e,2892,2,00:21:07.526,66,7,124,0.945537,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['432125e4-d8d8-47b8-8191-7d08c913b361'],,"[90.2, 36.0]",25997.0,Jonás Manuel Gutiérrez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.526
432125e4-d8d8-47b8-8191-7d08c913b361,2893,2,00:21:07.945,66,7,124,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,212,Atlético Madrid,,,['b2a2da9e-15bf-48d4-80c5-b7add459865e'],,"[32.9, 43.7]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,1267.945
02319508-dade-46c1-bb8e-810710cda034,2894,2,00:21:09.204,66,9,125,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,,,"[33.5, 40.9]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.204
58f7d6d0-4a8e-4fc4-bcf1-7d473405a6b6,2895,2,00:21:09.204,66,9,125,4.086428,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['02319508-dade-46c1-bb8e-810710cda034', '8a8f087f-0ffd-4bc9-b441-502b8d7c747e', 'a2144699-099e-48d7-8df8-eacef4141c30']",,"[33.5, 40.9]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,"[49.6, 30.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.204
8a8f087f-0ffd-4bc9-b441-502b8d7c747e,2896,2,00:21:11.709,66,11,125,1.703032,17,Pressure,212,Atlético Madrid,1,Regular Play,219,RC Deportivo La Coruña,,,"['58f7d6d0-4a8e-4fc4-bcf1-7d473405a6b6', 'a2144699-099e-48d7-8df8-eacef4141c30']",,"[71.5, 45.0]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.709
a2144699-099e-48d7-8df8-eacef4141c30,2897,2,00:21:13.291,66,13,125,3.276664,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1eaf9071-c10a-4e65-9607-96ee1ed49a7c', '8a8f087f-0ffd-4bc9-b441-502b8d7c747e']",,"[49.6, 30.2]",5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,6320.0,Filipe Luís Kasmirski,19.54789,-1.9151968,1.0,Ground Pass,"[43.0, 11.8]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.291
1eaf9071-c10a-4e65-9607-96ee1ed49a7c,2898,2,00:21:16.567,66,16,125,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['a2144699-099e-48d7-8df8-eacef4141c30'],,"[43.0, 11.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.567
190004b6-65b9-4527-82dc-993de0a03577,2899,2,00:21:16.567,66,16,125,0.931332,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['1eaf9071-c10a-4e65-9607-96ee1ed49a7c', 'aa277bdd-429f-45ee-874d-8be0c8c2909f']",,"[43.0, 11.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,"[49.0, 4.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.567
aa277bdd-429f-45ee-874d-8be0c8c2909f,2900,2,00:21:17.499,66,17,125,1.835532,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['47c45bf2-6676-47b1-abc4-fc1e4f12da68'],,"[49.0, 4.3]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,20669.0,Tiago Cardoso Mendes,11.783463,1.6898882,1.0,Ground Pass,"[47.6, 16.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.499
47c45bf2-6676-47b1-abc4-fc1e4f12da68,2901,2,00:21:19.334,66,19,125,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['aa277bdd-429f-45ee-874d-8be0c8c2909f'],,"[47.6, 16.0]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.334
