id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,counterpress,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_switch,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_no_touch,clearance_left_foot,pass_goal_assist,pass_outswinging,pass_technique_id,pass_technique_name,shot_one_on_one,shot_open_goal,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,block_deflection,shot_first_time,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,block_offensive,pass_miscommunication,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,foul_won_defensive,pass_inswinging,foul_committed_type_id,foul_committed_type_name,pass_deflected,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,timestamp_seconds
d68063dc-aab0-4a77-8c6e-3e7dfc1481cb,2363,2,00:09:43.571,54,43,96,0.801406,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['49b6c98a-57c9-4b84-ade0-d3ec3386b4fd', 'f8408b22-43c0-4111-bce0-be166aa01151']","[30.3, 25.5]",5485.0,Raphaël Varane,5.0,Left Center Back,,,,,,,,,,,,"[30.2, 25.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.571
49b6c98a-57c9-4b84-ade0-d3ec3386b4fd,2364,2,00:09:44.372,54,44,96,1.560088,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['a084874d-ec24-4768-9403-00d0392ed6f6'],"[30.2, 25.5]",5485.0,Raphaël Varane,5.0,Left Center Back,20016.0,Kléper Laveran Lima Ferreira,33.85159,1.4761246,1.0,Ground Pass,"[33.4, 59.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.372
a084874d-ec24-4768-9403-00d0392ed6f6,2365,2,00:09:45.932,54,45,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['49b6c98a-57c9-4b84-ade0-d3ec3386b4fd'],"[33.4, 59.2]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.932
02cc489b-572c-4f0d-bf53-d723c8547f76,2366,2,00:09:45.932,54,45,96,2.824152,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['5482fe84-a119-49b4-9f6c-52ae6a0c3315', 'a084874d-ec24-4768-9403-00d0392ed6f6']","[33.4, 59.2]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[36.4, 60.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.932
5482fe84-a119-49b4-9f6c-52ae6a0c3315,2367,2,00:09:48.756,54,48,96,1.202719,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c326653a-869f-4ab2-b8a2-3e8edfad1708'],"[36.4, 60.1]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5463.0,Luka Modrić,13.43019,-0.06706346,1.0,Ground Pass,"[49.8, 59.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.756
c326653a-869f-4ab2-b8a2-3e8edfad1708,2368,2,00:09:49.959,54,49,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['5482fe84-a119-49b4-9f6c-52ae6a0c3315'],"[49.8, 59.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9590000000001
2205c63f-38ed-41a8-92b6-ff505f007483,2369,2,00:09:49.959,54,49,96,0.051142,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['9d7233f4-95a7-4175-b6d8-6338f03677a5', 'c326653a-869f-4ab2-b8a2-3e8edfad1708']","[49.8, 59.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[49.8, 59.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9590000000001
9d7233f4-95a7-4175-b6d8-6338f03677a5,2370,2,00:09:50.010,54,50,96,1.458952,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['3ff66dd8-09bd-4753-9346-070609187528'],"[49.8, 59.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,20016.0,Kléper Laveran Lima Ferreira,14.782761,2.55359,1.0,Ground Pass,"[37.5, 67.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.01
3ff66dd8-09bd-4753-9346-070609187528,2371,2,00:09:51.469,54,51,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['9d7233f4-95a7-4175-b6d8-6338f03677a5'],"[37.5, 67.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.469
f72aa06f-be04-4571-afd7-3c0a2a3a98eb,2372,2,00:09:51.469,54,51,96,1.579047,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['3ff66dd8-09bd-4753-9346-070609187528', '971c98a5-3830-4fd8-bdd3-6c43eac34135']","[37.5, 67.4]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,"[41.2, 66.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.469
971c98a5-3830-4fd8-bdd3-6c43eac34135,2373,2,00:09:53.048,54,53,96,2.121154,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['ca0ab9cd-5f00-4600-9a5d-07d5ee7c9ad1'],"[41.2, 66.6]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5574.0,Toni Kroos,39.703148,-1.5582025,1.0,Ground Pass,"[41.7, 26.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.048
ca0ab9cd-5f00-4600-9a5d-07d5ee7c9ad1,2374,2,00:09:55.169,54,55,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['971c98a5-3830-4fd8-bdd3-6c43eac34135'],"[41.7, 26.9]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.169
7783ff7a-28d7-4021-ac9e-0db6c4fb4de9,2375,2,00:09:55.169,54,55,96,3.999998,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0b44efde-5590-4c8e-9670-2d887554dd95', 'ca0ab9cd-5f00-4600-9a5d-07d5ee7c9ad1']","[41.7, 26.9]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[48.4, 33.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.169
0b44efde-5590-4c8e-9670-2d887554dd95,2376,2,00:09:59.169,54,59,96,2.418042,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['80447fa8-4a07-4891-9f75-a07d2c6b271c'],"[48.4, 33.3]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5721.0,Daniel Carvajal Ramos,48.21369,1.120135,3.0,High Pass,"[69.4, 76.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.169
80447fa8-4a07-4891-9f75-a07d2c6b271c,2377,2,00:10:01.588,55,1,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['0b44efde-5590-4c8e-9670-2d887554dd95'],"[69.4, 76.7]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.588
ea2c5001-1bc9-4c8d-918d-f4d3f20fec1f,2378,2,00:10:01.588,55,1,96,2.139119,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['80447fa8-4a07-4891-9f75-a07d2c6b271c', 'b5de700b-2b36-49c7-93a4-07d586f92acd']","[69.4, 76.7]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,"[69.4, 78.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.588
b5de700b-2b36-49c7-93a4-07d586f92acd,2379,2,00:10:03.727,55,3,96,1.551537,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['664ca00a-eea7-4c04-8ac3-cd35af03e3ce'],"[69.4, 78.1]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,5463.0,Luka Modrić,21.827734,-1.6212122,1.0,Ground Pass,"[68.3, 56.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.727
664ca00a-eea7-4c04-8ac3-cd35af03e3ce,2380,2,00:10:05.278,55,5,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b5de700b-2b36-49c7-93a4-07d586f92acd'],"[68.3, 56.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.278
10caed83-e51e-4694-a143-34ef97d71bc0,2381,2,00:10:05.278,55,5,96,1.246184,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['61f61e56-43e6-4598-9918-8a980d6174f3'],"[68.3, 56.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,5574.0,Toni Kroos,16.36154,-2.6095586,1.0,Ground Pass,"[54.2, 48.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.278
61f61e56-43e6-4598-9918-8a980d6174f3,2382,2,00:10:06.524,55,6,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['10caed83-e51e-4694-a143-34ef97d71bc0'],"[54.2, 48.4]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.524
c148054b-2198-4278-b9c6-7bf6f7505476,2383,2,00:10:06.524,55,6,96,1.951504,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['7ce54337-2c3b-43cd-a6db-a3426f67b7eb'],"[54.9, 46.8]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5485.0,Raphaël Varane,13.018832,-1.5170021,1.0,Ground Pass,"[55.6, 33.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.524
7ce54337-2c3b-43cd-a6db-a3426f67b7eb,2384,2,00:10:08.476,55,8,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c148054b-2198-4278-b9c6-7bf6f7505476'],"[55.6, 33.8]",5485.0,Raphaël Varane,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.476
bab22827-6b16-4f85-8077-99cb2645f1a6,2385,2,00:10:08.476,55,8,96,1.650647,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['9ce45bf0-5e7a-452e-8602-f81eb34372ee'],"[57.0, 33.4]",5485.0,Raphaël Varane,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,22.020445,-1.0319345,1.0,Ground Pass,"[68.3, 14.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.476
9ce45bf0-5e7a-452e-8602-f81eb34372ee,2386,2,00:10:10.127,55,10,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['bab22827-6b16-4f85-8077-99cb2645f1a6'],"[68.3, 14.5]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.127
5f308178-ba9e-488e-b95f-1496eab83785,2387,2,00:10:10.127,55,10,96,0.524876,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['9ce45bf0-5e7a-452e-8602-f81eb34372ee', '9f85830d-b7d0-4d3c-ad56-169ec66c2026']","[68.3, 14.5]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[68.3, 13.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.127
9f85830d-b7d0-4d3c-ad56-169ec66c2026,2388,2,00:10:10.651,55,10,96,1.579769,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['4ee6be52-0b47-4a12-b927-040d55fae4e4', 'ef4409fc-d5a1-45b7-9cd2-5f0e87223d35']","[68.3, 13.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,4926.0,Francisco Román Alarcón Suárez,26.717222,0.09370969,1.0,Ground Pass,"[94.9, 15.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.651
ef4409fc-d5a1-45b7-9cd2-5f0e87223d35,2389,2,00:10:12.231,55,12,96,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['9f85830d-b7d0-4d3c-ad56-169ec66c2026'],"[91.1, 16.3]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.231
4ee6be52-0b47-4a12-b927-040d55fae4e4,2390,2,00:10:12.231,55,12,96,0.0,10,Interception,220,Real Madrid,1,Regular Play,1041,Sporting Gijón,,,['9f85830d-b7d0-4d3c-ad56-169ec66c2026'],"[25.2, 64.5]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.231
9cd69a42-eb86-421c-b131-f65959c74590,2391,2,00:10:16.148,55,16,97,0.964574,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['f21b8f8a-57f6-4e90-8869-5ef78b78cfe0'],"[90.3, 0.1]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,4926.0,Francisco Román Alarcón Suárez,11.555085,1.1613591,2.0,Low Pass,"[94.9, 10.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.148
7abdfc99-a3e7-443d-afee-8fd27e4cc362,2392,2,00:10:16.941,55,16,97,0.196151,17,Pressure,220,Real Madrid,4,From Throw In,1041,Sporting Gijón,,,"['ab55de7f-efd8-4500-bab1-443e84cf24e1', 'f21b8f8a-57f6-4e90-8869-5ef78b78cfe0']","[25.2, 69.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.941
f21b8f8a-57f6-4e90-8869-5ef78b78cfe0,2393,2,00:10:17.113,55,17,97,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['7abdfc99-a3e7-443d-afee-8fd27e4cc362', '9cd69a42-eb86-421c-b131-f65959c74590']","[94.9, 10.7]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.113
ab55de7f-efd8-4500-bab1-443e84cf24e1,2394,2,00:10:17.113,55,17,97,0.73701,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,"['6938a992-be56-4356-a715-9c8605d1d9ae', '7abdfc99-a3e7-443d-afee-8fd27e4cc362']","[94.5, 10.5]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5207.0,Cristiano Ronaldo dos Santos Aveiro,6.43506,-2.367183,1.0,Ground Pass,"[89.9, 6.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.113
6938a992-be56-4356-a715-9c8605d1d9ae,2395,2,00:10:17.850,55,17,97,,42,Ball Receipt*,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['ab55de7f-efd8-4500-bab1-443e84cf24e1'],"[89.9, 6.0]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.85
9c5640cc-3951-4fba-b0ae-4a7c3cc78d96,2396,2,00:10:17.850,55,17,97,0.55566,30,Pass,220,Real Madrid,4,From Throw In,220,Real Madrid,,,,"[97.8, 6.2]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,8.409518,1.1284221,1.0,Ground Pass,"[101.4, 13.8]",40.0,Right Foot,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.85
eabda74b-bb64-41f5-8c2c-306ff0ccac15,2397,2,00:10:17.891,55,17,97,0.197906,17,Pressure,220,Real Madrid,4,From Throw In,1041,Sporting Gijón,,,,"[18.8, 73.5]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.891
f82c6df9-faf8-4f0d-a88f-0aeeca9d56e7,2398,2,00:10:18.405,55,18,97,0.0,22,Foul Committed,220,Real Madrid,4,From Throw In,1041,Sporting Gijón,,,['93d595a0-4935-4514-a6a1-205dc3e019a4'],"[14.9, 75.7]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.405
93d595a0-4935-4514-a6a1-205dc3e019a4,2399,2,00:10:18.405,55,18,97,0.0,21,Foul Won,220,Real Madrid,4,From Throw In,220,Real Madrid,,,['f82c6df9-faf8-4f0d-a88f-0aeeca9d56e7'],"[105.2, 4.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,618.405
d99c21be-a5dc-4cbf-a6cd-225fba447327,2400,2,00:11:07.685,56,7,98,1.739774,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['983513e0-7135-4fd2-bd55-54e125ebdcc6', 'f221e4c4-0e0f-42f5-87d2-fdccd6983159']","[108.6, 11.7]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,3990.0,Jesé Rodríguez Ruiz,32.720024,1.4851171,3.0,High Pass,"[111.4, 44.3]",40.0,Right Foot,62.0,Free Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.685
f221e4c4-0e0f-42f5-87d2-fdccd6983159,2401,2,00:11:09.425,56,9,98,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['d99c21be-a5dc-4cbf-a6cd-225fba447327'],"[112.0, 47.5]",3990.0,Jesé Rodríguez Ruiz,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.425
983513e0-7135-4fd2-bd55-54e125ebdcc6,2402,2,00:11:09.425,56,9,99,0.0,23,Goal Keeper,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['d99c21be-a5dc-4cbf-a6cd-225fba447327'],"[8.7, 35.8]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,25.0,Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.425
ee83924b-edf2-4095-a58e-a900875d862d,2403,2,00:11:09.425,56,9,99,1.799618,43,Carry,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,"['983513e0-7135-4fd2-bd55-54e125ebdcc6', '99503db4-1424-4b52-9712-6a44b86d97d9']","[8.7, 35.8]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,"[16.4, 33.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.425
99503db4-1424-4b52-9712-6a44b86d97d9,2404,2,00:11:11.225,56,11,99,2.280257,30,Pass,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['4bdfa2db-677f-4b58-bac9-86904d5ec778'],"[16.4, 33.9]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,6581.0,Jonathan Rodríguez Menéndez,43.572582,-0.59436786,2.0,Low Pass,"[52.5, 9.5]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.225
4bdfa2db-677f-4b58-bac9-86904d5ec778,2405,2,00:11:13.505,56,13,99,,42,Ball Receipt*,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['99503db4-1424-4b52-9712-6a44b86d97d9'],"[52.5, 9.5]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.505
f6aaaa0b-5145-4f66-ae1b-538d17fe343a,2406,2,00:11:13.505,56,13,99,2.075849,43,Carry,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,"['2803ac8a-cc35-4fa2-8f8f-d8a679d66c2d', '4bdfa2db-677f-4b58-bac9-86904d5ec778', '4ff0dc96-6f68-47a2-981f-2d3543e20f38']","[52.5, 9.5]",6581.0,Jonathan Rodríguez Menéndez,17.0,Right Wing,,,,,,,,,,,,"[69.6, 1.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.505
2803ac8a-cc35-4fa2-8f8f-d8a679d66c2d,2407,2,00:11:14.766,56,14,99,0.814369,17,Pressure,1041,Sporting Gijón,8,From Keeper,220,Real Madrid,,,['f6aaaa0b-5145-4f66-ae1b-538d17fe343a'],"[53.0, 75.7]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.766
