id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,out,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_deflected,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,pass_cross,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_straight,pass_no_touch,pass_cut_back,pass_switch,foul_committed_type_id,foul_committed_type_name,pass_through_ball,dribble_overrun,pass_outswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,shot_first_time,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,block_deflection,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,timestamp_seconds
0d0124d4-07b8-46e8-a1d6-1ced72794e79,2307,2,00:19:30.219,64,30,148,2.866576,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['f80ddb39-b28d-4144-ae8b-479a948f9f39'],"[30.6, 0.1]",4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,24086.0,Antonio José Raillo Arenas,22.643322,1.9988858,2.0,Low Pass,"[21.2, 20.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.219
f80ddb39-b28d-4144-ae8b-479a948f9f39,2308,2,00:19:33.085,64,33,148,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['0d0124d4-07b8-46e8-a1d6-1ced72794e79'],"[21.2, 20.7]",24086.0,Antonio José Raillo Arenas,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.085
17c54cd6-2252-4428-97ee-3f352864492e,2309,2,00:19:34.196,64,34,148,0.448458,17,Pressure,214,Espanyol,4,From Throw In,209,Celta Vigo,,,,"[98.2, 58.1]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.196
2397e45d-6b07-442d-b8d9-0038b2c3a99a,2310,2,00:19:34.941,64,34,148,1.866978,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['caa3153f-4354-4c86-997e-4252252a42b4'],"[20.4, 24.3]",24086.0,Antonio José Raillo Arenas,5.0,Left Center Back,6792.0,Pau López Sabata,24.26211,2.3299615,1.0,Ground Pass,"[3.7, 41.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.941
caa3153f-4354-4c86-997e-4252252a42b4,2311,2,00:19:36.808,64,36,148,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['2397e45d-6b07-442d-b8d9-0038b2c3a99a'],"[3.7, 41.9]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.808
88007ea8-7ae7-4395-8432-6d38dcfb0a7c,2312,2,00:19:36.808,64,36,148,0.12,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['17369d62-577f-43d3-9cb0-8d1e4135090a', 'caa3153f-4354-4c86-997e-4252252a42b4']","[3.7, 41.9]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,"[3.7, 41.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.808
17369d62-577f-43d3-9cb0-8d1e4135090a,2313,2,00:19:36.928,64,36,148,2.036079,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['cbdc28da-d65a-4e61-9c99-a49e17cfcbf1'],"[3.7, 41.9]",6792.0,Pau López Sabata,1.0,Goalkeeper,6791.0,Javier López Rodríguez,46.010868,0.73927706,3.0,High Pass,"[37.7, 72.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.9279999999999
cbdc28da-d65a-4e61-9c99-a49e17cfcbf1,2314,2,00:19:38.964,64,38,148,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['17369d62-577f-43d3-9cb0-8d1e4135090a'],"[37.7, 72.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.964
defcc9b5-333f-4328-b309-75e75aaa1a50,2315,2,00:19:38.964,64,38,148,0.036748,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['8b01cff0-4ff1-433d-b10a-d837f4700515', 'cbdc28da-d65a-4e61-9c99-a49e17cfcbf1']","[37.7, 72.9]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[37.7, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.964
8b01cff0-4ff1-433d-b10a-d837f4700515,2316,2,00:19:39.001,64,39,148,2.037019,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['54af1ad3-15e4-4e33-9fe2-4c61cb2e18af', 'fa7c8ab3-d32b-4b54-810d-5d08699e2799']","[37.7, 72.9]",6791.0,Javier López Rodríguez,2.0,Right Back,6838.0,Hernán Arsenio Pérez González,26.172123,-1.0198923,2.0,Low Pass,"[51.4, 50.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.001
54af1ad3-15e4-4e33-9fe2-4c61cb2e18af,2317,2,00:19:41.038,64,41,148,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['8b01cff0-4ff1-433d-b10a-d837f4700515'],"[52.2, 58.3]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.038
fa7c8ab3-d32b-4b54-810d-5d08699e2799,2318,2,00:19:41.038,64,41,149,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['8b01cff0-4ff1-433d-b10a-d837f4700515'],"[68.7, 29.5]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.038
ddb0c513-0ad7-4bdf-b61a-cc879f007a02,2319,2,00:19:41.038,64,41,149,0.818144,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['4453a9fb-e3e1-42d3-b439-1937106aa0a9', 'fa7c8ab3-d32b-4b54-810d-5d08699e2799']","[68.7, 29.5]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,"[64.9, 32.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.038
4453a9fb-e3e1-42d3-b439-1937106aa0a9,2320,2,00:19:41.856,64,41,149,2.535864,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['2a710ecc-9679-4284-a8a3-18fe48fd3018'],"[64.9, 32.7]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,6794.0,Gustavo Daniel Cabral Cáceres,29.7392,-2.3038614,2.0,Low Pass,"[45.0, 10.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.856
17daf811-6104-483d-a85e-6926d397445e,2321,2,00:19:44.385,64,44,149,1.132714,17,Pressure,209,Celta Vigo,1,Regular Play,214,Espanyol,,,"['099fde55-23e4-4fa3-8d3e-e3e81b18bae7', '2a710ecc-9679-4284-a8a3-18fe48fd3018']","[73.6, 67.3]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.385
2a710ecc-9679-4284-a8a3-18fe48fd3018,2322,2,00:19:44.392,64,44,149,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['17daf811-6104-483d-a85e-6926d397445e', '4453a9fb-e3e1-42d3-b439-1937106aa0a9']","[45.0, 10.6]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.392
099fde55-23e4-4fa3-8d3e-e3e81b18bae7,2323,2,00:19:44.392,64,44,149,2.740403,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['17daf811-6104-483d-a85e-6926d397445e', '2a710ecc-9679-4284-a8a3-18fe48fd3018', '91fde882-6e2a-40cc-84e3-4148308cf8ba']","[45.0, 10.6]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,"[30.6, 16.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.392
91fde882-6e2a-40cc-84e3-4148308cf8ba,2324,2,00:19:47.132,64,47,149,1.736883,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['fd9a4553-c56b-4b2d-817a-0a054bffdfff'],"[30.6, 16.6]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,6884.0,Sergio Álvarez Conde,21.567568,2.711128,1.0,Ground Pass,"[11.0, 25.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.132
fd9a4553-c56b-4b2d-817a-0a054bffdfff,2325,2,00:19:48.869,64,48,149,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['91fde882-6e2a-40cc-84e3-4148308cf8ba'],"[11.0, 25.6]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.869
2631fb8b-c6d6-4fef-a1d2-d16f0488159a,2326,2,00:19:48.869,64,48,149,0.170984,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['3d4670b1-e237-416d-bbcc-dcbd6dad7a4c', 'fd9a4553-c56b-4b2d-817a-0a054bffdfff']","[11.0, 25.6]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,"[11.0, 25.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.869
3d4670b1-e237-416d-bbcc-dcbd6dad7a4c,2327,2,00:19:49.040,64,49,149,3.005847,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['aa033414-cda7-4259-9423-9de2716d1669'],"[11.0, 25.6]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,7577.0,Carles Planas Antolínez,65.470146,-0.40007836,3.0,High Pass,"[71.3, 0.1]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.04
aa033414-cda7-4259-9423-9de2716d1669,2328,2,00:19:52.046,64,52,149,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3d4670b1-e237-416d-bbcc-dcbd6dad7a4c'],"[69.6, 3.4]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.046
06dc8322-ee31-4088-943a-30e29b235e8f,2329,2,00:19:57.654,64,57,150,0.956506,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['dfe99771-1859-434b-905f-10e5998c69bc'],"[41.8, 80.0]",6791.0,Javier López Rodríguez,2.0,Right Back,6762.0,Álvaro González Soberón,11.74436,-2.4708412,2.0,Low Pass,"[32.6, 72.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.654
dfe99771-1859-434b-905f-10e5998c69bc,2330,2,00:19:58.610,64,58,150,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['06dc8322-ee31-4088-943a-30e29b235e8f'],"[32.6, 72.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.61
e8045922-a7d8-430c-bcc9-435455562241,2331,2,00:19:59.547,64,59,150,0.564558,17,Pressure,214,Espanyol,4,From Throw In,209,Celta Vigo,,,['f7efcbff-6f29-445c-901b-4463fbe16a55'],"[83.7, 7.2]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.547
f7efcbff-6f29-445c-901b-4463fbe16a55,2332,2,00:19:59.961,64,59,150,2.220789,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['cc441e65-695a-4308-9e75-49d73c4ef57f', 'e8045922-a7d8-430c-bcc9-435455562241']","[33.0, 74.2]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6838.0,Hernán Arsenio Pérez González,36.85987,-0.17451504,3.0,High Pass,"[69.3, 67.8]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.961
cc441e65-695a-4308-9e75-49d73c4ef57f,2333,2,00:20:02.182,65,2,150,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['f7efcbff-6f29-445c-901b-4463fbe16a55'],"[69.3, 67.8]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.182
51d09406-b963-4c9a-9077-0cbebc719401,2334,2,00:20:02.182,65,2,150,1.276142,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['4e5a9ae8-41f0-4838-ba82-edbb04754336', 'fff805f9-5f57-4a0b-b3d7-4138b83c22c1']","[68.1, 68.8]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,23924.0,Mamadou Sylla Diallo,11.141364,-0.4957651,2.0,Low Pass,"[77.9, 63.5]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.182
fff805f9-5f57-4a0b-b3d7-4138b83c22c1,2335,2,00:20:03.458,65,3,150,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['51d09406-b963-4c9a-9077-0cbebc719401'],"[74.9, 62.4]",23924.0,Mamadou Sylla Diallo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.458
4e5a9ae8-41f0-4838-ba82-edbb04754336,2336,2,00:20:03.458,65,3,150,0.0,2,Ball Recovery,214,Espanyol,4,From Throw In,209,Celta Vigo,,,['51d09406-b963-4c9a-9077-0cbebc719401'],"[42.2, 16.6]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.458
7e26e9d2-3913-4131-a11d-6b12e88ce470,2337,2,00:20:03.458,65,3,150,1.731756,43,Carry,214,Espanyol,4,From Throw In,209,Celta Vigo,,,"['326ea96b-9857-432e-a98f-d7a1fd28a55f', '4e5a9ae8-41f0-4838-ba82-edbb04754336']","[42.2, 16.6]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,"[41.1, 13.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.458
326ea96b-9857-432e-a98f-d7a1fd28a55f,2338,2,00:20:05.190,65,5,150,2.573605,30,Pass,214,Espanyol,4,From Throw In,209,Celta Vigo,,,['b04d4c09-d541-46f5-a33b-6f7f2e76e9c0'],"[41.1, 13.6]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,6884.0,Sergio Álvarez Conde,32.40386,2.7622323,1.0,Ground Pass,"[11.0, 25.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.19
b04d4c09-d541-46f5-a33b-6f7f2e76e9c0,2339,2,00:20:07.763,65,7,150,,42,Ball Receipt*,214,Espanyol,4,From Throw In,209,Celta Vigo,,,['326ea96b-9857-432e-a98f-d7a1fd28a55f'],"[11.0, 25.6]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.763
6d6295af-e483-4dd2-a2d6-f004442ff490,2340,2,00:20:07.763,65,7,150,0.939592,43,Carry,214,Espanyol,4,From Throw In,209,Celta Vigo,,,"['38d92020-2f32-44a8-a5eb-4a5b387b63b7', 'b04d4c09-d541-46f5-a33b-6f7f2e76e9c0', 'fd3349ca-d85c-4389-b810-018d80ff80e7']","[11.0, 25.6]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,"[10.1, 25.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.763
fd3349ca-d85c-4389-b810-018d80ff80e7,2341,2,00:20:08.348,65,8,150,0.615394,17,Pressure,214,Espanyol,4,From Throw In,214,Espanyol,,,"['38d92020-2f32-44a8-a5eb-4a5b387b63b7', '6d6295af-e483-4dd2-a2d6-f004442ff490']","[103.6, 58.1]",23924.0,Mamadou Sylla Diallo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.348
38d92020-2f32-44a8-a5eb-4a5b387b63b7,2342,2,00:20:08.703,65,8,150,2.385916,30,Pass,214,Espanyol,4,From Throw In,209,Celta Vigo,,,"['a375ae8e-4868-441a-a350-df32200d25ac', 'fd3349ca-d85c-4389-b810-018d80ff80e7']","[10.1, 25.2]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,7577.0,Carles Planas Antolínez,37.603325,-0.7308384,3.0,High Pass,"[38.1, 0.1]",38.0,Left Foot,,,,75.0,Out,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.703
a375ae8e-4868-441a-a350-df32200d25ac,2343,2,00:20:11.089,65,11,150,,42,Ball Receipt*,214,Espanyol,4,From Throw In,209,Celta Vigo,,,['38d92020-2f32-44a8-a5eb-4a5b387b63b7'],"[22.5, 11.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.089
7087c038-95b4-4b83-939a-14c7000847dc,2344,2,00:20:21.758,65,21,151,1.498352,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['04a07395-38dd-43ef-b5b1-5a507c832f17'],"[82.6, 80.0]",6791.0,Javier López Rodríguez,2.0,Right Back,6838.0,Hernán Arsenio Pérez González,19.0,-0.6435011,2.0,Low Pass,"[97.8, 68.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.758
4814f523-612c-4ca0-8b3d-282b7e60d037,2345,2,00:20:23.185,65,23,151,0.731207,17,Pressure,214,Espanyol,4,From Throw In,209,Celta Vigo,,,"['04a07395-38dd-43ef-b5b1-5a507c832f17', 'aad5beee-93b6-4f6d-b028-bd1b4482fcdb']","[21.2, 11.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.185
04a07395-38dd-43ef-b5b1-5a507c832f17,2346,2,00:20:23.256,65,23,151,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,"['4814f523-612c-4ca0-8b3d-282b7e60d037', '7087c038-95b4-4b83-939a-14c7000847dc']","[97.8, 68.6]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.256
aad5beee-93b6-4f6d-b028-bd1b4482fcdb,2347,2,00:20:23.256,65,23,151,1.353141,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['04a07395-38dd-43ef-b5b1-5a507c832f17', '4814f523-612c-4ca0-8b3d-282b7e60d037', '9caf96dd-7242-4752-9f89-209847e47e55', 'f89885c3-709e-4b26-afe2-b1736ffbf430']","[97.8, 68.6]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,"[95.4, 69.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.256
f89885c3-709e-4b26-afe2-b1736ffbf430,2348,2,00:20:23.724,65,23,151,0.438458,17,Pressure,214,Espanyol,4,From Throw In,209,Celta Vigo,,,['aad5beee-93b6-4f6d-b028-bd1b4482fcdb'],"[24.7, 10.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.724
9caf96dd-7242-4752-9f89-209847e47e55,2349,2,00:20:24.609,65,24,151,0.0,14,Dribble,214,Espanyol,4,From Throw In,214,Espanyol,,,['10d2fd1f-dbc7-4426-a9a8-7b5fbdf47447'],"[95.4, 69.7]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.609
10d2fd1f-dbc7-4426-a9a8-7b5fbdf47447,2350,2,00:20:24.609,65,24,152,0.0,4,Duel,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['9caf96dd-7242-4752-9f89-209847e47e55'],"[24.7, 10.4]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,True,11.0,Tackle,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.609
770a9e32-827a-4cff-a690-6d9dc5cb0527,2351,2,00:20:25.382,65,25,152,0.709146,17,Pressure,209,Celta Vigo,1,Regular Play,214,Espanyol,,,['b7fb290e-6ab9-4ce5-9afc-4576be48c3b2'],"[90.1, 66.0]",6838.0,Hernán Arsenio Pérez González,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.382
