id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,duel_type_id,duel_type_name,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,pass_cross,counterpress,duel_outcome_id,duel_outcome_name,pass_switch,pass_deflected,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,pass_goal_assist,shot_first_time,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,dribble_overrun,dribble_nutmeg,off_camera,goalkeeper_end_location,interception_outcome_id,interception_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,pass_through_ball,shot_one_on_one,miscontrol_aerial_won,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,shot_aerial_won,block_offensive,pass_miscommunication,foul_committed_offensive,timestamp_seconds
8460593e-8824-4eeb-9a36-e186af6fd6a5,2175,2,00:06:09.858,51,9,86,1.526102,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['9e7e02b8-cbc8-4961-ab03-e38c516a6a3d'],"[112.6, 75.8]",4324.0,Daniel Alves da Silva,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,6.1611686,2.9123607,1.0,Ground Pass,"[106.6, 77.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.858
9e7e02b8-cbc8-4961-ab03-e38c516a6a3d,2176,2,00:06:11.384,51,11,86,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['8460593e-8824-4eeb-9a36-e186af6fd6a5'],"[106.6, 77.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.384
eac36af4-9004-4a1e-ad4c-0750999b8550,2177,2,00:06:11.384,51,11,86,0.624998,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['59f188f8-f79b-40ba-add8-e5d93c13d7c8', '9e7e02b8-cbc8-4961-ab03-e38c516a6a3d']","[106.6, 77.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[100.7, 77.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.384
59f188f8-f79b-40ba-add8-e5d93c13d7c8,2178,2,00:06:12.009,51,12,86,1.453639,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['74656eb7-582d-4d04-b4e0-349e88ee4bb8'],"[100.7, 77.7]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5216.0,Andrés Iniesta Luján,21.972939,-1.9978005,1.0,Ground Pass,"[91.6, 57.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.009
74656eb7-582d-4d04-b4e0-349e88ee4bb8,2179,2,00:06:13.463,51,13,86,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['59f188f8-f79b-40ba-add8-e5d93c13d7c8'],"[91.6, 57.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.463
5a8b7cbe-e107-4f3f-8547-b965d96cd23a,2180,2,00:06:13.463,51,13,86,1.486561,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['74656eb7-582d-4d04-b4e0-349e88ee4bb8', '88de4ced-1dc4-4da3-8f75-ea059283878d']","[91.6, 57.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[91.6, 57.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.463
88de4ced-1dc4-4da3-8f75-ea059283878d,2181,2,00:06:14.949,51,14,86,1.613916,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['af951738-5f86-41d9-8e5c-d5dd1a02a780'],"[91.6, 57.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5211.0,Jordi Alba Ramos,27.806475,-1.549217,1.0,Ground Pass,"[92.2, 29.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.949
af951738-5f86-41d9-8e5c-d5dd1a02a780,2182,2,00:06:16.563,51,16,86,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['88de4ced-1dc4-4da3-8f75-ea059283878d'],"[92.2, 29.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.563
2000e054-b9ba-48d3-81ea-6a6386d9671a,2183,2,00:06:16.563,51,16,86,0.956684,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['2500e03b-77bc-4b1b-b4d2-b9a97e4da38d', 'af951738-5f86-41d9-8e5c-d5dd1a02a780']","[92.2, 29.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[93.5, 25.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.563
2500e03b-77bc-4b1b-b4d2-b9a97e4da38d,2184,2,00:06:17.520,51,17,86,0.436,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,"['868f7d7f-8c6b-4b0e-9164-36cdad44fcc3', '9b945477-996b-413f-b228-725075682386']","[93.5, 25.7]",5211.0,Jordi Alba Ramos,6.0,Left Back,5246.0,Luis Alberto Suárez Díaz,10.617438,1.0481455,2.0,Low Pass,"[98.8, 34.9]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.52
868f7d7f-8c6b-4b0e-9164-36cdad44fcc3,2185,2,00:06:17.956,51,17,86,,42,Ball Receipt*,217,Barcelona,2,From Corner,217,Barcelona,,,['2500e03b-77bc-4b1b-b4d2-b9a97e4da38d'],"[104.2, 43.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.956
9b945477-996b-413f-b228-725075682386,2186,2,00:06:17.956,51,17,86,0.0,10,Interception,217,Barcelona,2,From Corner,212,Atlético Madrid,,,['2500e03b-77bc-4b1b-b4d2-b9a97e4da38d'],"[21.3, 45.2]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,377.956
567533ea-ad99-4b0b-8448-aa821af16ce6,2187,2,00:06:18.590,51,18,86,0.0,2,Ball Recovery,217,Barcelona,2,From Corner,217,Barcelona,,,,"[105.9, 31.1]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.59
6eec6d21-5f0c-409a-bc5b-35808a481fb6,2188,2,00:06:18.590,51,18,86,0.809403,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['4c5ef254-3ca9-4747-97e9-31059a2998dd', '567533ea-ad99-4b0b-8448-aa821af16ce6', 'ef0fd1b1-94c5-400d-9b4a-bd2d93febee7']","[105.9, 31.1]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[106.3, 31.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.59
4c5ef254-3ca9-4747-97e9-31059a2998dd,2189,2,00:06:18.614,51,18,86,0.4025,17,Pressure,217,Barcelona,2,From Corner,212,Atlético Madrid,,,['6eec6d21-5f0c-409a-bc5b-35808a481fb6'],"[14.2, 46.5]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.614
7c96eaa1-879e-459f-8b02-981413b0819b,2190,2,00:06:19.400,51,19,86,0.0,39,Dribbled Past,217,Barcelona,2,From Corner,212,Atlético Madrid,,,['ef0fd1b1-94c5-400d-9b4a-bd2d93febee7'],"[13.8, 48.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.4
ef0fd1b1-94c5-400d-9b4a-bd2d93febee7,2191,2,00:06:19.400,51,19,86,0.0,14,Dribble,217,Barcelona,2,From Corner,217,Barcelona,,,['7c96eaa1-879e-459f-8b02-981413b0819b'],"[106.3, 31.7]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,379.4
3911ee9d-4fb9-450b-8853-91167fd9a558,2192,2,00:06:19.732,51,19,86,0.0,9,Clearance,217,Barcelona,2,From Corner,212,Atlético Madrid,,,,"[10.5, 48.2]",4788.0,Jesús Gámez Duarte,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,379.73199999999997
951107c9-e281-4c41-80d3-cb6f460960fb,2193,2,00:06:23.698,51,23,87,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,,"[43.5, 12.3]",5487.0,Antoine Griezmann,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.698
02cead64-dd72-491c-98bf-53be3f4c6652,2194,2,00:06:23.698,51,23,87,4.018969,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['3d00643f-1583-435c-8e96-980e3cefc276', '951107c9-e281-4c41-80d3-cb6f460960fb', 'dec8e8f5-64ac-4866-aeb9-e795a395efe8']","[43.5, 12.3]",5487.0,Antoine Griezmann,23.0,Center Forward,,,,,,,,,,,,"[66.2, 3.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.698
dec8e8f5-64ac-4866-aeb9-e795a395efe8,2195,2,00:06:27.146,51,27,87,0.648877,17,Pressure,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,"['02cead64-dd72-491c-98bf-53be3f4c6652', '3d00643f-1583-435c-8e96-980e3cefc276']","[55.5, 73.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.146
3d00643f-1583-435c-8e96-980e3cefc276,2196,2,00:06:27.716,51,27,87,0.2053,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['0e887e77-dd26-4b26-af57-64ea30e3d385', 'dec8e8f5-64ac-4866-aeb9-e795a395efe8']","[66.2, 3.2]",5487.0,Antoine Griezmann,23.0,Center Forward,,,2.9966648,2.6928694,1.0,Ground Pass,"[63.5, 4.5]",,,38.0,Left Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.716
0e887e77-dd26-4b26-af57-64ea30e3d385,2197,2,00:06:27.922,51,27,87,0.0,6,Block,212,Atlético Madrid,1,Regular Play,217,Barcelona,,,['3d00643f-1583-435c-8e96-980e3cefc276'],"[56.6, 75.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.922
f43b6dd8-c9a7-40b9-abec-7a15c9b30471,2198,2,00:06:38.577,51,38,88,1.260857,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['6bcb775f-8204-4521-bc73-0c7486c77292'],"[56.3, 0.1]",4788.0,Jesús Gámez Duarte,6.0,Left Back,5487.0,Antoine Griezmann,13.200378,0.49753293,3.0,High Pass,"[67.9, 6.4]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.577
6bcb775f-8204-4521-bc73-0c7486c77292,2199,2,00:06:39.838,51,39,88,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['f43b6dd8-c9a7-40b9-abec-7a15c9b30471'],"[67.9, 6.4]",5487.0,Antoine Griezmann,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.838
73be5b3a-1cc5-440b-aff6-cceac7471dcf,2200,2,00:06:39.838,51,39,88,0.895,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d44842b4-9993-4a4e-ae27-efce14b77430'],"[69.9, 5.1]",5487.0,Antoine Griezmann,23.0,Center Forward,5199.0,Jorge Resurrección Merodio,6.935416,3.0404892,2.0,Low Pass,"[63.0, 5.8]",,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.838
d44842b4-9993-4a4e-ae27-efce14b77430,2201,2,00:06:40.733,51,40,88,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['73be5b3a-1cc5-440b-aff6-cceac7471dcf'],"[63.0, 5.8]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.733
144cbd6a-3449-4b8c-9fdf-3d6b5252d3c3,2202,2,00:06:40.733,51,40,88,0.845039,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['9464256b-6f95-4b7d-9266-37ba7c20666c', 'd44842b4-9993-4a4e-ae27-efce14b77430']","[63.0, 5.8]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,"[62.8, 11.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.733
9464256b-6f95-4b7d-9266-37ba7c20666c,2203,2,00:06:41.578,51,41,88,1.253161,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['0f27c9f7-a47c-4f7e-96ae-b32a8278dbae'],"[62.8, 11.0]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,6381.0,Saúl Ñíguez Esclapez,23.579016,0.4332964,2.0,Low Pass,"[84.2, 20.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.578
0f27c9f7-a47c-4f7e-96ae-b32a8278dbae,2204,2,00:06:42.831,51,42,88,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['9464256b-6f95-4b7d-9266-37ba7c20666c'],"[84.2, 20.9]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.831
2afe96c2-fed6-49b6-ab0a-89f6bbda6c3c,2205,2,00:06:42.831,51,42,88,4.1638,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['0f27c9f7-a47c-4f7e-96ae-b32a8278dbae', '43594dc7-2e22-4998-abff-35c188302e3f', 'd14980db-758e-4996-b721-b3216df5f756']","[84.2, 20.9]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,"[94.0, 3.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.831
43594dc7-2e22-4998-abff-35c188302e3f,2206,2,00:06:43.905,51,43,88,2.07262,17,Pressure,212,Atlético Madrid,4,From Throw In,217,Barcelona,,,['2afe96c2-fed6-49b6-ab0a-89f6bbda6c3c'],"[30.6, 64.6]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.905
d14980db-758e-4996-b721-b3216df5f756,2207,2,00:06:46.995,51,46,88,0.0,14,Dribble,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a6bc194a-ce4f-4a0a-84be-2e5898da02e4'],"[94.0, 3.1]",6381.0,Saúl Ñíguez Esclapez,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,406.995
a6bc194a-ce4f-4a0a-84be-2e5898da02e4,2208,2,00:06:46.995,51,46,89,0.0,4,Duel,217,Barcelona,1,Regular Play,217,Barcelona,,,['d14980db-758e-4996-b721-b3216df5f756'],"[26.1, 77.0]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.995
7db72cdc-0a4a-40d6-9b6c-5c60e2b0d994,2209,2,00:06:48.384,51,48,89,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,,"[28.7, 77.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.384
8008b484-20b3-4b08-97c4-369a249a89ad,2210,2,00:06:48.384,51,48,89,0.624107,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['7db72cdc-0a4a-40d6-9b6c-5c60e2b0d994', 'a08212fa-0ce2-46f8-ac67-0c18817bfeaf']","[28.7, 77.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[29.3, 77.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.384
a08212fa-0ce2-46f8-ac67-0c18817bfeaf,2211,2,00:06:49.008,51,49,89,1.526527,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['0a0c3482-820b-401b-832e-a0c35b89f3a4'],"[29.3, 77.7]",4324.0,Daniel Alves da Silva,2.0,Right Back,5470.0,Ivan Rakitić,26.856098,-1.3493003,3.0,High Pass,"[35.2, 51.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.008
0a0c3482-820b-401b-832e-a0c35b89f3a4,2212,2,00:06:50.535,51,50,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a08212fa-0ce2-46f8-ac67-0c18817bfeaf'],"[35.2, 51.5]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.53499999999997
76899698-7b87-402e-917b-9ecfb76eb412,2213,2,00:06:50.535,51,50,89,1.329873,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0a0c3482-820b-401b-832e-a0c35b89f3a4', '68ed4298-5538-48b1-a0ef-db3fbf5cde22']","[35.2, 51.5]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[34.8, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.53499999999997
68ed4298-5538-48b1-a0ef-db3fbf5cde22,2214,2,00:06:51.865,51,51,89,1.108797,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4bfcd2f2-d784-4c96-b8d4-2fc586ded7d9'],"[34.8, 50.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,4320.0,Neymar da Silva Santos Junior,25.403149,-0.8690017,1.0,Ground Pass,"[51.2, 31.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.865
4bfcd2f2-d784-4c96-b8d4-2fc586ded7d9,2215,2,00:06:52.973,51,52,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['68ed4298-5538-48b1-a0ef-db3fbf5cde22'],"[51.2, 31.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.973
c201d68c-0fa1-4088-971e-987228abd471,2216,2,00:06:52.973,51,52,89,3.486803,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['111ce621-dd02-4e25-8b0e-850f3ef99221', '4bfcd2f2-d784-4c96-b8d4-2fc586ded7d9', '69a43af4-3ce6-44ff-a65b-3786c228283a']","[51.2, 31.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[38.8, 35.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.973
111ce621-dd02-4e25-8b0e-850f3ef99221,2217,2,00:06:53.698,51,53,89,0.5445,17,Pressure,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,['c201d68c-0fa1-4088-971e-987228abd471'],"[65.2, 53.2]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.698
69a43af4-3ce6-44ff-a65b-3786c228283a,2218,2,00:06:56.460,51,56,89,1.130767,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['722a9e7f-c9ae-4e28-b4a5-51ab292682bb'],"[38.8, 35.5]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5216.0,Andrés Iniesta Luján,26.415148,1.012197,1.0,Ground Pass,"[52.8, 57.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.46
722a9e7f-c9ae-4e28-b4a5-51ab292682bb,2219,2,00:06:57.591,51,57,89,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['69a43af4-3ce6-44ff-a65b-3786c228283a'],"[52.8, 57.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.591
811b2264-d830-4c1d-8ef2-b04254091667,2220,2,00:06:57.591,51,57,89,1.39706,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2f983246-a006-4b1c-9f15-a189b14a16af', '56562d6a-dab2-448b-bab2-f393db5f10cd', '722a9e7f-c9ae-4e28-b4a5-51ab292682bb']","[52.8, 57.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[51.8, 59.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.591
2f983246-a006-4b1c-9f15-a189b14a16af,2221,2,00:06:58.140,51,58,89,0.6295,17,Pressure,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,['811b2264-d830-4c1d-8ef2-b04254091667'],"[63.6, 22.5]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.14
