id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,counterpress,pass_switch,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,foul_committed_advantage,foul_won_advantage,foul_won_defensive,clearance_right_foot,pass_technique_id,pass_technique_name,pass_straight,shot_one_on_one,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,pass_no_touch,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,clearance_left_foot,ball_recovery_recovery_failure,pass_outswinging,block_offensive,goalkeeper_body_part_id,goalkeeper_body_part_name,block_deflection,pass_goal_assist,dribble_overrun,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_offensive,goalkeeper_punched_out,shot_aerial_won,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,timestamp_seconds
eee9478e-346d-416d-9182-463bcbb07046,3173,2,00:40:53.576,85,53,198,0.193766,17,Pressure,207,Valencia,8,From Keeper,223,Málaga,,,['d8bfc045-b902-4c27-a488-6396d4e47b92'],,"[49.9, 67.8]",3084.0,Christian Atsu Twasam,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.576
dd482516-a96e-4abc-a0d3-adef78153d79,3174,2,00:40:53.682,85,53,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,223,Málaga,,,['c52d82dd-c2a5-4aad-972e-8adbfe8a60ba'],,"[50.3, 67.5]",3084.0,Christian Atsu Twasam,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.682
d8bfc045-b902-4c27-a488-6396d4e47b92,3175,2,00:40:53.682,85,53,198,0.571113,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['7f5675ae-9ddd-4431-b54d-1ee65fa29b2a', 'c52d82dd-c2a5-4aad-972e-8adbfe8a60ba', 'eee9478e-346d-416d-9182-463bcbb07046']",,"[70.4, 11.9]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,6763.0,Pablo Daniel Piatti,7.1112585,0.056278538,1.0,Ground Pass,"[77.5, 12.3]",40.0,Right Foot,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.682
7f5675ae-9ddd-4431-b54d-1ee65fa29b2a,3176,2,00:40:54.253,85,54,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['d8bfc045-b902-4c27-a488-6396d4e47b92'],,"[77.5, 12.3]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.253
728a3987-3201-4474-a668-f95cf981449b,3177,2,00:40:54.253,85,54,198,1.208827,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['49573d0e-1531-4ea6-8731-db084186ec37', '7f5675ae-9ddd-4431-b54d-1ee65fa29b2a']",,"[77.5, 12.3]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,"[84.1, 13.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.253
49573d0e-1531-4ea6-8731-db084186ec37,3178,2,00:40:55.462,85,55,198,0.353058,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['362869df-32ae-4a6b-8f4f-e7adf7deda51', 'e6877a67-c6af-4c96-9451-880930e45a8c']",,"[84.1, 13.0]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,6402.0,Francisco Alcácer García,4.5177426,1.6594522,1.0,Ground Pass,"[83.7, 17.5]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.462
362869df-32ae-4a6b-8f4f-e7adf7deda51,3179,2,00:40:55.815,85,55,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['49573d0e-1531-4ea6-8731-db084186ec37'],,"[78.6, 29.9]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.815
e6877a67-c6af-4c96-9451-880930e45a8c,3180,2,00:40:55.815,85,55,198,0.0,10,Interception,207,Valencia,8,From Keeper,223,Málaga,,,['49573d0e-1531-4ea6-8731-db084186ec37'],,"[36.4, 62.6]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.815
4d4222db-1a7a-452a-baec-11a1d9136bf6,3181,2,00:40:57.811,85,57,198,0.974772,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['99c591ac-974f-437b-b68e-616b31f5dee0'],,"[77.1, 27.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,6751.0,Javier Fuego Martínez,11.220071,-2.2107325,1.0,Ground Pass,"[70.4, 18.3]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.811
99c591ac-974f-437b-b68e-616b31f5dee0,3182,2,00:40:58.785,85,58,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['4d4222db-1a7a-452a-baec-11a1d9136bf6'],,"[70.4, 18.3]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.785
1510d7fd-d4f5-42bc-990e-f78b951444a3,3183,2,00:40:58.785,85,58,198,1.25306,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['86ff3993-8a0a-49e7-bbea-f7e1e44b17fa'],,"[70.4, 18.3]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,10802.0,André Filipe Tavares Gomes,16.95789,-1.1388004,1.0,Ground Pass,"[77.5, 2.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.785
86ff3993-8a0a-49e7-bbea-f7e1e44b17fa,3184,2,00:41:00.039,86,0,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['1510d7fd-d4f5-42bc-990e-f78b951444a3'],,"[77.5, 2.9]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.039
65daa4cf-49f3-41d0-bda3-0852aa49a71e,3185,2,00:41:00.039,86,0,198,0.846077,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['86ff3993-8a0a-49e7-bbea-f7e1e44b17fa', '9ee0af8c-dccd-4d3a-a2c1-7ab187b29437']",,"[77.5, 2.9]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,"[77.5, 2.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.039
9ee0af8c-dccd-4d3a-a2c1-7ab187b29437,3186,2,00:41:00.885,86,0,198,0.733107,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['8dc96634-7c79-45d3-a76f-3113f262ea77'],,"[77.5, 2.9]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,6763.0,Pablo Daniel Piatti,7.6902537,-0.22290023,1.0,Ground Pass,"[85.0, 1.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.885
8dc96634-7c79-45d3-a76f-3113f262ea77,3187,2,00:41:01.618,86,1,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['9ee0af8c-dccd-4d3a-a2c1-7ab187b29437'],,"[85.0, 1.2]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.618
d0208267-bb99-4b4d-a539-25a7639ccd88,3188,2,00:41:01.618,86,1,198,0.492443,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['6fec6141-163f-4073-8bd2-ed6d922190ef', '8dc96634-7c79-45d3-a76f-3113f262ea77']",,"[85.0, 1.2]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,"[84.8, 1.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.618
6fec6141-163f-4073-8bd2-ed6d922190ef,3189,2,00:41:02.110,86,2,198,1.145251,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['e8ce216c-ccbe-4b52-8f28-0eecb46a3035'],,"[84.8, 1.9]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,6596.0,José Luis Gayà Peña,18.051039,2.9746225,1.0,Ground Pass,"[67.0, 4.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.11
e8ce216c-ccbe-4b52-8f28-0eecb46a3035,3190,2,00:41:03.255,86,3,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['6fec6141-163f-4073-8bd2-ed6d922190ef'],,"[67.0, 4.9]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.255
90cc36d3-880c-4d2c-bf7b-bb3bfe1e118c,3191,2,00:41:03.255,86,3,198,0.995021,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['3fa368d4-e9a8-4403-9c80-298a533ede35', 'e8ce216c-ccbe-4b52-8f28-0eecb46a3035']",,"[67.0, 4.9]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,"[66.4, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.255
3fa368d4-e9a8-4403-9c80-298a533ede35,3192,2,00:41:04.250,86,4,198,0.722136,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['3ad56213-71e9-40e2-9697-36dac038f26a'],,"[66.4, 5.5]",6596.0,José Luis Gayà Peña,6.0,Left Back,6751.0,Javier Fuego Martínez,7.7162166,1.6356404,1.0,Ground Pass,"[65.9, 13.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.25
3ad56213-71e9-40e2-9697-36dac038f26a,3193,2,00:41:04.973,86,4,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['3fa368d4-e9a8-4403-9c80-298a533ede35'],,"[65.9, 13.2]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.973
ffd576b2-de3d-4c98-8dd6-44228bdb2436,3194,2,00:41:04.973,86,4,198,0.184194,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['3ad56213-71e9-40e2-9697-36dac038f26a', 'ac5433a3-c1ae-4272-b3ba-43e68d2fc553']",,"[65.9, 13.2]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[66.2, 13.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.973
ac5433a3-c1ae-4272-b3ba-43e68d2fc553,3195,2,00:41:05.157,86,5,198,0.852918,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['9ce8b963-9750-40fe-a9eb-c6553284a98f'],,"[66.2, 13.8]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,6763.0,Pablo Daniel Piatti,16.791962,-0.72219133,1.0,Ground Pass,"[78.8, 2.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.157
9ce8b963-9750-40fe-a9eb-c6553284a98f,3196,2,00:41:06.010,86,6,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['ac5433a3-c1ae-4272-b3ba-43e68d2fc553'],,"[78.8, 2.7]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.01
7b1f2248-637d-4264-9c7d-a35a8636ba25,3197,2,00:41:06.010,86,6,198,1.567151,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['fc38251b-4a90-46ee-871b-fd018687899d'],,"[78.8, 2.7]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,10802.0,André Filipe Tavares Gomes,13.130879,1.6393908,1.0,Ground Pass,"[77.9, 15.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,2466.01
fc38251b-4a90-46ee-871b-fd018687899d,3198,2,00:41:06.184,86,6,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['7b1f2248-637d-4264-9c7d-a35a8636ba25'],,"[77.9, 15.8]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.184
009b4ff2-d4a5-4233-95d1-8ed105278dc5,3199,2,00:41:06.184,86,6,198,1.938392,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['9f976de0-8c2c-4408-8aea-d349cd2b2d4a', 'aaedb51c-20e9-4c0f-9564-9a308f4c130e', 'fc38251b-4a90-46ee-871b-fd018687899d']",,"[77.9, 15.8]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,True,"[77.1, 16.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.184
aaedb51c-20e9-4c0f-9564-9a308f4c130e,3200,2,00:41:06.184,86,6,198,0.0,6,Block,207,Valencia,8,From Keeper,223,Málaga,,,['009b4ff2-d4a5-4233-95d1-8ed105278dc5'],,"[39.6, 75.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,2466.184
9f976de0-8c2c-4408-8aea-d349cd2b2d4a,3201,2,00:41:08.123,86,8,198,2.023526,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['78791df9-16c3-426b-ba1c-3906bf6d3046'],,"[77.1, 16.4]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,6763.0,Pablo Daniel Piatti,32.97893,-0.17063217,1.0,Ground Pass,"[109.6, 10.8]",38.0,Left Foot,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.123
78791df9-16c3-426b-ba1c-3906bf6d3046,3202,2,00:41:10.146,86,10,198,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['9f976de0-8c2c-4408-8aea-d349cd2b2d4a'],,"[109.6, 10.8]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.146
30930856-7adb-4d5e-ac76-dc22ca9713a3,3203,2,00:41:27.392,86,27,199,0.593532,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['04babc3e-af45-458b-b892-8b87d723cdd9', 'fb0ec727-ccca-467f-b105-2c656bc5d0c2']",True,"[13.1, 70.3]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,26783.0,Roque Luis Santa Cruz Cantero,77.371635,-0.2534424,3.0,High Pass,"[88.0, 50.9]",40.0,Right Foot,62.0,Free Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.392
04babc3e-af45-458b-b892-8b87d723cdd9,3204,2,00:41:27.986,86,27,199,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['30930856-7adb-4d5e-ac76-dc22ca9713a3'],,"[88.2, 50.9]",26783.0,Roque Luis Santa Cruz Cantero,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.986
5db088d9-a6bc-4365-8c16-65b70ce02626,3205,2,00:41:27.986,86,27,199,3.021499,4,Duel,223,Málaga,3,From Free Kick,223,Málaga,,,['fb0ec727-ccca-467f-b105-2c656bc5d0c2'],,"[88.0, 50.9]",26783.0,Roque Luis Santa Cruz Cantero,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.986
fb0ec727-ccca-467f-b105-2c656bc5d0c2,3206,2,00:41:27.986,86,27,199,0.0,9,Clearance,223,Málaga,3,From Free Kick,207,Valencia,,,"['30930856-7adb-4d5e-ac76-dc22ca9713a3', '5db088d9-a6bc-4365-8c16-65b70ce02626']",,"[32.1, 29.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.986
ec99f860-02a8-4ca3-9f91-51a66dbc5d73,3207,2,00:41:30.877,86,30,199,0.0,2,Ball Recovery,223,Málaga,3,From Free Kick,223,Málaga,,,,,"[91.8, 74.4]",3084.0,Christian Atsu Twasam,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.877
49d94101-02b5-4ac3-9707-18ed7d987895,3208,2,00:41:30.877,86,30,199,4.458176,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['c94a1c8d-2261-48e4-bf3c-c287f0f9fd07', 'e6020e23-cfb1-4ce2-bcea-0713a7a2fe6e', 'ec99f860-02a8-4ca3-9f91-51a66dbc5d73']",,"[91.8, 74.4]",3084.0,Christian Atsu Twasam,12.0,Right Midfield,,,,,,,,,,,,True,"[97.6, 67.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.877
c94a1c8d-2261-48e4-bf3c-c287f0f9fd07,3209,2,00:41:34.084,86,34,199,0.455917,17,Pressure,223,Málaga,3,From Free Kick,207,Valencia,,,['49d94101-02b5-4ac3-9707-18ed7d987895'],,"[22.3, 8.5]",6763.0,Pablo Daniel Piatti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.084
e6020e23-cfb1-4ce2-bcea-0713a7a2fe6e,3210,2,00:41:35.335,86,35,199,1.273935,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['70b58335-f265-4c10-ad24-096987e18f2a'],,"[97.6, 67.1]",3084.0,Christian Atsu Twasam,12.0,Right Midfield,6580.0,José Luis García del Pozo,16.265915,-0.7680086,1.0,Ground Pass,"[109.3, 55.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.335
70b58335-f265-4c10-ad24-096987e18f2a,3211,2,00:41:36.609,86,36,199,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['e6020e23-cfb1-4ce2-bcea-0713a7a2fe6e'],,"[109.3, 55.8]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.609
342d055e-d691-4991-9981-3c050f36baf5,3212,2,00:41:36.609,86,36,199,2.418546,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['70b58335-f265-4c10-ad24-096987e18f2a', '81f920cb-270c-49e3-a263-bcee29d38609', 'e9c0936e-d33e-4637-9a93-a9d3debe105e']",,"[109.3, 55.8]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[118.3, 56.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.609
81f920cb-270c-49e3-a263-bcee29d38609,3213,2,00:41:36.879,86,36,199,1.082088,17,Pressure,223,Málaga,3,From Free Kick,207,Valencia,,,['342d055e-d691-4991-9981-3c050f36baf5'],,"[10.1, 22.8]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.879
aa54275b-91e1-4408-a095-d921530c1c37,3214,2,00:41:38.758,86,38,199,0.344098,17,Pressure,223,Málaga,3,From Free Kick,207,Valencia,,,['e9c0936e-d33e-4637-9a93-a9d3debe105e'],,"[2.4, 20.7]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.758
e9c0936e-d33e-4637-9a93-a9d3debe105e,3215,2,00:41:39.027,86,39,199,0.314404,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['aa54275b-91e1-4408-a095-d921530c1c37', 'f644431c-aeae-4f08-9e75-408556a1f9ce']",,"[118.3, 56.4]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,1.7464249,-1.801887,1.0,Ground Pass,"[117.9, 54.7]",40.0,Right Foot,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.027
f644431c-aeae-4f08-9e75-408556a1f9ce,3216,2,00:41:39.342,86,39,199,0.0,6,Block,223,Málaga,3,From Free Kick,207,Valencia,,,['e9c0936e-d33e-4637-9a93-a9d3debe105e'],,"[2.2, 25.4]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.342
3bbdd441-0805-4996-84f7-3ee65fc2dc89,3217,2,00:41:39.447,86,39,199,0.0,6,Block,223,Málaga,3,From Free Kick,223,Málaga,,,,,"[118.5, 57.7]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.447
