id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,counterpress,pass_aerial_won,pass_switch,out,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,off_camera,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,clearance_left_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block_save_block,goalkeeper_end_location,foul_won_defensive,pass_cut_back,block_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,clearance_right_foot,miscontrol_aerial_won,shot_aerial_won,dribble_no_touch,pass_inswinging,pass_deflected,foul_committed_advantage,foul_won_advantage,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,ball_recovery_offensive,pass_straight,foul_committed_card_id,foul_committed_card_name,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_goal_assist,50_50_outcome_id,50_50_outcome_name,shot_one_on_one,shot_open_goal,timestamp_seconds
5ce465e9-0a16-475b-8c31-4f0a762dca9d,1971,2,00:01:27.538,46,27,106,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['880d89dd-95f1-4b57-bdb3-8b8b35339750'],"[80.0, 56.6]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.538
bb5d1c0f-39ec-4734-801f-32fc858a0a7a,1972,2,00:01:27.538,46,27,106,1.011362,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['5ce465e9-0a16-475b-8c31-4f0a762dca9d', 'bf8eb421-99c5-46c2-979a-1cf14a3e9e3a', 'c3fb8ceb-731f-42c9-8214-e06b26b7d18e']","[80.0, 56.6]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,"[78.1, 57.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.538
bf8eb421-99c5-46c2-979a-1cf14a3e9e3a,1973,2,00:01:27.876,46,27,106,0.681254,17,Pressure,209,Celta Vigo,1,Regular Play,207,Valencia,,,"['bb5d1c0f-39ec-4734-801f-32fc858a0a7a', 'c3fb8ceb-731f-42c9-8214-e06b26b7d18e']","[40.9, 26.8]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.876
c3fb8ceb-731f-42c9-8214-e06b26b7d18e,1974,2,00:01:28.549,46,28,106,0.088374,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0a6c807c-aa8c-496e-babd-0ba1fab56f22', 'bf8eb421-99c5-46c2-979a-1cf14a3e9e3a']","[78.1, 57.4]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,5.0089917,-0.45471928,1.0,Ground Pass,"[82.6, 55.2]",,,40.0,Right Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.549
0a6c807c-aa8c-496e-babd-0ba1fab56f22,1975,2,00:01:28.638,46,28,106,0.0,6,Block,209,Celta Vigo,1,Regular Play,207,Valencia,,,['c3fb8ceb-731f-42c9-8214-e06b26b7d18e'],"[37.5, 24.9]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.638
bb1d3afa-acc5-4263-87fc-fec9b8057608,1976,2,00:01:30.983,46,30,107,0.84,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['2ba67109-c5d6-4a8d-82bb-457009b643a3'],"[28.4, 8.5]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,10802.0,André Filipe Tavares Gomes,12.95415,-0.265575,1.0,Ground Pass,"[40.9, 5.1]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.983
2ba67109-c5d6-4a8d-82bb-457009b643a3,1977,2,00:01:31.823,46,31,107,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['bb1d3afa-acc5-4263-87fc-fec9b8057608'],"[40.9, 5.1]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.82300000000001
010b19e1-e793-4e79-9723-34a7b4d03c23,1978,2,00:01:31.823,46,31,107,0.12,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['08e5d76a-14ad-49e1-8d54-c472a3243e5b', '2ba67109-c5d6-4a8d-82bb-457009b643a3']","[40.9, 5.1]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,"[40.9, 5.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.82300000000001
08e5d76a-14ad-49e1-8d54-c472a3243e5b,1979,2,00:01:31.943,46,31,107,0.88,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['fae36052-5bed-4c50-bf1e-49a4c1fdc54c'],"[40.9, 5.1]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,26780.0,Guilherme Magdalena Siqueira,12.256019,1.9467573,1.0,Ground Pass,"[36.4, 16.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.943
fae36052-5bed-4c50-bf1e-49a4c1fdc54c,1980,2,00:01:32.823,46,32,107,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['08e5d76a-14ad-49e1-8d54-c472a3243e5b'],"[36.4, 16.5]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.82300000000001
a960d73a-1cd8-4bf5-bad2-7b47399d2d81,1981,2,00:01:32.823,46,32,107,3.241986,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['87f93905-874f-4a0b-a9b8-b8c6152deae3', 'fae36052-5bed-4c50-bf1e-49a4c1fdc54c']","[36.4, 16.5]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[63.1, 27.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.82300000000001
87f93905-874f-4a0b-a9b8-b8c6152deae3,1982,2,00:01:36.065,46,36,107,1.2,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['4960659e-4969-47a0-8d1f-875b9ff37ae1'],"[63.1, 27.0]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,6594.0,Santiago Mina Lorenzo,27.00463,-0.9087788,1.0,Ground Pass,"[79.7, 5.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.065
4960659e-4969-47a0-8d1f-875b9ff37ae1,1983,2,00:01:37.265,46,37,107,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['87f93905-874f-4a0b-a9b8-b8c6152deae3'],"[79.7, 5.7]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.265
03853eb3-c524-43d1-a8bd-246c58149719,1984,2,00:01:37.265,46,37,107,4.213339,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['4960659e-4969-47a0-8d1f-875b9ff37ae1', '6c4e3575-da62-4fc1-ad2a-629a1b628afe', '8fe88c3a-ac05-4626-b883-63bdbc99e635']","[79.7, 5.7]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,,,,,,,,,,,,"[98.4, 5.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.265
6c4e3575-da62-4fc1-ad2a-629a1b628afe,1985,2,00:01:40.987,46,40,107,0.25733,17,Pressure,207,Valencia,1,Regular Play,209,Celta Vigo,,,['03853eb3-c524-43d1-a8bd-246c58149719'],"[20.3, 72.2]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.987
8fe88c3a-ac05-4626-b883-63bdbc99e635,1986,2,00:01:41.478,46,41,107,0.0,14,Dribble,207,Valencia,1,Regular Play,207,Valencia,,,['73b690e4-e157-4a22-b9f2-b0da8b20f7ea'],"[98.4, 5.2]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.47800000000001
73b690e4-e157-4a22-b9f2-b0da8b20f7ea,1987,2,00:01:41.478,46,41,107,0.0,4,Duel,207,Valencia,1,Regular Play,209,Celta Vigo,,,['8fe88c3a-ac05-4626-b883-63bdbc99e635'],"[21.7, 74.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,11.0,Tackle,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.47800000000001
1b972ac2-f6e0-47fe-a039-fbb41a5588fd,1988,2,00:01:44.176,46,44,107,1.132994,17,Pressure,207,Valencia,1,Regular Play,209,Celta Vigo,,,['c47d2704-659a-4005-a3f8-36a532159617'],"[15.3, 71.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.176
c47d2704-659a-4005-a3f8-36a532159617,1989,2,00:01:45.199,46,45,107,0.88,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['1b972ac2-f6e0-47fe-a039-fbb41a5588fd', 'e1ffe03f-5ea8-4167-b901-195e4574ea77']","[105.4, 4.3]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,10802.0,André Filipe Tavares Gomes,9.953894,2.7498927,1.0,Ground Pass,"[96.2, 8.1]",66.0,Recovery,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.199
e1ffe03f-5ea8-4167-b901-195e4574ea77,1990,2,00:01:46.079,46,46,107,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['c47d2704-659a-4005-a3f8-36a532159617'],"[96.2, 8.1]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.07900000000001
2c05a82a-b4d0-42da-a8dc-424326890267,1991,2,00:01:46.079,46,46,107,5.438117,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['32185976-cc50-4323-b6ba-37efd45db8c8', 'e1ffe03f-5ea8-4167-b901-195e4574ea77']","[96.2, 8.1]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,"[110.9, 11.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.07900000000001
32185976-cc50-4323-b6ba-37efd45db8c8,1992,2,00:01:51.517,46,51,107,1.24,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['328f6973-6dd0-41ba-9e98-23292f65663a'],"[110.9, 11.2]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,6594.0,Santiago Mina Lorenzo,13.453624,2.4087775,1.0,Ground Pass,"[100.9, 20.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,da58dd95-cdbf-483f-bdd4-d5424209b795,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.517
328f6973-6dd0-41ba-9e98-23292f65663a,1993,2,00:01:52.757,46,52,107,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['32185976-cc50-4323-b6ba-37efd45db8c8'],"[100.9, 20.2]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.757
da58dd95-cdbf-483f-bdd4-d5424209b795,1994,2,00:01:53.344,46,53,107,0.646878,16,Shot,207,Valencia,1,Regular Play,207,Valencia,,,"['9e7a4f8b-f551-4ce9-9770-1fe71acb6959', 'bb01ead9-cee4-4cd5-a956-76d973952bdb']","[101.4, 20.8]",6594.0,Santiago Mina Lorenzo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010710514,"[113.4, 35.4]",32185976-cc50-4323-b6ba-37efd45db8c8,87.0,Open Play,96.0,Blocked,True,93.0,Normal,40.0,Right Foot,"[{'location': [112.0, 13.8], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.1, 37.8], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 33.1], 'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 26.3], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 35.4], 'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.5, 17.3], 'player': {'id': 6600, 'name': 'Claudio Beauvue'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.2, 20.3], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 16.0], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 37.9], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 29.1], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.8, 36.7], 'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [111.9, 34.1], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.344
bb01ead9-cee4-4cd5-a956-76d973952bdb,1995,2,00:01:53.991,46,53,107,0.0,6,Block,207,Valencia,1,Regular Play,209,Celta Vigo,,,['da58dd95-cdbf-483f-bdd4-d5424209b795'],"[6.7, 44.7]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.991
9e7a4f8b-f551-4ce9-9770-1fe71acb6959,1996,2,00:01:54.031,46,54,107,0.0,23,Goal Keeper,207,Valencia,1,Regular Play,209,Celta Vigo,,,['da58dd95-cdbf-483f-bdd4-d5424209b795'],"[2.1, 42.2]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,"[2.1, 42.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.031
591ad82f-2515-42ee-a84e-f232a7446e44,1997,2,00:02:21.843,47,21,108,1.423466,30,Pass,207,Valencia,2,From Corner,207,Valencia,,,['5d7270bd-8684-4320-ade8-54ab03df7f74'],"[120.0, 0.1]",10037.0,Danilo Barbosa da Silva,9.0,Right Defensive Midfield,,,39.428925,1.7184322,3.0,High Pass,"[114.2, 39.1]",61.0,Corner,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,141.843
b9680f4a-ba4a-4b26-9f68-104cb93becb3,1998,2,00:02:23.266,47,23,108,0.0,4,Duel,207,Valencia,2,From Corner,207,Valencia,,,['5d7270bd-8684-4320-ade8-54ab03df7f74'],"[114.2, 39.1]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.266
5d7270bd-8684-4320-ade8-54ab03df7f74,1999,2,00:02:23.266,47,23,108,0.0,9,Clearance,207,Valencia,2,From Corner,209,Celta Vigo,,,"['591ad82f-2515-42ee-a84e-f232a7446e44', 'b9680f4a-ba4a-4b26-9f68-104cb93becb3']","[5.9, 41.0]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,37.0,Head,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.266
42a83266-6c38-4934-a1f4-ebe920998cc1,2000,2,00:02:24.211,47,24,108,0.0,2,Ball Recovery,207,Valencia,2,From Corner,207,Valencia,,,,"[95.9, 43.1]",5718.0,Rodrigo Moreno Machado,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.211
50635bb1-ab10-4103-b211-5442df63452c,2001,2,00:02:24.211,47,24,108,1.022518,43,Carry,207,Valencia,2,From Corner,207,Valencia,,,"['42a83266-6c38-4934-a1f4-ebe920998cc1', '4c8da58b-4770-4d7c-8ce0-2b965ef620e1']","[95.9, 43.1]",5718.0,Rodrigo Moreno Machado,17.0,Right Wing,,,,,,,,,,,,"[100.3, 45.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.211
4c8da58b-4770-4d7c-8ce0-2b965ef620e1,2002,2,00:02:25.234,47,25,108,1.443435,16,Shot,207,Valencia,2,From Corner,207,Valencia,,,['88cc869b-edc5-45bd-a968-dda72d13a37c'],"[100.3, 45.0]",5718.0,Rodrigo Moreno Machado,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042597853,"[120.0, 44.8, 5.4]",,87.0,Open Play,98.0,Off T,,91.0,Half Volley,40.0,Right Foot,"[{'location': [97.7, 24.1], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.5, 33.3], 'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.9, 43.4], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.1, 53.2], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.6, 30.2], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.0, 36.0], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.9, 37.3], 'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.3, 40.1], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 50.8], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 30.3], 'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 45.0], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 43.7], 'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.5, 33.4], 'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.9, 43.8], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.2, 32.6], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 35.6], 'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.9, 36.8], 'player': {'id': 6600, 'name': 'Claudio Beauvue'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.234
88cc869b-edc5-45bd-a968-dda72d13a37c,2003,2,00:02:26.677,47,26,108,0.0,23,Goal Keeper,207,Valencia,2,From Corner,209,Celta Vigo,,,['4c8da58b-4770-4d7c-8ce0-2b965ef620e1'],"[1.8, 40.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,"[1.8, 40.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.677
37092d62-4e82-43fc-ac1a-e5d2da2c88f8,2004,2,00:02:51.511,47,51,109,2.988332,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['ebbe62a3-45e7-4160-9f9f-41b791fad123'],"[6.0, 44.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,62.445015,0.34808692,3.0,High Pass,"[64.7, 65.3]",63.0,Goal Kick,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.511
ebbe62a3-45e7-4160-9f9f-41b791fad123,2005,2,00:02:54.499,47,54,109,0.0,10,Interception,209,Celta Vigo,7,From Goal Kick,207,Valencia,,,['37092d62-4e82-43fc-ac1a-e5d2da2c88f8'],"[55.4, 14.8]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.499
c654f74e-862a-440f-935c-e017547b35cf,2006,2,00:02:55.305,47,55,109,0.600856,17,Pressure,209,Celta Vigo,7,From Goal Kick,207,Valencia,,,"['b4f5e65b-83b9-4871-a951-08e82c4dcd64', 'f1a37830-aae3-452f-94f4-d34ae1818d02']","[53.4, 13.2]",10802.0,André Filipe Tavares Gomes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.305
