id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,shot_one_on_one,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,foul_won_defensive,pass_aerial_won,pass_through_ball,pass_cut_back,clearance_right_foot,shot_first_time,pass_inswinging,clearance_aerial_won,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,shot_deflected,block_deflection,foul_committed_offensive,goalkeeper_lost_in_play,block_save_block,miscontrol_aerial_won,timestamp_seconds
8189f1c5-1fc7-422e-804d-d9a266c17b33,1717,2,00:03:38.066,48,38,100,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['ccd2bfcd-f737-4002-98d2-4f499964a3a0'],,"[74.7, 51.3]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.066
58acb362-2b87-41e0-9302-3ddcca9f0437,1718,2,00:03:38.066,48,38,100,0.0,4,Duel,1049,Granada,7,From Goal Kick,1049,Granada,,,['fa4dc4ae-ceee-45c5-ad36-27baf8a3bcac'],,"[78.5, 50.6]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.066
fa4dc4ae-ceee-45c5-ad36-27baf8a3bcac,1719,2,00:03:38.066,48,38,100,1.270679,30,Pass,1049,Granada,7,From Goal Kick,1041,Sporting Gijón,,,"['3826a5df-a7cd-4cca-8931-d5e1ec013ee9', '58acb362-2b87-41e0-9302-3ddcca9f0437', 'bb01731d-d026-4d76-aa38-0cd85703a475', 'ccd2bfcd-f737-4002-98d2-4f499964a3a0']",,"[41.6, 29.5]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,18925.0,Ignacio Cases Mora,17.511139,0.24220859,3.0,High Pass,"[58.6, 33.7]",,,66.0,Recovery,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,218.066
bb01731d-d026-4d76-aa38-0cd85703a475,1720,2,00:03:39.337,48,39,100,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1041,Sporting Gijón,,,['fa4dc4ae-ceee-45c5-ad36-27baf8a3bcac'],,"[55.8, 33.1]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.337
3826a5df-a7cd-4cca-8931-d5e1ec013ee9,1721,2,00:03:39.337,48,39,100,0.682484,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['3d1f6a0f-6733-48af-a032-2350e259bfcb', 'fa4dc4ae-ceee-45c5-ad36-27baf8a3bcac']",,"[61.5, 46.4]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,26797.0,Francisco Medina Luna,8.060397,0.91736996,1.0,Ground Pass,"[66.4, 52.8]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.337
3d1f6a0f-6733-48af-a032-2350e259bfcb,1722,2,00:03:40.019,48,40,100,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['3826a5df-a7cd-4cca-8931-d5e1ec013ee9'],,"[66.4, 52.8]",26797.0,Francisco Medina Luna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.019
057b4f58-0499-400c-96ef-c0c48fbe869a,1723,2,00:03:40.019,48,40,100,0.580293,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['ec7fbddb-cfc8-4038-adf9-7c913d3e7854'],,"[66.4, 52.8]",26797.0,Francisco Medina Luna,17.0,Right Wing,6599.0,Rubén Salvador Pérez Del Mármol,7.111962,-2.0533097,2.0,Low Pass,"[63.1, 46.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.019
ec7fbddb-cfc8-4038-adf9-7c913d3e7854,1724,2,00:03:40.599,48,40,100,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['057b4f58-0499-400c-96ef-c0c48fbe869a'],,"[63.1, 46.5]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.599
56bc71d9-df33-4958-b3f9-2e14d661bb86,1725,2,00:03:40.599,48,40,100,1.575187,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['92b4c595-da89-452c-b9ed-d34713d98f3c', 'c747d216-5428-4a8e-b5a1-696e69c3125d', 'ec7fbddb-cfc8-4038-adf9-7c913d3e7854']",,"[63.1, 46.5]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,,,,,,,,,,,,"[54.7, 51.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.599
c747d216-5428-4a8e-b5a1-696e69c3125d,1726,2,00:03:42.060,48,42,100,0.451725,17,Pressure,1049,Granada,7,From Goal Kick,1041,Sporting Gijón,,,"['56bc71d9-df33-4958-b3f9-2e14d661bb86', '92b4c595-da89-452c-b9ed-d34713d98f3c']",,"[61.9, 30.5]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.06
92b4c595-da89-452c-b9ed-d34713d98f3c,1727,2,00:03:42.175,48,42,100,2.267647,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['c747d216-5428-4a8e-b5a1-696e69c3125d'],,"[54.7, 51.9]",6599.0,Rubén Salvador Pérez Del Mármol,13.0,Right Center Midfield,,,32.25601,0.9862331,1.0,Ground Pass,"[72.5, 78.8]",40.0,Right Foot,,,,True,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.175
bff9abde-cff8-460e-a273-0aa0d8fda28d,1728,2,00:03:50.418,48,50,101,3.100001,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['7beba18d-8dbe-4fd2-90c8-820eb8ad6270'],,"[47.0, 0.1]",24686.0,Roberto Canella Suárez,6.0,Left Back,6573.0,Bernardo José Espinosa Zúñiga,26.370628,2.6304426,2.0,Low Pass,"[24.0, 13.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.418
7beba18d-8dbe-4fd2-90c8-820eb8ad6270,1729,2,00:03:53.518,48,53,101,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['bff9abde-cff8-460e-a273-0aa0d8fda28d'],,"[24.0, 13.0]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.518
b53e670f-f476-4b4c-b351-efeb9fae6f54,1730,2,00:03:53.518,48,53,101,1.33044,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['7beba18d-8dbe-4fd2-90c8-820eb8ad6270', '7e589957-e842-470b-9adb-edfa8b81c02b']",,"[24.0, 13.0]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,,,,,,,,,,,,"[18.4, 21.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.518
7e589957-e842-470b-9adb-edfa8b81c02b,1731,2,00:03:54.849,48,54,101,1.416786,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['5e9da40e-2f3a-4a4d-a3e8-23d83fa9bca3'],,"[18.4, 21.5]",6573.0,Bernardo José Espinosa Zúñiga,5.0,Left Center Back,11537.0,Alberto García Cabrera,22.898909,2.0227258,1.0,Ground Pass,"[8.4, 42.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.849
5e9da40e-2f3a-4a4d-a3e8-23d83fa9bca3,1732,2,00:03:56.265,48,56,101,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['7e589957-e842-470b-9adb-edfa8b81c02b'],,"[8.4, 42.1]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.265
bce0b679-b9e5-4eda-8de9-89356a8bd23f,1733,2,00:03:56.265,48,56,101,2.279623,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['2df5703a-a50b-47a5-ad63-997329178be0', '5e9da40e-2f3a-4a4d-a3e8-23d83fa9bca3', 'd22ddb08-bc61-4d3f-a7c3-40361617c06c']",,"[8.4, 42.1]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,,,,,,,,,,,,"[8.4, 44.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.265
d22ddb08-bc61-4d3f-a7c3-40361617c06c,1734,2,00:03:58.061,48,58,101,0.331685,17,Pressure,1041,Sporting Gijón,4,From Throw In,1049,Granada,,,['bce0b679-b9e5-4eda-8de9-89356a8bd23f'],,"[109.5, 42.9]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.061
2df5703a-a50b-47a5-ad63-997329178be0,1735,2,00:03:58.545,48,58,101,2.970859,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['3d2d7d0f-9b83-4331-8590-aa5067d85682', 'cfe2e49a-ef8b-40d8-bf0e-e5bdc3f22917']",,"[8.4, 44.3]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,6926.0,Alen Halilović,59.44653,0.35207653,3.0,High Pass,"[64.2, 64.8]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.54500000000002
3d2d7d0f-9b83-4331-8590-aa5067d85682,1736,2,00:04:01.516,49,1,101,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['2df5703a-a50b-47a5-ad63-997329178be0'],,"[68.5, 65.2]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.516
cfe2e49a-ef8b-40d8-bf0e-e5bdc3f22917,1737,2,00:04:01.516,49,1,102,1.499583,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['2df5703a-a50b-47a5-ad63-997329178be0', 'bf1d25e7-51b8-4054-8942-df12b3619ac2']",,"[55.9, 15.3]",7158.0,Cristiano Biraghi,6.0,Left Back,27109.0,Youssef El-Arabi,22.1,-0.09516621,3.0,High Pass,"[77.9, 13.2]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.516
bf1d25e7-51b8-4054-8942-df12b3619ac2,1738,2,00:04:03.015,49,3,102,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['cfe2e49a-ef8b-40d8-bf0e-e5bdc3f22917'],,"[77.9, 13.2]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.015
c4ccb6f3-1404-4401-8d5c-62bde2d6ace3,1739,2,00:04:03.047,49,3,102,1.875881,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['5d93d68b-e856-443b-8ecf-2c21881b934f'],,"[77.3, 12.6]",27109.0,Youssef El-Arabi,23.0,Center Forward,6918.0,Isaac Ajayi Success,14.620875,-0.6544446,3.0,High Pass,"[88.9, 3.7]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.047
5d93d68b-e856-443b-8ecf-2c21881b934f,1740,2,00:04:04.922,49,4,102,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['c4ccb6f3-1404-4401-8d5c-62bde2d6ace3'],,"[88.9, 3.7]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.922
3806b0c4-2b7e-4146-8e22-61cb493b49ed,1741,2,00:04:04.922,49,4,102,2.001143,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['5d93d68b-e856-443b-8ecf-2c21881b934f', 'a4be7b18-bb44-4baa-9dac-caf142eb3970', 'fc4f2a63-dfdf-4ee8-9de7-2589f06aec1d']",,"[88.9, 3.7]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,"[87.4, 3.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.922
fc4f2a63-dfdf-4ee8-9de7-2589f06aec1d,1742,2,00:04:06.032,49,6,102,0.476472,17,Pressure,1049,Granada,1,Regular Play,1041,Sporting Gijón,,,['3806b0c4-2b7e-4146-8e22-61cb493b49ed'],,"[33.8, 74.1]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.032
a4be7b18-bb44-4baa-9dac-caf142eb3970,1743,2,00:04:06.924,49,6,102,0.0,3,Dispossessed,1049,Granada,1,Regular Play,1049,Granada,,,['0dd37509-2d65-4682-a86f-983837f55ccc'],,"[87.4, 3.7]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.924
0dd37509-2d65-4682-a86f-983837f55ccc,1744,2,00:04:06.924,49,6,103,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['a4be7b18-bb44-4baa-9dac-caf142eb3970'],,"[32.7, 76.4]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,True,,,,,,True,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.924
febdb133-3561-4778-a169-56b9e70c464e,1745,2,00:04:08.290,49,8,103,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,,,"[34.9, 74.1]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.29
23c17813-aeb3-4c7f-ac97-a55586a54985,1746,2,00:04:08.290,49,8,103,1.933546,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2c6cb66a-23df-4336-a0de-6f7b047a41e2', 'eb82cc7f-6d80-4ed5-a87d-b3f03e6d40b4', 'febdb133-3561-4778-a169-56b9e70c464e']",,"[34.9, 74.1]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,"[44.8, 75.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.29
eb82cc7f-6d80-4ed5-a87d-b3f03e6d40b4,1747,2,00:04:09.806,49,9,103,0.301013,17,Pressure,1041,Sporting Gijón,1,Regular Play,1049,Granada,,,['23c17813-aeb3-4c7f-ac97-a55586a54985'],,"[75.1, 8.0]",24783.0,Javier Márquez Moreno,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.806
2c6cb66a-23df-4336-a0de-6f7b047a41e2,1748,2,00:04:10.223,49,10,103,1.481696,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['afc18cfd-77b3-4874-b911-3a53ae795ac2'],,"[44.8, 75.3]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,13107.0,Sergio Álvarez Díaz,11.771152,-1.7415315,1.0,Ground Pass,"[42.8, 63.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.223
afc18cfd-77b3-4874-b911-3a53ae795ac2,1749,2,00:04:11.705,49,11,103,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2c6cb66a-23df-4336-a0de-6f7b047a41e2'],,"[42.8, 63.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.705
1c0ca899-2647-4449-9dcf-62e2553e7c77,1750,2,00:04:11.705,49,11,103,1.373466,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['afc18cfd-77b3-4874-b911-3a53ae795ac2', 'e148935c-dddf-479d-a7d2-d9f1ac2e13b6']",,"[42.8, 63.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[46.3, 64.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.705
e148935c-dddf-479d-a7d2-d9f1ac2e13b6,1751,2,00:04:13.079,49,13,103,2.45568,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['b4e0de4d-26de-4cfa-8e0d-bb346b90e265'],,"[46.3, 64.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,24686.0,Roberto Canella Suárez,46.432102,-1.6462468,3.0,High Pass,"[42.8, 18.3]",40.0,Right Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.079
b4e0de4d-26de-4cfa-8e0d-bb346b90e265,1752,2,00:04:15.534,49,15,103,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['e148935c-dddf-479d-a7d2-d9f1ac2e13b6'],,"[42.8, 18.3]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.534
b6fa823a-13f7-4a3a-a135-7995ad9de8b1,1753,2,00:04:15.534,49,15,103,3.168185,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['b4e0de4d-26de-4cfa-8e0d-bb346b90e265', 'ebc0a5d2-2562-493c-aaef-47eb004ae02a']",,"[42.8, 18.3]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,"[37.8, 15.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.534
ebc0a5d2-2562-493c-aaef-47eb004ae02a,1754,2,00:04:18.702,49,18,103,0.984148,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['22095b38-7e35-4118-8ba6-7dd95a0c117e'],,"[37.8, 15.1]",24686.0,Roberto Canella Suárez,6.0,Left Back,18925.0,Ignacio Cases Mora,9.740637,1.2360595,1.0,Ground Pass,"[41.0, 24.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.702
22095b38-7e35-4118-8ba6-7dd95a0c117e,1755,2,00:04:19.687,49,19,103,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['ebc0a5d2-2562-493c-aaef-47eb004ae02a'],,"[41.0, 24.3]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.687
827cab50-6ce6-49a0-8abb-2ce3ffb8e84e,1756,2,00:04:19.687,49,19,103,2.647054,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['22095b38-7e35-4118-8ba6-7dd95a0c117e', '6954a3bf-0f92-4552-a5cd-737fc0970f21', '6f8e9eb4-ef41-4bd2-b16a-68d98b179a1c']",,"[41.0, 24.3]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.3, 16.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.687
6f8e9eb4-ef41-4bd2-b16a-68d98b179a1c,1757,2,00:04:21.958,49,21,103,0.343753,17,Pressure,1041,Sporting Gijón,1,Regular Play,1049,Granada,,,['827cab50-6ce6-49a0-8abb-2ce3ffb8e84e'],,"[75.7, 59.2]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.95799999999997
6954a3bf-0f92-4552-a5cd-737fc0970f21,1758,2,00:04:22.334,49,22,103,0.866982,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['76822c33-0055-47ee-8d4d-c97db3eedabd'],,"[43.3, 16.6]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,24686.0,Roberto Canella Suárez,8.220098,-1.7419449,1.0,Ground Pass,"[41.9, 8.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.334
76822c33-0055-47ee-8d4d-c97db3eedabd,1759,2,00:04:23.201,49,23,103,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['6954a3bf-0f92-4552-a5cd-737fc0970f21'],,"[41.9, 8.5]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.201
b7fb005e-05f6-4214-ae63-d0ddfbdf1891,1760,2,00:04:23.201,49,23,103,0.0713,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['76822c33-0055-47ee-8d4d-c97db3eedabd', '7bdc91cb-2200-4689-9157-57e8c41eeef7']",,"[41.9, 8.5]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,"[41.9, 8.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.201
