id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,duel_type_id,duel_type_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,out,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,ball_recovery_recovery_failure,clearance_right_foot,clearance_left_foot,pass_through_ball,dribble_overrun,foul_committed_advantage,foul_won_advantage,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_inswinging,foul_won_defensive,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_miscommunication,miscontrol_aerial_won,pass_deflected,pass_goal_assist,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,block_offensive,timestamp_seconds
df9f6483-5322-416d-8f54-d1e4ca666046,1269,1,00:33:15.210,33,15,84,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0e81b194-7c68-4e30-a3b5-1cf88d539d79', '45ff94f9-f4a8-4600-bbdf-efd6e58fb559']",,"[44.0, 44.8]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.21
7ac02804-b0a7-4c90-b1c3-f7a51302af7b,1270,1,00:33:15.210,33,15,84,0.977772,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['45ff94f9-f4a8-4600-bbdf-efd6e58fb559', 'de49bbae-746e-41ec-8acf-6d0401b7a759']",,"[44.7, 44.1]",6721.0,Willian José da Silva,23.0,Center Forward,6928.0,Pedro Taunausú Domínguez Placeres,12.85496,1.9787525,1.0,Ground Pass,"[39.6, 55.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.21
de49bbae-746e-41ec-8acf-6d0401b7a759,1271,1,00:33:16.188,33,16,84,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['7ac02804-b0a7-4c90-b1c3-f7a51302af7b'],,"[39.6, 55.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.188
e2636cfa-0a9c-4e11-9e45-b452d0880a7b,1272,1,00:33:16.188,33,16,84,0.626454,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3f84c542-5265-49e4-bb87-e7c984c7f001', 'de49bbae-746e-41ec-8acf-6d0401b7a759']",,"[39.6, 55.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,"[39.6, 55.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.188
3f84c542-5265-49e4-bb87-e7c984c7f001,1273,1,00:33:16.815,33,16,84,1.807672,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['12cf9856-049b-4324-9acf-f0c9bacacd3b'],,"[39.6, 55.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,10755.0,Jonathan Viera Ramos,28.105515,-1.1453466,1.0,Ground Pass,"[51.2, 30.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.815
12cf9856-049b-4324-9acf-f0c9bacacd3b,1274,1,00:33:18.622,33,18,84,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3f84c542-5265-49e4-bb87-e7c984c7f001'],,"[51.2, 30.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.622
4df4ccf0-0adb-4ff7-9e85-5c1e4a21b25e,1275,1,00:33:18.622,33,18,84,0.94525,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['12cf9856-049b-4324-9acf-f0c9bacacd3b', 'c2b58e72-2418-42ee-b363-eeb3f4fdc723']",,"[51.2, 30.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[56.5, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.622
c2b58e72-2418-42ee-b363-eeb3f4fdc723,1276,1,00:33:19.568,33,19,84,1.717544,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a45f9d36-d2e3-49f1-8fb0-54a206bf3313'],,"[56.5, 24.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6626.0,Mubarak Wakaso,29.101547,-0.65381,1.0,Ground Pass,"[79.6, 6.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.568
a45f9d36-d2e3-49f1-8fb0-54a206bf3313,1277,1,00:33:21.285,33,21,84,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c2b58e72-2418-42ee-b363-eeb3f4fdc723'],,"[79.6, 6.6]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.285
d8cc2211-c146-407f-8c74-b181ff368682,1278,1,00:33:21.285,33,21,84,2.988079,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['99331687-3705-43c7-8c43-66b5ce4b83fb', 'a45f9d36-d2e3-49f1-8fb0-54a206bf3313', 'f8a1308d-d4e8-4739-8315-88ff6c216679']",,"[79.6, 6.6]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,"[99.0, 18.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.285
f8a1308d-d4e8-4739-8315-88ff6c216679,1279,1,00:33:23.654,33,23,84,0.619088,17,Pressure,208,Las Palmas,1,Regular Play,322,Eibar,,,"['99331687-3705-43c7-8c43-66b5ce4b83fb', 'd8cc2211-c146-407f-8c74-b181ff368682']",,"[21.1, 63.8]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.654
99331687-3705-43c7-8c43-66b5ce4b83fb,1280,1,00:33:24.273,33,24,84,0.0,3,Dispossessed,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['81510e6b-323f-4991-aa55-e37d86757ef7', 'f8a1308d-d4e8-4739-8315-88ff6c216679']",,"[99.0, 18.5]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.273
81510e6b-323f-4991-aa55-e37d86757ef7,1281,1,00:33:24.273,33,24,84,0.0,4,Duel,208,Las Palmas,1,Regular Play,322,Eibar,,,['99331687-3705-43c7-8c43-66b5ce4b83fb'],,"[21.1, 61.6]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.273
61880678-8e60-484f-afff-5ae81d9d4c75,1282,1,00:33:25.961,33,25,84,0.654307,17,Pressure,208,Las Palmas,1,Regular Play,322,Eibar,,,"['108466e7-df23-4ab9-bfdc-112ec9362e5f', '3455cfbe-3a9d-4eda-a646-103519ee0305', 'da98885f-f906-44ea-a2ac-888145b5b2e4', 'f0931a95-dddd-4ca1-9831-e531aadb44a8']",,"[24.8, 62.5]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.961
da98885f-f906-44ea-a2ac-888145b5b2e4,1283,1,00:33:26.282,33,26,84,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['61880678-8e60-484f-afff-5ae81d9d4c75'],,"[96.1, 18.5]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.282
3455cfbe-3a9d-4eda-a646-103519ee0305,1284,1,00:33:26.282,33,26,84,0.259813,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0f84ef3b-6bb8-452f-a3cb-ec9b3b135cbe', '108466e7-df23-4ab9-bfdc-112ec9362e5f', '61880678-8e60-484f-afff-5ae81d9d4c75', 'da98885f-f906-44ea-a2ac-888145b5b2e4']",,"[96.1, 18.5]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,"[96.1, 19.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.282
0f84ef3b-6bb8-452f-a3cb-ec9b3b135cbe,1285,1,00:33:26.542,33,26,84,0.0,39,Dribbled Past,208,Las Palmas,1,Regular Play,322,Eibar,,,"['108466e7-df23-4ab9-bfdc-112ec9362e5f', '3455cfbe-3a9d-4eda-a646-103519ee0305', 'f0931a95-dddd-4ca1-9831-e531aadb44a8']",,"[24.0, 60.6]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.542
108466e7-df23-4ab9-bfdc-112ec9362e5f,1286,1,00:33:26.542,33,26,84,0.0,14,Dribble,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0f84ef3b-6bb8-452f-a3cb-ec9b3b135cbe', '61880678-8e60-484f-afff-5ae81d9d4c75']",,"[96.1, 19.5]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.542
f0931a95-dddd-4ca1-9831-e531aadb44a8,1287,1,00:33:26.542,33,26,84,1.670744,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0f84ef3b-6bb8-452f-a3cb-ec9b3b135cbe', '108466e7-df23-4ab9-bfdc-112ec9362e5f', '61880678-8e60-484f-afff-5ae81d9d4c75', '97e2767f-d4f0-4ef5-a82b-d76b40e1ac62', 'd3bcf9be-c026-4b9e-b974-58a78592f5ab']",,"[96.1, 19.5]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,"[95.3, 23.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.542
97e2767f-d4f0-4ef5-a82b-d76b40e1ac62,1288,1,00:33:27.619,33,27,84,0.653831,17,Pressure,208,Las Palmas,1,Regular Play,322,Eibar,,,"['d3bcf9be-c026-4b9e-b974-58a78592f5ab', 'f0931a95-dddd-4ca1-9831-e531aadb44a8']",,"[21.1, 59.4]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.619
10380614-a8f6-4db8-b79b-bc5153ae8966,1289,1,00:33:28.213,33,28,84,0.0,22,Foul Committed,208,Las Palmas,1,Regular Play,322,Eibar,,,['d3bcf9be-c026-4b9e-b974-58a78592f5ab'],,"[24.8, 57.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.213
d3bcf9be-c026-4b9e-b974-58a78592f5ab,1290,1,00:33:28.213,33,28,84,0.0,21,Foul Won,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['10380614-a8f6-4db8-b79b-bc5153ae8966', '97e2767f-d4f0-4ef5-a82b-d76b40e1ac62']",,"[95.3, 23.1]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.213
2daffe93-24d6-4730-a48d-81c502cd4a97,1291,1,00:34:47.601,34,47,85,1.209112,16,Shot,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['99f3a568-4810-42db-a7b8-a034daeb5291'],,"[93.4, 25.8]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03624723,"[120.0, 41.9, 3.7]",,98.0,Off T,62.0,Free Kick,40.0,Right Foot,93.0,Normal,"[{'location': [105.7, 34.6], 'player': {'id': 6721, 'name': 'Willian José da Silva'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.7, 33.7], 'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.2, 34.7], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.4, 33.6], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.4, 32.8], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.4, 32.2], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.4, 31.5], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 28.9], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 39.7], 'player': {'id': 9462, 'name': 'José Ignacio Peleteiro Ramallo'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.4, 40.0], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.2, 40.5], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 43.0], 'player': {'id': 26764, 'name': 'Jon Ansotegi Gorostola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 47.3], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 40.5], 'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.5, 44.6], 'player': {'id': 6608, 'name': 'Nabil El Zhar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.6, 49.0], 'player': {'id': 6928, 'name': 'Pedro Taunausú Domínguez Placeres'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.5, 49.6], 'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [80.2, 56.4], 'player': {'id': 6927, 'name': 'David García Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.1, 33.0], 'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.601
99f3a568-4810-42db-a7b8-a034daeb5291,1292,1,00:34:48.810,34,48,85,0.0,23,Goal Keeper,208,Las Palmas,3,From Free Kick,322,Eibar,,,['2daffe93-24d6-4730-a48d-81c502cd4a97'],,"[1.7, 40.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.7, 40.1]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.81
134da0c3-6955-4ecc-8f1f-ce74b9bb0450,1293,1,00:35:12.692,35,12,86,3.669583,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['9dee337d-0d21-4329-ab49-aa9dda124a73'],,"[7.0, 44.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6700.0,Sergio Enrich Ametller,66.7329,-0.479732,3.0,High Pass,"[66.2, 13.3]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.692
0fb8d8b9-0a54-44ca-90fa-6f86b90b647e,1294,1,00:35:15.841,35,15,86,0.396315,17,Pressure,322,Eibar,7,From Goal Kick,208,Las Palmas,,,,,"[52.0, 66.8]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.841
9dee337d-0d21-4329-ab49-aa9dda124a73,1295,1,00:35:16.362,35,16,86,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['134da0c3-6955-4ecc-8f1f-ce74b9bb0450'],,"[66.2, 13.3]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.362
1e764abd-fb46-4838-a719-2e7d82404580,1296,1,00:35:16.362,35,16,86,0.0,38,Miscontrol,322,Eibar,7,From Goal Kick,322,Eibar,,,,,"[65.8, 12.9]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.362
b664967d-a8ac-4f99-ae20-603d3bcecd20,1297,1,00:35:17.034,35,17,87,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,,"[54.3, 60.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.034
a689e1b4-8ea0-45af-a929-691fb473893a,1298,1,00:35:17.034,35,17,87,1.629699,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['275b1bed-2a1a-498d-8a38-f7934c0a067a', 'b664967d-a8ac-4f99-ae20-603d3bcecd20']",,"[54.3, 60.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,"[55.1, 57.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.034
275b1bed-2a1a-498d-8a38-f7934c0a067a,1299,1,00:35:18.664,35,18,87,0.988917,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9282e9e9-7214-40f8-9b16-db7573f58e34'],,"[55.1, 57.4]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,6721.0,Willian José da Silva,11.7046995,-0.2947301,1.0,Ground Pass,"[66.3, 54.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.664
9282e9e9-7214-40f8-9b16-db7573f58e34,1300,1,00:35:19.653,35,19,87,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['275b1bed-2a1a-498d-8a38-f7934c0a067a'],,"[66.3, 54.0]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.653
82a91510-2793-49c4-b0e6-f672f2f2bd28,1301,1,00:35:19.653,35,19,87,0.757404,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f49f953d-77ae-4495-b117-15e60f866ecb'],,"[66.5, 54.0]",6721.0,Willian José da Silva,23.0,Center Forward,10755.0,Jonathan Viera Ramos,9.002222,-1.5485778,1.0,Ground Pass,"[66.7, 45.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.653
f49f953d-77ae-4495-b117-15e60f866ecb,1302,1,00:35:20.410,35,20,87,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['82a91510-2793-49c4-b0e6-f672f2f2bd28'],,"[66.7, 45.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.41
734d286f-3d8b-4cf8-8a99-a2f5ee36a9d9,1303,1,00:35:20.410,35,20,87,1.8606,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['a96c8fb3-48d8-4936-bc3d-5eda6142ce70', 'f49f953d-77ae-4495-b117-15e60f866ecb']",,"[66.7, 45.0]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[76.4, 37.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.41
a96c8fb3-48d8-4936-bc3d-5eda6142ce70,1304,1,00:35:22.271,35,22,87,1.390152,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['36bff261-3b94-44d1-ae62-4e4eddc58523'],,"[76.4, 37.1]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6626.0,Mubarak Wakaso,22.570112,-0.81986725,1.0,Ground Pass,"[91.8, 20.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,c8d1da84-c084-4e41-932f-e92e0ec2b39d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.271
36bff261-3b94-44d1-ae62-4e4eddc58523,1305,1,00:35:23.661,35,23,87,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a96c8fb3-48d8-4936-bc3d-5eda6142ce70'],,"[91.8, 20.6]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.661
7d67bb90-84ce-4076-bdec-e4d822f847f7,1306,1,00:35:23.661,35,23,87,0.918817,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['36bff261-3b94-44d1-ae62-4e4eddc58523', 'c8d1da84-c084-4e41-932f-e92e0ec2b39d']",,"[91.8, 20.6]",6626.0,Mubarak Wakaso,16.0,Left Midfield,,,,,,,,,,,,"[96.0, 23.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.661
