id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,off_camera,dribble_outcome_id,dribble_outcome_name,pass_cross,out,pass_aerial_won,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_no_touch,pass_shot_assist,shot_aerial_won,clearance_left_foot,clearance_right_foot,goalkeeper_end_location,ball_recovery_recovery_failure,clearance_aerial_won,pass_miscommunication,pass_deflected,shot_deflected,block_deflection,dribble_overrun,shot_follows_dribble,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,ball_recovery_offensive,pass_inswinging,timestamp_seconds
34ad8dce-9df6-41d5-8e83-2af60324e654,1936,2,00:00:56.571,45,56,96,,42,Ball Receipt*,220,Real Madrid,9,From Kick Off,220,Real Madrid,,,['28824af8-df73-4a1b-a6ca-06d97699ea49'],"[86.8, 75.6]",5200.0,Lucas Vázquez Iglesias,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.571
32b00e61-10ce-4513-afc4-c68ecbeb0c84,1937,2,00:01:11.977,46,11,97,1.156856,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['161da77c-1d79-49e4-a917-c095be08d0ab'],"[27.2, 0.1]",27054.0,Roberto Lago Soto,6.0,Left Back,23416.0,Stefan Šćepović,13.776793,0.23441568,3.0,High Pass,"[40.6, 3.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.977
161da77c-1d79-49e4-a917-c095be08d0ab,1938,2,00:01:13.134,46,13,97,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['32b00e61-10ce-4513-afc4-c68ecbeb0c84'],"[40.6, 3.3]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.134
1b236c97-cbf5-4ede-95f4-985730f02c5a,1939,2,00:01:13.172,46,13,97,0.35835,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['e268e57d-5bd9-41bd-8ed3-df8e05083132', 'e3809140-cfbb-463d-8c0f-8fa70a8ecfb2']","[40.6, 3.3]",23416.0,Stefan Šćepović,23.0,Center Forward,26020.0,Ángel Lafita Castillo,3.679674,2.317752,2.0,Low Pass,"[38.1, 6.0]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.172
e268e57d-5bd9-41bd-8ed3-df8e05083132,1940,2,00:01:13.530,46,13,97,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['1b236c97-cbf5-4ede-95f4-985730f02c5a'],"[34.1, 5.5]",26020.0,Ángel Lafita Castillo,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.53
e3809140-cfbb-463d-8c0f-8fa70a8ecfb2,1941,2,00:01:13.530,46,13,97,0.0,6,Block,216,Getafe,4,From Throw In,220,Real Madrid,,,['1b236c97-cbf5-4ede-95f4-985730f02c5a'],"[82.0, 74.1]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.53
62cc0efe-5d3f-4d40-bdab-4325c591055e,1942,2,00:01:14.839,46,14,98,1.273792,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['91908566-664d-45f0-848c-685dbfd6b065'],"[77.5, 74.6]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5574.0,Toni Kroos,11.410959,-2.4244115,1.0,Ground Pass,"[68.9, 67.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.839
91908566-664d-45f0-848c-685dbfd6b065,1943,2,00:01:16.113,46,16,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['62cc0efe-5d3f-4d40-bdab-4325c591055e'],"[68.9, 67.1]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.113
7282fcb7-d56d-493e-9142-17531e8838e4,1944,2,00:01:16.113,46,16,98,1.579794,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['0ecd45d9-27e6-4fd9-b866-80052640fd45', '89ac7b09-5e08-4fe7-9519-4d8443628c15', '91908566-664d-45f0-848c-685dbfd6b065']","[68.9, 67.1]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[68.5, 63.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.113
0ecd45d9-27e6-4fd9-b866-80052640fd45,1945,2,00:01:17.241,46,17,98,0.277224,17,Pressure,220,Real Madrid,1,Regular Play,216,Getafe,,,['7282fcb7-d56d-493e-9142-17531e8838e4'],"[49.9, 15.3]",16426.0,Wanderson Maciel Sousa Campos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.241
89ac7b09-5e08-4fe7-9519-4d8443628c15,1946,2,00:01:17.693,46,17,98,2.050952,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['7ad3b2b9-b77f-4ad8-8964-6691b9230a50'],"[68.5, 63.3]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5202.0,José Ignacio Fernández Iglesias,21.220745,-2.329534,1.0,Ground Pass,"[53.9, 47.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.693
7ad3b2b9-b77f-4ad8-8964-6691b9230a50,1947,2,00:01:19.744,46,19,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['89ac7b09-5e08-4fe7-9519-4d8443628c15'],"[53.9, 47.9]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.744
d904e1f9-92a0-4852-a5e3-a1d8e23ab3f1,1948,2,00:01:19.744,46,19,98,1.177875,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c2981860-b950-4817-a730-f228b3a2e8d2'],"[54.8, 47.9]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,5574.0,Toni Kroos,9.091755,1.0530145,1.0,Ground Pass,"[59.3, 55.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.744
c2981860-b950-4817-a730-f228b3a2e8d2,1949,2,00:01:20.922,46,20,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['d904e1f9-92a0-4852-a5e3-a1d8e23ab3f1'],"[59.3, 55.8]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.922
56753f9d-cf4d-4591-a751-6b19f86ec9f6,1950,2,00:01:20.922,46,20,98,2.237794,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['94ad3c77-789d-4a44-a462-a272ecfc5c31', 'c2981860-b950-4817-a730-f228b3a2e8d2']","[59.3, 55.8]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[61.4, 50.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.922
94ad3c77-789d-4a44-a462-a272ecfc5c31,1951,2,00:01:23.160,46,23,98,1.557868,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['2fde7de0-5b9d-478d-b3c7-5184c3e7f576'],"[61.4, 50.2]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5695.0,James David Rodríguez Rubio,12.682665,-1.2665004,1.0,Ground Pass,"[65.2, 38.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.16
2fde7de0-5b9d-478d-b3c7-5184c3e7f576,1952,2,00:01:24.717,46,24,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['94ad3c77-789d-4a44-a462-a272ecfc5c31'],"[65.2, 38.1]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.717
d80f0fc2-83a3-46fe-82ae-a89526a6fb81,1953,2,00:01:24.717,46,24,98,1.054812,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['2fde7de0-5b9d-478d-b3c7-5184c3e7f576', 'ce4a28ec-3bf5-4087-9dd4-69a9bc99abab']","[65.2, 38.1]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[63.1, 35.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.717
ce4a28ec-3bf5-4087-9dd4-69a9bc99abab,1954,2,00:01:25.772,46,25,98,0.557347,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['e9e0ab0e-be39-404e-96e8-23ad755db9a7'],"[63.1, 35.4]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5207.0,Cristiano Ronaldo dos Santos Aveiro,13.237824,-0.47040427,1.0,Ground Pass,"[74.9, 29.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.77199999999999
e9e0ab0e-be39-404e-96e8-23ad755db9a7,1955,2,00:01:26.330,46,26,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['ce4a28ec-3bf5-4087-9dd4-69a9bc99abab'],"[74.9, 29.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.33
4b313c1d-50b6-4cec-8672-53de0498efa0,1956,2,00:01:26.330,46,26,98,1.178409,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['82be9118-76d8-4f2d-a4ce-ff40af01b0dd'],"[74.9, 29.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5695.0,James David Rodríguez Rubio,12.165936,2.2455373,1.0,Ground Pass,"[67.3, 38.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.33
82be9118-76d8-4f2d-a4ce-ff40af01b0dd,1957,2,00:01:27.508,46,27,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['4b313c1d-50b6-4cec-8672-53de0498efa0'],"[67.3, 38.9]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.508
ef3d0bed-86b7-4003-86bb-fdd3a2260344,1958,2,00:01:27.508,46,27,98,0.754309,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['6452ec9d-b026-4c9e-9c35-96bd695c55d8', '82be9118-76d8-4f2d-a4ce-ff40af01b0dd']","[67.3, 38.9]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[71.6, 43.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.508
6452ec9d-b026-4c9e-9c35-96bd695c55d8,1959,2,00:01:28.262,46,28,98,2.344703,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['649bdc71-f01b-4057-a0cb-dbc693a56b24'],"[71.6, 43.9]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,6399.0,Gareth Frank Bale,35.746468,0.9463192,3.0,High Pass,"[92.5, 72.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.262
649bdc71-f01b-4057-a0cb-dbc693a56b24,1960,2,00:01:30.607,46,30,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['6452ec9d-b026-4c9e-9c35-96bd695c55d8'],"[92.5, 72.9]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.607
72dde133-3846-4f71-8c75-365d5dc447fd,1961,2,00:01:30.607,46,30,98,3.492301,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['649bdc71-f01b-4057-a0cb-dbc693a56b24', 'e3653c96-6a6d-4f91-a1be-f91327f0ef39']","[92.5, 72.9]",6399.0,Gareth Frank Bale,17.0,Right Wing,,,,,,,,,,,,"[93.3, 62.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.607
e3653c96-6a6d-4f91-a1be-f91327f0ef39,1962,2,00:01:34.099,46,34,98,0.727863,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['1b844c3a-14ae-4dc0-8242-bbf6e75b4704'],"[93.3, 62.3]",6399.0,Gareth Frank Bale,17.0,Right Wing,5463.0,Luka Modrić,12.306502,-2.2468064,1.0,Ground Pass,"[85.6, 52.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.09899999999999
1b844c3a-14ae-4dc0-8242-bbf6e75b4704,1963,2,00:01:34.827,46,34,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['e3653c96-6a6d-4f91-a1be-f91327f0ef39'],"[85.6, 52.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.827
9f1d82bb-6e3f-4f5b-9073-f1fccfd03f07,1964,2,00:01:34.827,46,34,98,1.32704,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1b844c3a-14ae-4dc0-8242-bbf6e75b4704', '991280a3-dd85-4856-99ff-fcf73cb77ce1', 'a9cf43b1-7783-4f14-893e-c0947ff4ef8b']","[85.6, 52.7]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[82.7, 64.8]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.827
a9cf43b1-7783-4f14-893e-c0947ff4ef8b,1965,2,00:01:35.628,46,35,98,0.31646,17,Pressure,220,Real Madrid,1,Regular Play,216,Getafe,,,['9f1d82bb-6e3f-4f5b-9073-f1fccfd03f07'],"[34.3, 20.1]",6720.0,Pablo Sarabia García,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.628
991280a3-dd85-4856-99ff-fcf73cb77ce1,1966,2,00:01:36.154,46,36,98,1.02207,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cd133d1a-2691-4494-9864-49162c33ee5b'],"[82.7, 64.8]",5463.0,Luka Modrić,13.0,Right Center Midfield,5200.0,Lucas Vázquez Iglesias,18.811167,0.80043465,1.0,Ground Pass,"[95.8, 78.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.154
cd133d1a-2691-4494-9864-49162c33ee5b,1967,2,00:01:37.176,46,37,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['991280a3-dd85-4856-99ff-fcf73cb77ce1'],"[95.8, 78.3]",5200.0,Lucas Vázquez Iglesias,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.176
b87ce82d-0952-4482-b3d7-05a5aaab8b0c,1968,2,00:01:37.176,46,37,98,1.466495,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['cd133d1a-2691-4494-9864-49162c33ee5b', 'e6e8d02d-e0b5-446e-afa8-778d553b2b9d']","[95.8, 78.3]",5200.0,Lucas Vázquez Iglesias,2.0,Right Back,,,,,,,,,,,,"[96.0, 76.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.176
e6e8d02d-e0b5-446e-afa8-778d553b2b9d,1969,2,00:01:38.643,46,38,98,1.429018,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['f18a6ca5-7573-4577-9738-4fc13abfd908'],"[96.0, 76.8]",5200.0,Lucas Vázquez Iglesias,2.0,Right Back,5463.0,Luka Modrić,12.971122,-2.6951847,1.0,Ground Pass,"[84.3, 71.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.643
f18a6ca5-7573-4577-9738-4fc13abfd908,1970,2,00:01:40.072,46,40,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['e6e8d02d-e0b5-446e-afa8-778d553b2b9d'],"[84.3, 71.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.072
62ba24e8-f002-4996-b0ce-ab0bf6c84a93,1971,2,00:01:40.072,46,40,98,0.914744,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['65ccd5e7-0397-4a66-abe6-d17200ef2a7d', 'd6ed296f-17d0-44e6-8f57-5151358a0f54', 'f18a6ca5-7573-4577-9738-4fc13abfd908']","[84.3, 71.2]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,"[82.4, 58.3]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.072
65ccd5e7-0397-4a66-abe6-d17200ef2a7d,1972,2,00:01:40.779,46,40,98,0.325196,17,Pressure,220,Real Madrid,1,Regular Play,216,Getafe,,,"['62ba24e8-f002-4996-b0ce-ab0bf6c84a93', 'd6ed296f-17d0-44e6-8f57-5151358a0f54']","[37.0, 17.6]",6720.0,Pablo Sarabia García,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.779
d6ed296f-17d0-44e6-8f57-5151358a0f54,1973,2,00:01:40.987,46,40,98,1.604169,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['65ccd5e7-0397-4a66-abe6-d17200ef2a7d', '6bafb0ba-8de6-45bf-9d68-4a4342896c69']","[82.4, 58.3]",5463.0,Luka Modrić,13.0,Right Center Midfield,5695.0,James David Rodríguez Rubio,22.428776,-1.678007,1.0,Ground Pass,"[80.0, 36.0]",40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.987
6bafb0ba-8de6-45bf-9d68-4a4342896c69,1974,2,00:01:42.591,46,42,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['d6ed296f-17d0-44e6-8f57-5151358a0f54'],"[80.0, 36.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.59100000000001
da9f5ac7-d568-494a-b683-c8d6e34e7288,1975,2,00:01:42.591,46,42,98,1.169604,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['845ae115-0302-42c0-8a29-738f7576ead5'],"[80.0, 36.0]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5202.0,José Ignacio Fernández Iglesias,9.533625,2.8762605,1.0,Ground Pass,"[70.8, 38.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.59100000000001
845ae115-0302-42c0-8a29-738f7576ead5,1976,2,00:01:43.760,46,43,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['da9f5ac7-d568-494a-b683-c8d6e34e7288'],"[70.8, 38.5]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.75999999999999
12b1391a-fdd6-497a-b068-7e390bab69e5,1977,2,00:01:43.760,46,43,98,0.682907,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['298516f4-56f8-48f3-affa-6f59562ad468', '845ae115-0302-42c0-8a29-738f7576ead5']","[70.8, 38.5]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,,,,,,,,,,,,"[70.8, 40.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.75999999999999
298516f4-56f8-48f3-affa-6f59562ad468,1978,2,00:01:44.443,46,44,98,0.609469,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['166d7dc0-cfc5-425d-a4a2-eee02fa1923b'],"[70.8, 40.6]",5202.0,José Ignacio Fernández Iglesias,5.0,Left Center Back,5574.0,Toni Kroos,11.66619,1.3195808,1.0,Ground Pass,"[73.7, 51.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.443
166d7dc0-cfc5-425d-a4a2-eee02fa1923b,1979,2,00:01:45.053,46,45,98,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['298516f4-56f8-48f3-affa-6f59562ad468'],"[73.7, 51.9]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.053
7885beca-bad1-4b0e-b592-bfde4dc668e5,1980,2,00:01:45.053,46,45,98,2.147116,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['166d7dc0-cfc5-425d-a4a2-eee02fa1923b', 'c8f89d65-425b-4510-bf6d-ea5cd13f1730']","[73.7, 51.9]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[74.3, 42.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.053
