id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_switch,pass_outcome_id,pass_outcome_name,carry_end_location,ball_receipt_outcome_id,ball_receipt_outcome_name,out,counterpress,ball_recovery_recovery_failure,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,foul_committed_advantage,foul_won_advantage,pass_outswinging,clearance_head,50_50_outcome_id,50_50_outcome_name,foul_won_defensive,dribble_overrun,block_offensive,shot_first_time,clearance_aerial_won,pass_no_touch,pass_goal_assist,shot_open_goal,dribble_nutmeg,clearance_left_foot,bad_behaviour_card_id,bad_behaviour_card_name,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,pass_through_ball,pass_cut_back,pass_miscommunication,ball_recovery_offensive,block_save_block,timestamp_seconds
e8bd8db9-704b-4764-99d1-bf78bb5001c5,1865,2,00:00:57.494,45,57,101,0.684069,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['bc82d7b0-3c1a-4366-86e7-3ebbe4d74738'],,"[25.7, 62.0]",18925.0,Ignacio Cases Mora,9.0,Right Defensive Midfield,26633.0,Alberto Lora Ramos,10.332473,1.3164283,1.0,Ground Pass,"[28.3, 72.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.494
bc82d7b0-3c1a-4366-86e7-3ebbe4d74738,1866,2,00:00:58.178,45,58,101,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['e8bd8db9-704b-4764-99d1-bf78bb5001c5'],,"[28.3, 72.0]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.178
a3df030d-a280-4228-80e1-2638dc4d0ac5,1867,2,00:00:58.178,45,58,101,0.286086,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['137c4ebc-6828-404f-9f04-89d4ed5440d1', 'bc82d7b0-3c1a-4366-86e7-3ebbe4d74738']",,"[28.3, 72.0]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,"[28.3, 72.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.178
137c4ebc-6828-404f-9f04-89d4ed5440d1,1868,2,00:00:58.464,45,58,101,1.305434,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['7298d813-229c-415d-b134-e61fb87e2248'],,"[28.3, 72.0]",26633.0,Alberto Lora Ramos,2.0,Right Back,23848.0,Carlos Carmona Bonet,10.707007,0.5724598,1.0,Ground Pass,"[37.3, 77.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.464
7298d813-229c-415d-b134-e61fb87e2248,1869,2,00:00:59.769,45,59,101,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['137c4ebc-6828-404f-9f04-89d4ed5440d1'],,"[37.3, 77.8]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.769
04ccca96-80e5-4db7-accf-33b2e8741e9d,1870,2,00:00:59.769,45,59,101,0.988555,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['0c545f6c-1f7a-44ad-8501-a1d75d847953', '4b89610c-7841-4160-b43c-2f3db463083e', '7298d813-229c-415d-b134-e61fb87e2248']",,"[37.3, 77.8]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,"[38.1, 78.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.769
0c545f6c-1f7a-44ad-8501-a1d75d847953,1871,2,00:01:00.038,46,0,101,0.761034,17,Pressure,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,"['04ccca96-80e5-4db7-accf-33b2e8741e9d', '4b89610c-7841-4160-b43c-2f3db463083e']",,"[79.0, 1.0]",6935.0,Adrián Marín Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.038
18160473-9c8b-44c2-992c-9b6b6fbc414b,1872,2,00:01:00.233,46,0,101,0.541856,17,Pressure,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,['4b89610c-7841-4160-b43c-2f3db463083e'],,"[84.3, 2.3]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.233
4b89610c-7841-4160-b43c-2f3db463083e,1873,2,00:01:00.758,46,0,101,1.006501,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['0c545f6c-1f7a-44ad-8501-a1d75d847953', '18160473-9c8b-44c2-992c-9b6b6fbc414b', 'd265b1eb-271b-46b8-b883-a843ff9370e8']",,"[38.1, 78.9]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,6926.0,Alen Halilović,11.806778,0.03388533,1.0,Ground Pass,"[49.9, 79.3]",40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.758
d265b1eb-271b-46b8-b883-a843ff9370e8,1874,2,00:01:01.764,46,1,101,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['4b89610c-7841-4160-b43c-2f3db463083e'],,"[49.9, 79.3]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.764
0cf982ae-939f-40f0-9ef6-92a6c2341e8b,1875,2,00:01:01.764,46,1,101,6.508784,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['90cac1a2-149b-47d6-ab3c-c0166e4458e3', 'a15df05a-bfc1-45ac-9c1c-ce9b17356460', 'd265b1eb-271b-46b8-b883-a843ff9370e8']",,"[49.9, 79.3]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,"[91.0, 71.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.764
a15df05a-bfc1-45ac-9c1c-ce9b17356460,1876,2,00:01:06.027,46,6,101,4.141029,17,Pressure,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,"['0cf982ae-939f-40f0-9ef6-92a6c2341e8b', '619218e8-2bb2-4ec3-aa2e-4f900b565b7c', '90cac1a2-149b-47d6-ab3c-c0166e4458e3']",,"[35.8, 2.5]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.027
c58b0de3-3cef-49f5-b69e-5b0e16b9ac1a,1877,2,00:01:08.273,46,8,101,0.0,22,Foul Committed,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,"['619218e8-2bb2-4ec3-aa2e-4f900b565b7c', '90cac1a2-149b-47d6-ab3c-c0166e4458e3']",,"[29.1, 8.2]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.273
90cac1a2-149b-47d6-ab3c-c0166e4458e3,1878,2,00:01:08.273,46,8,101,0.0,21,Foul Won,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['a15df05a-bfc1-45ac-9c1c-ce9b17356460', 'c58b0de3-3cef-49f5-b69e-5b0e16b9ac1a']",,"[91.0, 71.9]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.273
619218e8-2bb2-4ec3-aa2e-4f900b565b7c,1879,2,00:01:08.273,46,8,101,1.908077,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['6dda9b09-94f3-45b8-925e-e1c02eaa2e2d', '90cac1a2-149b-47d6-ab3c-c0166e4458e3', 'a15df05a-bfc1-45ac-9c1c-ce9b17356460', 'c58b0de3-3cef-49f5-b69e-5b0e16b9ac1a']",,"[91.0, 71.9]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,"[103.2, 53.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.273
6dda9b09-94f3-45b8-925e-e1c02eaa2e2d,1880,2,00:01:10.181,46,10,101,0.921285,16,Shot,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['93331169-2623-4b89-8282-e62755aca955'],,"[103.2, 53.4]",6926.0,Alen Halilović,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08756799,"[120.0, 45.3, 0.2]",,98.0,Off T,87.0,Open Play,38.0,Left Foot,,93.0,Normal,"[{'location': [106.4, 39.2], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.2, 49.2], 'player': {'id': 7034, 'name': 'Mateo Pablo Musacchio'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 54.7], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.3, 40.6], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [93.5, 47.5], 'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 43.6], 'player': {'id': 23994, 'name': 'Alejandro Menéndez Díez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.6, 35.8], 'player': {'id': 6880, 'name': 'Arnaldo Antonio Sanabria Ayala'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.8, 43.1], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.181
93331169-2623-4b89-8282-e62755aca955,1881,2,00:01:11.103,46,11,101,0.0,23,Goal Keeper,1041,Sporting Gijón,1,Regular Play,222,Villarreal,,,['6dda9b09-94f3-45b8-925e-e1c02eaa2e2d'],,"[5.3, 37.0]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5.3, 37.0]",32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.103
0a7144c5-feb2-46e3-9a6c-7d30e71438bf,1882,2,00:01:38.052,46,38,102,3.785897,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['666fea66-52f6-4081-b1c2-d17a18764aed'],True,"[6.0, 36.0]",3379.0,Alphonse Areola,1.0,Goalkeeper,26009.0,Roberto Soldado Rillo,60.56154,-0.24858297,3.0,High Pass,"[64.7, 21.1]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.05199999999999
666fea66-52f6-4081-b1c2-d17a18764aed,1883,2,00:01:41.838,46,41,102,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['0a7144c5-feb2-46e3-9a6c-7d30e71438bf'],,"[64.7, 21.1]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.838
6d076a86-631b-4623-82c7-c2922bad57eb,1884,2,00:01:45.298,46,45,102,0.488019,17,Pressure,222,Villarreal,7,From Goal Kick,1041,Sporting Gijón,,,"['345986be-fb43-48a0-8eec-9f352360fb31', '41a1c1df-e53e-4a60-9278-dcf13ccf7e99']",,"[44.3, 67.5]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.298
601c22a9-b33f-4f0f-819f-d065901df57b,1885,2,00:01:45.406,46,45,102,0.687239,17,Pressure,222,Villarreal,7,From Goal Kick,1041,Sporting Gijón,,,"['345986be-fb43-48a0-8eec-9f352360fb31', '41a1c1df-e53e-4a60-9278-dcf13ccf7e99', 'd4280abf-71ea-4aeb-ac27-4a0fb05cc94c']",,"[42.4, 66.0]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.406
00330503-c153-4dd8-a843-1a398a843f70,1886,2,00:01:45.567,46,45,102,0.0,39,Dribbled Past,222,Villarreal,7,From Goal Kick,1041,Sporting Gijón,,,"['345986be-fb43-48a0-8eec-9f352360fb31', '41a1c1df-e53e-4a60-9278-dcf13ccf7e99']",,"[44.5, 65.4]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.56700000000001
345986be-fb43-48a0-8eec-9f352360fb31,1887,2,00:01:45.567,46,45,102,0.0,14,Dribble,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['00330503-c153-4dd8-a843-1a398a843f70', '601c22a9-b33f-4f0f-819f-d065901df57b', '6d076a86-631b-4623-82c7-c2922bad57eb']",,"[75.6, 14.7]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.56700000000001
41a1c1df-e53e-4a60-9278-dcf13ccf7e99,1888,2,00:01:45.567,46,45,102,0.519923,43,Carry,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['00330503-c153-4dd8-a843-1a398a843f70', '1f728466-f050-4c6e-b9e6-bd3fb3e6bf1e', '345986be-fb43-48a0-8eec-9f352360fb31', '601c22a9-b33f-4f0f-819f-d065901df57b', '6d076a86-631b-4623-82c7-c2922bad57eb', 'd4280abf-71ea-4aeb-ac27-4a0fb05cc94c']",,"[75.6, 14.7]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,"[75.6, 14.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.56700000000001
1f728466-f050-4c6e-b9e6-bd3fb3e6bf1e,1889,2,00:01:46.087,46,46,102,0.0,22,Foul Committed,222,Villarreal,7,From Goal Kick,1041,Sporting Gijón,,,"['41a1c1df-e53e-4a60-9278-dcf13ccf7e99', 'd4280abf-71ea-4aeb-ac27-4a0fb05cc94c']",,"[44.5, 65.2]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.087
d4280abf-71ea-4aeb-ac27-4a0fb05cc94c,1890,2,00:01:46.087,46,46,102,0.0,21,Foul Won,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['1f728466-f050-4c6e-b9e6-bd3fb3e6bf1e', '601c22a9-b33f-4f0f-819f-d065901df57b']",,"[75.6, 14.9]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.087
ac55e961-5d17-4be3-a3ce-2f432da167af,1891,2,00:02:00.170,47,0,103,1.625108,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['efa99cfb-a1ff-471a-ae96-46904755fc48'],True,"[76.6, 15.5]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6771.0,Manuel Trigueros Muñoz,30.002666,1.5841289,1.0,Ground Pass,"[76.2, 45.5]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.17
efa99cfb-a1ff-471a-ae96-46904755fc48,1892,2,00:02:01.795,47,1,103,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['ac55e961-5d17-4be3-a3ce-2f432da167af'],,"[76.2, 45.5]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.795
a831e965-4257-4ff9-b3f3-d7a3f8018f1f,1893,2,00:02:02.533,47,2,103,0.97399,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,['96a1be6e-d365-4b4b-8967-20e087b52a3f'],,"[76.6, 44.6]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,6862.0,Cédric Bakambu,13.9603,0.8512925,1.0,Ground Pass,"[85.8, 55.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.533
96a1be6e-d365-4b4b-8967-20e087b52a3f,1894,2,00:02:03.507,47,3,103,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['a831e965-4257-4ff9-b3f3-d7a3f8018f1f'],,"[85.8, 55.1]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.507
3a68b9f7-afbb-4587-acec-a7b92a3ddfce,1895,2,00:02:03.507,47,3,103,1.604326,30,Pass,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['3c9f9825-fceb-42f2-b652-c8157d90c1e8', '467ff27c-8714-45d5-9db4-7e97a6fa5211']",,"[86.0, 54.5]",6862.0,Cédric Bakambu,24.0,Left Center Forward,7034.0,Mateo Pablo Musacchio,16.732304,3.0157552,1.0,Ground Pass,"[69.4, 56.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.507
3c9f9825-fceb-42f2-b652-c8157d90c1e8,1896,2,00:02:05.112,47,5,103,,42,Ball Receipt*,222,Villarreal,3,From Free Kick,222,Villarreal,,,['3a68b9f7-afbb-4587-acec-a7b92a3ddfce'],,"[63.2, 55.3]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.112
467ff27c-8714-45d5-9db4-7e97a6fa5211,1897,2,00:02:05.112,47,5,103,0.0,10,Interception,222,Villarreal,3,From Free Kick,1041,Sporting Gijón,,,['3a68b9f7-afbb-4587-acec-a7b92a3ddfce'],,"[50.7, 23.5]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.112
e9a97cc2-2af1-4519-a977-af48a8c06a30,1898,2,00:02:05.112,47,5,103,4.795979,43,Carry,222,Villarreal,3,From Free Kick,1041,Sporting Gijón,,,"['24d6ec54-c12a-48b3-aac2-66fcfbff2c3e', '467ff27c-8714-45d5-9db4-7e97a6fa5211', 'cd8896e4-ba35-4707-8932-29fc9a884746']",,"[50.7, 23.5]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,"[86.2, 23.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.112
cd8896e4-ba35-4707-8932-29fc9a884746,1899,2,00:02:08.343,47,8,103,1.011565,17,Pressure,222,Villarreal,3,From Free Kick,222,Villarreal,,,['e9a97cc2-2af1-4519-a977-af48a8c06a30'],,"[42.4, 61.1]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.343
537c49cb-f180-4c44-8cb5-111e8a9087d5,1900,2,00:02:08.554,47,8,103,1.300352,17,Pressure,222,Villarreal,3,From Free Kick,222,Villarreal,,,,,"[41.1, 56.0]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.554
24d6ec54-c12a-48b3-aac2-66fcfbff2c3e,1901,2,00:02:09.908,47,9,103,0.0,14,Dribble,222,Villarreal,3,From Free Kick,1041,Sporting Gijón,,,['f26f2f87-221e-436f-bdfa-ad1b049ce4f7'],,"[86.2, 23.5]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.908
f26f2f87-221e-436f-bdfa-ad1b049ce4f7,1902,2,00:02:09.908,47,9,103,0.0,4,Duel,222,Villarreal,3,From Free Kick,222,Villarreal,,,['24d6ec54-c12a-48b3-aac2-66fcfbff2c3e'],,"[33.9, 56.6]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,True,,True,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.908
cba5b668-1641-4781-aa2e-0654355ce599,1903,2,00:02:09.908,47,9,103,5.241563,43,Carry,222,Villarreal,3,From Free Kick,222,Villarreal,,,"['b0abdfbe-8f4a-4088-aef2-a66572afa3ae', 'b384d61b-038f-45ac-81f8-2ccf4885fd90', 'f26f2f87-221e-436f-bdfa-ad1b049ce4f7']",,"[33.9, 56.6]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,"[4.1, 67.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.908
b0abdfbe-8f4a-4088-aef2-a66572afa3ae,1904,2,00:02:13.990,47,13,103,2.005888,17,Pressure,222,Villarreal,3,From Free Kick,1041,Sporting Gijón,,,"['b384d61b-038f-45ac-81f8-2ccf4885fd90', 'cba5b668-1641-4781-aa2e-0654355ce599']",,"[114.7, 16.6]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.99
b384d61b-038f-45ac-81f8-2ccf4885fd90,1905,2,00:02:15.149,47,15,103,0.0,38,Miscontrol,222,Villarreal,3,From Free Kick,222,Villarreal,,,['b0abdfbe-8f4a-4088-aef2-a66572afa3ae'],,"[4.1, 67.1]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.149
