id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,pass_aerial_won,clearance_right_foot,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_end_location,pass_through_ball,pass_technique_id,pass_technique_name,clearance_aerial_won,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id,shot_first_time,miscontrol_aerial_won,foul_committed_offensive,dribble_outcome_id,dribble_outcome_name,pass_shot_assist,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,clearance_left_foot,pass_cross,pass_switch,pass_outswinging,foul_committed_card_id,foul_committed_card_name,pass_inswinging,clearance_other,shot_aerial_won,block_save_block,pass_straight,foul_committed_advantage,foul_won_advantage,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,timestamp_seconds
2b89b620-8c51-46f0-92ca-08515243cdcb,2780,2,00:22:52.038,67,52,147,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['417762f4-fd09-413f-99bf-7e7c6e78dff0'],,"[96.2, 49.8]",27109.0,Youssef El-Arabi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.038
de74fc68-68de-4032-8304-b2760eaf43fe,2781,2,00:22:52.038,67,52,148,0.0,10,Interception,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['417762f4-fd09-413f-99bf-7e7c6e78dff0'],,"[27.2, 27.5]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.038
0b6d4e84-b79e-461e-a3b1-44f173045aee,2782,2,00:22:52.038,67,52,148,0.356099,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['6184f9ef-e283-42a3-81ea-3e6c6ce32619', 'de74fc68-68de-4032-8304-b2760eaf43fe']",,"[27.2, 27.5]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[27.0, 26.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.038
6184f9ef-e283-42a3-81ea-3e6c6ce32619,2783,2,00:22:52.395,67,52,148,0.451308,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['2300c31e-6a96-4a22-981a-aac331eb66cc'],,"[27.0, 26.8]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,24144.0,Ángel Montoro Sánchez,5.813777,-1.5019399,1.0,Ground Pass,"[27.4, 21.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.395
2300c31e-6a96-4a22-981a-aac331eb66cc,2784,2,00:22:52.846,67,52,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6184f9ef-e283-42a3-81ea-3e6c6ce32619'],,"[27.4, 21.0]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.846
674dc4e0-3628-4496-a149-e250a88fc526,2785,2,00:22:52.846,67,52,148,0.571776,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['adccf51e-0ff6-49c2-a41a-b3ed384108d0'],,"[27.4, 21.0]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,10755.0,Jonathan Viera Ramos,8.256513,0.19502027,1.0,Ground Pass,"[35.5, 22.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.846
adccf51e-0ff6-49c2-a41a-b3ed384108d0,2786,2,00:22:53.418,67,53,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['674dc4e0-3628-4496-a149-e250a88fc526'],,"[35.5, 22.6]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.418
a6824812-07fc-49d1-9788-078317491cdf,2787,2,00:22:53.418,67,53,148,1.99196,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0addc373-a45d-4eda-a25d-2433ebab4d67', 'adccf51e-0ff6-49c2-a41a-b3ed384108d0']",,"[35.5, 22.6]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[43.2, 26.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.418
0addc373-a45d-4eda-a25d-2433ebab4d67,2788,2,00:22:55.410,67,55,148,0.8825,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['88de08df-5579-49ad-8011-a5b423f0014a'],,"[43.2, 26.3]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,6928.0,Pedro Taunausú Domínguez Placeres,25.371836,1.340157,1.0,Ground Pass,"[49.0, 51.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.41
88de08df-5579-49ad-8011-a5b423f0014a,2789,2,00:22:56.292,67,56,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0addc373-a45d-4eda-a25d-2433ebab4d67'],,"[49.0, 51.0]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.292
7f3adb2f-bcbc-4220-bd5e-3aa0e6a2d554,2790,2,00:22:56.292,67,56,148,3.23414,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['88de08df-5579-49ad-8011-a5b423f0014a', 'f5f8a26b-7dd0-4193-98a8-9a4677fbab66']",,"[49.0, 51.0]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,,,,,,,,,,,,,"[62.5, 56.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.292
f5f8a26b-7dd0-4193-98a8-9a4677fbab66,2791,2,00:22:59.526,67,59,148,1.054854,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['379871d9-e364-4af1-974b-9c3d18cdaf96'],,"[62.5, 56.3]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,8167.0,Sergio Ezequiel Araújo,21.576145,0.8148978,1.0,Ground Pass,"[77.3, 72.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.526
379871d9-e364-4af1-974b-9c3d18cdaf96,2792,2,00:23:00.581,68,0,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f5f8a26b-7dd0-4193-98a8-9a4677fbab66'],,"[77.3, 72.0]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.581
67d2f85e-89a5-4105-91ac-dfc287a3f020,2793,2,00:23:00.581,68,0,148,3.96244,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['379871d9-e364-4af1-974b-9c3d18cdaf96', 'b321e015-55bc-4e19-a5e6-9edd09ea0443']",,"[77.3, 72.0]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,"[79.7, 71.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.581
b321e015-55bc-4e19-a5e6-9edd09ea0443,2794,2,00:23:04.544,68,4,148,1.490634,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4a77b9e0-99b9-4e1c-97ac-022beba4ad6d'],,"[79.7, 71.8]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,7906.0,David Simón Rodríguez Santana,12.705904,0.4918092,1.0,Ground Pass,"[90.9, 77.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.544
4a77b9e0-99b9-4e1c-97ac-022beba4ad6d,2795,2,00:23:06.034,68,6,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b321e015-55bc-4e19-a5e6-9edd09ea0443'],,"[90.9, 77.8]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.034
081db094-81f8-48c3-8444-f6a010935c92,2796,2,00:23:06.034,68,6,148,0.871779,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['06929f7a-fc28-4052-a635-c33b53d51a75', '4a77b9e0-99b9-4e1c-97ac-022beba4ad6d']",,"[90.9, 77.8]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,"[90.9, 77.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.034
06929f7a-fc28-4052-a635-c33b53d51a75,2797,2,00:23:06.906,68,6,148,0.612362,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['39c7cb04-05db-4915-a178-8ae59dce1540'],,"[90.9, 77.8]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,6928.0,Pedro Taunausú Domínguez Placeres,10.46948,-1.1370543,1.0,Ground Pass,"[95.3, 68.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.906
39c7cb04-05db-4915-a178-8ae59dce1540,2798,2,00:23:07.518,68,7,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['06929f7a-fc28-4052-a635-c33b53d51a75'],,"[95.3, 68.3]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.518
8dece8bb-121c-4798-935e-e70624ed6324,2799,2,00:23:07.518,68,7,148,1.296396,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['39c7cb04-05db-4915-a178-8ae59dce1540', '3fa13490-d8cb-46f7-9af2-52d3c1087125']",,"[95.3, 68.3]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,,,,,,,,,,,,,"[95.3, 68.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.518
3fa13490-d8cb-46f7-9af2-52d3c1087125,2800,2,00:23:08.815,68,8,148,1.751628,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6a7d7fad-bead-4a28-932f-e16220568ca2'],,"[95.3, 68.3]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,7906.0,David Simón Rodríguez Santana,18.042173,0.54802394,1.0,Ground Pass,"[110.7, 77.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.815
6a7d7fad-bead-4a28-932f-e16220568ca2,2801,2,00:23:10.566,68,10,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3fa13490-d8cb-46f7-9af2-52d3c1087125'],,"[110.7, 77.7]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.566
8580af10-e6dd-48ca-b323-1f7624db8988,2802,2,00:23:10.566,68,10,148,0.286382,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['42db4d4e-1212-4cab-83c4-2dfba3e56b2a', '6a7d7fad-bead-4a28-932f-e16220568ca2']",,"[110.7, 77.7]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,"[110.7, 77.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.566
42db4d4e-1212-4cab-83c4-2dfba3e56b2a,2803,2,00:23:10.853,68,10,148,2.542846,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['7033b202-51d9-4db0-a17b-ee263179aa27'],,"[110.7, 77.7]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,45.20177,-1.561947,3.0,High Pass,"[111.1, 32.5]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,1390.853
7033b202-51d9-4db0-a17b-ee263179aa27,2804,2,00:23:13.396,68,13,148,0.0,9,Clearance,208,Las Palmas,1,Regular Play,1049,Granada,,,['42db4d4e-1212-4cab-83c4-2dfba3e56b2a'],,"[9.0, 47.6]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.396
8f8d9d7e-e65e-4aeb-810a-05afee7ab337,2805,2,00:23:16.374,68,16,148,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,,"[111.8, 7.6]",6626.0,Mubarak Wakaso,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.374
5265914f-ae23-4636-888b-81cdc0cb7028,2806,2,00:23:16.374,68,16,148,1.742151,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8f8d9d7e-e65e-4aeb-810a-05afee7ab337', 'dd086998-91b1-4032-bf4a-70e5cb645296']",,"[111.8, 7.6]",6626.0,Mubarak Wakaso,21.0,Left Wing,,,,,,,,,,,,,"[112.0, 9.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.374
dd086998-91b1-4032-bf4a-70e5cb645296,2807,2,00:23:18.116,68,18,148,2.021824,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['48171995-7841-4ae3-895d-42f6607eed5f'],,"[112.0, 9.0]",6626.0,Mubarak Wakaso,21.0,Left Wing,26448.0,Javier Garrido Behovide,29.315525,3.0527859,1.0,Ground Pass,"[82.8, 11.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.116
48171995-7841-4ae3-895d-42f6607eed5f,2808,2,00:23:20.138,68,20,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['dd086998-91b1-4032-bf4a-70e5cb645296'],,"[82.8, 11.6]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.138
e811463c-ed36-4764-a074-f98d09d893a7,2809,2,00:23:20.138,68,20,148,1.097937,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0b5f4c47-1dbf-4bdb-8d19-7a9bcb2a5913', '48171995-7841-4ae3-895d-42f6607eed5f']",,"[82.8, 11.6]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,"[85.7, 11.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.138
0b5f4c47-1dbf-4bdb-8d19-7a9bcb2a5913,2810,2,00:23:21.236,68,21,148,1.144466,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1fdb67ea-b585-41ae-98b0-2251ddb75ae5'],,"[85.7, 11.6]",26448.0,Javier Garrido Behovide,6.0,Left Back,24144.0,Ángel Montoro Sánchez,12.739309,1.4922183,1.0,Ground Pass,"[86.7, 24.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.236
1fdb67ea-b585-41ae-98b0-2251ddb75ae5,2811,2,00:23:22.381,68,22,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0b5f4c47-1dbf-4bdb-8d19-7a9bcb2a5913'],,"[86.7, 24.3]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.381
abd28d57-ef8f-48f1-82cd-bf6bb10e4af9,2812,2,00:23:22.381,68,22,148,0.095341004,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['1fdb67ea-b585-41ae-98b0-2251ddb75ae5', 'fd7c0d21-cf01-4906-bdef-d70de46c46fc']",,"[86.7, 24.3]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[86.7, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.381
fd7c0d21-cf01-4906-bdef-d70de46c46fc,2813,2,00:23:22.476,68,22,148,1.662084,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['7b85e3e6-e6fb-433f-88d3-fb66b7d4bef3'],,"[86.7, 24.3]",24144.0,Ángel Montoro Sánchez,11.0,Left Defensive Midfield,7907.0,Pedro Bigas Rigo,24.113274,3.008493,1.0,Ground Pass,"[62.8, 27.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.476
7b85e3e6-e6fb-433f-88d3-fb66b7d4bef3,2814,2,00:23:24.138,68,24,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['fd7c0d21-cf01-4906-bdef-d70de46c46fc'],,"[62.8, 27.5]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.138
1da639db-f3ef-4ca4-a21f-976478c3e9c6,2815,2,00:23:24.138,68,24,148,0.018971,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0c6ffd58-677e-42ff-8959-5162c5ba4964', '7b85e3e6-e6fb-433f-88d3-fb66b7d4bef3']",,"[62.8, 27.5]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,"[62.8, 27.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.138
0c6ffd58-677e-42ff-8959-5162c5ba4964,2816,2,00:23:24.157,68,24,148,0.72892,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['544adf41-ae58-4380-86d6-42b67bf7f19d'],,"[62.8, 27.5]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,3610.0,Roque Mesa Quevedo,11.727319,1.1491088,1.0,Ground Pass,"[67.6, 38.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.157
544adf41-ae58-4380-86d6-42b67bf7f19d,2817,2,00:23:24.886,68,24,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0c6ffd58-677e-42ff-8959-5162c5ba4964'],,"[67.6, 38.2]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.886
c922da2a-baad-465c-ab76-1cc49d10bb06,2818,2,00:23:24.886,68,24,148,1.42717,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['544adf41-ae58-4380-86d6-42b67bf7f19d', 'f1471739-2c08-4754-a4fc-0ca681592440']",,"[67.6, 38.2]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[67.8, 41.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.886
f1471739-2c08-4754-a4fc-0ca681592440,2819,2,00:23:26.313,68,26,148,1.683854,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['2e28f0a9-6f88-40bf-9780-eec965e36768'],,"[67.8, 41.8]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,8440.0,Aythami Artiles Oliva,15.289539,1.4131744,1.0,Ground Pass,"[70.2, 56.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.313
2e28f0a9-6f88-40bf-9780-eec965e36768,2820,2,00:23:27.997,68,27,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f1471739-2c08-4754-a4fc-0ca681592440'],,"[70.2, 56.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.997
edd32a24-ae60-43e6-9d41-57ac87a16469,2821,2,00:23:27.997,68,27,148,0.845814,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['2e28f0a9-6f88-40bf-9780-eec965e36768', 'e5e5b6cb-b18c-40ab-ab22-a895834097f8']",,"[70.2, 56.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,"[70.2, 56.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.997
e5e5b6cb-b18c-40ab-ab22-a895834097f8,2822,2,00:23:28.843,68,28,148,0.825193,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f4dccd5c-59fe-4279-a3d3-8dfb75dccc36'],,"[70.2, 56.9]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,6928.0,Pedro Taunausú Domínguez Placeres,8.602325,0.023251623,1.0,Ground Pass,"[78.8, 57.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.843
f4dccd5c-59fe-4279-a3d3-8dfb75dccc36,2823,2,00:23:29.668,68,29,148,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e5e5b6cb-b18c-40ab-ab22-a895834097f8'],,"[78.8, 57.1]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.668
784a8c42-d515-4d23-a61e-d8493da0d3b9,2824,2,00:23:29.668,68,29,148,1.503404,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['2ec9e3c1-4c63-4d0d-bd1e-a46d5945250c', '40548322-14da-458a-90c3-c32062e0fbde', 'f4dccd5c-59fe-4279-a3d3-8dfb75dccc36']",,"[78.8, 57.1]",6928.0,Pedro Taunausú Domínguez Placeres,17.0,Right Wing,,,,,,,,,,,,True,"[79.0, 57.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.668
40548322-14da-458a-90c3-c32062e0fbde,2825,2,00:23:31.117,68,31,148,0.2,17,Pressure,208,Las Palmas,1,Regular Play,1049,Granada,,,"['2ec9e3c1-4c63-4d0d-bd1e-a46d5945250c', '784a8c42-d515-4d23-a61e-d8493da0d3b9']",,"[38.7, 23.2]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.117
