id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,carry_end_location,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,counterpress,pass_aerial_won,pass_cross,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_cut_back,off_camera,pass_switch,goalkeeper_end_location,clearance_head,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_no_touch,pass_goal_assist,shot_first_time,shot_one_on_one,foul_committed_advantage,foul_won_advantage,foul_won_defensive,miscontrol_aerial_won,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,dribble_overrun,pass_through_ball,pass_inswinging,pass_straight,timestamp_seconds
be89a092-63b1-40f0-ba0b-87025d169ba0,2079,2,00:01:36.874,46,36,106,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['ce4116a6-3e28-4ca2-aeec-0a5b4c503d02'],"[85.3, 7.4]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.874
e7faf5ab-008c-4c06-b5be-cdb10bd6f8b0,2080,2,00:01:36.874,46,36,106,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,['5d54f7d1-87f7-46a9-ad42-78de6ec9025b'],"[34.8, 72.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.874
5d54f7d1-87f7-46a9-ad42-78de6ec9025b,2081,2,00:01:36.874,46,36,106,0.946455,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['bedd1b1c-e3f1-4ea7-b008-1cce9fda4ee5', 'e7faf5ab-008c-4c06-b5be-cdb10bd6f8b0']","[85.3, 7.4]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,7.0661163,1.1008197,2.0,Low Pass,"[88.5, 13.7]",,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.874
bedd1b1c-e3f1-4ea7-b008-1cce9fda4ee5,2082,2,00:01:37.820,46,37,106,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['5d54f7d1-87f7-46a9-ad42-78de6ec9025b'],"[88.5, 13.7]",6880.0,Arnaldo Antonio Sanabria Ayala,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.82
2bac04e1-4f40-4a9c-944e-c3ea58ba9754,2083,2,00:01:37.820,46,37,106,2.700201,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['03b70a20-cd5c-40a0-b507-142af4b0e8ca', 'bedd1b1c-e3f1-4ea7-b008-1cce9fda4ee5']","[88.5, 13.7]",6880.0,Arnaldo Antonio Sanabria Ayala,22.0,Right Center Forward,,,,,,,,,,,,,,,,,"[85.0, 23.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.82
03b70a20-cd5c-40a0-b507-142af4b0e8ca,2084,2,00:01:40.520,46,40,106,1.530026,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['eff19501-0cfb-4cfa-9239-399bb412a4c1'],"[85.0, 23.1]",6880.0,Arnaldo Antonio Sanabria Ayala,22.0,Right Center Forward,13107.0,Sergio Álvarez Díaz,22.146105,1.7478226,1.0,Ground Pass,"[81.1, 44.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.52000000000001
eff19501-0cfb-4cfa-9239-399bb412a4c1,2085,2,00:01:42.050,46,42,106,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['03b70a20-cd5c-40a0-b507-142af4b0e8ca'],"[81.1, 44.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.05
76dc4f09-8d77-4372-9146-0a1523cc3dd1,2086,2,00:01:42.050,46,42,106,1.981846,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['80fd25ff-2874-4fc5-a2bc-0cae0d5c1e1d', 'dec65a0c-e2a9-4434-8593-8a3512ce9dd1', 'eff19501-0cfb-4cfa-9239-399bb412a4c1']","[81.1, 44.9]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,"[81.9, 41.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.05
80fd25ff-2874-4fc5-a2bc-0cae0d5c1e1d,2087,2,00:01:42.575,46,42,106,0.934999,17,Pressure,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,['76dc4f09-8d77-4372-9146-0a1523cc3dd1'],"[37.7, 34.2]",6783.0,Samuel García Sánchez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.575
7cca9c0b-8a95-4ab9-8663-613af245d377,2088,2,00:01:44.032,46,44,106,0.0,39,Dribbled Past,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,"['708e67c6-c291-43bb-9b51-04490692009a', 'dec65a0c-e2a9-4434-8593-8a3512ce9dd1']","[38.2, 38.3]",6783.0,Samuel García Sánchez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.032
dec65a0c-e2a9-4434-8593-8a3512ce9dd1,2089,2,00:01:44.032,46,44,106,0.0,14,Dribble,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['7cca9c0b-8a95-4ab9-8663-613af245d377'],"[81.9, 41.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,104.032
708e67c6-c291-43bb-9b51-04490692009a,2090,2,00:01:44.032,46,44,106,0.63007,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['634674e7-3822-438d-aba9-ca3fd826aad1', '7cca9c0b-8a95-4ab9-8663-613af245d377', 'dec65a0c-e2a9-4434-8593-8a3512ce9dd1']","[81.9, 41.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,"[81.9, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.032
634674e7-3822-438d-aba9-ca3fd826aad1,2091,2,00:01:44.662,46,44,106,1.835713,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['468a7810-7029-470f-ab2f-d7953f2d3626'],"[81.9, 41.0]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,24263.0,Ismael López Blanco,29.506102,-1.5504601,1.0,Ground Pass,"[82.5, 11.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.662
468a7810-7029-470f-ab2f-d7953f2d3626,2092,2,00:01:46.498,46,46,106,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['634674e7-3822-438d-aba9-ca3fd826aad1'],"[82.5, 11.5]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.49799999999999
67fb0b10-5c49-4dd5-a690-9149c40514ff,2093,2,00:01:46.498,46,46,106,1.143511,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['1e4e6108-6ced-4dbf-b3fe-e4af410d9acb', '468a7810-7029-470f-ab2f-d7953f2d3626']","[82.5, 11.5]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,"[82.4, 11.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.49799999999999
1e4e6108-6ced-4dbf-b3fe-e4af410d9acb,2094,2,00:01:47.642,46,47,106,0.847031,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['8595217d-5296-47f3-bd99-3123180bf58d'],"[82.4, 11.2]",24263.0,Ismael López Blanco,6.0,Left Back,6581.0,Jonathan Rodríguez Menéndez,12.509996,-0.6035224,1.0,Ground Pass,"[92.7, 4.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.642
8595217d-5296-47f3-bd99-3123180bf58d,2095,2,00:01:48.489,46,48,106,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['1e4e6108-6ced-4dbf-b3fe-e4af410d9acb'],"[92.7, 4.1]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.489
9e22bc48-54bc-4a61-98f1-f7ed3b253ae1,2096,2,00:01:48.489,46,48,106,1.322893,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['6a7f5cf4-e8bc-431e-87c0-2f05467d29fb', '8595217d-5296-47f3-bd99-3123180bf58d']","[92.7, 4.1]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,"[99.6, 5.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.489
6a7f5cf4-e8bc-431e-87c0-2f05467d29fb,2097,2,00:01:49.812,46,49,106,0.526741,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['5eb681ea-4b73-463a-bfb8-6c4cab1767d2'],"[99.6, 5.4]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,9.1,1.5707964,1.0,Ground Pass,"[99.6, 14.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.812
5eb681ea-4b73-463a-bfb8-6c4cab1767d2,2098,2,00:01:50.338,46,50,106,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['6a7f5cf4-e8bc-431e-87c0-2f05467d29fb'],"[99.6, 14.5]",6880.0,Arnaldo Antonio Sanabria Ayala,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.338
995fa3e2-76a0-4ef7-af13-07818d91b689,2099,2,00:01:50.338,46,50,106,1.640639,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['44ea4e29-8663-4b50-b823-cbc8cc18f2aa'],"[99.6, 14.5]",6880.0,Arnaldo Antonio Sanabria Ayala,22.0,Right Center Forward,6581.0,Jonathan Rodríguez Menéndez,11.401754,-0.26625204,1.0,Ground Pass,"[110.6, 11.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.338
6f405689-87d8-4641-811c-ae3ecfdd151a,2100,2,00:01:51.480,46,51,106,0.464391,17,Pressure,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,,"[9.5, 68.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.47999999999999
44ea4e29-8663-4b50-b823-cbc8cc18f2aa,2101,2,00:01:51.979,46,51,106,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['995fa3e2-76a0-4ef7-af13-07818d91b689'],"[110.6, 11.5]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.979
ccec9e89-dc9e-4be4-a4e6-5e5686f40d2a,2102,2,00:01:51.979,46,51,106,1.061005,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['4221af75-5f66-4a86-94a7-f240bcde243b'],"[111.9, 13.5]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,6602.0,Miguel Ángel Guerrero Martín,24.366575,1.6447353,1.0,Ground Pass,"[110.1, 37.8]",38.0,Left Foot,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.979
4221af75-5f66-4a86-94a7-f240bcde243b,2103,2,00:01:53.040,46,53,106,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['ccec9e89-dc9e-4be4-a4e6-5e5686f40d2a'],"[110.1, 37.8]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.03999999999999
db15bcc2-85dc-4fea-bce2-2505ea98bc6b,2104,2,00:01:53.040,46,53,106,0.342924,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['04109155-6669-48d7-a572-5f3ebad60c0a', '4221af75-5f66-4a86-94a7-f240bcde243b', 'd250bde2-d137-4bb5-bb1b-c7c90fc2beb6']","[110.1, 37.8]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,"[109.7, 36.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.03999999999999
d250bde2-d137-4bb5-bb1b-c7c90fc2beb6,2105,2,00:01:53.206,46,53,106,0.451941,17,Pressure,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,"['04109155-6669-48d7-a572-5f3ebad60c0a', 'db15bcc2-85dc-4fea-bce2-2505ea98bc6b']","[7.9, 43.3]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.206
04109155-6669-48d7-a572-5f3ebad60c0a,2106,2,00:01:53.383,46,53,106,0.0,38,Miscontrol,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['d250bde2-d137-4bb5-bb1b-c7c90fc2beb6'],"[109.7, 36.6]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.38300000000001
40cf4e54-30bc-42b1-ad15-a038dd320f16,2107,2,00:01:53.727,46,53,106,2.285812,17,Pressure,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['ffe1a22e-790d-4fef-afab-e043d2f39132'],"[110.9, 34.1]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.727
faf84375-87ed-42f0-8e6e-d598a7d45335,2108,2,00:01:55.405,46,55,106,0.575701,17,Pressure,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['ffe1a22e-790d-4fef-afab-e043d2f39132'],"[116.3, 27.5]",23848.0,Carlos Carmona Bonet,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.405
ffe1a22e-790d-4fef-afab-e043d2f39132,2109,2,00:01:55.911,46,55,106,0.0,9,Clearance,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,"['40cf4e54-30bc-42b1-ad15-a038dd320f16', 'faf84375-87ed-42f0-8e6e-d598a7d45335']","[4.0, 48.2]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,True,,,,,,,,,True,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.911
9d1dbe69-b316-42d1-b5e8-43dd7efd3ce8,2110,2,00:02:24.780,47,24,107,1.864097,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['2ad7efe7-2dc5-47b1-8ff1-3d99e2fda07d'],"[106.7, 0.1]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,13107.0,Sergio Álvarez Díaz,38.56034,1.3591596,3.0,High Pass,"[114.8, 37.8]",,,67.0,Throw-in,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.78
2ad7efe7-2dc5-47b1-8ff1-3d99e2fda07d,2111,2,00:02:26.644,47,26,107,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['9d1dbe69-b316-42d1-b5e8-43dd7efd3ce8'],"[114.8, 37.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.644
1f46e8ee-f6f4-4131-8206-d6960aa99fdb,2112,2,00:02:26.644,47,26,107,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,['0c3a45a4-c969-46b4-b899-a96d5085b2df'],"[6.0, 44.0]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.644
0c3a45a4-c969-46b4-b899-a96d5085b2df,2113,2,00:02:26.644,47,26,107,0.902612,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['1f46e8ee-f6f4-4131-8206-d6960aa99fdb', '9129c11e-2576-4558-b1e3-6cfa8711ce94']","[114.1, 36.1]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,6.708204,1.3909428,3.0,High Pass,"[115.3, 42.7]",,,,,9.0,Incomplete,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.644
27ca33f8-55b4-4e85-9eca-82649b1755d1,2114,2,00:02:27.215,47,27,107,0.335289,17,Pressure,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['9129c11e-2576-4558-b1e3-6cfa8711ce94'],"[114.8, 42.7]",6602.0,Miguel Ángel Guerrero Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.215
9129c11e-2576-4558-b1e3-6cfa8711ce94,2115,2,00:02:27.547,47,27,107,0.0,9,Clearance,1041,Sporting Gijón,4,From Throw In,222,Villarreal,,,"['0c3a45a4-c969-46b4-b899-a96d5085b2df', '27ca33f8-55b4-4e85-9eca-82649b1755d1']","[4.8, 37.4]",5588.0,Antonio Rukavina,6.0,Left Back,,,,,,,,,,,,,,,,True,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.547
be510c48-f262-4c84-b99b-4700dd297192,2116,2,00:02:28.538,47,28,108,0.0,2,Ball Recovery,222,Villarreal,6,From Counter,222,Villarreal,,,,"[13.1, 37.4]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.538
73b0b65f-2202-4765-8608-d7bb946bff3e,2117,2,00:02:28.538,47,28,108,3.795888,43,Carry,222,Villarreal,6,From Counter,222,Villarreal,,,"['be510c48-f262-4c84-b99b-4700dd297192', 'e8c66f62-34d5-4b12-98b7-4106a4c1e073']","[13.1, 37.4]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,"[31.6, 45.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.538
e8c66f62-34d5-4b12-98b7-4106a4c1e073,2118,2,00:02:32.334,47,32,108,2.988452,30,Pass,222,Villarreal,6,From Counter,222,Villarreal,,,['d0289a70-b54d-45c3-903a-9550ce358b2f'],"[31.6, 45.5]",6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,6761.0,Leonardo Carrilho Baptistão,40.65095,-0.36999968,3.0,High Pass,"[69.5, 30.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.334
a499685d-3b06-42cc-b6d6-32f4bf97f0e3,2119,2,00:02:34.363,47,34,108,1.535623,17,Pressure,222,Villarreal,6,From Counter,1041,Sporting Gijón,,,"['4285805f-6822-4e8b-be95-5eb0cbe3cbb1', '49da041d-fa04-4028-9531-f80fd5d3959d', '91bfe5f7-590d-410b-8ac3-73239688fcdc', 'd0289a70-b54d-45c3-903a-9550ce358b2f']","[41.5, 56.1]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.363
d0289a70-b54d-45c3-903a-9550ce358b2f,2120,2,00:02:35.322,47,35,108,,42,Ball Receipt*,222,Villarreal,6,From Counter,222,Villarreal,,,"['a499685d-3b06-42cc-b6d6-32f4bf97f0e3', 'e8c66f62-34d5-4b12-98b7-4106a4c1e073']","[69.5, 30.8]",6761.0,Leonardo Carrilho Baptistão,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.322
91bfe5f7-590d-410b-8ac3-73239688fcdc,2121,2,00:02:35.322,47,35,108,0.57683,43,Carry,222,Villarreal,6,From Counter,222,Villarreal,,,"['49da041d-fa04-4028-9531-f80fd5d3959d', 'a499685d-3b06-42cc-b6d6-32f4bf97f0e3', 'ce146d36-cfa9-4d93-8562-707172b32507', 'd0289a70-b54d-45c3-903a-9550ce358b2f']","[69.5, 30.8]",6761.0,Leonardo Carrilho Baptistão,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,"[83.5, 24.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.322
ce146d36-cfa9-4d93-8562-707172b32507,2122,2,00:02:35.899,47,35,108,0.0,39,Dribbled Past,222,Villarreal,6,From Counter,1041,Sporting Gijón,,,"['4285805f-6822-4e8b-be95-5eb0cbe3cbb1', '49da041d-fa04-4028-9531-f80fd5d3959d', '91bfe5f7-590d-410b-8ac3-73239688fcdc']","[36.6, 55.5]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.899
49da041d-fa04-4028-9531-f80fd5d3959d,2123,2,00:02:35.899,47,35,108,0.0,14,Dribble,222,Villarreal,6,From Counter,222,Villarreal,,,"['a499685d-3b06-42cc-b6d6-32f4bf97f0e3', 'ce146d36-cfa9-4d93-8562-707172b32507']","[83.5, 24.6]",6761.0,Leonardo Carrilho Baptistão,24.0,Left Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,155.899
