id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_deflected,shot_technique_id,shot_technique_name,shot_freeze_frame,block_deflection,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_deflected,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,dribble_nutmeg,dribble_overrun,foul_won_defensive,pass_cross,clearance_left_foot,foul_committed_advantage,foul_won_advantage,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,pass_shot_assist,pass_outswinging,goalkeeper_end_location,pass_through_ball,shot_one_on_one,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,timestamp_seconds
20cecc69-a5fd-43dd-9262-062c34f3c358,3074,2,00:40:30.007,85,30,184,1.266492,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['08ad03f5-9dac-496f-8bab-e2949653a1b1'],,"[38.1, 68.7]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,6873.0,Francisco Portillo Soler,10.98954,-1.6985373,1.0,Ground Pass,"[36.7, 57.8]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.007
08ad03f5-9dac-496f-8bab-e2949653a1b1,3075,2,00:40:31.274,85,31,184,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['20cecc69-a5fd-43dd-9262-062c34f3c358'],,"[36.7, 57.8]",6873.0,Francisco Portillo Soler,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.274
a5bba563-9671-46c6-99bd-8b5a3e8e829f,3076,2,00:40:31.274,85,31,184,4.268248,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['08ad03f5-9dac-496f-8bab-e2949653a1b1', 'bd5d9d0c-cdb3-4f0c-a982-865a813704b1', 'e237981a-06f8-4abf-bce3-490a9b84e985']",,"[36.7, 57.8]",6873.0,Francisco Portillo Soler,9.0,Right Defensive Midfield,,,,,,,,,,,,"[55.3, 38.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.274
bd5d9d0c-cdb3-4f0c-a982-865a813704b1,3077,2,00:40:34.606,85,34,184,0.945185,17,Pressure,218,Real Betis,1,Regular Play,322,Eibar,,,"['62aab96a-292e-40cf-95bb-c0f4c26e82f4', 'a5bba563-9671-46c6-99bd-8b5a3e8e829f', 'e237981a-06f8-4abf-bce3-490a9b84e985']",,"[68.5, 42.8]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.606
eb84cf32-9ec2-46ad-af05-67443c59396c,3078,2,00:40:35.283,85,35,184,0.519998,17,Pressure,218,Real Betis,1,Regular Play,322,Eibar,,,"['62aab96a-292e-40cf-95bb-c0f4c26e82f4', 'e237981a-06f8-4abf-bce3-490a9b84e985']",,"[67.6, 42.6]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.283
52e09892-0bb6-429e-8490-1318980e9a48,3079,2,00:40:35.542,85,35,184,0.0,39,Dribbled Past,218,Real Betis,1,Regular Play,322,Eibar,,,"['62aab96a-292e-40cf-95bb-c0f4c26e82f4', 'e237981a-06f8-4abf-bce3-490a9b84e985']",,"[64.8, 41.2]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.542
e237981a-06f8-4abf-bce3-490a9b84e985,3080,2,00:40:35.542,85,35,184,0.0,14,Dribble,218,Real Betis,1,Regular Play,218,Real Betis,,,"['52e09892-0bb6-429e-8490-1318980e9a48', 'bd5d9d0c-cdb3-4f0c-a982-865a813704b1', 'eb84cf32-9ec2-46ad-af05-67443c59396c']",,"[55.3, 38.9]",6873.0,Francisco Portillo Soler,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.542
62aab96a-292e-40cf-95bb-c0f4c26e82f4,3081,2,00:40:35.542,85,35,184,0.529378,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['341b702d-ecb6-4ad3-b641-6fcb4c33d2b1', '52e09892-0bb6-429e-8490-1318980e9a48', 'bd5d9d0c-cdb3-4f0c-a982-865a813704b1', 'e237981a-06f8-4abf-bce3-490a9b84e985', 'eb84cf32-9ec2-46ad-af05-67443c59396c', 'f78fce87-86d4-4159-8688-98ac9889c4b0']",,"[55.3, 38.9]",6873.0,Francisco Portillo Soler,9.0,Right Defensive Midfield,,,,,,,,,,,,"[58.4, 35.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.542
f78fce87-86d4-4159-8688-98ac9889c4b0,3082,2,00:40:35.872,85,35,184,0.36,17,Pressure,218,Real Betis,1,Regular Play,322,Eibar,,,"['2ded9072-dcf0-4ec1-a77d-6abf6af695af', '341b702d-ecb6-4ad3-b641-6fcb4c33d2b1', '62aab96a-292e-40cf-95bb-c0f4c26e82f4']",,"[60.9, 42.3]",23799.0,Eddy Silvestre Pascual İsrafilov,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.872
d8bf4dbc-a2b8-4d46-996a-90cf82242923,3083,2,00:40:36.071,85,36,184,0.0,39,Dribbled Past,218,Real Betis,1,Regular Play,322,Eibar,,,"['2ded9072-dcf0-4ec1-a77d-6abf6af695af', '341b702d-ecb6-4ad3-b641-6fcb4c33d2b1']",,"[61.7, 44.9]",23799.0,Eddy Silvestre Pascual İsrafilov,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.071
341b702d-ecb6-4ad3-b641-6fcb4c33d2b1,3084,2,00:40:36.071,85,36,184,0.0,14,Dribble,218,Real Betis,1,Regular Play,218,Real Betis,,,"['d8bf4dbc-a2b8-4d46-996a-90cf82242923', 'f78fce87-86d4-4159-8688-98ac9889c4b0']",,"[58.4, 35.2]",6873.0,Francisco Portillo Soler,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.071
2ded9072-dcf0-4ec1-a77d-6abf6af695af,3085,2,00:40:36.071,85,36,184,2.262007,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['341b702d-ecb6-4ad3-b641-6fcb4c33d2b1', '48b0bac2-32cf-41e9-a717-b20ae624851c', 'd8bf4dbc-a2b8-4d46-996a-90cf82242923', 'f78fce87-86d4-4159-8688-98ac9889c4b0']",,"[58.4, 35.2]",6873.0,Francisco Portillo Soler,9.0,Right Defensive Midfield,,,,,,,,,,,,"[72.4, 41.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.071
48b0bac2-32cf-41e9-a717-b20ae624851c,3086,2,00:40:38.333,85,38,184,3.513468,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['912ef1b2-dfd6-4200-a368-de6023009b6b', 'dbd0c31a-1421-4621-8750-25761424b3e9']",,"[72.4, 41.4]",6873.0,Francisco Portillo Soler,9.0,Right Defensive Midfield,6832.0,Rubén Castro Martín,36.231064,-0.39075717,1.0,Ground Pass,"[105.9, 27.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.333
dbd0c31a-1421-4621-8750-25761424b3e9,3087,2,00:40:41.847,85,41,184,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['48b0bac2-32cf-41e9-a717-b20ae624851c'],,"[97.3, 29.4]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.847
912ef1b2-dfd6-4200-a368-de6023009b6b,3088,2,00:40:41.847,85,41,185,0.0,23,Goal Keeper,322,Eibar,8,From Keeper,322,Eibar,,,['48b0bac2-32cf-41e9-a717-b20ae624851c'],,"[14.2, 52.5]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,Claim,27.0,Keeper Sweeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.847
b8b99479-4dbf-452c-b7fe-c142325be895,3089,2,00:40:55.967,85,55,185,1.839425,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,['dd3a34f5-5f42-44ec-8b7f-e0780c8f29bb'],True,"[12.3, 47.8]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6712.0,Gonzalo Escalante,36.677105,0.123002276,3.0,High Pass,"[48.7, 52.3]",68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.967
dd3a34f5-5f42-44ec-8b7f-e0780c8f29bb,3090,2,00:40:57.806,85,57,185,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['b8b99479-4dbf-452c-b7fe-c142325be895'],,"[48.7, 52.3]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.806
7fdb80cb-aa2f-479e-9e50-33b542502c3c,3091,2,00:40:58.236,85,58,185,1.476771,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,['d4993101-ef3e-41ae-bee0-813a7207b7ec'],,"[48.7, 52.3]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,6566.0,Borja González Tomás,29.84979,0.7118966,1.0,Ground Pass,"[71.3, 71.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.236
d4993101-ef3e-41ae-bee0-813a7207b7ec,3092,2,00:40:59.713,85,59,185,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['7fdb80cb-aa2f-479e-9e50-33b542502c3c'],,"[71.3, 71.8]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.713
b62d49fa-20fc-496d-a0ab-4beddcee61f0,3093,2,00:40:59.713,85,59,185,0.858457,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['2609b23d-b044-438d-ad8a-e2c517ac202c', 'abbebe8b-9958-4d47-8814-aa3c640ed405', 'd4993101-ef3e-41ae-bee0-813a7207b7ec']",,"[71.3, 71.8]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,"[70.0, 74.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.713
abbebe8b-9958-4d47-8814-aa3c640ed405,3094,2,00:40:59.716,85,59,185,0.585438,17,Pressure,322,Eibar,8,From Keeper,218,Real Betis,,,['b62d49fa-20fc-496d-a0ab-4beddcee61f0'],,"[48.8, 8.4]",5671.0,Alfred John Momar N''Diaye,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.716
78a4b153-d5ab-42ce-948f-321a26e30dca,3095,2,00:41:00.572,86,0,185,0.0,22,Foul Committed,322,Eibar,8,From Keeper,218,Real Betis,,,['2609b23d-b044-438d-ad8a-e2c517ac202c'],,"[50.1, 6.0]",5671.0,Alfred John Momar N''Diaye,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.572
2609b23d-b044-438d-ad8a-e2c517ac202c,3096,2,00:41:00.572,86,0,185,0.0,21,Foul Won,322,Eibar,8,From Keeper,322,Eibar,,,['78a4b153-d5ab-42ce-948f-321a26e30dca'],,"[70.0, 74.1]",6566.0,Borja González Tomás,23.0,Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.572
35f2f089-24b4-4816-97db-e092ea64591e,3097,2,00:41:15.958,86,15,186,2.0,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['d4cab5ac-47ce-4eb7-81d8-ec5b790024ed'],True,"[68.8, 74.1]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6778.0,Iván Ramis Barrios,48.746796,-2.039031,1.0,Ground Pass,"[46.8, 30.6]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.958
d4cab5ac-47ce-4eb7-81d8-ec5b790024ed,3098,2,00:41:17.958,86,17,186,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['35f2f089-24b4-4816-97db-e092ea64591e'],,"[46.8, 30.6]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.958
46c7ef41-4e93-4526-9882-a0a5b39ab620,3099,2,00:41:18.587,86,18,186,1.72,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['063d8a39-42c1-4ad3-b4bf-6fa8e1093695'],,"[46.8, 30.6]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,6675.0,Antonio Manuel Luna Rodríguez,28.374636,-1.1955255,1.0,Ground Pass,"[57.2, 4.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.587
063d8a39-42c1-4ad3-b4bf-6fa8e1093695,3100,2,00:41:20.307,86,20,186,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['46c7ef41-4e93-4526-9882-a0a5b39ab620'],,"[57.2, 4.2]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.307
cb5fda99-e454-474a-af5a-bca419914f51,3101,2,00:41:20.307,86,20,186,1.295719,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['063d8a39-42c1-4ad3-b4bf-6fa8e1093695', '552425cd-c1fd-4817-83c9-2e3ea318ce8f']",,"[57.2, 4.2]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,"[57.2, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.307
552425cd-c1fd-4817-83c9-2e3ea318ce8f,3102,2,00:41:21.602,86,21,186,1.24,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['4d7bd065-def0-441b-9195-8d46bc60c917'],,"[57.2, 4.2]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,6778.0,Iván Ramis Barrios,19.728405,2.3597786,1.0,Ground Pass,"[43.2, 18.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.602
4d7bd065-def0-441b-9195-8d46bc60c917,3103,2,00:41:22.842,86,22,186,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['552425cd-c1fd-4817-83c9-2e3ea318ce8f'],,"[43.2, 18.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.842
1e5d95bf-2ad7-4cf1-af89-4d87e9b9bd33,3104,2,00:41:22.842,86,22,186,1.975133,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['4d7bd065-def0-441b-9195-8d46bc60c917', '94af6a9a-d826-45db-889f-34dad3db0c7e']",,"[43.2, 18.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[42.8, 19.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.842
94af6a9a-d826-45db-889f-34dad3db0c7e,3105,2,00:41:24.818,86,24,186,2.04,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['44c2dfcd-5974-4cd0-9a40-fdf28e9f69cc'],,"[42.8, 19.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,27239.0,Aleksandar Pantić,33.955853,1.8086323,1.0,Ground Pass,"[34.8, 52.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.818
44c2dfcd-5974-4cd0-9a40-fdf28e9f69cc,3106,2,00:41:26.858,86,26,186,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['94af6a9a-d826-45db-889f-34dad3db0c7e'],,"[34.8, 52.1]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.858
c270e7a1-bda1-4068-9b9e-4af5951e526b,3107,2,00:41:26.858,86,26,186,1.113535,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['44c2dfcd-5974-4cd0-9a40-fdf28e9f69cc', '76f4629a-5973-4287-a411-d7778c014faf']",,"[34.8, 52.1]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,,,,,,,,,,"[33.9, 58.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.858
76f4629a-5973-4287-a411-d7778c014faf,3108,2,00:41:27.971,86,27,186,1.32,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['989e0ffe-2126-4c46-89f5-fe2caad7b38d'],,"[33.9, 58.4]",27239.0,Aleksandar Pantić,3.0,Right Center Back,6699.0,Ander Capa Rodríguez,21.860008,0.92821014,1.0,Ground Pass,"[47.0, 75.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.971
989e0ffe-2126-4c46-89f5-fe2caad7b38d,3109,2,00:41:29.291,86,29,186,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['76f4629a-5973-4287-a411-d7778c014faf'],,"[47.0, 75.9]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.291
f3c762d5-cf5a-4511-9ac1-78e6fe0b688c,3110,2,00:41:29.291,86,29,186,1.590559,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['06e4fbe7-21cb-4c6a-8393-bfa4710b4f9a', '989e0ffe-2126-4c46-89f5-fe2caad7b38d', 'd8698cf6-e5e9-40fa-8293-3cb34e824369']",,"[47.0, 75.9]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[47.0, 73.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.291
d8698cf6-e5e9-40fa-8293-3cb34e824369,3111,2,00:41:30.115,86,30,186,0.338142,17,Pressure,322,Eibar,3,From Free Kick,218,Real Betis,,,['f3c762d5-cf5a-4511-9ac1-78e6fe0b688c'],,"[73.1, 5.5]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.115
076a0b0f-a20a-4b0c-bf0f-d197d90012e8,3112,2,00:41:30.882,86,30,186,0.0,39,Dribbled Past,322,Eibar,3,From Free Kick,218,Real Betis,,,"['06e4fbe7-21cb-4c6a-8393-bfa4710b4f9a', '0d839561-4160-43d2-841c-9b35fcd9d6a4']",,"[73.1, 6.6]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.882
06e4fbe7-21cb-4c6a-8393-bfa4710b4f9a,3113,2,00:41:30.882,86,30,186,0.0,14,Dribble,322,Eibar,3,From Free Kick,322,Eibar,,,['076a0b0f-a20a-4b0c-bf0f-d197d90012e8'],,"[47.0, 73.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.882
0d839561-4160-43d2-841c-9b35fcd9d6a4,3114,2,00:41:30.882,86,30,186,1.669617,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['06e4fbe7-21cb-4c6a-8393-bfa4710b4f9a', '076a0b0f-a20a-4b0c-bf0f-d197d90012e8', '7be11cac-d90c-4896-a1d1-78f2987172dd']",,"[47.0, 73.5]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[49.1, 67.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.882
7be11cac-d90c-4896-a1d1-78f2987172dd,3115,2,00:41:32.551,86,32,186,1.0,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['40973b6b-eb54-4312-b5af-af8efebe940d'],,"[49.1, 67.2]",6699.0,Ander Capa Rodríguez,2.0,Right Back,23799.0,Eddy Silvestre Pascual İsrafilov,17.501143,-1.5593683,1.0,Ground Pass,"[49.3, 49.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.551
40973b6b-eb54-4312-b5af-af8efebe940d,3116,2,00:41:33.551,86,33,186,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['7be11cac-d90c-4896-a1d1-78f2987172dd'],,"[49.3, 49.7]",23799.0,Eddy Silvestre Pascual İsrafilov,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.551
d5cd8826-58bc-4508-ab5b-94b94c0932bf,3117,2,00:41:33.551,86,33,186,0.708003,43,Carry,322,Eibar,3,From Free Kick,322,Eibar,,,"['40973b6b-eb54-4312-b5af-af8efebe940d', '73b5063d-50c5-46c9-bf51-fe030cae7293']",,"[49.3, 49.7]",23799.0,Eddy Silvestre Pascual İsrafilov,11.0,Left Defensive Midfield,,,,,,,,,,,,"[49.3, 49.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.551
73b5063d-50c5-46c9-bf51-fe030cae7293,3118,2,00:41:34.259,86,34,186,0.625898,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['6f6a6559-9cfe-4f9e-99ff-fe64c76d2d5e'],,"[49.3, 49.7]",23799.0,Eddy Silvestre Pascual İsrafilov,11.0,Left Defensive Midfield,6699.0,Ander Capa Rodríguez,12.5781555,1.4592612,1.0,Ground Pass,"[50.7, 62.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.259
