id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,pass_aerial_won,out,counterpress,interception_outcome_id,interception_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_won_defensive,clearance_right_foot,pass_through_ball,pass_technique_id,pass_technique_name,dribble_overrun,ball_recovery_offensive,miscontrol_aerial_won,dribble_nutmeg,ball_recovery_recovery_failure,shot_first_time,pass_straight,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_cut_back,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,clearance_left_foot,clearance_other,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,pass_no_touch,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,timestamp_seconds
c5aaf061-15b5-4616-bfc7-e2e98207d3d1,2953,2,00:41:16.261,86,16,174,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['a402c834-18dc-4468-a36b-04e9010a5b46'],,"[101.8, 77.0]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.261
3ac3c57e-42bc-46f4-bf25-ef0106738b2e,2954,2,00:41:16.516,86,16,174,0.0,14,Dribble,216,Getafe,4,From Throw In,216,Getafe,,,['c01591be-9fbd-45d0-92ea-e1aa034ac105'],,"[103.6, 75.6]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.516
c01591be-9fbd-45d0-92ea-e1aa034ac105,2955,2,00:41:16.516,86,16,174,0.0,4,Duel,216,Getafe,4,From Throw In,218,Real Betis,,,['3ac3c57e-42bc-46f4-bf25-ef0106738b2e'],,"[16.5, 4.5]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,True,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.516
3f047914-ff31-460f-9a6c-a811787169f7,2956,2,00:41:17.625,86,17,174,0.0,2,Ball Recovery,216,Getafe,4,From Throw In,218,Real Betis,,,,,"[20.6, 3.2]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.625
40d52d92-770b-481e-b9f1-406f00a0752e,2957,2,00:41:17.625,86,17,174,0.056677,43,Carry,216,Getafe,4,From Throw In,218,Real Betis,,,"['3f047914-ff31-460f-9a6c-a811787169f7', '8f44ef2b-4aee-47e3-8c85-555a7d5277e9']",,"[20.6, 3.2]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,"[20.6, 3.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.625
8f44ef2b-4aee-47e3-8c85-555a7d5277e9,2958,2,00:41:17.682,86,17,174,0.679932,30,Pass,216,Getafe,4,From Throw In,218,Real Betis,,,['25997886-70c0-44cc-9a32-0621744c9d29'],,"[20.6, 3.2]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,6872.0,Bruno González Cabrera,8.036168,1.8610612,1.0,Ground Pass,"[18.3, 10.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.682
25997886-70c0-44cc-9a32-0621744c9d29,2959,2,00:41:18.362,86,18,174,,42,Ball Receipt*,216,Getafe,4,From Throw In,218,Real Betis,,,['8f44ef2b-4aee-47e3-8c85-555a7d5277e9'],,"[18.3, 10.9]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.362
5e7a63c4-867c-483e-a8db-b0b77152556b,2960,2,00:41:18.362,86,18,174,0.724485,43,Carry,216,Getafe,4,From Throw In,218,Real Betis,,,"['25997886-70c0-44cc-9a32-0621744c9d29', '85ef32e3-461b-489d-8305-4d7a28714b3d', 'fb9c61e8-1d38-4354-95ed-73da21d4d102']",,"[18.3, 10.9]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,"[17.7, 9.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.362
85ef32e3-461b-489d-8305-4d7a28714b3d,2961,2,00:41:18.730,86,18,174,0.578256,17,Pressure,216,Getafe,4,From Throw In,216,Getafe,,,"['5e7a63c4-867c-483e-a8db-b0b77152556b', 'fb9c61e8-1d38-4354-95ed-73da21d4d102']",,"[105.2, 71.8]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.73
fb9c61e8-1d38-4354-95ed-73da21d4d102,2962,2,00:41:19.087,86,19,174,1.688215,30,Pass,216,Getafe,4,From Throw In,218,Real Betis,,,"['84e051cf-61ac-43db-bc37-8e0f5d40580d', '85ef32e3-461b-489d-8305-4d7a28714b3d']",,"[17.7, 9.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,34.234486,0.76060987,2.0,Low Pass,"[42.5, 32.8]",40.0,Right Foot,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.087
84e051cf-61ac-43db-bc37-8e0f5d40580d,2963,2,00:41:20.775,86,20,174,0.0,10,Interception,216,Getafe,4,From Throw In,216,Getafe,,,['fb9c61e8-1d38-4354-95ed-73da21d4d102'],,"[77.6, 47.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.775
d49f1115-a78e-4a39-bdb7-e3694ad3dc63,2964,2,00:41:22.676,86,22,174,0.0,2,Ball Recovery,216,Getafe,4,From Throw In,216,Getafe,,,,,"[75.8, 47.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.676
6bcb4d6a-506d-493d-9019-537590eb9a58,2965,2,00:41:22.676,86,22,174,0.436148,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['705a9fbe-599e-4152-83ec-f94262394092', 'd49f1115-a78e-4a39-bdb7-e3694ad3dc63']",,"[75.8, 47.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,"[78.7, 50.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.676
705a9fbe-599e-4152-83ec-f94262394092,2966,2,00:41:23.112,86,23,174,1.390093,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['19d200f5-31be-439e-8859-2f0138183e85'],,"[78.7, 50.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6745.0,Mehdi Lacen,8.852683,-2.412136,1.0,Ground Pass,"[72.1, 44.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.112
19d200f5-31be-439e-8859-2f0138183e85,2967,2,00:41:24.502,86,24,174,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['705a9fbe-599e-4152-83ec-f94262394092'],,"[72.1, 44.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.502
bd271bf7-a3c1-4ef0-951f-72e2556e16fa,2968,2,00:41:24.502,86,24,174,0.799998,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['19d200f5-31be-439e-8859-2f0138183e85', 'e952e422-9373-4dc8-a91c-abf03a577b26']",,"[72.1, 44.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,"[66.7, 46.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.502
e952e422-9373-4dc8-a91c-abf03a577b26,2969,2,00:41:25.302,86,25,174,3.662689,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['e5cfbfec-c54f-469e-9060-d043ef62a1ef'],,"[66.7, 46.0]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,11675.0,Moisés Gómez Bordonado,30.945759,-1.4737,1.0,Ground Pass,"[69.7, 15.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.302
e5cfbfec-c54f-469e-9060-d043ef62a1ef,2970,2,00:41:28.965,86,28,174,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e952e422-9373-4dc8-a91c-abf03a577b26'],,"[69.7, 15.2]",11675.0,Moisés Gómez Bordonado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488.965
3dddcda4-ae7b-46b2-aac0-2a7ca8086e26,2971,2,00:41:28.965,86,28,174,2.785175,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['4f29fbb6-92dc-4737-b465-b61e0c65178c', 'e5cfbfec-c54f-469e-9060-d043ef62a1ef']",,"[69.7, 15.2]",11675.0,Moisés Gómez Bordonado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,"[84.8, 8.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488.965
4f29fbb6-92dc-4737-b465-b61e0c65178c,2972,2,00:41:31.750,86,31,174,0.912275,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['2755353b-f9d7-4c95-8824-0107a5fe92cf'],,"[84.8, 8.0]",11675.0,Moisés Gómez Bordonado,21.0,Left Wing,27054.0,Roberto Lago Soto,8.0062475,-1.407701,1.0,Ground Pass,"[86.1, 0.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.75
2755353b-f9d7-4c95-8824-0107a5fe92cf,2973,2,00:41:32.662,86,32,174,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['4f29fbb6-92dc-4737-b465-b61e0c65178c'],,"[86.1, 0.1]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.662
7d7e0ae6-cb12-4b1a-8af0-e91d773452d0,2974,2,00:41:32.662,86,32,174,0.770438,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['2755353b-f9d7-4c95-8824-0107a5fe92cf', '8bcb71e6-fdc4-40ce-810c-8ea067fe8737']",,"[86.1, 0.1]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,"[86.1, 0.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.662
8bcb71e6-fdc4-40ce-810c-8ea067fe8737,2975,2,00:41:33.433,86,33,174,1.173079,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['dd7a40dc-5e87-4782-81b5-7dc93582027a'],,"[86.1, 0.1]",27054.0,Roberto Lago Soto,6.0,Left Back,27401.0,Bernard Mensah,11.543396,2.1900387,1.0,Ground Pass,"[79.4, 9.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,f9e337c1-6b6b-4b48-81d9-ab00439afb6f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.433
dd7a40dc-5e87-4782-81b5-7dc93582027a,2976,2,00:41:34.606,86,34,174,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['8bcb71e6-fdc4-40ce-810c-8ea067fe8737'],,"[79.4, 9.5]",27401.0,Bernard Mensah,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.606
d13ad91b-7e67-4d89-a2c9-921895a8e5f2,2977,2,00:41:34.606,86,34,174,0.605411,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['99e38996-2683-4d80-bc1f-bb811d359dbf', 'dd7a40dc-5e87-4782-81b5-7dc93582027a', 'eca4e439-ac1f-4fbd-90b5-dd51aab3e342']",,"[79.4, 9.5]",27401.0,Bernard Mensah,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,"[78.3, 8.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.606
eca4e439-ac1f-4fbd-90b5-dd51aab3e342,2978,2,00:41:35.211,86,35,174,0.0,39,Dribbled Past,216,Getafe,4,From Throw In,218,Real Betis,,,"['1baf3cf2-1806-463b-80b3-cbd1e16d0af9', '99e38996-2683-4d80-bc1f-bb811d359dbf', 'd13ad91b-7e67-4d89-a2c9-921895a8e5f2']",,"[41.8, 71.2]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.211
99e38996-2683-4d80-bc1f-bb811d359dbf,2979,2,00:41:35.211,86,35,174,0.0,14,Dribble,216,Getafe,4,From Throw In,216,Getafe,,,['eca4e439-ac1f-4fbd-90b5-dd51aab3e342'],,"[78.3, 8.9]",27401.0,Bernard Mensah,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.211
1baf3cf2-1806-463b-80b3-cbd1e16d0af9,2980,2,00:41:35.211,86,35,174,2.466931,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['99e38996-2683-4d80-bc1f-bb811d359dbf', 'eca4e439-ac1f-4fbd-90b5-dd51aab3e342', 'f9e337c1-6b6b-4b48-81d9-ab00439afb6f']",,"[78.3, 8.9]",27401.0,Bernard Mensah,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,"[86.7, 28.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.211
f9e337c1-6b6b-4b48-81d9-ab00439afb6f,2981,2,00:41:37.678,86,37,174,1.24457,16,Shot,216,Getafe,4,From Throw In,216,Getafe,,,['6e527514-e03a-4d65-b8ac-429309730279'],,"[86.7, 28.2]",27401.0,Bernard Mensah,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006970139,"[120.0, 43.5, 4.9]",8bcb71e6-fdc4-40ce-810c-8ea067fe8737,98.0,Off T,87.0,Open Play,40.0,Right Foot,93.0,Normal,,"[{'location': [97.4, 42.1], 'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.9, 39.9], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [85.6, 6.5], 'player': {'id': 6651, 'name': 'Joaquín Sánchez Rodríguez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 17.2], 'player': {'id': 11634, 'name': 'Cristiano Piccini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 44.8], 'player': {'id': 27347, 'name': 'Juan Manuel Vargas Risco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.4, 40.2], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.9, 29.1], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.4, 19.6], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [89.3, 38.4], 'player': {'id': 6873, 'name': 'Francisco Portillo Soler'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [98.7, 66.0], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.2, 14.1], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.678
6e527514-e03a-4d65-b8ac-429309730279,2982,2,00:41:38.923,86,38,174,0.0,23,Goal Keeper,216,Getafe,4,From Throw In,218,Real Betis,,,['f9e337c1-6b6b-4b48-81d9-ab00439afb6f'],,"[1.2, 40.2]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.2, 40.2]",32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.923
36a14398-ff18-496b-baac-38f1646b5e9b,2983,2,00:41:54.506,86,54,175,3.609999,30,Pass,218,Real Betis,7,From Goal Kick,218,Real Betis,,,,True,"[7.0, 44.1]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,69.00065,-0.004347799,3.0,High Pass,"[76.0, 43.8]",40.0,Right Foot,63.0,Goal Kick,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.506
37a13fb3-7fdd-4880-a0dd-8bd20cddf77e,2984,2,00:41:58.289,86,58,175,0.0,22,Foul Committed,218,Real Betis,7,From Goal Kick,216,Getafe,,,['58f04c98-4244-4181-99ea-8f62f2074ce4'],,"[45.4, 43.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.289
58f04c98-4244-4181-99ea-8f62f2074ce4,2985,2,00:41:58.289,86,58,175,0.0,21,Foul Won,218,Real Betis,7,From Goal Kick,218,Real Betis,,,['37a13fb3-7fdd-4880-a0dd-8bd20cddf77e'],,"[74.7, 36.9]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.289
c8e5a5aa-80f6-462d-948a-804978c846ad,2986,2,00:42:35.110,87,35,176,1.699087,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['e36bb228-b1e8-414f-b47c-f705d6b35985'],,"[75.6, 38.4]",19724.0,Rafael van der Vaart,16.0,Left Midfield,7161.0,Germán Alejandro Pezzella,36.527386,0.33473682,3.0,High Pass,"[110.1, 50.4]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.11
e36bb228-b1e8-414f-b47c-f705d6b35985,2987,2,00:42:36.810,87,36,176,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['c8e5a5aa-80f6-462d-948a-804978c846ad'],,"[110.1, 50.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.81
30abcc5d-f4c7-4d95-9ae8-9b731712a668,2988,2,00:42:37.015,87,37,176,1.455843,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['46778789-2493-40fe-a88c-9660622c19a8'],,"[109.7, 50.4]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,15.061541,-1.7173882,2.0,Low Pass,"[107.5, 35.5]",37.0,Head,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.015
46778789-2493-40fe-a88c-9660622c19a8,2989,2,00:42:38.470,87,38,176,0.0,9,Clearance,218,Real Betis,3,From Free Kick,216,Getafe,,,['30abcc5d-f4c7-4d95-9ae8-9b731712a668'],,"[12.6, 44.6]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.47
bc7d2e94-d3a8-4820-b404-202cfdae1685,2990,2,00:42:39.476,87,39,176,0.0,2,Ball Recovery,218,Real Betis,3,From Free Kick,216,Getafe,,,,,"[18.6, 42.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2559.476
f3e8acf5-e772-4a80-88ad-798cfeaf1559,2991,2,00:42:40.501,87,40,176,0.0,2,Ball Recovery,218,Real Betis,3,From Free Kick,218,Real Betis,,,,,"[97.3, 40.0]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.501
d20604cf-34b6-456b-912e-7a7e0e615b6e,2992,2,00:42:40.501,87,40,176,0.185951,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['f3e8acf5-e772-4a80-88ad-798cfeaf1559', 'ff711d29-1d44-45ae-aac7-1c42d78df127']",,"[97.3, 40.0]",6873.0,Francisco Portillo Soler,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,"[97.1, 38.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.501
