id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,off_camera,dribble_nutmeg,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_deflected,shot_first_time,clearance_right_foot,pass_cut_back,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_overrun,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_miscommunication,pass_through_ball,foul_committed_card_id,foul_committed_card_name,shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,ball_recovery_recovery_failure,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,block_offensive,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,timestamp_seconds
c06e9907-d854-4f9b-8b63-bfa3b74a7c1a,2928,2,00:31:08.042,76,8,150,1.818218,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['795b17ab-4fb2-4a27-af9a-8800052d0afd', 'd16d58ee-e592-461f-9414-2b3bd9f0ed22']","[55.2, 44.4]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[55.2, 44.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.042
d16d58ee-e592-461f-9414-2b3bd9f0ed22,2929,2,00:31:09.860,76,9,150,1.948805,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['e19ebf8f-eb08-4c1d-a286-bf321d605472'],"[55.2, 44.4]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,8440.0,Aythami Artiles Oliva,18.878824,-1.8942219,1.0,Ground Pass,"[49.2, 26.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.86
e19ebf8f-eb08-4c1d-a286-bf321d605472,2930,2,00:31:11.809,76,11,150,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['d16d58ee-e592-461f-9414-2b3bd9f0ed22'],"[49.2, 26.5]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.809
44ed47e0-ebd5-4da3-ba03-2c31aca434a6,2931,2,00:31:11.809,76,11,150,0.08,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['38c7e6af-2909-4ee0-8043-f7a42e08c177', 'e19ebf8f-eb08-4c1d-a286-bf321d605472']","[49.2, 26.5]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,"[49.2, 26.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.809
38c7e6af-2909-4ee0-8043-f7a42e08c177,2932,2,00:31:11.889,76,11,150,1.698387,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['82c6c4ea-a7fc-424b-bacb-fbc70092aa81'],"[49.2, 26.5]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,6932.0,Dani Castellano Betancor,22.652594,-1.2797624,1.0,Ground Pass,"[55.7, 4.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.889
82c6c4ea-a7fc-424b-bacb-fbc70092aa81,2933,2,00:31:13.587,76,13,150,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['38c7e6af-2909-4ee0-8043-f7a42e08c177'],"[55.7, 4.8]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.587
35ed9f0a-47a0-4061-ad11-0fe62e153126,2934,2,00:31:13.587,76,13,150,1.298179,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['6bed4c1d-19c4-43f1-a2bb-54a8510f31a5', '82c6c4ea-a7fc-424b-bacb-fbc70092aa81']","[55.7, 4.8]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[55.7, 4.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.587
6bed4c1d-19c4-43f1-a2bb-54a8510f31a5,2935,2,00:31:14.886,76,14,150,0.188191,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['efc4c076-317e-4e77-9c7c-bcb9c8da0f28'],"[55.7, 4.8]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,7.605919,0.0394532,3.0,High Pass,"[63.3, 5.1]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.886
efc4c076-317e-4e77-9c7c-bcb9c8da0f28,2936,2,00:31:15.074,76,15,150,0.0,6,Block,208,Las Palmas,4,From Throw In,221,Levante UD,,,['6bed4c1d-19c4-43f1-a2bb-54a8510f31a5'],"[56.8, 75.0]",5678.0,Jefferson Andrés Lerma Solís,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875.074
2dd52fa1-24b6-4496-a127-6c10abaa7b7c,2937,2,00:31:16.754,76,16,150,0.279998,17,Pressure,208,Las Palmas,4,From Throw In,221,Levante UD,,,['a2423126-5887-4f7b-bdfe-f2b1380b6411'],"[69.6, 67.2]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.754
a2423126-5887-4f7b-bdfe-f2b1380b6411,2938,2,00:31:16.838,76,16,150,1.002545,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['2dd52fa1-24b6-4496-a127-6c10abaa7b7c', '9077a110-cb76-4c45-99fe-c6438670b214']","[51.8, 9.3]",6932.0,Dani Castellano Betancor,6.0,Left Back,8440.0,Aythami Artiles Oliva,11.884864,2.4694798,1.0,Ground Pass,"[42.5, 16.7]",38.0,Left Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.838
9077a110-cb76-4c45-99fe-c6438670b214,2939,2,00:31:17.841,76,17,150,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['a2423126-5887-4f7b-bdfe-f2b1380b6411'],"[42.5, 16.7]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.841
23eeeb18-f95d-4a89-8874-337003f7623a,2940,2,00:31:17.841,76,17,150,1.358392,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['9077a110-cb76-4c45-99fe-c6438670b214', 'd421d4cf-0e7f-4fdf-806f-01e06fafe7a0']","[42.5, 16.7]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,"[42.5, 16.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.841
d421d4cf-0e7f-4fdf-806f-01e06fafe7a0,2941,2,00:31:19.199,76,19,150,1.779638,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['58ec68cd-466a-4835-a234-842e6cad0e8d'],"[42.5, 16.7]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,6927.0,David García Santana,40.07044,1.3391341,1.0,Ground Pass,"[51.7, 55.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.199
58ec68cd-466a-4835-a234-842e6cad0e8d,2942,2,00:31:20.979,76,20,150,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['d421d4cf-0e7f-4fdf-806f-01e06fafe7a0'],"[51.7, 55.7]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.979
6bda3224-8c4f-4701-98a6-b3e46e428149,2943,2,00:31:20.979,76,20,150,6.613374,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['58ec68cd-466a-4835-a234-842e6cad0e8d', 'c7aa9b86-7d0d-4502-ae11-e84667ea480f']","[51.7, 55.7]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,"[64.1, 57.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.979
c7aa9b86-7d0d-4502-ae11-e84667ea480f,2944,2,00:31:27.592,76,27,150,1.78122,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['726ff0e4-3b37-4ffd-8bc5-64b081703faa'],"[64.1, 57.9]",6927.0,David García Santana,3.0,Right Center Back,8440.0,Aythami Artiles Oliva,24.730953,-2.0362523,1.0,Ground Pass,"[53.0, 35.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.592
726ff0e4-3b37-4ffd-8bc5-64b081703faa,2945,2,00:31:29.373,76,29,150,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['c7aa9b86-7d0d-4502-ae11-e84667ea480f'],"[53.0, 35.8]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889.373
e4cb0289-f56a-408b-a1ef-0cbe54f0f014,2946,2,00:31:29.373,76,29,150,2.148247,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['4d9c5315-6166-4386-8442-d6118fb866e5', '726ff0e4-3b37-4ffd-8bc5-64b081703faa', '915095ac-a89e-4832-be6d-68b417e860ec']","[53.0, 35.8]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,"[49.9, 49.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889.373
915095ac-a89e-4832-be6d-68b417e860ec,2947,2,00:31:31.234,76,31,150,0.439998,17,Pressure,208,Las Palmas,4,From Throw In,221,Levante UD,,,"['4d9c5315-6166-4386-8442-d6118fb866e5', 'e4cb0289-f56a-408b-a1ef-0cbe54f0f014']","[63.9, 28.7]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.234
4d9c5315-6166-4386-8442-d6118fb866e5,2948,2,00:31:31.522,76,31,150,1.293414,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['5ee61ed4-2683-4896-9613-001de513b77a', '915095ac-a89e-4832-be6d-68b417e860ec']","[49.9, 49.7]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,6927.0,David García Santana,21.34596,1.256453,1.0,Ground Pass,"[56.5, 70.0]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.522
5ee61ed4-2683-4896-9613-001de513b77a,2949,2,00:31:32.815,76,32,150,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['4d9c5315-6166-4386-8442-d6118fb866e5'],"[56.5, 70.0]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.815
2616ca7d-0029-409c-95ca-15d3a85cdf1b,2950,2,00:31:32.815,76,32,150,1.28832,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['5ee61ed4-2683-4896-9613-001de513b77a', 'cdcd7398-a39d-4923-b94c-24b40a964236', 'ffe99b3f-b28f-40ca-b5de-7a73a6c458f8']","[56.5, 70.0]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,"[57.2, 65.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.815
cdcd7398-a39d-4923-b94c-24b40a964236,2951,2,00:31:34.103,76,34,150,0.0,39,Dribbled Past,208,Las Palmas,4,From Throw In,221,Levante UD,,,"['2616ca7d-0029-409c-95ca-15d3a85cdf1b', 'ffe99b3f-b28f-40ca-b5de-7a73a6c458f8']","[62.9, 14.5]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.103
ffe99b3f-b28f-40ca-b5de-7a73a6c458f8,2952,2,00:31:34.103,76,34,150,0.0,14,Dribble,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['cdcd7398-a39d-4923-b94c-24b40a964236'],"[57.2, 65.6]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.103
898cf7d6-eb8d-4b5f-a36f-bc0ccfb5751f,2953,2,00:31:34.751,76,34,150,0.329777,17,Pressure,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['78223363-088f-4ccb-9967-fe0d37507a51', 'eaa53a1d-70e5-41f5-91fc-e2c3f441b406']","[62.6, 60.8]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.751
eaa53a1d-70e5-41f5-91fc-e2c3f441b406,2954,2,00:31:34.994,76,34,150,0.0,2,Ball Recovery,208,Las Palmas,4,From Throw In,221,Levante UD,,,['898cf7d6-eb8d-4b5f-a36f-bc0ccfb5751f'],"[54.6, 22.4]",27122.0,Simão Mate,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.994
78223363-088f-4ccb-9967-fe0d37507a51,2955,2,00:31:34.994,76,34,150,0.599999,43,Carry,208,Las Palmas,4,From Throw In,221,Levante UD,,,"['898cf7d6-eb8d-4b5f-a36f-bc0ccfb5751f', 'cfb6c0ff-f8cd-48e1-9ae7-574e9e9af69a', 'eaa53a1d-70e5-41f5-91fc-e2c3f441b406', 'f40bc6a2-9187-4dfb-a83e-50eb8cd58ae7']","[54.6, 22.4]",27122.0,Simão Mate,15.0,Left Center Midfield,,,,,,,,,,,,"[59.3, 18.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.994
f40bc6a2-9187-4dfb-a83e-50eb8cd58ae7,2956,2,00:31:35.443,76,35,150,0.876466,17,Pressure,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['78223363-088f-4ccb-9967-fe0d37507a51', 'bb02f7d2-556b-4e3f-8e78-bbaa7983bbc1', 'cfb6c0ff-f8cd-48e1-9ae7-574e9e9af69a', 'e5d599af-2764-4d16-a27b-92aabe479292']","[62.9, 57.7]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.443
68f6688c-7eb9-405d-b40d-04e28d40f56f,2957,2,00:31:35.594,76,35,150,0.0,39,Dribbled Past,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['bb02f7d2-556b-4e3f-8e78-bbaa7983bbc1', 'cfb6c0ff-f8cd-48e1-9ae7-574e9e9af69a']","[60.8, 61.4]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.594
cfb6c0ff-f8cd-48e1-9ae7-574e9e9af69a,2958,2,00:31:35.594,76,35,150,0.0,14,Dribble,208,Las Palmas,4,From Throw In,221,Levante UD,,,"['68f6688c-7eb9-405d-b40d-04e28d40f56f', 'f40bc6a2-9187-4dfb-a83e-50eb8cd58ae7']","[59.3, 18.7]",27122.0,Simão Mate,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.594
bb02f7d2-556b-4e3f-8e78-bbaa7983bbc1,2959,2,00:31:35.594,76,35,150,0.719999,43,Carry,208,Las Palmas,4,From Throw In,221,Levante UD,,,"['68f6688c-7eb9-405d-b40d-04e28d40f56f', 'cfb6c0ff-f8cd-48e1-9ae7-574e9e9af69a', 'e5d599af-2764-4d16-a27b-92aabe479292', 'f40bc6a2-9187-4dfb-a83e-50eb8cd58ae7']","[59.3, 18.7]",27122.0,Simão Mate,15.0,Left Center Midfield,,,,,,,,,,,,"[61.9, 17.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.594
e5d599af-2764-4d16-a27b-92aabe479292,2960,2,00:31:36.314,76,36,150,1.879999,30,Pass,208,Las Palmas,4,From Throw In,221,Levante UD,,,"['8f01e0c7-e54c-4250-83b1-c0c1b5e8f6ab', 'f40bc6a2-9187-4dfb-a83e-50eb8cd58ae7']","[61.9, 17.0]",27122.0,Simão Mate,15.0,Left Center Midfield,6668.0,José Luis Morales Nogales,26.420069,-0.6457721,2.0,Low Pass,"[83.0, 1.1]",40.0,Right Foot,,,,75.0,Out,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.314
8f01e0c7-e54c-4250-83b1-c0c1b5e8f6ab,2961,2,00:31:38.194,76,38,150,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,221,Levante UD,,,['e5d599af-2764-4d16-a27b-92aabe479292'],"[78.9, 7.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.194
82741aa1-e965-4da7-9371-6874375fb415,2962,2,00:31:44.790,76,44,151,1.100171,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['7c5225b3-4959-4a04-a6a0-4a8d7a7dc57f'],"[36.6, 80.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,6927.0,David García Santana,13.148384,-2.0276413,2.0,Low Pass,"[30.8, 68.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.79
7c5225b3-4959-4a04-a6a0-4a8d7a7dc57f,2963,2,00:31:45.890,76,45,151,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['82741aa1-e965-4da7-9371-6874375fb415'],"[30.8, 68.2]",6927.0,David García Santana,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.89
40156a1b-5acb-495d-b6c3-7462240f816a,2964,2,00:31:47.801,76,47,151,1.547247,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['79ad9f3c-6159-4594-b8c7-1b3a3c2ec529'],"[30.8, 68.2]",6927.0,David García Santana,3.0,Right Center Back,8440.0,Aythami Artiles Oliva,28.111385,-1.659846,1.0,Ground Pass,"[28.3, 40.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.801
79ad9f3c-6159-4594-b8c7-1b3a3c2ec529,2965,2,00:31:49.348,76,49,151,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['40156a1b-5acb-495d-b6c3-7462240f816a'],"[28.3, 40.2]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.348
fa59c2ff-b5aa-4e1b-9c17-3f2a7deefe6e,2966,2,00:31:49.348,76,49,151,1.441876,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['79ad9f3c-6159-4594-b8c7-1b3a3c2ec529', 'c473986f-7447-400b-8a8a-ea448fcef5d4']","[28.3, 40.2]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,,,,,,,,,,,,"[28.3, 40.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.348
c473986f-7447-400b-8a8a-ea448fcef5d4,2967,2,00:31:50.790,76,50,151,1.338109,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['2acf3ce6-0fd8-4c6c-b671-328922850c80'],"[28.3, 40.1]",8440.0,Aythami Artiles Oliva,5.0,Left Center Back,3610.0,Roque Mesa Quevedo,11.182576,0.48364493,1.0,Ground Pass,"[38.2, 45.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.79
2acf3ce6-0fd8-4c6c-b671-328922850c80,2968,2,00:31:52.128,76,52,151,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['c473986f-7447-400b-8a8a-ea448fcef5d4'],"[38.2, 45.3]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.128
72b6c012-ff16-4f50-b1ff-533d29566414,2969,2,00:31:52.128,76,52,151,3.062925,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['2acf3ce6-0fd8-4c6c-b671-328922850c80', 'f5d426ba-36d1-468d-ab4f-af08fd036002']","[38.2, 45.3]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[44.9, 48.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.128
f5d426ba-36d1-468d-ab4f-af08fd036002,2970,2,00:31:55.191,76,55,151,1.299543,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['7322b3ed-532f-4aa8-a5d1-604a5c2ba067'],"[44.9, 48.4]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,7906.0,David Simón Rodríguez Santana,27.190624,1.105504,1.0,Ground Pass,"[57.1, 72.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.191
7322b3ed-532f-4aa8-a5d1-604a5c2ba067,2971,2,00:31:56.490,76,56,151,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['f5d426ba-36d1-468d-ab4f-af08fd036002'],"[57.1, 72.7]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.49
5705b111-deac-4881-9df3-d6e4ff8c2e15,2972,2,00:31:56.490,76,56,151,5.402991,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['7322b3ed-532f-4aa8-a5d1-604a5c2ba067', 'c0f6bfe6-6b48-4a98-8a81-c15684c3a198']","[57.1, 72.7]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,"[61.3, 61.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.49
