id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,counterpress,pass_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,pass_cross,clearance_left_foot,ball_recovery_recovery_failure,block_offensive,interception_outcome_id,interception_outcome_name,off_camera,foul_won_defensive,clearance_right_foot,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,shot_aerial_won,miscontrol_aerial_won,pass_goal_assist,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_advantage,foul_won_advantage,goalkeeper_punched_out,foul_committed_type_id,foul_committed_type_name,foul_committed_penalty,pass_cut_back,shot_first_time,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,injury_stoppage_in_chain,shot_saved_off_target,goalkeeper_shot_saved_off_target,pass_straight,pass_no_touch,50_50_outcome_id,50_50_outcome_name,timestamp_seconds
334355ed-4577-4feb-8c5c-d5d5f7d29a36,1322,1,00:39:37.427,39,37,78,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['92c42e45-ed6a-4660-9cef-42b2c1a053b6'],"[62.0, 6.4]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.427
cf7aadad-4b45-4a88-a738-18a18eff3848,1323,1,00:39:37.427,39,37,78,1.609004,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['334355ed-4577-4feb-8c5c-d5d5f7d29a36', '3b7b1884-b656-4595-9fa2-9a463576fcbf']","[62.0, 6.4]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,"[60.3, 10.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.427
3b7b1884-b656-4595-9fa2-9a463576fcbf,1324,1,00:39:39.036,39,39,78,1.570516,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['14958c5b-b88c-49d5-994a-af2e654b8b58'],"[60.3, 10.5]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,26012.0,David Navarro Pedrós,14.940214,2.4082801,1.0,Ground Pass,"[49.2, 20.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.036
14958c5b-b88c-49d5-994a-af2e654b8b58,1325,1,00:39:40.607,39,40,78,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['3b7b1884-b656-4595-9fa2-9a463576fcbf'],"[49.2, 20.5]",26012.0,David Navarro Pedrós,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.607
13ee1ac7-c188-4eee-8a84-07e508848c9e,1326,1,00:39:40.607,39,40,78,1.742461,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['14958c5b-b88c-49d5-994a-af2e654b8b58', 'd303f738-e686-4735-9c4e-fb093e2ba0fa']","[49.2, 20.5]",26012.0,David Navarro Pedrós,5.0,Left Center Back,,,,,,,,,,,,"[50.0, 23.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.607
d303f738-e686-4735-9c4e-fb093e2ba0fa,1327,1,00:39:42.349,39,42,78,2.331263,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['a8f71613-d5b0-4e6e-9cd5-864b916b852f'],"[50.0, 23.1]",26012.0,David Navarro Pedrós,5.0,Left Center Back,25134.0,Deyverson Brum Silva Acosta,43.898975,0.15091743,3.0,High Pass,"[93.4, 29.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.349
a8f71613-d5b0-4e6e-9cd5-864b916b852f,1328,1,00:39:44.680,39,44,78,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['d303f738-e686-4735-9c4e-fb093e2ba0fa'],"[93.4, 29.7]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.68
6a0a9eb7-b773-4cf3-bc34-1496b6c4d5ad,1329,1,00:39:44.800,39,44,78,0.0,4,Duel,221,Levante UD,1,Regular Play,1049,Granada,,,['15db023a-de3f-4ab9-8db5-da9c9d270a6a'],"[26.7, 50.4]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.8
15db023a-de3f-4ab9-8db5-da9c9d270a6a,1330,1,00:39:44.800,39,44,78,0.762143,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['2912d640-3552-4587-a493-8dd2969e049b', '67560eeb-671b-4f4f-92e3-760d4310876d', '6a0a9eb7-b773-4cf3-bc34-1496b6c4d5ad']","[93.4, 29.7]",25134.0,Deyverson Brum Silva Acosta,22.0,Right Center Forward,6668.0,José Luis Morales Nogales,8.1,-1.5707964,3.0,High Pass,"[93.4, 21.6]",,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.8
67560eeb-671b-4f4f-92e3-760d4310876d,1331,1,00:39:45.562,39,45,78,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['15db023a-de3f-4ab9-8db5-da9c9d270a6a'],"[91.4, 12.4]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.562
2912d640-3552-4587-a493-8dd2969e049b,1332,1,00:39:45.562,39,45,78,2.117148,30,Pass,221,Levante UD,1,Regular Play,1049,Granada,,,"['15db023a-de3f-4ab9-8db5-da9c9d270a6a', 'cc22a4d4-8e72-497c-8205-b648f3319be0']","[26.7, 58.5]",6702.0,David Rodríguez Lombán,2.0,Right Back,8697.0,Andrés Eduardo Fernández Moreno,20.194305,-2.535735,2.0,Low Pass,"[10.1, 47.0]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.562
cc22a4d4-8e72-497c-8205-b648f3319be0,1333,1,00:39:47.680,39,47,78,,42,Ball Receipt*,221,Levante UD,1,Regular Play,1049,Granada,,,['2912d640-3552-4587-a493-8dd2969e049b'],"[10.1, 47.0]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.68
83998743-4ef5-4836-99f3-b884af6e2b59,1334,1,00:39:47.680,39,47,78,11.550361,43,Carry,221,Levante UD,1,Regular Play,1049,Granada,,,"['cc22a4d4-8e72-497c-8205-b648f3319be0', 'ededdff4-cbd6-4966-be8a-b4d90a17c2e7']","[10.1, 47.0]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,"[14.7, 47.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.68
ededdff4-cbd6-4966-be8a-b4d90a17c2e7,1335,1,00:39:59.230,39,59,78,3.006477,30,Pass,221,Levante UD,1,Regular Play,1049,Granada,,,['7642ed50-4c48-4aea-bb01-d813ceda77d2'],"[14.7, 47.0]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,59.834774,0.27416745,3.0,High Pass,"[72.3, 63.2]",,,68.0,Drop Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.23
320cbd92-2766-425e-8067-459fb887ec3d,1336,1,00:40:02.236,40,2,78,0.0,4,Duel,221,Levante UD,1,Regular Play,1049,Granada,,,['7642ed50-4c48-4aea-bb01-d813ceda77d2'],"[72.3, 63.2]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.236
7642ed50-4c48-4aea-bb01-d813ceda77d2,1337,1,00:40:02.236,40,2,78,0.0,9,Clearance,221,Levante UD,1,Regular Play,221,Levante UD,,,"['320cbd92-2766-425e-8067-459fb887ec3d', 'ededdff4-cbd6-4966-be8a-b4d90a17c2e7']","[47.8, 16.9]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,,,True,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.236
b4e0298e-aea9-4c09-8055-537d4ef3128a,1338,1,00:40:02.276,40,2,78,0.0,4,Duel,221,Levante UD,1,Regular Play,1049,Granada,,,['aff96026-cd10-4234-be41-e1501bb0666b'],"[72.3, 63.2]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.276
aff96026-cd10-4234-be41-e1501bb0666b,1339,1,00:40:02.276,40,2,78,0.0,9,Clearance,221,Levante UD,1,Regular Play,221,Levante UD,,,['b4e0298e-aea9-4c09-8055-537d4ef3128a'],"[47.8, 16.9]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,,,True,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.276
632b5987-0db4-46d0-8df1-b5f0297b69aa,1340,1,00:40:20.760,40,20,79,1.193459,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['ebefec58-cde3-43d4-b99a-02589eb9ed85'],"[40.1, 80.0]",6702.0,David Rodríguez Lombán,2.0,Right Back,6599.0,Rubén Salvador Pérez Del Mármol,10.171038,-1.6890539,2.0,Low Pass,"[38.9, 69.9]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.76
ebefec58-cde3-43d4-b99a-02589eb9ed85,1341,1,00:40:21.954,40,21,79,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['632b5987-0db4-46d0-8df1-b5f0297b69aa'],"[38.9, 69.9]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.954
c9c72c23-4ae1-4e0f-8c9e-6219e3a9d486,1342,1,00:40:21.954,40,21,79,0.091533,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['16bd14b4-f96e-47d9-9298-27d538697c01', 'ebefec58-cde3-43d4-b99a-02589eb9ed85']","[38.9, 69.9]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,"[38.9, 69.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.954
16bd14b4-f96e-47d9-9298-27d538697c01,1343,1,00:40:22.045,40,22,79,4.855751,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['9d8d0a7d-2073-47fa-bdbf-36b50d6bcd30'],"[38.9, 69.9]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,57.465553,-0.12737678,3.0,High Pass,"[95.9, 62.6]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.045
9d8d0a7d-2073-47fa-bdbf-36b50d6bcd30,1344,1,00:40:26.901,40,26,79,0.0,2,Ball Recovery,1049,Granada,4,From Throw In,221,Levante UD,,,['16bd14b4-f96e-47d9-9298-27d538697c01'],"[24.2, 17.5]",26012.0,David Navarro Pedrós,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.901
e28c45af-3c14-46d9-a0cf-1a1168d41d29,1345,1,00:40:26.901,40,26,79,2.57258,43,Carry,1049,Granada,4,From Throw In,221,Levante UD,,,"['7ef555f9-12a3-464c-ba1d-455929e75248', '9d8d0a7d-2073-47fa-bdbf-36b50d6bcd30']","[24.2, 17.5]",26012.0,David Navarro Pedrós,5.0,Left Center Back,,,,,,,,,,,,"[25.6, 15.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.901
7ef555f9-12a3-464c-ba1d-455929e75248,1346,1,00:40:29.473,40,29,79,2.212906,30,Pass,1049,Granada,4,From Throw In,221,Levante UD,,,['239574af-b19a-452a-86ed-d51e05ea44c5'],"[25.6, 15.6]",26012.0,David Navarro Pedrós,5.0,Left Center Back,,,39.47822,-0.19888587,3.0,High Pass,"[64.3, 7.8]",,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.473
9d82a294-1f32-4784-af32-b4963f04033c,1347,1,00:40:31.686,40,31,79,0.0,4,Duel,1049,Granada,4,From Throw In,221,Levante UD,,,['239574af-b19a-452a-86ed-d51e05ea44c5'],"[64.3, 7.8]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.686
239574af-b19a-452a-86ed-d51e05ea44c5,1348,1,00:40:31.686,40,31,79,1.72641,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['7ef555f9-12a3-464c-ba1d-455929e75248', '9d82a294-1f32-4784-af32-b4963f04033c']","[55.8, 72.3]",6702.0,David Rodríguez Lombán,2.0,Right Back,,,15.195394,0.5313904,2.0,Low Pass,"[68.9, 80.0]",66.0,Recovery,,,,75.0,Out,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.686
8e9a9c25-d786-4026-8447-560e924fef3b,1349,1,00:40:42.404,40,42,80,1.77821,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['ffd44cc2-34ff-4918-a97e-96919a922214'],"[65.3, 0.1]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,22.489109,0.89883316,3.0,High Pass,"[79.3, 17.7]",67.0,Throw-in,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.404
ffd44cc2-34ff-4918-a97e-96919a922214,1350,1,00:40:44.182,40,44,80,0.0,10,Interception,221,Levante UD,4,From Throw In,1049,Granada,,,['8e9a9c25-d786-4026-8447-560e924fef3b'],"[40.8, 62.4]",6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.182
3225337c-26a1-439a-b77a-bdc70c26824c,1351,1,00:40:46.731,40,46,81,1.01271,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['03503d30-19ec-43e7-a7c0-1f21cb170d22'],"[39.2, 56.2]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,7158.0,Cristiano Biraghi,12.381034,-2.201374,2.0,Low Pass,"[31.9, 46.2]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.731
d18a2b60-e8af-4677-99ca-8b6afc92c9fd,1352,1,00:40:47.279,40,47,81,0.674207,17,Pressure,1049,Granada,1,Regular Play,221,Levante UD,,,"['03503d30-19ec-43e7-a7c0-1f21cb170d22', '43b192c6-acc5-48c8-a081-c1ee49106213']","[85.0, 37.0]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.279
03503d30-19ec-43e7-a7c0-1f21cb170d22,1353,1,00:40:47.744,40,47,81,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['3225337c-26a1-439a-b77a-bdc70c26824c', 'd18a2b60-e8af-4677-99ca-8b6afc92c9fd']","[31.9, 46.2]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.744
43b192c6-acc5-48c8-a081-c1ee49106213,1354,1,00:40:47.744,40,47,81,3.654528,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['9153718e-ba03-498b-aee7-19c66d4499c7', 'd18a2b60-e8af-4677-99ca-8b6afc92c9fd']","[32.0, 43.5]",7158.0,Cristiano Biraghi,6.0,Left Back,6918.0,Isaac Ajayi Success,28.62761,0.66655785,3.0,High Pass,"[54.5, 61.2]",,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.744
9153718e-ba03-498b-aee7-19c66d4499c7,1355,1,00:40:51.398,40,51,81,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['43b192c6-acc5-48c8-a081-c1ee49106213'],"[54.5, 61.2]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.398
b16769c2-b99c-414e-a833-2cfb57e24694,1356,1,00:40:51.398,40,51,81,1.539567,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['493f5bf9-37b4-4367-8e09-def1512651e7', '4bf7266a-aa4f-4c37-abe1-bb1d1f03c8eb', 'e909ed4e-00db-4eff-bace-e3883879c707']","[54.5, 60.9]",6918.0,Isaac Ajayi Success,17.0,Right Wing,27109.0,Youssef El-Arabi,9.492102,-0.28842956,2.0,Low Pass,"[63.6, 58.2]",,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.398
e909ed4e-00db-4eff-bace-e3883879c707,1357,1,00:40:51.398,40,51,81,0.0,4,Duel,1049,Granada,1,Regular Play,221,Levante UD,,,['b16769c2-b99c-414e-a833-2cfb57e24694'],"[65.6, 19.2]",27122.0,Simão Mate,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.398
493f5bf9-37b4-4367-8e09-def1512651e7,1358,1,00:40:52.938,40,52,81,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['b16769c2-b99c-414e-a833-2cfb57e24694'],"[66.2, 56.8]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.938
4bf7266a-aa4f-4c37-abe1-bb1d1f03c8eb,1359,1,00:40:52.938,40,52,81,0.0,9,Clearance,1049,Granada,1,Regular Play,221,Levante UD,,,['b16769c2-b99c-414e-a833-2cfb57e24694'],"[56.5, 21.9]",26012.0,David Navarro Pedrós,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.938
ecb35860-549a-4202-836a-d293e44a49e3,1360,1,00:40:55.585,40,55,81,0.0,4,Duel,1049,Granada,1,Regular Play,221,Levante UD,,,['ba9040a1-0e69-4fb0-89dd-2bed5c1287b2'],"[83.2, 34.4]",7141.0,Giuseppe Rossi,24.0,Left Center Forward,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.585
ba9040a1-0e69-4fb0-89dd-2bed5c1287b2,1361,1,00:40:55.585,40,55,81,2.085561,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['706590d1-bd7f-4c89-b4ba-477142e183ff', 'ecb35860-549a-4202-836a-d293e44a49e3']","[36.9, 45.7]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,21.472307,-0.53243244,3.0,High Pass,"[55.4, 34.8]",66.0,Recovery,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.585
706590d1-bd7f-4c89-b4ba-477142e183ff,1362,1,00:40:57.670,40,57,81,1.753595,30,Pass,1049,Granada,1,Regular Play,221,Levante UD,,,"['ba9040a1-0e69-4fb0-89dd-2bed5c1287b2', 'de3aa67f-8c96-4daf-906f-5b9211f14b29']","[64.7, 45.3]",5678.0,Jefferson Andrés Lerma Solís,2.0,Right Back,,,15.474172,-0.4549773,3.0,High Pass,"[78.6, 38.5]",66.0,Recovery,37.0,Head,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.67
de3aa67f-8c96-4daf-906f-5b9211f14b29,1363,1,00:40:59.424,40,59,81,1.289627,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['706590d1-bd7f-4c89-b4ba-477142e183ff', 'ee4ed19f-f83b-480e-be83-e0e9262691b5']","[41.5, 41.6]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,7158.0,Cristiano Biraghi,9.440339,-2.205823,3.0,High Pass,"[35.9, 34.0]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.424
ee4ed19f-f83b-480e-be83-e0e9262691b5,1364,1,00:41:00.713,41,0,81,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['de3aa67f-8c96-4daf-906f-5b9211f14b29'],"[35.9, 34.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.713
ca8fae43-f239-46fa-b408-496fea78f308,1365,1,00:41:00.713,41,0,81,1.332311,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['791df5e7-5ad7-4aec-accf-055da653ddbc', 'ee4ed19f-f83b-480e-be83-e0e9262691b5']","[35.9, 34.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,"[35.9, 32.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.713
