id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,interception_outcome_id,interception_outcome_name,out,pass_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,pass_miscommunication,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,pass_switch,clearance_right_foot,foul_won_defensive,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_deflected,foul_committed_offensive,shot_first_time,clearance_left_foot,dribble_overrun,miscontrol_aerial_won,foul_committed_type_id,foul_committed_type_name,shot_aerial_won,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,pass_technique_id,pass_technique_name,pass_through_ball,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,pass_inswinging,goalkeeper_punched_out,timestamp_seconds
60390db1-0904-4de7-8173-52460d299fc3,2975,2,00:22:54.949,67,54,145,4.494258,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4a73e995-ec2a-4c8d-8fb2-c7647972fe1a', 'd8f466ec-499e-43d8-8fe3-5598f84c751e']","[57.4, 45.8]",6377.0,Ángel Martín Correa,12.0,Right Midfield,6382.0,Fernando José Torres Sanz,58.271263,-0.5875266,3.0,High Pass,"[105.9, 13.5]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.949
4a73e995-ec2a-4c8d-8fb2-c7647972fe1a,2976,2,00:22:59.443,67,59,145,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['60390db1-0904-4de7-8173-52460d299fc3'],"[105.4, 9.8]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.443
d8f466ec-499e-43d8-8fe3-5598f84c751e,2977,2,00:22:59.443,67,59,145,0.0,10,Interception,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,['60390db1-0904-4de7-8173-52460d299fc3'],"[14.2, 66.6]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.443
783f316c-5629-44a4-805f-35c0fb128c97,2978,2,00:23:25.431,68,25,146,2.072288,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['9c4cc7dd-83ea-4fff-8c4c-17a7637eb104'],"[103.5, 0.1]",4788.0,Jesús Gámez Duarte,2.0,Right Back,,,30.244669,1.3202043,3.0,High Pass,"[111.0, 29.4]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.431
ba555f86-8187-4fb3-8293-4dd6b1ae4ada,2979,2,00:23:27.503,68,27,146,0.0,4,Duel,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['9c4cc7dd-83ea-4fff-8c4c-17a7637eb104'],"[111.0, 29.4]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.503
9c4cc7dd-83ea-4fff-8c4c-17a7637eb104,2980,2,00:23:27.503,68,27,146,0.0,9,Clearance,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,"['783f316c-5629-44a4-805f-35c0fb128c97', 'ba555f86-8187-4fb3-8293-4dd6b1ae4ada']","[9.1, 50.7]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.503
0b7f4543-f3df-4eb4-81bc-b6b43721797a,2981,2,00:23:28.886,68,28,146,0.0,9,Clearance,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,,"[9.1, 50.7]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.886
7155e515-8335-49b0-98fd-ef9eb42858dd,2982,2,00:23:41.394,68,41,147,2.4,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['5383ae18-ee54-4434-a9f9-7ceb614b95a4'],"[22.0, 80.0]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,6378.0,Jan Oblak,20.09602,-1.4310105,2.0,Low Pass,"[24.8, 60.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.394
5383ae18-ee54-4434-a9f9-7ceb614b95a4,2983,2,00:23:43.794,68,43,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['7155e515-8335-49b0-98fd-ef9eb42858dd'],"[24.8, 60.1]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.794
0a5ec3c7-c359-468b-996c-a7e9f5bca22f,2984,2,00:23:43.794,68,43,147,1.078769,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['1c847618-359e-45ca-8cb7-621aba4eb2ae'],"[19.7, 63.9]",6378.0,Jan Oblak,1.0,Goalkeeper,6320.0,Filipe Luís Kasmirski,16.459648,0.47995052,1.0,Ground Pass,"[34.3, 71.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.794
1c847618-359e-45ca-8cb7-621aba4eb2ae,2985,2,00:23:44.873,68,44,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['0a5ec3c7-c359-468b-996c-a7e9f5bca22f'],"[34.3, 71.5]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.873
b10ae1f2-e9da-4fd1-86d1-5e6e23c041e1,2986,2,00:23:44.873,68,44,147,1.617873,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['1c847618-359e-45ca-8cb7-621aba4eb2ae', '67121143-1a6a-43b9-bdfe-50f665a45492']","[34.3, 71.5]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,"[34.4, 70.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.873
67121143-1a6a-43b9-bdfe-50f665a45492,2987,2,00:23:46.490,68,46,147,0.986597,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['9e32b664-feb8-4b8a-8bc6-989a35e3ae89'],"[34.4, 70.1]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5259.0,José María Giménez de Vargas,10.938464,-0.24941322,1.0,Ground Pass,"[45.0, 67.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.49
9e32b664-feb8-4b8a-8bc6-989a35e3ae89,2988,2,00:23:47.477,68,47,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['67121143-1a6a-43b9-bdfe-50f665a45492'],"[45.0, 67.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.477
8cb20539-76e4-4e62-97f3-91584522b7bd,2989,2,00:23:47.477,68,47,147,2.333299,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['9e32b664-feb8-4b8a-8bc6-989a35e3ae89', 'a156ae35-388a-4dbd-a482-4a5f7470720f']","[45.0, 67.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,"[45.0, 67.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.477
a156ae35-388a-4dbd-a482-4a5f7470720f,2990,2,00:23:49.810,68,49,147,1.324534,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['c907a03c-080f-4965-bdde-49143bb76a10'],"[45.0, 67.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,4788.0,Jesús Gámez Duarte,16.94255,0.7143881,1.0,Ground Pass,"[57.8, 78.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.81
c907a03c-080f-4965-bdde-49143bb76a10,2991,2,00:23:51.135,68,51,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a156ae35-388a-4dbd-a482-4a5f7470720f'],"[57.8, 78.5]",4788.0,Jesús Gámez Duarte,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.135
fb73bd01-415b-437b-acb6-bdcfdf8892a4,2992,2,00:23:51.135,68,51,147,0.527452,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['c907a03c-080f-4965-bdde-49143bb76a10', 'e350bb19-a677-4698-b04c-d608e3f15a3c']","[57.8, 78.5]",4788.0,Jesús Gámez Duarte,2.0,Right Back,,,,,,,,,,,,,"[57.1, 78.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.135
e350bb19-a677-4698-b04c-d608e3f15a3c,2993,2,00:23:51.662,68,51,147,1.334003,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['8eb3c8af-17d3-486a-9883-90dba0147e98'],"[57.1, 78.0]",4788.0,Jesús Gámez Duarte,2.0,Right Back,5259.0,José María Giménez de Vargas,16.381697,-2.8314245,1.0,Ground Pass,"[41.5, 73.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.662
8eb3c8af-17d3-486a-9883-90dba0147e98,2994,2,00:23:52.996,68,52,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e350bb19-a677-4698-b04c-d608e3f15a3c'],"[41.5, 73.0]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.996
e41ed0f2-6204-4c4c-b319-3ea313a9056c,2995,2,00:23:52.996,68,52,147,1.324593,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['8eb3c8af-17d3-486a-9883-90dba0147e98', 'e6937ea5-70be-418d-a052-ed13a5d52e77']","[41.5, 73.0]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,"[41.5, 73.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.996
e6937ea5-70be-418d-a052-ed13a5d52e77,2996,2,00:23:54.321,68,54,147,1.282622,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['239d346f-0ca6-4786-b3d2-cea857e3d997'],"[41.5, 73.0]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6320.0,Filipe Luís Kasmirski,17.940178,-1.8590497,1.0,Ground Pass,"[36.4, 55.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.321
239d346f-0ca6-4786-b3d2-cea857e3d997,2997,2,00:23:55.604,68,55,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e6937ea5-70be-418d-a052-ed13a5d52e77'],"[36.4, 55.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.604
8b0147c0-c7cf-4de0-8a23-a606cb10d99d,2998,2,00:23:55.604,68,55,147,1.732243,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['239d346f-0ca6-4786-b3d2-cea857e3d997', '40391f71-defe-4756-badb-f13e5b34414a']","[36.4, 55.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,,,,,,,,,,,,,"[36.4, 55.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.604
40391f71-defe-4756-badb-f13e5b34414a,2999,2,00:23:57.336,68,57,147,1.468248,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['449607d3-46d6-4100-8a71-def13e682d16'],"[36.4, 55.8]",6320.0,Filipe Luís Kasmirski,6.0,Left Back,5259.0,José María Giménez de Vargas,14.003214,1.5922216,1.0,Ground Pass,"[36.1, 69.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.336
449607d3-46d6-4100-8a71-def13e682d16,3000,2,00:23:58.804,68,58,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['40391f71-defe-4756-badb-f13e5b34414a'],"[36.1, 69.8]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.804
57c9b25f-7fa9-4530-9c77-a2284bae93b1,3001,2,00:23:58.804,68,58,147,2.524887,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['449607d3-46d6-4100-8a71-def13e682d16', '5dd2242f-e470-4542-bb5e-1e1c2e2db83b']","[36.1, 69.8]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,"[35.8, 69.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.804
5dd2242f-e470-4542-bb5e-1e1c2e2db83b,3002,2,00:24:01.329,69,1,147,1.163388,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['db2b16a1-5049-47c6-a579-a61582475a84'],"[35.8, 69.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,20669.0,Tiago Cardoso Mendes,8.660831,0.54636,1.0,Ground Pass,"[43.2, 73.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.329
db2b16a1-5049-47c6-a579-a61582475a84,3003,2,00:24:02.492,69,2,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['5dd2242f-e470-4542-bb5e-1e1c2e2db83b'],"[43.2, 73.9]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.492
3371cc95-8fa5-45dc-820d-6a453b88b73e,3004,2,00:24:02.492,69,2,147,1.061427,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['71123c48-a6e9-4bea-83bf-ad339f7084a2', 'db2b16a1-5049-47c6-a579-a61582475a84']","[43.2, 73.9]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[43.2, 73.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.492
71123c48-a6e9-4bea-83bf-ad339f7084a2,3005,2,00:24:03.554,69,3,147,2.950006,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['275817f5-07d7-4ca9-9c9b-b8c2e3a6d133', 'a9a619a5-ab1d-41be-abd2-9150adec5fa0']","[43.2, 73.9]",20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,6744.0,Luciano Vietto,53.66796,0.050330594,3.0,High Pass,"[96.8, 76.6]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.554
275817f5-07d7-4ca9-9c9b-b8c2e3a6d133,3006,2,00:24:06.504,69,6,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['71123c48-a6e9-4bea-83bf-ad339f7084a2'],"[91.7, 77.7]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.504
a9a619a5-ab1d-41be-abd2-9150adec5fa0,3007,2,00:24:06.504,69,6,147,1.056011,30,Pass,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,"['57246aa5-5828-4985-beb3-76e3be7c9fa0', '71123c48-a6e9-4bea-83bf-ad339f7084a2', 'fb18d4ad-088d-4e8d-98e5-19ac7a3a89b5']","[23.3, 3.5]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6828.0,Jaume Vicent Costa Jordá,11.211155,-0.044613235,3.0,High Pass,"[34.5, 3.0]",37.0,Head,64.0,Interception,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.504
fb18d4ad-088d-4e8d-98e5-19ac7a3a89b5,3008,2,00:24:07.560,69,7,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,['a9a619a5-ab1d-41be-abd2-9150adec5fa0'],"[35.9, 3.0]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.56
57246aa5-5828-4985-beb3-76e3be7c9fa0,3009,2,00:24:07.560,69,7,147,0.42027,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['4ad91337-6369-4290-a0e0-eb71dca666b1', '563f3d36-78d1-4db2-ac90-c38a42a72dab', 'a9a619a5-ab1d-41be-abd2-9150adec5fa0']","[85.6, 77.1]",4788.0,Jesús Gámez Duarte,2.0,Right Back,6744.0,Luciano Vietto,2.3853722,0.57637525,2.0,Low Pass,"[87.6, 78.4]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.56
64236011-bb2c-405d-8c23-1972591fddd2,3010,2,00:24:07.955,69,7,147,0.739603,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['062d801f-b8e8-4ddd-81cc-ca0b87c72f3c', '4ad91337-6369-4290-a0e0-eb71dca666b1']","[82.5, 77.1]",4788.0,Jesús Gámez Duarte,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.955
563f3d36-78d1-4db2-ac90-c38a42a72dab,3011,2,00:24:07.980,69,7,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['57246aa5-5828-4985-beb3-76e3be7c9fa0'],"[86.2, 78.0]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.98
4ad91337-6369-4290-a0e0-eb71dca666b1,3012,2,00:24:07.980,69,7,147,0.0,6,Block,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,"['57246aa5-5828-4985-beb3-76e3be7c9fa0', '64236011-bb2c-405d-8c23-1972591fddd2']","[32.5, 1.7]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.98
062d801f-b8e8-4ddd-81cc-ca0b87c72f3c,3013,2,00:24:08.518,69,8,147,2.202581,30,Pass,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,"['64236011-bb2c-405d-8c23-1972591fddd2', '942ab08b-5b1c-4214-8584-ff73d4307f32']","[35.3, 3.5]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,6609.0,Denis Suárez Fernández,7.34983,-0.2614788,2.0,Low Pass,"[42.4, 1.6]",38.0,Left Foot,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.518
942ab08b-5b1c-4214-8584-ff73d4307f32,3014,2,00:24:08.729,69,8,147,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,['062d801f-b8e8-4ddd-81cc-ca0b87c72f3c'],"[42.4, 1.6]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.729
e0f76748-8d2c-4519-93ea-1f38888d10c2,3015,2,00:24:08.729,69,8,147,5.300989,43,Carry,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,"['5ef475b4-0cc3-4480-81c6-06de7b33462d', '942ab08b-5b1c-4214-8584-ff73d4307f32', 'ea0dd71f-5369-4d6d-842b-8b717c93caef']","[42.4, 1.6]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,,,,,,,,,,True,"[35.5, 7.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.729
5ef475b4-0cc3-4480-81c6-06de7b33462d,3016,2,00:24:08.729,69,8,147,0.0,6,Block,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['e0f76748-8d2c-4519-93ea-1f38888d10c2'],"[81.0, 78.1]",4788.0,Jesús Gámez Duarte,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.729
2858f8aa-f501-41a9-b7d6-e6dcacb6fe19,3017,2,00:24:10.342,69,10,147,0.626,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,,"[79.6, 78.0]",4788.0,Jesús Gámez Duarte,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.342
fb60d277-268e-4661-b072-140149ae3f34,3018,2,00:24:12.766,69,12,147,1.176465,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,,"[85.8, 73.7]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.766
ea0dd71f-5369-4d6d-842b-8b717c93caef,3019,2,00:24:14.030,69,14,147,0.087704,30,Pass,212,Atlético Madrid,4,From Throw In,222,Villarreal,,,['f9c0b48e-e414-4b2a-b4ce-18b5a7fc13c2'],"[35.5, 7.6]",6609.0,Denis Suárez Fernández,12.0,Right Midfield,,,13.473307,-0.20176235,2.0,Low Pass,"[48.7, 4.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.03
