id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,under_pressure,pass_outcome_id,pass_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,out,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,clearance_right_foot,pass_no_touch,pass_miscommunication,pass_cut_back,foul_committed_card_id,foul_committed_card_name,50_50_outcome_id,50_50_outcome_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,clearance_aerial_won,pass_inswinging,ball_recovery_recovery_failure,dribble_overrun,pass_outswinging,dribble_no_touch,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,half_end_early_video_end,timestamp_seconds
a3884e0f-fe1b-40b2-aaa7-c8b4787833b5,2827,2,00:25:11.147,70,11,140,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['9767e404-0c3a-4158-8ed2-53ae2740f8fe'],"[47.7, 5.0]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.147
ee3d4790-0eaa-44f1-a015-8e2b4748c452,2828,2,00:25:13.049,70,13,140,1.178861,17,Pressure,207,Valencia,8,From Keeper,217,Barcelona,,,,"[63.7, 75.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.049
e78e0281-7517-4c6c-bcb6-3b5b2ffdf4a2,2829,2,00:25:14.324,70,14,140,1.157,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['40304de0-6f27-42cf-a9f8-e00ee3b733d9'],"[50.8, 5.3]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,5741.0,Enzo Nicolás Pérez,26.459402,1.6806189,1.0,Ground Pass,"[47.9, 31.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.324
40304de0-6f27-42cf-a9f8-e00ee3b733d9,2830,2,00:25:15.481,70,15,140,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['e78e0281-7517-4c6c-bcb6-3b5b2ffdf4a2'],"[47.9, 31.6]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.481
b8e6aa43-6c30-4812-92be-3e567b1b3306,2831,2,00:25:15.481,70,15,140,2.3977,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['40304de0-6f27-42cf-a9f8-e00ee3b733d9', 'd11ff6a1-b754-4271-aca3-ee3a26592c9c', 'e40d7f0d-6640-495e-8a99-1206615bc9df']","[47.9, 31.6]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,,,,,,,,,,,,"[46.9, 17.1]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.481
e40d7f0d-6640-495e-8a99-1206615bc9df,2832,2,00:25:16.840,70,16,140,0.924705,17,Pressure,207,Valencia,8,From Keeper,217,Barcelona,,,['b8e6aa43-6c30-4812-92be-3e567b1b3306'],"[66.1, 56.5]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.84
d11ff6a1-b754-4271-aca3-ee3a26592c9c,2833,2,00:25:17.879,70,17,140,1.6777,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['095dd4cd-6916-412e-b144-c3e9c5ad8e98', '84a3b24d-40ed-4e91-a257-5df2389a0fab']","[46.9, 17.1]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,10802.0,André Filipe Tavares Gomes,18.483776,0.50236917,1.0,Ground Pass,"[63.1, 26.0]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.879
095dd4cd-6916-412e-b144-c3e9c5ad8e98,2834,2,00:25:19.557,70,19,140,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['d11ff6a1-b754-4271-aca3-ee3a26592c9c'],"[67.5, 26.6]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.557
84a3b24d-40ed-4e91-a257-5df2389a0fab,2835,2,00:25:19.557,70,19,140,1.077794,30,Pass,207,Valencia,8,From Keeper,217,Barcelona,,,"['d11ff6a1-b754-4271-aca3-ee3a26592c9c', 'fe816893-a05f-4e57-98d3-d0f4ee223f0d']","[57.0, 54.1]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5503.0,Lionel Andrés Messi Cuccittini,21.523243,0.10706565,1.0,Ground Pass,"[78.4, 56.4]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.557
fe816893-a05f-4e57-98d3-d0f4ee223f0d,2836,2,00:25:20.635,70,20,140,,42,Ball Receipt*,207,Valencia,8,From Keeper,217,Barcelona,,,['84a3b24d-40ed-4e91-a257-5df2389a0fab'],"[78.4, 56.4]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.635
3ab9787b-9853-4bd8-ab5d-765f9cd3f6ef,2837,2,00:25:20.635,70,20,140,4.408706,43,Carry,207,Valencia,8,From Keeper,217,Barcelona,,,"['ead2f8e8-79c5-402e-b461-0490e1853a49', 'fd113f55-7667-4ee8-ae2e-f5fe2a4205c6', 'fe816893-a05f-4e57-98d3-d0f4ee223f0d']","[78.4, 56.4]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[102.5, 48.2]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.635
fd113f55-7667-4ee8-ae2e-f5fe2a4205c6,2838,2,00:25:23.083,70,23,140,0.885345,17,Pressure,207,Valencia,8,From Keeper,207,Valencia,,,['3ab9787b-9853-4bd8-ab5d-765f9cd3f6ef'],"[27.4, 31.1]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.083
ead2f8e8-79c5-402e-b461-0490e1853a49,2839,2,00:25:25.043,70,25,140,0.0,14,Dribble,207,Valencia,8,From Keeper,217,Barcelona,,,['59331e23-9ea4-4236-aba3-c7523bd1f66c'],"[102.5, 48.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,True,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.043
59331e23-9ea4-4236-aba3-c7523bd1f66c,2840,2,00:25:25.043,70,25,140,0.0,4,Duel,207,Valencia,8,From Keeper,207,Valencia,,,['ead2f8e8-79c5-402e-b461-0490e1853a49'],"[17.6, 31.9]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,True,,,,11.0,Tackle,,,True,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.043
d5856e25-1657-4a8d-8f9f-27653c17bb85,2841,2,00:25:26.094,70,26,140,0.0,2,Ball Recovery,207,Valencia,8,From Keeper,207,Valencia,,,,"[21.2, 30.4]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.094
8b2458d9-8e5d-491b-9e83-3425ffc77c87,2842,2,00:25:26.094,70,26,140,0.2828,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['1ec4b532-b9a0-4a95-a99f-3fc8d0e2285d', 'd5856e25-1657-4a8d-8f9f-27653c17bb85']","[21.2, 30.4]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,,,,,,,,,,,,"[20.5, 31.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.094
1ec4b532-b9a0-4a95-a99f-3fc8d0e2285d,2843,2,00:25:26.376,70,26,140,0.6488,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['14ad2c9b-17d8-4b02-9815-5bb96bfd852d'],"[20.5, 31.4]",5741.0,Enzo Nicolás Pérez,15.0,Left Center Midfield,6595.0,Daniel Parejo Muñoz,1.56205,2.2655346,1.0,Ground Pass,"[19.5, 32.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.376
14ad2c9b-17d8-4b02-9815-5bb96bfd852d,2844,2,00:25:27.025,70,27,140,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['1ec4b532-b9a0-4a95-a99f-3fc8d0e2285d'],"[19.5, 32.6]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.025
b50e8a96-86c8-4a8d-9a7c-470dd899b1e5,2845,2,00:25:27.025,70,27,140,1.886649,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['14ad2c9b-17d8-4b02-9815-5bb96bfd852d', 'ffa2b279-2d03-4b10-92e9-99e0f387634a']","[19.5, 32.6]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,"[31.3, 33.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.025
ffa2b279-2d03-4b10-92e9-99e0f387634a,2846,2,00:25:28.912,70,28,140,1.770951,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['bb84e3de-3fd3-4cbe-8325-4ac7af582c4a'],"[31.3, 33.8]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,10802.0,André Filipe Tavares Gomes,12.589679,-0.5240722,2.0,Low Pass,"[42.2, 27.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.912
94349a4b-629e-4068-b1ed-413459503adb,2847,2,00:25:30.318,70,30,140,0.597234,17,Pressure,207,Valencia,8,From Keeper,217,Barcelona,,,"['2ffe57df-5164-4d34-a544-6d63edd29a02', 'bb84e3de-3fd3-4cbe-8325-4ac7af582c4a']","[75.0, 56.7]",6379.0,Sergi Roberto Carnicer,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.318
bb84e3de-3fd3-4cbe-8325-4ac7af582c4a,2848,2,00:25:30.683,70,30,140,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,"['94349a4b-629e-4068-b1ed-413459503adb', 'ffa2b279-2d03-4b10-92e9-99e0f387634a']","[42.2, 27.5]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.683
2ffe57df-5164-4d34-a544-6d63edd29a02,2849,2,00:25:30.683,70,30,140,0.4253,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['1ad22ccb-797f-4bbf-8d67-bda0f07ed776', '94349a4b-629e-4068-b1ed-413459503adb', 'bb84e3de-3fd3-4cbe-8325-4ac7af582c4a']","[42.2, 27.5]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,,,,,,,,,,,,"[44.8, 29.7]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.683
1ad22ccb-797f-4bbf-8d67-bda0f07ed776,2850,2,00:25:31.108,70,31,140,2.341,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['85fe2f73-8084-45ba-9a37-87562353cd5c'],"[44.8, 29.7]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,26780.0,Guilherme Magdalena Siqueira,27.719488,-1.158799,3.0,High Pass,"[55.9, 4.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.108
85fe2f73-8084-45ba-9a37-87562353cd5c,2851,2,00:25:33.449,70,33,140,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['1ad22ccb-797f-4bbf-8d67-bda0f07ed776'],"[55.9, 4.3]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.449
cbc36d0a-9297-4236-9366-99911c9fea67,2852,2,00:25:33.449,70,33,140,1.823206,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['738d6d3b-498c-46ac-9da6-ad6842a834cb', '85fe2f73-8084-45ba-9a37-87562353cd5c', 'c6f8eb95-7cf1-451a-ba35-fbaf3b5e83f4']","[55.9, 4.3]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[64.3, 4.1]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.449
c6f8eb95-7cf1-451a-ba35-fbaf3b5e83f4,2853,2,00:25:33.493,70,33,140,0.92931,17,Pressure,207,Valencia,8,From Keeper,217,Barcelona,,,['cbc36d0a-9297-4236-9366-99911c9fea67'],"[56.3, 71.9]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.493
738d6d3b-498c-46ac-9da6-ad6842a834cb,2854,2,00:25:35.272,70,35,140,0.0,14,Dribble,207,Valencia,8,From Keeper,207,Valencia,,,['c8762b8e-4dca-4ec3-8321-a63621c8c7ed'],"[64.3, 4.1]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,True,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.272
c8762b8e-4dca-4ec3-8321-a63621c8c7ed,2855,2,00:25:35.272,70,35,141,0.0,4,Duel,217,Barcelona,1,Regular Play,217,Barcelona,,,['738d6d3b-498c-46ac-9da6-ad6842a834cb'],"[55.8, 76.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,True,,,,11.0,Tackle,,,True,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.272
4699bc8c-e4d8-45b1-b662-2ec7d37940ad,2856,2,00:25:35.272,70,35,141,3.058494,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['72885853-4e1b-471a-b998-01a3ccd85faf', '86efdedc-0138-4885-9a6f-eab746e442c9', 'c8762b8e-4dca-4ec3-8321-a63621c8c7ed']","[55.8, 76.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[64.9, 75.1]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.272
86efdedc-0138-4885-9a6f-eab746e442c9,2857,2,00:25:38.331,70,38,141,0.0,39,Dribbled Past,217,Barcelona,1,Regular Play,207,Valencia,,,"['4699bc8c-e4d8-45b1-b662-2ec7d37940ad', '72885853-4e1b-471a-b998-01a3ccd85faf', '900c45b7-13a2-4801-8283-fe642a9106c3']","[55.2, 5.0]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.331
72885853-4e1b-471a-b998-01a3ccd85faf,2858,2,00:25:38.331,70,38,141,0.0,14,Dribble,217,Barcelona,1,Regular Play,217,Barcelona,,,['86efdedc-0138-4885-9a6f-eab746e442c9'],"[64.9, 75.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,True,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.331
900c45b7-13a2-4801-8283-fe642a9106c3,2859,2,00:25:38.331,70,38,141,1.5335,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['1c26f9f6-89af-4c70-863d-752ad96ea680', '72885853-4e1b-471a-b998-01a3ccd85faf', '86efdedc-0138-4885-9a6f-eab746e442c9']","[64.9, 75.1]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[65.7, 72.8]",,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.331
1c26f9f6-89af-4c70-863d-752ad96ea680,2860,2,00:25:39.864,70,39,141,1.086901,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['fc115753-1922-4282-b1c6-ec3951b4e6e5'],"[65.7, 72.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5203.0,Sergio Busquets i Burgos,17.213076,-1.7283043,1.0,Ground Pass,"[63.0, 55.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.864
fc115753-1922-4282-b1c6-ec3951b4e6e5,2861,2,00:25:40.951,70,40,141,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['1c26f9f6-89af-4c70-863d-752ad96ea680'],"[63.0, 55.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.951
1d4e49e8-4e30-47a0-a83a-9f23f9d948fa,2862,2,00:25:40.951,70,40,141,2.961099,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['699f0eb2-ae4d-4430-a772-d16f3cd21b1b', 'fc115753-1922-4282-b1c6-ec3951b4e6e5']","[63.0, 55.8]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[64.7, 46.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.951
699f0eb2-ae4d-4430-a772-d16f3cd21b1b,2863,2,00:25:43.912,70,43,141,0.886961,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['80a3a036-4c14-4d78-95a6-6157f549fc61'],"[64.7, 46.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,11.311056,-1.6150153,1.0,Ground Pass,"[64.2, 34.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.912
80a3a036-4c14-4d78-95a6-6157f549fc61,2864,2,00:25:44.799,70,44,141,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['699f0eb2-ae4d-4430-a772-d16f3cd21b1b'],"[64.2, 34.8]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.799
a5e40d24-7124-4ade-afb1-a5885000b357,2865,2,00:25:44.799,70,44,141,0.635339,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['41aa05eb-24f4-4ed5-8efa-c9c0df631d6f', '80a3a036-4c14-4d78-95a6-6157f549fc61']","[64.2, 34.8]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[64.0, 34.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.799
41aa05eb-24f4-4ed5-8efa-c9c0df631d6f,2866,2,00:25:45.435,70,45,141,1.934525,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['d1887b0a-08aa-4fec-9eee-dcf9f73d816d'],"[64.0, 34.0]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5211.0,Jordi Alba Ramos,17.085667,-1.1228542,1.0,Ground Pass,"[71.4, 18.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.435
d1887b0a-08aa-4fec-9eee-dcf9f73d816d,2867,2,00:25:47.369,70,47,141,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['41aa05eb-24f4-4ed5-8efa-c9c0df631d6f'],"[71.4, 18.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.369
79addea2-efc7-48b9-9f38-7d73a5cd0101,2868,2,00:25:47.369,70,47,141,0.039975,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['91a0eb9a-520a-4667-85dd-5c598623ee83', 'd1887b0a-08aa-4fec-9eee-dcf9f73d816d']","[71.4, 18.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[75.8, 17.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.369
91a0eb9a-520a-4667-85dd-5c598623ee83,2869,2,00:25:47.409,70,47,141,0.8758,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['0534d1bf-e80c-4503-b51f-77f8b952b0c2'],"[75.8, 17.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,4320.0,Neymar da Silva Santos Junior,9.848858,0.5090709,1.0,Ground Pass,"[84.4, 22.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.409
0534d1bf-e80c-4503-b51f-77f8b952b0c2,2870,2,00:25:48.285,70,48,141,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['91a0eb9a-520a-4667-85dd-5c598623ee83'],"[84.4, 22.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.285
4ad4ce0a-1abf-430d-87a2-2d38053ff6ac,2871,2,00:25:48.285,70,48,141,2.5313,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0534d1bf-e80c-4503-b51f-77f8b952b0c2', '95f7afc9-0d22-4508-97d1-ea638530b3b2']","[84.4, 22.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[83.3, 29.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.285
