id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,foul_won_defensive,off_camera,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,interception_outcome_id,interception_outcome_name,block_offensive,pass_switch,pass_aerial_won,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,clearance_head,shot_one_on_one,goalkeeper_punched_out,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_cut_back,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_deflected,block_deflection,pass_through_ball,timestamp_seconds
13730751-bf41-4148-bae0-6f83cf3838da,1397,1,00:33:28.515,33,28,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['e9c24963-4282-4734-a620-a88f9d4e146d'],"[70.7, 68.3]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.515
b5580d39-3772-4614-8b63-92ca0c87ac0c,1398,1,00:33:28.515,33,28,80,2.000779,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['13730751-bf41-4148-bae0-6f83cf3838da', '17f0bc4e-bb57-46ea-9c5e-b38180c0feb3', '4972d539-c4ba-4f8f-a28d-1aa053c9ae32']","[70.7, 68.3]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[65.7, 70.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.515
17f0bc4e-bb57-46ea-9c5e-b38180c0feb3,1399,1,00:33:29.090,33,29,80,1.385683,17,Pressure,214,Espanyol,8,From Keeper,213,Sevilla,,,['b5580d39-3772-4614-8b63-92ca0c87ac0c'],"[50.1, 14.2]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.09
4972d539-c4ba-4f8f-a28d-1aa053c9ae32,1400,1,00:33:30.516,33,30,80,0.0,3,Dispossessed,214,Espanyol,8,From Keeper,214,Espanyol,,,['1b64ad8d-4a45-4e8d-8e67-f729d8b1ece9'],"[65.7, 70.0]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.516
1b64ad8d-4a45-4e8d-8e67-f729d8b1ece9,1401,1,00:33:30.516,33,30,80,0.0,4,Duel,214,Espanyol,8,From Keeper,213,Sevilla,,,['4972d539-c4ba-4f8f-a28d-1aa053c9ae32'],"[54.4, 10.1]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.516
395b02b8-4ae2-4b21-838a-7589fbf36daa,1402,1,00:33:31.631,33,31,80,0.0,2,Ball Recovery,214,Espanyol,8,From Keeper,214,Espanyol,,,,"[63.8, 78.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.631
9d1441e4-8c2f-4660-ba24-4e9c85b85d89,1403,1,00:33:31.631,33,31,80,0.435434,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['19376079-304b-4ce4-a2cf-a6cfcb57d6fd', '395b02b8-4ae2-4b21-838a-7589fbf36daa', '6841aacc-3e0b-4e95-91fd-0fa00b36ba4f']","[63.8, 78.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[62.8, 77.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.631
19376079-304b-4ce4-a2cf-a6cfcb57d6fd,1404,1,00:33:31.688,33,31,80,0.737927,17,Pressure,214,Espanyol,8,From Keeper,213,Sevilla,,,"['6841aacc-3e0b-4e95-91fd-0fa00b36ba4f', '9d1441e4-8c2f-4660-ba24-4e9c85b85d89']","[60.3, 3.1]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.688
6841aacc-3e0b-4e95-91fd-0fa00b36ba4f,1405,1,00:33:32.067,33,32,80,1.272205,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,"['19376079-304b-4ce4-a2cf-a6cfcb57d6fd', '91f467d8-892b-4154-af53-e3d339d1d825']","[62.8, 77.6]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6791.0,Javier López Rodríguez,13.70146,3.126995,1.0,Ground Pass,"[49.1, 77.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.067
91f467d8-892b-4154-af53-e3d339d1d825,1406,1,00:33:33.339,33,33,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['6841aacc-3e0b-4e95-91fd-0fa00b36ba4f'],"[49.1, 77.8]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.339
bbdc16e6-c3b2-4a6a-8a53-6f4365c8638f,1407,1,00:33:33.339,33,33,80,1.669013,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['91f467d8-892b-4154-af53-e3d339d1d825', 'ea9d1363-3cf5-4e2c-a9e0-aa044b95aed9']","[49.1, 77.8]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[49.1, 77.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.339
ea9d1363-3cf5-4e2c-a9e0-aa044b95aed9,1408,1,00:33:35.008,33,35,80,3.993507,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,['a5f7e1cb-d281-4e26-a463-10321bfce855'],"[49.1, 77.4]",6791.0,Javier López Rodríguez,2.0,Right Back,16456.0,Enzo Pablo Roco Roco,65.87412,-1.7139815,3.0,High Pass,"[39.7, 12.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.008
a5f7e1cb-d281-4e26-a463-10321bfce855,1409,1,00:33:39.001,33,39,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['ea9d1363-3cf5-4e2c-a9e0-aa044b95aed9'],"[39.7, 12.2]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.001
a6c45849-f611-4b7f-b706-784d4b8ba657,1410,1,00:33:39.001,33,39,80,1.826243,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['6fe64504-0434-48b9-a587-152dd044fd48', 'a5f7e1cb-d281-4e26-a463-10321bfce855']","[39.7, 12.2]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[40.7, 10.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.001
6fe64504-0434-48b9-a587-152dd044fd48,1411,1,00:33:40.827,33,40,80,0.947449,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,['7236c2e5-886c-4d2c-9390-cc81a89cc004'],"[40.7, 10.8]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,24072.0,Salvador Sevilla López,16.280663,0.977683,1.0,Ground Pass,"[49.8, 24.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.827
7236c2e5-886c-4d2c-9390-cc81a89cc004,1412,1,00:33:41.775,33,41,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['6fe64504-0434-48b9-a587-152dd044fd48'],"[49.8, 24.3]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.775
cae12084-5b8a-497f-bc87-7b9bbb68e47d,1413,1,00:33:41.775,33,41,80,1.268539,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['701d6333-eaab-4737-88d4-c14dc129a4f9', '7236c2e5-886c-4d2c-9390-cc81a89cc004', 'b89c2da1-7577-49bb-a7e2-6d0a17912dd9']","[49.8, 24.3]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,"[41.5, 21.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.775
701d6333-eaab-4737-88d4-c14dc129a4f9,1414,1,00:33:42.618,33,42,80,0.569512,17,Pressure,214,Espanyol,8,From Keeper,213,Sevilla,,,"['b89c2da1-7577-49bb-a7e2-6d0a17912dd9', 'cae12084-5b8a-497f-bc87-7b9bbb68e47d']","[73.4, 56.4]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.618
b89c2da1-7577-49bb-a7e2-6d0a17912dd9,1415,1,00:33:43.043,33,43,80,1.518836,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,"['6eeb10de-3f4a-4321-b461-e0351d7405de', '701d6333-eaab-4737-88d4-c14dc129a4f9']","[41.5, 21.9]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,6762.0,Álvaro González Soberón,32.050587,1.6959254,1.0,Ground Pass,"[37.5, 53.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.043
6eeb10de-3f4a-4321-b461-e0351d7405de,1416,1,00:33:44.562,33,44,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['b89c2da1-7577-49bb-a7e2-6d0a17912dd9'],"[37.5, 53.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.562
12833749-6da3-41be-8e36-822e87fcc008,1417,1,00:33:44.562,33,44,80,1.389658,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['6eeb10de-3f4a-4321-b461-e0351d7405de', 'acc11f51-f0c6-402d-9953-4f60d47cb384']","[37.5, 53.7]",6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,"[41.3, 52.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.562
acc11f51-f0c6-402d-9953-4f60d47cb384,1418,1,00:33:45.952,33,45,80,1.137057,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,['04b83999-a717-476a-903f-8c62321b1767'],"[41.3, 52.3]",6762.0,Álvaro González Soberón,3.0,Right Center Back,5719.0,Marco Asensio Willemsen,28.357185,-0.77292997,1.0,Ground Pass,"[61.6, 32.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.952
04b83999-a717-476a-903f-8c62321b1767,1419,1,00:33:47.089,33,47,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['acc11f51-f0c6-402d-9953-4f60d47cb384'],"[61.6, 32.5]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.089
c311d6c6-70ea-46e0-a33b-87e98b25e1cb,1420,1,00:33:47.089,33,47,80,3.479637,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['04b83999-a717-476a-903f-8c62321b1767', '7ea4bf76-6c71-44a5-9078-fb32dad7219b']","[61.6, 32.5]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,,,,,,,,,,,,"[69.5, 31.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.089
7ea4bf76-6c71-44a5-9078-fb32dad7219b,1421,1,00:33:50.569,33,50,80,1.356788,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,['1b24b161-2874-4468-938f-6fdb124c9f51'],"[69.5, 31.3]",5719.0,Marco Asensio Willemsen,21.0,Left Wing,6758.0,Víctor Sánchez Mata,16.552946,1.1341692,1.0,Ground Pass,"[76.5, 46.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.569
1b24b161-2874-4468-938f-6fdb124c9f51,1422,1,00:33:51.925,33,51,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['7ea4bf76-6c71-44a5-9078-fb32dad7219b'],"[76.5, 46.3]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.925
26b74c86-bcdb-4aae-a865-cd07ad8c03f5,1423,1,00:33:51.925,33,51,80,1.218633,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['1b24b161-2874-4468-938f-6fdb124c9f51', 'd66fcc7d-5962-4aa8-902a-b9e1e459d662']","[76.5, 46.3]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,"[92.2, 53.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.925
d66fcc7d-5962-4aa8-902a-b9e1e459d662,1424,1,00:33:53.144,33,53,80,1.749296,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,['69e17952-0e47-46c9-a664-a1be35ef0832'],"[92.2, 53.7]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,6838.0,Hernán Arsenio Pérez González,22.749506,1.504813,1.0,Ground Pass,"[93.7, 76.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.144
69e17952-0e47-46c9-a664-a1be35ef0832,1425,1,00:33:54.893,33,54,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['d66fcc7d-5962-4aa8-902a-b9e1e459d662'],"[93.7, 76.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.893
75610290-cf74-470e-b294-cbf31284525b,1426,1,00:33:54.893,33,54,80,5.470957,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['69e17952-0e47-46c9-a664-a1be35ef0832', '6af1bb5b-a0bc-4a8f-923d-2dc34300e173', '7f54c767-21b6-4f87-9333-ac9c445f72a4']","[93.7, 76.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[108.0, 63.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.893
6af1bb5b-a0bc-4a8f-923d-2dc34300e173,1427,1,00:33:59.569,33,59,80,0.45993,17,Pressure,214,Espanyol,8,From Keeper,213,Sevilla,,,['75610290-cf74-470e-b294-cbf31284525b'],"[14.9, 17.1]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.569
7f54c767-21b6-4f87-9333-ac9c445f72a4,1428,1,00:34:00.364,34,0,80,0.0,3,Dispossessed,214,Espanyol,8,From Keeper,214,Espanyol,,,['89629453-af95-4b33-87ac-344e76208e13'],"[108.0, 63.7]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.364
89629453-af95-4b33-87ac-344e76208e13,1429,1,00:34:00.364,34,0,80,0.0,4,Duel,214,Espanyol,8,From Keeper,213,Sevilla,,,['7f54c767-21b6-4f87-9333-ac9c445f72a4'],"[12.1, 16.4]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.364
9e11d8fa-88a7-4712-922e-1f737e64ec47,1430,1,00:34:00.364,34,0,80,3.156456,43,Carry,214,Espanyol,8,From Keeper,213,Sevilla,,,"['44891990-e1c1-4182-bfed-bb35725a5598', '89629453-af95-4b33-87ac-344e76208e13']","[12.1, 16.4]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,"[19.2, 22.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.364
44891990-e1c1-4182-bfed-bb35725a5598,1431,1,00:34:03.521,34,3,80,2.159431,30,Pass,214,Espanyol,8,From Keeper,213,Sevilla,,,['8f824fe2-1e58-44ed-bdb2-0632e5f6428b'],"[19.2, 22.4]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,7788.0,Ciro Immobile,28.955828,-0.10379234,3.0,High Pass,"[48.0, 19.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.521
8f824fe2-1e58-44ed-bdb2-0632e5f6428b,1432,1,00:34:05.680,34,5,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,213,Sevilla,,,['44891990-e1c1-4182-bfed-bb35725a5598'],"[48.0, 19.4]",7788.0,Ciro Immobile,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.68
cf0bfbc3-f7f2-4188-8da9-643f3934f767,1433,1,00:34:05.680,34,5,80,1.159208,43,Carry,214,Espanyol,8,From Keeper,213,Sevilla,,,"['49464f09-5b24-4e3f-b737-74a20ae4505d', '7a7e6662-d7a0-4df6-b356-adfd799e5e61', '8f824fe2-1e58-44ed-bdb2-0632e5f6428b']","[48.0, 19.4]",7788.0,Ciro Immobile,23.0,Center Forward,,,,,,,,,,,,"[47.6, 18.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.68
49464f09-5b24-4e3f-b737-74a20ae4505d,1434,1,00:34:06.240,34,6,80,0.599017,17,Pressure,214,Espanyol,8,From Keeper,214,Espanyol,,,"['7a7e6662-d7a0-4df6-b356-adfd799e5e61', 'cf0bfbc3-f7f2-4188-8da9-643f3934f767']","[69.3, 60.7]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.24
7a7e6662-d7a0-4df6-b356-adfd799e5e61,1435,1,00:34:06.839,34,6,80,0.0,14,Dribble,214,Espanyol,8,From Keeper,213,Sevilla,,,"['49464f09-5b24-4e3f-b737-74a20ae4505d', '75ae7b7e-edb0-43b3-ad6a-c10457c08883']","[47.6, 18.0]",7788.0,Ciro Immobile,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.839
75ae7b7e-edb0-43b3-ad6a-c10457c08883,1436,1,00:34:06.839,34,6,80,0.0,4,Duel,214,Espanyol,8,From Keeper,214,Espanyol,,,['7a7e6662-d7a0-4df6-b356-adfd799e5e61'],"[72.5, 62.1]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,True,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.839
1a43bdfb-5997-43dc-bf2b-2c48d2d205cd,1437,1,00:34:08.662,34,8,80,0.723485,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,['74d59480-8ecd-41c4-8eff-77c3e828a399'],"[77.9, 70.4]",6791.0,Javier López Rodríguez,2.0,Right Back,6838.0,Hernán Arsenio Pérez González,8.20061,-1.2991967,1.0,Ground Pass,"[80.1, 62.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.662
74d59480-8ecd-41c4-8eff-77c3e828a399,1438,1,00:34:09.386,34,9,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['1a43bdfb-5997-43dc-bf2b-2c48d2d205cd'],"[80.1, 62.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.386
548feba5-6fb1-4871-b860-0b5f05f86b66,1439,1,00:34:09.386,34,9,80,0.602648,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['74d59480-8ecd-41c4-8eff-77c3e828a399', 'd5dd9320-4634-472a-ae9a-09ed5a9ad42c']","[80.1, 62.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[80.1, 62.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.386
d5dd9320-4634-472a-ae9a-09ed5a9ad42c,1440,1,00:34:09.988,34,9,80,1.078716,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,['1e6154a0-e205-4b33-9921-2550511f0954'],"[80.1, 62.5]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,6791.0,Javier López Rodríguez,14.401389,1.4033645,1.0,Ground Pass,"[82.5, 76.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.988
1e6154a0-e205-4b33-9921-2550511f0954,1441,1,00:34:11.067,34,11,80,,42,Ball Receipt*,214,Espanyol,8,From Keeper,214,Espanyol,,,['d5dd9320-4634-472a-ae9a-09ed5a9ad42c'],"[82.5, 76.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.067
2d67d1c3-9991-4918-89d1-10716bd8a940,1442,1,00:34:11.067,34,11,80,3.175383,43,Carry,214,Espanyol,8,From Keeper,214,Espanyol,,,"['1e6154a0-e205-4b33-9921-2550511f0954', '675b45dc-0d2f-4c1d-aba8-62773ee7e543']","[82.5, 76.7]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[87.0, 74.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.067
675b45dc-0d2f-4c1d-aba8-62773ee7e543,1443,1,00:34:14.242,34,14,80,1.741557,30,Pass,214,Espanyol,8,From Keeper,214,Espanyol,,,['0e49347c-9534-4851-97b2-55f71bbcd155'],"[87.0, 74.8]",6791.0,Javier López Rodríguez,2.0,Right Back,18407.0,José Alberto Cañas Ruiz Herrera,30.86438,-2.1974487,1.0,Ground Pass,"[68.9, 49.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054.242
