id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_outcome_id,duel_outcome_name,pass_cross,clearance_right_foot,interception_outcome_id,interception_outcome_name,out,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_technique_id,pass_technique_name,pass_inswinging,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,shot_first_time,foul_won_defensive,clearance_left_foot,pass_outswinging,foul_committed_advantage,foul_won_advantage,pass_goal_assist,pass_through_ball,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,shot_deflected,block_deflection,pass_no_touch,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,block_save_block,timestamp_seconds
7b2d85a2-09d5-438f-b191-3c4457be15df,2408,2,00:20:01.158,65,1,133,0.188467,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['6aa6b706-11df-4dc9-b779-0637673bdc29'],True,"[4.9, 41.3]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,4926.0,Francisco Román Alarcón Suárez,62.69968,-0.5636711,3.0,High Pass,"[57.9, 7.8]",,,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.158
6aa6b706-11df-4dc9-b779-0637673bdc29,2409,2,00:20:01.347,65,1,133,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['7b2d85a2-09d5-438f-b191-3c4457be15df'],,"[57.9, 7.8]",4926.0,Francisco Román Alarcón Suárez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.347
4c115408-9aea-4252-bde0-07bdbbdabd66,2410,2,00:20:02.460,65,2,134,0.655266,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['47955ebd-534c-4228-8fc3-72ca08940a0c'],,"[59.9, 8.1]",4926.0,Francisco Román Alarcón Suárez,13.0,Right Center Midfield,19677.0,Karim Benzema,12.278437,1.3574277,1.0,Ground Pass,"[62.5, 20.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.46
47955ebd-534c-4228-8fc3-72ca08940a0c,2411,2,00:20:03.115,65,3,134,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['4c115408-9aea-4252-bde0-07bdbbdabd66'],,"[62.5, 20.1]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.115
04a4bace-b3db-4a1e-b079-81964290ee0d,2412,2,00:20:03.115,65,3,134,0.062404,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['15638fca-28af-4489-ad0b-8e899f99aa43', '47955ebd-534c-4228-8fc3-72ca08940a0c']",,"[62.5, 20.1]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,"[61.9, 19.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.115
15638fca-28af-4489-ad0b-8e899f99aa43,2413,2,00:20:03.178,65,3,135,0.688946,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c3581383-6854-4d02-a0cf-93199f491212'],,"[61.9, 19.0]",19677.0,Karim Benzema,23.0,Center Forward,4926.0,Francisco Román Alarcón Suárez,11.031773,-1.4160795,1.0,Ground Pass,"[63.6, 8.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.178
c3581383-6854-4d02-a0cf-93199f491212,2414,2,00:20:03.867,65,3,135,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['15638fca-28af-4489-ad0b-8e899f99aa43'],,"[63.6, 8.1]",4926.0,Francisco Román Alarcón Suárez,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.867
53052714-865d-4484-a9c5-581be6088d77,2415,2,00:20:03.867,65,3,135,1.854325,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['c3581383-6854-4d02-a0cf-93199f491212', 'c9ae10ac-93a4-415e-9cd9-724ffccc44af']",,"[63.6, 8.1]",4926.0,Francisco Román Alarcón Suárez,13.0,Right Center Midfield,,,,,,,,,,,,"[65.3, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.867
c9ae10ac-93a4-415e-9cd9-724ffccc44af,2416,2,00:20:05.721,65,5,136,0.953946,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['a47510d7-ada9-438a-ad30-e9562c6cc8b8'],,"[65.3, 14.4]",4926.0,Francisco Román Alarcón Suárez,13.0,Right Center Midfield,5695.0,James David Rodríguez Rubio,18.9,1.5707964,1.0,Ground Pass,"[65.3, 33.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.721
a47510d7-ada9-438a-ad30-e9562c6cc8b8,2417,2,00:20:06.675,65,6,136,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c9ae10ac-93a4-415e-9cd9-724ffccc44af'],,"[65.3, 33.3]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.675
f8f4bd23-77cd-4bed-848a-8b0882d47356,2418,2,00:20:06.675,65,6,136,2.136623,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['a47510d7-ada9-438a-ad30-e9562c6cc8b8', 'd05a73b4-d309-47dc-8159-39f13b23a31b']",,"[65.3, 33.3]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,,,,,,,,,,,,"[73.9, 43.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.675
d05a73b4-d309-47dc-8159-39f13b23a31b,2419,2,00:20:08.812,65,8,137,2.746847,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['ba497e37-7749-4af0-8e45-991a1e0baf6e'],,"[73.9, 43.1]",5695.0,James David Rodríguez Rubio,15.0,Left Center Midfield,5200.0,Lucas Vázquez Iglesias,39.47569,0.5669235,1.0,Ground Pass,"[107.2, 64.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.812
ba497e37-7749-4af0-8e45-991a1e0baf6e,2420,2,00:20:11.558,65,11,137,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['d05a73b4-d309-47dc-8159-39f13b23a31b'],,"[107.2, 64.3]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.558
6c11e735-2ca1-4401-b913-5d17d2265b76,2421,2,00:20:11.558,65,11,137,0.073408,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['595aeb74-381a-4025-bad7-a7d332d8b32c', 'ba497e37-7749-4af0-8e45-991a1e0baf6e']",,"[107.2, 64.3]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,"[107.2, 64.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.558
595aeb74-381a-4025-bad7-a7d332d8b32c,2422,2,00:20:11.632,65,11,138,0.980914,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['1b5dedbe-c82e-4ea5-8d90-97f938a02efb'],,"[107.2, 64.0]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,19677.0,Karim Benzema,13.813037,-1.6142472,1.0,Ground Pass,"[106.6, 50.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,5355ec32-73de-4016-96f9-4343f8760194,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.632
1b5dedbe-c82e-4ea5-8d90-97f938a02efb,2423,2,00:20:12.613,65,12,138,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['595aeb74-381a-4025-bad7-a7d332d8b32c'],,"[106.6, 50.2]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.613
5355ec32-73de-4016-96f9-4343f8760194,2424,2,00:20:12.613,65,12,138,0.850649,16,Shot,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['a32c142d-b224-44ff-9dbb-a808082f6d8a'],,"[103.4, 45.7]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09167303,"[120.0, 43.2, 3.5]",595aeb74-381a-4025-bad7-a7d332d8b32c,87.0,Open Play,98.0,Off T,93.0,Normal,40.0,Right Foot,"[{'location': [117.2, 41.3], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 50.8], 'player': {'id': 27092, 'name': 'Abdoul Karim Yoda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 43.0], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.2, 45.6], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 43.9], 'player': {'id': 11813, 'name': 'Emiliano Buendía'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.4, 33.6], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.6, 58.8], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.2, 39.5], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.9, 29.7], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [88.5, 24.2], 'player': {'id': 11675, 'name': 'Moisés Gómez Bordonado'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,1212.613
a32c142d-b224-44ff-9dbb-a808082f6d8a,2425,2,00:20:13.463,65,13,138,0.0,23,Goal Keeper,220,Real Madrid,1,Regular Play,216,Getafe,,,['5355ec32-73de-4016-96f9-4343f8760194'],,"[2.9, 38.8]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.9, 38.8]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.463
1b7a57aa-7477-4a15-91ab-8364769f3662,2426,2,00:20:37.406,65,37,139,3.629506,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['760cf8ba-932c-4e00-a384-44ac9b1b7538'],,"[6.0, 36.0]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,27403.0,Santiago Vergini,23.434164,-1.1109655,1.0,Ground Pass,"[16.4, 15.0]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.406
760cf8ba-932c-4e00-a384-44ac9b1b7538,2427,2,00:20:41.036,65,41,139,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['1b7a57aa-7477-4a15-91ab-8364769f3662'],,"[16.4, 15.0]",27403.0,Santiago Vergini,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.036
8b3bc7ea-abf2-45a8-af44-3a85d1e39143,2428,2,00:20:41.036,65,41,139,0.333996,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['760cf8ba-932c-4e00-a384-44ac9b1b7538', 'eb528298-8401-4d09-912c-30d964927feb']",,"[16.4, 15.0]",27403.0,Santiago Vergini,5.0,Left Center Back,,,,,,,,,,,,"[22.4, 17.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.036
eb528298-8401-4d09-912c-30d964927feb,2429,2,00:20:41.370,65,41,139,1.791741,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['ef58d64d-5837-40c8-abe2-f2a5fa3732bc'],,"[22.4, 17.3]",27403.0,Santiago Vergini,5.0,Left Center Back,27092.0,Abdoul Karim Yoda,27.236006,-0.5920759,1.0,Ground Pass,"[45.0, 2.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.37
ef58d64d-5837-40c8-abe2-f2a5fa3732bc,2430,2,00:20:43.162,65,43,139,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['eb528298-8401-4d09-912c-30d964927feb'],,"[45.0, 2.1]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.162
230f8a24-f8cc-46b8-b424-d927c038c3c9,2431,2,00:20:43.162,65,43,139,0.853281,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['9d111852-c01d-4349-87cd-2c1ba6d0fac2', 'ef58d64d-5837-40c8-abe2-f2a5fa3732bc']",,"[45.0, 2.1]",27092.0,Abdoul Karim Yoda,6.0,Left Back,,,,,,,,,,,,"[45.0, 3.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.162
9d111852-c01d-4349-87cd-2c1ba6d0fac2,2432,2,00:20:44.015,65,44,139,1.384003,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['0f49224f-8d7c-43f0-a618-ccd6a9d701e2'],,"[45.0, 3.2]",27092.0,Abdoul Karim Yoda,6.0,Left Back,11813.0,Emiliano Buendía,6.987131,1.7288862,1.0,Ground Pass,"[43.9, 10.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.015
0f49224f-8d7c-43f0-a618-ccd6a9d701e2,2433,2,00:20:45.399,65,45,139,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['9d111852-c01d-4349-87cd-2c1ba6d0fac2'],,"[43.9, 10.1]",11813.0,Emiliano Buendía,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.399
ed33043f-aa1c-4ff4-a132-2097541508be,2434,2,00:20:45.399,65,45,139,1.462143,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['0f49224f-8d7c-43f0-a618-ccd6a9d701e2', 'ed9e3387-d7d9-4936-ad37-b5fe1c47c777']",,"[43.9, 10.1]",11813.0,Emiliano Buendía,11.0,Left Defensive Midfield,,,,,,,,,,,,"[41.0, 11.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.399
ed9e3387-d7d9-4936-ad37-b5fe1c47c777,2435,2,00:20:46.861,65,46,139,1.402282,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['3ce275da-d4a0-4d6e-9239-8fc8c2a70817'],,"[41.0, 11.8]",11813.0,Emiliano Buendía,11.0,Left Defensive Midfield,25881.0,Juan Antonio Rodríguez Villamuela,16.168179,1.2823017,1.0,Ground Pass,"[45.6, 27.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.861
3ce275da-d4a0-4d6e-9239-8fc8c2a70817,2436,2,00:20:48.263,65,48,139,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['ed9e3387-d7d9-4936-ad37-b5fe1c47c777'],,"[45.6, 27.3]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.263
4ec304b6-f08f-450e-93ec-4788b1daf942,2437,2,00:20:48.263,65,48,139,0.2,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['35f5c4d4-8596-40d0-aa4e-464d056f88c0', '3ce275da-d4a0-4d6e-9239-8fc8c2a70817']",,"[45.6, 27.3]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,"[45.3, 27.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.263
35f5c4d4-8596-40d0-aa4e-464d056f88c0,2438,2,00:20:48.463,65,48,139,2.180891,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['3ce0f128-90f3-494b-9592-9d743a7342af'],,"[45.3, 27.3]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,27403.0,Santiago Vergini,25.131056,-2.4040453,1.0,Ground Pass,"[26.7, 10.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.463
3ce0f128-90f3-494b-9592-9d743a7342af,2439,2,00:20:50.644,65,50,139,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['35f5c4d4-8596-40d0-aa4e-464d056f88c0'],,"[26.7, 10.4]",27403.0,Santiago Vergini,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.644
60ae2e2a-1bf3-4980-a750-8ab52fb54800,2440,2,00:20:50.644,65,50,139,1.589182,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['3ce0f128-90f3-494b-9592-9d743a7342af', 'f262fca1-9c86-4162-834d-e68c31b8c5dc']",,"[26.7, 10.4]",27403.0,Santiago Vergini,5.0,Left Center Back,,,,,,,,,,,,"[27.3, 10.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.644
f262fca1-9c86-4162-834d-e68c31b8c5dc,2441,2,00:20:52.233,65,52,139,2.590539,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['afa513f7-74bf-41e4-bcb4-4adac541a745'],,"[27.3, 10.4]",27403.0,Santiago Vergini,5.0,Left Center Back,6625.0,Vicente Guaita Panadero,27.162659,2.2282877,1.0,Ground Pass,"[10.7, 31.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.233
afa513f7-74bf-41e4-bcb4-4adac541a745,2442,2,00:20:54.824,65,54,139,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['f262fca1-9c86-4162-834d-e68c31b8c5dc'],,"[10.7, 31.9]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.824
926d4bfe-3e59-44b4-8930-964f95a3117e,2443,2,00:20:54.824,65,54,139,0.998977,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['45efa383-558a-4365-81b4-023acde0dcb2', 'afa513f7-74bf-41e4-bcb4-4adac541a745']",,"[10.7, 31.9]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,"[12.4, 33.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.824
45efa383-558a-4365-81b4-023acde0dcb2,2444,2,00:20:55.823,65,55,139,2.602187,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['31f9bd73-db2f-4eb5-96d0-eb8ed9b05dff'],,"[12.4, 33.3]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,27403.0,Santiago Vergini,22.769497,-1.13072,1.0,Ground Pass,"[22.1, 12.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.823
31f9bd73-db2f-4eb5-96d0-eb8ed9b05dff,2445,2,00:20:58.425,65,58,139,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['45efa383-558a-4365-81b4-023acde0dcb2'],,"[22.1, 12.7]",27403.0,Santiago Vergini,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.425
5cadd517-cc16-4d30-b0bd-b433ef3ac970,2446,2,00:20:58.425,65,58,139,3.776932,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['31f9bd73-db2f-4eb5-96d0-eb8ed9b05dff', '8519632f-d3f5-4dfc-b49c-7fc71a76f0b0']",,"[22.1, 12.7]",27403.0,Santiago Vergini,5.0,Left Center Back,,,,,,,,,,,,"[38.2, 12.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.425
8519632f-d3f5-4dfc-b49c-7fc71a76f0b0,2447,2,00:21:02.202,66,2,139,0.980141,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['7e7f7f21-f02b-4628-a28f-43e5d2cac455'],,"[38.2, 12.4]",27403.0,Santiago Vergini,5.0,Left Center Back,25881.0,Juan Antonio Rodríguez Villamuela,10.9018345,1.5524497,1.0,Ground Pass,"[38.4, 23.3]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.202
7e7f7f21-f02b-4628-a28f-43e5d2cac455,2448,2,00:21:03.182,66,3,139,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['8519632f-d3f5-4dfc-b49c-7fc71a76f0b0'],,"[38.4, 23.3]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.182
134eb176-a4c8-4920-96b3-a13667381e23,2449,2,00:21:03.182,66,3,139,0.159998,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['7e7f7f21-f02b-4628-a28f-43e5d2cac455', 'eb01d28e-7f1f-4ee9-9488-8f903f779d01']",,"[38.4, 23.3]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,"[39.3, 22.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.182
