id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,under_pressure,carry_end_location,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,clearance_head,pass_cross,pass_aerial_won,foul_won_defensive,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_shot_assist,goalkeeper_end_location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_outswinging,pass_deflected,pass_through_ball,shot_one_on_one,clearance_left_foot,miscontrol_aerial_won,ball_recovery_recovery_failure,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds
5a996e03-a6fb-46e3-bfc5-b8f2280c235b,2963,2,00:37:15.472,82,15,156,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['b0d47817-b1f0-4ade-aec4-6c0dc548818e'],,"[95.7, 26.4]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235.472
1634f66f-e65a-45f0-8822-98a3cff84504,2964,2,00:37:15.472,82,15,156,0.0,4,Duel,216,Getafe,3,From Free Kick,216,Getafe,,,['a32591da-e04b-4070-9787-60f4345959c4'],,"[96.9, 25.0]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,True,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235.472
a32591da-e04b-4070-9787-60f4345959c4,2965,2,00:37:15.472,82,15,156,0.0,9,Clearance,216,Getafe,3,From Free Kick,208,Las Palmas,,,"['1634f66f-e65a-45f0-8822-98a3cff84504', 'b0d47817-b1f0-4ade-aec4-6c0dc548818e']",,"[23.2, 55.1]",6927.0,David García Santana,2.0,Right Back,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,37.0,Head,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235.472
01e43afb-35b0-4706-8adc-1d01c8e788d3,2966,2,00:37:17.460,82,17,157,0.950042,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6dc4364d-8b02-4265-b72a-34085da11123'],,"[25.2, 54.6]",6927.0,David García Santana,2.0,Right Back,15602.0,Juan Carlos Valerón Santana,27.156216,-0.8010219,3.0,High Pass,"[44.1, 35.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237.46
4e9f4ea9-26f0-4388-bdd0-ed59f1e38a00,2967,2,00:37:18.056,82,18,157,0.30945,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,,,"[76.0, 45.0]",6736.0,Álvaro Medrán Just,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.056
6dc4364d-8b02-4265-b72a-34085da11123,2968,2,00:37:18.410,82,18,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['01e43afb-35b0-4706-8adc-1d01c8e788d3'],,"[44.1, 35.1]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.41
43fb4ddd-4108-4ed1-89ad-f21ae6b04a79,2969,2,00:37:18.410,82,18,157,1.45744,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['08b31a3f-57c5-42a4-b657-235fc246dc97'],,"[44.1, 35.1]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,6928.0,Pedro Taunausú Domínguez Placeres,13.8,1.5707964,1.0,Ground Pass,"[44.1, 48.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.41
08b31a3f-57c5-42a4-b657-235fc246dc97,2970,2,00:37:19.867,82,19,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['43fb4ddd-4108-4ed1-89ad-f21ae6b04a79'],,"[44.1, 48.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.867
1fb2180a-4620-4f34-a24b-415e3188a156,2971,2,00:37:19.867,82,19,157,1.013169,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['08b31a3f-57c5-42a4-b657-235fc246dc97', '84810e32-040d-4886-861b-f45456d2bc46']",,"[44.1, 48.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,"[44.1, 48.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.867
84810e32-040d-4886-861b-f45456d2bc46,2972,2,00:37:20.881,82,20,157,0.942698,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['86e27910-47b5-4531-b01d-d42c8f1cd30f'],,"[44.1, 48.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,15602.0,Juan Carlos Valerón Santana,10.163661,-1.7990701,1.0,Ground Pass,"[41.8, 39.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.881
86e27910-47b5-4531-b01d-d42c8f1cd30f,2973,2,00:37:21.823,82,21,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['84810e32-040d-4886-861b-f45456d2bc46'],,"[41.8, 39.0]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241.823
116066b8-cc48-4a00-9b76-c3b7c5e2d84d,2974,2,00:37:21.823,82,21,157,0.753301,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['5d5d637e-2453-4ff4-8a93-91497ef5c189', '86e27910-47b5-4531-b01d-d42c8f1cd30f']",,"[41.8, 39.0]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,,,,,,,,,,,,,,,"[41.6, 38.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241.823
5d5d637e-2453-4ff4-8a93-91497ef5c189,2975,2,00:37:22.577,82,22,157,0.95339,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3bd703c5-8c3e-402e-8f2a-c4b393f23c8f'],,"[41.6, 38.3]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,6928.0,Pedro Taunausú Domínguez Placeres,13.660527,0.6347166,1.0,Ground Pass,"[52.6, 46.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.577
3bd703c5-8c3e-402e-8f2a-c4b393f23c8f,2976,2,00:37:23.530,82,23,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['5d5d637e-2453-4ff4-8a93-91497ef5c189'],,"[52.6, 46.4]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243.53
a60f6c68-5023-44c6-8652-133509d5d4cc,2977,2,00:37:23.530,82,23,157,2.236221,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['1e794b8d-26e9-42c9-a55c-d0c3b26c68e8', '3bd703c5-8c3e-402e-8f2a-c4b393f23c8f', 'd79995ac-aa35-4e97-9d78-fbaed770d12a']",,"[52.6, 46.4]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,True,"[57.5, 47.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243.53
d79995ac-aa35-4e97-9d78-fbaed770d12a,2978,2,00:37:25.224,82,25,157,0.518802,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,['a60f6c68-5023-44c6-8652-133509d5d4cc'],,"[62.6, 32.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245.224
1e794b8d-26e9-42c9-a55c-d0c3b26c68e8,2979,2,00:37:25.766,82,25,157,1.750228,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['019028da-55e4-46c5-8ba1-d8e788b88399'],,"[57.5, 47.5]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,6934.0,Jerónimo Figueroa Cabrera,30.774666,1.1274947,1.0,Ground Pass,"[70.7, 75.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245.766
019028da-55e4-46c5-8ba1-d8e788b88399,2980,2,00:37:27.516,82,27,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1e794b8d-26e9-42c9-a55c-d0c3b26c68e8'],,"[70.7, 75.3]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.516
d5029a84-be9d-43e8-b1f0-aa3d9c7da563,2981,2,00:37:27.516,82,27,157,2.048625,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['019028da-55e4-46c5-8ba1-d8e788b88399', '9a82d2d2-43a6-4bac-8e48-296c0f5261bc']",,"[70.7, 75.3]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,"[70.7, 75.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247.516
9a82d2d2-43a6-4bac-8e48-296c0f5261bc,2982,2,00:37:29.565,82,29,157,1.449054,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['acd7327d-f7a4-4afd-8295-3b002f1d4415'],,"[70.7, 75.3]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,6928.0,Pedro Taunausú Domínguez Placeres,13.576818,-1.9321532,2.0,Low Pass,"[65.9, 62.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249.565
acd7327d-f7a4-4afd-8295-3b002f1d4415,2983,2,00:37:31.014,82,31,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9a82d2d2-43a6-4bac-8e48-296c0f5261bc'],,"[65.9, 62.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.014
04386e14-526e-4216-9983-6467b78c65d6,2984,2,00:37:31.014,82,31,157,0.040000003,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8e9f9e66-acd8-4e62-b003-5bf3f03de50d', 'acd7327d-f7a4-4afd-8295-3b002f1d4415']",,"[65.9, 62.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,,"[65.9, 62.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.014
8e9f9e66-acd8-4e62-b003-5bf3f03de50d,2985,2,00:37:31.054,82,31,157,0.653712,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6ed6d7a8-872e-4dc4-94f3-2d88243043d3'],,"[65.9, 62.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,6934.0,Jerónimo Figueroa Cabrera,10.231813,1.19029,1.0,Ground Pass,"[69.7, 72.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.054
6ed6d7a8-872e-4dc4-94f3-2d88243043d3,2986,2,00:37:31.708,82,31,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8e9f9e66-acd8-4e62-b003-5bf3f03de50d'],,"[69.7, 72.1]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.708
6372c2b7-7b21-4592-8a9c-ce89f1bfedc3,2987,2,00:37:31.708,82,31,157,3.475605,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['418ccc3c-f672-4114-b349-e1bb1b6eb7b4', '55960465-ba2e-4516-b1b4-f43a6124ce2d', '6ed6d7a8-872e-4dc4-94f3-2d88243043d3']",,"[69.7, 72.1]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,,,,,,,,,,,,,,True,"[69.7, 70.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251.708
55960465-ba2e-4516-b1b4-f43a6124ce2d,2988,2,00:37:34.094,82,34,157,1.059786,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,['6372c2b7-7b21-4592-8a9c-ce89f1bfedc3'],,"[50.4, 9.5]",11675.0,Moisés Gómez Bordonado,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254.094
418ccc3c-f672-4114-b349-e1bb1b6eb7b4,2989,2,00:37:35.183,82,35,157,1.947244,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['682ece8a-5b00-4fd3-93f0-9c1f12e54b33'],,"[69.7, 70.6]",6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,15602.0,Juan Carlos Valerón Santana,30.903236,-1.7992929,1.0,Ground Pass,"[62.7, 40.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255.183
682ece8a-5b00-4fd3-93f0-9c1f12e54b33,2990,2,00:37:37.131,82,37,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['418ccc3c-f672-4114-b349-e1bb1b6eb7b4'],,"[62.7, 40.5]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257.131
0764cf92-b871-4e38-8137-6e1cf66d0887,2991,2,00:37:37.131,82,37,157,1.726467,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['682ece8a-5b00-4fd3-93f0-9c1f12e54b33', '7dd6c9f3-5753-4945-afad-a0ef33b53913']",,"[62.7, 40.5]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,,,,,,,,,,,,,,,"[65.9, 38.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257.131
7dd6c9f3-5753-4945-afad-a0ef33b53913,2992,2,00:37:38.857,82,38,157,1.241974,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['97fabfa0-4017-4c2c-8c93-732e59af0e39'],,"[65.9, 38.8]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,6721.0,Willian José da Silva,6.977822,-0.4444192,1.0,Ground Pass,"[72.2, 35.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.857
d4895ec1-cbe8-4836-8fcf-99ea56da62ed,2993,2,00:37:39.586,82,39,157,0.441791,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,,,"[47.9, 44.3]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259.586
97fabfa0-4017-4c2c-8c93-732e59af0e39,2994,2,00:37:40.099,82,40,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['7dd6c9f3-5753-4945-afad-a0ef33b53913'],,"[72.2, 35.8]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.099
457d0916-19fc-4d6b-a96f-4c00c9ddd0cf,2995,2,00:37:40.099,82,40,157,0.136092,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['603f13f9-70a9-440d-9a7f-26dc592a01b6', '97fabfa0-4017-4c2c-8c93-732e59af0e39']",,"[72.2, 35.8]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,"[72.2, 35.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.099
603f13f9-70a9-440d-9a7f-26dc592a01b6,2996,2,00:37:40.235,82,40,157,1.802934,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['966ae43e-7f9f-46fa-8acf-dbd7952882b9'],,"[72.2, 35.8]",6721.0,Willian José da Silva,23.0,Center Forward,6608.0,Nabil El Zhar,26.501698,-1.5821166,1.0,Ground Pass,"[71.9, 9.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.235
966ae43e-7f9f-46fa-8acf-dbd7952882b9,2997,2,00:37:42.038,82,42,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['603f13f9-70a9-440d-9a7f-26dc592a01b6'],,"[71.9, 9.3]",6608.0,Nabil El Zhar,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262.038
d895718e-0057-4e41-ac3a-631af8795fc9,2998,2,00:37:42.038,82,42,157,2.481496,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['09abac54-2d92-40fb-9a1f-90576653e713', '966ae43e-7f9f-46fa-8acf-dbd7952882b9', 'b888cb40-1ccf-4e7c-821e-8bf375c5661e']",,"[71.9, 9.3]",6608.0,Nabil El Zhar,16.0,Left Midfield,,,,,,,,,,,,,,True,"[71.9, 9.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262.038
09abac54-2d92-40fb-9a1f-90576653e713,2999,2,00:37:43.882,82,43,157,0.583615,17,Pressure,208,Las Palmas,1,Regular Play,216,Getafe,,,['d895718e-0057-4e41-ac3a-631af8795fc9'],,"[48.2, 70.4]",6907.0,Pedro León Sánchez Gil,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263.882
b888cb40-1ccf-4e7c-821e-8bf375c5661e,3000,2,00:37:44.520,82,44,157,1.756352,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9d0f0e81-60cc-4f76-8af3-49b4d96eab81'],,"[71.9, 9.7]",6608.0,Nabil El Zhar,16.0,Left Midfield,26448.0,Javier Garrido Behovide,14.948244,-3.0612292,1.0,Ground Pass,"[57.0, 8.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264.52
9d0f0e81-60cc-4f76-8af3-49b4d96eab81,3001,2,00:37:46.276,82,46,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b888cb40-1ccf-4e7c-821e-8bf375c5661e'],,"[57.0, 8.5]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266.276
9e4cc637-8a78-4c1f-b4c3-e75233cf13f0,3002,2,00:37:46.276,82,46,157,0.501884,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['23bb9e12-d0fa-4a0d-99c0-be3fdb8cc85e', '9d0f0e81-60cc-4f76-8af3-49b4d96eab81']",,"[57.0, 8.5]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,"[56.7, 8.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266.276
23bb9e12-d0fa-4a0d-99c0-be3fdb8cc85e,3003,2,00:37:46.778,82,46,157,1.14566,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['66199c90-0e33-41b2-983f-9d865f79dca7'],,"[56.7, 8.5]",26448.0,Javier Garrido Behovide,6.0,Left Back,8440.0,Aythami Artiles Oliva,18.03247,2.3444302,1.0,Ground Pass,"[44.1, 21.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266.778
66199c90-0e33-41b2-983f-9d865f79dca7,3004,2,00:37:47.924,82,47,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['23bb9e12-d0fa-4a0d-99c0-be3fdb8cc85e'],,"[44.1, 21.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.924
1cf2608d-d177-4804-803c-cb97a804447c,3005,2,00:37:47.924,82,47,157,1.617217,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['30253653-3e9f-4a0d-94e5-2c96661f1d4e', '66199c90-0e33-41b2-983f-9d865f79dca7']",,"[44.1, 21.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,,,,,,,,,,,,,,,"[44.1, 21.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.924
30253653-3e9f-4a0d-94e5-2c96661f1d4e,3006,2,00:37:49.541,82,49,157,1.145741,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['bc622ef3-7065-4880-8b43-315ab49f94b9'],,"[44.1, 21.4]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,15602.0,Juan Carlos Valerón Santana,23.528706,0.3109983,1.0,Ground Pass,"[66.5, 28.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269.541
bc622ef3-7065-4880-8b43-315ab49f94b9,3007,2,00:37:50.687,82,50,157,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['30253653-3e9f-4a0d-94e5-2c96661f1d4e'],,"[66.5, 28.6]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.687
d81d1ce1-58b3-489c-abf0-58836bac3b1d,3008,2,00:37:50.687,82,50,157,1.322099,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['5e3511e1-7a6e-405e-80c9-0b940bcd0961', 'bc622ef3-7065-4880-8b43-315ab49f94b9']",,"[66.5, 28.6]",15602.0,Juan Carlos Valerón Santana,5.0,Left Center Back,,,,,,,,,,,,,,,"[66.2, 40.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.687
