id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,out,dribble_outcome_id,dribble_outcome_name,dribble_overrun,interception_outcome_id,interception_outcome_name,dribble_nutmeg,pass_cross,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_committed_advantage,foul_won_advantage,pass_switch,off_camera,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,foul_committed_card_id,foul_committed_card_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_left_foot,pass_inswinging,shot_aerial_won,pass_miscommunication,pass_through_ball,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,clearance_right_foot,clearance_other,50_50_outcome_id,50_50_outcome_name,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,miscontrol_aerial_won,shot_deflected,block_deflection,shot_saved_to_post,goalkeeper_shot_saved_to_post,pass_straight,pass_cut_back,pass_deflected,timestamp_seconds
2059073d-896b-42f1-b965-acf1189083e7,3817,2,00:37:57.241,82,57,194,0.0,24,Bad Behaviour,207,Valencia,1,Regular Play,207,Valencia,,,,,5718.0,Rodrigo Moreno Machado,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Red Card,,,,,,,,,,,,,,2277.241
821b88f2-9d15-425d-b002-4c2e2ff9eb5f,3818,2,00:39:14.453,84,14,195,0.859609,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['32294651-1030-4825-8170-170584746e51'],"[10.6, 16.3]",5201.0,Sergio Ramos García,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,11.536464,-0.82831657,1.0,Ground Pass,"[18.4, 7.8]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.453
32294651-1030-4825-8170-170584746e51,3819,2,00:39:15.313,84,15,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['821b88f2-9d15-425d-b002-4c2e2ff9eb5f'],"[18.4, 7.8]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.313
41cd14ec-1414-4200-ae8e-01067489f206,3820,2,00:39:15.313,84,15,195,3.176656,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['32294651-1030-4825-8170-170584746e51', 'cd249f8a-fbb2-4251-8ac8-e20d2dd36565']","[18.4, 7.8]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[18.4, 7.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.313
cd249f8a-fbb2-4251-8ac8-e20d2dd36565,3821,2,00:39:18.490,84,18,195,1.849942,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['5579d25f-70c8-4348-b1fd-bf4194a92131'],"[18.4, 7.8]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,59.315514,0.06241881,3.0,High Pass,"[77.6, 11.5]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.49
5579d25f-70c8-4348-b1fd-bf4194a92131,3822,2,00:39:20.339,84,20,195,0.0,10,Interception,220,Real Madrid,3,From Free Kick,207,Valencia,,,['cd249f8a-fbb2-4251-8ac8-e20d2dd36565'],"[42.5, 68.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.339
36d4afef-feb6-49b9-ab65-5079d79b68cb,3823,2,00:39:20.339,84,20,195,2.119999,43,Carry,220,Real Madrid,3,From Free Kick,207,Valencia,,,"['495ea7fc-f5cf-4f8a-b3e9-506af25bc1a0', '5579d25f-70c8-4348-b1fd-bf4194a92131']","[42.5, 68.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[46.4, 73.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.339
495ea7fc-f5cf-4f8a-b3e9-506af25bc1a0,3824,2,00:39:22.459,84,22,195,0.68003,30,Pass,220,Real Madrid,3,From Free Kick,207,Valencia,,,['155428e3-eeea-4425-8f89-cea33a8c9c74'],"[46.4, 73.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6663.0,Antonio Barragán Fernández,12.020399,0.058267303,1.0,Ground Pass,"[58.4, 74.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.459
155428e3-eeea-4425-8f89-cea33a8c9c74,3825,2,00:39:23.140,84,23,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,207,Valencia,,,['495ea7fc-f5cf-4f8a-b3e9-506af25bc1a0'],"[58.4, 74.3]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.14
76808bf6-acd7-4713-b0ae-c7770b272c86,3826,2,00:39:23.140,84,23,195,0.091042005,43,Carry,220,Real Madrid,3,From Free Kick,207,Valencia,,,"['155428e3-eeea-4425-8f89-cea33a8c9c74', '45547285-e3b6-46d8-83c5-06738af4fc0c']","[58.4, 74.3]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,"[56.8, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.14
45547285-e3b6-46d8-83c5-06738af4fc0c,3827,2,00:39:23.231,84,23,195,0.305899,30,Pass,220,Real Madrid,3,From Free Kick,207,Valencia,,,"['c40eb1c4-6e95-4243-b788-63d064407bb2', 'fd1bd6a7-cb5d-474e-bfa3-fc8b5e0e1202']","[56.8, 75.4]",6663.0,Antonio Barragán Fernández,2.0,Right Back,6751.0,Javier Fuego Martínez,5.80517,-1.3801575,1.0,Ground Pass,"[57.9, 69.7]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.231
c40eb1c4-6e95-4243-b788-63d064407bb2,3828,2,00:39:23.536,84,23,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,207,Valencia,,,['45547285-e3b6-46d8-83c5-06738af4fc0c'],"[55.1, 62.9]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.536
fd1bd6a7-cb5d-474e-bfa3-fc8b5e0e1202,3829,2,00:39:23.536,84,23,195,0.0,2,Ball Recovery,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['45547285-e3b6-46d8-83c5-06738af4fc0c'],"[62.2, 10.4]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.536
7ddfdec7-20a8-4b51-828d-7155a90eec9d,3830,2,00:39:23.536,84,23,195,1.233707,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['10439e2d-0e6b-4dd6-8828-ff78f35baa4a', '7ecec03d-ea0e-4455-9964-f6e72a83da03', 'fd1bd6a7-cb5d-474e-bfa3-fc8b5e0e1202']","[62.2, 10.4]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,"[61.2, 11.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.536
7ecec03d-ea0e-4455-9964-f6e72a83da03,3831,2,00:39:24.319,84,24,195,0.444294,17,Pressure,220,Real Madrid,3,From Free Kick,207,Valencia,,,['7ddfdec7-20a8-4b51-828d-7155a90eec9d'],"[55.1, 70.7]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.319
10439e2d-0e6b-4dd6-8828-ff78f35baa4a,3832,2,00:39:24.770,84,24,195,1.071699,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['6a2e83f0-9c70-49aa-aaa9-a9a666171796'],"[61.2, 11.3]",5574.0,Toni Kroos,13.0,Right Center Midfield,5539.0,Carlos Henrique Casimiro,13.981773,2.136977,1.0,Ground Pass,"[53.7, 23.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.77
6a2e83f0-9c70-49aa-aaa9-a9a666171796,3833,2,00:39:25.842,84,25,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['10439e2d-0e6b-4dd6-8828-ff78f35baa4a'],"[53.7, 23.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.842
cf3f7a3f-f704-41e0-b85d-95f23c7a4ad6,3834,2,00:39:25.842,84,25,195,1.159527,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['6a2e83f0-9c70-49aa-aaa9-a9a666171796', 'cb19fbf0-49fa-4b13-82ae-c8bc68d54426']","[53.7, 23.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[53.7, 23.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365.842
cb19fbf0-49fa-4b13-82ae-c8bc68d54426,3835,2,00:39:27.001,84,27,195,1.427672,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['95bc5957-339a-40dc-b221-02c335f33763'],"[53.7, 23.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,3063.0,Danilo Luiz da Silva,28.8092,1.2567295,1.0,Ground Pass,"[62.6, 50.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.001
6c3b70b0-e9ff-4b3f-a946-09f7966589ce,3836,2,00:39:28.230,84,28,195,2.573269,17,Pressure,220,Real Madrid,3,From Free Kick,207,Valencia,,,"['06e7165b-becd-4bc1-86f5-c340ee3ee787', '1ebb1c24-c816-462d-9b32-46c4e46a74d6', '95bc5957-339a-40dc-b221-02c335f33763']","[51.6, 28.6]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.23
95bc5957-339a-40dc-b221-02c335f33763,3837,2,00:39:28.429,84,28,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['6c3b70b0-e9ff-4b3f-a946-09f7966589ce', 'cb19fbf0-49fa-4b13-82ae-c8bc68d54426']","[62.6, 50.5]",3063.0,Danilo Luiz da Silva,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.429
06e7165b-becd-4bc1-86f5-c340ee3ee787,3838,2,00:39:28.429,84,28,195,2.315252,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['1ebb1c24-c816-462d-9b32-46c4e46a74d6', '6c3b70b0-e9ff-4b3f-a946-09f7966589ce', '95bc5957-339a-40dc-b221-02c335f33763']","[62.6, 50.5]",3063.0,Danilo Luiz da Silva,17.0,Right Wing,,,,,,,,,,,,"[56.7, 42.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.429
1ebb1c24-c816-462d-9b32-46c4e46a74d6,3839,2,00:39:30.744,84,30,195,1.149235,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['6c3b70b0-e9ff-4b3f-a946-09f7966589ce', 'b4c2d2eb-2162-4075-bf97-d826fbe22d73']","[56.7, 42.2]",3063.0,Danilo Luiz da Silva,17.0,Right Wing,5201.0,Sergio Ramos García,22.250393,-2.1837313,1.0,Ground Pass,"[43.9, 24.0]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.744
b4c2d2eb-2162-4075-bf97-d826fbe22d73,3840,2,00:39:31.894,84,31,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['1ebb1c24-c816-462d-9b32-46c4e46a74d6'],"[43.9, 24.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.894
dfd3e986-d46f-4563-8d1b-512362eb6756,3841,2,00:39:31.894,84,31,195,0.12,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['307c048d-6545-44fa-80a2-1d73837fb55e', 'b4c2d2eb-2162-4075-bf97-d826fbe22d73']","[43.9, 24.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[43.9, 24.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.894
307c048d-6545-44fa-80a2-1d73837fb55e,3842,2,00:39:32.014,84,32,195,1.191196,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['39cc17a6-e155-4a59-924c-772a334f9b3a'],"[43.9, 24.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,5574.0,Toni Kroos,14.024621,-0.66917306,1.0,Ground Pass,"[54.9, 15.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.014
39cc17a6-e155-4a59-924c-772a334f9b3a,3843,2,00:39:33.205,84,33,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['307c048d-6545-44fa-80a2-1d73837fb55e'],"[54.9, 15.3]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.205
c05d0a2a-325d-4def-aeff-281a1ef4b28d,3844,2,00:39:33.205,84,33,195,3.079782,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['1ca98730-b220-4c44-b520-5d6a6b4601ad', '39cc17a6-e155-4a59-924c-772a334f9b3a']","[54.9, 15.3]",5574.0,Toni Kroos,13.0,Right Center Midfield,,,,,,,,,,,,"[64.0, 18.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.205
1ca98730-b220-4c44-b520-5d6a6b4601ad,3845,2,00:39:36.285,84,36,195,2.957197,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['c039c063-154b-4938-99b2-3b0bd030c1a0'],"[64.0, 18.4]",5574.0,Toni Kroos,13.0,Right Center Midfield,20215.0,Álvaro Arbeloa Coca,50.37956,1.4653999,3.0,High Pass,"[69.3, 68.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.285
c039c063-154b-4938-99b2-3b0bd030c1a0,3846,2,00:39:39.242,84,39,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['1ca98730-b220-4c44-b520-5d6a6b4601ad'],"[69.3, 68.5]",20215.0,Álvaro Arbeloa Coca,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.242
90f7c35c-a2cb-400b-a7b9-46911d08baf1,3847,2,00:39:39.242,84,39,195,0.596973,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['11e3afbf-6743-4387-bd92-463f5ef772a7', '7eaccb97-79bd-496d-93a1-4fa3dc3964fd', 'c039c063-154b-4938-99b2-3b0bd030c1a0']","[69.3, 68.5]",20215.0,Álvaro Arbeloa Coca,2.0,Right Back,,,,,,,,,,,,"[80.2, 71.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.242
7eaccb97-79bd-496d-93a1-4fa3dc3964fd,3848,2,00:39:39.587,84,39,195,0.324415,17,Pressure,220,Real Madrid,3,From Free Kick,207,Valencia,,,"['11e3afbf-6743-4387-bd92-463f5ef772a7', '90f7c35c-a2cb-400b-a7b9-46911d08baf1']","[45.6, 12.0]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.587
11e3afbf-6743-4387-bd92-463f5ef772a7,3849,2,00:39:39.839,84,39,195,0.92058,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['7eaccb97-79bd-496d-93a1-4fa3dc3964fd', 'bf7635a8-afa0-46ea-ab68-dc005ff547c0']","[80.2, 71.3]",20215.0,Álvaro Arbeloa Coca,2.0,Right Back,3063.0,Danilo Luiz da Silva,9.38616,-0.67973256,1.0,Ground Pass,"[87.5, 65.4]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.839
bf7635a8-afa0-46ea-ab68-dc005ff547c0,3850,2,00:39:40.759,84,40,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['11e3afbf-6743-4387-bd92-463f5ef772a7'],"[87.5, 65.4]",3063.0,Danilo Luiz da Silva,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.759
efb4ae42-0787-4c26-bc75-3cc35cd5d806,3851,2,00:39:40.759,84,40,195,0.130057,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['bf7635a8-afa0-46ea-ab68-dc005ff547c0', 'da7cfe1a-41f6-4d35-ad30-b56c32f1b79b']","[87.5, 65.4]",3063.0,Danilo Luiz da Silva,17.0,Right Wing,,,,,,,,,,,,"[87.5, 65.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.759
da7cfe1a-41f6-4d35-ad30-b56c32f1b79b,3852,2,00:39:40.889,84,40,195,0.942287,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['4f839dcc-8e1b-4399-b2a6-9be9dc3fd32f', '9fb2b4b9-91ee-4919-a843-7eac80580fa1']","[87.5, 65.4]",3063.0,Danilo Luiz da Silva,17.0,Right Wing,20215.0,Álvaro Arbeloa Coca,9.762172,-3.028673,1.0,Ground Pass,"[77.8, 64.3]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.889
d07fe797-c806-43f4-9a2f-e3bc3a57272e,3853,2,00:39:41.777,84,41,195,0.079938,17,Pressure,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['9fb2b4b9-91ee-4919-a843-7eac80580fa1', 'd7446b37-f307-4f8a-9173-d7728c6e9bf1']","[73.0, 64.0]",20215.0,Álvaro Arbeloa Coca,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.777
4f839dcc-8e1b-4399-b2a6-9be9dc3fd32f,3854,2,00:39:41.832,84,41,195,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['da7cfe1a-41f6-4d35-ad30-b56c32f1b79b'],"[75.7, 64.5]",20215.0,Álvaro Arbeloa Coca,2.0,Right Back,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.832
9fb2b4b9-91ee-4919-a843-7eac80580fa1,3855,2,00:39:41.832,84,41,195,0.0,10,Interception,220,Real Madrid,3,From Free Kick,207,Valencia,,,"['d07fe797-c806-43f4-9a2f-e3bc3a57272e', 'da7cfe1a-41f6-4d35-ad30-b56c32f1b79b']","[42.3, 15.8]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.832
d7446b37-f307-4f8a-9173-d7728c6e9bf1,3856,2,00:39:41.832,84,41,195,0.156882,43,Carry,220,Real Madrid,3,From Free Kick,207,Valencia,,,"['00e801f4-d72f-4fd0-b5b4-7df79fe6643c', '9fb2b4b9-91ee-4919-a843-7eac80580fa1', 'd07fe797-c806-43f4-9a2f-e3bc3a57272e']","[42.3, 15.8]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,"[41.9, 15.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.832
00e801f4-d72f-4fd0-b5b4-7df79fe6643c,3857,2,00:39:41.989,84,41,195,0.0,14,Dribble,220,Real Madrid,3,From Free Kick,207,Valencia,,,['1930e3a5-b18a-46d0-a82b-b9a0677e12a3'],"[41.9, 15.6]",10802.0,André Filipe Tavares Gomes,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.989
1930e3a5-b18a-46d0-a82b-b9a0677e12a3,3858,2,00:39:41.989,84,41,195,0.0,4,Duel,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['00e801f4-d72f-4fd0-b5b4-7df79fe6643c'],"[78.2, 64.5]",20215.0,Álvaro Arbeloa Coca,2.0,Right Back,,,,,,,,,,,,,True,,,True,,,11.0,Tackle,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.989
d5b3b061-c479-41f7-9e76-c14e58d563f1,3859,2,00:39:42.926,84,42,195,1.833222,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['36019235-ddae-41cc-a5b5-f99d1c6de00c'],"[83.4, 72.0]",3063.0,Danilo Luiz da Silva,17.0,Right Wing,20215.0,Álvaro Arbeloa Coca,12.535549,-1.9379702,2.0,Low Pass,"[78.9, 60.3]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.926
