id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_switch,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_head,clearance_aerial_won,pass_outswinging,block_deflection,clearance_left_foot,out,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_type_id,foul_committed_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_one_on_one,pass_deflected,miscontrol_aerial_won,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,shot_follows_dribble,dribble_overrun,pass_no_touch,foul_committed_advantage,foul_won_advantage,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6ab04b6a-debb-4596-bb7d-d923519d803b,3343,2,00:42:54.713,87,54,171,0.3125,43,Carry,217,Barcelona,2,From Corner,217,Barcelona,,,"['2201faee-fc89-4eb3-aef5-54e94a916068', 'd16f1d5a-09b4-4e84-8829-01a858062403']",,"[87.0, 73.7]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,"[86.0, 73.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574.713,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4840140885866375
d16f1d5a-09b4-4e84-8829-01a858062403,3344,2,00:42:55.026,87,55,171,2.283839,30,Pass,217,Barcelona,2,From Corner,217,Barcelona,,,['253fd01e-ba7a-46b6-ad4a-33837628bb5c'],,"[86.0, 73.4]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,17.229046,-1.5127221,2.0,Low Pass,"[87.0, 56.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.026,0.3129999999996471,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8243159907083736
253fd01e-ba7a-46b6-ad4a-33837628bb5c,3345,2,00:42:57.310,87,57,172,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['d16f1d5a-09b4-4e84-8829-01a858062403'],,"[33.1, 23.9]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.31,2.2840000000001055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9347354843369732
26b5938f-ddfd-40e3-8359-e09ae3a4ce94,3346,2,00:42:57.310,87,57,172,3.505597,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['253fd01e-ba7a-46b6-ad4a-33837628bb5c', '85be946a-6a48-4adf-af34-be090d80262b', '9622240f-7002-4c57-8e1c-0933bfd36749']",,"[33.1, 23.9]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,True,"[38.2, 26.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.31,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24971450529189088
85be946a-6a48-4adf-af34-be090d80262b,3347,2,00:42:58.088,87,58,172,1.832802,17,Pressure,221,Levante UD,1,Regular Play,217,Barcelona,,,['26b5938f-ddfd-40e3-8359-e09ae3a4ce94'],,"[79.1, 45.3]",5203.0,Sergio Busquets i Burgos,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.088,0.7780000000002474,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3940047323604481
721f26bb-6ded-4882-9928-03455bcce7a4,3348,2,00:43:00.815,88,0,172,0.0,22,Foul Committed,221,Levante UD,1,Regular Play,217,Barcelona,,,['9622240f-7002-4c57-8e1c-0933bfd36749'],,"[81.9, 53.6]",5203.0,Sergio Busquets i Burgos,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,2580.815,2.7269999999998618,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6206240490487004
9622240f-7002-4c57-8e1c-0933bfd36749,3349,2,00:43:00.815,88,0,172,0.0,21,Foul Won,221,Levante UD,1,Regular Play,221,Levante UD,,,['721f26bb-6ded-4882-9928-03455bcce7a4'],,"[38.2, 26.5]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.815,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9667015116033649
7e349569-f852-44ea-83f2-08ebd7fb9e9c,3350,2,00:43:30.763,88,30,173,0.847948,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['5de58a4f-8e73-4ef3-9f61-34d23c6b6a77'],True,"[36.2, 24.4]",27122.0,Simão Mate,3.0,Right Center Back,6647.0,Zouhair Feddal,10.890363,-1.4418856,1.0,Ground Pass,"[37.6, 13.6]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.763,29.947999999999865,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3608443705169694
5de58a4f-8e73-4ef3-9f61-34d23c6b6a77,3351,2,00:43:31.611,88,31,173,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['7e349569-f852-44ea-83f2-08ebd7fb9e9c'],,"[37.6, 13.6]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2611.611,0.8479999999999563,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8348825205252387
beeb4448-d7f9-4128-8deb-9dfec1f79b22,3352,2,00:43:32.646,88,32,173,1.18871,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['9989c363-2ae5-4caf-8efd-92e91e29221b'],True,"[37.8, 13.1]",6647.0,Zouhair Feddal,5.0,Left Center Back,6784.0,Antonio García Aranda,18.221416,-0.51029676,1.0,Ground Pass,"[53.7, 4.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612.646,1.0350000000003092,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7177651446583215
9989c363-2ae5-4caf-8efd-92e91e29221b,3353,2,00:43:33.835,88,33,173,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['beeb4448-d7f9-4128-8deb-9dfec1f79b22'],,"[53.7, 4.2]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613.835,1.1889999999998508,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3669491199040198
d43dc232-cda4-49e8-9fc5-fb4e0fe0d9f6,3354,2,00:43:35.050,88,35,173,1.8659,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['79ff7a86-f5de-4b54-962e-e0633f710107'],,"[55.9, 3.2]",6784.0,Antonio García Aranda,6.0,Left Back,,,39.39746,0.26714253,3.0,High Pass,"[93.9, 13.6]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.05,1.2150000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.11327243088630934
79ff7a86-f5de-4b54-962e-e0633f710107,3355,2,00:43:36.916,88,36,173,0.0,9,Clearance,221,Levante UD,3,From Free Kick,217,Barcelona,,,['d43dc232-cda4-49e8-9fc5-fb4e0fe0d9f6'],,"[26.2, 66.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616.916,1.8659999999999854,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.276236378400431
cfeb7d2f-ebb8-42ee-b61e-1ffff4f74a7e,3356,2,00:43:38.124,88,38,173,0.0,2,Ball Recovery,221,Levante UD,3,From Free Kick,221,Levante UD,,,,,"[78.0, 12.5]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.124,1.207999999999629,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.947007794230385
e36ceb4e-c130-41e2-9e74-df4e7b635598,3357,2,00:43:38.124,88,38,173,2.0437,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['3d74238e-d4ed-4d46-86a2-5a88f38f9705', '62d0dda6-ed42-4754-b8ee-4ba6e625dbef', 'cfeb7d2f-ebb8-42ee-b61e-1ffff4f74a7e']",,"[78.0, 12.5]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,True,"[85.9, 11.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.124,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5500922944148219
62d0dda6-ed42-4754-b8ee-4ba6e625dbef,3358,2,00:43:38.727,88,38,173,1.76956,17,Pressure,221,Levante UD,3,From Free Kick,217,Barcelona,,,"['3d74238e-d4ed-4d46-86a2-5a88f38f9705', 'e36ceb4e-c130-41e2-9e74-df4e7b635598']",,"[40.6, 68.1]",6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.727,0.6030000000000655,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.335843769074722
fd2a3a43-c0fe-499e-be6f-39bdbe16f63a,3359,2,00:43:39.835,88,39,173,0.994619,17,Pressure,221,Levante UD,3,From Free Kick,217,Barcelona,,,['3d74238e-d4ed-4d46-86a2-5a88f38f9705'],,"[34.2, 69.0]",5203.0,Sergio Busquets i Burgos,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.835,1.1080000000001746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.34926809740122955
3d74238e-d4ed-4d46-86a2-5a88f38f9705,3360,2,00:43:40.168,88,40,173,1.356481,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['62d0dda6-ed42-4754-b8ee-4ba6e625dbef', 'e97ac253-0cd1-422e-877f-44c13c1d71c0', 'fd2a3a43-c0fe-499e-be6f-39bdbe16f63a']",,"[85.9, 11.1]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,6668.0,José Luis Morales Nogales,5.920304,1.8444556,1.0,Ground Pass,"[84.3, 16.8]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620.168,0.3330000000000837,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7911163593540642
e97ac253-0cd1-422e-877f-44c13c1d71c0,3361,2,00:43:41.525,88,41,173,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['3d74238e-d4ed-4d46-86a2-5a88f38f9705'],,"[84.3, 16.8]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.525,1.356999999999971,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8674348781460617
a8d9cfdd-1d2c-4004-9b4a-2ed4f944ff3c,3362,2,00:43:41.525,88,41,173,0.766519,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['84b18dd8-488c-4df0-a825-4b1a230044df', 'e97ac253-0cd1-422e-877f-44c13c1d71c0']",,"[84.3, 16.8]",6668.0,José Luis Morales Nogales,21.0,Left Wing,,,,,,,,,,,,,"[84.3, 16.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.525,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9105832220110036
84b18dd8-488c-4df0-a825-4b1a230044df,3363,2,00:43:42.291,88,42,173,1.565,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['46df11b7-2c66-4d2f-a87f-6a2317bbf674'],,"[84.3, 16.8]",6668.0,José Luis Morales Nogales,21.0,Left Wing,27250.0,Nabil Ghilas,28.10427,0.8332206,3.0,High Pass,"[103.2, 37.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.291,0.7660000000000764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.584468211353315
46df11b7-2c66-4d2f-a87f-6a2317bbf674,3364,2,00:43:43.856,88,43,173,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['84b18dd8-488c-4df0-a825-4b1a230044df'],,"[103.2, 37.6]",27250.0,Nabil Ghilas,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623.856,1.5650000000000546,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30218493547258973
c08abc28-23bf-4c55-acee-6f26c8c78747,3365,2,00:43:43.856,88,43,173,0.0,4,Duel,221,Levante UD,3,From Free Kick,217,Barcelona,,,['9a0f7002-d92d-4ffb-bf8e-89c789710497'],,"[16.9, 42.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623.856,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2674322381515236
9a0f7002-d92d-4ffb-bf8e-89c789710497,3366,2,00:43:43.856,88,43,173,0.645381,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['95326c59-ab4d-4fff-b8aa-9e84a95ab3c3', 'c08abc28-23bf-4c55-acee-6f26c8c78747']",,"[103.2, 37.6]",27250.0,Nabil Ghilas,17.0,Right Wing,6659.0,Víctor Camarasa Ferrando,11.225417,-2.0424118,2.0,Low Pass,"[98.1, 27.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,2623.856,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2840181828666464
95326c59-ab4d-4fff-b8aa-9e84a95ab3c3,3367,2,00:43:44.501,88,44,173,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['9a0f7002-d92d-4ffb-bf8e-89c789710497'],,"[98.1, 27.6]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.501,0.6449999999999818,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9129117964248328
6fea7558-05e3-4b3a-bdd5-bc9a8fa73dc1,3368,2,00:43:44.501,88,44,173,0.232219,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['95326c59-ab4d-4fff-b8aa-9e84a95ab3c3', 'c1f97775-e95d-487c-9b4c-f200c63aed2f']",,"[98.1, 27.6]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[98.1, 27.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.501,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06420844391686731
c1f97775-e95d-487c-9b4c-f200c63aed2f,3369,2,00:43:44.734,88,44,173,0.0,38,Miscontrol,221,Levante UD,3,From Free Kick,221,Levante UD,,,,,"[98.1, 27.6]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.734,0.23299999999971988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.63297966661914
dd7ed2dd-5ff4-402b-9b6a-1ba0eb70932f,3370,2,00:43:45.639,88,45,174,0.9026,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['fce4ae2b-c0ab-4e3c-bdfe-a83ed607afde'],,"[20.1, 43.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,6400.0,Aleix Vidal Parreu,9.551963,1.9124118,3.0,High Pass,"[16.9, 52.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.639,0.9050000000002001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0052395684246345775
fce4ae2b-c0ab-4e3c-bdfe-a83ed607afde,3371,2,00:43:46.542,88,46,174,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['dd7ed2dd-5ff4-402b-9b6a-1ba0eb70932f'],,"[16.9, 52.7]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626.542,0.9029999999997926,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26355675624151154
d3b80ffb-8bbc-49c6-9a19-48603f33bf17,3372,2,00:43:46.542,88,46,174,1.2208,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['a1009fb4-62b1-4f87-bc63-bb73951fcbfd'],,"[16.9, 52.7]",6400.0,Aleix Vidal Parreu,2.0,Right Back,5203.0,Sergio Busquets i Burgos,12.3858795,-0.38050637,3.0,High Pass,"[28.4, 48.1]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626.542,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6681464537739165
5b9fb42f-0409-4e2e-8d6b-bedcc5aa730c,3373,2,00:43:47.455,88,47,174,0.316797,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,"['8b4c9706-617e-4e4f-8cf7-85841fa0483c', 'a1009fb4-62b1-4f87-bc63-bb73951fcbfd']",,"[95.6, 32.0]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.455,0.9130000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4600454252377525
a1009fb4-62b1-4f87-bc63-bb73951fcbfd,3374,2,00:43:47.762,88,47,174,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5b9fb42f-0409-4e2e-8d6b-bedcc5aa730c', 'd3b80ffb-8bbc-49c6-9a19-48603f33bf17']",,"[28.4, 48.1]",5203.0,Sergio Busquets i Burgos,13.0,Right Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.762,0.30700000000024374,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6406386881672183
8b4c9706-617e-4e4f-8cf7-85841fa0483c,3375,2,00:43:47.762,88,47,174,0.040000003,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5b9fb42f-0409-4e2e-8d6b-bedcc5aa730c', '7b5763fd-0d1a-4999-aa67-cdf0de31e903', 'a1009fb4-62b1-4f87-bc63-bb73951fcbfd']",,"[28.4, 48.1]",5203.0,Sergio Busquets i Burgos,13.0,Right Center Midfield,,,,,,,,,,,,True,"[28.5, 47.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.762,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8550483851675671
7b5763fd-0d1a-4999-aa67-cdf0de31e903,3376,2,00:43:47.802,88,47,174,1.7484,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['8639674a-5016-4d00-b6cb-1cb3e4739785'],,"[28.5, 47.4]",5203.0,Sergio Busquets i Burgos,13.0,Right Center Midfield,6400.0,Aleix Vidal Parreu,18.821796,2.2281117,3.0,High Pass,"[17.0, 62.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.802,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6082215855676282
f4e304dc-f223-4c94-8610-97c5e76e66a9,3377,2,00:43:49.056,88,49,174,0.448374,17,Pressure,217,Barcelona,1,Regular Play,221,Levante UD,,,,,"[98.8, 22.4]",27463.0,Mauricio Andrés Cuero Castillo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629.056,1.2539999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.24099555892156477
8639674a-5016-4d00-b6cb-1cb3e4739785,3378,2,00:43:49.551,88,49,174,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['7b5763fd-0d1a-4999-aa67-cdf0de31e903'],,"[17.0, 62.3]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629.551,0.49499999999989086,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44085241472111614
18160389-5f40-4690-9a8f-7795d20f3331,3379,2,00:43:49.551,88,49,174,0.08,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['78d1b189-6763-42b5-9409-071f7554adb4', '8639674a-5016-4d00-b6cb-1cb3e4739785']",,"[17.0, 62.3]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,"[18.3, 60.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629.551,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9328193547225834
