id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,off_camera,pass_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,goalkeeper_end_location,foul_won_defensive,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_committed_card_id,foul_committed_card_name,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,shot_first_time,foul_committed_advantage,foul_won_advantage,pass_cross,interception_outcome_id,interception_outcome_name,shot_deflected,block_deflection,out,pass_through_ball,ball_recovery_recovery_failure,pass_inswinging,dribble_nutmeg,pass_cut_back,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,injury_stoppage_in_chain,pass_deflected,shot_open_goal,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,dribble_overrun,ball_recovery_offensive,pass_miscommunication,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
79004041-2810-480c-9c91-033f607d0abe,3086,2,00:36:32.519,81,32,183,0.991853,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['6988f26c-0ffe-4755-a8d5-06c84cdce797', 'f2209a49-d996-4c0f-8f92-2fec7ad97cb3']","[50.1, 73.5]",24711.0,David Carmona Sierra,2.0,Right Back,,,,,,,,,,,,"[46.5, 72.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.519,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7321145111915268
f2209a49-d996-4c0f-8f92-2fec7ad97cb3,3087,2,00:36:33.511,81,33,183,1.382098,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['39c76d5b-f0bc-4fd1-826b-958957ad10a0'],"[46.5, 72.4]",24711.0,David Carmona Sierra,2.0,Right Back,6749.0,Diego González Polanco,14.603082,-3.1210475,1.0,Ground Pass,"[31.9, 72.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.511,0.9920000000001892,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8482549738667953
39c76d5b-f0bc-4fd1-826b-958957ad10a0,3088,2,00:36:34.893,81,34,183,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['f2209a49-d996-4c0f-8f92-2fec7ad97cb3'],"[31.9, 72.1]",6749.0,Diego González Polanco,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.893,1.3820000000000618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9273223870474314
bff3ba75-7831-47a4-a1a4-7b6503983d2f,3089,2,00:36:34.893,81,34,183,2.227453,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['221bc497-cf62-4974-bf29-fdd014bdcabb', '39c76d5b-f0bc-4fd1-826b-958957ad10a0']","[31.9, 72.1]",6749.0,Diego González Polanco,3.0,Right Center Back,,,,,,,,,,,,"[33.6, 69.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.893,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7908716980951144
221bc497-cf62-4974-bf29-fdd014bdcabb,3090,2,00:36:37.120,81,37,183,2.214674,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['6afff793-346c-4815-a8cb-0a9145abe24c'],"[33.6, 69.1]",6749.0,Diego González Polanco,3.0,Right Center Back,3637.0,Grzegorz Krychowiak,22.865038,-1.9049944,1.0,Ground Pass,"[26.1, 47.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197.12,2.2269999999998618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07611113967334737
6afff793-346c-4815-a8cb-0a9145abe24c,3091,2,00:36:39.335,81,39,183,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['221bc497-cf62-4974-bf29-fdd014bdcabb'],"[26.1, 47.5]",3637.0,Grzegorz Krychowiak,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.335,2.2150000000001455,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8796686195908675
d08d7a18-4f37-4e4b-9986-e447b3dcf05d,3092,2,00:36:39.335,81,39,183,3.676925,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['6480955a-e51d-472c-a7d8-cd2377c7e933', '6afff793-346c-4815-a8cb-0a9145abe24c']","[26.1, 47.5]",3637.0,Grzegorz Krychowiak,10.0,Center Defensive Midfield,,,,,,,,,,,,"[33.6, 30.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.335,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.54233859133358
6480955a-e51d-472c-a7d8-cd2377c7e933,3093,2,00:36:43.012,81,43,183,1.403485,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['05a4298d-e37c-4085-a18e-aa4b888e3bc9'],"[33.6, 30.1]",3637.0,Grzegorz Krychowiak,10.0,Center Defensive Midfield,6749.0,Diego González Polanco,21.949259,1.7494273,1.0,Ground Pass,"[29.7, 51.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.012,3.6770000000001346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3140659021904856
05a4298d-e37c-4085-a18e-aa4b888e3bc9,3094,2,00:36:44.415,81,44,183,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['6480955a-e51d-472c-a7d8-cd2377c7e933'],"[29.7, 51.7]",6749.0,Diego González Polanco,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204.415,1.4029999999997926,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24143132006879686
c7c9da7f-8473-4738-9e01-7963ca501873,3095,2,00:36:44.415,81,44,183,1.032638,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['05a4298d-e37c-4085-a18e-aa4b888e3bc9', 'f149729e-c776-46a9-b649-21f3d49d2c68']","[29.7, 51.7]",6749.0,Diego González Polanco,3.0,Right Center Back,,,,,,,,,,,,"[34.7, 55.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204.415,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2045552202410451
f149729e-c776-46a9-b649-21f3d49d2c68,3096,2,00:36:45.448,81,45,183,1.442184,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['1253e50a-d075-46dd-a648-3258899b589f'],"[34.7, 55.3]",6749.0,Diego González Polanco,3.0,Right Center Back,3497.0,Vicente Iborra De La Fuente,18.978146,1.1873546,1.0,Ground Pass,"[41.8, 72.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205.448,1.0329999999999018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8402991039824661
1253e50a-d075-46dd-a648-3258899b589f,3097,2,00:36:46.890,81,46,183,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['f149729e-c776-46a9-b649-21f3d49d2c68'],"[41.8, 72.9]",3497.0,Vicente Iborra De La Fuente,20.0,Left Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.89,1.4420000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9184220853658975
fa550127-2caa-4f4d-84af-e83814583d16,3098,2,00:36:46.890,81,46,183,1.105787,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['1253e50a-d075-46dd-a648-3258899b589f', '2a378930-104a-4e4a-8426-6d631e307847']","[41.8, 72.9]",3497.0,Vicente Iborra De La Fuente,20.0,Left Attacking Midfield,,,,,,,,,,,,"[38.5, 63.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.89,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46705336663174724
2a378930-104a-4e4a-8426-6d631e307847,3099,2,00:36:47.996,81,47,183,2.904524,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['9b82cc72-fbf2-4698-9658-a2a6a8208f38'],"[38.5, 63.3]",3497.0,Vicente Iborra De La Fuente,20.0,Left Attacking Midfield,6823.0,Sergio Rico González,30.780025,-2.496792,1.0,Ground Pass,"[13.9, 44.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.996,1.106000000000222,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6122569200514513
9b82cc72-fbf2-4698-9658-a2a6a8208f38,3100,2,00:36:50.900,81,50,183,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['2a378930-104a-4e4a-8426-6d631e307847'],"[13.9, 44.8]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.9,2.9039999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19855014880999122
ccd06bde-be0f-46cc-9a25-ae195c3af32e,3101,2,00:36:50.900,81,50,183,2.062444,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['f9cc862a-7986-4feb-a97c-dd22d4acbb74'],"[12.6, 43.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,6825.0,Daniel Filipe Martins Carriço,38.984356,-1.4499412,1.0,Ground Pass,"[17.3, 4.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.9,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9138103130443104
f9cc862a-7986-4feb-a97c-dd22d4acbb74,3102,2,00:36:52.963,81,52,183,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['ccd06bde-be0f-46cc-9a25-ae195c3af32e'],"[17.3, 4.4]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.963,2.063000000000102,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22649135746873494
b254a05e-c0ff-45fd-94a6-e994323e72d7,3103,2,00:36:52.963,81,52,183,5.352043,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['4c7aabec-3522-409e-8e72-e081a190f1f3', 'f9cc862a-7986-4feb-a97c-dd22d4acbb74']","[17.3, 4.4]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,,,,,,,,,,,,"[24.4, 2.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.963,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7742136535105744
4c7aabec-3522-409e-8e72-e081a190f1f3,3104,2,00:36:58.315,81,58,183,1.5716,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['e1ab97f8-6bb6-4706-a69d-e6545f8e00a1'],"[24.4, 2.0]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,3637.0,Grzegorz Krychowiak,17.620726,2.4890113,1.0,Ground Pass,"[10.4, 12.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218.315,5.351999999999862,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.21506300644942355
e1ab97f8-6bb6-4706-a69d-e6545f8e00a1,3105,2,00:36:59.887,81,59,183,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['4c7aabec-3522-409e-8e72-e081a190f1f3'],"[10.4, 12.7]",3637.0,Grzegorz Krychowiak,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.887,1.5720000000001164,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8328026259787101
2bb0528a-0d4d-4eda-ab7e-b3f97a0f59f6,3106,2,00:36:59.887,81,59,183,11.59497,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['9579b6bf-c8c4-45d8-b8df-66f057cbf95f', 'e1ab97f8-6bb6-4706-a69d-e6545f8e00a1']","[10.4, 12.7]",3637.0,Grzegorz Krychowiak,10.0,Center Defensive Midfield,,,,,,,,,,,,"[48.6, 50.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.887,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2168142319610895
9579b6bf-c8c4-45d8-b8df-66f057cbf95f,3107,2,00:37:11.482,82,11,183,2.461899,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['b1fb9c62-54e0-489c-b73d-9820669025a0'],"[48.6, 50.0]",3637.0,Grzegorz Krychowiak,10.0,Center Defensive Midfield,23802.0,Juan Muñoz Muñoz,41.72589,-0.3831766,3.0,High Pass,"[87.3, 34.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231.482,11.5949999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15840833986580494
6175783d-88f3-4421-88af-39c8cea94568,3108,2,00:37:13.605,82,13,183,0.34743,17,Pressure,213,Sevilla,7,From Goal Kick,215,Athletic Club,,,"['1ffa2b57-8a3c-47ad-8a1c-08742197158e', 'b1fb9c62-54e0-489c-b73d-9820669025a0']","[32.1, 48.1]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.605,2.1230000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6162470092196223
b1fb9c62-54e0-489c-b73d-9820669025a0,3109,2,00:37:13.943,82,13,183,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['6175783d-88f3-4421-88af-39c8cea94568', '9579b6bf-c8c4-45d8-b8df-66f057cbf95f']","[87.3, 34.4]",23802.0,Juan Muñoz Muñoz,18.0,Right Attacking Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.943,0.3380000000001928,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36254825195075313
1ffa2b57-8a3c-47ad-8a1c-08742197158e,3110,2,00:37:13.943,82,13,183,0.079931,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['42dca791-cb3c-4419-9798-dd874c0e0054', '6175783d-88f3-4421-88af-39c8cea94568', 'b1fb9c62-54e0-489c-b73d-9820669025a0']","[87.3, 34.4]",23802.0,Juan Muñoz Muñoz,18.0,Right Attacking Midfield,,,,,,,,,,,,"[85.2, 35.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.943,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9912437617724545
42dca791-cb3c-4419-9798-dd874c0e0054,3111,2,00:37:14.023,82,14,183,0.0,38,Miscontrol,213,Sevilla,7,From Goal Kick,213,Sevilla,,,,"[85.2, 35.7]",23802.0,Juan Muñoz Muñoz,18.0,Right Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.023,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2411466863504298
a802f7ea-d09f-4100-9a06-7ffb27621a02,3112,2,00:37:14.895,82,14,183,0.0,10,Interception,213,Sevilla,7,From Goal Kick,215,Athletic Club,,,,"[32.8, 41.7]",12191.0,Gorka Elustondo Urkola,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.895,0.8719999999998436,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5967561340510253
848ab7a6-9392-4f8e-a225-4eb0980c6cf1,3113,2,00:37:14.895,82,14,183,0.485095,43,Carry,213,Sevilla,7,From Goal Kick,215,Athletic Club,,,"['7e3e9440-4e10-4f86-b04c-5337bc864432', 'a802f7ea-d09f-4100-9a06-7ffb27621a02', 'af544c09-5818-40cc-8916-8f75f91924cc']","[32.8, 41.7]",12191.0,Gorka Elustondo Urkola,3.0,Right Center Back,,,,,,,,,,,,"[30.4, 45.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.895,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9442744271139804
7e3e9440-4e10-4f86-b04c-5337bc864432,3114,2,00:37:15.227,82,15,183,0.264454,17,Pressure,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['848ab7a6-9392-4f8e-a225-4eb0980c6cf1', 'af544c09-5818-40cc-8916-8f75f91924cc']","[89.0, 43.1]",7154.0,Sebastián Carlos Cristóforo Pepe,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235.227,0.33199999999987995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.867277742760729
af544c09-5818-40cc-8916-8f75f91924cc,3115,2,00:37:15.380,82,15,183,0.672625,30,Pass,213,Sevilla,7,From Goal Kick,215,Athletic Club,,,"['7e3e9440-4e10-4f86-b04c-5337bc864432', '96bb91ab-3d61-4472-af4d-61e662ed251f']","[30.4, 45.9]",12191.0,Gorka Elustondo Urkola,3.0,Right Center Back,,,8.134495,-0.8114792,1.0,Ground Pass,"[36.0, 40.0]",40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235.38,0.15300000000024738,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7985501455401786
96bb91ab-3d61-4472-af4d-61e662ed251f,3116,2,00:37:16.052,82,16,183,0.0,2,Ball Recovery,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['af544c09-5818-40cc-8916-8f75f91924cc'],"[84.1, 40.1]",3497.0,Vicente Iborra De La Fuente,20.0,Left Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236.052,0.6720000000000255,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7443928245487165
3d733121-5c9e-4838-aad6-e095011e9eaf,3117,2,00:37:16.052,82,16,183,2.251902,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['76f6d08d-28d5-4ac1-8644-1cd38f4b1485', '96bb91ab-3d61-4472-af4d-61e662ed251f', 'ef8ccf87-c174-4168-8f08-198eaeba50af']","[84.1, 40.1]",3497.0,Vicente Iborra De La Fuente,20.0,Left Attacking Midfield,,,,,,,,,,,,"[89.1, 42.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236.052,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5392732548124698
76f6d08d-28d5-4ac1-8644-1cd38f4b1485,3118,2,00:37:17.252,82,17,183,1.043761,17,Pressure,213,Sevilla,7,From Goal Kick,215,Athletic Club,,,['3d733121-5c9e-4838-aad6-e095011e9eaf'],"[34.3, 47.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237.252,1.199999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8440276425519693
