id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,off_camera,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,out,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_left_foot,clearance_right_foot,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,shot_one_on_one,shot_open_goal,miscontrol_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,dribble_overrun,ball_recovery_recovery_failure,shot_aerial_won,shot_first_time,foul_committed_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_inswinging,pass_through_ball,pass_cut_back,foul_won_advantage,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
73dcc1ea-c62b-4b3d-8d61-3df40d5ad34c,1657,2,00:02:33.843,47,33,98,1.140285,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['74879e2e-bbf0-4b41-832d-5d044d36edd5'],"[79.9, 16.5]",5718.0,Rodrigo Moreno Machado,23.0,Center Forward,6596.0,José Luis Gayà Peña,12.767537,-1.3657204,1.0,Ground Pass,"[82.5, 4.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.84300000000002,1.011000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0032202269955924345
74879e2e-bbf0-4b41-832d-5d044d36edd5,1658,2,00:02:34.983,47,34,98,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['73dcc1ea-c62b-4b3d-8d61-3df40d5ad34c'],"[82.5, 4.0]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.983,1.1399999999999864,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14730138149521665
90e241d7-d11f-4c9e-a173-75b4bc44458e,1659,2,00:02:34.983,47,34,98,1.038947,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['11a3c5e7-9950-412a-911c-9c3421da0eaa', '74879e2e-bbf0-4b41-832d-5d044d36edd5']","[82.5, 4.0]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[85.1, 5.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.983,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6738393037619641
11a3c5e7-9950-412a-911c-9c3421da0eaa,1660,2,00:02:36.022,47,36,98,1.162353,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['24716169-3e3d-4078-b8b7-b907fed9f3db'],"[85.1, 5.2]",6596.0,José Luis Gayà Peña,6.0,Left Back,6725.0,Zakaria Bakkali,10.017983,-0.059928156,1.0,Ground Pass,"[95.1, 4.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.022,1.0389999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0018464693533249976
24716169-3e3d-4078-b8b7-b907fed9f3db,1661,2,00:02:37.185,47,37,98,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['11a3c5e7-9950-412a-911c-9c3421da0eaa'],"[95.1, 4.6]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.185,1.163000000000011,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5625611970839616
952791ac-7a59-4434-9089-24e9b8b21964,1662,2,00:02:37.185,47,37,98,1.066343,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['24716169-3e3d-4078-b8b7-b907fed9f3db', 'cc017e9f-6c71-4cae-9141-7919e801c779']","[95.1, 4.6]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,"[95.0, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.185,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8775126847081727
cc017e9f-6c71-4cae-9141-7919e801c779,1663,2,00:02:38.251,47,38,98,1.882812,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['22f3ffd3-cdd8-47ff-8822-4fee281b5db4'],"[95.0, 4.2]",6725.0,Zakaria Bakkali,21.0,Left Wing,6596.0,José Luis Gayà Peña,15.60801,-0.032040313,1.0,Ground Pass,"[110.6, 3.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.251,1.0660000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25553467076916436
99276813-ad9d-4855-8789-9774cf753847,1664,2,00:02:40.056,47,40,98,0.359532,17,Pressure,207,Valencia,4,From Throw In,214,Espanyol,,,"['109b0e83-f59e-43f2-8b8b-e7e3df215821', '22f3ffd3-cdd8-47ff-8822-4fee281b5db4', 'bf52ad8d-515c-435f-860d-e8e15fc708d5']","[9.5, 76.4]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.05599999999998,1.8049999999999784,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6703991263999336
22f3ffd3-cdd8-47ff-8822-4fee281b5db4,1665,2,00:02:40.134,47,40,98,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,"['99276813-ad9d-4855-8789-9774cf753847', 'cc017e9f-6c71-4cae-9141-7919e801c779']","[110.6, 3.7]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.134,0.07800000000000296,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5719238507091312
109b0e83-f59e-43f2-8b8b-e7e3df215821,1666,2,00:02:40.134,47,40,98,0.092771,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['22f3ffd3-cdd8-47ff-8822-4fee281b5db4', '99276813-ad9d-4855-8789-9774cf753847', 'bf52ad8d-515c-435f-860d-e8e15fc708d5']","[110.6, 3.7]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[111.0, 0.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.134,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6870406857121133
bf52ad8d-515c-435f-860d-e8e15fc708d5,1667,2,00:02:40.227,47,40,98,1.609194,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['99276813-ad9d-4855-8789-9774cf753847', '994e495e-6e1f-4fa5-a380-d8f4bf9ce15d']","[111.0, 0.7]",6596.0,José Luis Gayà Peña,6.0,Left Back,5718.0,Rodrigo Moreno Machado,33.533566,1.6155425,3.0,High Pass,"[109.5, 34.2]",38.0,Left Foot,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,720ce52f-dcb8-4351-bce9-655ea4e8a9cd,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.227,0.09300000000001774,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.435925346881579
994e495e-6e1f-4fa5-a380-d8f4bf9ce15d,1668,2,00:02:41.836,47,41,98,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['bf52ad8d-515c-435f-860d-e8e15fc708d5'],"[109.5, 34.2]",5718.0,Rodrigo Moreno Machado,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.836,1.6090000000000089,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4243865045185291
fb015bd0-dd2b-4174-8e99-5ae737ee5e13,1669,2,00:02:41.869,47,41,98,0.0,4,Duel,207,Valencia,4,From Throw In,214,Espanyol,,,['720ce52f-dcb8-4351-bce9-655ea4e8a9cd'],"[8.9, 45.7]",6758.0,Víctor Sánchez Mata,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.869,0.03299999999998704,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2569637616964635
720ce52f-dcb8-4351-bce9-655ea4e8a9cd,1670,2,00:02:41.869,47,41,98,0.595885,16,Shot,207,Valencia,4,From Throw In,207,Valencia,,,"['59454b07-bf3b-459c-a2d2-2de6ba6b90b3', 'fb015bd0-dd2b-4174-8e99-5ae737ee5e13']","[111.2, 34.4]",5718.0,Rodrigo Moreno Machado,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.051066987,"[119.1, 36.9, 0.5]",bf52ad8d-515c-435f-860d-e8e15fc708d5,100.0,Saved,93.0,Normal,37.0,Head,87.0,Open Play,"[{'location': [114.5, 29.3], 'player': {'id': 6758, 'name': 'Víctor Sánchez Mata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [119.0, 38.3], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.6, 33.5], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.3, 10.8], 'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.2, 35.4], 'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 35.0], 'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.6, 38.8], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 44.7], 'player': {'id': 27241, 'name': 'Víctor Guillermo Álvarez Delgado'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.7, 10.7], 'player': {'id': 6709, 'name': 'Anaitz Arbilla Zabala'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.8, 9.2], 'player': {'id': 6725, 'name': 'Zakaria Bakkali'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.0, 1.9], 'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [109.0, 35.2], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.3, 38.6], 'player': {'id': 10037, 'name': 'Danilo Barbosa da Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,161.869,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.22158282850894817
59454b07-bf3b-459c-a2d2-2de6ba6b90b3,1671,2,00:02:42.465,47,42,98,0.0,23,Goal Keeper,207,Valencia,4,From Throw In,214,Espanyol,,,['720ce52f-dcb8-4351-bce9-655ea4e8a9cd'],"[1.1, 41.8]",6792.0,Pau López Sabata,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,35.0,Both Hands,45.0,Diving,59.0,Touched Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.465,0.5960000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.3386071908236814
d556e007-aa8e-46b8-a8b9-3d0b1d6c9cc3,1672,2,00:02:58.750,47,58,98,0.0,40,Injury Stoppage,207,Valencia,4,From Throw In,214,Espanyol,,,,,6762.0,Álvaro González Soberón,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.75,16.284999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.18995103084480414
bb58b8ac-4d68-4aa0-8853-fe5360531382,1673,2,00:03:49.274,48,49,99,2.112577,30,Pass,207,Valencia,2,From Corner,207,Valencia,,,['06ea409c-3861-499c-9f32-067aaa326e9e'],"[120.0, 0.1]",6725.0,Zakaria Bakkali,21.0,Left Wing,6596.0,José Luis Gayà Peña,26.690823,2.8293204,1.0,Ground Pass,"[94.6, 8.3]",40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.274,50.524,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5173728351664734
06ea409c-3861-499c-9f32-067aaa326e9e,1674,2,00:03:51.387,48,51,99,,42,Ball Receipt*,207,Valencia,2,From Corner,207,Valencia,,,['bb58b8ac-4d68-4aa0-8853-fe5360531382'],"[94.6, 8.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.387,2.1129999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7565688485486909
918c07de-b26a-4ec2-8b91-dceabfedede2,1675,2,00:03:51.387,48,51,99,1.139224,43,Carry,207,Valencia,2,From Corner,207,Valencia,,,"['06ea409c-3861-499c-9f32-067aaa326e9e', 'd61bf68b-0fc2-4dcb-927b-4a0e96f3fe25']","[94.6, 8.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[94.6, 8.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.387,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19695221269914986
d61bf68b-0fc2-4dcb-927b-4a0e96f3fe25,1676,2,00:03:52.526,48,52,99,1.057713,30,Pass,207,Valencia,2,From Corner,207,Valencia,,,['8b3ce44b-dc2c-419d-b0ea-af9fd01b1341'],"[94.6, 8.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,29.377712,1.0309606,3.0,High Pass,"[109.7, 33.5]",38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.526,1.13900000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.879119041536301
c430c9dd-5f79-4246-b87f-32d40768f725,1677,2,00:03:53.584,48,53,99,0.0,4,Duel,207,Valencia,2,From Corner,207,Valencia,,,['8b3ce44b-dc2c-419d-b0ea-af9fd01b1341'],"[109.7, 33.5]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.584,1.0579999999999927,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37343904872798683
8b3ce44b-dc2c-419d-b0ea-af9fd01b1341,1678,2,00:03:53.584,48,53,99,0.0,9,Clearance,207,Valencia,2,From Corner,214,Espanyol,,,"['c430c9dd-5f79-4246-b87f-32d40768f725', 'd61bf68b-0fc2-4dcb-927b-4a0e96f3fe25']","[10.4, 46.6]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,233.584,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.053784278780207306
3308a3f3-eabe-4a8f-976c-d46184ec2856,1679,2,00:03:55.144,48,55,99,0.0,2,Ball Recovery,207,Valencia,2,From Corner,207,Valencia,,,,"[90.9, 12.8]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.144,1.5600000000000023,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13192748423575706
fa861121-6824-4c51-b864-76b2fb9337e8,1680,2,00:03:55.144,48,55,99,0.728004,43,Carry,207,Valencia,2,From Corner,207,Valencia,,,"['1da84f2e-11ae-4c04-a2ba-6ea142a218cb', '3308a3f3-eabe-4a8f-976c-d46184ec2856']","[90.9, 12.8]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,"[92.9, 12.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.144,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5768113756678589
1da84f2e-11ae-4c04-a2ba-6ea142a218cb,1681,2,00:03:55.872,48,55,99,0.934366,30,Pass,207,Valencia,2,From Corner,207,Valencia,,,['7a493490-aae3-49d7-86ec-55a027e30d46'],"[92.9, 12.7]",6596.0,José Luis Gayà Peña,6.0,Left Back,6725.0,Zakaria Bakkali,9.885848,-0.8928958,1.0,Ground Pass,"[99.1, 5.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.872,0.7280000000000086,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23970142102584246
7a493490-aae3-49d7-86ec-55a027e30d46,1682,2,00:03:56.807,48,56,99,,42,Ball Receipt*,207,Valencia,2,From Corner,207,Valencia,,,['1da84f2e-11ae-4c04-a2ba-6ea142a218cb'],"[99.1, 5.0]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.807,0.9349999999999739,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12714984036784305
f5a41bfc-31e5-40ec-987a-c9e23f5fd661,1683,2,00:03:56.807,48,56,99,2.689985,43,Carry,207,Valencia,2,From Corner,207,Valencia,,,"['7a493490-aae3-49d7-86ec-55a027e30d46', 'c79dac6b-72d3-4390-b346-bcf88e8dd0a9', 'ec32bfde-1efb-4acb-8307-0bd267e30629']","[99.1, 5.0]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,"[93.5, 14.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.807,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5575660774287222
ec32bfde-1efb-4acb-8307-0bd267e30629,1684,2,00:03:57.854,48,57,99,1.539632,17,Pressure,207,Valencia,2,From Corner,214,Espanyol,,,['f5a41bfc-31e5-40ec-987a-c9e23f5fd661'],"[22.2, 70.8]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.854,1.0470000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4548695342832424
d29480ea-0fc8-4f2b-b720-0fd176a21cfe,1685,2,00:03:59.377,48,59,100,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,,"[23.8, 64.6]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.377,1.5229999999999961,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8980505512439488
9cb837c9-603a-43a6-886e-f4567eccbca7,1686,2,00:03:59.377,48,59,100,0.119999,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['23cfc9be-9467-4b20-a5a6-096bac87d254', 'd29480ea-0fc8-4f2b-b720-0fd176a21cfe']","[23.8, 64.6]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,"[26.6, 65.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.377,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14240686644947032
c79dac6b-72d3-4390-b346-bcf88e8dd0a9,1687,2,00:03:59.497,48,59,100,0.0,22,Foul Committed,214,Espanyol,1,Regular Play,207,Valencia,,,['23cfc9be-9467-4b20-a5a6-096bac87d254'],"[93.5, 14.3]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,239.497,0.12000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0915277286679258
23cfc9be-9467-4b20-a5a6-096bac87d254,1688,2,00:03:59.497,48,59,100,0.0,21,Foul Won,214,Espanyol,1,Regular Play,214,Espanyol,,,['c79dac6b-72d3-4390-b346-bcf88e8dd0a9'],"[26.6, 65.8]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.497,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9004726023162534
617a1459-03ff-4f3f-a526-b3da430ca839,1689,2,00:04:41.623,49,41,101,2.474319,30,Pass,214,Espanyol,3,From Free Kick,214,Espanyol,,,['341501d3-09bd-4e05-8a65-7cf57b138507'],"[25.0, 63.6]",6762.0,Álvaro González Soberón,3.0,Right Center Back,6758.0,Víctor Sánchez Mata,23.454638,-1.5025265,1.0,Ground Pass,"[26.6, 40.2]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.623,42.125999999999976,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9936268899092651
