id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,out,counterpress,pass_miscommunication,foul_committed_type_id,foul_committed_type_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_right_foot,off_camera,duel_outcome_id,duel_outcome_name,miscontrol_aerial_won,clearance_left_foot,pass_switch,pass_deflected,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,pass_through_ball,pass_technique_id,pass_technique_name,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_aerial_won,pass_no_touch,shot_first_time,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,dribble_nutmeg,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_inswinging,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
43f96058-8cf8-4ad8-b432-ab3df27f4c22,1299,1,00:33:17.885,33,17,79,0.0,23,Goal Keeper,212,Atlético Madrid,3,From Free Kick,322,Eibar,,,['99086c67-49b2-46c4-bcd0-97dd006fc9cb'],"[2.8, 38.7]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.8, 38.7]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.885,0.94399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.30290826593737374
02d4b301-2d58-4c5c-87d3-44f624a8571b,1300,1,00:33:52.499,33,52,80,3.394898,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['b690fdca-7037-466e-a9ca-2d31fd046e0f'],"[6.0, 44.0]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6712.0,Gonzalo Escalante,63.68061,0.2232678,3.0,High Pass,"[68.1, 58.1]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.499,34.61400000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5846791365859387
b690fdca-7037-466e-a9ca-2d31fd046e0f,1301,1,00:33:55.894,33,55,80,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['02d4b301-2d58-4c5c-87d3-44f624a8571b'],"[68.1, 58.1]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.894,3.394999999999982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18136522675635824
a61174b4-619c-4879-b892-b6107fffbd85,1302,1,00:33:55.934,33,55,80,0.0,4,Duel,322,Eibar,7,From Goal Kick,212,Atlético Madrid,,,['99b33328-7409-4711-a91f-050f4199ca9d'],"[52.7, 27.8]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.934,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.524647172708607
99b33328-7409-4711-a91f-050f4199ca9d,1303,1,00:33:55.934,33,55,80,1.207878,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,"['a61174b4-619c-4879-b892-b6107fffbd85', 'c1cd0e10-f76f-44fc-8a13-57300106dce7', 'e162c110-86b4-4c46-aff2-c821568b5f76']","[67.4, 52.3]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,6742.0,Sergio Gontán Gallardo,14.06876,0.22946267,2.0,Low Pass,"[81.1, 55.5]",,,,,,True,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.934,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7575606047213518
c1cd0e10-f76f-44fc-8a13-57300106dce7,1304,1,00:33:57.142,33,57,80,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['99b33328-7409-4711-a91f-050f4199ca9d'],"[79.6, 58.1]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.142,1.2080000000000837,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04636876341986973
dcdedc87-1713-4997-9de2-484a7230b708,1305,1,00:33:57.142,33,57,80,0.0,4,Duel,322,Eibar,7,From Goal Kick,322,Eibar,,,['e162c110-86b4-4c46-aff2-c821568b5f76'],"[81.1, 55.5]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.142,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08805338406904506
e162c110-86b4-4c46-aff2-c821568b5f76,1306,1,00:33:57.142,33,57,80,2.052105,30,Pass,322,Eibar,7,From Goal Kick,212,Atlético Madrid,,,"['99b33328-7409-4711-a91f-050f4199ca9d', 'dcdedc87-1713-4997-9de2-484a7230b708', 'ddea90fe-81d9-4757-958f-f0923445eb79', 'eb018d23-a9de-487b-9f97-e2522f1250fb']","[39.0, 24.6]",5484.0,Lucas Hernández Pi,6.0,Left Back,5487.0,Antoine Griezmann,30.193542,0.13955514,3.0,High Pass,"[68.9, 28.8]",,,64.0,Interception,,True,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.142,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5785441705475985
ddea90fe-81d9-4757-958f-f0923445eb79,1307,1,00:33:59.194,33,59,80,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,212,Atlético Madrid,,,['e162c110-86b4-4c46-aff2-c821568b5f76'],"[61.9, 28.0]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.194,2.0519999999999072,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9047947267375691
eb018d23-a9de-487b-9f97-e2522f1250fb,1308,1,00:33:59.194,33,59,80,0.0,2,Ball Recovery,322,Eibar,7,From Goal Kick,322,Eibar,,,['e162c110-86b4-4c46-aff2-c821568b5f76'],"[51.2, 51.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.194,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5787556195476751
ba6eec80-fe62-4824-a2f8-b9caa87456af,1309,1,00:33:59.194,33,59,80,0.825847,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['51fcbb7d-dba3-4a15-bd1a-6163fd5a3431', '58608294-f04d-416b-b49d-19d72bcd09a3', 'eb018d23-a9de-487b-9f97-e2522f1250fb']","[51.2, 51.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[55.7, 53.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.194,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4504759092916394
58608294-f04d-416b-b49d-19d72bcd09a3,1310,1,00:33:59.766,33,59,80,0.465653,17,Pressure,322,Eibar,7,From Goal Kick,212,Atlético Madrid,,,"['51fcbb7d-dba3-4a15-bd1a-6163fd5a3431', 'ba6eec80-fe62-4824-a2f8-b9caa87456af']","[63.8, 26.5]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.766,0.5720000000001164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.14277867672770794
51fcbb7d-dba3-4a15-bd1a-6163fd5a3431,1311,1,00:34:00.020,34,0,80,1.184008,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,"['28acf338-f893-445a-905d-525b4ebff91c', '58608294-f04d-416b-b49d-19d72bcd09a3']","[55.7, 53.2]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6699.0,Ander Capa Rodríguez,9.832599,1.4893442,2.0,Low Pass,"[56.5, 63.0]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.02,0.2539999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6770648553765369
28acf338-f893-445a-905d-525b4ebff91c,1312,1,00:34:01.204,34,1,80,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['51fcbb7d-dba3-4a15-bd1a-6163fd5a3431'],"[56.5, 63.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.204,1.183999999999969,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18416754960207837
4d1d1e47-ad3c-41dd-a304-455453143fd4,1313,1,00:34:01.204,34,1,80,0.08,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['28acf338-f893-445a-905d-525b4ebff91c', '7eaf9fd2-d265-4970-b054-e43440e4301a']","[56.5, 63.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,"[56.5, 63.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.204,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16952176257988627
7eaf9fd2-d265-4970-b054-e43440e4301a,1314,1,00:34:01.284,34,1,80,1.779596,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['5b033a48-657c-4fc8-b8ed-a690526260bc'],"[56.5, 63.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,28.810589,-0.43725622,3.0,High Pass,"[82.6, 50.8]",40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.284,0.08000000000015461,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0015006959421151045
5b033a48-657c-4fc8-b8ed-a690526260bc,1315,1,00:34:03.063,34,3,81,1.170498,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['7eaf9fd2-d265-4970-b054-e43440e4301a', 'a6ab545a-ebca-4cff-a4de-2c4f24e8e0e8']","[37.5, 29.3]",6381.0,Saúl Ñíguez Esclapez,5.0,Left Center Back,6384.0,Gabriel Fernández Arenas,7.515318,0.43984258,2.0,Low Pass,"[44.3, 32.5]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.063,1.7789999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8186849899418527
a6ab545a-ebca-4cff-a4de-2c4f24e8e0e8,1316,1,00:34:04.234,34,4,81,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['5b033a48-657c-4fc8-b8ed-a690526260bc'],"[44.3, 32.5]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.234,1.1709999999998217,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7540696643815784
1f829413-a71f-4661-ad3e-61b666ee5759,1317,1,00:34:04.234,34,4,81,1.423428,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['e69c9947-5dc1-4ee4-9784-89755743e70a'],"[44.3, 32.5]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,5259.0,José María Giménez de Vargas,15.924824,2.939271,1.0,Ground Pass,"[28.7, 35.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.234,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6564250181813545
e69c9947-5dc1-4ee4-9784-89755743e70a,1318,1,00:34:05.657,34,5,81,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['1f829413-a71f-4661-ad3e-61b666ee5759'],"[28.7, 35.7]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.657,1.4230000000000018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6202355193348972
06781a46-ab39-48f3-bdb6-aaa03dd42437,1319,1,00:34:05.657,34,5,81,3.002679,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['397b8470-875f-4a03-b134-5f22ec8c79e3'],"[28.1, 35.9]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,5487.0,Antoine Griezmann,44.02113,-0.31169343,3.0,High Pass,"[70.0, 22.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.657,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4509064551764571
397b8470-875f-4a03-b134-5f22ec8c79e3,1320,1,00:34:08.660,34,8,81,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['06781a46-ab39-48f3-bdb6-aaa03dd42437'],"[70.0, 22.4]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.66,3.002999999999929,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5995312697007753
83b79107-21a7-4b09-9d7e-7d854df9a79d,1321,1,00:34:08.700,34,8,81,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,322,Eibar,,,['a48e323b-c42f-4ffa-aff6-aa21b934470f'],"[49.0, 57.7]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.7,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6116179035266456
a48e323b-c42f-4ffa-aff6-aa21b934470f,1322,1,00:34:08.700,34,8,81,1.760465,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['83b79107-21a7-4b09-9d7e-7d854df9a79d', 'e56b2442-ed92-4cfc-a995-2e6244cfac57']","[71.1, 22.4]",5487.0,Antoine Griezmann,22.0,Right Center Forward,6377.0,Ángel Martín Correa,17.870926,0.40856555,3.0,High Pass,"[87.5, 29.5]",,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.7,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3049211441434232
e56b2442-ed92-4cfc-a995-2e6244cfac57,1323,1,00:34:10.461,34,10,81,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['a48e323b-c42f-4ffa-aff6-aa21b934470f'],"[87.5, 29.5]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.461,1.7609999999999673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9448919169039607
9af989e5-0e4d-49c6-ade3-f4327eec84b9,1324,1,00:34:10.461,34,10,81,2.002923,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['70a80bcd-927f-482d-a070-e35ee8bf9f94', 'aa699424-66e8-45cf-98b5-a97e9126f9b1', 'e56b2442-ed92-4cfc-a995-2e6244cfac57']","[87.5, 29.5]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,,,,,,,,,,,,"[99.7, 11.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.461,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48480032750573976
70a80bcd-927f-482d-a070-e35ee8bf9f94,1325,1,00:34:12.003,34,12,81,0.339991,17,Pressure,212,Atlético Madrid,1,Regular Play,322,Eibar,,,['9af989e5-0e4d-49c6-ade3-f4327eec84b9'],"[20.4, 64.7]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.003,1.542000000000371,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3572668117770499
aa699424-66e8-45cf-98b5-a97e9126f9b1,1326,1,00:34:12.463,34,12,81,0.0,3,Dispossessed,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['7b070c73-6f8c-4229-bc75-b28a4b048b3a'],"[99.7, 11.7]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.463,0.4600000000000364,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6509570372157175
7b070c73-6f8c-4229-bc75-b28a4b048b3a,1327,1,00:34:12.463,34,12,81,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,322,Eibar,,,['aa699424-66e8-45cf-98b5-a97e9126f9b1'],"[20.4, 68.4]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,,,,,,,,,,,,,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.463,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0738396111075823
687b458a-9205-4753-ac2e-e61f07b26cc3,1328,1,00:34:32.728,34,32,82,1.827717,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['62bb3199-94b1-4e6c-b0bd-3ba4cc4f523a', 'db365971-6915-4223-93b5-d8e76b4d53ef']","[25.9, 80.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6700.0,Sergio Enrich Ametller,32.743397,-0.25312662,3.0,High Pass,"[57.6, 71.8]",,,67.0,Throw-in,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.728,20.264999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.43248108768582416
db365971-6915-4223-93b5-d8e76b4d53ef,1329,1,00:34:34.556,34,34,82,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['687b458a-9205-4753-ac2e-e61f07b26cc3'],"[55.0, 70.3]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.556,1.8279999999999745,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8381641714778943
05f3463c-0cd6-4104-a545-482c7a4995de,1330,1,00:34:34.556,34,34,82,0.0,4,Duel,322,Eibar,4,From Throw In,322,Eibar,,,['62bb3199-94b1-4e6c-b0bd-3ba4cc4f523a'],"[57.6, 71.8]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.556,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06191910246222032
62bb3199-94b1-4e6c-b0bd-3ba4cc4f523a,1331,1,00:34:34.556,34,34,82,0.792892,30,Pass,322,Eibar,4,From Throw In,212,Atlético Madrid,,,"['05f3463c-0cd6-4104-a545-482c7a4995de', '5657d11a-4b03-4ef8-b843-abac15312874', '687b458a-9205-4753-ac2e-e61f07b26cc3', 'fe95f846-3884-4211-a380-78c796df5571']","[62.5, 8.3]",5484.0,Lucas Hernández Pi,6.0,Left Back,5633.0,Yannick Ferreira Carrasco,8.077747,0.38050637,3.0,High Pass,"[70.0, 11.3]",,,66.0,Recovery,,True,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.556,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3431876583524286
fe95f846-3884-4211-a380-78c796df5571,1332,1,00:34:35.349,34,35,82,,42,Ball Receipt*,322,Eibar,4,From Throw In,212,Atlético Madrid,,,['62bb3199-94b1-4e6c-b0bd-3ba4cc4f523a'],"[69.6, 5.7]",5633.0,Yannick Ferreira Carrasco,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.349,0.79300000000012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05637614259071899
5657d11a-4b03-4ef8-b843-abac15312874,1333,1,00:34:35.349,34,35,82,1.663776,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['62bb3199-94b1-4e6c-b0bd-3ba4cc4f523a', 'b026ab34-6fd5-4cea-a46a-4a86b6f126e8']","[50.1, 68.8]",6712.0,Gonzalo Escalante,13.0,Right Center Midfield,6700.0,Sergio Enrich Ametller,9.055386,-0.7541583,3.0,High Pass,"[56.7, 62.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.349,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3602333199011559
