id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,carry_end_location,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,foul_won_defensive,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,out,clearance_right_foot,pass_inswinging,clearance_left_foot,dribble_overrun,interception_outcome_id,interception_outcome_name,pass_cross,shot_one_on_one,shot_first_time,goalkeeper_end_location,pass_miscommunication,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,pass_goal_assist,shot_deflected,block_deflection,pass_outswinging,pass_deflected,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
f5261b09-f8ee-4139-967e-1eb80c09f0f1,1748,2,00:01:17.419,46,17,104,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['32ec3a43-7529-4e98-b974-11edcdae517c'],,"[34.3, 74.4]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.419,2.9479999999999933,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1526995142251365
75b50b88-67d8-4083-bd37-f208f399f854,1749,2,00:01:17.419,46,17,104,1.142236,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['95077f76-23ce-443f-afe0-bba05218ee8a', 'be7c027c-b163-4398-bcdd-71da60dd6a88']",,"[34.5, 74.2]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,6928.0,Pedro Taunausú Domínguez Placeres,17.940178,-0.93175447,2.0,Low Pass,"[45.2, 59.8]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.419,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7625283461347399
be7c027c-b163-4398-bcdd-71da60dd6a88,1750,2,00:01:18.562,46,18,104,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['75b50b88-67d8-4083-bd37-f208f399f854'],,"[44.3, 62.0]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.562,1.1430000000000007,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8911257182139558
95077f76-23ce-443f-afe0-bba05218ee8a,1751,2,00:01:18.562,46,18,104,0.0,2,Ball Recovery,208,Las Palmas,3,From Free Kick,223,Málaga,,,['75b50b88-67d8-4083-bd37-f208f399f854'],,"[74.9, 20.3]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,78.562,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10091268836366629
1a7e708c-c423-49d7-8104-70bfa90d2e90,1752,2,00:01:30.667,46,30,105,2.802782,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['352f2c7e-379c-4633-8d1a-c08bd15122e1'],,"[55.7, 80.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,6721.0,Willian José da Silva,33.07703,-0.8431497,3.0,High Pass,"[77.7, 55.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.667,12.105000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9281475491997218
352f2c7e-379c-4633-8d1a-c08bd15122e1,1753,2,00:01:33.470,46,33,105,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['1a7e708c-c423-49d7-8104-70bfa90d2e90'],,"[77.7, 55.3]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.47,2.8029999999999973,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8036546967786449
0e44287d-331f-4891-af15-fe55efdc0879,1754,2,00:01:33.470,46,33,105,1.896104,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['352f2c7e-379c-4633-8d1a-c08bd15122e1', 'a9500ae9-b483-44a9-bc80-817a332a42d7']",,"[77.7, 55.3]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,"[87.1, 44.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.47,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1741929413729878
a9500ae9-b483-44a9-bc80-817a332a42d7,1755,2,00:01:35.366,46,35,105,2.150266,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['eea6a296-45a2-405f-b60f-7c69ca04e072'],,"[87.1, 44.4]",6721.0,Willian José da Silva,23.0,Center Forward,6934.0,Jerónimo Figueroa Cabrera,30.440105,-0.92992336,3.0,High Pass,"[105.3, 20.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.366,1.8960000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17035058286865046
eea6a296-45a2-405f-b60f-7c69ca04e072,1756,2,00:01:37.516,46,37,105,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['a9500ae9-b483-44a9-bc80-817a332a42d7'],,"[105.3, 20.0]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.516,2.1500000000000057,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5180546069564343
cc69c101-5da0-4349-8c7e-e44bd155d2f5,1757,2,00:01:37.516,46,37,105,1.412516,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['8ef02364-9374-4266-85da-299698dc4661', 'eea6a296-45a2-405f-b60f-7c69ca04e072']",,"[105.3, 20.0]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,"[108.7, 20.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.516,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5159583614898995
8ef02364-9374-4266-85da-299698dc4661,1758,2,00:01:38.929,46,38,105,1.94755,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['ee9e138e-c77e-4a86-9cc7-e65351d9ad36'],,"[108.7, 20.0]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,6608.0,Nabil El Zhar,27.630598,1.5237297,3.0,High Pass,"[110.0, 47.6]",38.0,Left Foot,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,98.929,1.4129999999999967,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6820910723800782
ee9e138e-c77e-4a86-9cc7-e65351d9ad36,1759,2,00:01:40.876,46,40,105,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['8ef02364-9374-4266-85da-299698dc4661'],,"[110.0, 49.6]",6608.0,Nabil El Zhar,12.0,Right Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.876,1.9470000000000027,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4027223250748452
66978781-4873-4cc7-bee7-1186d947d6e1,1760,2,00:01:40.876,46,40,105,0.0,22,Foul Committed,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['3a2106ad-539b-4476-8075-8dcb0ce033c2'],,"[110.9, 48.5]",6608.0,Nabil El Zhar,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.876,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.502245770173228
3a2106ad-539b-4476-8075-8dcb0ce033c2,1761,2,00:01:40.876,46,40,105,0.0,21,Foul Won,208,Las Palmas,4,From Throw In,223,Málaga,,,['66978781-4873-4cc7-bee7-1186d947d6e1'],,"[9.2, 31.6]",6844.0,Federico Ricca Rostagnol,6.0,Left Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.876,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6392820401523488
7a0690fb-8434-4c1d-82b6-fd9957b2b0a3,1762,2,00:02:26.571,47,26,106,3.42393,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['8709ac78-5521-42ac-ad12-5ea07f27931f', 'a9552eea-3a74-4139-bc2a-727c74ab3539']",,"[9.2, 31.2]",5577.0,Francisco Guillermo Ochoa Magaña,1.0,Goalkeeper,6707.0,Charles Días Barbosa de Oliveira,64.418396,0.38511863,3.0,High Pass,"[68.9, 55.4]",40.0,Right Foot,62.0,Free Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.571,45.69499999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5297151959419623
a9552eea-3a74-4139-bc2a-727c74ab3539,1763,2,00:02:29.994,47,29,106,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['7a0690fb-8434-4c1d-82b6-fd9957b2b0a3'],,"[69.1, 58.8]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.994,3.423000000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9060835089854297
0c68e90d-99a6-45e9-96b8-72c842d14583,1764,2,00:02:29.994,47,29,106,0.0,4,Duel,223,Málaga,3,From Free Kick,223,Málaga,,,['8709ac78-5521-42ac-ad12-5ea07f27931f'],,"[68.9, 55.4]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.994,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3236396024038174
8709ac78-5521-42ac-ad12-5ea07f27931f,1765,2,00:02:29.994,47,29,107,1.238678,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0c68e90d-99a6-45e9-96b8-72c842d14583', '4706fc51-b246-4974-8a72-ef8df1c104d4', '7a0690fb-8434-4c1d-82b6-fd9957b2b0a3']",,"[51.2, 24.7]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,6721.0,Willian José da Silva,17.008234,0.71883,2.0,Low Pass,"[64.0, 35.9]",,,66.0,Recovery,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.994,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9353730070292571
7c1d9cf6-7e9d-4bd5-b61f-ff333811e5bc,1766,2,00:02:31.130,47,31,107,0.537827,17,Pressure,208,Las Palmas,1,Regular Play,223,Málaga,,,"['4706fc51-b246-4974-8a72-ef8df1c104d4', 'f0e4e062-825c-4013-9bd5-9976e6b80fe2']",,"[54.8, 44.2]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.13,1.1359999999999957,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.010650321009933794
4706fc51-b246-4974-8a72-ef8df1c104d4,1767,2,00:02:31.233,47,31,107,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['7c1d9cf6-7e9d-4bd5-b61f-ff333811e5bc', '8709ac78-5521-42ac-ad12-5ea07f27931f']",,"[64.0, 35.9]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.233,0.10300000000000864,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8297114311260786
f0e4e062-825c-4013-9bd5-9976e6b80fe2,1768,2,00:02:31.233,47,31,107,1.182678,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['4706fc51-b246-4974-8a72-ef8df1c104d4', '4bb8e69f-66e4-4095-acb4-ed9a2ee9c676', '7c1d9cf6-7e9d-4bd5-b61f-ff333811e5bc', 'd659b5b5-0025-477c-aad4-41ac5a1ad2c8']",,"[64.0, 35.9]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,"[62.7, 34.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.233,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49760443550541655
4bb8e69f-66e4-4095-acb4-ed9a2ee9c676,1769,2,00:02:31.862,47,31,107,0.292628,17,Pressure,208,Las Palmas,1,Regular Play,223,Málaga,,,['f0e4e062-825c-4013-9bd5-9976e6b80fe2'],,"[56.7, 44.7]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.862,0.6289999999999907,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.15146976414578828
835d61bd-c9e1-40e1-a474-5ca330cd6ee2,1770,2,00:02:32.416,47,32,107,0.0,39,Dribbled Past,208,Las Palmas,1,Regular Play,223,Málaga,,,"['5ee7b771-303d-4d79-ac7b-97b1c6dfbb68', 'd659b5b5-0025-477c-aad4-41ac5a1ad2c8']",,"[57.4, 45.3]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.416,0.554000000000002,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.967160468438356
d659b5b5-0025-477c-aad4-41ac5a1ad2c8,1771,2,00:02:32.416,47,32,107,0.0,14,Dribble,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['835d61bd-c9e1-40e1-a474-5ca330cd6ee2'],,"[62.7, 34.8]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.416,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8815521724306709
5ee7b771-303d-4d79-ac7b-97b1c6dfbb68,1772,2,00:02:32.416,47,32,107,2.01972,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['835d61bd-c9e1-40e1-a474-5ca330cd6ee2', 'd659b5b5-0025-477c-aad4-41ac5a1ad2c8', 'f6ba8d0d-ebbb-4e18-98b0-3050f98d29a2']",,"[62.7, 34.8]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,"[67.4, 21.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.416,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19927804830611684
f6ba8d0d-ebbb-4e18-98b0-3050f98d29a2,1773,2,00:02:34.436,47,34,107,1.221772,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['806b11cd-71b0-434a-a133-338f7f59fa10'],,"[67.4, 21.1]",6721.0,Willian José da Silva,23.0,Center Forward,6934.0,Jerónimo Figueroa Cabrera,17.361164,-1.3971251,1.0,Ground Pass,"[70.4, 4.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.436,2.0200000000000102,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6464713742969259
d041e2e1-1c19-48f5-a020-7223c5a966de,1774,2,00:02:34.518,47,34,107,0.390346,17,Pressure,208,Las Palmas,1,Regular Play,223,Málaga,,,,,"[48.2, 63.9]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.518,0.08199999999999363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.33177343275889815
806b11cd-71b0-434a-a133-338f7f59fa10,1775,2,00:02:35.657,47,35,107,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f6ba8d0d-ebbb-4e18-98b0-3050f98d29a2'],,"[70.4, 4.0]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.65699999999998,1.1389999999999816,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7687968978497182
60b7c289-04d1-4913-9895-f433c5455dc0,1776,2,00:02:35.657,47,35,107,2.178191,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['70b3b82b-1a00-4d4f-ad1c-eb06e27afd70', '78ba0730-0300-41cb-9e27-98162d051a0c', '806b11cd-71b0-434a-a133-338f7f59fa10']",,"[70.4, 4.0]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,True,,,,,,,"[81.8, 3.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.65699999999998,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6932399045226632
70b3b82b-1a00-4d4f-ad1c-eb06e27afd70,1777,2,00:02:36.450,47,36,107,1.226013,17,Pressure,208,Las Palmas,1,Regular Play,223,Málaga,,,['60b7c289-04d1-4913-9895-f433c5455dc0'],,"[43.5, 75.7]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.45,0.7930000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.22517624118875534
78ba0730-0300-41cb-9e27-98162d051a0c,1778,2,00:02:37.835,47,37,107,0.0,3,Dispossessed,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a5f8c8a3-8639-49c0-b39d-00c74b3683f6'],,"[81.8, 3.1]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.835,1.3850000000000193,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.602321332574501
a5f8c8a3-8639-49c0-b39d-00c74b3683f6,1779,2,00:02:37.835,47,37,108,0.0,4,Duel,223,Málaga,1,Regular Play,223,Málaga,,,['78ba0730-0300-41cb-9e27-98162d051a0c'],,"[38.3, 77.0]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,True,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.835,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11549483677020855
e373a613-358d-4283-a543-14808c71aa70,1780,2,00:02:37.835,47,37,108,0.842157,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['a5f8c8a3-8639-49c0-b39d-00c74b3683f6', 'e4d12610-7723-415e-ac95-ae756a3326be']",,"[38.3, 77.0]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,"[36.2, 77.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.835,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8833270275324537
e4d12610-7723-415e-ac95-ae756a3326be,1781,2,00:02:38.678,47,38,108,0.819689,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['1f314bbb-b4a9-42ed-918b-cf42c40519bb'],,"[36.2, 77.8]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,6878.0,Miguel Torres Gómez,4.4922156,-2.8480036,1.0,Ground Pass,"[31.9, 76.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.678,0.8429999999999893,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5115510982177125
1f314bbb-b4a9-42ed-918b-cf42c40519bb,1782,2,00:02:39.497,47,39,108,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['e4d12610-7723-415e-ac95-ae756a3326be'],,"[31.9, 76.5]",6878.0,Miguel Torres Gómez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.497,0.8190000000000168,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7834524091180253
faac139c-04c6-4fdf-8687-6c89830ff8dc,1783,2,00:02:39.497,47,39,108,1.12656,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['63446a4e-c588-464f-b236-e678155ef73a'],,"[31.9, 75.9]",6878.0,Miguel Torres Gómez,2.0,Right Back,6563.0,Juan Pablo Añor Acosta,9.402127,-0.021273386,1.0,Ground Pass,"[41.3, 75.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.497,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19618600250934648
