id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,clearance_aerial_won,clearance_head,off_camera,duel_outcome_id,duel_outcome_name,clearance_right_foot,pass_cross,out,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_punched_out,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_outswinging,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,pass_deflected,block_deflection,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_aerial_won,goalkeeper_end_location,foul_committed_offensive,foul_committed_penalty,foul_won_penalty,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,pass_straight,pass_goal_assist,shot_one_on_one,dribble_overrun,foul_committed_advantage,foul_won_advantage,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ecc8cade-c17c-4ada-91b8-35069187e3c6,2764,2,00:28:46.363,73,46,150,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['9f07ba20-61fe-4b30-b199-1a03c9123b59'],"[58.4, 51.3]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.363,0.8849999999999909,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8122776424689669
9a40be03-8c1d-47e4-a865-fbafb47a575b,2765,2,00:28:46.363,73,46,150,0.121808,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['8da6ac54-3480-483a-9fe4-f3d6084f305e', 'ecc8cade-c17c-4ada-91b8-35069187e3c6']","[58.4, 51.3]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,"[58.4, 51.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.363,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04840560996092114
8da6ac54-3480-483a-9fe4-f3d6084f305e,2766,2,00:28:46.484,73,46,150,0.884366,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['5ce95cc0-922a-4b98-a344-ed16f3b874d3'],"[58.4, 51.3]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,6712.0,Gonzalo Escalante,6.8359346,-3.039013,1.0,Ground Pass,"[51.6, 50.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.484,0.12099999999986721,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06436502742690386
5ce95cc0-922a-4b98-a344-ed16f3b874d3,2767,2,00:28:47.369,73,47,150,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['8da6ac54-3480-483a-9fe4-f3d6084f305e'],"[51.6, 50.6]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.369,0.8849999999999909,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.863266657131359
5fa7990f-59c1-45ac-84ba-1f8960f451d7,2768,2,00:28:47.369,73,47,150,0.896853,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['c1eafd28-4df2-4d18-861e-44fadbf1599d'],"[51.6, 50.6]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,6557.0,Adrián González Morales,11.772,-1.2866625,1.0,Ground Pass,"[54.9, 39.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.369,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2696776508766585
819685f6-4ed3-45f2-99ca-f9a137a4e37a,2769,2,00:28:48.246,73,48,150,2.304953,17,Pressure,322,Eibar,1,Regular Play,215,Athletic Club,,,"['927d225d-4445-4bde-996e-675d6819c440', 'c1eafd28-4df2-4d18-861e-44fadbf1599d']","[65.4, 40.8]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.246,0.8770000000001801,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8719530280342233
c1eafd28-4df2-4d18-861e-44fadbf1599d,2770,2,00:28:48.266,73,48,150,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,"['5fa7990f-59c1-45ac-84ba-1f8960f451d7', '819685f6-4ed3-45f2-99ca-f9a137a4e37a']","[54.9, 39.3]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.266,0.01999999999998181,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6692044269284878
927d225d-4445-4bde-996e-675d6819c440,2771,2,00:28:48.266,73,48,150,2.554137,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['819685f6-4ed3-45f2-99ca-f9a137a4e37a', 'c1eafd28-4df2-4d18-861e-44fadbf1599d', 'dc10fc49-b28a-471b-9bba-368ed573f6db', 'eb70c1ee-a44c-471a-9a10-3d0a902600ba']","[54.9, 39.3]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[54.7, 40.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.266,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7611268861477011
eb70c1ee-a44c-471a-9a10-3d0a902600ba,2772,2,00:28:49.505,73,49,150,1.314526,17,Pressure,322,Eibar,1,Regular Play,215,Athletic Club,,,['927d225d-4445-4bde-996e-675d6819c440'],"[65.4, 39.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.505,1.2390000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9737444922562779
dc10fc49-b28a-471b-9bba-368ed573f6db,2773,2,00:28:50.820,73,50,150,0.0,3,Dispossessed,322,Eibar,1,Regular Play,322,Eibar,,,['dc2f8d21-fc08-4242-b05f-413b66418a64'],"[54.7, 40.9]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.82,1.3149999999998272,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.267495078452902
dc2f8d21-fc08-4242-b05f-413b66418a64,2774,2,00:28:50.820,73,50,150,0.0,4,Duel,322,Eibar,1,Regular Play,215,Athletic Club,,,['dc10fc49-b28a-471b-9bba-368ed573f6db'],"[65.4, 39.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.82,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13618221560976673
de1d3e6a-3422-46b3-aea1-014d519d18bf,2775,2,00:28:50.881,73,50,150,0.0,2,Ball Recovery,322,Eibar,1,Regular Play,215,Athletic Club,,,,"[66.1, 39.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.881,0.06100000000014916,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1764144899185317
f1a84445-ab9d-4e21-bc69-e62d30e7b7f8,2776,2,00:28:50.926,73,50,150,0.586507,17,Pressure,322,Eibar,1,Regular Play,322,Eibar,,,,"[53.4, 40.6]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.926,0.044999999999845386,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.24320758918203522
8dfe61c0-3402-4c4a-914b-f77d84530ce3,2777,2,00:28:51.601,73,51,151,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,,"[69.1, 39.5]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.601,0.6750000000001819,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5598223793655244
ae1fd713-c689-4328-8643-f361fbe4693f,2778,2,00:28:51.601,73,51,151,1.357247,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['8aa3fa4f-6f34-4388-803a-c0f3b41952f9', '8dfe61c0-3402-4c4a-914b-f77d84530ce3', 'a1cf42cf-fad3-4cb6-b188-903fc6e40396']","[69.1, 39.5]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,"[80.2, 39.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.601,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9555008524277949
a1cf42cf-fad3-4cb6-b188-903fc6e40396,2779,2,00:28:51.798,73,51,151,0.73826,17,Pressure,215,Athletic Club,1,Regular Play,322,Eibar,,,['ae1fd713-c689-4328-8643-f361fbe4693f'],"[49.5, 40.6]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.798,0.19699999999988904,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.011905035916019102
9acffaef-4709-483b-9598-cf54a9f4c229,2780,2,00:28:52.958,73,52,151,0.0,22,Foul Committed,215,Athletic Club,1,Regular Play,322,Eibar,,,['8aa3fa4f-6f34-4388-803a-c0f3b41952f9'],"[39.9, 40.4]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.958,1.1600000000000819,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3744380127884026
8aa3fa4f-6f34-4388-803a-c0f3b41952f9,2781,2,00:28:52.958,73,52,151,0.0,21,Foul Won,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['9acffaef-4709-483b-9598-cf54a9f4c229'],"[80.2, 39.7]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.958,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7192924927676109
d211eafd-e552-4934-a80e-83686225366d,2782,2,00:29:28.523,74,28,152,2.300664,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['0dcd01b5-4bf7-4ef9-906c-f2b6b6098e39'],"[80.4, 35.3]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6390.0,Markel Susaeta Laskurain,43.340168,0.5297353,3.0,High Pass,"[117.8, 57.2]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.523,35.56499999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6714173763719076
0dcd01b5-4bf7-4ef9-906c-f2b6b6098e39,2783,2,00:29:30.824,74,30,152,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['d211eafd-e552-4934-a80e-83686225366d'],"[117.8, 57.2]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.824,2.3010000000001583,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8470217253880338
8505da76-5c06-44e9-afa8-282060be7036,2784,2,00:29:30.824,74,30,152,1.663924,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['9b6f7358-6cb6-4ae6-956c-dfb9189018da'],"[117.4, 57.2]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,6845.0,Ager Aketxe Barrutia,22.138203,-2.2730532,3.0,High Pass,"[103.1, 40.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,74b65284-0db6-4b99-86fb-5f4a4b5d228e,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.824,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.80489273651392
9b6f7358-6cb6-4ae6-956c-dfb9189018da,2785,2,00:29:32.434,74,32,152,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['8505da76-5c06-44e9-afa8-282060be7036'],"[103.1, 40.3]",6845.0,Ager Aketxe Barrutia,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.434,1.6099999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5482770047789086
74b65284-0db6-4b99-86fb-5f4a4b5d228e,2786,2,00:29:32.434,74,32,152,0.817649,16,Shot,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['a2292a01-4471-4b28-a398-8b40dc3ab8cf'],"[102.7, 41.2]",6845.0,Ager Aketxe Barrutia,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053245675,"[120.0, 41.0, 4.9]",8505da76-5c06-44e9-afa8-282060be7036,40.0,Right Foot,87.0,Open Play,98.0,Off T,True,95.0,Volley,"[{'location': [119.1, 41.0], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.9, 31.8], 'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.7, 37.6], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 31.4], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 32.5], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [93.1, 37.2], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.8, 44.3], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.8, 39.1], 'player': {'id': 6666, 'name': 'Sabin Merino Zuloaga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.9, 48.2], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 45.8], 'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.2, 56.9], 'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.2, 43.0], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 38.5], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 35.9], 'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.2, 40.6], 'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.8, 45.4], 'player': {'id': 12191, 'name': 'Gorka Elustondo Urkola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [120.0, 56.0], 'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,1772.434,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.680516012314288
a2292a01-4471-4b28-a398-8b40dc3ab8cf,2787,2,00:29:33.252,74,33,152,0.0,23,Goal Keeper,215,Athletic Club,3,From Free Kick,322,Eibar,,,['74b65284-0db6-4b99-86fb-5f4a4b5d228e'],"[1.0, 39.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,"[1.0, 39.1]",,,,,,,,,,,,,,,,1773.252,0.8179999999999836,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7782140007281879
29c4b97a-31d7-46b8-bf67-dd49eb207d24,2788,2,00:30:10.073,75,10,152,0.0,19,Substitution,215,Athletic Club,3,From Free Kick,322,Eibar,,,,,24070.0,Saúl Berjón Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6776.0,David Juncà Reñé,,,,,,,,1810.073,36.82100000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5791927215540297
1bc2359f-c3d1-4642-b70a-f0b7f7ed8acd,2789,2,00:30:37.193,75,37,153,2.438673,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,"['4cc9cd55-7c5a-4661-81a1-b257994c9fe5', 'c0e15cf6-e81e-4716-b587-2f1ce13fd2dd']","[6.0, 44.0]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6700.0,Sergio Enrich Ametller,63.909702,0.32323498,3.0,High Pass,"[66.6, 64.3]",63.0,Goal Kick,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.193,27.11999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.39481875891006646
c0e15cf6-e81e-4716-b587-2f1ce13fd2dd,2790,2,00:30:39.631,75,39,153,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['1bc2359f-c3d1-4642-b70a-f0b7f7ed8acd'],"[59.7, 61.0]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.631,2.438000000000102,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9873470355774568
4cc9cd55-7c5a-4661-81a1-b257994c9fe5,2791,2,00:30:39.631,75,39,154,2.687901,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['1bc2359f-c3d1-4642-b70a-f0b7f7ed8acd', 'ac0150bb-257f-41c5-8be1-25f2e66f3cf3']","[53.5, 15.8]",6649.0,Óscar de Marcos Arana,6.0,Left Back,6666.0,Sabin Merino Zuloaga,26.23833,0.80426383,3.0,High Pass,"[71.7, 34.7]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.631,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9670734735867427
ac0150bb-257f-41c5-8be1-25f2e66f3cf3,2792,2,00:30:42.319,75,42,154,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['4cc9cd55-7c5a-4661-81a1-b257994c9fe5'],"[71.7, 34.7]",6666.0,Sabin Merino Zuloaga,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.319,2.6879999999998745,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6362678213233334
e67e702a-19d2-488d-ac40-19b5e46e61be,2793,2,00:30:42.319,75,42,154,0.0,38,Miscontrol,215,Athletic Club,1,Regular Play,215,Athletic Club,,,,"[71.9, 34.7]",6666.0,Sabin Merino Zuloaga,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.319,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4729638457171145
e1ddc28c-7823-4ad8-8846-ea91941e9022,2794,2,00:30:43.422,75,43,154,0.948832,30,Pass,215,Athletic Club,1,Regular Play,322,Eibar,,,"['806574c7-af2c-4542-8c4e-9e2a20509aea', '9514dee8-bb8b-41d4-83e4-005fd67d476b']","[52.7, 40.6]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,6712.0,Gonzalo Escalante,14.722093,1.33076,3.0,High Pass,"[56.2, 54.9]",66.0,Recovery,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.422,1.1030000000000655,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8257560368486915
9514dee8-bb8b-41d4-83e4-005fd67d476b,2795,2,00:30:44.371,75,44,154,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,322,Eibar,,,['e1ddc28c-7823-4ad8-8846-ea91941e9022'],"[59.0, 66.2]",6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.371,0.9490000000000691,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32194501050854474
