id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,pass_cross,foul_won_defensive,pass_technique_id,pass_technique_name,pass_outswinging,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_through_ball,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,pass_inswinging,pass_cut_back,dribble_nutmeg,dribble_overrun,block_deflection,pass_goal_assist,clearance_left_foot,pass_straight,shot_aerial_won,shot_first_time,foul_committed_offensive,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_advantage,foul_won_advantage,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
180f7a8d-cb72-4505-94b8-c7755887fd2e,2495,2,00:25:20.547,70,20,141,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['e4c786b6-d82f-46e5-992e-26e24614dfa7'],,"[32.8, 31.2]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.547,1.3260000000000218,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4440230727215416
93f0c876-ee7e-4c65-abad-bffdcacbacd6,2496,2,00:25:20.547,70,20,141,2.542139,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['180f7a8d-cb72-4505-94b8-c7755887fd2e', 'f9965aaf-7933-4b54-81ed-f7238778bda6']",,"[32.8, 31.2]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[46.8, 20.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.547,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9534589734655475
f9965aaf-7933-4b54-81ed-f7238778bda6,2497,2,00:25:23.089,70,23,141,1.777251,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['85eded2f-80f7-4668-a094-ea6956917c23'],,"[46.8, 20.9]",6647.0,Zouhair Feddal,5.0,Left Center Back,6784.0,Antonio García Aranda,16.714664,-1.347585,1.0,Ground Pass,"[50.5, 4.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.089,2.5419999999999163,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07758805817891967
85eded2f-80f7-4668-a094-ea6956917c23,2498,2,00:25:24.867,70,24,141,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['f9965aaf-7933-4b54-81ed-f7238778bda6'],,"[50.5, 4.6]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.867,1.77800000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6840211893387786
36269dfa-f81c-41c3-be8d-5aaf154d23e3,2499,2,00:25:24.867,70,24,141,2.331804,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['6627272f-a028-4a80-b594-c15b20230899', '85eded2f-80f7-4668-a094-ea6956917c23']",,"[50.5, 4.6]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,"[54.0, 4.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.867,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49507559844988736
6627272f-a028-4a80-b594-c15b20230899,2500,2,00:25:27.198,70,27,141,2.016919,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['91045dc7-080a-4357-a281-edad34aa61e7'],,"[54.0, 4.6]",6784.0,Antonio García Aranda,6.0,Left Back,6647.0,Zouhair Feddal,19.538935,2.2583263,1.0,Ground Pass,"[41.6, 19.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.198,2.331000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4813494791092906
91045dc7-080a-4357-a281-edad34aa61e7,2501,2,00:25:29.215,70,29,141,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['6627272f-a028-4a80-b594-c15b20230899'],,"[41.6, 19.7]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.215,2.0169999999998254,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1617719289729691
4344d9c2-f5e3-45cd-8ec0-6d236d83fec0,2502,2,00:25:29.215,70,29,141,3.060342,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['89105818-f660-44e1-97de-77036235f621', '91045dc7-080a-4357-a281-edad34aa61e7']",,"[41.6, 19.7]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[45.9, 18.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.215,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.003409902461889991
89105818-f660-44e1-97de-77036235f621,2503,2,00:25:32.276,70,32,141,2.724749,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['92766ef7-ad21-414b-9daa-a27fab0be8d2'],,"[45.9, 18.6]",6647.0,Zouhair Feddal,5.0,Left Center Back,27250.0,Nabil Ghilas,51.467464,0.21340029,3.0,High Pass,"[96.2, 29.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.276,3.061000000000149,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.596272368627416
92766ef7-ad21-414b-9daa-a27fab0be8d2,2504,2,00:25:35.000,70,35,141,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['89105818-f660-44e1-97de-77036235f621'],,"[96.2, 29.5]",27250.0,Nabil Ghilas,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.0,2.7239999999999327,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.158935081916186
a120f650-7551-4edb-a7ab-f461ebb6490f,2505,2,00:25:35.000,70,35,141,2.244756,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['758a8b90-331b-4919-b557-ce5e8102c54c', 'e4e9b56a-4a0e-4f76-8c6e-ba727aae8b20', 'fb992561-411c-4e9d-a5e4-c00ed0a4f25d']",,"[96.2, 29.5]",27250.0,Nabil Ghilas,23.0,Center Forward,23943.0,Rubén García Santos,9.749359,1.39553,2.0,Low Pass,"[97.9, 39.1]",,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6622339560614918
e4e9b56a-4a0e-4f76-8c6e-ba727aae8b20,2506,2,00:25:35.000,70,35,141,0.0,4,Duel,221,Levante UD,7,From Goal Kick,219,RC Deportivo La Coruña,,,['a120f650-7551-4edb-a7ab-f461ebb6490f'],,"[23.9, 50.6]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04711937991506521
fb992561-411c-4e9d-a5e4-c00ed0a4f25d,2507,2,00:25:37.245,70,37,141,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['a120f650-7551-4edb-a7ab-f461ebb6490f'],,"[88.0, 40.6]",23943.0,Rubén García Santos,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.245,2.244999999999891,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15694164221131013
758a8b90-331b-4919-b557-ce5e8102c54c,2508,2,00:25:37.245,70,37,141,3.41206,30,Pass,221,Levante UD,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['a120f650-7551-4edb-a7ab-f461ebb6490f', 'a596ccb6-46f4-4ef8-a1b8-22eb836ba009', 'f61528bc-1f38-45ab-a568-c391a1e78a0a']",,"[22.2, 41.0]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,6732.0,Lucas Pérez Martínez,38.00434,0.12663959,3.0,High Pass,"[59.9, 45.8]",66.0,Recovery,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.245,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06272561458998405
f61528bc-1f38-45ab-a568-c391a1e78a0a,2509,2,00:25:40.657,70,40,141,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,219,RC Deportivo La Coruña,,,['758a8b90-331b-4919-b557-ce5e8102c54c'],,"[64.2, 39.2]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.657,3.4120000000000346,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7324550289228389
a596ccb6-46f4-4ef8-a1b8-22eb836ba009,2510,2,00:25:40.657,70,40,141,1.375567,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['758a8b90-331b-4919-b557-ce5e8102c54c', '7c63d010-fc54-450b-bfeb-0865f906b857', '8f620383-49a0-4b78-a680-a767c951b497']",,"[60.2, 34.3]",27122.0,Simão Mate,11.0,Left Defensive Midfield,6668.0,José Luis Morales Nogales,20.777151,-1.0014831,3.0,High Pass,"[71.4, 16.8]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.657,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5571788403166062
8f620383-49a0-4b78-a680-a767c951b497,2511,2,00:25:42.033,70,42,141,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['a596ccb6-46f4-4ef8-a1b8-22eb836ba009'],,"[79.1, 10.6]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.033,1.3759999999999764,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6526535396175214
7c63d010-fc54-450b-bfeb-0865f906b857,2512,2,00:25:42.033,70,42,141,0.0,2,Ball Recovery,221,Levante UD,7,From Goal Kick,219,RC Deportivo La Coruña,,,['a596ccb6-46f4-4ef8-a1b8-22eb836ba009'],,"[48.7, 63.3]",6738.0,Juan Francisco Moreno Fuertes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.033,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5088964736397653
5263f6c1-0e2a-4ce9-8530-ec8628d87196,2513,2,00:25:42.033,70,42,141,1.744426,43,Carry,221,Levante UD,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['314a5904-73fa-4e7d-9f6c-97bce90e663c', '4b5ebff5-6c81-4ae8-897d-a14a88eee8f4', '7c63d010-fc54-450b-bfeb-0865f906b857']",,"[48.7, 63.3]",6738.0,Juan Francisco Moreno Fuertes,21.0,Left Wing,,,,,,,,,,,,"[49.0, 60.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.033,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7620796640895474
314a5904-73fa-4e7d-9f6c-97bce90e663c,2514,2,00:25:43.058,70,43,141,0.731355,17,Pressure,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['4b5ebff5-6c81-4ae8-897d-a14a88eee8f4', '5263f6c1-0e2a-4ce9-8530-ec8628d87196']",,"[74.8, 16.8]",6668.0,José Luis Morales Nogales,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.058,1.025000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.868125903970486
4b5ebff5-6c81-4ae8-897d-a14a88eee8f4,2515,2,00:25:43.777,70,43,141,0.0,38,Miscontrol,221,Levante UD,7,From Goal Kick,219,RC Deportivo La Coruña,,,['314a5904-73fa-4e7d-9f6c-97bce90e663c'],,"[49.0, 60.4]",6738.0,Juan Francisco Moreno Fuertes,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.777,0.7190000000000509,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6659605959979786
a927a850-5e66-4445-9f48-2d200cb76bf8,2516,2,00:25:46.484,70,46,141,0.0,2,Ball Recovery,221,Levante UD,7,From Goal Kick,221,Levante UD,,,,,"[60.8, 4.6]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.484,2.70699999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.830697231869665
c29078ab-ba6b-49cf-a4e4-6e173fb702f2,2517,2,00:25:46.484,70,46,141,0.308907,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['7dbfc587-894e-4fde-becb-c8f0bff07e60', 'a927a850-5e66-4445-9f48-2d200cb76bf8']",,"[60.8, 4.6]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,"[64.2, 4.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.484,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14030816906989918
7dbfc587-894e-4fde-becb-c8f0bff07e60,2518,2,00:25:46.793,70,46,141,0.0,14,Dribble,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['7963aae2-1c4f-401a-8ffa-6237a874667b'],,"[64.2, 4.9]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.793,0.3089999999999691,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08816022107007992
7963aae2-1c4f-401a-8ffa-6237a874667b,2519,2,00:25:46.793,70,46,141,0.0,4,Duel,221,Levante UD,7,From Goal Kick,219,RC Deportivo La Coruña,,,['7dbfc587-894e-4fde-becb-c8f0bff07e60'],,"[55.9, 75.2]",6738.0,Juan Francisco Moreno Fuertes,21.0,Left Wing,,,,,,,,,,,,,True,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.793,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.848681228962556
35463308-4d71-4b7f-b69d-720937f666f5,2520,2,00:25:55.992,70,55,142,1.609932,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['5a3c68aa-1c3f-4c8d-be03-4d52bf0bd5f9'],,"[65.6, 0.1]",6784.0,Antonio García Aranda,6.0,Left Back,6659.0,Víctor Camarasa Ferrando,14.199296,1.3651136,2.0,Low Pass,"[68.5, 14.0]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.992,9.19900000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3640198081629499
5a3c68aa-1c3f-4c8d-be03-4d52bf0bd5f9,2521,2,00:25:57.602,70,57,142,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['35463308-4d71-4b7f-b69d-720937f666f5'],,"[68.5, 14.0]",6659.0,Víctor Camarasa Ferrando,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.602,1.6100000000001273,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8802373954990246
647cc0e2-6b64-47f6-aa06-5250c13cc1ac,2522,2,00:25:57.602,70,57,142,0.013037,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['5a3c68aa-1c3f-4c8d-be03-4d52bf0bd5f9', 'a18fa28c-c209-4d59-a94f-a9ecc6c67b88']",,"[68.5, 14.0]",6659.0,Víctor Camarasa Ferrando,9.0,Right Defensive Midfield,,,,,,,,,,,,"[68.5, 14.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.602,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19718774365114522
a18fa28c-c209-4d59-a94f-a9ecc6c67b88,2523,2,00:25:57.615,70,57,142,0.97752,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['eae9bbaa-4ead-4fee-8471-988a02ffce03'],,"[68.5, 14.0]",6659.0,Víctor Camarasa Ferrando,9.0,Right Defensive Midfield,6784.0,Antonio García Aranda,10.553673,-1.790493,1.0,Ground Pass,"[66.2, 3.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.615,0.012999999999919964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8304645902735623
eae9bbaa-4ead-4fee-8471-988a02ffce03,2524,2,00:25:58.592,70,58,142,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['a18fa28c-c209-4d59-a94f-a9ecc6c67b88'],,"[66.2, 3.7]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.592,0.9770000000000891,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4676303624531073
b2a2a97a-c482-435f-ae4e-f1adfab4c87b,2525,2,00:25:58.592,70,58,142,0.618441,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['d24b390e-0bd5-4c99-9257-9e70157096e8', 'eae9bbaa-4ead-4fee-8471-988a02ffce03']",,"[66.2, 3.7]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,"[66.2, 3.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.592,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27725611410154183
d24b390e-0bd5-4c99-9257-9e70157096e8,2526,2,00:25:59.211,70,59,142,1.776678,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['3c63d43b-4fbe-4ba9-a4fc-a574bbcb0c70'],,"[66.2, 3.7]",6784.0,Antonio García Aranda,6.0,Left Back,6647.0,Zouhair Feddal,23.49319,2.9834418,1.0,Ground Pass,"[43.0, 7.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.211,0.6189999999999145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3372655368706047
3c63d43b-4fbe-4ba9-a4fc-a574bbcb0c70,2527,2,00:26:00.987,71,0,142,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['d24b390e-0bd5-4c99-9257-9e70157096e8'],,"[43.0, 7.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.987,1.7760000000000673,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3495112905194576
69c8bc65-7387-4acd-a006-67fcb13ef890,2528,2,00:26:00.987,71,0,142,1.081388,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['3c63d43b-4fbe-4ba9-a4fc-a574bbcb0c70', 'bf161050-7b18-4bd2-a465-b364dc9fdaa2']",,"[43.0, 7.4]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[42.8, 16.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.987,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9371688180044142
bf161050-7b18-4bd2-a465-b364dc9fdaa2,2529,2,00:26:02.069,71,2,142,1.6,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['8975d4cf-5b12-4da5-b2f0-b9593a56ef37'],,"[42.8, 16.5]",6647.0,Zouhair Feddal,5.0,Left Center Back,26012.0,David Navarro Pedrós,23.78571,1.9138203,1.0,Ground Pass,"[34.8, 38.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.069,1.08199999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3716049841721
8975d4cf-5b12-4da5-b2f0-b9593a56ef37,2530,2,00:26:03.669,71,3,142,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['bf161050-7b18-4bd2-a465-b364dc9fdaa2'],,"[34.8, 38.9]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.669,1.6000000000001364,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3543400622682312
