id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,out,clearance_aerial_won,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,pass_through_ball,pass_aerial_won,block_offensive,pass_cut_back,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_other,clearance_right_foot,foul_won_defensive,pass_goal_assist,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_overrun,clearance_left_foot,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,pass_outswinging,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
5c17e93c-ba2d-4baf-816d-90e3d1838068,1521,1,00:37:19.198,37,19,83,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,,"[69.0, 8.4]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.198,1.569999999999709,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8437817017252248
600ce2d7-9777-483a-98d0-83c50f469f20,1522,1,00:37:19.198,37,19,83,0.526116,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['24ebd5ee-d171-40d8-8584-7347f1b0e47f', '483288f8-e449-416c-8765-fbb4c48c15ff', '5c17e93c-ba2d-4baf-816d-90e3d1838068']",,"[69.0, 8.4]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[69.0, 7.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.198,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6799996325379842
483288f8-e449-416c-8765-fbb4c48c15ff,1523,1,00:37:19.496,37,19,83,1.142728,17,Pressure,210,Real Sociedad,1,Regular Play,218,Real Betis,,,"['24ebd5ee-d171-40d8-8584-7347f1b0e47f', '4377a516-4f6a-46fc-9f9a-bdfc5d3eaa43', '600ce2d7-9777-483a-98d0-83c50f469f20', 'e539ffe6-90e2-4ace-a032-ff68ef8c07ee']",,"[50.5, 67.2]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.496,0.2980000000002292,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3950131232516144
24ebd5ee-d171-40d8-8584-7347f1b0e47f,1524,1,00:37:19.724,37,19,83,0.802315,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['483288f8-e449-416c-8765-fbb4c48c15ff', 'e539ffe6-90e2-4ace-a032-ff68ef8c07ee']",,"[69.0, 7.6]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,10754.0,Héctor Hernández Ortega,3.6345563,-1.4327903,1.0,Ground Pass,"[69.5, 4.0]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239.724,0.22800000000006548,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2561668393493354
e539ffe6-90e2-4ace-a032-ff68ef8c07ee,1525,1,00:37:20.527,37,20,83,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['24ebd5ee-d171-40d8-8584-7347f1b0e47f', '483288f8-e449-416c-8765-fbb4c48c15ff']",,"[69.5, 4.0]",10754.0,Héctor Hernández Ortega,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.527,0.8029999999998836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8307392198409371
4377a516-4f6a-46fc-9f9a-bdfc5d3eaa43,1526,1,00:37:20.527,37,20,83,1.581955,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['483288f8-e449-416c-8765-fbb4c48c15ff', 'f44a9c78-f916-4065-9496-604aa171d55f']",,"[69.5, 4.0]",10754.0,Héctor Hernández Ortega,6.0,Left Back,6899.0,Rubén Pardo Gutiérrez,18.943336,1.9042325,3.0,High Pass,"[63.3, 21.9]",38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.527,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5288890797413828
f44a9c78-f916-4065-9496-604aa171d55f,1527,1,00:37:22.109,37,22,83,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['4377a516-4f6a-46fc-9f9a-bdfc5d3eaa43'],,"[63.3, 21.9]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.109,1.58199999999988,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8267382252312825
5e39ea42-f181-4555-957b-e6459b59aea6,1528,1,00:37:22.109,37,22,83,1.786855,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6b5c019e-f19d-4ffe-b8ee-3a5e584c13a7', 'f44a9c78-f916-4065-9496-604aa171d55f']",,"[63.3, 21.9]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[63.0, 25.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.109,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2748728559095439
6b5c019e-f19d-4ffe-b8ee-3a5e584c13a7,1529,1,00:37:23.895,37,23,83,3.005044,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['bc69e348-dd01-49a8-9248-4720b9d7e4fa'],,"[63.0, 25.0]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,6679.0,Aritz Elustondo Irribaria,46.217747,1.436243,2.0,Low Pass,"[69.2, 70.8]",40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243.895,1.7860000000000582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8574778880001073
bc69e348-dd01-49a8-9248-4720b9d7e4fa,1530,1,00:37:26.900,37,26,83,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6b5c019e-f19d-4ffe-b8ee-3a5e584c13a7'],,"[69.2, 70.8]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246.9,3.005000000000109,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9519281446963688
2e9c040d-6840-4713-a9ae-b325975c09e7,1531,1,00:37:26.900,37,26,83,5.784187,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['2ee7bf9e-fc80-4a5b-9542-d084a4565a9b', 'bc69e348-dd01-49a8-9248-4720b9d7e4fa']",,"[69.2, 70.8]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,"[74.7, 74.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246.9,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8307929688348632
2ee7bf9e-fc80-4a5b-9542-d084a4565a9b,1532,1,00:37:32.685,37,32,83,1.296292,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['4e54f5ba-81ff-402b-878d-9c2e55824b97'],,"[74.7, 74.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,16622.0,Mikel González de Martín Martínez,11.985408,-2.9229238,1.0,Ground Pass,"[63.0, 71.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.685,5.7849999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9975754149915996
4e54f5ba-81ff-402b-878d-9c2e55824b97,1533,1,00:37:33.981,37,33,83,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['2ee7bf9e-fc80-4a5b-9542-d084a4565a9b'],,"[63.0, 71.4]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253.981,1.2960000000002765,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16377406689904594
bd7ee6bb-56d0-48e5-a020-1f1e8db63a70,1534,1,00:37:33.981,37,33,83,4.959595,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['4e54f5ba-81ff-402b-878d-9c2e55824b97', '7af1f13a-4a0e-4c1a-bdeb-a4cc19520588']",,"[63.0, 71.4]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,,"[39.7, 78.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253.981,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40643723778463214
7af1f13a-4a0e-4c1a-bdeb-a4cc19520588,1535,1,00:37:38.941,37,38,83,2.882089,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b545a7fb-8b82-49ca-813f-cd01b9119a21'],,"[39.7, 78.1]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,6694.0,Gerónimo Rulli,34.557922,-2.4401853,1.0,Ground Pass,"[13.3, 55.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.941,4.959999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1407185105909935
b2dc6e15-6bf8-4122-8148-ace6805ec7ea,1536,1,00:37:41.220,37,41,83,0.728258,17,Pressure,210,Real Sociedad,1,Regular Play,218,Real Betis,,,"['4ffe0ed2-d8e8-40fd-9adf-dc237ba780de', 'b545a7fb-8b82-49ca-813f-cd01b9119a21']",,"[100.1, 21.5]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261.22,2.2789999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6527839384468673
b545a7fb-8b82-49ca-813f-cd01b9119a21,1537,1,00:37:41.823,37,41,83,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['7af1f13a-4a0e-4c1a-bdeb-a4cc19520588', 'b2dc6e15-6bf8-4122-8148-ace6805ec7ea']",,"[13.3, 55.8]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261.823,0.6030000000000655,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5667991135747923
4ffe0ed2-d8e8-40fd-9adf-dc237ba780de,1538,1,00:37:41.823,37,41,83,2.172883,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['66e1f45b-9d38-4857-9795-6df64019e820', 'b2dc6e15-6bf8-4122-8148-ace6805ec7ea']",,"[14.0, 54.3]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,47.336773,-0.41071695,3.0,High Pass,"[57.4, 35.4]",40.0,Right Foot,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261.823,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9129187595847744
66e1f45b-9d38-4857-9795-6df64019e820,1539,1,00:37:43.995,37,43,84,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,['4ffe0ed2-d8e8-40fd-9adf-dc237ba780de'],,"[62.7, 44.7]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263.995,2.1720000000000255,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30588606750727887
20d4dbe0-37ae-4835-aef8-23c5d831888f,1540,1,00:37:43.995,37,43,84,1.683976,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2f7587a0-091a-4657-b20a-017b6bd41f02', '5f0b8eb4-b15b-4883-8cbc-4aa6fb5bb893', '66e1f45b-9d38-4857-9795-6df64019e820']",,"[62.7, 44.7]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,True,"[63.5, 41.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263.995,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4708802056462359
2f7587a0-091a-4657-b20a-017b6bd41f02,1541,1,00:37:44.098,37,44,84,1.012085,17,Pressure,218,Real Betis,1,Regular Play,210,Real Sociedad,,,['20d4dbe0-37ae-4835-aef8-23c5d831888f'],,"[54.3, 33.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264.098,0.10300000000006548,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3349192865991293
afa946a4-9f63-42f1-ae73-f30f6808fcb4,1542,1,00:37:44.772,37,44,84,1.50194,17,Pressure,218,Real Betis,1,Regular Play,210,Real Sociedad,,,['5f0b8eb4-b15b-4883-8cbc-4aa6fb5bb893'],,"[58.7, 37.7]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264.772,0.6739999999999782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7979144426093215
bfe3dcd5-12b6-409a-b045-18089d137117,1543,1,00:37:45.679,37,45,84,0.0,22,Foul Committed,218,Real Betis,1,Regular Play,210,Real Sociedad,,,['5f0b8eb4-b15b-4883-8cbc-4aa6fb5bb893'],,"[56.6, 38.7]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.679,0.9070000000001528,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8416827496510592
5f0b8eb4-b15b-4883-8cbc-4aa6fb5bb893,1544,1,00:37:45.679,37,45,84,0.0,21,Foul Won,218,Real Betis,1,Regular Play,218,Real Betis,,,"['afa946a4-9f63-42f1-ae73-f30f6808fcb4', 'bfe3dcd5-12b6-409a-b045-18089d137117']",,"[63.5, 41.4]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.679,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47285389462384686
04e43cc8-13b0-4cb7-a53f-8c20e83aa9bb,1545,1,00:37:58.619,37,58,85,1.598437,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['b5e8b3c2-cb4a-48e7-b9a3-72bd1ca5ea19'],True,"[64.6, 38.8]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,7161.0,Germán Alejandro Pezzella,21.392756,1.8259788,1.0,Ground Pass,"[59.2, 59.5]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.619,12.940000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3104739210358286
b5e8b3c2-cb4a-48e7-b9a3-72bd1ca5ea19,1546,1,00:38:00.217,38,0,85,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['04e43cc8-13b0-4cb7-a53f-8c20e83aa9bb'],,"[59.2, 59.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280.217,1.5979999999999563,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24737671295505415
1c5c07ae-f4cf-465f-909e-c2b9b1677cdc,1547,1,00:38:02.186,38,2,85,1.551042,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['581cd496-a515-4068-97e1-7f8e6c58db6f'],,"[61.6, 57.0]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6872.0,Bruno González Cabrera,26.596241,-1.78294,1.0,Ground Pass,"[56.0, 31.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282.186,1.969000000000051,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5548014660262534
581cd496-a515-4068-97e1-7f8e6c58db6f,1548,1,00:38:03.737,38,3,85,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['1c5c07ae-f4cf-465f-909e-c2b9b1677cdc'],,"[56.0, 31.0]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.737,1.5509999999999309,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.595057241978563
587630c2-cb45-4c4e-9f0d-e453166327a0,1549,1,00:38:03.737,38,3,85,1.425279,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['581cd496-a515-4068-97e1-7f8e6c58db6f', 'f8f13c5e-74bd-4aa6-ab20-e36220f19d6c']",,"[56.0, 31.0]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,"[56.8, 23.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.737,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3633747555282598
f8f13c5e-74bd-4aa6-ab20-e36220f19d6c,1550,1,00:38:05.163,38,5,85,1.169511,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['c12dcb31-1cfa-4c09-9899-760b06bf4755'],,"[56.8, 23.0]",6872.0,Bruno González Cabrera,5.0,Left Center Back,24132.0,Francisco Miguel Varela Martín,21.85635,-1.1911396,1.0,Ground Pass,"[64.9, 2.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2285.163,1.4259999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8490719722707291
c12dcb31-1cfa-4c09-9899-760b06bf4755,1551,1,00:38:06.332,38,6,85,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['f8f13c5e-74bd-4aa6-ab20-e36220f19d6c'],,"[64.9, 2.7]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.332,1.168999999999869,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9524702869294865
736ed969-e308-4c11-99c6-915acd6f0afd,1552,1,00:38:06.332,38,6,85,0.520181,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['1efc70b8-62cc-4c9b-845c-1f1bbec6a2d1', 'c12dcb31-1cfa-4c09-9899-760b06bf4755']",,"[64.9, 2.7]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,"[64.9, 2.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.332,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7200356688965657
1efc70b8-62cc-4c9b-845c-1f1bbec6a2d1,1553,1,00:38:06.852,38,6,85,0.782386,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['db7d4d73-6538-4f33-84a8-cf682ae630cd'],,"[64.9, 2.7]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,6873.0,Francisco Portillo Soler,13.024976,0.13863973,1.0,Ground Pass,"[77.8, 4.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.852,0.5199999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24454987739977252
db7d4d73-6538-4f33-84a8-cf682ae630cd,1554,1,00:38:07.635,38,7,85,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['1efc70b8-62cc-4c9b-845c-1f1bbec6a2d1'],,"[77.8, 4.5]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.635,0.7830000000003565,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6406456889736992
