id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,counterpress,pass_switch,out,dribble_outcome_id,dribble_outcome_name,dribble_overrun,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_deflected,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,pass_inswinging,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_outswinging,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,ball_recovery_recovery_failure,pass_cut_back,dribble_nutmeg,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,pass_straight,50_50_outcome_id,50_50_outcome_name,shot_saved_to_post,goalkeeper_shot_saved_to_post,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
930c2d20-0d42-42ac-be1b-1f039d36291c,2283,2,00:25:44.071,70,44,155,0.897774,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['9536821e-71be-4f3d-b6d3-7cf494cffc29'],,"[98.0, 39.2]",27109.0,Youssef El-Arabi,23.0,Center Forward,6680.0,Rubén Rochina Naixes,8.602325,1.8778421,1.0,Ground Pass,"[95.4, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.071,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.596423745974873
da870afd-c7a1-454b-ba4b-348fd36bcbb2,2284,2,00:25:44.298,70,44,155,0.452609,17,Pressure,1049,Granada,4,From Throw In,222,Villarreal,,,,,"[24.9, 38.3]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.298,0.22700000000008913,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5150759397573051
9536821e-71be-4f3d-b6d3-7cf494cffc29,2285,2,00:25:44.969,70,44,155,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['930c2d20-0d42-42ac-be1b-1f039d36291c'],,"[95.4, 47.4]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.969,0.6710000000000491,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1844365096710242
e5fc8607-6d24-46f5-b650-c4e4bca0ea84,2286,2,00:25:44.969,70,44,155,0.331213,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['25b07af4-5eae-480e-b3de-f0564e2d7aa4', '9536821e-71be-4f3d-b6d3-7cf494cffc29']",,"[95.4, 47.4]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,,,,,,"[96.6, 46.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.969,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9853712525992369
25b07af4-5eae-480e-b3de-f0564e2d7aa4,2287,2,00:25:45.300,70,45,155,0.0,38,Miscontrol,1049,Granada,4,From Throw In,1049,Granada,,,,,"[96.6, 46.8]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.3,0.3309999999999036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.793154255757682
2d04308e-1e88-4080-a434-50de2e7ec8f1,2288,2,00:25:45.510,70,45,155,0.0,9,Clearance,1049,Granada,4,From Throw In,222,Villarreal,,,,,"[19.9, 36.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.51,0.21000000000003638,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5467884549909708
ca6519e5-73f4-452e-b6f5-6fbff860f3d6,2289,2,00:25:47.144,70,47,155,0.0,2,Ball Recovery,1049,Granada,4,From Throw In,1049,Granada,,,,,"[82.0, 51.1]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.144,1.6340000000000146,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12059475887246707
aa758999-1ec8-4465-9c0d-39e9374946e6,2290,2,00:25:47.144,70,47,155,0.960395,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['c85c66b5-5449-4456-bef8-d14cbaa495c8', 'ca6519e5-73f4-452e-b6f5-6fbff860f3d6']",,"[82.0, 51.1]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,"[82.8, 51.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.144,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8917819803257964
c85c66b5-5449-4456-bef8-d14cbaa495c8,2291,2,00:25:48.104,70,48,155,1.650408,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['a0d39682-34a5-4650-b0de-c90dcf4b697e'],,"[82.8, 51.1]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,18721.0,Robert Ibáñez Castro,21.81559,0.5498532,3.0,High Pass,"[101.4, 62.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.104,0.9600000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8838637982285495
a0d39682-34a5-4650-b0de-c90dcf4b697e,2292,2,00:25:49.755,70,49,155,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['c85c66b5-5449-4456-bef8-d14cbaa495c8'],,"[101.4, 62.5]",18721.0,Robert Ibáñez Castro,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.755,1.6510000000000673,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07648604302750384
62c996e1-d287-4692-8a1c-87f5f4245d79,2293,2,00:25:49.755,70,49,155,2.599469,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['91cc718a-eecc-4bc4-9b41-1512bb160045', 'a0d39682-34a5-4650-b0de-c90dcf4b697e']",,"[101.4, 62.5]",18721.0,Robert Ibáñez Castro,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,"[104.8, 60.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.755,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22702993744051936
91cc718a-eecc-4bc4-9b41-1512bb160045,2294,2,00:25:52.354,70,52,155,0.894155,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['f0f0a680-a922-4eb1-9353-41a84a1e2036'],,"[104.8, 60.7]",18721.0,Robert Ibáñez Castro,19.0,Center Attacking Midfield,6680.0,Rubén Rochina Naixes,6.9310894,-2.3765998,1.0,Ground Pass,"[99.8, 55.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.354,2.5989999999999327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.06833184715481966
76a1ece6-865d-4342-99a8-1e85dfe29302,2295,2,00:25:52.843,70,52,155,1.563385,17,Pressure,1049,Granada,4,From Throw In,222,Villarreal,,,"['f0f0a680-a922-4eb1-9353-41a84a1e2036', 'f1ffbe68-db89-4f5f-b81d-565bb72c5cf6']",,"[20.3, 24.6]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.843,0.48900000000003274,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.35240193209455895
f0f0a680-a922-4eb1-9353-41a84a1e2036,2296,2,00:25:53.248,70,53,155,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,"['76a1ece6-865d-4342-99a8-1e85dfe29302', '91cc718a-eecc-4bc4-9b41-1512bb160045']",,"[99.8, 55.9]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.248,0.4049999999999727,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7550391903104193
f1ffbe68-db89-4f5f-b81d-565bb72c5cf6,2297,2,00:25:53.248,70,53,155,1.675923,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['53d84744-1f71-4b0e-85a2-ded868af718a', '6603030d-7316-472a-8565-5c3cf113f52e', '76a1ece6-865d-4342-99a8-1e85dfe29302', 'f0f0a680-a922-4eb1-9353-41a84a1e2036']",,"[99.8, 55.9]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,True,,,,,"[99.4, 47.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.248,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8494274358772493
53d84744-1f71-4b0e-85a2-ded868af718a,2298,2,00:25:54.267,70,54,155,0.457611,17,Pressure,1049,Granada,4,From Throw In,222,Villarreal,,,['f1ffbe68-db89-4f5f-b81d-565bb72c5cf6'],,"[20.3, 31.3]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.267,1.0190000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03318830469079925
6603030d-7316-472a-8565-5c3cf113f52e,2299,2,00:25:54.924,70,54,155,0.0,3,Dispossessed,1049,Granada,4,From Throw In,1049,Granada,,,['9dc77609-f835-42b0-9a29-9b8c6772ec47'],,"[99.4, 47.8]",6680.0,Rubén Rochina Naixes,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.924,0.6569999999999254,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6755810257974744
9dc77609-f835-42b0-9a29-9b8c6772ec47,2300,2,00:25:54.924,70,54,155,0.0,4,Duel,1049,Granada,4,From Throw In,222,Villarreal,,,['6603030d-7316-472a-8565-5c3cf113f52e'],,"[20.7, 32.3]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.924,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4188527828075145
a24af5a2-d09e-421b-9456-4bf4ad874d2e,2301,2,00:25:56.928,70,56,155,1.434424,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['edc4d076-949c-4203-8bfc-1b9a08037222'],,"[76.1, 47.6]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,20064.0,Hugo Miguel Almeida Costa Lopes,22.11651,1.1860918,1.0,Ground Pass,"[84.4, 68.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.928,2.004000000000133,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6690009011038694
edc4d076-949c-4203-8bfc-1b9a08037222,2302,2,00:25:58.362,70,58,155,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['a24af5a2-d09e-421b-9456-4bf4ad874d2e'],,"[84.4, 68.1]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.362,1.433999999999969,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7151158439643741
446e29ef-42fe-45fd-ad8f-0edbb5ede074,2303,2,00:25:58.362,70,58,155,1.562422,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['7517cea2-d305-4c25-91e3-280ed45c5352', 'edc4d076-949c-4203-8bfc-1b9a08037222']",,"[84.4, 68.1]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,"[89.6, 71.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.362,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23162606779991413
7517cea2-d305-4c25-91e3-280ed45c5352,2304,2,00:25:59.925,70,59,155,0.863307,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['474444ec-dd51-4435-a275-5f31425cc8b4'],,"[89.6, 71.9]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,18721.0,Robert Ibáñez Castro,12.146193,0.39732435,1.0,Ground Pass,"[100.8, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.925,1.5629999999998745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5684605656919596
474444ec-dd51-4435-a275-5f31425cc8b4,2305,2,00:26:00.788,71,0,155,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['7517cea2-d305-4c25-91e3-280ed45c5352'],,"[100.8, 76.6]",18721.0,Robert Ibáñez Castro,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.788,0.8630000000000564,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.041599806765350245
6111efb7-b10c-4d68-9a9f-b05a72b35ab6,2306,2,00:26:00.788,71,0,155,3.166112,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['1edfdeaa-ef9a-4036-ad57-b1ab09f72dfc', '474444ec-dd51-4435-a275-5f31425cc8b4']",,"[100.8, 76.6]",18721.0,Robert Ibáñez Castro,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,"[102.0, 73.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.788,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.577731544238892
1edfdeaa-ef9a-4036-ad57-b1ab09f72dfc,2307,2,00:26:03.954,71,3,155,0.99622,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['ed116080-ed99-4583-a6f0-9a1e26a53025'],,"[102.0, 73.2]",18721.0,Robert Ibáñez Castro,19.0,Center Attacking Midfield,20064.0,Hugo Miguel Almeida Costa Lopes,4.4777226,0.513606,1.0,Ground Pass,"[105.9, 75.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.954,3.16599999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.009676213501146447
ed116080-ed99-4583-a6f0-9a1e26a53025,2308,2,00:26:04.950,71,4,155,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['1edfdeaa-ef9a-4036-ad57-b1ab09f72dfc'],,"[105.9, 75.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.95,0.9960000000000946,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11017405545265113
0867b9b4-b99a-4079-ae4c-dbd49634d233,2309,2,00:26:04.950,71,4,155,0.758242,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['0605d22c-fca7-40be-b790-3cddcc0b0fcf', 'ed116080-ed99-4583-a6f0-9a1e26a53025']",,"[105.9, 75.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,"[105.9, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.95,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.966378705294592
0605d22c-fca7-40be-b790-3cddcc0b0fcf,2310,2,00:26:05.709,71,5,155,0.301759,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['08fb3944-4c2f-412b-973a-62e51927e599'],,"[105.9, 75.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,6.0207973,-1.0104364,2.0,Low Pass,"[109.1, 70.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.709,0.7590000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.024548709278622183
08fb3944-4c2f-412b-973a-62e51927e599,2311,2,00:26:06.010,71,6,155,0.0,6,Block,1049,Granada,4,From Throw In,222,Villarreal,,,['0605d22c-fca7-40be-b790-3cddcc0b0fcf'],,"[11.0, 9.8]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.01,0.3009999999999309,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6409284840077187
86aad7bf-c124-4b23-9d96-ff19ef5f8dc6,2312,2,00:26:12.169,71,12,156,0.337635,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['8bca9849-b9f1-4eb8-8184-d5a4051d49c7'],True,"[107.1, 80.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,18721.0,Robert Ibáñez Castro,5.632051,-1.4640607,2.0,Low Pass,"[107.7, 74.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.169,6.1590000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.09151424280865339
8bca9849-b9f1-4eb8-8184-d5a4051d49c7,2313,2,00:26:12.507,71,12,156,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['86aad7bf-c124-4b23-9d96-ff19ef5f8dc6'],,"[107.7, 74.4]",18721.0,Robert Ibáñez Castro,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.507,0.33799999999996544,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05650149460985365
138cdb19-3b33-4f9d-8e8d-661d76d4da5d,2314,2,00:26:12.507,71,12,156,2.237583,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['027a75be-0328-4c94-8ca7-a11a661ca88d'],True,"[106.9, 74.0]",18721.0,Robert Ibáñez Castro,19.0,Center Attacking Midfield,20064.0,Hugo Miguel Almeida Costa Lopes,4.103657,0.81986725,1.0,Ground Pass,"[109.7, 77.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.507,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.045911573240428494
027a75be-0328-4c94-8ca7-a11a661ca88d,2315,2,00:26:14.745,71,14,156,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['138cdb19-3b33-4f9d-8e8d-661d76d4da5d'],,"[109.7, 77.0]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.745,2.237999999999829,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8771902456101806
30de1f9b-9ed7-44b4-b0e0-bad5f6d19099,2316,2,00:26:14.905,71,14,156,0.515726,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['321d205c-1e05-4801-bf06-9d53406d2afa'],,"[111.3, 77.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,4.5122056,-1.3473197,2.0,Low Pass,"[112.3, 73.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.905,0.16000000000008185,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7317395072791252
321d205c-1e05-4801-bf06-9d53406d2afa,2317,2,00:26:15.420,71,15,156,0.0,6,Block,1049,Granada,4,From Throw In,222,Villarreal,,,['30de1f9b-9ed7-44b4-b0e0-bad5f6d19099'],,"[7.8, 7.1]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.42,0.5150000000001,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23239412002162452
9652867e-a2ba-4ed5-a411-d77503bea9b8,2318,2,00:26:17.990,71,17,157,0.0,2,Ball Recovery,222,Villarreal,6,From Counter,222,Villarreal,,,,,"[4.8, 34.3]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.99,2.5699999999999363,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7089784120202383
