id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,interception_outcome_id,interception_outcome_name,pass_switch,off_camera,out,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,dribble_overrun,pass_cross,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,dribble_nutmeg,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_aerial_won,goalkeeper_end_location,clearance_right_foot,shot_first_time,pass_outswinging,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_cut_back,miscontrol_aerial_won,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_through_ball,goalkeeper_punched_out,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
1372fb87-7575-4d33-8163-7ef41dc03bf7,1345,1,00:35:21.983,35,21,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['fa900c4e-e878-4c04-9d11-53928abcfe33'],"[81.3, 74.2]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.983,1.4920000000001892,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8636162185402134
99804439-e951-4824-a8c4-fee42160b70b,1346,1,00:35:21.983,35,21,79,2.759349,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['1372fb87-7575-4d33-8163-7ef41dc03bf7', 'f54789f7-9823-40a1-bc7b-d8a4f41fc9a7']","[81.3, 74.2]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,,,,,,,,,,"[86.9, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.983,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3186957226194841
f54789f7-9823-40a1-bc7b-d8a4f41fc9a7,1347,1,00:35:24.742,35,24,79,0.109904,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9ceb731f-4b92-49d7-9436-0a32e61cdc0f'],"[86.9, 69.5]",8167.0,Sergio Ezequiel Araújo,23.0,Center Forward,,,3.6687872,-1.2662854,2.0,Low Pass,"[88.0, 66.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.742,2.7590000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.16019548768733327
9ceb731f-4b92-49d7-9436-0a32e61cdc0f,1348,1,00:35:24.852,35,24,79,0.0,6,Block,208,Las Palmas,1,Regular Play,1041,Sporting Gijón,,,['f54789f7-9823-40a1-bc7b-d8a4f41fc9a7'],"[32.1, 14.1]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.852,0.10999999999967258,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8231800241300533
e50c4e44-8727-420e-9de9-79d93a44c235,1349,1,00:35:31.307,35,31,79,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,"[78.3, 77.6]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.307,6.454999999999927,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2769000926088442
f3ac3111-eee9-4e90-8d2f-a4ac09030ad7,1350,1,00:35:31.307,35,31,79,2.607023,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['6e3e1004-5a7b-4fbf-8ed8-8d0dcbce2f15', 'e50c4e44-8727-420e-9de9-79d93a44c235']","[78.3, 77.6]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,"[48.8, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.307,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5624956714963217
6e3e1004-5a7b-4fbf-8ed8-8d0dcbce2f15,1351,1,00:35:33.914,35,33,79,1.750665,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4e7544e2-b631-4e62-b103-1948f27480b9'],"[48.8, 76.1]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,3610.0,Roque Mesa Quevedo,17.321663,-1.0244364,1.0,Ground Pass,"[57.8, 61.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.914,2.6070000000004256,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.864025368173656
4e7544e2-b631-4e62-b103-1948f27480b9,1352,1,00:35:35.665,35,35,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6e3e1004-5a7b-4fbf-8ed8-8d0dcbce2f15'],"[57.8, 61.3]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.665,1.750999999999749,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09760434391622064
36640ac9-54e3-4f72-8a51-4d074d4008e8,1353,1,00:35:35.665,35,35,79,5.010041,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['4e7544e2-b631-4e62-b103-1948f27480b9', 'c3190062-3e9e-4b85-b490-0532571b101e']","[57.8, 61.3]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.1, 64.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.665,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5186449335732676
c3190062-3e9e-4b85-b490-0532571b101e,1354,1,00:35:40.675,35,40,79,1.095868,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8e7e9992-3365-4b47-8f4c-5aff5adaf94c'],"[63.1, 64.3]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,7906.0,David Simón Rodríguez Santana,14.288807,1.0507822,1.0,Ground Pass,"[70.2, 76.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.675,5.010000000000218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5612043495522573
8e7e9992-3365-4b47-8f4c-5aff5adaf94c,1355,1,00:35:41.771,35,41,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c3190062-3e9e-4b85-b490-0532571b101e'],"[70.2, 76.7]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.771,1.0960000000000036,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9983222116631056
69bc8d52-0001-4660-80d5-d7416055cf6e,1356,1,00:35:41.771,35,41,79,1.04827,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8e7e9992-3365-4b47-8f4c-5aff5adaf94c', '9a015451-c30c-4ab5-a2f9-7316a162dd50']","[70.2, 76.7]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,"[70.4, 76.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.771,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0016719696842548704
9a015451-c30c-4ab5-a2f9-7316a162dd50,1357,1,00:35:42.819,35,42,79,1.533118,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['30825566-6ed4-497e-b3cd-83022fe023e7'],"[70.4, 76.5]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,6929.0,José Vicente Gómez Umpiérrez,24.63331,-1.9799525,1.0,Ground Pass,"[60.6, 53.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.819,1.0479999999997744,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.18669280025845392
30825566-6ed4-497e-b3cd-83022fe023e7,1358,1,00:35:44.352,35,44,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9a015451-c30c-4ab5-a2f9-7316a162dd50'],"[60.6, 53.9]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.352,1.5329999999999018,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6975762512602697
dd77e567-e4b8-4c83-b0f7-3d6a1f98ac25,1359,1,00:35:44.352,35,44,79,3.648428,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['30825566-6ed4-497e-b3cd-83022fe023e7', '8ae5345d-321b-4ca8-bbf2-21b1a6ef1797']","[60.6, 53.9]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[69.6, 53.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.352,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.457805111964237
8ae5345d-321b-4ca8-bbf2-21b1a6ef1797,1360,1,00:35:48.001,35,48,79,1.386201,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['bfa55589-91ac-403b-87ac-9f6344ba3ee2'],"[69.6, 53.4]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,3610.0,Roque Mesa Quevedo,16.71556,1.9701893,1.0,Ground Pass,"[63.1, 68.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.001,3.649000000000342,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6161993770678762
bfa55589-91ac-403b-87ac-9f6344ba3ee2,1361,1,00:35:49.387,35,49,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['8ae5345d-321b-4ca8-bbf2-21b1a6ef1797'],"[63.1, 68.8]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.387,1.3859999999999673,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.770122734164548
65cc4a72-7c7e-4756-b690-8eb2117990a6,1362,1,00:35:49.387,35,49,79,1.499181,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['b1ed96fb-3fa0-486c-b4b9-f14f13fc13f0', 'bfa55589-91ac-403b-87ac-9f6344ba3ee2']","[63.1, 68.8]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[64.4, 67.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.387,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6829461951820139
b1ed96fb-3fa0-486c-b4b9-f14f13fc13f0,1363,1,00:35:50.886,35,50,79,0.726443,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['bba6b2c0-803b-422f-8951-fa39508b28f4'],"[64.4, 67.3]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,6929.0,José Vicente Gómez Umpiérrez,13.446189,-1.1737169,1.0,Ground Pass,"[69.6, 54.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.886,1.4989999999997963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3014014606301233
bba6b2c0-803b-422f-8951-fa39508b28f4,1364,1,00:35:51.612,35,51,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b1ed96fb-3fa0-486c-b4b9-f14f13fc13f0'],"[69.6, 54.9]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.612,0.7260000000001128,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22923802977460217
b08bea47-ab89-4951-abd8-832c98474c65,1365,1,00:35:51.612,35,51,79,0.1791,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['572c60f4-5429-44ff-a1ec-243d589581ff', 'bba6b2c0-803b-422f-8951-fa39508b28f4']","[69.6, 54.9]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[69.8, 54.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.612,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37134556895398774
572c60f4-5429-44ff-a1ec-243d589581ff,1366,1,00:35:51.792,35,51,79,1.093791,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c083f23f-7133-465f-abd3-cd9ba7c3457b'],"[69.8, 54.9]",6929.0,José Vicente Gómez Umpiérrez,11.0,Left Defensive Midfield,3610.0,Roque Mesa Quevedo,11.715375,2.2655346,1.0,Ground Pass,"[62.3, 63.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.792,0.1799999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.23815030076433474
c083f23f-7133-465f-abd3-cd9ba7c3457b,1367,1,00:35:52.885,35,52,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['572c60f4-5429-44ff-a1ec-243d589581ff'],"[62.3, 63.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.885,1.093000000000302,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07775052103004243
1f299d43-49d8-4de3-9bd7-94fca61bfca6,1368,1,00:35:52.885,35,52,79,2.778061,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['be3afabb-11d3-40b7-9eee-dc469eb497a9', 'c083f23f-7133-465f-abd3-cd9ba7c3457b']","[62.3, 63.9]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[66.1, 45.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.885,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12952629829547002
be3afabb-11d3-40b7-9eee-dc469eb497a9,1369,1,00:35:55.663,35,55,79,1.677112,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4dd4d7c0-826c-4cd3-80ad-4d7d95ad85f9'],"[66.1, 45.5]",3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,26448.0,Javier Garrido Behovide,27.492544,-1.7168086,1.0,Ground Pass,"[62.1, 18.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.663,2.7779999999997926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9769122345670188
4dd4d7c0-826c-4cd3-80ad-4d7d95ad85f9,1370,1,00:35:57.341,35,57,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['be3afabb-11d3-40b7-9eee-dc469eb497a9'],"[62.1, 18.3]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.341,1.6779999999998836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9495498804905849
9c244af5-0039-4007-a6c9-39e1e0df1c7d,1371,1,00:35:57.341,35,57,79,1.288723,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['4dd4d7c0-826c-4cd3-80ad-4d7d95ad85f9', 'c97c0c63-01e4-4089-b265-f46697479437']","[62.1, 18.3]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,,,,,,,,,,,,"[68.7, 20.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.341,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6580422963344169
c97c0c63-01e4-4089-b265-f46697479437,1372,1,00:35:58.629,35,58,79,1.626689,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a5fd584e-6806-4a03-bdfd-e1f98e96676e'],"[68.7, 20.1]",26448.0,Javier Garrido Behovide,5.0,Left Center Back,6932.0,Dani Castellano Betancor,17.632357,-0.88985527,1.0,Ground Pass,"[79.8, 6.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.629,1.288000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.15784077789058182
a5fd584e-6806-4a03-bdfd-e1f98e96676e,1373,1,00:36:00.256,36,0,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['c97c0c63-01e4-4089-b265-f46697479437'],"[79.8, 6.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.256,1.6269999999999527,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7912840558763938
acff658a-be78-4c93-b340-a2f0a7d73f2e,1374,1,00:36:00.256,36,0,79,0.780466,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['a5fd584e-6806-4a03-bdfd-e1f98e96676e', 'd164b2c1-d72d-400c-9d95-f7067b6dc2ee']","[79.8, 6.4]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[79.0, 7.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.256,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7213624908845259
d164b2c1-d72d-400c-9d95-f7067b6dc2ee,1375,1,00:36:01.036,36,1,79,0.747731,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['e3403bae-3ac4-4237-a2be-dfd5e614d05d'],"[79.0, 7.2]",6932.0,Dani Castellano Betancor,6.0,Left Back,10755.0,Jonathan Viera Ramos,12.010412,1.6124389,1.0,Ground Pass,"[78.5, 19.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.036,0.7800000000002001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.42090867519263797
e3403bae-3ac4-4237-a2be-dfd5e614d05d,1376,1,00:36:01.784,36,1,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['d164b2c1-d72d-400c-9d95-f7067b6dc2ee'],"[78.5, 19.2]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.784,0.7480000000000473,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09195005739817808
cd8bbc23-754c-49a7-ab98-0053f457dc68,1377,1,00:36:01.784,36,1,79,0.489524,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['a4082a36-499e-48bd-bf92-19b3f3e0ad1b', 'e3403bae-3ac4-4237-a2be-dfd5e614d05d']","[78.5, 19.2]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,,,,,,,,,,,,"[77.9, 18.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.784,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3269627997794009
a4082a36-499e-48bd-bf92-19b3f3e0ad1b,1378,1,00:36:02.274,36,2,79,0.890271,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['2a3ed177-e086-479f-98ca-783c4fed0fcc'],"[77.9, 18.6]",10755.0,Jonathan Viera Ramos,21.0,Left Wing,6928.0,Pedro Taunausú Domínguez Placeres,16.451445,1.4916935,1.0,Ground Pass,"[79.2, 35.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.274,0.4899999999997817,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.39840311336648415
2a3ed177-e086-479f-98ca-783c4fed0fcc,1379,1,00:36:03.164,36,3,79,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['a4082a36-499e-48bd-bf92-19b3f3e0ad1b'],"[79.2, 35.0]",6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163.164,0.8900000000003274,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11879178789990863
