id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,out,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_aerial_won,pass_deflected,block_deflection,pass_miscommunication,pass_technique_id,pass_technique_name,pass_through_ball,pass_outswinging,foul_committed_offensive,foul_won_defensive,dribble_overrun,ball_recovery_recovery_failure,pass_inswinging,pass_goal_assist,clearance_left_foot,pass_cut_back,goalkeeper_end_location,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,block_offensive,shot_aerial_won,pass_no_touch,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,foul_committed_penalty,foul_won_penalty,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7225c4ca-433d-4e40-ad63-71ef990fc7ea,1800,2,00:03:08.607,48,8,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c8654d47-edaa-4114-ae80-3928b9c4c68d'],"[66.7, 27.7]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.607,0.9650000000000034,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6089001772295686
723f7c3f-948f-4014-867a-57c9c8750dda,1801,2,00:03:08.607,48,8,108,0.2915,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6bdcc856-89f3-4182-b2ce-4c85893f5e86', '7225c4ca-433d-4e40-ad63-71ef990fc7ea']","[66.7, 27.7]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,"[65.9, 26.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.607,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4184901540299434
6bdcc856-89f3-4182-b2ce-4c85893f5e86,1802,2,00:03:08.899,48,8,108,1.763564,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['14c7c569-41e2-4d08-9ded-8520ac3a8e6f'],"[65.9, 26.6]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,5246.0,Luis Alberto Suárez Díaz,29.115803,-0.7246458,1.0,Ground Pass,"[87.7, 7.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.899,0.2920000000000016,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.36018801230746045
14c7c569-41e2-4d08-9ded-8520ac3a8e6f,1803,2,00:03:10.662,48,10,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['6bdcc856-89f3-4182-b2ce-4c85893f5e86'],"[87.7, 7.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.662,1.7630000000000052,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6167560261803379
3f3ad7c6-5c6c-466c-bb94-5fb62e793934,1804,2,00:03:10.662,48,10,108,1.979102,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['14c7c569-41e2-4d08-9ded-8520ac3a8e6f', '180e312c-4bb6-47cb-93dc-c0b43a3c8fce']","[87.7, 7.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[95.5, 23.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.662,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30669091953010297
180e312c-4bb6-47cb-93dc-c0b43a3c8fce,1805,2,00:03:12.641,48,12,108,1.152276,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['5d0746fa-99d0-440c-8e73-77beb94a5e1a'],"[95.5, 23.5]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,10609.0,Jérémy Mathieu,10.630146,-0.71883,1.0,Ground Pass,"[103.5, 16.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.641,1.978999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.25770141904871435
5d0746fa-99d0-440c-8e73-77beb94a5e1a,1806,2,00:03:13.793,48,13,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['180e312c-4bb6-47cb-93dc-c0b43a3c8fce'],"[103.5, 16.5]",10609.0,Jérémy Mathieu,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.793,1.1520000000000152,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5572899967316534
a3256b26-b8c7-4f6c-bfd3-1a83a84bbb71,1807,2,00:03:13.793,48,13,108,1.245758,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5d0746fa-99d0-440c-8e73-77beb94a5e1a', '5d70f37e-e2ca-4f9f-a1c3-ef4ae6d48cfb', 'c5b2a618-5400-4053-a339-8bedab4935b0']","[103.5, 16.5]",10609.0,Jérémy Mathieu,6.0,Left Back,,,,,,,,,,,,"[107.1, 21.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.793,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4851231696438417
5d70f37e-e2ca-4f9f-a1c3-ef4ae6d48cfb,1808,2,00:03:14.129,48,14,108,0.7095,17,Pressure,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,['a3256b26-b8c7-4f6c-bfd3-1a83a84bbb71'],"[13.2, 57.9]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.129,0.3359999999999843,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1384301731174089
c5b2a618-5400-4053-a339-8bedab4935b0,1809,2,00:03:15.039,48,15,108,0.8234,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0d2c9f73-bf33-4375-8226-152e9ae640ec', '82972a40-aefe-4bb9-aa32-2aa800b08bff']","[107.1, 21.6]",10609.0,Jérémy Mathieu,6.0,Left Back,5246.0,Luis Alberto Suárez Díaz,18.774717,1.7420745,2.0,Low Pass,"[103.9, 40.1]",38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.039,0.9099999999999966,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8695599015387767
0d2c9f73-bf33-4375-8226-152e9ae640ec,1810,2,00:03:15.863,48,15,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c5b2a618-5400-4053-a339-8bedab4935b0'],"[99.1, 39.2]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.863,0.8240000000000123,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06707759384995216
82972a40-aefe-4bb9-aa32-2aa800b08bff,1811,2,00:03:15.863,48,15,108,0.0,9,Clearance,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,['c5b2a618-5400-4053-a339-8bedab4935b0'],"[16.2, 40.0]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.863,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4345202054823488
8f696ffe-935d-4132-ad16-e96f1a0c3071,1812,2,00:03:17.272,48,17,108,0.0,9,Clearance,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,,"[15.3, 41.3]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.272,1.4089999999999918,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5858783331667567
9bb903db-b7cc-4e12-93b8-5b5e92ea9e8a,1813,2,00:03:20.696,48,20,108,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,,"[56.1, 49.9]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.696,3.4240000000000066,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6088256806786758
d5766f28-f7dd-4bc6-a634-44443c7a81b9,1814,2,00:03:20.696,48,20,108,3.7149,43,Carry,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,"['9bb903db-b7cc-4e12-93b8-5b5e92ea9e8a', 'c3736f51-fa2c-4a8e-9add-84a9408e883f']","[56.1, 49.9]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,,,,,,,,,,,,"[82.8, 49.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.696,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28401680937507134
c3736f51-fa2c-4a8e-9add-84a9408e883f,1815,2,00:03:24.411,48,24,108,0.809518,30,Pass,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,['12408bca-3bf5-40d8-979f-7ce4dfa7c9c4'],"[82.8, 49.3]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,26690.0,Alberto Mateus Contreiras Gonçalves,17.167994,-0.9844092,1.0,Ground Pass,"[92.3, 35.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.411,3.7150000000000034,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6071106171105837
12408bca-3bf5-40d8-979f-7ce4dfa7c9c4,1816,2,00:03:25.221,48,25,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,['c3736f51-fa2c-4a8e-9add-84a9408e883f'],"[92.3, 35.0]",26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.221,0.8100000000000023,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2212129435871425
41166841-f42c-4624-9018-f77ff0c59b63,1817,2,00:03:25.221,48,25,108,0.239782,43,Carry,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,"['12408bca-3bf5-40d8-979f-7ce4dfa7c9c4', '7e3cd3c2-d89c-4705-b805-65a0a4e797d7']","[92.3, 35.0]",26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,,,,,,,,,,,,"[92.0, 35.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.221,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2749661722383633
7e3cd3c2-d89c-4705-b805-65a0a4e797d7,1818,2,00:03:25.461,48,25,108,0.0,38,Miscontrol,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,,"[92.0, 35.0]",26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.461,0.2400000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.22488849633155894
2a096160-a9c4-43b8-ae48-b00575d36798,1819,2,00:03:28.077,48,28,108,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,,"[10.2, 42.2]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.077,2.6159999999999854,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09063426131907837
c0c3d12d-6deb-430b-9569-892422305ca6,1820,2,00:03:28.077,48,28,108,0.423755,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2a096160-a9c4-43b8-ae48-b00575d36798', 'ad0f99d1-b534-4038-a916-6f68daeae892']","[10.2, 42.2]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[10.6, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.077,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8536555694613426
ad0f99d1-b534-4038-a916-6f68daeae892,1821,2,00:03:28.501,48,28,108,2.272045,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['10da2bad-79cf-4bff-8679-4946d659b291'],"[10.6, 36.7]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5213.0,Gerard Piqué Bernabéu,23.461031,-0.63412374,1.0,Ground Pass,"[29.5, 22.8]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.501,0.4240000000000066,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.891377027443388
10da2bad-79cf-4bff-8679-4946d659b291,1822,2,00:03:30.773,48,30,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['ad0f99d1-b534-4038-a916-6f68daeae892'],"[29.5, 22.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.773,2.2719999999999914,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3536985377921442
87a346ae-84fc-4cd0-8863-21576e086a6b,1823,2,00:03:30.773,48,30,108,3.7901,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['10da2bad-79cf-4bff-8679-4946d659b291', '1255ce4c-8969-4e2c-97d1-b72c5e09f3ba']","[29.5, 22.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[24.7, 12.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.773,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3919590641540204
1255ce4c-8969-4e2c-97d1-b72c5e09f3ba,1824,2,00:03:34.563,48,34,108,1.2386,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['62b42b54-11b1-4a30-ad15-f7cf32a68192'],"[24.7, 12.3]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5203.0,Sergio Busquets i Burgos,13.534031,1.3168573,1.0,Ground Pass,"[28.1, 25.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.563,3.789999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6852246116814088
62b42b54-11b1-4a30-ad15-f7cf32a68192,1825,2,00:03:35.802,48,35,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['1255ce4c-8969-4e2c-97d1-b72c5e09f3ba'],"[28.1, 25.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.802,1.2390000000000043,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25463099399000055
53c9e46a-e7ca-441a-84a9-0efd2bfa7527,1826,2,00:03:35.802,48,35,108,8.467017,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['62b42b54-11b1-4a30-ad15-f7cf32a68192', 'a5f27e49-efae-47af-bdc3-aca25b8475f8', 'ca427e6f-528d-41b8-9d17-05d207bcb786']","[28.1, 25.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[45.5, 29.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.802,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7764420135750997
a5f27e49-efae-47af-bdc3-aca25b8475f8,1827,2,00:03:44.108,48,44,108,0.9784,17,Pressure,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,"['53c9e46a-e7ca-441a-84a9-0efd2bfa7527', 'ca427e6f-528d-41b8-9d17-05d207bcb786']","[75.7, 51.8]",6743.0,Manuel Rolando Iturra Urrutia,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.108,8.306000000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5983944755341305
ca427e6f-528d-41b8-9d17-05d207bcb786,1828,2,00:03:44.269,48,44,108,0.844883,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a43916d9-1866-461c-b486-1f52700f6d78', 'a5f27e49-efae-47af-bdc3-aca25b8475f8']","[45.5, 29.6]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,8.28734,-0.34464732,1.0,Ground Pass,"[53.3, 26.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.269,0.16100000000000136,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3442900623306717
a43916d9-1866-461c-b486-1f52700f6d78,1829,2,00:03:45.114,48,45,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['ca427e6f-528d-41b8-9d17-05d207bcb786'],"[53.3, 26.8]",5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.114,0.8449999999999989,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35635781359903496
4e1b88e4-23a9-4968-aec4-46600663c658,1830,2,00:03:45.114,48,45,108,2.2167,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['a14761d6-477e-4f19-b4fa-0c69452ac048'],"[52.9, 27.7]",5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,5213.0,Gerard Piqué Bernabéu,34.659485,1.8998461,1.0,Ground Pass,"[41.7, 60.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.114,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5342836883881122
a14761d6-477e-4f19-b4fa-0c69452ac048,1831,2,00:03:47.330,48,47,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['4e1b88e4-23a9-4968-aec4-46600663c658'],"[41.7, 60.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.33,2.216000000000008,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1846685751065743
026b7770-c6a2-4e7f-9e37-66f0122c9f25,1832,2,00:03:47.330,48,47,108,1.36,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['56ad2631-9a2c-479b-aea9-5ad0497decdb', 'a14761d6-477e-4f19-b4fa-0c69452ac048']","[41.7, 60.5]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[45.7, 59.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.33,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5425720956557886
56ad2631-9a2c-479b-aea9-5ad0497decdb,1833,2,00:03:48.690,48,48,108,2.5104,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['d01e296d-6d8e-497d-9a86-7642b91ea4c0'],"[45.7, 59.0]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4320.0,Neymar da Silva Santos Junior,61.724632,-1.0389901,3.0,High Pass,"[77.0, 5.8]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.69,1.3599999999999852,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5390439512545175
d01e296d-6d8e-497d-9a86-7642b91ea4c0,1834,2,00:03:51.201,48,51,108,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['56ad2631-9a2c-479b-aea9-5ad0497decdb'],"[77.0, 5.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.201,2.5109999999999957,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7754634491471649
