id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,out,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,pass_switch,clearance_left_foot,foul_won_defensive,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cut_back,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,shot_one_on_one,shot_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,block_deflection,foul_committed_offensive,pass_no_touch,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_penalty,foul_won_penalty,pass_goal_assist,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f91592ca-0eb1-4325-996d-03da1d61ec38,1890,2,00:08:15.245,53,15,119,0.0,9,Clearance,1041,Sporting Gijón,4,From Throw In,213,Sevilla,,,['3deff3c4-2ec0-4382-bb9a-fb5051bea3f6'],"[9.7, 40.5]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.245,2.3829999999999814,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40730468279589827
5f7e506d-331d-4204-b645-60106910674b,1891,2,00:08:17.423,53,17,120,1.444693,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['abb741b5-6a15-4d4d-833c-a4e9827cc22f'],"[15.4, 24.4]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,5504.0,Éver Maximiliano David Banega,23.632605,-0.5375168,3.0,High Pass,"[35.7, 12.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.423,2.1779999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7168008449500729
abb741b5-6a15-4d4d-833c-a4e9827cc22f,1892,2,00:08:18.867,53,18,120,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['5f7e506d-331d-4204-b645-60106910674b'],"[35.7, 12.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.867,1.4440000000000168,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9544057050984299
fbb33c61-89b7-40f1-a57f-c96231b903a2,1893,2,00:08:18.867,53,18,120,8.057755,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['01fe97c0-728b-4d0e-ba7b-6e5b16eea8e4', '4860f247-a078-4943-9889-342850df149f', 'abb741b5-6a15-4d4d-833c-a4e9827cc22f']","[35.7, 12.3]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[37.3, 24.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.867,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.018608874975022505
01fe97c0-728b-4d0e-ba7b-6e5b16eea8e4,1894,2,00:08:19.460,53,19,120,2.484183,17,Pressure,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,['fbb33c61-89b7-40f1-a57f-c96231b903a2'],"[83.2, 63.3]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.46,0.5929999999999609,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5899314992718516
b6b9dd30-ed18-4570-8b3c-c4651bc660e4,1895,2,00:08:22.458,53,22,120,3.980171,17,Pressure,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,,"[78.1, 76.0]",6561.0,Luis Hernández Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.458,2.9980000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.016281921092332396
2d0a9e74-f5e7-4688-85f2-ea97d4f7676f,1896,2,00:08:26.925,53,26,120,0.0,22,Foul Committed,213,Sevilla,1,Regular Play,1041,Sporting Gijón,,,['4860f247-a078-4943-9889-342850df149f'],"[82.8, 55.5]",6561.0,Luis Hernández Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,506.925,4.4669999999999845,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35248912054459247
4860f247-a078-4943-9889-342850df149f,1897,2,00:08:26.925,53,26,120,0.0,21,Foul Won,213,Sevilla,1,Regular Play,213,Sevilla,,,['2d0a9e74-f5e7-4688-85f2-ea97d4f7676f'],"[37.3, 24.6]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.925,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7374724610918103
4bf9670f-ee06-43e1-9fcd-9283d97cf08d,1898,2,00:08:54.453,53,54,121,2.146373,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['a141fe7a-bc33-4a00-a426-d6ebefce915a'],"[44.4, 22.9]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3637.0,Grzegorz Krychowiak,15.802848,1.5518112,1.0,Ground Pass,"[44.7, 38.7]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.453,27.527999999999963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03103337406762352
a141fe7a-bc33-4a00-a426-d6ebefce915a,1899,2,00:08:56.599,53,56,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['4bf9670f-ee06-43e1-9fcd-9283d97cf08d'],"[44.7, 38.7]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.599,2.146000000000072,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5591351638605333
d22f619b-c749-4fc1-a12b-f9a16f5c7dad,1900,2,00:08:56.599,53,56,121,0.611628,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['4ac55a60-cdab-4810-8c18-6ece36762240', 'a141fe7a-bc33-4a00-a426-d6ebefce915a']","[44.7, 38.7]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[44.7, 38.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.599,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12906782618826074
4ac55a60-cdab-4810-8c18-6ece36762240,1901,2,00:08:57.211,53,57,121,1.424887,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['7c49a8f1-e759-4b36-a47a-49795278fcfc'],"[44.7, 38.7]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,6356.0,Michael Krohn-Dehli,13.024592,-0.061460957,1.0,Ground Pass,"[57.7, 37.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.211,0.6119999999999663,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7331053331500613
7c49a8f1-e759-4b36-a47a-49795278fcfc,1902,2,00:08:58.636,53,58,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['4ac55a60-cdab-4810-8c18-6ece36762240'],"[57.7, 37.9]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.636,1.4249999999999545,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5078377418789959
1f39dbbe-9e6d-4bbe-982f-2ad6b1a656b2,1903,2,00:08:58.636,53,58,121,0.148961,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['250f5ecc-c1d8-404a-8b56-00eaecac9d76', '7c49a8f1-e759-4b36-a47a-49795278fcfc']","[57.7, 37.9]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[58.0, 34.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.636,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6235197474164474
250f5ecc-c1d8-404a-8b56-00eaecac9d76,1904,2,00:08:58.785,53,58,121,2.399998,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['abdc38e4-46b8-4a28-a727-eb469a76fee9'],"[58.0, 34.9]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,10476.0,Timothée Kolodziejczak,18.604301,-1.5922984,1.0,Ground Pass,"[57.6, 16.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.785,0.1490000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8136558871966991
abdc38e4-46b8-4a28-a727-eb469a76fee9,1905,2,00:09:01.185,54,1,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['250f5ecc-c1d8-404a-8b56-00eaecac9d76'],"[57.6, 16.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.185,2.3999999999999773,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7985967542811458
4c44c16d-52f7-4e1f-a57a-3fe50eba2b09,1906,2,00:09:01.185,54,1,121,1.744071,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['2b9ae961-c289-470c-9311-60f48c4280d2'],"[57.6, 16.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,5504.0,Éver Maximiliano David Banega,17.189823,-0.75659955,1.0,Ground Pass,"[70.1, 4.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.185,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21391310076829329
2b9ae961-c289-470c-9311-60f48c4280d2,1907,2,00:09:02.929,54,2,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['4c44c16d-52f7-4e1f-a57a-3fe50eba2b09'],"[70.1, 4.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.929,1.7440000000000282,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9668905974630856
00a134e3-d573-4885-a42a-3d1b2dfbeb9c,1908,2,00:09:02.929,54,2,121,5.131126,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['2b9ae961-c289-470c-9311-60f48c4280d2', 'fff8ad2f-125e-4b82-95fe-dce0fdafcdde']","[70.1, 4.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[70.5, 8.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.929,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.665929731455364
fff8ad2f-125e-4b82-95fe-dce0fdafcdde,1909,2,00:09:08.060,54,8,121,1.960543,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['2783bb10-7424-47fe-8419-13b3562eeceb'],"[70.5, 8.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,10476.0,Timothée Kolodziejczak,14.949582,2.561011,1.0,Ground Pass,"[58.0, 16.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.06,5.130999999999972,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4719749369441195
2783bb10-7424-47fe-8419-13b3562eeceb,1910,2,00:09:10.020,54,10,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['fff8ad2f-125e-4b82-95fe-dce0fdafcdde'],"[58.0, 16.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.02,1.9600000000000364,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7584113188032221
17fce4b8-1f9f-4796-b611-15bdd7993857,1911,2,00:09:10.020,54,10,121,1.245901,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['2783bb10-7424-47fe-8419-13b3562eeceb', '87771363-6daa-4266-a124-0a6b3d5872cc']","[58.0, 16.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,"[57.7, 23.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.02,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10139883956031703
87771363-6daa-4266-a124-0a6b3d5872cc,1912,2,00:09:11.266,54,11,121,1.6,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['6a1c2a5d-b293-4eb4-bb8e-fb136f9adb05'],"[57.7, 23.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6356.0,Michael Krohn-Dehli,21.8,1.5707964,1.0,Ground Pass,"[57.7, 45.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.266,1.245999999999981,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3301463103940959
6a1c2a5d-b293-4eb4-bb8e-fb136f9adb05,1913,2,00:09:12.866,54,12,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['87771363-6daa-4266-a124-0a6b3d5872cc'],"[57.7, 45.1]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.866,1.6000000000000227,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05790279011477284
e43933ae-0905-46f5-8044-ff336964007b,1914,2,00:09:12.866,54,12,121,1.820495,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['6a1c2a5d-b293-4eb4-bb8e-fb136f9adb05', 'b64749f7-2b13-4cd9-8672-c3fcadc6e954']","[57.7, 45.1]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[55.9, 61.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.866,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6875807860394195
b64749f7-2b13-4cd9-8672-c3fcadc6e954,1915,2,00:09:14.687,54,14,121,1.501402,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['e0c4950e-81b1-449c-be47-42c2935d9d3e'],"[55.9, 61.9]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,6841.0,Víctor Machín Pérez,24.022697,0.6584875,1.0,Ground Pass,"[74.9, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.687,1.8210000000000264,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6750710459567425
e0c4950e-81b1-449c-be47-42c2935d9d3e,1916,2,00:09:16.188,54,16,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['b64749f7-2b13-4cd9-8672-c3fcadc6e954'],"[74.9, 76.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.188,1.5009999999999764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.963696022692046
327f3bab-839b-4c93-a8db-e9452ba974fe,1917,2,00:09:16.188,54,16,121,1.050945,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['c0c61a3f-c936-460a-b6a9-b071abf01741', 'e0c4950e-81b1-449c-be47-42c2935d9d3e']","[74.9, 76.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,"[74.9, 76.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.188,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6576660270959443
c0c61a3f-c936-460a-b6a9-b071abf01741,1918,2,00:09:17.239,54,17,121,1.167808,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['d7b6cbe3-49df-4e7c-a843-49642a160b97'],"[74.9, 76.8]",6841.0,Víctor Machín Pérez,17.0,Right Wing,6356.0,Michael Krohn-Dehli,16.85052,-2.305817,1.0,Ground Pass,"[63.6, 64.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.239,1.0510000000000446,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03181785478168653
d7b6cbe3-49df-4e7c-a843-49642a160b97,1919,2,00:09:18.407,54,18,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['c0c61a3f-c936-460a-b6a9-b071abf01741'],"[63.6, 64.3]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.407,1.1680000000000064,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.937929692046335
d075abac-c8fe-4912-8962-d79451ba98c3,1920,2,00:09:18.407,54,18,121,0.816658,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['107805a5-ee60-4e10-868b-810372759ada', 'd7b6cbe3-49df-4e7c-a843-49642a160b97']","[63.6, 64.3]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[64.0, 59.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.407,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07860369780765397
107805a5-ee60-4e10-868b-810372759ada,1921,2,00:09:19.224,54,19,121,2.565692,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['a6b440e3-8f8c-43c0-9fdc-01bbe3a94344'],"[64.0, 59.8]",6356.0,Michael Krohn-Dehli,9.0,Right Defensive Midfield,3637.0,Grzegorz Krychowiak,21.609257,-2.1048667,1.0,Ground Pass,"[53.0, 41.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.224,0.8170000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6300243338859366
a6b440e3-8f8c-43c0-9fdc-01bbe3a94344,1922,2,00:09:21.789,54,21,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['107805a5-ee60-4e10-868b-810372759ada'],"[53.0, 41.2]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.789,2.564999999999941,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6336197250675641
81cbc577-5393-4d58-8c95-df75c51795bb,1923,2,00:09:21.789,54,21,121,0.399999,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['32ba975e-055c-444c-8d85-3fcee861992f', 'a6b440e3-8f8c-43c0-9fdc-01bbe3a94344']","[53.0, 41.2]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[53.2, 41.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.789,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41249214909836784
32ba975e-055c-444c-8d85-3fcee861992f,1924,2,00:09:22.189,54,22,121,2.399999,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['f3756874-5c82-4a93-92a1-b7601328c0be'],"[53.2, 41.3]",3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,10476.0,Timothée Kolodziejczak,23.789284,-1.36763,1.0,Ground Pass,"[58.0, 18.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.189,0.39999999999997726,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6059842882934366
f3756874-5c82-4a93-92a1-b7601328c0be,1925,2,00:09:24.589,54,24,121,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['32ba975e-055c-444c-8d85-3fcee861992f'],"[58.0, 18.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.5889999999999,2.3999999999999773,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7998143691325388
466b1ad8-107f-40f7-8066-11007580a8ad,1926,2,00:09:24.589,54,24,121,1.242555,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['4e748ecc-24f0-426e-8ad8-ba710703f028', 'f3756874-5c82-4a93-92a1-b7601328c0be']","[58.0, 18.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,"[69.8, 11.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.5889999999999,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03707367171315823
