id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,pass_cross,out,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,pass_aerial_won,off_camera,pass_switch,dribble_outcome_id,dribble_outcome_name,50_50_outcome_id,50_50_outcome_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_inswinging,block_offensive,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,clearance_left_foot,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_penalty,foul_won_penalty,ball_recovery_recovery_failure,dribble_overrun,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_through_ball,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f42396ab-916a-4f3c-9e88-5ed4db218658,2088,2,00:11:52.737,56,52,122,0.211676,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['dacc733a-ca65-498c-9d84-76d65efb3ba5', 'fc72a89f-5652-435e-af83-d4fc5f49245f']","[56.6, 50.9]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,"[56.7, 51.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.737,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3336218983763577
fc72a89f-5652-435e-af83-d4fc5f49245f,2089,2,00:11:52.948,56,52,122,1.499543,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['e613b932-3161-4225-9b6a-694f98986b69'],"[56.7, 51.9]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,6804.0,Sergi Gómez Solà,23.455915,1.455431,1.0,Ground Pass,"[59.4, 75.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.948,0.21100000000001273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5582051442025838
e613b932-3161-4225-9b6a-694f98986b69,2090,2,00:11:54.448,56,54,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['fc72a89f-5652-435e-af83-d4fc5f49245f'],"[59.4, 75.2]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.448,1.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8628243510385778
4aa96613-fd7d-4d03-b1ca-a301ec9d6802,2091,2,00:11:54.448,56,54,122,1.329545,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['2ebe3916-5e31-447b-800a-fc60bc83b1ce', '6984caad-7946-49da-9ea5-0dc9bd788f89', 'e613b932-3161-4225-9b6a-694f98986b69']","[59.4, 75.2]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,"[61.5, 75.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.448,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9053063166909617
2ebe3916-5e31-447b-800a-fc60bc83b1ce,2092,2,00:11:55.229,56,55,122,0.478512,17,Pressure,209,Celta Vigo,4,From Throw In,219,RC Deportivo La Coruña,,,['4aa96613-fd7d-4d03-b1ca-a301ec9d6802'],"[58.3, 7.1]",6732.0,Lucas Pérez Martínez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.229,0.7810000000000628,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9390130643918134
6984caad-7946-49da-9ea5-0dc9bd788f89,2093,2,00:11:55.777,56,55,122,4.728224,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['30cc3b0e-2825-40b6-a2e5-862d1bfcfb5d'],"[61.5, 75.9]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,61.044655,-0.4636476,3.0,High Pass,"[116.1, 48.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.777,0.5480000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.40138074379835753
30cc3b0e-2825-40b6-a2e5-862d1bfcfb5d,2094,2,00:12:00.506,57,0,123,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['6984caad-7946-49da-9ea5-0dc9bd788f89'],"[4.0, 31.5]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.506,4.728999999999928,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4477088454004937
eb3ffd25-deca-4210-9cbd-903fefe8368f,2095,2,00:12:00.506,57,0,123,15.76921,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['30cc3b0e-2825-40b6-a2e5-862d1bfcfb5d', '3dcaf1c3-9835-4859-88fb-f8e3af2e9fbb', 'ba9ba3a3-bbc2-433e-ac65-f234f6d2f85b']","[4.0, 31.5]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[15.4, 53.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.506,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9403457358576935
3dcaf1c3-9835-4859-88fb-f8e3af2e9fbb,2096,2,00:12:04.349,57,4,123,0.542471,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,209,Celta Vigo,,,['eb3ffd25-deca-4210-9cbd-903fefe8368f'],"[116.1, 38.2]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.349,3.8430000000000746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7386371879021265
ba9ba3a3-bbc2-433e-ac65-f234f6d2f85b,2097,2,00:12:16.275,57,16,123,2.621775,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['69ee2115-f98d-450e-8c8f-b6c2ec4c81f0', 'f09760d8-1c2c-47e8-a0e0-a2d5cababa0c']","[15.4, 53.8]",27305.0,Germán Darío Lux,1.0,Goalkeeper,25921.0,Rubén Gracia Calmache,58.51581,0.3433688,3.0,High Pass,"[70.5, 73.5]",68.0,Drop Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.275,11.92599999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.45853319801384596
f09760d8-1c2c-47e8-a0e0-a2d5cababa0c,2098,2,00:12:18.897,57,18,123,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['ba9ba3a3-bbc2-433e-ac65-f234f6d2f85b'],"[70.0, 73.5]",25921.0,Rubén Gracia Calmache,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.897,2.622000000000071,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11480704224752936
69ee2115-f98d-450e-8c8f-b6c2ec4c81f0,2099,2,00:12:18.897,57,18,123,0.0,9,Clearance,219,RC Deportivo La Coruña,1,Regular Play,209,Celta Vigo,,,['ba9ba3a3-bbc2-433e-ac65-f234f6d2f85b'],"[49.6, 6.6]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,True,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.897,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9387322635507183
bd3fb13a-56b4-4729-a364-631251d4f30d,2100,2,00:12:41.120,57,41,123,0.0,40,Injury Stoppage,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,,,23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.12,22.222999999999956,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3109804927883226
d713049e-9d93-41d2-8e34-de30a1cf2c87,2101,2,00:12:57.759,57,57,123,0.0,19,Substitution,219,RC Deportivo La Coruña,1,Regular Play,209,Celta Vigo,,,,,6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,Injury,7577.0,Carles Planas Antolínez,,,777.759,16.63900000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.09139160933774382
4a493801-3428-4465-b39e-f4c0d2151db5,2102,2,00:13:14.055,58,14,124,1.522732,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['c1bd6481-f557-40eb-b637-b465601cae94'],"[88.9, 80.0]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,25921.0,Rubén Gracia Calmache,10.607545,-1.6085143,2.0,Low Pass,"[88.5, 69.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.055,16.295999999999935,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7546423532252073
c1bd6481-f557-40eb-b637-b465601cae94,2103,2,00:13:15.578,58,15,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['4a493801-3428-4465-b39e-f4c0d2151db5'],"[88.5, 69.4]",25921.0,Rubén Gracia Calmache,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.578,1.5230000000000246,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9757541063101385
6a1d7231-9873-43a6-9e06-d1d9e29e5dd3,2104,2,00:13:15.632,58,15,124,0.728731,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['78b37b14-c615-4dca-8a99-6725d51260d0'],"[77.9, 54.7]",25921.0,Rubén Gracia Calmache,17.0,Right Wing,6733.0,Pedro Mosquera Parada,5.8,3.1415927,3.0,High Pass,"[72.1, 54.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.632,0.053999999999973625,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.35623088342004505
78b37b14-c615-4dca-8a99-6725d51260d0,2105,2,00:13:16.361,58,16,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['6a1d7231-9873-43a6-9e06-d1d9e29e5dd3'],"[72.1, 54.7]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.361,0.7290000000000418,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5670388651476191
97f75459-d157-4da6-b3a3-0a500421d991,2106,2,00:13:16.369,58,16,124,1.248733,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['12b36a03-ceee-4346-b2bd-802e8d2ccad8'],"[71.9, 54.6]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,23806.0,Alejandro Bergantiños García,11.365298,-1.2017274,3.0,High Pass,"[76.0, 44.0]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.369,0.008000000000038199,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.30700926419273
5dc16835-6a99-4d0a-9cb0-96dda7319113,2107,2,00:13:17.519,58,17,124,0.062922,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,209,Celta Vigo,,,,"[42.6, 36.1]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.519,1.1499999999999773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2560609521262459
12b36a03-ceee-4346-b2bd-802e8d2ccad8,2108,2,00:13:17.618,58,17,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['97f75459-d157-4da6-b3a3-0a500421d991'],"[76.0, 44.0]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.618,0.09900000000004638,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7995669580060815
94b0d94f-d17a-49f5-b0a1-2f28e3462ca8,2109,2,00:13:17.618,58,17,124,0.024006002,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['12b36a03-ceee-4346-b2bd-802e8d2ccad8', 'dd5782d4-663b-4e44-94a4-4e0fd6f27b46']","[76.0, 44.0]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,,,,,,,,,,,,"[75.0, 43.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.618,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5510827220065495
dd5782d4-663b-4e44-94a4-4e0fd6f27b46,2110,2,00:13:17.642,58,17,124,0.923344,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['f47d649c-d579-49bc-b256-772c6c342868'],"[75.0, 43.7]",23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,26288.0,Jonathan Javier Rodríguez Portillo,10.870603,0.88312507,2.0,Low Pass,"[81.9, 52.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.642,0.02400000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.43043471231203956
f47d649c-d579-49bc-b256-772c6c342868,2111,2,00:13:18.565,58,18,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['dd5782d4-663b-4e44-94a4-4e0fd6f27b46'],"[81.9, 52.1]",26288.0,Jonathan Javier Rodríguez Portillo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.565,0.9230000000000018,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11619720629502683
fa13aa4b-7cb1-44de-a8f9-7b053b3759a9,2112,2,00:13:18.565,58,18,124,3.07032,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['1b25b431-ce1a-40c7-bb8a-1d156b1026ef', '9c4d82fc-f7be-42be-91c8-b63ffb9c9f97', 'f47d649c-d579-49bc-b256-772c6c342868']","[81.9, 52.1]",26288.0,Jonathan Javier Rodríguez Portillo,23.0,Center Forward,,,,,,,,,,,,"[79.6, 67.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.565,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41943741322108097
1b25b431-ce1a-40c7-bb8a-1d156b1026ef,2113,2,00:13:19.306,58,19,124,1.830282,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,209,Celta Vigo,,,['fa13aa4b-7cb1-44de-a8f9-7b053b3759a9'],"[38.2, 27.3]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.306,0.7409999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.17622977685400087
9c4d82fc-f7be-42be-91c8-b63ffb9c9f97,2114,2,00:13:21.636,58,21,124,0.621483,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['085513dc-3e7a-48be-b2d2-e8f413bebc89'],"[79.6, 67.0]",26288.0,Jonathan Javier Rodríguez Portillo,23.0,Center Forward,6738.0,Juan Francisco Moreno Fuertes,8.237719,2.1486983,1.0,Ground Pass,"[75.1, 73.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.636,2.3299999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3476758439364914
085513dc-3e7a-48be-b2d2-e8f413bebc89,2115,2,00:13:22.257,58,22,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['9c4d82fc-f7be-42be-91c8-b63ffb9c9f97'],"[75.1, 73.9]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.257,0.6209999999999809,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.835551286253642
8e5238b1-949e-45d0-84ec-607c7b8b857b,2116,2,00:13:22.257,58,22,124,0.905319,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['223a7616-d9c6-4cc5-911b-af6d2db32f7d'],"[75.5, 72.7]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,26288.0,Jonathan Javier Rodríguez Portillo,16.71556,0.39939302,1.0,Ground Pass,"[90.9, 79.2]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.257,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75525431853015
223a7616-d9c6-4cc5-911b-af6d2db32f7d,2117,2,00:13:23.162,58,23,124,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['8e5238b1-949e-45d0-84ec-607c7b8b857b'],"[91.2, 71.7]",26288.0,Jonathan Javier Rodríguez Portillo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.162,0.9050000000000864,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49755432878801087
a0b1ac08-9df8-4f84-8a60-9a1f95549586,2118,2,00:13:28.216,58,28,125,1.53929,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['375934bd-c997-4720-8a66-fc2bb341c779'],"[24.3, 0.1]",6802.0,Jonathan Castro Otto,6.0,Left Back,7577.0,Carles Planas Antolínez,15.761028,2.4866707,2.0,Low Pass,"[11.8, 9.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.216,5.053999999999974,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7276464772193271
375934bd-c997-4720-8a66-fc2bb341c779,2119,2,00:13:29.756,58,29,125,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['a0b1ac08-9df8-4f84-8a60-9a1f95549586'],"[11.8, 9.7]",7577.0,Carles Planas Antolínez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.756,1.5399999999999636,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5740416202662151
8438ccdf-5e16-46da-b2b9-5fe2fadb0dbf,2120,2,00:13:29.756,58,29,125,2.101179,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['375934bd-c997-4720-8a66-fc2bb341c779', '678cd41e-e2db-4a53-9ad2-7a5e7ade9f96']","[11.8, 9.7]",7577.0,Carles Planas Antolínez,5.0,Left Center Back,,,,,,,,,,,,"[10.3, 26.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.756,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4332167048803932
678cd41e-e2db-4a53-9ad2-7a5e7ade9f96,2121,2,00:13:31.857,58,31,125,2.061434,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['baba56af-7614-4ebb-9d97-264c780f0696'],"[10.3, 26.2]",7577.0,Carles Planas Antolínez,5.0,Left Center Back,6804.0,Sergi Gómez Solà,33.902508,1.2621047,1.0,Ground Pass,"[20.6, 58.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.857,2.100999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6892205961539924
