id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_aerial_won,out,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,off_camera,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cross,pass_switch,shot_first_time,goalkeeper_end_location,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,block_offensive,foul_won_defensive,pass_miscommunication,foul_committed_advantage,foul_won_advantage,pass_outswinging,miscontrol_aerial_won,pass_cut_back,pass_inswinging,dribble_nutmeg,pass_goal_assist,shot_open_goal,clearance_head,injury_stoppage_in_chain,pass_no_touch,clearance_aerial_won,dribble_overrun,block_save_block,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
ca60087c-e239-4874-a6d9-d60298b5208d,1860,2,00:03:50.535,48,50,123,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,['f0344387-0238-4d02-9bd6-da481107c0f7'],"[58.8, 40.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.535,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3924019115278936
2b7c9bd9-2a93-48f9-9150-155e3e7c3e7a,1861,2,00:03:53.054,48,53,123,0.706154,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['41d25465-bb37-4055-a2f9-66015ccedd0b'],"[69.1, 40.3]",5211.0,Jordi Alba Ramos,6.0,Left Back,5203.0,Sergio Busquets i Burgos,9.946356,0.17176016,1.0,Ground Pass,"[78.9, 42.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.054,2.5190000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3544629476407434
41d25465-bb37-4055-a2f9-66015ccedd0b,1862,2,00:03:53.761,48,53,123,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['2b7c9bd9-2a93-48f9-9150-155e3e7c3e7a'],"[78.9, 42.0]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.761,0.7069999999999936,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6487585036656892
971135b8-ed16-41da-9a98-8d90fc696ad7,1863,2,00:03:53.761,48,53,123,0.039999,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['416e75c8-7799-4216-a3c2-60057046b707', '41d25465-bb37-4055-a2f9-66015ccedd0b']","[78.9, 42.0]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,"[78.9, 42.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.761,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8194003218510408
416e75c8-7799-4216-a3c2-60057046b707,1864,2,00:03:53.801,48,53,123,0.720219,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['76523df0-f2f0-4d79-adf0-9e85fb6e6c32'],"[78.9, 42.0]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,4320.0,Neymar da Silva Santos Junior,8.657945,-1.6865555,1.0,Ground Pass,"[77.9, 33.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.801,0.03999999999999204,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3734645035913142
76523df0-f2f0-4d79-adf0-9e85fb6e6c32,1865,2,00:03:54.521,48,54,123,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['416e75c8-7799-4216-a3c2-60057046b707'],"[77.9, 33.4]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.521,0.7199999999999989,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9453112928123275
2b054d1a-0e47-4fe5-95e7-128559466f56,1866,2,00:03:54.521,48,54,123,1.797244,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['76523df0-f2f0-4d79-adf0-9e85fb6e6c32', 'c9c8ae86-f61b-4f03-a0d1-1781ebaeccc5']","[77.9, 33.4]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[87.2, 30.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.521,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.869293947556645
c9c8ae86-f61b-4f03-a0d1-1781ebaeccc5,1867,2,00:03:56.318,48,56,123,1.620746,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b22de4c8-8187-43b2-8d71-27767e6c28d5'],"[87.2, 30.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5246.0,Luis Alberto Suárez Díaz,18.9,0.0,1.0,Ground Pass,"[106.1, 30.2]",,,38.0,Left Foot,,,76.0,Pass Offside,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.318,1.7970000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03150975841528392
b22de4c8-8187-43b2-8d71-27767e6c28d5,1868,2,00:03:57.939,48,57,123,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c9c8ae86-f61b-4f03-a0d1-1781ebaeccc5'],"[106.1, 30.2]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.939,1.620999999999981,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7275954488897871
32209716-90b1-4f61-89c2-d71bfd614a99,1869,2,00:04:28.319,49,28,124,3.266295,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['26e57830-5a62-472b-b341-c5a4e7dc5cbd'],"[59.9, 39.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6837.0,Mauro Javier Dos Santos,0.4,1.5707964,1.0,Ground Pass,"[59.9, 39.5]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.319,30.380000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17787004614097046
26e57830-5a62-472b-b341-c5a4e7dc5cbd,1870,2,00:04:31.585,49,31,124,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['32209716-90b1-4f61-89c2-d71bfd614a99'],"[59.9, 39.5]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.585,3.2659999999999627,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7802813495717097
688b8d5d-a11d-4aa1-9741-d81e86262d8d,1871,2,00:04:32.364,49,32,124,0.924047,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['8d3fc7c0-6d74-4a1f-8898-b55b186ea9b6', '9da1761c-ea89-448b-8144-43f44e728536']","[59.9, 39.8]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,7170.0,Simone Verdi,44.073235,2.3866827,3.0,High Pass,"[27.8, 70.0]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.364,0.7789999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7081993897774224
9da1761c-ea89-448b-8144-43f44e728536,1872,2,00:04:33.288,49,33,124,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['688b8d5d-a11d-4aa1-9741-d81e86262d8d'],"[26.4, 71.4]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.288,0.924000000000035,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39863317390988073
8d3fc7c0-6d74-4a1f-8898-b55b186ea9b6,1873,2,00:04:33.288,49,33,124,0.0,6,Block,322,Eibar,3,From Free Kick,217,Barcelona,,,['688b8d5d-a11d-4aa1-9741-d81e86262d8d'],"[92.3, 10.1]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.288,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22315477570664133
f9051f38-93b4-4159-9382-b90631762aa0,1874,2,00:04:43.405,49,43,125,2.050951,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['d45fdad3-1a50-46b2-b1c8-71698c017696', 'e0abfa37-ba21-40e7-9dbe-35bd31b97095']","[26.6, 80.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,7170.0,Simone Verdi,27.801619,-0.3410883,3.0,High Pass,"[52.8, 70.7]",67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.405,10.116999999999962,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.547514760077202
d45fdad3-1a50-46b2-b1c8-71698c017696,1875,2,00:04:45.456,49,45,125,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['f9051f38-93b4-4159-9382-b90631762aa0'],"[52.8, 68.4]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.456,2.0510000000000446,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7440061738552031
e0abfa37-ba21-40e7-9dbe-35bd31b97095,1876,2,00:04:45.456,49,45,125,0.0,2,Ball Recovery,322,Eibar,4,From Throw In,217,Barcelona,,,['f9051f38-93b4-4159-9382-b90631762aa0'],"[67.3, 9.4]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.456,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9894243029262
4acbf8d9-d5a3-417d-944e-b12244ab5253,1877,2,00:04:45.456,49,45,125,0.740085,43,Carry,322,Eibar,4,From Throw In,217,Barcelona,,,"['e0abfa37-ba21-40e7-9dbe-35bd31b97095', 'e139ab96-fafa-4056-aeee-ee850c98017b']","[67.3, 9.4]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,"[70.1, 10.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.456,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1797674095682147
e139ab96-fafa-4056-aeee-ee850c98017b,1878,2,00:04:46.196,49,46,125,0.666517,30,Pass,322,Eibar,4,From Throw In,217,Barcelona,,,['a26c6a8c-9485-4898-87e2-0e2514326db3'],"[70.1, 10.1]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,5203.0,Sergio Busquets i Burgos,7.072482,0.8053955,1.0,Ground Pass,"[75.0, 15.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.196,0.7400000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7125236471778054
a26c6a8c-9485-4898-87e2-0e2514326db3,1879,2,00:04:46.863,49,46,125,,42,Ball Receipt*,322,Eibar,4,From Throw In,217,Barcelona,,,['e139ab96-fafa-4056-aeee-ee850c98017b'],"[75.0, 15.2]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.863,0.6669999999999732,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4670598664840535
9f8ee3ee-4d0d-4be7-9ea5-67d4a5b309bc,1880,2,00:04:46.863,49,46,125,1.307741,30,Pass,322,Eibar,4,From Throw In,217,Barcelona,,,"['1b26851d-d43f-445a-af65-f19b01557dd3', 'b4ea310f-079a-4ea8-93c8-77de2eeae6f9']","[75.0, 15.2]",5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,5211.0,Jordi Alba Ramos,7.4464755,-1.3127891,1.0,Ground Pass,"[76.9, 8.0]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.863,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6738886380976856
b4ea310f-079a-4ea8-93c8-77de2eeae6f9,1881,2,00:04:48.171,49,48,125,,42,Ball Receipt*,322,Eibar,4,From Throw In,217,Barcelona,,,['9f8ee3ee-4d0d-4be7-9ea5-67d4a5b309bc'],"[74.6, 7.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.171,1.3079999999999927,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5532843992948988
1b26851d-d43f-445a-af65-f19b01557dd3,1882,2,00:04:48.171,49,48,125,1.353114,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['9f8ee3ee-4d0d-4be7-9ea5-67d4a5b309bc', 'b87f3b30-96a4-4abe-a5f3-b7e0748f7699']","[43.2, 72.1]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,6742.0,Sergio Gontán Gallardo,21.304695,-0.2757207,3.0,High Pass,"[63.7, 66.3]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.171,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6492183338494908
b87f3b30-96a4-4abe-a5f3-b7e0748f7699,1883,2,00:04:49.524,49,49,125,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['1b26851d-d43f-445a-af65-f19b01557dd3'],"[63.7, 66.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.524,1.3530000000000086,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.058908135517607985
3b8a1302-9de8-4a05-b1b1-86f5a2441d5a,1884,2,00:04:49.524,49,49,125,0.129016,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['827df64f-80ea-451c-8428-8c61abb3138d', 'b87f3b30-96a4-4abe-a5f3-b7e0748f7699']","[63.7, 66.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,,,,,,,,,,,,"[63.7, 66.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.524,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04415966942219263
827df64f-80ea-451c-8428-8c61abb3138d,1885,2,00:04:49.653,49,49,125,1.233878,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['e836f823-ba08-415a-9af2-cd881c9af275'],"[63.7, 66.3]",6742.0,Sergio Gontán Gallardo,17.0,Right Wing,7170.0,Simone Verdi,9.304837,-1.5385494,2.0,Low Pass,"[64.0, 57.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.653,0.1290000000000191,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.28016218327352316
e836f823-ba08-415a-9af2-cd881c9af275,1886,2,00:04:50.887,49,50,125,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['827df64f-80ea-451c-8428-8c61abb3138d'],"[64.0, 57.0]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.887,1.2339999999999804,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02234957069759924
3f2b6daf-fccb-4689-8718-590c1bc45ac5,1887,2,00:04:50.887,49,50,125,1.53513,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['155eb64c-635d-45e0-8e53-c6168d6e344f', '58ab7d64-2d5a-4600-af4e-96f4bfeb3e4b', 'e836f823-ba08-415a-9af2-cd881c9af275']","[64.0, 57.0]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,"[72.1, 48.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.887,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36715015328452816
58ab7d64-2d5a-4600-af4e-96f4bfeb3e4b,1888,2,00:04:51.554,49,51,125,1.244991,17,Pressure,322,Eibar,4,From Throw In,217,Barcelona,,,"['155eb64c-635d-45e0-8e53-c6168d6e344f', '3f2b6daf-fccb-4689-8718-590c1bc45ac5']","[52.9, 25.9]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.554,0.6669999999999732,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8465710764251623
35dd1b52-478b-4f68-af3e-00e702e32143,1889,2,00:04:52.422,49,52,125,0.0,22,Foul Committed,322,Eibar,4,From Throw In,217,Barcelona,,,['155eb64c-635d-45e0-8e53-c6168d6e344f'],"[48.0, 31.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,292.422,0.8680000000000518,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.585548505974819
155eb64c-635d-45e0-8e53-c6168d6e344f,1890,2,00:04:52.422,49,52,125,0.0,21,Foul Won,322,Eibar,4,From Throw In,322,Eibar,,,"['35dd1b52-478b-4f68-af3e-00e702e32143', '58ab7d64-2d5a-4600-af4e-96f4bfeb3e4b']","[72.1, 48.5]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.422,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.005331955754510953
af0a3b07-80f1-48f0-82f7-e0cd32640d14,1891,2,00:05:37.415,50,37,126,2.480868,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,['cecb73af-146f-43e3-985c-4c645c6fab2f'],"[75.7, 43.7]",7170.0,Simone Verdi,19.0,Center Attacking Midfield,6837.0,Mauro Javier Dos Santos,41.521683,-0.5499194,3.0,High Pass,"[111.1, 22.0]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.415,44.992999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22438587477111038
cecb73af-146f-43e3-985c-4c645c6fab2f,1892,2,00:05:39.896,50,39,126,,42,Ball Receipt*,322,Eibar,3,From Free Kick,322,Eibar,,,['af0a3b07-80f1-48f0-82f7-e0cd32640d14'],"[111.1, 22.0]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.896,2.4809999999999945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28687427425238565
017974c3-25c2-4d46-a85e-a38bd26ea886,1893,2,00:05:39.896,50,39,126,0.956941,30,Pass,322,Eibar,3,From Free Kick,322,Eibar,,,"['1c44b512-3d10-401e-af2a-5d9a617cf5f7', '9bbe8603-0c31-446c-9f29-3f69d738839c', 'f69a2440-8e09-4b81-8467-4f53d81b90c6']","[110.9, 21.9]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6566.0,Borja González Tomás,15.028307,1.2806143,2.0,Low Pass,"[115.2, 36.3]",,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.896,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.166338133029867
f69a2440-8e09-4b81-8467-4f53d81b90c6,1894,2,00:05:39.896,50,39,126,0.0,4,Duel,322,Eibar,3,From Free Kick,217,Barcelona,,,['017974c3-25c2-4d46-a85e-a38bd26ea886'],"[9.2, 58.2]",7068.0,Marc Bartra Aregall,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.896,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6629178745711242
