id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,miscontrol_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,counterpress,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,dribble_nutmeg,pass_cross,clearance_head,foul_committed_advantage,foul_won_advantage,block_deflection,block_offensive,clearance_aerial_won,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,pass_cut_back,ball_recovery_recovery_failure,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,pass_technique_id,pass_technique_name,shot_aerial_won,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,foul_committed_card_id,foul_committed_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
cb4ad03d-c742-4346-aaf2-47212c6de1c8,2843,2,00:24:44.021,69,44,136,1.081223,30,Pass,220,Real Madrid,2,From Corner,220,Real Madrid,,,['1d35397b-e26b-4bb2-aab5-cd87f7b1cf57'],"[61.2, 1.4]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,4926.0,Francisco Román Alarcón Suárez,13.72953,0.06559917,1.0,Ground Pass,"[74.9, 2.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.021,1.47199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.09803534162775984
1d35397b-e26b-4bb2-aab5-cd87f7b1cf57,2844,2,00:24:45.103,69,45,136,,42,Ball Receipt*,220,Real Madrid,2,From Corner,220,Real Madrid,,,['cb4ad03d-c742-4346-aaf2-47212c6de1c8'],"[74.9, 2.3]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.103,1.0820000000001073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5056222914340878
232fb07d-b011-4799-9ffa-0244c7fe5f49,2845,2,00:24:45.103,69,45,136,0.970375,43,Carry,220,Real Madrid,2,From Corner,220,Real Madrid,,,"['1d35397b-e26b-4bb2-aab5-cd87f7b1cf57', '22b8d461-7a68-4d13-917c-4c92328c0837', 'a474a84b-9fbe-4af4-83f9-3c5ff8f6d63c']","[74.9, 2.3]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,"[73.8, 2.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.103,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3642572099472414
a474a84b-9fbe-4af4-83f9-3c5ff8f6d63c,2846,2,00:24:45.130,69,45,136,2.115013,17,Pressure,220,Real Madrid,2,From Corner,1041,Sporting Gijón,,,"['22b8d461-7a68-4d13-917c-4c92328c0837', '232fb07d-b011-4799-9ffa-0244c7fe5f49', '2e030df0-b150-4936-8282-0e353528187c', '7faa6c07-6cb1-4f9c-9964-a6f5474fa779', 'df0c1f76-26e4-4176-937f-99e32843b0a8']","[41.9, 77.3]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.13,0.027000000000043656,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.685932639923874
90ad68f7-4fd6-4e17-a663-6413885e6ea3,2847,2,00:24:46.073,69,46,136,0.0,22,Foul Committed,220,Real Madrid,2,From Corner,1041,Sporting Gijón,,,"['22b8d461-7a68-4d13-917c-4c92328c0837', 'df0c1f76-26e4-4176-937f-99e32843b0a8']","[46.3, 77.3]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.073,0.9429999999999836,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8159150152276649
22b8d461-7a68-4d13-917c-4c92328c0837,2848,2,00:24:46.073,69,46,136,0.0,21,Foul Won,220,Real Madrid,2,From Corner,220,Real Madrid,,,"['90ad68f7-4fd6-4e17-a663-6413885e6ea3', 'a474a84b-9fbe-4af4-83f9-3c5ff8f6d63c']","[73.8, 2.8]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.073,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32271527548509993
df0c1f76-26e4-4176-937f-99e32843b0a8,2849,2,00:24:46.073,69,46,136,0.2,43,Carry,220,Real Madrid,2,From Corner,220,Real Madrid,,,"['1fbbe6ed-e1bc-4f9a-a9cb-e95fd7e8c35c', '22b8d461-7a68-4d13-917c-4c92328c0837', '2e030df0-b150-4936-8282-0e353528187c', '90ad68f7-4fd6-4e17-a663-6413885e6ea3', 'a474a84b-9fbe-4af4-83f9-3c5ff8f6d63c']","[73.8, 2.8]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,"[73.8, 6.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.073,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5003646470900311
1fbbe6ed-e1bc-4f9a-a9cb-e95fd7e8c35c,2850,2,00:24:46.273,69,46,136,0.0,39,Dribbled Past,220,Real Madrid,2,From Corner,1041,Sporting Gijón,,,"['2e030df0-b150-4936-8282-0e353528187c', '7faa6c07-6cb1-4f9c-9964-a6f5474fa779', 'df0c1f76-26e4-4176-937f-99e32843b0a8']","[46.3, 73.6]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.273,0.1999999999998181,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20612752152090785
2e030df0-b150-4936-8282-0e353528187c,2851,2,00:24:46.273,69,46,136,0.0,14,Dribble,220,Real Madrid,2,From Corner,220,Real Madrid,,,"['1fbbe6ed-e1bc-4f9a-a9cb-e95fd7e8c35c', 'a474a84b-9fbe-4af4-83f9-3c5ff8f6d63c']","[73.8, 6.5]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.273,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3847890549501064
7faa6c07-6cb1-4f9c-9964-a6f5474fa779,2852,2,00:24:46.273,69,46,136,3.978486,43,Carry,220,Real Madrid,2,From Corner,220,Real Madrid,,,"['1fbbe6ed-e1bc-4f9a-a9cb-e95fd7e8c35c', '2a00727e-b09e-4618-9388-10c13b2c38c5', '2e030df0-b150-4936-8282-0e353528187c', 'a474a84b-9fbe-4af4-83f9-3c5ff8f6d63c']","[73.8, 6.5]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,"[79.6, 23.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.273,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9593867501940292
2a00727e-b09e-4618-9388-10c13b2c38c5,2853,2,00:24:50.252,69,50,136,1.863328,30,Pass,220,Real Madrid,2,From Corner,220,Real Madrid,,,['1cc88778-ef3c-428e-9a24-ff7335735d21'],"[79.6, 23.5]",4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,5463.0,Luka Modrić,25.012197,1.3490919,1.0,Ground Pass,"[85.1, 47.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.252,3.979000000000042,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.17154994452812156
1cc88778-ef3c-428e-9a24-ff7335735d21,2854,2,00:24:52.115,69,52,136,,42,Ball Receipt*,220,Real Madrid,2,From Corner,220,Real Madrid,,,['2a00727e-b09e-4618-9388-10c13b2c38c5'],"[85.1, 47.9]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.115,1.8630000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.455857054131801
47abd4da-3082-408a-895b-c21cd2282d42,2855,2,00:24:52.115,69,52,136,0.079999,43,Carry,220,Real Madrid,2,From Corner,220,Real Madrid,,,"['1cc88778-ef3c-428e-9a24-ff7335735d21', 'c83504aa-08b6-405d-940f-f91cd425bdf5']","[85.1, 47.9]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,"[85.1, 50.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.115,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7465156489600432
c83504aa-08b6-405d-940f-f91cd425bdf5,2856,2,00:24:52.195,69,52,136,1.535823,30,Pass,220,Real Madrid,2,From Corner,220,Real Madrid,,,['7a01ba3a-9372-41d5-88d2-c9afa90ac9f2'],"[85.1, 50.6]",5463.0,Luka Modrić,15.0,Left Center Midfield,5695.0,James David Rodríguez Rubio,18.11767,0.68767124,1.0,Ground Pass,"[99.1, 62.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2bb2cfc-2b87-4c6c-a84c-f7254c339331,True,,,,,,,,,,,,,,,,,,,,,,,,,1492.195,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8762637248961336
7a01ba3a-9372-41d5-88d2-c9afa90ac9f2,2857,2,00:24:53.731,69,53,136,,42,Ball Receipt*,220,Real Madrid,2,From Corner,220,Real Madrid,,,['c83504aa-08b6-405d-940f-f91cd425bdf5'],"[99.1, 62.1]",5695.0,James David Rodríguez Rubio,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.731,1.5360000000000582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3255298577686865
b4089c59-afc6-4171-b6a8-ef227decbaf3,2858,2,00:24:53.731,69,53,136,1.285437,43,Carry,220,Real Madrid,2,From Corner,220,Real Madrid,,,"['7a01ba3a-9372-41d5-88d2-c9afa90ac9f2', 'a2bb2cfc-2b87-4c6c-a84c-f7254c339331']","[99.1, 62.1]",5695.0,James David Rodríguez Rubio,19.0,Center Attacking Midfield,,,,,,,,,,,,"[104.5, 56.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.731,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6870398287890479
a2bb2cfc-2b87-4c6c-a84c-f7254c339331,2859,2,00:24:55.016,69,55,136,0.726791,16,Shot,220,Real Madrid,2,From Corner,220,Real Madrid,,,['a11305a9-5938-43f9-b05f-4e1cc97ac52b'],"[104.5, 56.3]",5695.0,James David Rodríguez Rubio,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035191566,"[117.5, 42.9, 0.6]",93.0,Normal,38.0,Left Foot,87.0,Open Play,100.0,Saved,,"[{'location': [93.9, 26.4], 'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [93.3, 59.8], 'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.9, 52.2], 'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.5, 26.7], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 35.3], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.3, 43.3], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.1, 48.9], 'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.3, 62.4], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.9, 43.0], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.4, 41.1], 'player': {'id': 18925, 'name': 'Ignacio Cases Mora'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 47.9], 'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 53.3], 'player': {'id': 24263, 'name': 'Ismael López Blanco'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.2, 34.9], 'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.8, 43.2], 'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,c83504aa-08b6-405d-940f-f91cd425bdf5,,,,,,,,,,,,,,,,,,,,,,,1495.016,1.2850000000000819,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02594549878772845
a11305a9-5938-43f9-b05f-4e1cc97ac52b,2860,2,00:24:55.743,69,55,136,0.0,23,Goal Keeper,220,Real Madrid,2,From Corner,1041,Sporting Gijón,,,['a2bb2cfc-2b87-4c6c-a84c-f7254c339331'],"[2.2, 37.1]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,33.0,Shot Saved,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,,,,,,,,,,,,35.0,Both Hands,46.0,Standing,,,,,,,,,,,,,,,,1495.743,0.7269999999998618,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27535573838904337
e0161889-81b3-40de-a836-ece9f50eafb4,2861,2,00:25:13.737,70,13,137,2.985478,30,Pass,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,"['62f6baf1-409f-4ee0-920a-88b2e0128a7f', '8ae097c9-b16c-4327-876d-3eed3520777f']","[6.9, 33.3]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,6880.0,Arnaldo Antonio Sanabria Ayala,71.66952,-0.3032178,3.0,High Pass,"[75.3, 11.9]",68.0,Drop Kick,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.737,17.994000000000142,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.46474943889465303
8ae097c9-b16c-4327-876d-3eed3520777f,2862,2,00:25:16.722,70,16,137,,42,Ball Receipt*,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['e0161889-81b3-40de-a836-ece9f50eafb4'],"[79.9, 13.4]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.722,2.9849999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6938729442251755
62f6baf1-409f-4ee0-920a-88b2e0128a7f,2863,2,00:25:16.722,70,16,138,1.118584,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['e0161889-81b3-40de-a836-ece9f50eafb4', 'f56af111-0368-4254-9fb4-3fc9c849c046']","[44.8, 68.2]",3063.0,Danilo Luiz da Silva,2.0,Right Back,5463.0,Luka Modrić,13.409325,-1.5335002,2.0,Low Pass,"[45.3, 54.8]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.722,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0997031477934518
f56af111-0368-4254-9fb4-3fc9c849c046,2864,2,00:25:17.841,70,17,138,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['62f6baf1-409f-4ee0-920a-88b2e0128a7f'],"[45.3, 54.8]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.841,1.1189999999999145,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.475778865332136
e7387fea-585e-4cf7-9c8c-56793d3b1515,2865,2,00:25:17.841,70,17,138,0.24,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['12330596-db68-4da8-93b0-456a9b8711ae', 'f56af111-0368-4254-9fb4-3fc9c849c046']","[45.3, 54.8]",5463.0,Luka Modrić,15.0,Left Center Midfield,,,,,,,,,,,,"[45.7, 55.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.841,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7962803139078312
12330596-db68-4da8-93b0-456a9b8711ae,2866,2,00:25:18.081,70,18,138,0.491504,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['64a9cee9-a631-4897-b43d-d1c3f1b3a86e'],"[45.7, 55.7]",5463.0,Luka Modrić,15.0,Left Center Midfield,5695.0,James David Rodríguez Rubio,12.96341,0.7253611,2.0,Low Pass,"[55.4, 64.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.081,0.2400000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7698718769260962
64a9cee9-a631-4897-b43d-d1c3f1b3a86e,2867,2,00:25:18.572,70,18,138,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['12330596-db68-4da8-93b0-456a9b8711ae'],"[55.4, 64.3]",5695.0,James David Rodríguez Rubio,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.572,0.49099999999998545,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35549702216930557
501e2009-46b9-4362-ba74-16fea53920a3,2868,2,00:25:18.572,70,18,138,3.431815,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['64a9cee9-a631-4897-b43d-d1c3f1b3a86e', '94b9b55e-6fc1-4aa1-80ec-52eed1c10da8', 'c2bb9241-642f-48e7-9402-fdcb6f50d1ca']","[55.4, 64.3]",5695.0,James David Rodríguez Rubio,19.0,Center Attacking Midfield,,,,,,,,,,,,"[50.4, 56.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.572,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6981682620505881
c2bb9241-642f-48e7-9402-fdcb6f50d1ca,2869,2,00:25:19.627,70,19,138,1.274029,17,Pressure,220,Real Madrid,8,From Keeper,1041,Sporting Gijón,,,['501e2009-46b9-4362-ba74-16fea53920a3'],"[61.3, 17.4]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.627,1.0550000000000637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8744993630208547
aaeab908-41f2-4493-9335-a8764e590115,2870,2,00:25:21.386,70,21,138,0.463029,17,Pressure,220,Real Madrid,8,From Keeper,1041,Sporting Gijón,,,,"[68.8, 21.8]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.386,1.7590000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.30815083016785816
9e6b051c-0d9a-4815-8f03-93d5931c55a7,2871,2,00:25:22.004,70,22,138,0.0,22,Foul Committed,220,Real Madrid,8,From Keeper,1041,Sporting Gijón,,,['94b9b55e-6fc1-4aa1-80ec-52eed1c10da8'],"[69.7, 23.4]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,1522.004,0.6179999999999382,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5340682859909619
94b9b55e-6fc1-4aa1-80ec-52eed1c10da8,2872,2,00:25:22.004,70,22,138,0.0,21,Foul Won,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['9e6b051c-0d9a-4815-8f03-93d5931c55a7'],"[50.4, 56.7]",5695.0,James David Rodríguez Rubio,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.004,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8930030606302877
49c0e24a-789e-4d7f-9361-bf3c41b268df,2873,2,00:25:52.347,70,52,138,0.0,19,Substitution,220,Real Madrid,8,From Keeper,220,Real Madrid,,,,,4926.0,Francisco Román Alarcón Suárez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,5456.0,Mateo Kovačić,,,,1552.347,30.343000000000075,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8418386526429149
a06a58d1-1f16-475c-92ae-1ecec86e06b9,2874,2,00:25:58.633,70,58,138,0.0,19,Substitution,220,Real Madrid,8,From Keeper,1041,Sporting Gijón,,,,,6602.0,Miguel Ángel Guerrero Martín,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,24249.0,Juan Muñiz Gallego,,,,1558.633,6.286000000000058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.485582719255225
