id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,off_camera,pass_outcome_id,pass_outcome_name,under_pressure,clearance_head,clearance_body_part_id,clearance_body_part_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,clearance_left_foot,out,pass_switch,foul_won_defensive,duel_type_id,duel_type_name,pass_aerial_won,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,shot_first_time,clearance_aerial_won,shot_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,pass_inswinging,pass_technique_id,pass_technique_name,pass_outswinging,dribble_nutmeg,pass_cut_back,foul_committed_advantage,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,pass_through_ball,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,pass_deflected,dribble_overrun,pass_no_touch,clearance_other,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
684548b2-b1f8-4135-80ba-e747ea57fd3b,1098,1,00:31:58.713,31,58,74,1.499881,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0fc6acde-f567-4a01-a472-8cca3fe73733', '791f288d-2eff-4bca-99ad-339178cb9f95', 'a26a1e5e-a2af-45c6-996a-c621dba3c0d7']","[24.3, 26.7]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,27346.0,Petros Matheus dos Santos Araújo,13.140016,-0.19142549,2.0,Low Pass,"[37.2, 24.2]",,,64.0,Interception,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.713,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.46817779452475683
0fc6acde-f567-4a01-a472-8cca3fe73733,1099,1,00:32:00.213,32,0,74,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['684548b2-b1f8-4135-80ba-e747ea57fd3b'],"[37.2, 24.2]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.213,1.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.506868878498574
16f84c2c-156c-410d-9758-2c6ee0620949,1100,1,00:32:00.213,32,0,74,0.420407,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0fc6acde-f567-4a01-a472-8cca3fe73733', '52147c1e-be5f-44a3-bf38-585978c35544']","[37.2, 24.2]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[41.7, 26.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.213,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46390609565337737
52147c1e-be5f-44a3-bf38-585978c35544,1101,1,00:32:00.634,32,0,74,1.469873,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['9c3c8861-82ca-4b03-b565-dc85fbb01443'],"[41.7, 26.5]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6651.0,Joaquín Sánchez Rodríguez,19.532793,1.2960129,1.0,Ground Pass,"[47.0, 45.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.634,0.4210000000000491,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5860442644922342
9c3c8861-82ca-4b03-b565-dc85fbb01443,1102,1,00:32:02.103,32,2,74,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['52147c1e-be5f-44a3-bf38-585978c35544'],"[47.0, 45.3]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.103,1.469000000000051,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8968109403351852
9f16830b-496e-4088-86c3-43a78aeb4630,1103,1,00:32:02.103,32,2,74,3.17647,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1ff6aa8b-f300-4165-b638-ea01528eed5c', '58e3bd35-2cfb-4151-a322-3f2610794ed9', '9c3c8861-82ca-4b03-b565-dc85fbb01443']","[47.0, 45.3]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,"[62.4, 42.2]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.103,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1727300118449665
58e3bd35-2cfb-4151-a322-3f2610794ed9,1104,1,00:32:02.675,32,2,74,1.713923,17,Pressure,218,Real Betis,1,Regular Play,210,Real Sociedad,,,['9f16830b-496e-4088-86c3-43a78aeb4630'],"[65.7, 41.8]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.675,0.571999999999889,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.758623712128438
d73e8ace-ca48-4344-917c-cfe898f28e05,1105,1,00:32:04.600,32,4,74,0.679643,17,Pressure,218,Real Betis,1,Regular Play,210,Real Sociedad,,,['1ff6aa8b-f300-4165-b638-ea01528eed5c'],"[61.0, 36.0]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.6,1.9249999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6202387414180174
1ff6aa8b-f300-4165-b638-ea01528eed5c,1106,1,00:32:05.280,32,5,74,0.0,3,Dispossessed,218,Real Betis,1,Regular Play,218,Real Betis,,,"['c2f7dae2-a7fc-4486-a6e0-9511b872cab8', 'd73e8ace-ca48-4344-917c-cfe898f28e05']","[62.4, 42.2]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.28,0.6800000000000637,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24922868811800547
c2f7dae2-a7fc-4486-a6e0-9511b872cab8,1107,1,00:32:05.280,32,5,75,0.0,4,Duel,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1ff6aa8b-f300-4165-b638-ea01528eed5c'],"[57.7, 37.9]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.28,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3430153850193641
ea5d07cc-eb08-46d0-beb8-e0c149f18b54,1108,1,00:32:07.739,32,7,75,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[65.5, 23.8]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.739,2.45900000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.427868850043848
836ad6e7-6480-45a5-a556-48b7146ddcd6,1109,1,00:32:07.739,32,7,75,4.094409,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['813c28d6-7dec-4946-bcda-fbc8f923042f', 'ea5d07cc-eb08-46d0-beb8-e0c149f18b54']","[65.5, 23.8]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,"[77.8, 13.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.739,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6034939193445732
813c28d6-7dec-4946-bcda-fbc8f923042f,1110,1,00:32:11.834,32,11,75,1.911474,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3810b5ea-c673-4fb5-9b76-da3f40e2520d'],"[77.8, 13.9]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,6690.0,Xabier Prieto Argarate,15.349593,2.593352,1.0,Ground Pass,"[64.7, 21.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.834,4.095000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7727174654898211
3810b5ea-c673-4fb5-9b76-da3f40e2520d,1111,1,00:32:13.745,32,13,75,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['813c28d6-7dec-4946-bcda-fbc8f923042f'],"[64.7, 21.9]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.745,1.9109999999998308,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3422826440744118
926f14b1-31a1-4b0d-9e64-a300414cb83c,1112,1,00:32:13.745,32,13,75,0.009981,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3810b5ea-c673-4fb5-9b76-da3f40e2520d', 'b68b26e1-443f-4b9d-b61f-f44839c8f022']","[64.7, 21.9]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,,,,,,,,,,,,"[65.5, 20.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.745,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4756202114179525
b68b26e1-443f-4b9d-b61f-f44839c8f022,1113,1,00:32:13.755,32,13,75,1.059926,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['626e4bb0-037f-4481-82d1-228e25f6c9df'],"[65.5, 20.3]",6690.0,Xabier Prieto Argarate,21.0,Left Wing,8522.0,Armindo Tué Na Bangna,15.561812,-1.181937,1.0,Ground Pass,"[71.4, 5.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.755,0.010000000000218279,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3694821176191554
626e4bb0-037f-4481-82d1-228e25f6c9df,1114,1,00:32:14.815,32,14,75,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b68b26e1-443f-4b9d-b61f-f44839c8f022'],"[71.4, 5.9]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.815,1.0599999999999454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12301022907235393
5f489f2e-afe8-4741-9700-3978c33d74d0,1115,1,00:32:14.815,32,14,75,0.913968,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1a1011dc-ca04-4a70-9487-eeaa5a7b8c72', '626e4bb0-037f-4481-82d1-228e25f6c9df']","[71.4, 5.9]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,"[71.2, 8.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.815,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18304267159206433
1a1011dc-ca04-4a70-9487-eeaa5a7b8c72,1116,1,00:32:15.729,32,15,75,1.308996,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8201e1fd-faa1-4142-8dbf-b354fa602d8e'],"[71.2, 8.4]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,6671.0,Asier Illarramendi Andonegi,16.640013,2.4968896,1.0,Ground Pass,"[57.9, 18.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.729,0.9139999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6731324786899913
8201e1fd-faa1-4142-8dbf-b354fa602d8e,1117,1,00:32:17.038,32,17,75,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1a1011dc-ca04-4a70-9487-eeaa5a7b8c72'],"[57.9, 18.4]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.038,1.308999999999969,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4437288406272487
29508a48-79de-454e-baf3-9f2f63a2316b,1118,1,00:32:17.038,32,17,75,1.401068,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['72c454f1-be73-43fd-b766-24d5dbc26d4e', '8201e1fd-faa1-4142-8dbf-b354fa602d8e']","[57.9, 18.4]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[57.1, 17.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.038,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3311070182281133
72c454f1-be73-43fd-b766-24d5dbc26d4e,1119,1,00:32:18.439,32,18,75,2.4,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['7f60434e-4e6a-4241-a18c-08befdadf0ba'],"[57.1, 17.6]",6671.0,Asier Illarramendi Andonegi,11.0,Left Defensive Midfield,16539.0,Diego Antonio Reyes Rosales,33.71528,1.8287239,1.0,Ground Pass,"[48.5, 50.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.439,1.4010000000000673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.05308366890254512
7f60434e-4e6a-4241-a18c-08befdadf0ba,1120,1,00:32:20.839,32,20,75,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['72c454f1-be73-43fd-b766-24d5dbc26d4e'],"[48.5, 50.2]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.839,2.3999999999998636,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7193974999190028
9d4e2e1e-bf93-4da3-a26c-51c5141217d8,1121,1,00:32:20.839,32,20,75,1.319394,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['7f60434e-4e6a-4241-a18c-08befdadf0ba', 'b31228c6-8554-488b-a0f2-1f1fc1cdb39f']","[48.5, 50.2]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,"[52.6, 58.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.839,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2538189130371311
b31228c6-8554-488b-a0f2-1f1fc1cdb39f,1122,1,00:32:22.159,32,22,75,1.511415,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['037ae883-3eee-4b27-83b9-f86217fa6859'],"[52.6, 58.4]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,6679.0,Aritz Elustondo Irribaria,23.84219,0.7527688,1.0,Ground Pass,"[70.0, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.159,1.3200000000001637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5607354061649403
037ae883-3eee-4b27-83b9-f86217fa6859,1123,1,00:32:23.670,32,23,75,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b31228c6-8554-488b-a0f2-1f1fc1cdb39f'],"[70.0, 74.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.67,1.5109999999999673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.592762723161058
c079acad-2e01-43cb-8849-60b81f8703e5,1124,1,00:32:23.670,32,23,75,1.520953,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['037ae883-3eee-4b27-83b9-f86217fa6859', '558bcd7c-e66f-4999-9bb9-79d5b17dea0f']","[70.0, 74.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[71.9, 73.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.67,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7680708506120522
558bcd7c-e66f-4999-9bb9-79d5b17dea0f,1125,1,00:32:25.191,32,25,75,1.477043,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['9680b618-3156-4be1-ae0f-b53e8bba7ef8'],"[71.9, 73.9]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6899.0,Rubén Pardo Gutiérrez,8.100617,-2.0730987,1.0,Ground Pass,"[68.0, 66.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.191,1.5209999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.22828328128806874
9680b618-3156-4be1-ae0f-b53e8bba7ef8,1126,1,00:32:26.668,32,26,75,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['558bcd7c-e66f-4999-9bb9-79d5b17dea0f'],"[68.0, 66.8]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.668,1.4769999999998618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9285204171394519
de68f836-4c63-4fe3-afee-07472a8c4298,1127,1,00:32:26.668,32,26,75,2.660405,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['9680b618-3156-4be1-ae0f-b53e8bba7ef8', 'b91d7e2f-2c2f-4c62-bb55-bf02df903a55']","[68.0, 66.8]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[70.2, 62.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.668,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28378282445391356
b91d7e2f-2c2f-4c62-bb55-bf02df903a55,1128,1,00:32:29.328,32,29,75,2.779428,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6c57f593-2b86-4c24-b98b-00aa73b55105'],"[70.2, 62.3]",6899.0,Rubén Pardo Gutiérrez,9.0,Right Defensive Midfield,8522.0,Armindo Tué Na Bangna,66.01151,-1.0542808,3.0,High Pass,"[102.8, 4.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,True,,,,,,737cf776-54f7-4823-abd1-4b6753b69729,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.328,2.660000000000082,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.413028311803768
6c57f593-2b86-4c24-b98b-00aa73b55105,1129,1,00:32:32.108,32,32,75,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b91d7e2f-2c2f-4c62-bb55-bf02df903a55'],"[102.8, 4.9]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.108,2.7799999999999727,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7278984440351132
a8e723d6-a47f-417d-b833-4bfcd0e2c308,1130,1,00:32:32.108,32,32,75,4.509918,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6c57f593-2b86-4c24-b98b-00aa73b55105', '737cf776-54f7-4823-abd1-4b6753b69729']","[102.8, 4.9]",8522.0,Armindo Tué Na Bangna,17.0,Right Wing,,,,,,,,,,,,"[100.3, 21.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.108,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00788069799240465
