id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_cut_back,foul_won_defensive,off_camera,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,counterpress,foul_committed_advantage,foul_won_advantage,pass_switch,dribble_overrun,dribble_nutmeg,out,clearance_aerial_won,clearance_head,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,shot_aerial_won,pass_goal_assist,shot_one_on_one,ball_recovery_recovery_failure,pass_outswinging,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,clearance_other,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_no_touch,miscontrol_aerial_won,foul_committed_type_id,foul_committed_type_name,block_deflection,goalkeeper_punched_out,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e0f39472-55b9-46ab-800f-2888eec5aa54,2128,2,00:06:59.157,51,59,101,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['5c81aea6-7f7d-4485-935d-d089bd191cab'],"[73.4, 71.8]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.157,0.3580000000000041,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1390087603114104
6132c6c5-8c72-4ad0-b161-8478c22be3ef,2129,2,00:06:59.157,51,59,101,0.32477,43,Carry,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['d2106182-ce30-4891-af0a-95753fc8812f', 'e0f39472-55b9-46ab-800f-2888eec5aa54']","[73.4, 71.8]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,"[58.2, 71.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.157,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7270490071640389
d2106182-ce30-4891-af0a-95753fc8812f,2130,2,00:06:59.482,51,59,101,0.0,14,Dribble,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['1aba6e25-14a2-4e62-84c0-a48a3e4d0eef'],"[58.2, 71.2]",6766.0,Gerard Moreno Balaguero,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.482,0.3250000000000455,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26687777399248047
1aba6e25-14a2-4e62-84c0-a48a3e4d0eef,2131,2,00:06:59.482,51,59,101,0.0,4,Duel,214,Espanyol,7,From Goal Kick,222,Villarreal,,,['d2106182-ce30-4891-af0a-95753fc8812f'],"[61.9, 8.9]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.482,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3119620997184879
0bf3c8cf-8683-4825-8d7d-f9a70866a180,2132,2,00:07:01.344,52,1,101,0.0,2,Ball Recovery,214,Espanyol,7,From Goal Kick,214,Espanyol,,,,"[61.0, 70.5]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.344,1.8619999999999663,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.062228678855189345
ee28e207-7d71-49f4-8a1e-1977468f6207,2133,2,00:07:01.344,52,1,101,1.234483,43,Carry,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['0bf3c8cf-8683-4825-8d7d-f9a70866a180', '1de14c8e-472a-4ce1-8a70-127c551115cf', '253bf9b3-9231-495d-9bfa-ffd43568cf8e']","[61.0, 70.5]",6791.0,Javier López Rodríguez,2.0,Right Back,,,,,,,,,,,,"[52.2, 68.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.344,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20355422778727061
1de14c8e-472a-4ce1-8a70-127c551115cf,2134,2,00:07:01.927,52,1,101,0.579812,17,Pressure,214,Espanyol,7,From Goal Kick,222,Villarreal,,,['ee28e207-7d71-49f4-8a1e-1977468f6207'],"[63.8, 9.3]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.927,0.5830000000000268,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3311387718316531
e4e4550a-c082-42a7-bcd5-159d3e401e08,2135,2,00:07:01.932,52,1,101,0.638884,17,Pressure,214,Espanyol,7,From Goal Kick,222,Villarreal,,,,"[64.9, 8.3]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.932,0.0049999999999954525,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.47088183368716563
253bf9b3-9231-495d-9bfa-ffd43568cf8e,2136,2,00:07:02.579,52,2,101,0.803403,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['1fca424b-d6cb-4fe0-8ff3-2a0d3245793a'],"[52.2, 68.6]",6791.0,Javier López Rodríguez,2.0,Right Back,6867.0,Papa Kouly Diop,12.692123,-1.2914144,1.0,Ground Pass,"[55.7, 56.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.579,0.6469999999999914,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6173323723825972
1fca424b-d6cb-4fe0-8ff3-2a0d3245793a,2137,2,00:07:03.382,52,3,101,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['253bf9b3-9231-495d-9bfa-ffd43568cf8e'],"[55.7, 56.4]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.382,0.8029999999999973,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6405726375029224
3b82991f-924d-499e-96b6-0544a78b9db1,2138,2,00:07:03.382,52,3,101,2.855165,43,Carry,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['1fca424b-d6cb-4fe0-8ff3-2a0d3245793a', 'cd79e99a-4e5e-4ae3-beed-bb2ef406c636', 'ebf5f0de-041b-48cb-a3f5-81558d660895']","[55.7, 56.4]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,"[55.7, 57.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.382,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12209512484557039
cd79e99a-4e5e-4ae3-beed-bb2ef406c636,2139,2,00:07:05.700,52,5,101,0.517253,17,Pressure,214,Espanyol,7,From Goal Kick,222,Villarreal,,,['3b82991f-924d-499e-96b6-0544a78b9db1'],"[63.8, 28.4]",6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.7,2.3179999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6747570693484862
ebf5f0de-041b-48cb-a3f5-81558d660895,2140,2,00:07:06.237,52,6,101,0.719237,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['c51d0ec6-ee1d-4725-b155-8331509e6e6e'],"[55.7, 57.5]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,24072.0,Salvador Sevilla López,15.4149275,0.7853982,1.0,Ground Pass,"[66.6, 68.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.237,0.5370000000000346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17597642417922332
c51d0ec6-ee1d-4725-b155-8331509e6e6e,2141,2,00:07:06.957,52,6,101,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['ebf5f0de-041b-48cb-a3f5-81558d660895'],"[66.6, 68.4]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.957,0.7199999999999704,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11976142716427163
dd54b3ec-5a89-4601-a07a-b4ddc87c73af,2142,2,00:07:06.957,52,6,101,3.676547,43,Carry,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['740cedc1-3dea-4da9-873a-de0f5ab46e44', 'c51d0ec6-ee1d-4725-b155-8331509e6e6e']","[66.6, 68.4]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,"[70.0, 64.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.957,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9419262273329113
740cedc1-3dea-4da9-873a-de0f5ab46e44,2143,2,00:07:10.633,52,10,101,1.151082,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['90b88cda-a7b5-4daf-9e04-e68a297dd5d2'],"[70.0, 64.1]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,6867.0,Papa Kouly Diop,16.788687,-2.4659214,1.0,Ground Pass,"[56.9, 53.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.633,3.6759999999999877,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6788040256328475
90b88cda-a7b5-4daf-9e04-e68a297dd5d2,2144,2,00:07:11.784,52,11,101,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['740cedc1-3dea-4da9-873a-de0f5ab46e44'],"[56.9, 53.6]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.784,1.1510000000000105,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5112429967330129
ece9ea41-54a8-4944-b9fc-ddf8b56d4034,2145,2,00:07:11.784,52,11,101,1.311528,43,Carry,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['90b88cda-a7b5-4daf-9e04-e68a297dd5d2', 'f963c213-5d17-421a-a3bb-263052620c99']","[56.9, 53.6]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,,,,,,,,,,,,"[66.8, 55.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.784,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36730611572224137
f963c213-5d17-421a-a3bb-263052620c99,2146,2,00:07:13.096,52,13,101,1.896919,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['ad5e03a1-3e91-4ea6-b236-3b54fc8fffec'],"[66.8, 55.6]",6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,6612.0,Rubén Duarte Sánchez,38.71563,-1.5992124,1.0,Ground Pass,"[65.7, 16.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.096,1.3120000000000118,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1304180210537822
ad5e03a1-3e91-4ea6-b236-3b54fc8fffec,2147,2,00:07:14.993,52,14,101,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['f963c213-5d17-421a-a3bb-263052620c99'],"[65.7, 16.9]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.993,1.8969999999999914,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2574659041321473
c53b5bb8-8347-4e9e-803d-127f4cd74826,2148,2,00:07:14.993,52,14,101,1.298345,43,Carry,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['ad5e03a1-3e91-4ea6-b236-3b54fc8fffec', 'bd18757b-1d1f-4d97-9951-3f2944d45e4f']","[65.7, 16.9]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,,,,,,,,,,,,"[62.7, 10.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.993,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7150418378075071
bd18757b-1d1f-4d97-9951-3f2944d45e4f,2149,2,00:07:16.291,52,16,101,0.039758,30,Pass,214,Espanyol,7,From Goal Kick,214,Espanyol,,,"['4d556a8f-7f5a-46d2-9471-e61ef05c82fe', '7e4248dc-f13d-4ecd-9b33-d0181cea3ab1']","[62.7, 10.9]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,6624.0,Jorge Franco Alviz,5.6222773,-0.089049585,2.0,Low Pass,"[68.3, 10.4]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.291,1.2980000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24373352384043712
4d556a8f-7f5a-46d2-9471-e61ef05c82fe,2150,2,00:07:16.331,52,16,101,,42,Ball Receipt*,214,Espanyol,7,From Goal Kick,214,Espanyol,,,['bd18757b-1d1f-4d97-9951-3f2944d45e4f'],"[78.8, 5.5]",6624.0,Jorge Franco Alviz,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.331,0.040000000000020464,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9886033084810832
7e4248dc-f13d-4ecd-9b33-d0181cea3ab1,2151,2,00:07:16.331,52,16,101,0.0,10,Interception,214,Espanyol,7,From Goal Kick,222,Villarreal,,,['bd18757b-1d1f-4d97-9951-3f2944d45e4f'],"[51.8, 69.7]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.331,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.44478483782702527
a0f08f8c-9909-4180-a958-54249d268f1c,2152,2,00:07:32.514,52,32,102,0.848349,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['5234ba14-8c75-4527-9536-2699d0d756ba'],"[43.9, 0.1]",6612.0,Rubén Duarte Sánchez,6.0,Left Back,24072.0,Salvador Sevilla López,12.741272,0.941423,2.0,Low Pass,"[51.4, 10.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.514,16.182999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6419597221103865
5234ba14-8c75-4527-9536-2699d0d756ba,2153,2,00:07:33.362,52,33,102,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['a0f08f8c-9909-4180-a958-54249d268f1c'],"[51.4, 10.4]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.362,0.8480000000000132,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19165902155197312
b6de813d-bf23-404a-880b-1e4a742cb648,2154,2,00:07:33.362,52,33,102,0.903891,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['5234ba14-8c75-4527-9536-2699d0d756ba', 'a67e351f-da95-499d-ab5b-98e59ce703bd']","[51.4, 10.4]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,,,,,,,,,,,,"[45.2, 13.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.362,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3822003945475164
a67e351f-da95-499d-ab5b-98e59ce703bd,2155,2,00:07:34.266,52,34,102,1.177943,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['f1ae489f-8ed3-4fca-9a63-518bc283adca'],"[45.2, 13.2]",24072.0,Salvador Sevilla López,19.0,Center Attacking Midfield,16456.0,Enzo Pablo Roco Roco,18.181583,2.484891,1.0,Ground Pass,"[30.8, 24.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.266,0.9039999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6277940151650749
f1ae489f-8ed3-4fca-9a63-518bc283adca,2156,2,00:07:35.444,52,35,102,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['a67e351f-da95-499d-ab5b-98e59ce703bd'],"[30.8, 24.3]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.444,1.1779999999999973,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.464322073144545
c3557bd8-7ec8-4cfd-9a0f-8e7d2b36d951,2157,2,00:07:35.444,52,35,102,3.219741,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['59cfbcc2-5c9a-43ac-ada5-fe99548ccd6d', 'f1ae489f-8ed3-4fca-9a63-518bc283adca']","[30.8, 24.3]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,,,,,,,,,,,,"[25.9, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.444,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5861374847175127
59cfbcc2-5c9a-43ac-ada5-fe99548ccd6d,2158,2,00:07:38.664,52,38,102,3.091395,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,"['4ec97841-16e3-481c-af7f-86501b63c9e4', '5bf0077e-e532-4551-95da-9dda67d19bdc']","[25.9, 36.7]",16456.0,Enzo Pablo Roco Roco,5.0,Left Center Back,5719.0,Marco Asensio Willemsen,52.777363,0.6901289,3.0,High Pass,"[66.6, 70.3]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.664,3.2199999999999704,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8498003469583396
5bf0077e-e532-4551-95da-9dda67d19bdc,2159,2,00:07:41.755,52,41,102,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['59cfbcc2-5c9a-43ac-ada5-fe99548ccd6d'],"[70.4, 71.4]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.755,3.091000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6489547194235216
4ec97841-16e3-481c-af7f-86501b63c9e4,2160,2,00:07:41.755,52,41,102,0.0,10,Interception,214,Espanyol,4,From Throw In,222,Villarreal,,,['59cfbcc2-5c9a-43ac-ada5-fe99548ccd6d'],"[53.5, 9.8]",6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.755,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8151859365217264
d2c69fa0-7a3d-42ce-9b2f-d2b32ae438d5,2161,2,00:07:42.142,52,42,102,0.953124,17,Pressure,214,Espanyol,4,From Throw In,214,Espanyol,,,,"[69.1, 68.4]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.142,0.38700000000000045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6250651620499622
c6561b60-7671-47ef-8f0c-a47165ddc1e5,2162,2,00:07:43.759,52,43,102,0.0,2,Ball Recovery,214,Espanyol,4,From Throw In,214,Espanyol,,,,"[65.1, 73.3]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.759,1.6170000000000186,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8849769343662942
7303e7b0-7099-48e9-9cd4-a19f644de5fc,2163,2,00:07:43.759,52,43,102,3.615608,43,Carry,214,Espanyol,4,From Throw In,214,Espanyol,,,"['0ffbfe8a-4e3a-4e1c-9cee-b31ad502c747', 'c6561b60-7671-47ef-8f0c-a47165ddc1e5', 'dfd8e3f0-c668-4c9b-8aa8-976296dec771']","[65.1, 73.3]",5719.0,Marco Asensio Willemsen,17.0,Right Wing,,,,,,,,,,,,"[88.8, 67.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.759,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1466361119631464
