id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,clearance_aerial_won,counterpress,out,ball_recovery_recovery_failure,off_camera,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_switch,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_miscommunication,miscontrol_aerial_won,pass_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_no_touch,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,pass_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cross,goalkeeper_end_location,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,shot_aerial_won,foul_committed_penalty,foul_won_penalty,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_goal_assist,dribble_overrun,pass_cut_back,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3ef72227-9c96-4888-b3c6-ffd4bac09423,2375,2,00:12:48.125,57,48,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['eff073d7-616e-4e92-84a5-789d8623804b'],"[36.2, 8.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.125,2.3450000000000273,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8652697348349114
b0b65f02-aab0-4aeb-8f90-71b476159ef6,2376,2,00:12:48.125,57,48,103,5.2706,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3ef72227-9c96-4888-b3c6-ffd4bac09423', '7bf18862-1d02-42ad-9e3d-ee26cd44e5e8']","[36.2, 8.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[43.5, 7.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.125,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9461973282577074
7bf18862-1d02-42ad-9e3d-ee26cd44e5e8,2377,2,00:12:53.395,57,53,103,1.5395,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['0719fe20-3b7c-4ff9-9e13-2210c8defc65'],"[43.5, 7.1]",5211.0,Jordi Alba Ramos,6.0,Left Back,6332.0,Thomas Vermaelen,17.35886,2.6496022,1.0,Ground Pass,"[28.2, 15.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.395,5.269999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.020005690479398708
0719fe20-3b7c-4ff9-9e13-2210c8defc65,2378,2,00:12:54.935,57,54,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['7bf18862-1d02-42ad-9e3d-ee26cd44e5e8'],"[28.2, 15.3]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.935,1.5399999999999636,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9914161841798443
503637e8-5dbf-4b8a-9e9e-70336ce9a86a,2379,2,00:12:54.935,57,54,103,0.703752,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['016a5e07-a0f4-44cf-a368-da9d6692db90', '0719fe20-3b7c-4ff9-9e13-2210c8defc65']","[28.2, 15.3]",6332.0,Thomas Vermaelen,5.0,Left Center Back,,,,,,,,,,,,"[28.0, 15.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.935,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8622919185826708
016a5e07-a0f4-44cf-a368-da9d6692db90,2380,2,00:12:55.638,57,55,103,2.886748,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['6e9985ba-72bc-44f6-9bc4-12f494ad4271'],"[28.0, 15.3]",6332.0,Thomas Vermaelen,5.0,Left Center Back,5506.0,Javier Alejandro Mascherano,42.904194,1.6899476,1.0,Ground Pass,"[22.9, 57.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.638,0.7030000000000882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3877602582027774
c5aca333-4825-47bd-83d6-3d317849c267,2381,2,00:12:58.316,57,58,103,1.2946,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['4f8a2972-5105-46d0-bc85-6db72e411d83', '6e9985ba-72bc-44f6-9bc4-12f494ad4271', '8c9d989e-0027-4b8b-a1f1-9051feca9fc5']","[91.7, 27.3]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.316,2.6779999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.017359819260492015
6e9985ba-72bc-44f6-9bc4-12f494ad4271,2382,2,00:12:58.525,57,58,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['016a5e07-a0f4-44cf-a368-da9d6692db90', 'c5aca333-4825-47bd-83d6-3d317849c267']","[22.9, 57.9]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.525,0.20899999999994634,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4987633938941223
4f8a2972-5105-46d0-bc85-6db72e411d83,2383,2,00:12:58.525,57,58,103,0.983,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6e9985ba-72bc-44f6-9bc4-12f494ad4271', '8c9d989e-0027-4b8b-a1f1-9051feca9fc5', 'c5aca333-4825-47bd-83d6-3d317849c267']","[22.9, 57.9]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[31.0, 56.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.525,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5661751962838937
8c9d989e-0027-4b8b-a1f1-9051feca9fc5,2384,2,00:12:59.508,57,59,103,1.8659,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a8677ba8-c8e9-4e0a-8f9f-c28a5b0e5583', 'c5aca333-4825-47bd-83d6-3d317849c267']","[31.0, 56.2]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5503.0,Lionel Andrés Messi Cuccittini,29.735668,-0.5721457,1.0,Ground Pass,"[56.0, 40.1]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.508,0.9830000000000609,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5542148509415404
a8677ba8-c8e9-4e0a-8f9f-c28a5b0e5583,2385,2,00:13:01.374,58,1,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8c9d989e-0027-4b8b-a1f1-9051feca9fc5'],"[56.0, 40.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.374,1.8659999999999854,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3265194461522699
f425c384-a894-4405-b273-34b869f32142,2386,2,00:13:01.374,58,1,103,0.3186,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['a8677ba8-c8e9-4e0a-8f9f-c28a5b0e5583', 'add4b07c-9884-433d-9244-67be348df319']","[56.0, 40.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[57.6, 39.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.374,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4765094245804452
add4b07c-9884-433d-9244-67be348df319,2387,2,00:13:01.693,58,1,103,1.0169,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['a110256f-68cc-4db2-919e-638e85f6cd8c'],"[57.6, 39.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5216.0,Andrés Iniesta Luján,10.607545,-2.369527,1.0,Ground Pass,"[50.0, 32.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.693,0.31899999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3094323726364344
a110256f-68cc-4db2-919e-638e85f6cd8c,2388,2,00:13:02.710,58,2,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['add4b07c-9884-433d-9244-67be348df319'],"[50.0, 32.5]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.71,1.0170000000000528,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40026391659762584
c4c0a439-7487-4f0c-88bb-5864af66b375,2389,2,00:13:02.710,58,2,103,2.6284,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6cd39833-df12-420a-87af-7ab2ebd2def8', 'a110256f-68cc-4db2-919e-638e85f6cd8c', 'bf1bcc64-2aa0-4d85-b503-3cf3da32d152']","[50.0, 32.5]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[49.6, 20.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.71,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9331572222666785
6cd39833-df12-420a-87af-7ab2ebd2def8,2390,2,00:13:03.065,58,3,103,2.4408,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['bf1bcc64-2aa0-4d85-b503-3cf3da32d152', 'c4c0a439-7487-4f0c-88bb-5864af66b375']","[67.7, 46.3]",6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.065,0.3550000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25357381714733196
bf1bcc64-2aa0-4d85-b503-3cf3da32d152,2391,2,00:13:05.338,58,5,103,1.2311,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0db99bc6-fdfc-4654-ad5a-381fbaaf5c71', '6cd39833-df12-420a-87af-7ab2ebd2def8']","[49.6, 20.4]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5211.0,Jordi Alba Ramos,15.206906,-1.092444,1.0,Ground Pass,"[56.6, 6.9]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.338,2.272999999999911,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.840404383916629
0db99bc6-fdfc-4654-ad5a-381fbaaf5c71,2392,2,00:13:06.569,58,6,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['bf1bcc64-2aa0-4d85-b503-3cf3da32d152'],"[56.6, 6.9]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.569,1.2309999999999945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.304005554724711
37acb97b-665f-49c5-b4c8-3a15a02056ba,2393,2,00:13:06.569,58,6,103,1.766,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['f46ec3f3-7242-4950-bee3-582a7d93a39d'],"[57.4, 6.4]",5211.0,Jordi Alba Ramos,6.0,Left Back,5203.0,Sergio Busquets i Burgos,14.410066,2.874732,1.0,Ground Pass,"[43.5, 10.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.569,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.05387517818428211
f46ec3f3-7242-4950-bee3-582a7d93a39d,2394,2,00:13:08.335,58,8,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['37acb97b-665f-49c5-b4c8-3a15a02056ba'],"[43.5, 10.2]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.335,1.7660000000000764,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8837330338285292
8c0fad2a-4a50-4226-8608-fa27d53f5046,2395,2,00:13:08.335,58,8,103,0.9659,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['0fe093c8-d0b5-4652-9e71-890a5e39396b'],"[43.7, 10.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5503.0,Lionel Andrés Messi Cuccittini,13.813037,0.9707461,2.0,Low Pass,"[51.5, 21.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.335,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7740039198894075
0fe093c8-d0b5-4652-9e71-890a5e39396b,2396,2,00:13:09.301,58,9,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['8c0fad2a-4a50-4226-8608-fa27d53f5046'],"[51.5, 21.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.301,0.9660000000000082,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8132812830510405
2fa2e819-f6d7-4f7a-b832-087bf756a0e5,2397,2,00:13:09.301,58,9,103,1.7364,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0871312e-eb44-474c-af73-248d0dc07dce', '0fe093c8-d0b5-4652-9e71-890a5e39396b', 'e6779581-ed1f-4da7-9928-cbd347085337']","[51.5, 21.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[51.7, 20.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.301,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9579316200049446
0871312e-eb44-474c-af73-248d0dc07dce,2398,2,00:13:10.197,58,10,103,1.0833,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['2fa2e819-f6d7-4f7a-b832-087bf756a0e5', 'e6779581-ed1f-4da7-9928-cbd347085337']","[68.2, 55.5]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.197,0.8959999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6778817659424493
e6779581-ed1f-4da7-9928-cbd347085337,2399,2,00:13:11.037,58,11,103,2.4907,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0871312e-eb44-474c-af73-248d0dc07dce', 'faf954ee-88d6-4250-a3b5-dcec2f29e56e']","[51.7, 20.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5506.0,Javier Alejandro Mascherano,36.279057,1.6701907,1.0,Ground Pass,"[48.1, 56.7]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.037,0.8400000000000318,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9486551870356833
faf954ee-88d6-4250-a3b5-dcec2f29e56e,2400,2,00:13:13.528,58,13,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['e6779581-ed1f-4da7-9928-cbd347085337'],"[48.1, 56.7]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.528,2.4909999999999854,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7407213182461369
a40e2359-5e5c-4a9d-a849-0c3eb3af98fd,2401,2,00:13:13.528,58,13,103,0.6463,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['b7565267-20da-4ed8-a230-1b22032a6289', 'faf954ee-88d6-4250-a3b5-dcec2f29e56e']","[48.1, 56.7]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,,,,,,,,,,,,"[49.2, 57.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.528,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37974965339590305
b7565267-20da-4ed8-a230-1b22032a6289,2402,2,00:13:14.174,58,14,103,1.6639,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['f2967b18-9b47-4f24-b92d-0dbf53adad27'],"[49.2, 57.9]",5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,5503.0,Lionel Andrés Messi Cuccittini,23.149082,-0.87716424,1.0,Ground Pass,"[64.0, 40.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.174,0.6459999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8411572558032197
f2967b18-9b47-4f24-b92d-0dbf53adad27,2403,2,00:13:15.838,58,15,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['b7565267-20da-4ed8-a230-1b22032a6289'],"[64.0, 40.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.838,1.6639999999999873,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6378118006064921
58789c50-1d07-45dc-b350-55ac8b245440,2404,2,00:13:15.838,58,15,103,1.77,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4461b777-f3ff-4a13-8782-98b1aa601c70', 'e9ecfeca-eb74-47cb-93b8-24047ad078ab', 'f2967b18-9b47-4f24-b92d-0dbf53adad27']","[64.0, 40.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[78.6, 44.2]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.838,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6405088024554034
e9ecfeca-eb74-47cb-93b8-24047ad078ab,2405,2,00:13:16.306,58,16,103,1.4035,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['4461b777-f3ff-4a13-8782-98b1aa601c70', '58789c50-1d07-45dc-b350-55ac8b245440']","[51.4, 41.7]",6396.0,Beñat Etxebarria Urkiaga,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.306,0.4680000000000746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5704580221214708
4461b777-f3ff-4a13-8782-98b1aa601c70,2406,2,00:13:17.608,58,17,103,2.0463,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['8367f742-fed6-41c3-a8a8-a2e1ec365c7d', 'e9ecfeca-eb74-47cb-93b8-24047ad078ab']","[78.6, 44.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5246.0,Luis Alberto Suárez Díaz,19.69873,0.8500561,1.0,Ground Pass,"[91.6, 59.0]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.608,1.3019999999999072,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5437117383404516
8367f742-fed6-41c3-a8a8-a2e1ec365c7d,2407,2,00:13:19.655,58,19,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['4461b777-f3ff-4a13-8782-98b1aa601c70'],"[91.6, 59.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.655,2.0470000000000255,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24262926068267465
bce1a9f8-af7b-47e8-9050-c083453a97e5,2408,2,00:13:19.655,58,19,103,1.1454,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['8367f742-fed6-41c3-a8a8-a2e1ec365c7d', 'b2d1244e-89d8-4b23-a162-080703a79303']","[91.6, 59.0]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[97.9, 59.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.655,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2411941612199524
