id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,duel_type_id,duel_type_name,pass_aerial_won,counterpress,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,goalkeeper_end_location,dribble_overrun,clearance_right_foot,shot_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,clearance_left_foot,pass_outswinging,pass_no_touch,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_cut_back,foul_committed_penalty,shot_one_on_one,ball_recovery_offensive,shot_open_goal,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3e3a1dbc-a9b3-4b73-97bc-6dbda954b12e,1430,1,00:45:19.064,45,19,90,1.840453,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['d4c6b78a-c85e-4f67-b4ba-2ae4f5c1d889'],,"[100.8, 75.4]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,11539.0,Adrián Embarba Blázquez,15.784169,-0.56867284,1.0,Ground Pass,"[114.1, 66.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719.064,0.6489999999998872,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9736970991695886
54898b66-0d72-4a57-8710-931f02e692a6,1431,1,00:45:20.639,45,20,90,0.463418,17,Pressure,360,Rayo Vallecano,2,From Corner,1041,Sporting Gijón,,,"['5298d8d4-2d99-42d3-8aed-7d12bed6a2c4', 'd4c6b78a-c85e-4f67-b4ba-2ae4f5c1d889', 'f1f65716-c2b7-4a99-8bb3-cc04008bb106']",,"[6.2, 13.9]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.639,1.5750000000002728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3718606667125196
d4c6b78a-c85e-4f67-b4ba-2ae4f5c1d889,1432,1,00:45:20.904,45,20,90,,42,Ball Receipt*,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,"['3e3a1dbc-a9b3-4b73-97bc-6dbda954b12e', '54898b66-0d72-4a57-8710-931f02e692a6']",,"[114.1, 66.9]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.904,0.26499999999987267,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19643459764784688
5298d8d4-2d99-42d3-8aed-7d12bed6a2c4,1433,1,00:45:20.904,45,20,90,0.041985,43,Carry,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,"['54898b66-0d72-4a57-8710-931f02e692a6', 'd4c6b78a-c85e-4f67-b4ba-2ae4f5c1d889', 'f1f65716-c2b7-4a99-8bb3-cc04008bb106']",,"[114.1, 66.9]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,"[114.1, 65.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.904,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9783743765030498
f1f65716-c2b7-4a99-8bb3-cc04008bb106,1434,1,00:45:20.946,45,20,90,1.203177,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,"['54898b66-0d72-4a57-8710-931f02e692a6', '9818ac6c-8cd5-430a-9505-ccfc72622bc3']",,"[114.1, 65.6]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,20.862646,-1.4119518,1.0,Ground Pass,"[117.4, 45.0]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.946,0.041999999999916326,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6484605529453134
9818ac6c-8cd5-430a-9505-ccfc72622bc3,1435,1,00:45:22.149,45,22,91,0.0,23,Goal Keeper,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['f1f65716-c2b7-4a99-8bb3-cc04008bb106'],,"[2.7, 35.1]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.149,1.2029999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.610644437785444
67d4abfb-9d33-4f00-ae9b-e9b5e703acff,1436,1,00:45:36.432,45,36,91,3.917358,30,Pass,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['656a689d-9c47-49db-9027-8adf9473a465'],True,"[20.0, 43.7]",11537.0,Alberto García Cabrera,1.0,Goalkeeper,6602.0,Miguel Ángel Guerrero Martín,66.31297,0.23437189,3.0,High Pass,"[84.5, 59.1]",68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.432,14.282999999999902,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6597101034797938
656a689d-9c47-49db-9027-8adf9473a465,1437,1,00:45:40.349,45,40,91,,42,Ball Receipt*,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['67d4abfb-9d33-4f00-ae9b-e9b5e703acff'],,"[84.5, 59.1]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.349,3.917000000000371,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7084132294664577
4ed87f0b-4ac8-4bd5-92e2-40860fd12f16,1438,1,00:45:40.627,45,40,91,0.0,38,Miscontrol,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,,,"[82.0, 58.9]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.627,0.27799999999979264,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07869445835644906
93bd0283-93ac-4dcb-a473-dab7cba1caa7,1439,1,00:45:41.156,45,41,91,0.317046,17,Pressure,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,"['3592e1a1-d814-4008-a2f4-2aa0ac77dff0', '40c99431-ed51-48f2-a23f-2146aad9edf4']",,"[78.1, 58.6]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.156,0.5289999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17050901753480674
3592e1a1-d814-4008-a2f4-2aa0ac77dff0,1440,1,00:45:41.445,45,41,91,0.0,2,Ball Recovery,1041,Sporting Gijón,8,From Keeper,360,Rayo Vallecano,,,['93bd0283-93ac-4dcb-a473-dab7cba1caa7'],,"[41.2, 22.5]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.445,0.28900000000021464,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18424281057008485
40c99431-ed51-48f2-a23f-2146aad9edf4,1441,1,00:45:41.445,45,41,91,0.274708,43,Carry,1041,Sporting Gijón,8,From Keeper,360,Rayo Vallecano,,,"['2bf0e531-3dbe-48c5-a1c3-7613514bd421', '3592e1a1-d814-4008-a2f4-2aa0ac77dff0', '93bd0283-93ac-4dcb-a473-dab7cba1caa7', 'fa3efee2-0233-42ad-8382-50701674dd70']",,"[41.2, 22.5]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,"[43.1, 15.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.445,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36326278461964623
fa3efee2-0233-42ad-8382-50701674dd70,1442,1,00:45:41.720,45,41,91,0.0,39,Dribbled Past,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,"['2bf0e531-3dbe-48c5-a1c3-7613514bd421', '40c99431-ed51-48f2-a23f-2146aad9edf4', '64cbd077-570f-4909-87f1-786bf5378676']",,"[77.0, 65.1]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.72,0.2749999999996362,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6071950418989148
2bf0e531-3dbe-48c5-a1c3-7613514bd421,1443,1,00:45:41.720,45,41,91,0.0,14,Dribble,1041,Sporting Gijón,8,From Keeper,360,Rayo Vallecano,,,['fa3efee2-0233-42ad-8382-50701674dd70'],,"[43.1, 15.0]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.72,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06668606452712822
64cbd077-570f-4909-87f1-786bf5378676,1444,1,00:45:41.720,45,41,91,1.473492,43,Carry,1041,Sporting Gijón,8,From Keeper,360,Rayo Vallecano,,,"['06e1e159-2c72-4c0a-afd1-3e706ed1290a', '2bf0e531-3dbe-48c5-a1c3-7613514bd421', '83556b1a-d57d-45ba-9131-cb07e2871f23', 'fa3efee2-0233-42ad-8382-50701674dd70']",,"[43.1, 15.0]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,"[44.5, 6.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.72,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.701168284630773
83556b1a-d57d-45ba-9131-cb07e2871f23,1445,1,00:45:42.303,45,42,91,0.696702,17,Pressure,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['64cbd077-570f-4909-87f1-786bf5378676'],,"[76.8, 63.8]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.303,0.5830000000000837,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5477050413479834
f7c7a423-4165-417e-baaa-79df7a89dd2c,1446,1,00:45:43.193,45,43,91,0.0,22,Foul Committed,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['06e1e159-2c72-4c0a-afd1-3e706ed1290a'],,"[75.6, 73.8]",18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.193,0.8900000000003274,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009278003167866089
06e1e159-2c72-4c0a-afd1-3e706ed1290a,1447,1,00:45:43.193,45,43,91,0.0,21,Foul Won,1041,Sporting Gijón,8,From Keeper,360,Rayo Vallecano,,,['f7c7a423-4165-417e-baaa-79df7a89dd2c'],,"[44.5, 6.3]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.193,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7064040858050966
ff74b286-43c2-4aa7-9b6a-4a8c6a615d3b,1448,1,00:46:01.929,46,1,91,0.0,34,Half End,1041,Sporting Gijón,8,From Keeper,360,Rayo Vallecano,,,['146588f8-8e12-4aba-a730-330147c9f063'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761.929,18.735999999999876,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8867579457617726
146588f8-8e12-4aba-a730-330147c9f063,1449,1,00:46:01.929,46,1,91,0.0,34,Half End,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['ff74b286-43c2-4aa7-9b6a-4a8c6a615d3b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761.929,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.2896158245973762
9b510d1e-7d91-4c0c-93bb-71e44166a46e,1450,2,00:00:00.000,45,0,91,0.0,18,Half Start,1041,Sporting Gijón,8,From Keeper,360,Rayo Vallecano,,,['c85dfc9b-8df2-4fd1-ac45-b00d696fde7a'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-2761.929,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.03685931070772708
c85dfc9b-8df2-4fd1-ac45-b00d696fde7a,1451,2,00:00:00.000,45,0,91,0.0,18,Half Start,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,,,['9b510d1e-7d91-4c0c-93bb-71e44166a46e'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.1641061093661118
65617f42-0c1d-4d1b-99b9-e0b68387bd4e,1452,2,00:00:00.000,45,0,91,0.0,36,Tactical Shift,1041,Sporting Gijón,8,From Keeper,1041,Sporting Gijón,4411.0,"[{'player': {'id': 11537, 'name': 'Alberto García Cabrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 26633, 'name': 'Alberto Lora Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 24686, 'name': 'Roberto Canella Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 27526, 'name': 'Rachid Aït-Atmane'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 6926, 'name': 'Alen Halilović'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 25}, {'player': {'id': 6573, 'name': 'Bernardo José Espinosa Zúñiga'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 23}, {'player': {'id': 6602, 'name': 'Miguel Ángel Guerrero Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2612542272397136
62f204d7-7553-4841-a951-81b453d5ee7f,1453,2,00:00:01.029,45,1,92,1.338611,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['c925cd65-9fa1-4008-a425-64a382b34e3f'],,"[61.0, 40.1]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,18398.0,Omar Mascarell González,19.724604,2.6620734,1.0,Ground Pass,"[43.5, 49.2]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029,1.029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6514500480839828
c925cd65-9fa1-4008-a425-64a382b34e3f,1454,2,00:00:02.367,45,2,92,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['62f204d7-7553-4841-a951-81b453d5ee7f'],,"[43.5, 49.2]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.367,1.338,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7940644376159638
bd46c2af-6627-47bd-9c51-0e7131f55320,1455,2,00:00:02.367,45,2,92,1.264613,43,Carry,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['c925cd65-9fa1-4008-a425-64a382b34e3f', 'd925c74a-068d-4117-a797-856ac9ff5960']",,"[43.5, 49.2]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,"[44.0, 52.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.367,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7294111996368737
d925c74a-068d-4117-a797-856ac9ff5960,1456,2,00:00:03.632,45,3,92,2.424524,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['80829550-d9fa-446c-881a-3a5c4758a4c8', 'cd9e6dc4-f9be-4598-bf16-2538e21f570b']",,"[44.0, 52.7]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,24686.0,Roberto Canella Suárez,50.96165,-0.8868616,3.0,High Pass,"[76.2, 13.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.632,1.2650000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7585012891390478
cd9e6dc4-f9be-4598-bf16-2538e21f570b,1457,2,00:00:06.056,45,6,92,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['d925c74a-068d-4117-a797-856ac9ff5960'],,"[78.9, 9.0]",24686.0,Roberto Canella Suárez,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.056,2.424,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1004688268648748
80829550-d9fa-446c-881a-3a5c4758a4c8,1458,2,00:00:06.056,45,6,92,3.205076,30,Pass,1041,Sporting Gijón,9,From Kick Off,360,Rayo Vallecano,,,"['5349e1b7-2992-4d5b-bc8e-6cfa7657f60f', 'd925c74a-068d-4117-a797-856ac9ff5960']",,"[43.9, 66.9]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,24.972385,-0.076157644,3.0,High Pass,"[68.8, 65.0]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.056,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5958282991287668
5349e1b7-2992-4d5b-bc8e-6cfa7657f60f,1459,2,00:00:09.261,45,9,92,1.718706,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['03213c52-cd4e-4581-9354-b332108201bc', '80829550-d9fa-446c-881a-3a5c4758a4c8', 'bb5de09b-ce3d-499b-a79a-2faaaf5bb52d']",,"[51.3, 15.1]",27526.0,Rachid Aït-Atmane,9.0,Right Defensive Midfield,6602.0,Miguel Ángel Guerrero Martín,31.444077,0.21797906,3.0,High Pass,"[82.0, 21.9]",38.0,Left Foot,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.261,3.204999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14521896189161188
03213c52-cd4e-4581-9354-b332108201bc,1460,2,00:00:10.980,45,10,92,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['5349e1b7-2992-4d5b-bc8e-6cfa7657f60f'],,"[83.0, 24.6]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.98,1.7190000000000012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7948977828487573
bb5de09b-ce3d-499b-a79a-2faaaf5bb52d,1461,2,00:00:10.980,45,10,93,2.553541,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5349e1b7-2992-4d5b-bc8e-6cfa7657f60f', '7988e980-8f6b-41ce-88c9-971cf693f67d']",,"[38.1, 58.2]",27144.0,Antonio Amaya Carazo,3.0,Right Center Back,10727.0,Răzvan Dincă Raț,34.20526,-1.9480454,2.0,Low Pass,"[25.5, 26.4]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.98,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9649679788406874
7988e980-8f6b-41ce-88c9-971cf693f67d,1462,2,00:00:13.534,45,13,93,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['bb5de09b-ce3d-499b-a79a-2faaaf5bb52d'],,"[25.5, 26.4]",10727.0,Răzvan Dincă Raț,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.534,2.5540000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07305037901155942
