id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,under_pressure,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,pass_cut_back,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,out,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot,shot_saved_to_post,goalkeeper_shot_saved_to_post,foul_committed_advantage,foul_won_advantage,pass_outswinging,dribble_overrun,clearance_left_foot,shot_one_on_one,shot_aerial_won,injury_stoppage_in_chain,pass_goal_assist,pass_through_ball,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
991f9b73-2fa0-4d06-b01b-d55b0709e4d6,2468,2,00:26:53.125,71,53,136,0.672961,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['342ad6dc-b8d0-4a79-ad05-4f19df05ee66'],,"[76.3, 13.8]",23416.0,Stefan Šćepović,23.0,Center Forward,6745.0,Mehdi Lacen,7.566373,2.6306431,1.0,Ground Pass,"[69.7, 17.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.125,0.012999999999919964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8208338545782452
342ad6dc-b8d0-4a79-ad05-4f19df05ee66,2469,2,00:26:53.798,71,53,136,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['991f9b73-2fa0-4d06-b01b-d55b0709e4d6'],,"[69.7, 17.5]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.798,0.6730000000000018,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42961610650422144
801db940-6676-4ead-b161-1eec15f81690,2470,2,00:26:53.798,71,53,136,3.555108,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['342ad6dc-b8d0-4a79-ad05-4f19df05ee66', 'c71eb9c6-6767-4231-8953-9bf72e43969c']",,"[69.7, 17.5]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,"[55.5, 15.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.798,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6922657973658803
c71eb9c6-6767-4231-8953-9bf72e43969c,2471,2,00:26:57.353,71,57,136,0.659049,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['7b2a4554-3414-473c-82db-b23263ae89ff'],,"[55.5, 15.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,27054.0,Roberto Lago Soto,13.01768,-0.752801,2.0,Low Pass,"[65.0, 6.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.353,3.5550000000000637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2692176115745092
7b2a4554-3414-473c-82db-b23263ae89ff,2472,2,00:26:58.012,71,58,136,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['c71eb9c6-6767-4231-8953-9bf72e43969c'],,"[65.0, 6.5]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.012,0.6589999999998781,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8983186810675562
5fa6c64b-8c25-4f07-a1cf-5f10c13a11a1,2473,2,00:26:58.012,71,58,136,0.060620002,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['7b2a4554-3414-473c-82db-b23263ae89ff', 'e76b8dd4-3b74-42c3-b378-1c334adfecea']",,"[65.0, 6.5]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,"[65.4, 6.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.012,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9158999988705081
e76b8dd4-3b74-42c3-b378-1c334adfecea,2474,2,00:26:58.073,71,58,136,1.395965,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['0ddbee0c-6332-46e8-97d0-8ea712a2b3f1'],,"[65.4, 6.5]",27054.0,Roberto Lago Soto,6.0,Left Back,6745.0,Mehdi Lacen,12.593649,2.5712094,2.0,Low Pass,"[54.8, 13.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.073,0.06100000000014916,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.34779013336450193
0ddbee0c-6332-46e8-97d0-8ea712a2b3f1,2475,2,00:26:59.469,71,59,136,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['e76b8dd4-3b74-42c3-b378-1c334adfecea'],,"[54.8, 13.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.469,1.3959999999999582,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4349579372308011
6f13f398-2341-4c30-8652-8beafdef5ab2,2476,2,00:26:59.469,71,59,136,2.589285,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['0ddbee0c-6332-46e8-97d0-8ea712a2b3f1', '6411475c-9d16-4afa-a8e3-c9871b8b6d7b']",,"[54.8, 13.3]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,"[52.8, 9.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.469,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41913011631519603
6411475c-9d16-4afa-a8e3-c9871b8b6d7b,2477,2,00:27:02.058,72,2,136,0.742641,30,Pass,216,Getafe,7,From Goal Kick,216,Getafe,,,['fa259ce0-a71b-485a-b58f-0cbf74ed5e93'],,"[52.8, 9.6]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,16426.0,Wanderson Maciel Sousa Campos,10.499524,0.86630225,1.0,Ground Pass,"[59.6, 17.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.058,2.588999999999942,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.45822370027420645
fa259ce0-a71b-485a-b58f-0cbf74ed5e93,2478,2,00:27:02.801,72,2,136,,42,Ball Receipt*,216,Getafe,7,From Goal Kick,216,Getafe,,,['6411475c-9d16-4afa-a8e3-c9871b8b6d7b'],,"[59.6, 17.6]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.801,0.7429999999999382,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1392663451110584
d658aba3-2922-439f-b528-7de054c4ef01,2479,2,00:27:02.801,72,2,136,2.113539,43,Carry,216,Getafe,7,From Goal Kick,216,Getafe,,,"['22d10a55-16d7-48b6-9d40-fc36625d32e5', '8280615a-c1b3-45ad-a9e0-9c2abafd707a', 'fa259ce0-a71b-485a-b58f-0cbf74ed5e93']",,"[59.6, 17.6]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,"[64.9, 20.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.801,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5031343032031109
8280615a-c1b3-45ad-a9e0-9c2abafd707a,2480,2,00:27:03.712,72,3,136,0.953941,17,Pressure,216,Getafe,7,From Goal Kick,213,Sevilla,,,['d658aba3-2922-439f-b528-7de054c4ef01'],,"[59.5, 63.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.712,0.9110000000000582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5337259607921467
c77c0f27-fc18-4a99-a17c-45e0cb4bec2c,2481,2,00:27:04.914,72,4,136,0.0,22,Foul Committed,216,Getafe,7,From Goal Kick,213,Sevilla,,,['22d10a55-16d7-48b6-9d40-fc36625d32e5'],,"[55.2, 59.2]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.914,1.2019999999999982,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9385125207577173
22d10a55-16d7-48b6-9d40-fc36625d32e5,2482,2,00:27:04.914,72,4,136,0.0,21,Foul Won,216,Getafe,7,From Goal Kick,216,Getafe,,,['c77c0f27-fc18-4a99-a17c-45e0cb4bec2c'],,"[64.9, 20.9]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.914,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.504310158841415
9e1ac6eb-34d1-4c8d-a8b9-b88762778c6d,2483,2,00:27:10.029,72,10,137,1.187671,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['0be786cc-979e-4284-b186-e38b38f5df79'],True,"[49.6, 24.4]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,6745.0,Mehdi Lacen,14.758049,-0.4636476,1.0,Ground Pass,"[62.8, 17.8]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.029,5.115000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.80590285080328
0be786cc-979e-4284-b186-e38b38f5df79,2484,2,00:27:11.216,72,11,137,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['9e1ac6eb-34d1-4c8d-a8b9-b88762778c6d'],,"[62.8, 17.8]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.216,1.1869999999998981,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7874889751350493
71851f79-9d84-4857-826a-f3b7378f404a,2485,2,00:27:14.891,72,14,137,1.219595,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['c864d51e-a8f1-4211-a388-56d1fde54a4b'],,"[75.0, 14.2]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,27054.0,Roberto Lago Soto,11.292918,-0.8794594,1.0,Ground Pass,"[82.2, 5.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.891,3.675000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.05007670610870385
c864d51e-a8f1-4211-a388-56d1fde54a4b,2486,2,00:27:16.110,72,16,137,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['71851f79-9d84-4857-826a-f3b7378f404a'],,"[82.2, 5.5]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.11,1.2189999999998236,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8923665577085426
cfd8c523-45e1-43f1-92db-7c107636dd72,2487,2,00:27:16.110,72,16,137,1.138531,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['4a21fdae-4f11-4a25-9731-f09bc100d4ac', 'c864d51e-a8f1-4211-a388-56d1fde54a4b']",,"[82.2, 5.5]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,"[82.2, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.11,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25274963834604314
4a21fdae-4f11-4a25-9731-f09bc100d4ac,2488,2,00:27:17.249,72,17,137,0.759692,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['3dcaaf6d-7199-4f0e-b469-01d6442074bf'],,"[82.2, 6.4]",27054.0,Roberto Lago Soto,6.0,Left Back,16426.0,Wanderson Maciel Sousa Campos,10.120276,1.3617734,1.0,Ground Pass,"[84.3, 16.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.249,1.1390000000001237,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03388679220903523
3dcaaf6d-7199-4f0e-b469-01d6442074bf,2489,2,00:27:18.008,72,18,137,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['4a21fdae-4f11-4a25-9731-f09bc100d4ac'],,"[84.3, 16.3]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.008,0.7590000000000146,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.006279654473298701
3028f69d-9c08-410e-9f29-e3febf614b9f,2490,2,00:27:18.008,72,18,137,0.058148,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['3d6a0c37-75e0-4c9a-b718-a882834cf616', '3dcaaf6d-7199-4f0e-b469-01d6442074bf']",,"[84.3, 16.3]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,"[85.6, 16.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.008,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8068247855943956
3d6a0c37-75e0-4c9a-b718-a882834cf616,2491,2,00:27:18.067,72,18,137,0.728306,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['9052b0e4-7c2b-4285-ab41-82199ccf04b8'],,"[85.6, 16.3]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,27054.0,Roberto Lago Soto,10.278619,-1.9079303,1.0,Ground Pass,"[82.2, 6.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.067,0.05899999999996908,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24222280091375759
9052b0e4-7c2b-4285-ab41-82199ccf04b8,2492,2,00:27:18.795,72,18,137,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['3d6a0c37-75e0-4c9a-b718-a882834cf616'],,"[82.2, 6.6]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.795,0.7280000000000655,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3830564260610745
59f80594-db7e-449a-8e43-99c6268981af,2493,2,00:27:18.795,72,18,137,0.019511,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,"['5c0be7dc-09b6-43e3-b26b-5f43ac486503', 'b16973a2-a3f7-46e3-a62e-d30d13f52b2d']",,"[82.2, 6.6]",27054.0,Roberto Lago Soto,6.0,Left Back,23416.0,Stefan Šćepović,5.700877,1.1935472,1.0,Ground Pass,"[84.3, 11.9]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.795,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.742247508516162
b16973a2-a3f7-46e3-a62e-d30d13f52b2d,2494,2,00:27:18.814,72,18,137,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['59f80594-db7e-449a-8e43-99c6268981af'],,"[80.7, 14.6]",23416.0,Stefan Šćepović,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.814,0.019000000000005457,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42043936821191874
5c0be7dc-09b6-43e3-b26b-5f43ac486503,2495,2,00:27:18.814,72,18,137,0.0,6,Block,216,Getafe,3,From Free Kick,213,Sevilla,,,['59f80594-db7e-449a-8e43-99c6268981af'],,"[35.8, 68.2]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.814,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16763752802094278
0c949f38-cbd4-4d84-80c8-01becb985e02,2496,2,00:27:20.210,72,20,137,0.250872,17,Pressure,216,Getafe,3,From Free Kick,216,Getafe,,,,,"[86.9, 7.2]",27054.0,Roberto Lago Soto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.21,1.3959999999999582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8817119092360788
2d5da023-17e7-4528-b254-4240f84dabea,2497,2,00:27:20.499,72,20,137,0.0,10,Interception,216,Getafe,3,From Free Kick,213,Sevilla,,,,,"[31.1, 71.0]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.499,0.28899999999998727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.10720956958925432
5a094d96-da38-4566-a17e-2a2de59a6511,2498,2,00:27:22.087,72,22,137,1.609711,30,Pass,216,Getafe,3,From Free Kick,213,Sevilla,,,"['0d3382ec-d8ec-4858-b182-0592a99f33bc', 'e159a489-0f6d-4acd-8854-afdee235bdb6']",,"[50.7, 61.9]",3486.0,Fernando Llorente Torres,23.0,Center Forward,6356.0,Michael Krohn-Dehli,8.84138,2.38019,1.0,Ground Pass,"[44.3, 68.0]",40.0,Right Foot,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.087,1.5879999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1986905884501916
44f1d13f-2600-420f-8e0b-4e91d54a0a1e,2499,2,00:27:22.170,72,22,137,0.069821,17,Pressure,216,Getafe,3,From Free Kick,216,Getafe,,,,,"[65.1, 27.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.17,0.08300000000008367,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5206664696560253
0d3382ec-d8ec-4858-b182-0592a99f33bc,2500,2,00:27:23.697,72,23,137,,42,Ball Receipt*,216,Getafe,3,From Free Kick,213,Sevilla,,,['5a094d96-da38-4566-a17e-2a2de59a6511'],,"[45.0, 64.0]",6356.0,Michael Krohn-Dehli,19.0,Center Attacking Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.697,1.5269999999998163,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4473494576356094
e159a489-0f6d-4acd-8854-afdee235bdb6,2501,2,00:27:23.697,72,23,137,0.271247,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,"['5a094d96-da38-4566-a17e-2a2de59a6511', '639b24fa-526a-4667-a5e4-ce4c13dc4c07', '7b92761b-771d-4f90-9902-8b537c26ed07']",,"[75.8, 12.1]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,6745.0,Mehdi Lacen,2.886174,-2.896614,1.0,Ground Pass,"[73.0, 11.4]",40.0,Right Foot,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.697,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.21079280844214565
639b24fa-526a-4667-a5e4-ce4c13dc4c07,2502,2,00:27:23.968,72,23,137,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['e159a489-0f6d-4acd-8854-afdee235bdb6'],,"[72.3, 12.1]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.968,0.27100000000018554,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.017484736575431925
7b92761b-771d-4f90-9902-8b537c26ed07,2503,2,00:27:23.968,72,23,137,0.0,6,Block,216,Getafe,3,From Free Kick,213,Sevilla,,,['e159a489-0f6d-4acd-8854-afdee235bdb6'],,"[47.1, 68.7]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.968,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25632942597420627
e0c531f7-691f-4544-a043-ee5294a19070,2504,2,00:27:23.968,72,23,137,0.140083,17,Pressure,216,Getafe,3,From Free Kick,216,Getafe,,,,,"[72.5, 12.1]",16426.0,Wanderson Maciel Sousa Campos,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.968,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8806723274142478
