id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,counterpress,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,out,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,pass_aerial_won,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,off_camera,clearance_aerial_won,block_offensive,clearance_right_foot,miscontrol_aerial_won,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_deflected,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_nutmeg,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_advantage,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,block_deflection,foul_won_advantage,pass_through_ball,pass_goal_assist,shot_open_goal,pass_inswinging,pass_straight,pass_no_touch,pass_cut_back,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,injury_stoppage_in_chain,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c5e3b271-97e7-44be-ad5a-eca2f1ce08ec,2314,2,00:19:56.754,64,56,147,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,['67ce21ea-293e-400a-a82c-7f4b5a718e64'],"[69.7, 38.1]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.754,0.97199999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6074301101539716
b1064f74-9705-4bda-9760-c88e222f10e6,2315,2,00:19:56.754,64,56,147,0.062474,43,Carry,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,"['529bad51-4255-4da4-a0ac-778453f6fd19', 'c5e3b271-97e7-44be-ad5a-eca2f1ce08ec']","[69.7, 38.1]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,"[69.7, 38.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.754,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5944409851593758
529bad51-4255-4da4-a0ac-778453f6fd19,2316,2,00:19:56.817,64,56,147,0.0,38,Miscontrol,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,,"[69.7, 38.1]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.817,0.06300000000010186,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3724786168297236
de0057f6-f50d-43c8-876f-9d9cb552e457,2317,2,00:19:58.143,64,58,147,0.0,2,Ball Recovery,1049,Granada,7,From Goal Kick,1049,Granada,,,,"[39.8, 32.7]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.143,1.3260000000000218,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13439174513400554
aa40353e-47db-4604-a543-80892d3042cf,2318,2,00:19:58.143,64,58,147,2.59155,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['4c1debc2-a569-4ba9-9cea-ef28f2c37ebe', 'de0057f6-f50d-43c8-876f-9d9cb552e457']","[39.8, 32.7]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,"[49.3, 22.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.143,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5266962064616816
4c1debc2-a569-4ba9-9cea-ef28f2c37ebe,2319,2,00:20:00.735,65,0,147,1.363012,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['1133640a-16c7-4fb1-b903-f5a338a404f3'],"[49.3, 22.2]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,7158.0,Cristiano Biraghi,13.230646,-2.566168,1.0,Ground Pass,"[38.2, 15.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.735,2.591999999999871,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7844132434969674
1133640a-16c7-4fb1-b903-f5a338a404f3,2320,2,00:20:02.098,65,2,147,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['4c1debc2-a569-4ba9-9cea-ef28f2c37ebe'],"[38.2, 15.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.098,1.3630000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19447588821563466
d32d6da8-3fd9-48a9-9692-fc392bd01058,2321,2,00:20:02.098,65,2,147,1.349396,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['1133640a-16c7-4fb1-b903-f5a338a404f3', 'c5cd6c5e-7d6e-4200-be2a-495faeb38960']","[38.2, 15.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,"[39.3, 15.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.098,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9439917264682086
c5cd6c5e-7d6e-4200-be2a-495faeb38960,2322,2,00:20:03.447,65,3,147,1.546798,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['d7ce71f0-18cd-4451-910f-3e2bb7644d57'],"[39.3, 15.0]",7158.0,Cristiano Biraghi,6.0,Left Back,6847.0,Adalberto Peñaranda Maestre,18.69786,-0.44211984,1.0,Ground Pass,"[56.2, 7.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.447,1.3489999999999327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.19021549746669275
a730622d-560e-4fff-bf01-664deb7f0fed,2323,2,00:20:04.626,65,4,147,1.359978,17,Pressure,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,"['baabe349-e381-4077-9847-45949afbac10', 'd7ce71f0-18cd-4451-910f-3e2bb7644d57']","[61.4, 73.5]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.626,1.1790000000000873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8102199898475303
d7ce71f0-18cd-4451-910f-3e2bb7644d57,2324,2,00:20:04.994,65,4,147,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,"['a730622d-560e-4fff-bf01-664deb7f0fed', 'c5cd6c5e-7d6e-4200-be2a-495faeb38960']","[56.2, 7.0]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.994,0.36799999999993815,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5728614050391133
baabe349-e381-4077-9847-45949afbac10,2325,2,00:20:04.994,65,4,147,2.260566,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['1f4375b7-c49f-4fc8-8891-025bc1b1ed90', '7b725406-5940-4e87-b1b2-de3c231ce13d', 'a730622d-560e-4fff-bf01-664deb7f0fed', 'd7ce71f0-18cd-4451-910f-3e2bb7644d57']","[56.2, 7.0]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,"[48.4, 1.9]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.994,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8503404133862336
7b725406-5940-4e87-b1b2-de3c231ce13d,2326,2,00:20:06.328,65,6,147,0.853041,17,Pressure,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,['baabe349-e381-4077-9847-45949afbac10'],"[70.8, 78.6]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.328,1.33400000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.48929910708533697
1f4375b7-c49f-4fc8-8891-025bc1b1ed90,2327,2,00:20:07.254,65,7,147,0.887271,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['3592483c-ee6e-457f-87fd-649d935d200e'],"[48.4, 1.9]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,7158.0,Cristiano Biraghi,5.813777,2.6779451,1.0,Ground Pass,"[43.2, 4.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.254,0.9259999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5973395672272683
3592483c-ee6e-457f-87fd-649d935d200e,2328,2,00:20:08.142,65,8,147,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['1f4375b7-c49f-4fc8-8891-025bc1b1ed90'],"[43.2, 4.5]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.142,0.8880000000001473,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4254022955103345
4410f894-c949-4fb9-b363-98510f2cbee7,2329,2,00:20:08.142,65,8,147,1.738229,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['95e1b5e0-f24f-42d3-8e06-18f9aa4a2a8e'],"[43.2, 4.5]",7158.0,Cristiano Biraghi,6.0,Left Back,6847.0,Adalberto Peñaranda Maestre,12.984991,0.560232,1.0,Ground Pass,"[54.2, 11.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.142,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8205662292832784
95e1b5e0-f24f-42d3-8e06-18f9aa4a2a8e,2330,2,00:20:09.880,65,9,147,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['4410f894-c949-4fb9-b363-98510f2cbee7'],"[54.2, 11.4]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.88,1.7380000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01264355688400598
66fbef1d-577d-4de3-ad79-8cbb79e0af42,2331,2,00:20:09.880,65,9,147,3.358102,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['69a4939c-efaa-43f2-990c-06d88d4d0583', '95e1b5e0-f24f-42d3-8e06-18f9aa4a2a8e', 'a6453add-6d77-442f-8558-dc0cd8c586db']","[54.2, 11.4]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,"[72.8, 31.1]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.88,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5184553163113707
a6453add-6d77-442f-8558-dc0cd8c586db,2332,2,00:20:11.850,65,11,147,0.721225,17,Pressure,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,['66fbef1d-577d-4de3-ad79-8cbb79e0af42'],"[48.6, 53.0]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.85,1.9699999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.34471011692302045
6c25e96b-fd16-44e4-ac46-ee568bfc2277,2333,2,00:20:12.099,65,12,147,0.729972,17,Pressure,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,,"[46.9, 49.8]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.099,0.24900000000002365,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8772347117003425
661347b2-86fd-4f36-9541-03508681817b,2334,2,00:20:13.238,65,13,147,0.0,39,Dribbled Past,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,"['3d877a8f-1836-4840-bb47-96d6445281a7', '69a4939c-efaa-43f2-990c-06d88d4d0583']","[47.3, 49.0]",19668.0,Augusto Matías Fernández,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.238,1.1390000000001237,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9908266927027295
69a4939c-efaa-43f2-990c-06d88d4d0583,2335,2,00:20:13.238,65,13,147,0.0,14,Dribble,1049,Granada,7,From Goal Kick,1049,Granada,,,['661347b2-86fd-4f36-9541-03508681817b'],"[72.8, 31.1]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.238,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5690746898700532
3d877a8f-1836-4840-bb47-96d6445281a7,2336,2,00:20:13.238,65,13,147,3.406076,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['661347b2-86fd-4f36-9541-03508681817b', '69a4939c-efaa-43f2-990c-06d88d4d0583', '8618c8ab-eb1a-4551-99a7-fc205708aa92']","[72.8, 31.1]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,,,,,,,,,,,,"[82.5, 53.5]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.238,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6968272717839076
8618c8ab-eb1a-4551-99a7-fc205708aa92,2337,2,00:20:16.644,65,16,147,1.243713,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['e996fcf1-5069-4570-ac21-46fc87e51891'],"[82.5, 53.5]",6847.0,Adalberto Peñaranda Maestre,21.0,Left Wing,6918.0,Isaac Ajayi Success,17.844048,1.1121612,1.0,Ground Pass,"[90.4, 69.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.644,3.405999999999949,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6254473159627796
e996fcf1-5069-4570-ac21-46fc87e51891,2338,2,00:20:17.888,65,17,147,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['8618c8ab-eb1a-4551-99a7-fc205708aa92'],"[90.4, 69.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.888,1.2439999999999145,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3445319542573395
926e96c1-75b0-4288-9629-558846635222,2339,2,00:20:17.888,65,17,147,1.390612,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['4442a85a-04a7-4cd7-8f46-e12b26bd16be', '71a6a4a1-e0ef-4186-b420-35c8b6482e82', 'e996fcf1-5069-4570-ac21-46fc87e51891']","[90.4, 69.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,"[91.4, 71.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.888,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6718831065411027
71a6a4a1-e0ef-4186-b420-35c8b6482e82,2340,2,00:20:18.537,65,18,147,0.621764,17,Pressure,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,['926e96c1-75b0-4288-9629-558846635222'],"[25.9, 11.6]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.537,0.6490000000001146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1258334567298407
4442a85a-04a7-4cd7-8f46-e12b26bd16be,2341,2,00:20:19.278,65,19,147,0.0,14,Dribble,1049,Granada,7,From Goal Kick,1049,Granada,,,['1d5b054d-4e5b-4836-b061-c7ff76e77efe'],"[91.4, 71.6]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.278,0.7409999999999854,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7043200552823637
1d5b054d-4e5b-4836-b061-c7ff76e77efe,2342,2,00:20:19.278,65,19,147,0.0,4,Duel,1049,Granada,7,From Goal Kick,209,Celta Vigo,,,['4442a85a-04a7-4cd7-8f46-e12b26bd16be'],"[28.7, 8.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,True,14.0,Lost Out,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.278,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3285889315696223
1784f4d8-1495-49bb-86ce-a8ec8e95555b,2343,2,00:20:31.578,65,31,148,1.324051,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['5d8e17e6-0721-415e-b412-e7a19275fb70'],"[92.5, 80.0]",4546.0,Dimitri Foulquier,2.0,Right Back,27109.0,Youssef El-Arabi,17.219175,-1.120135,2.0,Low Pass,"[100.0, 64.5]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.578,12.299999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.38508943226636694
5d8e17e6-0721-415e-b412-e7a19275fb70,2344,2,00:20:32.902,65,32,148,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['1784f4d8-1495-49bb-86ce-a8ec8e95555b'],"[100.0, 64.5]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.902,1.3240000000000691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3679633712390671
4331eb3a-0fb6-4fa5-9e84-e94c34fb5d37,2345,2,00:20:32.902,65,32,148,4.719289,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['5a6d2f37-748d-4af6-9e0a-4a63463a6bde', '5d8e17e6-0721-415e-b412-e7a19275fb70', '8a911caf-7a18-4fee-bcfa-85f68c809b85']","[100.0, 64.5]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,"[117.2, 71.4]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.902,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2988859576570613
5a6d2f37-748d-4af6-9e0a-4a63463a6bde,2346,2,00:20:33.875,65,33,148,1.358171,17,Pressure,1049,Granada,4,From Throw In,209,Celta Vigo,,,['4331eb3a-0fb6-4fa5-9e84-e94c34fb5d37'],"[18.9, 14.3]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.875,0.9729999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5303542221671599
88641a6f-59e5-4433-a097-726a2456f2e7,2347,2,00:20:36.826,65,36,148,0.7297,17,Pressure,1049,Granada,4,From Throw In,209,Celta Vigo,,,,"[7.2, 9.3]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.826,2.951000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.39757568914767627
d1ca97fc-0a1c-41e6-8aa6-bfa9c3fcf2e0,2348,2,00:20:37.622,65,37,148,0.0,39,Dribbled Past,1049,Granada,4,From Throw In,209,Celta Vigo,,,['8a911caf-7a18-4fee-bcfa-85f68c809b85'],"[2.9, 8.7]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.622,0.7960000000000491,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42836209054371244
8a911caf-7a18-4fee-bcfa-85f68c809b85,2349,2,00:20:37.622,65,37,148,0.0,14,Dribble,1049,Granada,4,From Throw In,1049,Granada,,,['d1ca97fc-0a1c-41e6-8aa6-bfa9c3fcf2e0'],"[117.2, 71.4]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1237.622,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35336052386991135
