id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,foul_committed_type_id,foul_committed_type_name,duel_outcome_id,duel_outcome_name,off_camera,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,pass_cross,interception_outcome_id,interception_outcome_name,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,clearance_head,pass_miscommunication,pass_cut_back,ball_recovery_recovery_failure,shot_aerial_won,dribble_overrun,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_offensive,clearance_aerial_won,dribble_no_touch,pass_through_ball,pass_technique_id,pass_technique_name,pass_goal_assist,pass_deflected,clearance_left_foot,pass_outswinging,pass_inswinging,foul_committed_advantage,foul_won_advantage,shot_one_on_one,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ced8f144-810e-4e40-a9a9-a6973bac9ef9,1535,1,00:41:09.011,41,9,85,0.0,24,Bad Behaviour,213,Sevilla,1,Regular Play,360,Rayo Vallecano,,,,,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,2469.011,6.557999999999993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.050758516486998695
17c81561-b8cc-4f62-9049-8f859d0f7e60,1536,1,00:41:30.465,41,30,86,0.475917,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['f337deb7-4954-4dd0-9867-4013fb421ef7'],"[120.0, 0.1]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,27483.0,Benoît Trémoulinas,8.504117,2.2896264,1.0,Ground Pass,"[114.4, 6.5]",61.0,Corner,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.465,21.45400000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9733546166307915
f337deb7-4954-4dd0-9867-4013fb421ef7,1537,1,00:41:30.941,41,30,86,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['17c81561-b8cc-4f62-9049-8f859d0f7e60'],"[114.4, 6.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.941,0.47599999999965803,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.460820625691823
7eb4ca12-59f7-4970-8dd7-7c8b94426bba,1538,1,00:41:30.941,41,30,86,0.620402,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['53801aec-07aa-4753-b9b3-544b91859658', 'f337deb7-4954-4dd0-9867-4013fb421ef7']","[114.4, 6.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[114.4, 6.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.941,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5129171212270373
53801aec-07aa-4753-b9b3-544b91859658,1539,1,00:41:31.561,41,31,86,1.833266,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['57270a8b-59d7-4c2e-9add-99601fae2111'],"[114.4, 6.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,23816.0,José Antonio Reyes Calderón,20.465826,3.0142074,1.0,Ground Pass,"[94.1, 9.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.561,0.6200000000003456,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3946230741353599
57270a8b-59d7-4c2e-9add-99601fae2111,1540,1,00:41:33.394,41,33,86,,42,Ball Receipt*,213,Sevilla,2,From Corner,213,Sevilla,,,['53801aec-07aa-4753-b9b3-544b91859658'],"[94.1, 9.1]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.394,1.832999999999629,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20086335889524487
55aa9d92-d3e8-44c6-8d07-2c82e5a4e120,1541,1,00:41:33.394,41,33,86,0.079999,43,Carry,213,Sevilla,2,From Corner,213,Sevilla,,,"['57270a8b-59d7-4c2e-9add-99601fae2111', 'a81a67a5-0d98-444c-a63c-24d258c1d980']","[94.1, 9.1]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[93.7, 9.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.394,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4252537146225096
a81a67a5-0d98-444c-a63c-24d258c1d980,1542,1,00:41:33.474,41,33,86,2.224774,30,Pass,213,Sevilla,2,From Corner,213,Sevilla,,,['911890d1-aacf-4bf4-8cfb-9c931f75a9a1'],"[93.7, 9.1]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,40.720757,1.0489088,3.0,High Pass,"[114.0, 44.4]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.474,0.08000000000038199,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9344655351254001
911890d1-aacf-4bf4-8cfb-9c931f75a9a1,1543,1,00:41:35.699,41,35,87,0.0,23,Goal Keeper,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['a81a67a5-0d98-444c-a63c-24d258c1d980'],"[6.1, 35.7]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.699,2.224999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6930358082050312
263aeb60-9c49-456a-b8ea-d95c2e009138,1544,1,00:41:54.285,41,54,87,1.683526,30,Pass,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['8fc50fa9-ec99-409e-95b2-0cca3b745690'],"[12.0, 37.6]",26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,7900.0,Tiago Manuel Dias Correia,61.49553,-0.47455627,2.0,Low Pass,"[66.7, 9.5]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.285,18.585999999999785,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.497494186686508
8fc50fa9-ec99-409e-95b2-0cca3b745690,1545,1,00:41:55.968,41,55,87,,42,Ball Receipt*,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['263aeb60-9c49-456a-b8ea-d95c2e009138'],"[66.7, 9.5]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.968,1.6829999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7555742206314612
72464275-5c1f-46f6-a903-8572182a0a8c,1546,1,00:41:56.707,41,56,87,0.374044,17,Pressure,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,,"[47.8, 63.4]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516.707,0.7390000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8330457584348128
250766a7-7236-4bd7-8a34-6ecd31fa275c,1547,1,00:41:57.426,41,57,87,0.0,39,Dribbled Past,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,"['58e0748f-7161-43f2-9d2e-bfbee687a2d8', '9bb0c18d-8fd4-465b-bd94-4bff8ce7b665']","[47.8, 64.2]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.426,0.7190000000000509,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8559563400798536
58e0748f-7161-43f2-9d2e-bfbee687a2d8,1548,1,00:41:57.426,41,57,87,0.0,14,Dribble,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['250766a7-7236-4bd7-8a34-6ecd31fa275c'],"[72.3, 15.9]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.426,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9690122365642667
9bb0c18d-8fd4-465b-bd94-4bff8ce7b665,1549,1,00:41:57.426,41,57,87,1.394009,43,Carry,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,"['250766a7-7236-4bd7-8a34-6ecd31fa275c', '58e0748f-7161-43f2-9d2e-bfbee687a2d8', 'dd36ad95-3bc7-472b-ae01-06be9b0651b9']","[72.3, 15.9]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,"[74.3, 19.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.426,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20356303932240316
dd36ad95-3bc7-472b-ae01-06be9b0651b9,1550,1,00:41:58.820,41,58,87,1.589653,30,Pass,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['9660a50f-1143-44ce-a1b1-2ef40e78cc78'],"[74.3, 19.9]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,26848.0,Roberto Trashorras Gayoso,14.73635,1.7069353,1.0,Ground Pass,"[72.3, 34.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.82,1.3940000000002328,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41059471850743867
9660a50f-1143-44ce-a1b1-2ef40e78cc78,1551,1,00:42:00.409,42,0,87,,42,Ball Receipt*,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['dd36ad95-3bc7-472b-ae01-06be9b0651b9'],"[72.3, 34.5]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.409,1.5889999999999418,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.846313236858404
b5b6db13-9814-427c-bde7-94f5fd06fcec,1552,1,00:42:00.409,42,0,87,2.408913,43,Carry,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,"['9660a50f-1143-44ce-a1b1-2ef40e78cc78', 'f2b27e97-8b6a-4ae2-9f6c-9bcfa421fc6b']","[72.3, 34.5]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,"[80.6, 33.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.409,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01891848567684129
f2b27e97-8b6a-4ae2-9f6c-9bcfa421fc6b,1553,1,00:42:02.818,42,2,87,1.45498,30,Pass,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['60270b6d-e04f-464d-883f-81d515e75958'],"[80.6, 33.2]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,11298.0,José Ignacio Martínez García,43.459408,1.3715957,1.0,Ground Pass,"[89.2, 75.8]",,,38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.818,2.4090000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.12081492456222243
60270b6d-e04f-464d-883f-81d515e75958,1554,1,00:42:04.273,42,4,87,,42,Ball Receipt*,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['f2b27e97-8b6a-4ae2-9f6c-9bcfa421fc6b'],"[89.2, 75.8]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.273,1.4549999999999272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0751882216247769
c793ffd5-b7b4-4ef2-8f75-f75188492f17,1555,1,00:42:04.273,42,4,87,1.650591,43,Carry,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,"['3438097d-1168-4a43-add7-a5e4f7805e0d', '60270b6d-e04f-464d-883f-81d515e75958']","[89.2, 75.8]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,"[85.1, 69.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.273,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.821650285706476
3438097d-1168-4a43-add7-a5e4f7805e0d,1556,1,00:42:05.924,42,5,87,1.783801,30,Pass,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,"['7cffdaf8-5215-4b74-9fbe-cf3c28caab70', 'eaa5b2a2-72af-4496-b1a0-4d22537a8bce']","[85.1, 69.8]",11298.0,José Ignacio Martínez García,2.0,Right Back,7900.0,Tiago Manuel Dias Correia,36.44242,-0.91576993,3.0,High Pass,"[107.3, 40.9]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.924,1.65099999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5447014673803898
eaa5b2a2-72af-4496-b1a0-4d22537a8bce,1557,1,00:42:07.708,42,7,87,,42,Ball Receipt*,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,['3438097d-1168-4a43-add7-a5e4f7805e0d'],"[108.8, 33.2]",7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527.708,1.7840000000001055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39515470488023485
7cffdaf8-5215-4b74-9fbe-cf3c28caab70,1558,1,00:42:07.708,42,7,87,2.181236,30,Pass,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,"['3438097d-1168-4a43-add7-a5e4f7805e0d', '45e0cef7-0769-44a8-8ced-f10fa5f31471']","[12.8, 39.2]",7948.0,Marco Andreolli,3.0,Right Center Back,6356.0,Michael Krohn-Dehli,28.066528,-0.8838134,3.0,High Pass,"[30.6, 17.5]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527.708,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6502275677026652
45e0cef7-0769-44a8-8ced-f10fa5f31471,1559,1,00:42:09.889,42,9,87,,42,Ball Receipt*,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,['7cffdaf8-5215-4b74-9fbe-cf3c28caab70'],"[30.6, 17.5]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.889,2.18100000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4246138310651837
373cd3c2-e78a-4f02-ba53-bb2eca280371,1560,1,00:42:09.889,42,9,87,1.990136,30,Pass,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,,"[30.9, 17.5]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,16.514841,-1.6131952,2.0,Low Pass,"[30.2, 1.0]",,,40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.889,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5544722592632944
352799f6-c294-494b-8e23-c11411035995,1561,1,00:42:14.858,42,14,88,0.901566,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3a8ab64e-0fc5-41a8-9ae8-672050358de1'],"[88.8, 80.0]",11298.0,José Ignacio Martínez García,2.0,Right Back,26848.0,Roberto Trashorras Gayoso,15.67801,-2.0915246,2.0,Low Pass,"[81.0, 66.4]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.858,4.969000000000051,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7373858171850554
3a8ab64e-0fc5-41a8-9ae8-672050358de1,1562,1,00:42:15.759,42,15,88,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['352799f6-c294-494b-8e23-c11411035995'],"[81.0, 66.4]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.759,0.9009999999998399,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6863886087687494
25c0631f-f62f-4259-944e-5086a1a918e3,1563,1,00:42:15.759,42,15,88,2.361282,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['3a8ab64e-0fc5-41a8-9ae8-672050358de1', '3e9a3883-79db-44ae-adab-023d9ac4e29a']","[81.0, 66.4]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,"[80.7, 63.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.759,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6482342412289984
3e9a3883-79db-44ae-adab-023d9ac4e29a,1564,1,00:42:18.121,42,18,88,1.074027,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['0a25faf3-f8ea-40c7-a60f-2171d6ed1c3d'],"[80.7, 63.8]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,26607.0,José Raúl Baena Urdiales,9.750897,-2.6962917,1.0,Ground Pass,"[71.9, 59.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.121,2.36200000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6532467151857699
0a25faf3-f8ea-40c7-a60f-2171d6ed1c3d,1565,1,00:42:19.195,42,19,88,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3e9a3883-79db-44ae-adab-023d9ac4e29a'],"[71.9, 59.6]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.195,1.0740000000000691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06752160001268082
2a848153-392e-4868-bbe7-a6f1ffdc66bd,1566,1,00:42:19.195,42,19,88,2.324831,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['0a25faf3-f8ea-40c7-a60f-2171d6ed1c3d', '4c5f29d7-ad32-4996-88d3-c94e42df23ba']","[71.9, 59.6]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,"[73.0, 59.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.195,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40891278237486395
4c5f29d7-ad32-4996-88d3-c94e42df23ba,1567,1,00:42:21.519,42,21,88,0.893287,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['93569bbb-a21e-48c4-b56b-57295be44449'],"[73.0, 59.6]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,6852.0,Jozabed Sánchez Ruiz,11.941943,-0.47862777,1.0,Ground Pass,"[83.6, 54.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.519,2.3239999999996144,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.33893196811143067
93569bbb-a21e-48c4-b56b-57295be44449,1568,1,00:42:22.413,42,22,88,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['4c5f29d7-ad32-4996-88d3-c94e42df23ba'],"[83.6, 54.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.413,0.8940000000002328,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21027080842946078
00c03684-e00c-4b07-b081-1b0cdfc4ae67,1569,1,00:42:22.413,42,22,88,1.137483,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['690de0e1-1d61-46ab-97d2-54d7010fd0e1'],"[83.6, 54.1]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,26607.0,José Raúl Baena Urdiales,11.992081,2.7115145,1.0,Ground Pass,"[72.7, 59.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.413,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.855399686171726
