id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,counterpress,ball_recovery_recovery_failure,carry_end_location,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,out,clearance_head,pass_switch,duel_outcome_id,duel_outcome_name,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,interception_outcome_id,interception_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,pass_cut_back,foul_committed_type_id,foul_committed_type_name,pass_inswinging,shot_aerial_won,pass_no_touch,pass_through_ball,pass_miscommunication,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
fbae8442-315e-4329-bcd4-b16290f00065,2516,2,00:21:10.260,66,10,168,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['3bb5e8a3-b5ae-439a-9989-70c04e62fcb0'],,"[53.7, 51.1]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.26,1.365000000000009,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6740122388913631
38e25470-548e-48d7-a69e-e674832f4bdb,2517,2,00:21:10.260,66,10,169,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3bb5e8a3-b5ae-439a-9989-70c04e62fcb0'],,"[66.2, 29.0]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.26,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9394445593229127
e307ebfe-dc5b-4081-87a8-b12f880fb0eb,2518,2,00:21:10.260,66,10,169,2.476224,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['38e25470-548e-48d7-a69e-e674832f4bdb', '3a308595-7ddd-4d57-bfbf-624e89f6ad59']",,"[66.2, 29.0]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,"[70.9, 33.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.26,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.286631259200293
3a308595-7ddd-4d57-bfbf-624e89f6ad59,2519,2,00:21:12.736,66,12,169,2.178045,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['adfb4ca7-0d39-4832-b915-8da0bd84be33'],,"[70.9, 33.3]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,6679.0,Aritz Elustondo Irribaria,21.83575,1.423718,1.0,Ground Pass,"[74.1, 54.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.736,2.4760000000001128,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41902742518493385
adfb4ca7-0d39-4832-b915-8da0bd84be33,2520,2,00:21:14.914,66,14,169,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3a308595-7ddd-4d57-bfbf-624e89f6ad59'],,"[74.1, 54.9]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.914,2.1779999999998836,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6820811727604756
66c25cb2-3d78-4bf2-93a5-c782f36c5656,2521,2,00:21:14.914,66,14,169,2.105359,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['adfb4ca7-0d39-4832-b915-8da0bd84be33', 'ba387bd9-9871-43c3-8680-58937637792e']",,"[74.1, 54.9]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,"[87.3, 60.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.914,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4950238774460063
ba387bd9-9871-43c3-8680-58937637792e,2522,2,00:21:17.019,66,17,169,1.954695,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b9193e3f-1fbb-4424-96ff-e380333bd373'],,"[87.3, 60.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6685.0,Mikel Oyarzabal Ugarte,16.070158,0.7369779,1.0,Ground Pass,"[99.2, 71.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.019,2.105000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5714878996346581
b9193e3f-1fbb-4424-96ff-e380333bd373,2523,2,00:21:18.974,66,18,169,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['ba387bd9-9871-43c3-8680-58937637792e'],,"[99.2, 71.5]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.974,1.9549999999999272,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9014637081913163
64a9bac3-ef95-4e0f-bd0f-54ec83505de7,2524,2,00:21:18.974,66,18,169,2.419713,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6635b616-98e8-42ca-b489-690c11587309', 'b9193e3f-1fbb-4424-96ff-e380333bd373']",,"[99.2, 71.5]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,"[106.2, 62.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.974,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5118720093787158
6635b616-98e8-42ca-b489-690c11587309,2525,2,00:21:21.394,66,21,169,1.462271,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1e9f0df2-2547-4815-9411-75574ea559f5'],,"[106.2, 62.8]",6685.0,Mikel Oyarzabal Ugarte,17.0,Right Wing,6679.0,Aritz Elustondo Irribaria,6.529931,0.69865984,1.0,Ground Pass,"[111.2, 67.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.394,2.4200000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4205934433773666
1e9f0df2-2547-4815-9411-75574ea559f5,2526,2,00:21:22.856,66,22,169,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6635b616-98e8-42ca-b489-690c11587309'],,"[111.2, 67.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.856,1.461999999999989,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19747089688877484
f6fae555-43f9-4a64-b5e8-2c06a7186af3,2527,2,00:21:22.856,66,22,169,0.040000003,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1e9f0df2-2547-4815-9411-75574ea559f5', 'b4573434-f217-4e16-b4b8-a0a6d6b1c33e']",,"[111.2, 67.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,"[111.5, 66.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.856,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30125148196147955
b4573434-f217-4e16-b4b8-a0a6d6b1c33e,2528,2,00:21:22.896,66,22,169,1.254169,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5c8bd75c-5cd5-439f-8244-07eb08f83588', 'bde525ec-fed3-460d-900a-f0c98a82f715']",,"[111.5, 66.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6673.0,Sergio Canales Madrazo,27.153269,-1.6334449,1.0,Ground Pass,"[109.8, 39.6]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.896,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5511426669212663
bde525ec-fed3-460d-900a-f0c98a82f715,2529,2,00:21:24.150,66,24,169,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b4573434-f217-4e16-b4b8-a0a6d6b1c33e'],,"[107.6, 40.1]",6673.0,Sergio Canales Madrazo,21.0,Left Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.15,1.2540000000001328,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.978579461340294
5c8bd75c-5cd5-439f-8244-07eb08f83588,2530,2,00:21:24.150,66,24,169,0.0,9,Clearance,210,Real Sociedad,1,Regular Play,213,Sevilla,,,['b4573434-f217-4e16-b4b8-a0a6d6b1c33e'],,"[10.3, 40.5]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,38.0,Left Foot,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.15,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18586830468304405
55984d2a-13c7-441c-84bc-509b74b12582,2531,2,00:21:37.889,66,37,170,0.846454,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['8a48bf54-3f37-490d-a71e-0a94b5308452'],,"[109.1, 80.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6690.0,Xabier Prieto Argarate,7.34983,-2.1625724,2.0,Low Pass,"[105.0, 73.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.889,13.738999999999805,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.06611008817571862
8a48bf54-3f37-490d-a71e-0a94b5308452,2532,2,00:21:38.735,66,38,170,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['55984d2a-13c7-441c-84bc-509b74b12582'],,"[105.0, 73.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.735,0.8460000000000036,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44395096100718223
75ee324a-604c-4b40-8629-ebbeed187f86,2533,2,00:21:38.735,66,38,170,0.08,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['04e71587-df18-4304-8dca-1d5e1e7df87a', '8a48bf54-3f37-490d-a71e-0a94b5308452']",,"[105.0, 73.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,"[105.0, 73.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.735,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.052950858855089655
04e71587-df18-4304-8dca-1d5e1e7df87a,2534,2,00:21:38.815,66,38,170,0.971253,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['39969ced-4136-43ee-b5cb-8da2042c1824'],,"[105.0, 73.9]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,6679.0,Aritz Elustondo Irribaria,5.140039,0.64739215,1.0,Ground Pass,"[109.1, 77.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.815,0.08000000000015461,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.19491965965390057
39969ced-4136-43ee-b5cb-8da2042c1824,2535,2,00:21:39.786,66,39,170,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['04e71587-df18-4304-8dca-1d5e1e7df87a'],,"[109.1, 77.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.786,0.9710000000000036,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3884113898336139
2754d4d9-b520-4250-9031-8e8a0970f07c,2536,2,00:21:39.786,66,39,170,0.939427,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['2362bcc5-0d45-4f75-ad37-be05a7705e6f', '39969ced-4136-43ee-b5cb-8da2042c1824', '85dd04f8-e70f-4ed7-af61-b79f4a7d5481']",,"[109.1, 77.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,,"[110.7, 76.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.786,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7620726803741592
85dd04f8-e70f-4ed7-af61-b79f4a7d5481,2537,2,00:21:39.934,66,39,170,0.809973,17,Pressure,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['2362bcc5-0d45-4f75-ad37-be05a7705e6f', '2754d4d9-b520-4250-9031-8e8a0970f07c', 'ffcab9e3-6439-413a-a904-765ba06d7d3a']",,"[11.0, 5.7]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.934,0.14799999999991087,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5397389420740832
4e19efbe-aaa6-4689-bd5c-27d7c914cef6,2538,2,00:21:40.726,66,40,170,0.0,39,Dribbled Past,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['2362bcc5-0d45-4f75-ad37-be05a7705e6f', 'ffcab9e3-6439-413a-a904-765ba06d7d3a']",,"[9.4, 3.3]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.726,0.7920000000001437,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9378923475207063
2362bcc5-0d45-4f75-ad37-be05a7705e6f,2539,2,00:21:40.726,66,40,170,0.0,14,Dribble,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['4e19efbe-aaa6-4689-bd5c-27d7c914cef6', '85dd04f8-e70f-4ed7-af61-b79f4a7d5481']",,"[110.7, 76.8]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.726,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07740744878966421
ffcab9e3-6439-413a-a904-765ba06d7d3a,2540,2,00:21:40.726,66,40,170,0.367646,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['2362bcc5-0d45-4f75-ad37-be05a7705e6f', '4e19efbe-aaa6-4689-bd5c-27d7c914cef6', '7c80a08f-112c-4a01-8bf2-0b949f196ff6', '85dd04f8-e70f-4ed7-af61-b79f4a7d5481']",,"[110.7, 76.8]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,,"[110.7, 77.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.726,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30696750836668185
7c80a08f-112c-4a01-8bf2-0b949f196ff6,2541,2,00:21:41.093,66,41,170,0.908446,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['6a9dbe2f-0daf-4c66-9e1f-f48e0d797dbf'],,"[110.7, 77.8]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6690.0,Xabier Prieto Argarate,6.6483083,-3.020969,1.0,Ground Pass,"[104.1, 77.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.093,0.3669999999999618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3288455055981103
6a9dbe2f-0daf-4c66-9e1f-f48e0d797dbf,2542,2,00:21:42.002,66,42,170,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['7c80a08f-112c-4a01-8bf2-0b949f196ff6'],,"[104.1, 77.0]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.002,0.9089999999998781,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1818339923166301
9b055b69-cba7-4aaf-9562-74bcea17cdab,2543,2,00:21:42.002,66,42,170,1.422197,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['6a9dbe2f-0daf-4c66-9e1f-f48e0d797dbf', 'b08371b7-a944-4e82-ae3f-22edbc20b343']",,"[104.1, 77.0]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,"[104.7, 72.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.002,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42905813315863517
b08371b7-a944-4e82-ae3f-22edbc20b343,2544,2,00:21:43.424,66,43,170,0.603946,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['1399fbab-927a-4f20-aa84-53668edb7b9f'],,"[104.7, 72.2]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,6679.0,Aritz Elustondo Irribaria,4.244997,1.8329161,1.0,Ground Pass,"[103.6, 76.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.424,1.4220000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2283096624697578
1399fbab-927a-4f20-aa84-53668edb7b9f,2545,2,00:21:44.028,66,44,170,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['b08371b7-a944-4e82-ae3f-22edbc20b343'],,"[103.6, 76.3]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.028,0.6040000000000418,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4289206449330184
656d260e-88fa-4396-8dec-37e29766c1f2,2546,2,00:21:44.028,66,44,170,0.878351,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['1399fbab-927a-4f20-aa84-53668edb7b9f', '9dc20e79-4a3c-4012-bc4f-222afca9e2bb']",,"[103.6, 76.3]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,"[100.2, 75.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.028,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.010265018721750563
9dc20e79-4a3c-4012-bc4f-222afca9e2bb,2547,2,00:21:44.906,66,44,170,2.752747,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['c0efb921-c8a1-46b8-bf4b-959e3edd18c6'],,"[100.2, 75.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,42.211845,-1.5471041,3.0,High Pass,"[101.2, 33.3]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.906,0.8779999999999291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10752753971577544
c0efb921-c8a1-46b8-bf4b-959e3edd18c6,2548,2,00:21:47.659,66,47,170,0.0,2,Ball Recovery,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['9dc20e79-4a3c-4012-bc4f-222afca9e2bb'],,"[18.9, 46.8]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.659,2.7530000000001564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36098818101336183
4aa8611b-45ea-4a44-98d5-f8681b3f9dfe,2549,2,00:21:47.659,66,47,170,1.198867,43,Carry,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['1cd838e0-ccbf-49f7-95c2-c200b33a99eb', 'c0efb921-c8a1-46b8-bf4b-959e3edd18c6']",,"[18.9, 46.8]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,"[21.8, 51.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.659,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5360227922617968
1cd838e0-ccbf-49f7-95c2-c200b33a99eb,2550,2,00:21:48.858,66,48,170,3.911721,30,Pass,210,Real Sociedad,4,From Throw In,213,Sevilla,,,"['34cfeecd-c90f-4cdb-81c2-1c5deae5b48c', '5e4e6c60-1faf-4bab-b7cf-a56010626e8b']",,"[21.8, 51.6]",21210.0,Mariano Ferreira Filho,2.0,Right Back,6841.0,Víctor Machín Pérez,47.46841,0.5154879,2.0,Low Pass,"[63.1, 75.0]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.858,1.1989999999998417,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.24664072225367273
1f7ec371-8790-413b-bbd1-3b32b4a43350,2551,2,00:21:52.565,66,52,170,0.580558,17,Pressure,210,Real Sociedad,4,From Throw In,213,Sevilla,,,['34cfeecd-c90f-4cdb-81c2-1c5deae5b48c'],,"[62.8, 76.8]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.565,3.7070000000001073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6390422455342548
