id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,pass_deflected,block_deflection,dribble_outcome_id,dribble_outcome_name,pass_cross,out,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,interception_outcome_id,interception_outcome_name,clearance_right_foot,foul_won_defensive,pass_outswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,shot_key_pass_id,shot_aerial_won,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,pass_goal_assist,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,miscontrol_aerial_won,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
5cf67e73-e923-4295-94c3-a9bc53fb428e,2886,2,00:37:00.321,82,0,165,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['6e2986b4-b9ab-4081-b4cf-0e598e3d5893'],,"[75.6, 40.6]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.321,0.9649999999996908,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5477628453410777
40015e84-00cc-4c91-aea1-c27ccd642eef,2887,2,00:37:00.321,82,0,165,0.704607,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['5cf67e73-e923-4295-94c3-a9bc53fb428e', 'b37c4a65-9579-40a4-a760-ee513da47a25']",,"[75.6, 40.6]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,"[75.6, 40.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.321,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2673066576126275
b37c4a65-9579-40a4-a760-ee513da47a25,2888,2,00:37:01.026,82,1,165,1.912505,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['e1b5b709-12ba-498a-8381-17a0682eb9cc'],,"[75.6, 40.6]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,6672.0,Jorge Andújar Moreno,22.85476,2.0481417,1.0,Ground Pass,"[65.1, 60.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.026,0.7049999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.477739616953023
e1b5b709-12ba-498a-8381-17a0682eb9cc,2889,2,00:37:02.938,82,2,165,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['b37c4a65-9579-40a4-a760-ee513da47a25'],,"[65.1, 60.9]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.938,1.912000000000262,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.866367600676707
c100ab7c-6d3a-42e1-b103-e4088e699ce1,2890,2,00:37:02.938,82,2,165,0.017332,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['8c50b636-0497-4c33-9c58-e617a661d83c', 'e1b5b709-12ba-498a-8381-17a0682eb9cc']",,"[65.1, 60.9]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,"[63.6, 64.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.938,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6202792033632512
8c50b636-0497-4c33-9c58-e617a661d83c,2891,2,00:37:02.956,82,2,165,1.119449,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['01a5f619-713a-4be8-8070-1ad5e1cb2181'],,"[63.6, 64.6]",6672.0,Jorge Andújar Moreno,2.0,Right Back,23816.0,José Antonio Reyes Calderón,16.311039,0.60670793,1.0,Ground Pass,"[77.0, 73.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.956,0.018000000000029104,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.28827599802769044
01a5f619-713a-4be8-8070-1ad5e1cb2181,2892,2,00:37:04.075,82,4,165,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['8c50b636-0497-4c33-9c58-e617a661d83c'],,"[77.0, 73.9]",23816.0,José Antonio Reyes Calderón,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224.075,1.1189999999996871,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.012354920219416865
3079801f-0ec9-4001-95cf-08ae79be8cf9,2893,2,00:37:04.075,82,4,165,2.406638,43,Carry,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['01a5f619-713a-4be8-8070-1ad5e1cb2181', '5b25f92c-683d-4157-bf88-5de1966348d0', 'f40bea6a-da8d-4747-8b9c-aafe42d32856']",,"[77.0, 73.9]",23816.0,José Antonio Reyes Calderón,19.0,Center Attacking Midfield,,,,,,,,,,,,"[70.6, 75.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224.075,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2884288698623513
f40bea6a-da8d-4747-8b9c-aafe42d32856,2894,2,00:37:05.472,82,5,165,0.943208,17,Pressure,213,Sevilla,3,From Free Kick,223,Málaga,,,['3079801f-0ec9-4001-95cf-08ae79be8cf9'],,"[43.1, 9.6]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.472,1.3970000000003893,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.45122803357639074
5b25f92c-683d-4157-bf88-5de1966348d0,2895,2,00:37:06.482,82,6,165,0.0,14,Dribble,213,Sevilla,3,From Free Kick,213,Sevilla,,,['4778d2ea-350f-4f83-9b51-52fb523148d8'],,"[70.6, 75.5]",23816.0,José Antonio Reyes Calderón,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226.482,1.0099999999997635,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.624169470334947
4778d2ea-350f-4f83-9b51-52fb523148d8,2896,2,00:37:06.482,82,6,166,0.0,4,Duel,223,Málaga,1,Regular Play,223,Málaga,,,['5b25f92c-683d-4157-bf88-5de1966348d0'],,"[49.5, 4.6]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,11.0,Tackle,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226.482,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5261526868396647
59fedbc3-b606-4799-8234-57bdc9b881e1,2897,2,00:37:07.454,82,7,166,0.590873,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['335df086-c379-49eb-b414-01367ed41ea0'],,"[56.7, 10.8]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,6580.0,José Luis García del Pozo,10.704205,2.6236053,1.0,Ground Pass,"[47.4, 16.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227.454,0.9720000000002074,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8608767854719732
335df086-c379-49eb-b414-01367ed41ea0,2898,2,00:37:08.045,82,8,166,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['59fedbc3-b606-4799-8234-57bdc9b881e1'],,"[47.4, 16.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228.045,0.5909999999998945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8731997845211092
bf1ea0ae-2702-43dc-b9e4-b424dd3a77df,2899,2,00:37:08.045,82,8,166,0.23050301,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['335df086-c379-49eb-b414-01367ed41ea0', 'b1199811-03fd-4237-8c29-493aa1edf608']",,"[47.4, 16.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[47.4, 16.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228.045,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.783030505700769
b1199811-03fd-4237-8c29-493aa1edf608,2900,2,00:37:08.275,82,8,166,0.853706,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['f8d8eaaf-f868-49af-8c04-3ac17f46a70b'],,"[47.4, 16.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,6740.0,Gonzalo Castro Irizábal,11.85327,-1.4098085,1.0,Ground Pass,"[49.3, 4.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228.275,0.2300000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08006945991163428
f8d8eaaf-f868-49af-8c04-3ac17f46a70b,2901,2,00:37:09.129,82,9,166,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['b1199811-03fd-4237-8c29-493aa1edf608'],,"[49.3, 4.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.129,0.8539999999998145,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5395190358367562
1b0edf17-4411-41e2-a7f9-4c36707e1ba4,2902,2,00:37:09.129,82,9,166,2.095987,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['74074899-e195-402b-aeaf-64280295e4a4', 'c94d5fb5-37d2-4836-a29c-34eeb88ae243', 'f8d8eaaf-f868-49af-8c04-3ac17f46a70b']",,"[49.3, 4.4]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,,,,,,,,,,"[55.2, 3.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.129,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5285137839831323
c94d5fb5-37d2-4836-a29c-34eeb88ae243,2903,2,00:37:10.632,82,10,166,0.969276,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,"['1b0edf17-4411-41e2-a7f9-4c36707e1ba4', '74074899-e195-402b-aeaf-64280295e4a4']",,"[63.4, 70.5]",23816.0,José Antonio Reyes Calderón,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.632,1.5030000000001564,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9226045128190421
74074899-e195-402b-aeaf-64280295e4a4,2904,2,00:37:11.225,82,11,166,0.590645,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['c94d5fb5-37d2-4836-a29c-34eeb88ae243'],,"[55.2, 3.5]",6740.0,Gonzalo Castro Irizábal,16.0,Left Midfield,,,12.300406,0.48182744,1.0,Ground Pass,"[66.1, 9.2]",38.0,Left Foot,,,,77.0,Unknown,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231.225,0.5929999999998472,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3736015145009408
f7d629a9-5cb4-4ef3-ae1f-1804b54fe913,2905,2,00:37:11.449,82,11,166,0.341878,17,Pressure,223,Málaga,1,Regular Play,213,Sevilla,,,['b5bfeb46-d81a-43b1-a2c8-38b5c0056678'],,"[55.1, 67.8]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231.449,0.22400000000016007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7029876954388401
84d2f737-cd9c-4006-a14d-a56dea2abe6f,2906,2,00:37:11.646,82,11,166,0.0,22,Foul Committed,223,Málaga,1,Regular Play,213,Sevilla,,,['b5bfeb46-d81a-43b1-a2c8-38b5c0056678'],,"[55.1, 67.8]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Second Yellow,,,,,,,,,,,,,,,,,2231.646,0.19700000000011642,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22752333176016015
b5bfeb46-d81a-43b1-a2c8-38b5c0056678,2907,2,00:37:11.646,82,11,166,0.0,21,Foul Won,223,Málaga,1,Regular Play,223,Málaga,,,"['84d2f737-cd9c-4006-a14d-a56dea2abe6f', 'f7d629a9-5cb4-4ef3-ae1f-1804b54fe913']",,"[65.0, 12.3]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231.646,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09511555136249772
ff4c8057-85aa-4c6c-aedb-6b8565e70391,2908,2,00:38:35.926,83,35,167,2.245422,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['dc7980f4-2f1e-4c23-9908-ae264bf28db5'],,"[65.0, 12.3]",25859.0,Sérgio Paulo Barbosa Valente,24.0,Left Center Forward,6580.0,José Luis García del Pozo,13.055267,1.6628432,1.0,Ground Pass,"[63.8, 25.3]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.926,84.27999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07608297524788277
dc7980f4-2f1e-4c23-9908-ae264bf28db5,2909,2,00:38:38.171,83,38,167,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['ff4c8057-85aa-4c6c-aedb-6b8565e70391'],,"[63.8, 25.3]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.171,2.244999999999891,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7722501653692883
39b849a4-8f5b-48e4-89ac-e2601fae705f,2910,2,00:38:38.171,83,38,167,0.980842,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['5a096239-0e47-4b66-afc6-8dfb1d37f350', 'dc7980f4-2f1e-4c23-9908-ae264bf28db5']",,"[63.8, 25.3]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[63.8, 25.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.171,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6197562821825886
5a096239-0e47-4b66-afc6-8dfb1d37f350,2911,2,00:38:39.152,83,39,167,3.419022,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['49c70409-72a6-4315-85a6-d0017fef0533'],,"[63.8, 25.3]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,6727.0,Raúl Albentosa Redal,57.67712,0.5490425,3.0,High Pass,"[113.0, 55.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.152,0.9810000000002219,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.499497480036979
49c70409-72a6-4315-85a6-d0017fef0533,2912,2,00:38:42.571,83,42,167,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['5a096239-0e47-4b66-afc6-8dfb1d37f350'],,"[113.0, 55.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.571,3.418999999999869,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3911349312872079
a384cd56-ef7c-4cb7-83f4-38ce5f8ef147,2913,2,00:38:42.571,83,42,167,1.343241,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['54eb9f95-1b70-4f82-98e9-1958dd8383c0', '8dd01e92-b847-423a-8671-f68862c952fb']",,"[113.0, 55.4]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,12.391126,-1.6921483,3.0,High Pass,"[111.5, 43.1]",,,,,,9.0,Incomplete,,,True,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.571,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2981381411654648
8dd01e92-b847-423a-8671-f68862c952fb,2914,2,00:38:42.571,83,42,167,0.0,4,Duel,223,Málaga,3,From Free Kick,213,Sevilla,,,['a384cd56-ef7c-4cb7-83f4-38ce5f8ef147'],,"[7.1, 24.7]",3253.0,Adil Rami,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.571,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9147531184992489
b23bde83-da03-4f30-91c6-28f9adeef158,2915,2,00:38:43.914,83,43,167,0.0,4,Duel,223,Málaga,3,From Free Kick,223,Málaga,,,['54eb9f95-1b70-4f82-98e9-1958dd8383c0'],,"[111.5, 43.1]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323.914,1.343000000000302,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.616451031064725
54eb9f95-1b70-4f82-98e9-1958dd8383c0,2916,2,00:38:43.914,83,43,167,0.0,9,Clearance,223,Málaga,3,From Free Kick,213,Sevilla,,,"['a384cd56-ef7c-4cb7-83f4-38ce5f8ef147', 'b23bde83-da03-4f30-91c6-28f9adeef158']",,"[8.6, 37.0]",6825.0,Daniel Filipe Martins Carriço,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323.914,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011220623937865937
5a65fcab-4a8b-44d0-a2b1-68ddac85e0c8,2917,2,00:38:45.285,83,45,167,1.961953,30,Pass,223,Málaga,3,From Free Kick,213,Sevilla,,,,,"[18.4, 26.4]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,19.358202,-1.493232,3.0,High Pass,"[19.9, 7.1]",37.0,Head,66.0,Recovery,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.285,1.3709999999996398,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4490980338702436
a7a622a0-ab03-4bc5-bd6a-71ad52d27fee,2918,2,00:38:46.594,83,46,167,0.58458,17,Pressure,223,Málaga,3,From Free Kick,213,Sevilla,,,['f72cf608-1d18-49a2-ad4b-a36e55d4c242'],,"[19.9, 7.1]",3253.0,Adil Rami,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326.594,1.3090000000001965,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.08007303085889184
58de8743-3d68-46e4-81a5-a24c832cb9f7,2919,2,00:38:47.050,83,47,167,0.0,22,Foul Committed,223,Málaga,3,From Free Kick,213,Sevilla,,,['f72cf608-1d18-49a2-ad4b-a36e55d4c242'],,"[19.9, 7.1]",3253.0,Adil Rami,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.05,0.45600000000013097,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7656772241568148
f72cf608-1d18-49a2-ad4b-a36e55d4c242,2920,2,00:38:47.050,83,47,167,0.0,21,Foul Won,223,Málaga,3,From Free Kick,223,Málaga,,,"['58de8743-3d68-46e4-81a5-a24c832cb9f7', 'a7a622a0-ab03-4bc5-bd6a-71ad52d27fee']",,"[100.2, 73.0]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.05,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09298731811916738
8c71c51c-4999-4ca2-9d73-70d14f75cf82,2921,2,00:39:18.993,84,18,167,0.0,19,Substitution,223,Málaga,3,From Free Kick,213,Sevilla,,,,,,6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,,,,2358.993,31.942999999999756,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.96873306209904
