id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,out,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,off_camera,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_aerial_won,clearance_right_foot,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,pass_inswinging,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_cut_back,pass_through_ball,foul_committed_card_id,foul_committed_card_name,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,shot_one_on_one,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,shot_saved_to_post,goalkeeper_shot_saved_to_post,block_offensive,shot_redirect,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0dabd07a-7aa0-4109-9eed-a67134daa81b,2177,2,00:27:27.541,72,27,157,2.005999,30,Pass,214,Espanyol,4,From Throw In,214,Espanyol,,,['7099ebed-7ded-4694-8e48-949f561c2c94'],"[79.5, 77.1]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,7781.0,Felipe Salvador Caicedo Corozo,41.68609,-0.8278175,3.0,High Pass,"[107.7, 46.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581e0262-1cb6-4cdb-ac27-b3925311d60e,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.541,1.9589999999998327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7822013702408659
7099ebed-7ded-4694-8e48-949f561c2c94,2178,2,00:27:29.547,72,29,157,,42,Ball Receipt*,214,Espanyol,4,From Throw In,214,Espanyol,,,['0dabd07a-7aa0-4109-9eed-a67134daa81b'],"[107.7, 46.4]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.547,2.0060000000000855,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26899454995046534
04885e92-f733-49cd-a49a-45f8f53c89b2,2179,2,00:27:29.547,72,29,157,0.0,4,Duel,214,Espanyol,4,From Throw In,1049,Granada,,,['581e0262-1cb6-4cdb-ac27-b3925311d60e'],"[11.9, 35.1]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.547,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5222380659611429
581e0262-1cb6-4cdb-ac27-b3925311d60e,2180,2,00:27:29.547,72,29,157,0.763871,16,Shot,214,Espanyol,4,From Throw In,214,Espanyol,,,"['04885e92-f733-49cd-a49a-45f8f53c89b2', 'f6ca7959-a38a-4d46-967e-73283f88e8d1']","[108.2, 45.0]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.044916995,"[119.0, 43.3, 1.1]",0dabd07a-7aa0-4109-9eed-a67134daa81b,100.0,Saved,87.0,Open Play,37.0,Head,93.0,Normal,"[{'location': [117.8, 41.7], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.1, 47.9], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 22.0], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.5, 36.8], 'player': {'id': 23924, 'name': 'Mamadou Sylla Diallo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.9, 36.9], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.9, 43.9], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 46.0], 'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 36.2], 'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,1649.547,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0854809702758601
f6ca7959-a38a-4d46-967e-73283f88e8d1,2181,2,00:27:30.311,72,30,157,0.0,23,Goal Keeper,214,Espanyol,4,From Throw In,1049,Granada,,,['581e0262-1cb6-4cdb-ac27-b3925311d60e'],"[2.3, 38.4]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,59.0,Touched Out,45.0,Diving,39.0,Left Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.311,0.7639999999998963,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4931276534038138
cefd999e-35af-4920-a2e3-6928d4c92628,2182,2,00:27:39.244,72,39,158,0.736349,30,Pass,214,Espanyol,2,From Corner,214,Espanyol,,,['440a575f-277c-4228-86b6-15441cae277e'],"[120.0, 80.0]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,6838.0,Hernán Arsenio Pérez González,5.5470715,-2.5485902,1.0,Ground Pass,"[115.4, 76.9]",38.0,Left Foot,61.0,Corner,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.244,8.932999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.121708656052963
440a575f-277c-4228-86b6-15441cae277e,2183,2,00:27:39.980,72,39,158,,42,Ball Receipt*,214,Espanyol,2,From Corner,214,Espanyol,,,['cefd999e-35af-4920-a2e3-6928d4c92628'],"[115.4, 76.9]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.98,0.7360000000001037,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48911492775333576
d92f0cf2-3d15-4250-aaca-9735453b6499,2184,2,00:27:40.331,72,40,158,0.965067,30,Pass,214,Espanyol,2,From Corner,214,Espanyol,,,['48a96908-2f2e-4e5b-9f2c-011c3a241b28'],"[117.2, 77.3]",6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,7781.0,Felipe Salvador Caicedo Corozo,2.1587033,-2.9078496,1.0,Ground Pass,"[115.1, 76.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.331,0.3509999999998854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03579287236156692
48a96908-2f2e-4e5b-9f2c-011c3a241b28,2185,2,00:27:41.296,72,41,158,,42,Ball Receipt*,214,Espanyol,2,From Corner,214,Espanyol,,,['d92f0cf2-3d15-4250-aaca-9735453b6499'],"[115.1, 76.8]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.296,0.9650000000001455,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29962758537417955
8b6a5f24-e4dd-433e-a6c1-72afab4b293c,2186,2,00:27:41.296,72,41,158,1.250896,43,Carry,214,Espanyol,2,From Corner,214,Espanyol,,,"['2c115a3c-45b6-4adb-b0dc-05741dbb2c62', '48a96908-2f2e-4e5b-9f2c-011c3a241b28', 'eef251a8-4adf-4914-97c8-18bd56fcbec1']","[115.1, 76.8]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,,,,,,,,,,,,"[106.4, 62.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.296,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9815441704911939
2c115a3c-45b6-4adb-b0dc-05741dbb2c62,2187,2,00:27:42.262,72,42,158,0.292921,17,Pressure,214,Espanyol,2,From Corner,1049,Granada,,,"['8b6a5f24-e4dd-433e-a6c1-72afab4b293c', 'eef251a8-4adf-4914-97c8-18bd56fcbec1']","[13.9, 20.1]",24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.262,0.9659999999998945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10776231303144312
eef251a8-4adf-4914-97c8-18bd56fcbec1,2188,2,00:27:42.547,72,42,158,1.035202,30,Pass,214,Espanyol,2,From Corner,214,Espanyol,,,"['197c3525-446b-484a-a287-7f1a8c80625e', '2c115a3c-45b6-4adb-b0dc-05741dbb2c62']","[106.4, 62.9]",7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,5719.0,Marco Asensio Willemsen,12.253979,-2.685244,1.0,Ground Pass,"[95.4, 57.5]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.547,0.28500000000008185,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8228100014335418
197c3525-446b-484a-a287-7f1a8c80625e,2189,2,00:27:43.582,72,43,158,,42,Ball Receipt*,214,Espanyol,2,From Corner,214,Espanyol,,,['eef251a8-4adf-4914-97c8-18bd56fcbec1'],"[95.4, 57.5]",5719.0,Marco Asensio Willemsen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.582,1.0350000000000819,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47978152618671865
2518a79e-8d5b-48b0-bc29-28355d46468e,2190,2,00:27:44.118,72,44,158,0.0,10,Interception,214,Espanyol,2,From Corner,1049,Granada,,,,"[17.5, 21.6]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.118,0.5359999999998308,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.17022218751528606
c0adeebd-88aa-4a07-a667-38e14e902bc3,2191,2,00:27:45.152,72,45,158,0.319997,17,Pressure,214,Espanyol,2,From Corner,1049,Granada,,,['a2bb8cfa-b699-4a56-b2dd-abd6a3860c3c'],"[21.6, 23.0]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.152,1.0340000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6036024598755148
a2bb8cfa-b699-4a56-b2dd-abd6a3860c3c,2192,2,00:27:45.445,72,45,158,1.207923,16,Shot,214,Espanyol,2,From Corner,214,Espanyol,,,"['9aa6e377-fb3b-4dae-b71a-b5b309cc8708', 'c0adeebd-88aa-4a07-a667-38e14e902bc3']","[94.7, 48.1]",5719.0,Marco Asensio Willemsen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.02321736,"[120.0, 25.0, 7.5]",,98.0,Off T,87.0,Open Play,38.0,Left Foot,93.0,Normal,"[{'location': [103.7, 48.9], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 61.1], 'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.3, 48.1], 'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.6, 59.0], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [101.0, 49.8], 'player': {'id': 26797, 'name': 'Francisco Medina Luna'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.7, 29.7], 'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.5, 35.0], 'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [107.3, 38.0], 'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 49.5], 'player': {'id': 23924, 'name': 'Mamadou Sylla Diallo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.0, 39.9], 'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.8, 69.2], 'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.4, 41.4], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.8, 38.6], 'player': {'id': 3160, 'name': 'Rene Krhin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 43.5], 'player': {'id': 24577, 'name': 'Salvador Ruiz Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 40.4], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 41.1], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.1, 46.0], 'player': {'id': 6702, 'name': 'David Rodríguez Lombán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.445,0.2929999999998927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6568454612553671
9aa6e377-fb3b-4dae-b71a-b5b309cc8708,2193,2,00:27:46.653,72,46,158,0.0,23,Goal Keeper,214,Espanyol,2,From Corner,1049,Granada,,,['a2bb8cfa-b699-4a56-b2dd-abd6a3860c3c'],"[1.7, 38.7]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.7, 38.7]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.653,1.2080000000000837,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9229472852507609
9d19e41b-3f2a-4fae-aa93-c0b8e45877e8,2194,2,00:28:13.125,73,13,159,3.477374,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['63c3c4da-4633-44fa-b6d2-4df9a846806b', 'eee7ee4b-df4f-48ad-ac91-60a2fdf0f83d']","[6.0, 36.0]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,26797.0,Francisco Medina Luna,61.39218,-0.21336864,3.0,High Pass,"[66.0, 23.0]",40.0,Right Foot,63.0,Goal Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.125,26.47199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6685959257529978
ca30193a-ee74-4b05-af89-eef5c7e97492,2195,2,00:28:14.718,73,14,159,0.0,36,Tactical Shift,1049,Granada,7,From Goal Kick,214,Espanyol,442.0,"[{'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 23974, 'name': 'Roberto Antonio Correa Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6762, 'name': 'Álvaro González Soberón'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 16456, 'name': 'Enzo Pablo Roco Roco'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6612, 'name': 'Rubén Duarte Sánchez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 27148, 'name': 'Abraham González Casanova'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 6867, 'name': 'Papa Kouly Diop'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6838, 'name': 'Hernán Arsenio Pérez González'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 25}, {'player': {'id': 7781, 'name': 'Felipe Salvador Caicedo Corozo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 23924, 'name': 'Mamadou Sylla Diallo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 28}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.718,1.5930000000000746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3816333282657842
eee7ee4b-df4f-48ad-ac91-60a2fdf0f83d,2196,2,00:28:16.603,73,16,159,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['9d19e41b-3f2a-4fae-aa93-c0b8e45877e8'],"[66.0, 23.0]",26797.0,Francisco Medina Luna,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.603,1.884999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6827310040553494
63c3c4da-4633-44fa-b6d2-4df9a846806b,2197,2,00:28:16.603,73,16,159,1.463465,30,Pass,1049,Granada,7,From Goal Kick,214,Espanyol,,,"['318e765e-5023-449f-bdbb-4d78cfcc12ed', '3f1eef55-9395-4954-9626-7138049d5ff0', '9d19e41b-3f2a-4fae-aa93-c0b8e45877e8']","[54.1, 57.1]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,25.229347,0.22382797,3.0,High Pass,"[78.7, 62.7]",,,66.0,Recovery,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.603,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6465407510126915
318e765e-5023-449f-bdbb-4d78cfcc12ed,2198,2,00:28:16.603,73,16,159,0.0,4,Duel,1049,Granada,7,From Goal Kick,1049,Granada,,,['63c3c4da-4633-44fa-b6d2-4df9a846806b'],"[66.0, 23.0]",26797.0,Francisco Medina Luna,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.603,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11165362510572985
3f1eef55-9395-4954-9626-7138049d5ff0,2199,2,00:28:18.066,73,18,159,2.11913,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['1a8952a3-dd9b-43bc-99b6-1d4fd90cf124', '63c3c4da-4633-44fa-b6d2-4df9a846806b']","[41.4, 17.4]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,15.867262,-0.18379937,3.0,High Pass,"[57.0, 14.5]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.066,1.4629999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1621013722107424
1a8952a3-dd9b-43bc-99b6-1d4fd90cf124,2200,2,00:28:20.185,73,20,160,0.0,2,Ball Recovery,214,Espanyol,1,Regular Play,214,Espanyol,,,['3f1eef55-9395-4954-9626-7138049d5ff0'],"[63.1, 65.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.185,2.1189999999999145,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3119754320538851
0c9fcaeb-dba7-455f-9813-ad4a25b74fca,2201,2,00:28:20.185,73,20,160,0.628471,43,Carry,214,Espanyol,1,Regular Play,214,Espanyol,,,"['1a8952a3-dd9b-43bc-99b6-1d4fd90cf124', 'f623e3fd-bcec-40a6-be5b-7127b386c244']","[63.1, 65.6]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,,,,,,,,,,"[63.7, 65.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.185,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8010034032675187
f623e3fd-bcec-40a6-be5b-7127b386c244,2202,2,00:28:20.814,73,20,160,1.956482,30,Pass,214,Espanyol,1,Regular Play,214,Espanyol,,,['79074fc4-b456-4d67-954f-9ed9a54c02eb'],"[63.7, 65.2]",6867.0,Papa Kouly Diop,11.0,Left Defensive Midfield,,,28.588284,-0.4918092,3.0,High Pass,"[88.9, 51.7]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.814,0.6290000000001328,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2708853769081022
8190fe57-d75d-41b6-9445-ce21ee2bbf0d,2203,2,00:28:22.770,73,22,160,0.0,4,Duel,214,Espanyol,1,Regular Play,214,Espanyol,,,['79074fc4-b456-4d67-954f-9ed9a54c02eb'],"[88.9, 51.7]",7781.0,Felipe Salvador Caicedo Corozo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.77,1.9559999999999036,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1483566725123845
