id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_head,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance_other,50_50_outcome_id,50_50_outcome_name,ball_recovery_recovery_failure,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,clearance_left_foot,clearance_right_foot,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,foul_won_defensive,miscontrol_aerial_won,off_camera,pass_no_touch,pass_miscommunication,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_aerial_won,pass_goal_assist,foul_committed_advantage,foul_won_advantage,pass_outswinging,dribble_overrun,pass_deflected,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,ball_recovery_offensive,pass_cut_back,dribble_nutmeg,dribble_no_touch,foul_committed_penalty,foul_won_penalty,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,injury_stoppage_in_chain,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
bf1e524a-8cda-4bd7-8a48-4f0801b63141,1117,1,00:35:43.127,35,43,81,0.590827,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,['b5944dd3-925e-43d7-b253-806c345f412f'],"[108.5, 77.4]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6720.0,Pablo Sarabia García,10.02447,-3.0717065,1.0,Ground Pass,"[98.5, 76.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.127,5.608999999999924,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.576314885946547
b5944dd3-925e-43d7-b253-806c345f412f,1118,1,00:35:43.718,35,43,81,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['bf1e524a-8cda-4bd7-8a48-4f0801b63141'],"[98.5, 76.7]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.718,0.5909999999998945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.325523798703773
d8e1a7d7-1aab-44c4-8ac4-7eca5b56039a,1119,1,00:35:43.718,35,43,81,1.06245,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['b024abf8-b53a-4cfd-a16f-14561a608168', 'b5944dd3-925e-43d7-b253-806c345f412f', 'df157b37-cc2c-44b6-9e1a-8d8da57d98a7']","[98.5, 76.7]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,"[104.2, 76.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.718,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8053841886799717
b024abf8-b53a-4cfd-a16f-14561a608168,1120,1,00:35:44.434,35,44,81,0.346198,17,Pressure,216,Getafe,1,Regular Play,1041,Sporting Gijón,,,['d8e1a7d7-1aab-44c4-8ac4-7eca5b56039a'],"[20.5, 5.3]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.434,0.7160000000003492,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.058908176923736066
df157b37-cc2c-44b6-9e1a-8d8da57d98a7,1121,1,00:35:44.780,35,44,81,0.0,14,Dribble,216,Getafe,1,Regular Play,216,Getafe,,,['09a428e5-a03f-4c48-8de1-24fa3ef0b464'],"[104.2, 76.4]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.78,0.34600000000000364,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30772792209106226
09a428e5-a03f-4c48-8de1-24fa3ef0b464,1122,1,00:35:44.780,35,44,81,0.0,4,Duel,216,Getafe,1,Regular Play,1041,Sporting Gijón,,,['df157b37-cc2c-44b6-9e1a-8d8da57d98a7'],"[15.9, 3.7]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,True,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.78,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2058639200632808
332fd564-fcba-4e77-ab93-5395a2d68c46,1123,1,00:35:54.976,35,54,82,1.037849,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['f5220dcf-dd66-4644-a178-5ce3bb451e82'],"[101.0, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,15893.0,Víctor Rodríguez Romero,12.233151,-1.7184737,2.0,Low Pass,"[99.2, 67.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154.976,10.195999999999913,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9362529151812167
f5220dcf-dd66-4644-a178-5ce3bb451e82,1124,1,00:35:56.014,35,56,82,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['332fd564-fcba-4e77-ab93-5395a2d68c46'],"[99.2, 67.9]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.014,1.038000000000011,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20565153229709976
f3f637ec-96e4-4e98-b388-e9510aceef82,1125,1,00:35:56.014,35,56,82,0.846577,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['41bf8a02-8485-4eb3-a3b4-d03a09804aab', 'f5220dcf-dd66-4644-a178-5ce3bb451e82']","[99.2, 67.9]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[100.4, 67.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.014,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04613501080340687
41bf8a02-8485-4eb3-a3b4-d03a09804aab,1126,1,00:35:56.861,35,56,82,0.62938,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['e5723c5f-e5da-487d-8e03-dd17aafa3624'],"[100.4, 67.3]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6627.0,Damián Nicolás Suárez Suárez,11.90126,2.0043778,1.0,Ground Pass,"[95.4, 78.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.861,0.8469999999997526,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7553227081231156
e5723c5f-e5da-487d-8e03-dd17aafa3624,1127,1,00:35:57.490,35,57,82,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['41bf8a02-8485-4eb3-a3b4-d03a09804aab'],"[95.4, 78.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.49,0.6289999999999054,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2641717104508723
74989f25-c735-4643-81ac-3195dcbafe39,1128,1,00:35:57.490,35,57,82,0.748812,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['02a96a76-4893-4cb6-9792-7341af74a6bc', '24f3abed-88cc-48fd-a979-b6aa0be3c4b4', 'e5723c5f-e5da-487d-8e03-dd17aafa3624']","[95.4, 78.1]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[93.2, 77.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.49,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20736445710676155
02a96a76-4893-4cb6-9792-7341af74a6bc,1129,1,00:35:57.639,35,57,82,0.596831,17,Pressure,216,Getafe,4,From Throw In,1041,Sporting Gijón,,,['74989f25-c735-4643-81ac-3195dcbafe39'],"[21.9, 2.0]",6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.639,0.14900000000034197,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06034952753015377
24f3abed-88cc-48fd-a979-b6aa0be3c4b4,1130,1,00:35:58.239,35,58,82,2.806691,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['5bf0f724-f2e8-4c77-aa3e-376c4dc99cab'],"[93.2, 77.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,25881.0,Juan Antonio Rodríguez Villamuela,19.05151,3.0680413,1.0,Ground Pass,"[74.2, 79.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.239,0.599999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.989922135820586
c0c6322f-6b41-4d84-8e62-281d46c64d3a,1131,1,00:36:00.618,36,0,82,0.548694,17,Pressure,216,Getafe,4,From Throw In,1041,Sporting Gijón,,,"['5bf0f724-f2e8-4c77-aa3e-376c4dc99cab', 'd9b66a17-cb4e-49b3-a030-4480c2612f8e']","[40.0, 1.3]",6880.0,Arnaldo Antonio Sanabria Ayala,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.618,2.3789999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.20112115561680022
5bf0f724-f2e8-4c77-aa3e-376c4dc99cab,1132,1,00:36:01.046,36,1,82,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,"['24f3abed-88cc-48fd-a979-b6aa0be3c4b4', 'c0c6322f-6b41-4d84-8e62-281d46c64d3a']","[74.2, 79.0]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.046,0.4279999999998836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07206886384580435
d9b66a17-cb4e-49b3-a030-4480c2612f8e,1133,1,00:36:01.046,36,1,82,2.071533,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['1c0cb723-ac1a-4b54-90e5-e1d37be962a0', 'c0c6322f-6b41-4d84-8e62-281d46c64d3a']","[73.5, 79.0]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,27403.0,Santiago Vergini,20.520477,-2.504914,1.0,Ground Pass,"[57.0, 66.8]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.046,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11218765235096662
1c0cb723-ac1a-4b54-90e5-e1d37be962a0,1134,1,00:36:03.117,36,3,82,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['d9b66a17-cb4e-49b3-a030-4480c2612f8e'],"[57.0, 66.8]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163.117,2.0710000000003674,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7050596319264807
f4e261b3-9b55-4236-b3a8-92e46f40992c,1135,1,00:36:03.117,36,3,82,0.994289,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['1c0cb723-ac1a-4b54-90e5-e1d37be962a0', 'fd8f0a6d-da24-4aa6-98e8-0269f23c8f57']","[57.0, 66.8]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,"[55.7, 64.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163.117,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26383364875016246
fd8f0a6d-da24-4aa6-98e8-0269f23c8f57,1136,1,00:36:04.112,36,4,82,1.706097,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['489e380b-f3e1-4f83-93d5-7490fe56ff9d'],"[55.7, 64.1]",27403.0,Santiago Vergini,3.0,Right Center Back,6861.0,Juan Torres Ruiz,33.217464,-1.9211105,1.0,Ground Pass,"[44.3, 32.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.112,0.9949999999998909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.10629852237239468
489e380b-f3e1-4f83-93d5-7490fe56ff9d,1137,1,00:36:05.818,36,5,82,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['fd8f0a6d-da24-4aa6-98e8-0269f23c8f57'],"[44.3, 32.9]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.818,1.706000000000131,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6789833462441289
f5a7dfc4-0045-45f6-8c43-7c7d1105e5a0,1138,1,00:36:05.818,36,5,82,1.693263,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['489e380b-f3e1-4f83-93d5-7490fe56ff9d', '53bff5cb-aea1-4a45-ab46-8022d3bd2dc4']","[44.3, 32.9]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[44.3, 32.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.818,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6819090089387317
53bff5cb-aea1-4a45-ab46-8022d3bd2dc4,1139,1,00:36:07.511,36,7,82,1.417981,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['b9ab6d6e-67f1-421b-96a5-af01389d8ec4'],"[44.3, 32.4]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,6745.0,Mehdi Lacen,17.923449,-0.4012288,1.0,Ground Pass,"[60.8, 25.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.511,1.6929999999997563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7170873092628066
b9ab6d6e-67f1-421b-96a5-af01389d8ec4,1140,1,00:36:08.929,36,8,82,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['53bff5cb-aea1-4a45-ab46-8022d3bd2dc4'],"[60.8, 25.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.929,1.41800000000012,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7606373041561361
b6dd2ed6-0acd-4ffc-86e1-edf81c15ef19,1141,1,00:36:08.929,36,8,82,2.936321,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['b9ab6d6e-67f1-421b-96a5-af01389d8ec4', 'c4fb1b7a-91d8-4870-9ad4-a75d7dd79ddb']","[60.8, 25.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[62.4, 25.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.929,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13012424535685996
c4fb1b7a-91d8-4870-9ad4-a75d7dd79ddb,1142,1,00:36:11.865,36,11,82,1.306177,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['2ca832f8-5008-43c9-8671-4386519e8951'],"[62.4, 25.4]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,15893.0,Víctor Rodríguez Romero,21.519526,1.3506153,1.0,Ground Pass,"[67.1, 46.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.865,2.9359999999996944,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8751350124444073
2ca832f8-5008-43c9-8671-4386519e8951,1143,1,00:36:13.171,36,13,82,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['c4fb1b7a-91d8-4870-9ad4-a75d7dd79ddb'],"[67.1, 46.4]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.171,1.30600000000004,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23574368808698998
845c866a-e405-474b-a192-9e0e3d3321fa,1144,1,00:36:13.171,36,13,82,3.314538,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['2ca832f8-5008-43c9-8671-4386519e8951', 'fc21617e-2cdd-4c91-a765-a797c8342f32']","[67.1, 46.4]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[71.0, 47.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.171,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24028442871721056
fc21617e-2cdd-4c91-a765-a797c8342f32,1145,1,00:36:16.486,36,16,82,2.193686,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['18cddcf3-6a2a-4a05-b749-3c4ad83223ff'],"[71.0, 47.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6627.0,Damián Nicolás Suárez Suárez,30.649143,1.4432038,1.0,Ground Pass,"[74.9, 77.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.486,3.3150000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8110912879536046
18cddcf3-6a2a-4a05-b749-3c4ad83223ff,1146,1,00:36:18.680,36,18,82,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['fc21617e-2cdd-4c91-a765-a797c8342f32'],"[74.9, 77.4]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.68,2.19399999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9536169000030597
00c398ea-c94e-490c-93c1-4968bee2b77c,1147,1,00:36:18.680,36,18,82,1.720879,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['18cddcf3-6a2a-4a05-b749-3c4ad83223ff', '9284189f-a8da-4081-bb7e-5ab580a278ae']","[74.9, 77.4]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[75.6, 76.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.68,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07464616720274786
9284189f-a8da-4081-bb7e-5ab580a278ae,1148,1,00:36:20.401,36,20,82,1.050295,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['20e3cb0f-c51a-4549-be9b-2cf56285fc39'],"[75.6, 76.6]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,6720.0,Pablo Sarabia García,14.378456,0.10451291,1.0,Ground Pass,"[89.9, 78.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.401,1.7210000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9885133779442068
20e3cb0f-c51a-4549-be9b-2cf56285fc39,1149,1,00:36:21.451,36,21,82,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['9284189f-a8da-4081-bb7e-5ab580a278ae'],"[89.9, 78.1]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2181.451,1.050000000000182,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.504270746582656
ea181dd7-9216-46ba-9ab7-857fbcfc2aa3,1150,1,00:36:21.451,36,21,82,1.061439,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['20e3cb0f-c51a-4549-be9b-2cf56285fc39', 'de98f94c-0c7b-48a6-a5c2-d13d31e3c835']","[89.9, 78.1]",6720.0,Pablo Sarabia García,17.0,Right Wing,,,,,,,,,,,,"[89.9, 78.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2181.451,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1954268699254137
